"","date","PSTG"
"985","2019-09-04",16.360001
"986","2019-09-05",17.290001
"987","2019-09-06",17.110001
"988","2019-09-09",17.700001
"989","2019-09-10",17.75
"990","2019-09-11",18.17
"991","2019-09-12",17.75
"992","2019-09-13",17.719999
"993","2019-09-16",17.76
"994","2019-09-17",17.65
"995","2019-09-18",17.719999
"996","2019-09-19",17.67
"997","2019-09-20",17.389999
"998","2019-09-23",17.26
"999","2019-09-24",16.959999
"1000","2019-09-25",17.290001
"1001","2019-09-26",17.16
"1002","2019-09-27",16.870001
"1003","2019-09-30",16.940001
"1004","2019-10-01",16.5
"1005","2019-10-02",15.91
"1006","2019-10-03",16.280001
"1007","2019-10-04",16.33
"1008","2019-10-07",16.360001
"1009","2019-10-08",15.88
"1010","2019-10-09",16.360001
"1011","2019-10-10",16.639999
"1012","2019-10-11",17.190001
"1013","2019-10-14",17.440001
"1014","2019-10-15",17.65
"1015","2019-10-16",18.040001
"1016","2019-10-17",18.110001
"1017","2019-10-18",18.23
"1018","2019-10-21",18.379999
"1019","2019-10-22",19.01
"1020","2019-10-23",19.030001
"1021","2019-10-24",19.190001
"1022","2019-10-25",19.35
"1023","2019-10-28",19.35
"1024","2019-10-29",19.33
"1025","2019-10-30",19.4
"1026","2019-10-31",19.459999
"1027","2019-11-01",19.4
"1028","2019-11-04",18.780001
"1029","2019-11-05",18.799999
"1030","2019-11-06",18.42
"1031","2019-11-07",18.889999
"1032","2019-11-08",19.059999
"1033","2019-11-11",19
"1034","2019-11-12",19.52
"1035","2019-11-13",19.76
"1036","2019-11-14",19.799999
"1037","2019-11-15",20
"1038","2019-11-18",20.48
"1039","2019-11-19",20.049999
"1040","2019-11-20",20.059999
"1041","2019-11-21",19.85
"1042","2019-11-22",16.860001
"1043","2019-11-25",17.01
"1044","2019-11-26",16.41
"1045","2019-11-27",16.26
"1046","2019-11-29",16.07
"1047","2019-12-02",15.73
"1048","2019-12-03",15.55
"1049","2019-12-04",15.8
"1050","2019-12-05",15.87
"1051","2019-12-06",16.23
"1052","2019-12-09",16.309999
"1053","2019-12-10",16.26
"1054","2019-12-11",16.33
"1055","2019-12-12",16.49
"1056","2019-12-13",16.459999
"1057","2019-12-16",16.75
"1058","2019-12-17",16.690001
"1059","2019-12-18",17.049999
"1060","2019-12-19",17.01
"1061","2019-12-20",16.9
"1062","2019-12-23",17
"1063","2019-12-24",17.280001
"1064","2019-12-26",17.059999
"1065","2019-12-27",17.200001
"1066","2019-12-30",16.93
"1067","2019-12-31",17.110001
"1068","2020-01-02",17.799999
"1069","2020-01-03",17.42
"1070","2020-01-06",17.629999
"1071","2020-01-07",17.709999
"1072","2020-01-08",18.040001
"1073","2020-01-09",18.469999
"1074","2020-01-10",18.77
"1075","2020-01-13",18.84
"1076","2020-01-14",18.41
"1077","2020-01-15",18.360001
"1078","2020-01-16",18.959999
"1079","2020-01-17",18.5
"1080","2020-01-21",18.219999
"1081","2020-01-22",18.719999
"1082","2020-01-23",19.25
"1083","2020-01-24",19.17
"1084","2020-01-27",18.790001
"1085","2020-01-28",19.139999
"1086","2020-01-29",18.91
"1087","2020-01-30",18.5
"1088","2020-01-31",17.799999
"1089","2020-02-03",17.76
"1090","2020-02-04",18.25
"1091","2020-02-05",18.700001
"1092","2020-02-06",18.870001
"1093","2020-02-07",18.389999
"1094","2020-02-10",18.860001
"1095","2020-02-11",18.889999
"1096","2020-02-12",19.74
"1097","2020-02-13",18.879999
"1098","2020-02-14",18.91
"1099","2020-02-18",18.76
"1100","2020-02-19",18.700001
"1101","2020-02-20",18.469999
"1102","2020-02-21",17.879999
"1103","2020-02-24",17.35
"1104","2020-02-25",16.620001
"1105","2020-02-26",15.86
"1106","2020-02-27",15.06
"1107","2020-02-28",15.26
"1108","2020-03-02",15.76
"1109","2020-03-03",15.2
"1110","2020-03-04",15.58
"1111","2020-03-05",15.13
"1112","2020-03-06",15.08
"1113","2020-03-09",13.62
"1114","2020-03-10",14.47
"1115","2020-03-11",13.72
"1116","2020-03-12",11.61
"1117","2020-03-13",11.89
"1118","2020-03-16",9.07
"1119","2020-03-17",9.16
"1120","2020-03-18",8.76
"1121","2020-03-19",10.21
"1122","2020-03-20",9.73
"1123","2020-03-23",10.81
"1124","2020-03-24",12.36
"1125","2020-03-25",12.55
"1126","2020-03-26",14
"1127","2020-03-27",12.69
"1128","2020-03-30",12.4
"1129","2020-03-31",12.3
"1130","2020-04-01",11.25
"1131","2020-04-02",11.59
"1132","2020-04-03",10.62
"1133","2020-04-06",11.94
"1134","2020-04-07",12
"1135","2020-04-08",12.58
"1136","2020-04-09",12.79
"1137","2020-04-13",12.75
"1138","2020-04-14",12.98
"1139","2020-04-15",12.21
"1140","2020-04-16",12.32
"1141","2020-04-17",12.86
"1142","2020-04-20",12.86
"1143","2020-04-21",12.35
"1144","2020-04-22",12.72
"1145","2020-04-23",13.02
"1146","2020-04-24",14.02
"1147","2020-04-27",14.24
"1148","2020-04-28",13.99
"1149","2020-04-29",14.99
"1150","2020-04-30",14.4
"1151","2020-05-01",13.37
"1152","2020-05-04",12.87
"1153","2020-05-05",13.17
"1154","2020-05-06",13.74
"1155","2020-05-07",14.97
"1156","2020-05-08",15.51
"1157","2020-05-11",15.08
"1158","2020-05-12",14.54
"1159","2020-05-13",14
"1160","2020-05-14",14.19
"1161","2020-05-15",14.29
"1162","2020-05-18",14.89
"1163","2020-05-19",14.91
"1164","2020-05-20",15.82
"1165","2020-05-21",15.98
"1166","2020-05-22",16.27
"1167","2020-05-26",16.85
"1168","2020-05-27",17.370001
"1169","2020-05-28",16.780001
"1170","2020-05-29",17.610001
"1171","2020-06-01",16.969999
"1172","2020-06-02",17.34
"1173","2020-06-03",17.26
"1174","2020-06-04",17.1
"1175","2020-06-05",16.809999
"1176","2020-06-08",17.6
"1177","2020-06-09",17.110001
"1178","2020-06-10",17.049999
"1179","2020-06-11",15.42
"1180","2020-06-12",15.99
"1181","2020-06-15",16.959999
"1182","2020-06-16",17.34
"1183","2020-06-17",17.450001
"1184","2020-06-18",17.309999
"1185","2020-06-19",17.280001
"1186","2020-06-22",16.700001
"1187","2020-06-23",17.219999
"1188","2020-06-24",16.5
"1189","2020-06-25",16.57
"1190","2020-06-26",17.209999
"1191","2020-06-29",17.200001
"1192","2020-06-30",17.33
"1193","2020-07-01",17.290001
"1194","2020-07-02",17.139999
"1195","2020-07-06",17.66
"1196","2020-07-07",17.07
"1197","2020-07-08",17.1
"1198","2020-07-09",17.43
"1199","2020-07-10",17.299999
"1200","2020-07-13",16.799999
"1201","2020-07-14",16.940001
"1202","2020-07-15",17.43
"1203","2020-07-16",17.32
"1204","2020-07-17",17.280001
"1205","2020-07-20",17.91
"1206","2020-07-21",17.77
"1207","2020-07-22",17.940001
"1208","2020-07-23",17.99
"1209","2020-07-24",17.23
"1210","2020-07-27",18.030001
"1211","2020-07-28",17.33
"1212","2020-07-29",17.049999
"1213","2020-07-30",17.440001
"1214","2020-07-31",17.860001
"1215","2020-08-03",18.09
"1216","2020-08-04",18.120001
"1217","2020-08-05",18.16
"1218","2020-08-06",17.959999
"1219","2020-08-07",17.33
"1220","2020-08-10",17.780001
"1221","2020-08-11",17.34
"1222","2020-08-12",17.27
"1223","2020-08-13",16.549999
"1224","2020-08-14",15.96
"1225","2020-08-17",15.97
"1226","2020-08-18",15.75
"1227","2020-08-19",15.9
"1228","2020-08-20",16.41
"1229","2020-08-21",16.43
"1230","2020-08-24",16.700001
"1231","2020-08-25",16.75
"1232","2020-08-26",15.05
"1233","2020-08-27",14.73
"1234","2020-08-28",15.13
"1235","2020-08-31",15.26
"1236","2020-09-01",15.02
"1237","2020-09-02",15.6
"1238","2020-09-03",15.04
"1239","2020-09-04",14.72
"1240","2020-09-08",14.4
"1241","2020-09-09",15.04
"1242","2020-09-10",14.43
"1243","2020-09-11",14.72
"1244","2020-09-14",15.27
"1245","2020-09-15",15.28
"1246","2020-09-16",15.26
"1247","2020-09-17",14.86
"1248","2020-09-18",14.48
"1249","2020-09-21",14.69
"1250","2020-09-22",15.23
"1251","2020-09-23",14.5
"1252","2020-09-24",14.45
"1253","2020-09-25",14.82
"1254","2020-09-28",15.22
"1255","2020-09-29",15.68
"1256","2020-09-30",15.39
"1257","2020-10-01",15.79
"1258","2020-10-02",15.55
"1259","2020-10-05",16.25
"1260","2020-10-06",16.75
"1261","2020-10-07",17.24
"1262","2020-10-08",17.76
"1263","2020-10-09",17.57
"1264","2020-10-12",17.639999
"1265","2020-10-13",18.299999
"1266","2020-10-14",18.219999
"1267","2020-10-15",18.27
"1268","2020-10-16",18.27
"1269","2020-10-19",18.41
"1270","2020-10-20",18.25
"1271","2020-10-21",17.969999
"1272","2020-10-22",17.950001
"1273","2020-10-23",18.1
"1274","2020-10-26",17.450001
"1275","2020-10-27",17.459999
"1276","2020-10-28",16.799999
"1277","2020-10-29",16.9
"1278","2020-10-30",16.1
"1279","2020-11-02",16.58
"1280","2020-11-03",16.91
"1281","2020-11-04",17.32
"1282","2020-11-05",17.360001
"1283","2020-11-06",17.620001
"1284","2020-11-09",17.74
"1285","2020-11-10",17.34
"1286","2020-11-11",17.709999
"1287","2020-11-12",17.389999
"1288","2020-11-13",17.959999
"1289","2020-11-16",18.32
"1290","2020-11-17",18.690001
"1291","2020-11-18",18.459999
"1292","2020-11-19",18.75
"1293","2020-11-20",18.860001
"1294","2020-11-23",19.690001
"1295","2020-11-24",19.76
"1296","2020-11-25",18.129999
"1297","2020-11-27",18.43
