"","date","CNHI"
"1000","2017-09-18",11.78
"1001","2017-09-19",11.95
"1002","2017-09-20",11.98
"1003","2017-09-21",11.98
"1004","2017-09-22",11.98
"1005","2017-09-25",11.87
"1006","2017-09-26",11.95
"1007","2017-09-27",11.94
"1008","2017-09-28",11.96
"1009","2017-09-29",12.01
"1010","2017-10-02",12.19
"1011","2017-10-03",12.25
"1012","2017-10-04",12.19
"1013","2017-10-05",12.01
"1014","2017-10-06",11.91
"1015","2017-10-09",11.91
"1016","2017-10-10",11.95
"1017","2017-10-11",11.99
"1018","2017-10-12",11.9
"1019","2017-10-13",11.87
"1020","2017-10-16",11.97
"1021","2017-10-17",11.94
"1022","2017-10-18",11.98
"1023","2017-10-19",11.97
"1024","2017-10-20",12.02
"1025","2017-10-23",11.98
"1026","2017-10-24",12.38
"1027","2017-10-25",12.18
"1028","2017-10-26",12.14
"1029","2017-10-27",12.08
"1030","2017-10-30",12.1
"1031","2017-10-31",12.7
"1032","2017-11-01",13.07
"1033","2017-11-02",13.03
"1034","2017-11-03",13.02
"1035","2017-11-06",13.06
"1036","2017-11-07",12.91
"1037","2017-11-08",13.02
"1038","2017-11-09",12.78
"1039","2017-11-10",12.85
"1040","2017-11-13",12.86
"1041","2017-11-14",12.91
"1042","2017-11-15",12.56
"1043","2017-11-16",12.66
"1044","2017-11-17",12.53
"1045","2017-11-20",12.74
"1046","2017-11-21",12.96
"1047","2017-11-22",13.05
"1048","2017-11-24",13.12
"1049","2017-11-27",12.86
"1050","2017-11-28",12.81
"1051","2017-11-29",12.84
"1052","2017-11-30",13
"1053","2017-12-01",12.86
"1054","2017-12-04",12.88
"1055","2017-12-05",13.05
"1056","2017-12-06",13.02
"1057","2017-12-07",12.98
"1058","2017-12-08",13.06
"1059","2017-12-11",13.05
"1060","2017-12-12",12.92
"1061","2017-12-13",13.18
"1062","2017-12-14",13.02
"1063","2017-12-15",13
"1064","2017-12-18",13.3
"1065","2017-12-19",13.27
"1066","2017-12-20",13.41
"1067","2017-12-21",13.49
"1068","2017-12-22",13.55
"1069","2017-12-26",13.6
"1070","2017-12-27",13.56
"1071","2017-12-28",13.46
"1072","2017-12-29",13.4
"1073","2018-01-02",13.55
"1074","2018-01-03",13.58
"1075","2018-01-04",13.94
"1076","2018-01-05",14.05
"1077","2018-01-08",14.27
"1078","2018-01-09",14.26
"1079","2018-01-10",14.22
"1080","2018-01-11",14.56
"1081","2018-01-12",14.93
"1082","2018-01-16",14.72
"1083","2018-01-17",14.71
"1084","2018-01-18",14.86
"1085","2018-01-19",14.94
"1086","2018-01-22",15
"1087","2018-01-23",15
"1088","2018-01-24",14.87
"1089","2018-01-25",15
"1090","2018-01-26",15.15
"1091","2018-01-29",15.07
"1092","2018-01-30",14.7
"1093","2018-01-31",14.7
"1094","2018-02-01",15.5
"1095","2018-02-02",15.03
"1096","2018-02-05",14.03
"1097","2018-02-06",14.33
"1098","2018-02-07",14.12
"1099","2018-02-08",13.36
"1100","2018-02-09",13.55
"1101","2018-02-12",13.7
"1102","2018-02-13",13.81
"1103","2018-02-14",13.95
"1104","2018-02-15",14.04
"1105","2018-02-16",14.28
"1106","2018-02-20",14.23
"1107","2018-02-21",14.11
"1108","2018-02-22",13.94
"1109","2018-02-23",14.09
"1110","2018-02-26",14.04
"1111","2018-02-27",13.67
"1112","2018-02-28",13.45
"1113","2018-03-01",13.26
"1114","2018-03-02",12.99
"1115","2018-03-05",13.18
"1116","2018-03-06",13.51
"1117","2018-03-07",13.43
"1118","2018-03-08",13.56
"1119","2018-03-09",13.71
"1120","2018-03-12",13.51
"1121","2018-03-13",13.29
"1122","2018-03-14",13.31
"1123","2018-03-15",13.62
"1124","2018-03-16",13.52
"1125","2018-03-19",13.28
"1126","2018-03-20",13.1
"1127","2018-03-21",12.95
"1128","2018-03-22",12.32
"1129","2018-03-23",12.18
"1130","2018-03-26",12.35
"1131","2018-03-27",12.22
"1132","2018-03-28",12.19
"1133","2018-03-29",12.4
"1134","2018-04-02",12.11
"1135","2018-04-03",12.12
"1136","2018-04-04",11.9
"1137","2018-04-05",12.12
"1138","2018-04-06",11.64
"1139","2018-04-09",11.63
"1140","2018-04-10",12.06
"1141","2018-04-11",11.87
"1142","2018-04-12",12.2
"1143","2018-04-13",12.31
"1144","2018-04-16",12.29
"1145","2018-04-17",12.59
"1146","2018-04-18",12.64
"1147","2018-04-19",12.76
"1148","2018-04-20",12.53
"1149","2018-04-23",12.29
"1150","2018-04-24",11.9
"1151","2018-04-25",11.9
"1152","2018-04-26",11.71
"1153","2018-04-27",12.25
"1154","2018-04-30",12.25
"1155","2018-05-01",12.14
"1156","2018-05-02",12.2
"1157","2018-05-03",12.4
"1158","2018-05-04",12.45
"1159","2018-05-07",12.54
"1160","2018-05-08",12.44
"1161","2018-05-09",12.45
"1162","2018-05-10",12.35
"1163","2018-05-11",12.48
"1164","2018-05-14",12.45
"1165","2018-05-15",12.33
"1166","2018-05-16",12.16
"1167","2018-05-17",12.22
"1168","2018-05-18",12.64
"1169","2018-05-21",12.88
"1170","2018-05-22",12.82
"1171","2018-05-23",12.62
"1172","2018-05-24",12.59
"1173","2018-05-25",12.34
"1174","2018-05-29",11.7
"1175","2018-05-30",11.81
"1176","2018-05-31",11.74
"1177","2018-06-01",11.75
"1178","2018-06-04",11.66
"1179","2018-06-05",11.62
"1180","2018-06-06",11.89
"1181","2018-06-07",11.77
"1182","2018-06-08",11.49
"1183","2018-06-11",11.87
"1184","2018-06-12",11.88
"1185","2018-06-13",11.8
"1186","2018-06-14",11.7
"1187","2018-06-15",11.52
"1188","2018-06-18",11.27
"1189","2018-06-19",10.9
"1190","2018-06-20",10.75
"1191","2018-06-21",10.61
"1192","2018-06-22",10.68
"1193","2018-06-25",10.55
"1194","2018-06-26",10.5
"1195","2018-06-27",10.5
"1196","2018-06-28",10.45
"1197","2018-06-29",10.53
"1198","2018-07-02",10.35
"1199","2018-07-03",10.34
"1200","2018-07-05",10.28
"1201","2018-07-06",10.25
"1202","2018-07-09",10.46
"1203","2018-07-10",10.69
"1204","2018-07-11",10.11
"1205","2018-07-12",10.27
"1206","2018-07-13",10.37
"1207","2018-07-16",10.27
"1208","2018-07-17",10.32
"1209","2018-07-18",10.38
"1210","2018-07-19",10.36
"1211","2018-07-20",10.27
"1212","2018-07-23",10.11
"1213","2018-07-24",10.5
"1214","2018-07-25",10.64
"1215","2018-07-26",11.48
"1216","2018-07-27",11.55
"1217","2018-07-30",11.58
"1218","2018-07-31",11.72
"1219","2018-08-01",11.68
"1220","2018-08-02",11.74
"1221","2018-08-03",11.93
"1222","2018-08-06",11.84
"1223","2018-08-07",12.08
"1224","2018-08-08",11.94
"1225","2018-08-09",11.71
"1226","2018-08-10",11.42
"1227","2018-08-13",11.38
"1228","2018-08-14",11.48
"1229","2018-08-15",11.27
"1230","2018-08-16",11.42
"1231","2018-08-17",11.6
"1232","2018-08-20",11.72
"1233","2018-08-21",11.81
"1234","2018-08-22",11.6
"1235","2018-08-23",11.56
"1236","2018-08-24",11.77
"1237","2018-08-27",11.96
"1238","2018-08-28",12.13
"1239","2018-08-29",12.33
"1240","2018-08-30",12.12
"1241","2018-08-31",11.99
"1242","2018-09-04",11.75
"1243","2018-09-05",11.73
"1244","2018-09-06",11.68
"1245","2018-09-07",11.58
"1246","2018-09-10",11.82
"1247","2018-09-11",11.74
"1248","2018-09-12",11.84
"1249","2018-09-13",11.63
"1250","2018-09-14",11.57
"1251","2018-09-17",11.84
"1252","2018-09-18",12.06
"1253","2018-09-19",12.21
"1254","2018-09-20",12.37
"1255","2018-09-21",12.61
"1256","2018-09-24",12.5
"1257","2018-09-25",12.44
"1258","2018-09-26",12.38
"1259","2018-09-27",12.25
"1260","2018-09-28",12.01
"1261","2018-10-01",11.85
"1262","2018-10-02",11.89
"1263","2018-10-03",12.13
"1264","2018-10-04",12.07
"1265","2018-10-05",11.86
"1266","2018-10-08",11.69
"1267","2018-10-09",11.6
"1268","2018-10-10",11.26
"1269","2018-10-11",11.15
"1270","2018-10-12",11.15
"1271","2018-10-15",11.19
"1272","2018-10-16",11.6
"1273","2018-10-17",11.05
"1274","2018-10-18",10.62
"1275","2018-10-19",10.58
"1276","2018-10-22",10.51
"1277","2018-10-23",10.2
"1278","2018-10-24",9.68
"1279","2018-10-25",9.99
"1280","2018-10-26",10.08
"1281","2018-10-29",10.2
"1282","2018-10-30",10.31
"1283","2018-10-31",10.39
"1284","2018-11-01",10.61
"1285","2018-11-02",10.81
"1286","2018-11-05",10.59
"1287","2018-11-06",10.61
"1288","2018-11-07",10.52
"1289","2018-11-08",10.2
"1290","2018-11-09",10.03
"1291","2018-11-12",9.68
"1292","2018-11-13",9.83
"1293","2018-11-14",9.8
"1294","2018-11-15",9.9
"1295","2018-11-16",9.84
"1296","2018-11-19",9.65
"1297","2018-11-20",9.39
"1298","2018-11-21",9.52
"1299","2018-11-23",9.51
"1300","2018-11-26",9.59
"1301","2018-11-27",9.53
"1302","2018-11-28",9.71
"1303","2018-11-29",9.66
"1304","2018-11-30",9.7
"1305","2018-12-03",10.45
"1306","2018-12-04",9.77
"1307","2018-12-06",9.79
"1308","2018-12-07",9.53
"1309","2018-12-10",9.45
"1310","2018-12-11",9.41
"1311","2018-12-12",9.61
"1312","2018-12-13",9.55
"1313","2018-12-14",9.29
"1314","2018-12-17",9.24
"1315","2018-12-18",9.3
"1316","2018-12-19",9.12
"1317","2018-12-20",9.11
"1318","2018-12-21",8.76
"1319","2018-12-24",8.49
"1320","2018-12-26",8.89
"1321","2018-12-27",9.05
"1322","2018-12-28",9.05
"1323","2018-12-31",9.21
"1324","2019-01-02",9.04
"1325","2019-01-03",8.78
"1326","2019-01-04",9.42
"1327","2019-01-07",9.49
"1328","2019-01-08",9.49
"1329","2019-01-09",9.64
"1330","2019-01-10",9.81
"1331","2019-01-11",9.72
"1332","2019-01-14",9.68
"1333","2019-01-15",9.73
"1334","2019-01-16",9.9
"1335","2019-01-17",10.09
"1336","2019-01-18",10.29
"1337","2019-01-22",10.04
"1338","2019-01-23",9.98
"1339","2019-01-24",9.95
"1340","2019-01-25",10.22
"1341","2019-01-28",9.92
"1342","2019-01-29",10.02
"1343","2019-01-30",10.21
"1344","2019-01-31",9.91
"1345","2019-02-01",9.97
"1346","2019-02-04",10.08
"1347","2019-02-05",9.98
"1348","2019-02-06",10.09
"1349","2019-02-07",10.3
"1350","2019-02-08",10.32
"1351","2019-02-11",10.35
"1352","2019-02-12",10.53
"1353","2019-02-13",10.63
"1354","2019-02-14",10.55
"1355","2019-02-15",10.66
"1356","2019-02-19",10.56
"1357","2019-02-20",10.63
"1358","2019-02-21",10.67
"1359","2019-02-22",10.86
"1360","2019-02-25",10.88
"1361","2019-02-26",10.84
"1362","2019-02-27",10.8
"1363","2019-02-28",10.88
"1364","2019-03-01",11.01
"1365","2019-03-04",11
"1366","2019-03-05",10.89
"1367","2019-03-06",10.81
"1368","2019-03-07",10.48
"1369","2019-03-08",10.32
"1370","2019-03-11",10.49
"1371","2019-03-12",10.56
"1372","2019-03-13",10.62
"1373","2019-03-14",10.5
"1374","2019-03-15",10.6
"1375","2019-03-18",10.72
"1376","2019-03-19",10.89
"1377","2019-03-20",10.94
"1378","2019-03-21",10.9
"1379","2019-03-22",10.44
"1380","2019-03-25",10.39
"1381","2019-03-26",10.26
"1382","2019-03-27",10.18
"1383","2019-03-28",10.18
"1384","2019-03-29",10.2
"1385","2019-04-01",10.49
"1386","2019-04-02",10.58
"1387","2019-04-03",10.83
"1388","2019-04-04",10.9
"1389","2019-04-05",11
"1390","2019-04-08",10.98
"1391","2019-04-09",10.78
"1392","2019-04-10",10.73
"1393","2019-04-11",10.94
"1394","2019-04-12",11.03
"1395","2019-04-15",11.13
"1396","2019-04-16",11.32
"1397","2019-04-17",11.29
"1398","2019-04-18",11.23
"1399","2019-04-22",11.21
"1400","2019-04-23",10.95
"1401","2019-04-24",10.76
"1402","2019-04-25",10.68
"1403","2019-04-26",10.82
"1404","2019-04-29",10.91
"1405","2019-04-30",10.9
"1406","2019-05-01",10.79
"1407","2019-05-02",10.71
"1408","2019-05-03",10.81
"1409","2019-05-06",10.47
"1410","2019-05-07",10.09
"1411","2019-05-08",9.89
"1412","2019-05-09",9.75
"1413","2019-05-10",9.78
"1414","2019-05-13",9.42
"1415","2019-05-14",9.39
"1416","2019-05-15",9.17
"1417","2019-05-16",9.19
"1418","2019-05-17",8.96
"1419","2019-05-20",8.86
"1420","2019-05-21",8.93
"1421","2019-05-22",8.81
"1422","2019-05-23",8.55
"1423","2019-05-24",8.85
"1424","2019-05-28",8.76
"1425","2019-05-29",8.78
"1426","2019-05-30",8.8
"1427","2019-05-31",8.67
"1428","2019-06-03",8.75
"1429","2019-06-04",9.08
"1430","2019-06-05",9.06
"1431","2019-06-06",9.07
"1432","2019-06-07",9.15
"1433","2019-06-10",9.26
"1434","2019-06-11",9.42
"1435","2019-06-12",9.45
"1436","2019-06-13",9.57
"1437","2019-06-14",9.48
"1438","2019-06-17",9.46
"1439","2019-06-18",9.84
"1440","2019-06-19",10.11
"1441","2019-06-20",10.27
"1442","2019-06-21",10.1
"1443","2019-06-24",10.09
"1444","2019-06-25",10.18
"1445","2019-06-26",10.21
"1446","2019-06-27",10.28
"1447","2019-06-28",10.28
"1448","2019-07-01",10.35
"1449","2019-07-02",10.27
"1450","2019-07-03",10.64
"1451","2019-07-05",10.59
"1452","2019-07-08",10.63
"1453","2019-07-09",10.39
"1454","2019-07-10",10.31
"1455","2019-07-11",10.27
"1456","2019-07-12",10.41
"1457","2019-07-15",10.46
"1458","2019-07-16",10.46
"1459","2019-07-17",10.3
"1460","2019-07-18",10.32
"1461","2019-07-19",10.28
"1462","2019-07-22",10.29
"1463","2019-07-23",10.58
"1464","2019-07-24",10.74
"1465","2019-07-25",10.49
"1466","2019-07-26",10.48
"1467","2019-07-29",10.35
"1468","2019-07-30",10.29
"1469","2019-07-31",10.11
"1470","2019-08-01",10.02
"1471","2019-08-02",9.63
"1472","2019-08-05",9.23
"1473","2019-08-06",9.21
"1474","2019-08-07",9.22
"1475","2019-08-08",9.32
"1476","2019-08-09",9.14
"1477","2019-08-12",8.84
"1478","2019-08-13",9.03
"1479","2019-08-14",8.66
"1480","2019-08-15",8.64
"1481","2019-08-16",8.81
"1482","2019-08-19",9.38
"1483","2019-08-20",9.19
"1484","2019-08-21",9.54
"1485","2019-08-22",9.53
"1486","2019-08-23",9.12
"1487","2019-08-26",9.28
"1488","2019-08-27",9.24
"1489","2019-08-28",9.38
"1490","2019-08-29",10.09
"1491","2019-08-30",10.26
"1492","2019-09-03",9.98
"1493","2019-09-04",10.37
"1494","2019-09-05",10.47
"1495","2019-09-06",10.54
"1496","2019-09-09",10.57
"1497","2019-09-10",10.79
"1498","2019-09-11",10.95
"1499","2019-09-12",11.04
"1500","2019-09-13",11.2
"1501","2019-09-16",11.14
"1502","2019-09-17",11.05
"1503","2019-09-18",11.02
"1504","2019-09-19",11
"1505","2019-09-20",10.68
"1506","2019-09-23",10.69
"1507","2019-09-24",10.47
"1508","2019-09-25",10.47
"1509","2019-09-26",10.35
"1510","2019-09-27",10.13
"1511","2019-09-30",10.15
"1512","2019-10-01",9.9
"1513","2019-10-02",9.7
"1514","2019-10-03",9.86
"1515","2019-10-04",9.93
"1516","2019-10-07",9.91
"1517","2019-10-08",9.73
"1518","2019-10-09",9.88
"1519","2019-10-10",10.26
"1520","2019-10-11",10.73
"1521","2019-10-14",10.67
"1522","2019-10-15",10.8
"1523","2019-10-16",10.8
"1524","2019-10-17",10.83
"1525","2019-10-18",10.75
"1526","2019-10-21",10.95
"1527","2019-10-22",10.93
"1528","2019-10-23",10.96
"1529","2019-10-24",10.83
"1530","2019-10-25",11.01
"1531","2019-10-28",11.14
"1532","2019-10-29",11.01
"1533","2019-10-30",10.92
"1534","2019-10-31",10.91
"1535","2019-11-01",11.18
"1536","2019-11-04",11.62
"1537","2019-11-05",11.56
"1538","2019-11-06",10.95
"1539","2019-11-07",11.02
"1540","2019-11-08",11.24
"1541","2019-11-11",11.23
"1542","2019-11-12",11.19
"1543","2019-11-13",11.13
"1544","2019-11-14",11.1
"1545","2019-11-15",11.24
"1546","2019-11-18",10.98
"1547","2019-11-19",10.91
"1548","2019-11-20",10.81
"1549","2019-11-21",10.81
"1550","2019-11-22",10.93
"1551","2019-11-25",11.04
"1552","2019-11-26",11.2
"1553","2019-11-27",10.91
"1554","2019-11-29",10.75
"1555","2019-12-02",10.57
"1556","2019-12-03",10.48
"1557","2019-12-04",10.55
"1558","2019-12-05",10.56
"1559","2019-12-06",10.52
"1560","2019-12-09",10.5
"1561","2019-12-10",10.47
"1562","2019-12-11",10.52
"1563","2019-12-12",10.73
"1564","2019-12-13",10.91
"1565","2019-12-16",10.91
"1566","2019-12-17",10.97
"1567","2019-12-18",11.01
"1568","2019-12-19",10.85
"1569","2019-12-20",10.98
"1570","2019-12-23",11.09
"1571","2019-12-24",11.09
"1572","2019-12-26",11.15
"1573","2019-12-27",11.12
"1574","2019-12-30",11.01
"1575","2019-12-31",11
"1576","2020-01-02",11.29
"1577","2020-01-03",11.17
"1578","2020-01-06",11.12
"1579","2020-01-07",10.94
"1580","2020-01-08",11.04
"1581","2020-01-09",11.04
"1582","2020-01-10",10.89
"1583","2020-01-13",10.95
"1584","2020-01-14",10.89
"1585","2020-01-15",10.78
"1586","2020-01-16",11.04
"1587","2020-01-17",11.07
"1588","2020-01-21",10.74
"1589","2020-01-22",10.55
"1590","2020-01-23",10.65
"1591","2020-01-24",10.49
"1592","2020-01-27",9.78
"1593","2020-01-28",9.97
"1594","2020-01-29",9.96
"1595","2020-01-30",9.85
"1596","2020-01-31",9.42
"1597","2020-02-03",9.47
"1598","2020-02-04",9.78
"1599","2020-02-05",10.05
"1600","2020-02-06",10.02
"1601","2020-02-07",9.32
"1602","2020-02-10",9.29
"1603","2020-02-11",9.4
"1604","2020-02-12",9.71
"1605","2020-02-13",9.52
"1606","2020-02-14",9.53
"1607","2020-02-18",9.48
"1608","2020-02-19",9.52
"1609","2020-02-20",9.58
"1610","2020-02-21",9.5
"1611","2020-02-24",8.76
"1612","2020-02-25",8.81
"1613","2020-02-26",8.95
"1614","2020-02-27",9.15
"1615","2020-02-28",9.3
"1616","2020-03-02",9.48
"1617","2020-03-03",9.17
"1618","2020-03-04",9.34
"1619","2020-03-05",9.01
"1620","2020-03-06",8.92
"1621","2020-03-09",7.94
"1622","2020-03-10",8.12
"1623","2020-03-11",7.49
"1624","2020-03-12",6.37
"1625","2020-03-13",7.47
"1626","2020-03-16",6.47
"1627","2020-03-17",6.5
"1628","2020-03-18",5.61
"1629","2020-03-19",5.76
"1630","2020-03-20",5.71
"1631","2020-03-23",5.13
"1632","2020-03-24",5.26
"1633","2020-03-25",5.6
"1634","2020-03-26",5.96
"1635","2020-03-27",5.91
"1636","2020-03-30",5.84
"1637","2020-03-31",5.61
"1638","2020-04-01",5.69
"1639","2020-04-02",5.77
"1640","2020-04-03",5.52
"1641","2020-04-06",6.07
"1642","2020-04-07",6.29
"1643","2020-04-08",6.69
"1644","2020-04-09",6.54
"1645","2020-04-13",6.32
"1646","2020-04-14",6.46
"1647","2020-04-15",6.02
"1648","2020-04-16",5.82
"1649","2020-04-17",6.14
"1650","2020-04-20",6.18
"1651","2020-04-21",6.1
"1652","2020-04-22",6.06
"1653","2020-04-23",6.34
"1654","2020-04-24",6.27
"1655","2020-04-27",6.37
"1656","2020-04-28",6.25
"1657","2020-04-29",6.57
"1658","2020-04-30",6.24
"1659","2020-05-01",6.01
"1660","2020-05-04",5.86
"1661","2020-05-05",5.81
"1662","2020-05-06",5.56
"1663","2020-05-07",5.41
"1664","2020-05-08",5.65
"1665","2020-05-11",5.62
"1666","2020-05-12",5.72
"1667","2020-05-13",5.73
"1668","2020-05-14",5.5
"1669","2020-05-15",5.5
"1670","2020-05-18",5.95
"1671","2020-05-19",5.55
"1672","2020-05-20",5.68
"1673","2020-05-21",5.52
"1674","2020-05-22",5.5
"1675","2020-05-26",6.05
"1676","2020-05-27",6.29
"1677","2020-05-28",6.37
"1678","2020-05-29",6.15
"1679","2020-06-01",6.47
"1680","2020-06-02",6.74
"1681","2020-06-03",7.15
"1682","2020-06-04",7.13
"1683","2020-06-05",7.6
"1684","2020-06-08",8.13
"1685","2020-06-09",8.01
"1686","2020-06-10",7.46
"1687","2020-06-11",6.54
"1688","2020-06-12",6.91
"1689","2020-06-15",6.95
"1690","2020-06-16",7.04
"1691","2020-06-17",6.92
"1692","2020-06-18",7
"1693","2020-06-19",6.77
"1694","2020-06-22",7.11
"1695","2020-06-23",7.12
"1696","2020-06-24",6.74
"1697","2020-06-25",6.78
"1698","2020-06-26",6.78
"1699","2020-06-29",7.04
"1700","2020-06-30",7.03
"1701","2020-07-01",6.81
"1702","2020-07-02",6.9
"1703","2020-07-06",7.09
"1704","2020-07-07",6.86
"1705","2020-07-08",6.92
"1706","2020-07-09",6.7
"1707","2020-07-10",6.87
"1708","2020-07-13",7.05
"1709","2020-07-14",7.29
"1710","2020-07-15",7.48
"1711","2020-07-16",7.4
"1712","2020-07-17",7.33
"1713","2020-07-20",7.36
"1714","2020-07-21",7.34
"1715","2020-07-22",7.4
"1716","2020-07-23",7.45
"1717","2020-07-24",7.45
"1718","2020-07-27",7.57
"1719","2020-07-28",7.38
"1720","2020-07-29",7.52
"1721","2020-07-30",7.26
"1722","2020-07-31",6.79
"1723","2020-08-03",7.14
"1724","2020-08-04",7.32
"1725","2020-08-05",7.63
"1726","2020-08-06",7.52
"1727","2020-08-07",7.43
"1728","2020-08-10",7.73
"1729","2020-08-11",7.89
"1730","2020-08-12",7.84
"1731","2020-08-13",7.82
"1732","2020-08-14",7.71
"1733","2020-08-17",7.68
"1734","2020-08-18",7.67
"1735","2020-08-19",7.71
"1736","2020-08-20",7.61
"1737","2020-08-21",7.65
"1738","2020-08-24",7.83
"1739","2020-08-25",7.73
"1740","2020-08-26",7.91
"1741","2020-08-27",7.84
"1742","2020-08-28",7.97
"1743","2020-08-31",7.9
"1744","2020-09-01",7.99
"1745","2020-09-02",8.25
"1746","2020-09-03",8
"1747","2020-09-04",8.26
"1748","2020-09-08",8.34
"1749","2020-09-09",8.48
"1750","2020-09-10",8.34
"1751","2020-09-11",8.32
"1752","2020-09-14",8.09
"1753","2020-09-15",7.97
"1754","2020-09-16",8.18
"1755","2020-09-17",8.28
"1756","2020-09-18",8.06
"1757","2020-09-21",7.49
"1758","2020-09-22",7.55
"1759","2020-09-23",7.5
"1760","2020-09-24",7.61
"1761","2020-09-25",7.56
"1762","2020-09-28",7.77
"1763","2020-09-29",7.85
"1764","2020-09-30",7.82
"1765","2020-10-01",7.8
"1766","2020-10-02",7.8
"1767","2020-10-05",8.07
"1768","2020-10-06",7.99
"1769","2020-10-07",8.16
"1770","2020-10-08",8.25
"1771","2020-10-09",8.41
"1772","2020-10-12",8.41
"1773","2020-10-13",8.4
"1774","2020-10-14",8.42
"1775","2020-10-15",8.33
"1776","2020-10-16",8.53
"1777","2020-10-19",8.46
"1778","2020-10-20",8.59
"1779","2020-10-21",8.52
"1780","2020-10-22",8.5
"1781","2020-10-23",8.6
"1782","2020-10-26",8.37
"1783","2020-10-27",8.06
"1784","2020-10-28",7.75
"1785","2020-10-29",7.78
"1786","2020-10-30",7.77
"1787","2020-11-02",8.09
"1788","2020-11-03",8.55
"1789","2020-11-04",8.58
"1790","2020-11-05",9.12
"1791","2020-11-06",9.31
"1792","2020-11-09",9.73
"1793","2020-11-10",9.51
"1794","2020-11-11",9.81
"1795","2020-11-12",9.6
"1796","2020-11-13",10.09
"1797","2020-11-16",10.46
"1798","2020-11-17",10.38
"1799","2020-11-18",10.65
"1800","2020-11-19",10.55
"1801","2020-11-20",10.53
"1802","2020-11-23",10.8
"1803","2020-11-24",11.26
"1804","2020-11-25",11.23
"1805","2020-11-27",11.02
