"","date","AXGN"
"1016","2011-01-12",3
"1017","2011-01-13",3.15
"1018","2011-01-14",3.15
"1019","2011-01-18",3.32
"1020","2011-01-19",3.32
"1021","2011-01-20",3.32
"1022","2011-01-21",3.13
"1023","2011-01-24",3.15
"1024","2011-01-25",3
"1025","2011-01-26",3
"1026","2011-01-27",3
"1027","2011-01-28",3
"1028","2011-01-31",3
"1029","2011-02-01",3
"1030","2011-02-02",3
"1031","2011-02-03",3.24
"1032","2011-02-04",3
"1033","2011-02-07",3
"1034","2011-02-08",3.05
"1035","2011-02-09",3
"1036","2011-02-10",3
"1037","2011-02-11",3.2
"1038","2011-02-14",3
"1039","2011-02-15",3
"1040","2011-02-16",3
"1041","2011-02-17",3.44
"1042","2011-02-18",3
"1043","2011-02-22",3
"1044","2011-02-23",3
"1045","2011-02-24",3
"1046","2011-02-25",3
"1047","2011-02-28",3
"1048","2011-03-01",3
"1049","2011-03-02",3.05
"1050","2011-03-03",3.05
"1051","2011-03-04",3.05
"1052","2011-03-07",3.05
"1053","2011-03-08",3
"1054","2011-03-09",3
"1055","2011-03-10",3
"1056","2011-03-11",3
"1057","2011-03-14",3
"1058","2011-03-15",3
"1059","2011-03-16",3
"1060","2011-03-17",3
"1061","2011-03-18",3
"1062","2011-03-21",3
"1063","2011-03-22",3
"1064","2011-03-23",3
"1065","2011-03-24",2.75
"1066","2011-03-25",2.75
"1067","2011-03-28",2.75
"1068","2011-03-29",2.95
"1069","2011-03-30",2.85
"1070","2011-03-31",2.75
"1071","2011-04-01",2.84
"1072","2011-04-04",2.75
"1073","2011-04-05",2.75
"1074","2011-04-06",2.84
"1075","2011-04-07",2.8
"1076","2011-04-08",2.81
"1077","2011-04-11",2.75
"1078","2011-04-12",2.75
"1079","2011-04-13",2.17
"1080","2011-04-14",2.17
"1081","2011-04-15",2.26
"1082","2011-04-18",2.26
"1083","2011-04-19",2.27
"1084","2011-04-20",2.27
"1085","2011-04-21",2.27
"1086","2011-04-25",2.7
"1087","2011-04-26",2.7
"1088","2011-04-27",2.75
"1089","2011-04-28",2.75
"1090","2011-04-29",2.6
"1091","2011-05-02",2.6
"1092","2011-05-03",2.5
"1093","2011-05-04",2.4
"1094","2011-05-05",2.4
"1095","2011-05-06",2.7
"1096","2011-05-09",2.95
"1097","2011-05-10",3
"1098","2011-05-11",3
"1099","2011-05-12",3.19
"1100","2011-05-13",3
"1101","2011-05-16",3.12
"1102","2011-05-17",3.12
"1103","2011-05-18",3.12
"1104","2011-05-19",3.25
"1105","2011-05-20",3.2
"1106","2011-05-23",3.25
"1107","2011-05-24",3.37
"1108","2011-05-25",3.37
"1109","2011-05-26",3.3
"1110","2011-05-27",3
"1111","2011-05-31",3
"1112","2011-06-01",3.1
"1113","2011-06-02",3.1
"1114","2011-06-03",3.25
"1115","2011-06-06",3.25
"1116","2011-06-07",3.35
"1117","2011-06-08",3.35
"1118","2011-06-09",3.1
"1119","2011-06-10",2.88
"1120","2011-06-13",2.2
"1121","2011-06-14",2.5
"1122","2011-06-15",2.4
"1123","2011-06-16",2.5
"1124","2011-06-17",2.3
"1125","2011-06-20",2.3
"1126","2011-06-21",2.3
"1127","2011-06-22",2.3
"1128","2011-06-23",2.5
"1129","2011-06-24",3.24
"1130","2011-06-27",3
"1131","2011-06-28",3
"1132","2011-06-29",3
"1133","2011-06-30",3
"1134","2011-07-01",2.51
"1135","2011-07-05",2.6
"1136","2011-07-06",2.6
"1137","2011-07-07",2.99
"1138","2011-07-08",2.51
"1139","2011-07-11",3
"1140","2011-07-12",2.31
"1141","2011-07-13",2.36
"1142","2011-07-14",2.37
"1143","2011-07-15",2.4
"1144","2011-07-18",2.5
"1145","2011-07-19",2.46
"1146","2011-07-20",2.5
"1147","2011-07-21",2.35
"1148","2011-07-22",2.5
"1149","2011-07-25",2.5
"1150","2011-07-26",2.5
"1151","2011-07-27",2.5
"1152","2011-07-28",2.35
"1153","2011-07-29",2.36
"1154","2011-08-01",2.3
"1155","2011-08-02",2.3
"1156","2011-08-03",2.3
"1157","2011-08-04",2.3
"1158","2011-08-05",2.35
"1159","2011-08-08",2.35
"1160","2011-08-09",2.35
"1161","2011-08-10",2.35
"1162","2011-08-11",2.35
"1163","2011-08-12",2.35
"1164","2011-08-15",2.3
"1165","2011-08-16",2.3
"1166","2011-08-17",2.3
"1167","2011-08-18",2.25
"1168","2011-08-19",2.25
"1169","2011-08-22",2.2
"1170","2011-08-23",2.1
"1171","2011-08-24",2
"1172","2011-08-25",2
"1173","2011-08-26",2.05
"1174","2011-08-29",2.05
"1175","2011-08-30",2.05
"1176","2011-08-31",2.05
"1177","2011-09-01",2.05
"1178","2011-09-02",2.05
"1179","2011-09-06",2.15
"1180","2011-09-07",2.15
"1181","2011-09-08",2.15
"1182","2011-09-09",2.15
"1183","2011-09-12",2.15
"1184","2011-09-13",2.15
"1185","2011-09-14",2.35
"1186","2011-09-15",2.15
"1187","2011-09-16",2.35
"1188","2011-09-19",2.45
"1189","2011-09-20",2.05
"1190","2011-09-21",2.05
"1191","2011-09-22",2.05
"1192","2011-09-23",2
"1193","2011-09-26",2
"1194","2011-09-27",2.3
"1195","2011-09-28",2.25
"1196","2011-09-29",2.75
"1197","2011-09-30",2.5
"1198","2011-10-03",2.71
"1199","2011-10-04",2.05
"1200","2011-10-05",2.99
"1201","2011-10-06",2.75
"1202","2011-10-07",2.5
"1203","2011-10-10",2.5
"1204","2011-10-11",2.5
"1205","2011-10-12",2.89
"1206","2011-10-13",3.1
"1207","2011-10-14",3.1
"1208","2011-10-17",3.1
"1209","2011-10-18",3.1
"1210","2011-10-19",3
"1211","2011-10-20",2.2
"1212","2011-10-21",2.65
"1213","2011-10-24",2.4
"1214","2011-10-25",2.82
"1215","2011-10-26",2.82
"1216","2011-10-27",2.82
"1217","2011-10-28",2.85
"1218","2011-10-31",2.84
"1219","2011-11-01",2.85
"1220","2011-11-02",3
"1221","2011-11-03",2.75
"1222","2011-11-04",2.8
"1223","2011-11-07",2.8
"1224","2011-11-08",3
"1225","2011-11-09",3.01
"1226","2011-11-10",2.99
"1227","2011-11-11",3.05
"1228","2011-11-14",2.51
"1229","2011-11-15",2.6
"1230","2011-11-16",2.6
"1231","2011-11-17",2.8
"1232","2011-11-18",2.84
"1233","2011-11-21",2.86
"1234","2011-11-22",2.88
"1235","2011-11-23",2.88
"1236","2011-11-25",2.95
"1237","2011-11-28",2.95
"1238","2011-11-29",2.7
"1239","2011-11-30",3
"1240","2011-12-01",2.7
"1241","2011-12-02",2.75
"1242","2011-12-05",2.7
"1243","2011-12-06",2.61
"1244","2011-12-07",2.5
"1245","2011-12-08",2.55
"1246","2011-12-09",2.85
"1247","2011-12-12",2.85
"1248","2011-12-13",2.6
"1249","2011-12-14",2.6
"1250","2011-12-15",2.5
"1251","2011-12-16",2.5
"1252","2011-12-19",2.5
"1253","2011-12-20",2.5
"1254","2011-12-21",2.6
"1255","2011-12-22",2.5
"1256","2011-12-23",2.5
"1257","2011-12-27",2.5
"1258","2011-12-28",2.5
"1259","2011-12-29",2.7
"1260","2011-12-30",2.7
"1261","2012-01-03",2.6
"1262","2012-01-04",2.6
"1263","2012-01-05",2.75
"1264","2012-01-06",2.8
"1265","2012-01-09",2.85
"1266","2012-01-10",3.05
"1267","2012-01-11",3
"1268","2012-01-12",3.25
"1269","2012-01-13",3.1
"1270","2012-01-17",3.35
"1271","2012-01-18",3.4
"1272","2012-01-19",3.45
"1273","2012-01-20",3.4
"1274","2012-01-23",3.2
"1275","2012-01-24",3.25
"1276","2012-01-25",3.49
"1277","2012-01-26",3.39
"1278","2012-01-27",3.3
"1279","2012-01-30",3.27
"1280","2012-01-31",3.27
"1281","2012-02-01",3.1
"1282","2012-02-02",3
"1283","2012-02-03",3.1
"1284","2012-02-06",2.9
"1285","2012-02-07",3.24
"1286","2012-02-08",3.24
"1287","2012-02-09",3.24
"1288","2012-02-10",2.87
"1289","2012-02-13",2.9
"1290","2012-02-14",2.9
"1291","2012-02-15",2.9
"1292","2012-02-16",2.9
"1293","2012-02-17",2.85
"1294","2012-02-21",2.85
"1295","2012-02-22",2.85
"1296","2012-02-23",3
"1297","2012-02-24",3
"1298","2012-02-27",3
"1299","2012-02-28",3
"1300","2012-02-29",2.86
"1301","2012-03-01",2.9
"1302","2012-03-02",2.9
"1303","2012-03-05",2.85
"1304","2012-03-06",2.85
"1305","2012-03-07",2.87
"1306","2012-03-08",2.85
"1307","2012-03-09",2.9
"1308","2012-03-12",2.9
"1309","2012-03-13",2.9
"1310","2012-03-14",2.9
"1311","2012-03-15",2.77
"1312","2012-03-16",2.77
"1313","2012-03-19",2.75
"1314","2012-03-20",2.6
"1315","2012-03-21",2.7
"1316","2012-03-22",2.75
"1317","2012-03-23",2.7
"1318","2012-03-26",2.7
"1319","2012-03-27",2.75
"1320","2012-03-28",2.75
"1321","2012-03-29",2.8
"1322","2012-03-30",2.7
"1323","2012-04-02",2.85
"1324","2012-04-03",2.51
"1325","2012-04-04",2.55
"1326","2012-04-05",2.55
"1327","2012-04-09",2.6
"1328","2012-04-10",2.65
"1329","2012-04-11",2.75
"1330","2012-04-12",2.7
"1331","2012-04-13",2.53
"1332","2012-04-16",2.55
"1333","2012-04-17",2.55
"1334","2012-04-18",2.6
"1335","2012-04-19",3.05
"1336","2012-04-20",3.1
"1337","2012-04-23",3.15
"1338","2012-04-24",3.2
"1339","2012-04-25",3.35
"1340","2012-04-26",3.6
"1341","2012-04-27",3.9
"1342","2012-04-30",3.82
"1343","2012-05-01",3.6
"1344","2012-05-02",3.84
"1345","2012-05-03",3.64
"1346","2012-05-04",3.75
"1347","2012-05-07",3.75
"1348","2012-05-08",3.99
"1349","2012-05-09",3.8
"1350","2012-05-10",3.8
"1351","2012-05-11",3.8
"1352","2012-05-14",3.79
"1353","2012-05-15",3.6
"1354","2012-05-16",3.8
"1355","2012-05-17",3.8
"1356","2012-05-18",3.75
"1357","2012-05-21",3.61
"1358","2012-05-22",3.57
"1359","2012-05-23",3.65
"1360","2012-05-24",3.55
"1361","2012-05-25",3.25
"1362","2012-05-29",3.35
"1363","2012-05-30",3.35
"1364","2012-05-31",3.35
"1365","2012-06-01",3.3
"1366","2012-06-04",3.4
"1367","2012-06-05",3.35
"1368","2012-06-06",3.35
"1369","2012-06-07",3.35
"1370","2012-06-08",3.26
"1371","2012-06-11",3.3
"1372","2012-06-12",3.25
"1373","2012-06-13",3.25
"1374","2012-06-14",3.25
"1375","2012-06-15",3.25
"1376","2012-06-18",3.25
"1377","2012-06-19",3.25
"1378","2012-06-20",3.2
"1379","2012-06-21",3.2
"1380","2012-06-22",3.25
"1381","2012-06-25",3.2
"1382","2012-06-26",3.01
"1383","2012-06-27",3
"1384","2012-06-28",3.01
"1385","2012-06-29",3
"1386","2012-07-02",3.2
"1387","2012-07-03",3
"1388","2012-07-05",2.9
"1389","2012-07-06",2.92
"1390","2012-07-09",3
"1391","2012-07-10",3
"1392","2012-07-11",3
"1393","2012-07-12",2.85
"1394","2012-07-13",2.85
"1395","2012-07-16",2.95
"1396","2012-07-17",2.9
"1397","2012-07-18",2.9
"1398","2012-07-19",2.85
"1399","2012-07-20",2.85
"1400","2012-07-23",2.85
"1401","2012-07-24",2.85
"1402","2012-07-25",2.85
"1403","2012-07-26",2.85
"1404","2012-07-27",2.9
"1405","2012-07-30",2.75
"1406","2012-07-31",2.75
"1407","2012-08-01",2.75
"1408","2012-08-02",2.8
"1409","2012-08-03",2.55
"1410","2012-08-06",2.5
"1411","2012-08-07",2.6
"1412","2012-08-08",2.51
"1413","2012-08-09",2.75
"1414","2012-08-10",2.75
"1415","2012-08-13",2.75
"1416","2012-08-14",2.95
"1417","2012-08-15",3.25
"1418","2012-08-16",3.1
"1419","2012-08-17",3
"1420","2012-08-20",3.05
"1421","2012-08-21",2.95
"1422","2012-08-22",2.9
"1423","2012-08-23",3.05
"1424","2012-08-24",3
"1425","2012-08-27",2.86
"1426","2012-08-28",2.88
"1427","2012-08-29",3.05
"1428","2012-08-30",3.05
"1429","2012-08-31",3.05
"1430","2012-09-04",3.05
"1431","2012-09-05",2.99
"1432","2012-09-06",2.6
"1433","2012-09-07",2.75
"1434","2012-09-10",2.75
"1435","2012-09-11",2.7
"1436","2012-09-12",2.75
"1437","2012-09-13",2.75
"1438","2012-09-14",2.75
"1439","2012-09-17",2.75
"1440","2012-09-18",2.75
"1441","2012-09-19",2.75
"1442","2012-09-20",2.85
"1443","2012-09-21",2.85
"1444","2012-09-24",2.9
"1445","2012-09-25",2.75
"1446","2012-09-26",2.75
"1447","2012-09-27",2.75
"1448","2012-09-28",2.7
"1449","2012-10-01",2.7
"1450","2012-10-02",2.65
"1451","2012-10-03",2.68
"1452","2012-10-04",2.68
"1453","2012-10-05",2.68
"1454","2012-10-08",2.68
"1455","2012-10-09",2.65
"1456","2012-10-10",3
"1457","2012-10-11",3.07
"1458","2012-10-12",3
"1459","2012-10-15",3
"1460","2012-10-16",3.05
"1461","2012-10-17",3
"1462","2012-10-18",3.1
"1463","2012-10-19",3
"1464","2012-10-22",3.05
"1465","2012-10-23",3
"1466","2012-10-24",3
"1467","2012-10-25",2.95
"1468","2012-10-26",2.95
"1469","2012-10-31",2.9
"1470","2012-11-01",3
"1471","2012-11-02",2.77
"1472","2012-11-05",2.75
"1473","2012-11-06",2.7
"1474","2012-11-07",2.7
"1475","2012-11-08",2.7
"1476","2012-11-09",2.74
"1477","2012-11-12",2.7
"1478","2012-11-13",2.68
"1479","2012-11-14",2.6
"1480","2012-11-15",2.5
"1481","2012-11-16",2.7
"1482","2012-11-19",2.75
"1483","2012-11-20",2.67
"1484","2012-11-21",2.75
"1485","2012-11-23",2.75
"1486","2012-11-26",2.8
"1487","2012-11-27",2.8
"1488","2012-11-28",2.8
"1489","2012-11-29",2.75
"1490","2012-11-30",2.7
"1491","2012-12-03",2.25
"1492","2012-12-04",2.5
"1493","2012-12-05",2.6
"1494","2012-12-06",2.6
"1495","2012-12-07",2.6
"1496","2012-12-10",2.35
"1497","2012-12-11",2.5
"1498","2012-12-12",2.5
"1499","2012-12-13",2.55
"1500","2012-12-14",2.52
"1501","2012-12-17",2.4
"1502","2012-12-18",2.4
"1503","2012-12-19",2.4
"1504","2012-12-20",2.4
"1505","2012-12-21",2.5
"1506","2012-12-24",2.5
"1507","2012-12-26",2.5
"1508","2012-12-27",2.75
"1509","2012-12-28",2.62
"1510","2012-12-31",2.7
"1511","2013-01-02",2.75
"1512","2013-01-03",2.85
"1513","2013-01-04",2.9
"1514","2013-01-07",3.35
"1515","2013-01-08",3.9
"1516","2013-01-09",3.7
"1517","2013-01-10",3.35
"1518","2013-01-11",3.4
"1519","2013-01-14",3.65
"1520","2013-01-15",3.75
"1521","2013-01-16",3.75
"1522","2013-01-17",3.8
"1523","2013-01-18",3.8
"1524","2013-01-22",3.8
"1525","2013-01-23",3.75
"1526","2013-01-24",3.75
"1527","2013-01-25",3.7
"1528","2013-01-28",3.5
"1529","2013-01-29",3.5
"1530","2013-01-30",3.5
"1531","2013-01-31",3.5
"1532","2013-02-01",3.65
"1533","2013-02-04",3.41
"1534","2013-02-05",3.45
"1535","2013-02-06",3.6
"1536","2013-02-07",3.5
"1537","2013-02-08",3.65
"1538","2013-02-11",3.65
"1539","2013-02-12",3.65
"1540","2013-02-13",3.65
"1541","2013-02-14",3.7
"1542","2013-02-15",3.65
"1543","2013-02-19",3.65
"1544","2013-02-20",3.66
"1545","2013-02-21",3.8
"1546","2013-02-22",3.82
"1547","2013-02-25",3.75
"1548","2013-02-26",3.65
"1549","2013-02-27",3.95
"1550","2013-02-28",3.95
"1551","2013-03-01",3.55
"1552","2013-03-04",3.6
"1553","2013-03-05",3.78
"1554","2013-03-06",3.78
"1555","2013-03-07",3.6
"1556","2013-03-08",3.99
"1557","2013-03-11",3.8
"1558","2013-03-12",3.99
"1559","2013-03-13",3.97
"1560","2013-03-14",4.25
"1561","2013-03-15",4.15
"1562","2013-03-18",4.15
"1563","2013-03-19",3.95
"1564","2013-03-20",3.8
"1565","2013-03-21",3.68
"1566","2013-03-22",3.75
"1567","2013-03-25",3.75
"1568","2013-03-26",3.66
"1569","2013-03-27",3.85
"1570","2013-03-28",3.61
"1571","2013-04-01",3.95
"1572","2013-04-02",3.95
"1573","2013-04-03",3.66
"1574","2013-04-04",3.66
"1575","2013-04-05",3.66
"1576","2013-04-08",3.75
"1577","2013-04-09",3.95
"1578","2013-04-10",4
"1579","2013-04-11",4
"1580","2013-04-12",4.82
"1581","2013-04-15",4.75
"1582","2013-04-16",4.9
"1583","2013-04-17",4.88
"1584","2013-04-18",5.08
"1585","2013-04-19",5.04
"1586","2013-04-22",4.8
"1587","2013-04-23",4.8
"1588","2013-04-24",4.85
"1589","2013-04-25",4.8
"1590","2013-04-26",4.84
"1591","2013-04-29",4.75
"1592","2013-04-30",4.72
"1593","2013-05-01",4.05
"1594","2013-05-02",4.5
"1595","2013-05-03",4.3
"1596","2013-05-06",4.55
"1597","2013-05-07",4.6
"1598","2013-05-08",4.6
"1599","2013-05-09",4.39
"1600","2013-05-10",4.55
"1601","2013-05-13",4.6
"1602","2013-05-14",4.7
"1603","2013-05-15",4.6
"1604","2013-05-16",4.25
"1605","2013-05-17",4.25
"1606","2013-05-20",4.55
"1607","2013-05-21",4.6
"1608","2013-05-22",4.65
"1609","2013-05-23",4.6
"1610","2013-05-24",4.6
"1611","2013-05-28",4.41
"1612","2013-05-29",4.4
"1613","2013-05-30",4.4
"1614","2013-05-31",4.25
"1615","2013-06-03",4.26
"1616","2013-06-04",4.6
"1617","2013-06-05",4.5
"1618","2013-06-06",4.35
"1619","2013-06-07",4.6
"1620","2013-06-10",4.53
"1621","2013-06-11",4.68
"1622","2013-06-12",4.4
"1623","2013-06-13",4.3
"1624","2013-06-14",4.3
"1625","2013-06-17",4.3
"1626","2013-06-18",4.44
"1627","2013-06-19",4.5
"1628","2013-06-20",4.49
"1629","2013-06-21",4.4
"1630","2013-06-24",4.41
"1631","2013-06-25",4.31
"1632","2013-06-26",4.31
"1633","2013-06-27",4.32
"1634","2013-06-28",4.34
"1635","2013-07-01",4.31
"1636","2013-07-02",4.1
"1637","2013-07-03",4.1
"1638","2013-07-05",3.78
"1639","2013-07-08",3.85
"1640","2013-07-09",3.85
"1641","2013-07-10",3.85
"1642","2013-07-11",3.9
"1643","2013-07-12",3.76
"1644","2013-07-15",3.7
"1645","2013-07-16",3.95
"1646","2013-07-17",4.25
"1647","2013-07-18",4.05
"1648","2013-07-19",4
"1649","2013-07-22",3.8
"1650","2013-07-23",4
"1651","2013-07-24",3.86
"1652","2013-07-25",4.1
"1653","2013-07-26",4.1
"1654","2013-07-29",3.86
"1655","2013-07-30",4.45
"1656","2013-07-31",4.25
"1657","2013-08-01",4.4
"1658","2013-08-02",4.3
"1659","2013-08-05",4.3
"1660","2013-08-06",4.17
"1661","2013-08-07",4
"1662","2013-08-08",3.85
"1663","2013-08-09",2.98
"1664","2013-08-12",2.98
"1665","2013-08-13",2.99
"1666","2013-08-14",2.97
"1667","2013-08-15",2.98
"1668","2013-08-16",2.98
"1669","2013-08-19",3
"1670","2013-08-20",3
"1671","2013-08-21",3
"1672","2013-08-22",3.04
"1673","2013-08-23",3.05
"1674","2013-08-26",3.29
"1675","2013-08-27",3.21
"1676","2013-08-28",3.27
"1677","2013-08-29",3.22
"1678","2013-08-30",3.24
"1679","2013-09-03",3.2
"1680","2013-09-04",3.27
"1681","2013-09-05",3.3
"1682","2013-09-06",3.5
"1683","2013-09-09",3.95
"1684","2013-09-10",4.05
"1685","2013-09-11",4.15
"1686","2013-09-12",4.37
"1687","2013-09-13",4.49
"1688","2013-09-16",4.28
"1689","2013-09-17",4.49
"1690","2013-09-18",4.42
"1691","2013-09-19",4.51
"1692","2013-09-20",4.29
"1693","2013-09-23",4.32
"1694","2013-09-24",4.5
"1695","2013-09-25",4.53
"1696","2013-09-26",4.48
"1697","2013-09-27",4.45
"1698","2013-09-30",4.44
"1699","2013-10-01",4.42
"1700","2013-10-02",4.45
"1701","2013-10-03",4.34
"1702","2013-10-04",4.45
"1703","2013-10-07",4.41
"1704","2013-10-08",4.18
"1705","2013-10-09",4.19
"1706","2013-10-10",4.11
"1707","2013-10-11",4.24
"1708","2013-10-14",4.19
"1709","2013-10-15",4.19
"1710","2013-10-16",4.44
"1711","2013-10-17",4.44
"1712","2013-10-18",4.41
"1713","2013-10-21",4.5
"1714","2013-10-22",4.44
"1715","2013-10-23",4.43
"1716","2013-10-24",4.54
"1717","2013-10-25",4.46
"1718","2013-10-28",4.26
"1719","2013-10-29",4.37
"1720","2013-10-30",4.51
"1721","2013-10-31",4.45
"1722","2013-11-01",4.31
"1723","2013-11-04",4.32
"1724","2013-11-05",4.31
"1725","2013-11-06",4.32
"1726","2013-11-07",4.31
"1727","2013-11-08",4.32
"1728","2013-11-11",4.15
"1729","2013-11-12",3.77
"1730","2013-11-13",3.64
"1731","2013-11-14",3.67
"1732","2013-11-15",3.94
"1733","2013-11-18",4.12
"1734","2013-11-19",4.13
"1735","2013-11-20",4.03
"1736","2013-11-21",4
"1737","2013-11-22",3.98
"1738","2013-11-25",4.03
"1739","2013-11-26",4
"1740","2013-11-27",3.91
"1741","2013-11-29",3.95
"1742","2013-12-02",4.03
"1743","2013-12-03",3.91
"1744","2013-12-04",3.94
"1745","2013-12-05",3.95
"1746","2013-12-06",3.91
"1747","2013-12-09",3.91
"1748","2013-12-10",3.87
"1749","2013-12-11",3.81
"1750","2013-12-12",3.75
"1751","2013-12-13",3.71
"1752","2013-12-16",3.63
"1753","2013-12-17",3.57
"1754","2013-12-18",3.64
"1755","2013-12-19",3.55
"1756","2013-12-20",3.35
"1757","2013-12-23",3.44
"1758","2013-12-24",3.49
"1759","2013-12-26",3.49
"1760","2013-12-27",3.47
"1761","2013-12-30",3.59
"1762","2013-12-31",4.49
"1763","2014-01-02",4.81
"1764","2014-01-03",4.86
"1765","2014-01-06",4.8
"1766","2014-01-07",4.82
"1767","2014-01-08",4.19
"1768","2014-01-09",4.3
"1769","2014-01-10",4.3
"1770","2014-01-13",4.39
"1771","2014-01-14",4.38
"1772","2014-01-15",4.62
"1773","2014-01-16",4.68
"1774","2014-01-17",4.57
"1775","2014-01-21",4.43
"1776","2014-01-22",4.37
"1777","2014-01-23",4.22
"1778","2014-01-24",4.12
"1779","2014-01-27",3.94
"1780","2014-01-28",4.04
"1781","2014-01-29",3.97
"1782","2014-01-30",3.89
"1783","2014-01-31",4.03
"1784","2014-02-03",4.03
"1785","2014-02-04",4.16
"1786","2014-02-05",4.07
"1787","2014-02-06",4.05
"1788","2014-02-07",4.25
"1789","2014-02-10",4.21
"1790","2014-02-11",4.25
"1791","2014-02-12",4.25
"1792","2014-02-13",4.27
"1793","2014-02-14",4.36
"1794","2014-02-18",4.2
"1795","2014-02-19",4.19
"1796","2014-02-20",4.4
"1797","2014-02-21",4.38
"1798","2014-02-24",4.25
"1799","2014-02-25",4.24
"1800","2014-02-26",4.08
"1801","2014-02-27",4.12
"1802","2014-02-28",4.04
"1803","2014-03-03",4.1
"1804","2014-03-04",3.99
"1805","2014-03-05",3.99
"1806","2014-03-06",3.95
"1807","2014-03-07",3.65
"1808","2014-03-10",3.7
"1809","2014-03-11",3.64
"1810","2014-03-12",3.37
"1811","2014-03-13",3.23
"1812","2014-03-14",3.22
"1813","2014-03-17",3.19
"1814","2014-03-18",3.35
"1815","2014-03-19",3.34
"1816","2014-03-20",3.36
"1817","2014-03-21",3.37
"1818","2014-03-24",3.15
"1819","2014-03-25",3.06
"1820","2014-03-26",3.04
"1821","2014-03-27",2.9
"1822","2014-03-28",2.87
"1823","2014-03-31",3.05
"1824","2014-04-01",3.07
"1825","2014-04-02",3.03
"1826","2014-04-03",2.95
"1827","2014-04-04",2.97
"1828","2014-04-07",2.91
"1829","2014-04-08",2.89
"1830","2014-04-09",3.08
"1831","2014-04-10",2.94
"1832","2014-04-11",2.9
"1833","2014-04-14",2.91
"1834","2014-04-15",2.91
"1835","2014-04-16",2.86
"1836","2014-04-17",2.88
"1837","2014-04-21",2.8
"1838","2014-04-22",2.96
"1839","2014-04-23",2.9
"1840","2014-04-24",2.84
"1841","2014-04-25",2.81
"1842","2014-04-28",2.64
"1843","2014-04-29",2.56
"1844","2014-04-30",2.54
"1845","2014-05-01",2.6
"1846","2014-05-02",2.46
"1847","2014-05-05",2.59
"1848","2014-05-06",2.56
"1849","2014-05-07",2.58
"1850","2014-05-08",2.49
"1851","2014-05-09",2.75
"1852","2014-05-12",2.68
"1853","2014-05-13",2.6
"1854","2014-05-14",2.6
"1855","2014-05-15",2.57
"1856","2014-05-16",2.7
"1857","2014-05-19",2.69
"1858","2014-05-20",2.53
"1859","2014-05-21",2.59
"1860","2014-05-22",2.59
"1861","2014-05-23",2.57
"1862","2014-05-27",2.51
"1863","2014-05-28",2.48
"1864","2014-05-29",2.5
"1865","2014-05-30",2.52
"1866","2014-06-02",2.32
"1867","2014-06-03",2.35
"1868","2014-06-04",2.48
"1869","2014-06-05",2.45
"1870","2014-06-06",2.53
"1871","2014-06-09",2.72
"1872","2014-06-10",2.74
"1873","2014-06-11",2.82
"1874","2014-06-12",2.8
"1875","2014-06-13",2.79
"1876","2014-06-16",2.79
"1877","2014-06-17",2.87
"1878","2014-06-18",2.89
"1879","2014-06-19",2.89
"1880","2014-06-20",2.86
"1881","2014-06-23",2.83
"1882","2014-06-24",2.81
"1883","2014-06-25",2.77
"1884","2014-06-26",2.78
"1885","2014-06-27",2.81
"1886","2014-06-30",2.78
"1887","2014-07-01",2.69
"1888","2014-07-02",2.7
"1889","2014-07-03",2.58
"1890","2014-07-07",2.6
"1891","2014-07-08",2.56
"1892","2014-07-09",2.49
"1893","2014-07-10",2.48
"1894","2014-07-11",2.45
"1895","2014-07-14",2.45
"1896","2014-07-15",2.47
"1897","2014-07-16",2.44
"1898","2014-07-17",2.52
"1899","2014-07-18",2.65
"1900","2014-07-21",2.56
"1901","2014-07-22",2.47
"1902","2014-07-23",2.48
"1903","2014-07-24",2.45
"1904","2014-07-25",2.44
"1905","2014-07-28",2.43
"1906","2014-07-29",2.39
"1907","2014-07-30",2.38
"1908","2014-07-31",2.39
"1909","2014-08-01",2.36
"1910","2014-08-04",2.39
"1911","2014-08-05",2.39
"1912","2014-08-06",2.39
"1913","2014-08-07",2.33
"1914","2014-08-08",2.26
"1915","2014-08-11",2.24
"1916","2014-08-12",2.28
"1917","2014-08-13",2.25
"1918","2014-08-14",2.15
"1919","2014-08-15",2.39
"1920","2014-08-18",2.31
"1921","2014-08-19",2.34
"1922","2014-08-20",2.52
"1923","2014-08-21",2.74
"1924","2014-08-22",2.64
"1925","2014-08-25",2.61
"1926","2014-08-26",2.62
"1927","2014-08-27",2.57
"1928","2014-08-28",2.55
"1929","2014-08-29",2.54
"1930","2014-09-02",2.55
"1931","2014-09-03",2.53
"1932","2014-09-04",2.53
"1933","2014-09-05",2.38
"1934","2014-09-08",2.39
"1935","2014-09-09",2.47
"1936","2014-09-10",2.44
"1937","2014-09-11",2.43
"1938","2014-09-12",2.42
"1939","2014-09-15",2.36
"1940","2014-09-16",2.33
"1941","2014-09-17",2.3
"1942","2014-09-18",2.29
"1943","2014-09-19",2.3
"1944","2014-09-22",2.29
"1945","2014-09-23",2.35
"1946","2014-09-24",2.42
"1947","2014-09-25",2.39
"1948","2014-09-26",2.35
"1949","2014-09-29",2.35
"1950","2014-09-30",2.44
"1951","2014-10-01",2.46
"1952","2014-10-02",2.58
"1953","2014-10-03",2.58
"1954","2014-10-06",2.62
"1955","2014-10-07",2.71
"1956","2014-10-08",2.77
"1957","2014-10-09",2.72
"1958","2014-10-10",3.14
