"","date","VTGN"
"1075","2015-09-28",8
"1076","2015-09-29",8
"1077","2015-09-30",10
"1078","2015-10-01",9.5
"1079","2015-10-02",9.5
"1080","2015-10-05",9.5
"1081","2015-10-06",9.5
"1082","2015-10-07",9.5
"1083","2015-10-08",9.5
"1084","2015-10-09",8
"1085","2015-10-12",7.9
"1086","2015-10-13",8
"1087","2015-10-14",7.5
"1088","2015-10-15",7.5
"1089","2015-10-16",8
"1090","2015-10-19",8
"1091","2015-10-20",8
"1092","2015-10-21",7.75
"1093","2015-10-22",7.75
"1094","2015-10-23",7
"1095","2015-10-26",7.99
"1096","2015-10-27",7.5
"1097","2015-10-28",7.49
"1098","2015-10-29",7.49
"1099","2015-10-30",7.49
"1100","2015-11-02",7.49
"1101","2015-11-03",7
"1102","2015-11-04",6.6
"1103","2015-11-05",6.6
"1104","2015-11-06",7
"1105","2015-11-09",6.75
"1106","2015-11-10",6.25
"1107","2015-11-11",6.5
"1108","2015-11-12",6.25
"1109","2015-11-13",6
"1110","2015-11-16",6
"1111","2015-11-17",6
"1112","2015-11-18",6
"1113","2015-11-19",5.5
"1114","2015-11-20",6.75
"1115","2015-11-23",6.75
"1116","2015-11-24",6.25
"1117","2015-11-25",6.25
"1118","2015-11-27",6.45
"1119","2015-11-30",6.65
"1120","2015-12-01",6.7
"1121","2015-12-02",6.5
"1122","2015-12-03",6
"1123","2015-12-04",5.74
"1124","2015-12-07",5.5
"1125","2015-12-08",4.95
"1126","2015-12-09",5
"1127","2015-12-10",4.5
"1128","2015-12-11",5
"1129","2015-12-14",5.25
"1130","2015-12-15",5.25
"1131","2015-12-16",5.39
"1132","2015-12-17",5.39
"1133","2015-12-18",6.31
"1134","2015-12-21",6.27
"1135","2015-12-22",6.19
"1136","2015-12-23",6.25
"1137","2015-12-24",6.74
"1138","2015-12-28",6.25
"1139","2015-12-29",7.5
"1140","2015-12-30",8
"1141","2015-12-31",9.84
"1142","2016-01-04",9.9
"1143","2016-01-05",9.45
"1144","2016-01-06",9.5
"1145","2016-01-07",9.75
"1146","2016-01-08",9
"1147","2016-01-11",9.3
"1148","2016-01-12",9
"1149","2016-01-13",8.6
"1150","2016-01-14",9
"1151","2016-01-15",8.99
"1152","2016-01-19",9
"1153","2016-01-20",9
"1154","2016-01-21",9
"1155","2016-01-22",8.5
"1156","2016-01-25",8.25
"1157","2016-01-26",8.3
"1158","2016-01-27",8
"1159","2016-01-28",8.5
"1160","2016-01-29",8.5
"1161","2016-02-01",8.25
"1162","2016-02-02",8.24
"1163","2016-02-03",8.24
"1164","2016-02-04",8
"1165","2016-02-05",8
"1166","2016-02-08",8
"1167","2016-02-09",8
"1168","2016-02-10",8
"1169","2016-02-11",8
"1170","2016-02-12",8
"1171","2016-02-16",8
"1172","2016-02-17",8
"1173","2016-02-18",8
"1174","2016-02-19",8
"1175","2016-02-22",8
"1176","2016-02-23",8
"1177","2016-02-24",8
"1178","2016-02-25",8
"1179","2016-02-26",8
"1180","2016-02-29",8
"1181","2016-03-01",8
"1182","2016-03-02",8
"1183","2016-03-03",8
"1184","2016-03-04",8
"1185","2016-03-07",6.5
"1186","2016-03-08",7.98
"1187","2016-03-09",7.98
"1188","2016-03-10",8
"1189","2016-03-11",8
"1190","2016-03-14",8
"1191","2016-03-15",8
"1192","2016-03-16",8
"1193","2016-03-17",8
"1194","2016-03-18",7.99
"1195","2016-03-21",7.99
"1196","2016-03-22",7.99
"1197","2016-03-23",7.98
"1198","2016-03-24",8
"1199","2016-03-28",8
"1200","2016-03-29",7.98
"1201","2016-03-30",8
"1202","2016-03-31",8.75
"1203","2016-04-01",9
"1204","2016-04-04",8.5
"1205","2016-04-05",8.5
"1206","2016-04-06",8
"1207","2016-04-07",8
"1208","2016-04-08",7.99
"1209","2016-04-11",7.5
"1210","2016-04-12",7.8
"1211","2016-04-13",7.99
"1212","2016-04-14",8
"1213","2016-04-15",8
"1214","2016-04-18",8
"1215","2016-04-19",7.99
"1216","2016-04-20",7.99
"1217","2016-04-21",8
"1218","2016-04-22",8
"1219","2016-04-25",8
"1220","2016-04-26",8
"1221","2016-04-27",8
"1222","2016-04-28",8
"1223","2016-04-29",8.5
"1224","2016-05-02",8.5
"1225","2016-05-03",7.51
"1226","2016-05-04",7.99
"1227","2016-05-05",7.75
"1228","2016-05-06",7
"1229","2016-05-09",7
"1230","2016-05-10",7
"1231","2016-05-11",4.11
"1232","2016-05-12",4.11
"1233","2016-05-13",3.98
"1234","2016-05-16",3.99
"1235","2016-05-17",3.99
"1236","2016-05-18",3.88
"1237","2016-05-19",3.94
"1238","2016-05-20",3.98
"1239","2016-05-23",3.98
"1240","2016-05-24",3.98
"1241","2016-05-25",3.89
"1242","2016-05-26",3.85
"1243","2016-05-27",3.83
"1244","2016-05-31",3.8
"1245","2016-06-01",3.83
"1246","2016-06-02",3.85
"1247","2016-06-03",3.85
"1248","2016-06-06",3.85
"1249","2016-06-07",3.86
"1250","2016-06-08",3.86
"1251","2016-06-09",3.4
"1252","2016-06-10",3.65
"1253","2016-06-13",3.8
"1254","2016-06-14",3.73
"1255","2016-06-15",3.9
"1256","2016-06-16",3.9
"1257","2016-06-17",3.49
"1258","2016-06-20",3.5
"1259","2016-06-21",3.94
"1260","2016-06-22",3.85
"1261","2016-06-23",3.85
"1262","2016-06-24",3.57
"1263","2016-06-27",3.47
"1264","2016-06-28",3.45
"1265","2016-06-29",3.69
"1266","2016-06-30",3.9
"1267","2016-07-01",3.94
"1268","2016-07-05",3.83
"1269","2016-07-06",3.75
"1270","2016-07-07",3.94
"1271","2016-07-08",3.97
"1272","2016-07-11",3.91
"1273","2016-07-12",3.8
"1274","2016-07-13",3.78
"1275","2016-07-14",3.7
"1276","2016-07-15",3.54
"1277","2016-07-18",3.71
"1278","2016-07-19",3.52
"1279","2016-07-20",3.77
"1280","2016-07-21",3.61
"1281","2016-07-22",3.51
"1282","2016-07-25",3.45
"1283","2016-07-26",3.69
"1284","2016-07-27",3.45
"1285","2016-07-28",3.34
"1286","2016-07-29",3.31
"1287","2016-08-01",2.91
"1288","2016-08-02",2.87
"1289","2016-08-03",3.09
"1290","2016-08-04",3
"1291","2016-08-05",3
"1292","2016-08-08",2.97
"1293","2016-08-09",3.22
"1294","2016-08-10",3.22
"1295","2016-08-11",3.19
"1296","2016-08-12",3.23
"1297","2016-08-15",3.39
"1298","2016-08-16",3.28
"1299","2016-08-17",3.44
"1300","2016-08-18",3.25
"1301","2016-08-19",3.33
"1302","2016-08-22",3.5
"1303","2016-08-23",3.25
"1304","2016-08-24",3.21
"1305","2016-08-25",3.33
"1306","2016-08-26",3.07
"1307","2016-08-29",2.99
"1308","2016-08-30",3.28
"1309","2016-08-31",3.44
"1310","2016-09-01",3.62
"1311","2016-09-02",3.63
"1312","2016-09-06",4.07
"1313","2016-09-07",3.95
"1314","2016-09-08",3.98
"1315","2016-09-09",4.1
"1316","2016-09-12",3.9
"1317","2016-09-13",3.89
"1318","2016-09-14",3.92
"1319","2016-09-15",3.92
"1320","2016-09-16",3.84
"1321","2016-09-19",3.96
"1322","2016-09-20",3.84
"1323","2016-09-21",4.09
"1324","2016-09-22",4.21
"1325","2016-09-23",4.35
"1326","2016-09-26",4.34
"1327","2016-09-27",4.3
"1328","2016-09-28",4.29
"1329","2016-09-29",4.27
"1330","2016-09-30",4.23
"1331","2016-10-03",4.31
"1332","2016-10-04",4.41
"1333","2016-10-05",4.38
"1334","2016-10-06",4.33
"1335","2016-10-07",4.24
"1336","2016-10-10",4.27
"1337","2016-10-11",4.29
"1338","2016-10-12",4.36
"1339","2016-10-13",4.35
"1340","2016-10-14",4.29
"1341","2016-10-17",4.19
"1342","2016-10-18",4.21
"1343","2016-10-19",4.15
"1344","2016-10-20",4.15
"1345","2016-10-21",4.15
"1346","2016-10-24",4.08
"1347","2016-10-25",4.05
"1348","2016-10-26",3.97
"1349","2016-10-27",3.85
"1350","2016-10-28",4
"1351","2016-10-31",3.95
"1352","2016-11-01",3.99
"1353","2016-11-02",3.99
"1354","2016-11-03",3.81
"1355","2016-11-04",3.79
"1356","2016-11-07",3.65
"1357","2016-11-08",3.76
"1358","2016-11-09",3.8
"1359","2016-11-10",3.77
"1360","2016-11-11",3.79
"1361","2016-11-14",3.8
"1362","2016-11-15",3.88
"1363","2016-11-16",3.79
"1364","2016-11-17",3.8
"1365","2016-11-18",3.75
"1366","2016-11-21",3.8
"1367","2016-11-22",3.82
"1368","2016-11-23",3.69
"1369","2016-11-25",3.8
"1370","2016-11-28",3.71
"1371","2016-11-29",3.79
"1372","2016-11-30",3.67
"1373","2016-12-01",3.7
"1374","2016-12-02",3.73
"1375","2016-12-05",3.83
"1376","2016-12-06",3.69
"1377","2016-12-07",3.89
"1378","2016-12-08",3.74
"1379","2016-12-09",3.84
"1380","2016-12-12",3.89
"1381","2016-12-13",3.8
"1382","2016-12-14",3.56
"1383","2016-12-15",3.57
"1384","2016-12-16",3.45
"1385","2016-12-19",3.42
"1386","2016-12-20",3.51
"1387","2016-12-21",3.52
"1388","2016-12-22",3.68
"1389","2016-12-23",3.74
"1390","2016-12-27",3.61
"1391","2016-12-28",3.47
"1392","2016-12-29",3.73
"1393","2016-12-30",3.73
"1394","2017-01-03",3.73
"1395","2017-01-04",3.58
"1396","2017-01-05",3.68
"1397","2017-01-06",3.67
"1398","2017-01-09",3.68
"1399","2017-01-10",3.68
"1400","2017-01-11",3.62
"1401","2017-01-12",3.59
"1402","2017-01-13",3.57
"1403","2017-01-17",3.51
"1404","2017-01-18",3.59
"1405","2017-01-19",3.4
"1406","2017-01-20",3.4
"1407","2017-01-23",3.17
"1408","2017-01-24",3.13
"1409","2017-01-25",3.29
"1410","2017-01-26",3.15
"1411","2017-01-27",3.11
"1412","2017-01-30",3.12
"1413","2017-01-31",2.99
"1414","2017-02-01",2.98
"1415","2017-02-02",2.86
"1416","2017-02-03",2.77
"1417","2017-02-06",2.85
"1418","2017-02-07",3.02
"1419","2017-02-08",2.79
"1420","2017-02-09",2.78
"1421","2017-02-10",2.85
"1422","2017-02-13",2.91
"1423","2017-02-14",2.56
"1424","2017-02-15",2.4
"1425","2017-02-16",2.39
"1426","2017-02-17",2.3
"1427","2017-02-21",2.29
"1428","2017-02-22",2.39
"1429","2017-02-23",2.62
"1430","2017-02-24",2.64
"1431","2017-02-27",2.71
"1432","2017-02-28",2.55
"1433","2017-03-01",2.57
"1434","2017-03-02",2.27
"1435","2017-03-03",2.25
"1436","2017-03-06",2.14
"1437","2017-03-07",2.1
"1438","2017-03-08",1.99
"1439","2017-03-09",2.28
"1440","2017-03-10",2.17
"1441","2017-03-13",2.08
"1442","2017-03-14",2.06
"1443","2017-03-15",2.03
"1444","2017-03-16",2.18
"1445","2017-03-17",2.1
"1446","2017-03-20",2.12
"1447","2017-03-21",2.14
"1448","2017-03-22",2.03
"1449","2017-03-23",2.03
"1450","2017-03-24",1.9
"1451","2017-03-27",1.83
"1452","2017-03-28",1.84
"1453","2017-03-29",2.06
"1454","2017-03-30",1.96
"1455","2017-03-31",1.96
"1456","2017-04-03",2.01
"1457","2017-04-04",1.95
"1458","2017-04-05",1.95
"1459","2017-04-06",1.95
"1460","2017-04-07",2.03
"1461","2017-04-10",1.97
"1462","2017-04-11",1.94
"1463","2017-04-12",2.08
"1464","2017-04-13",2.07
"1465","2017-04-17",2.02
"1466","2017-04-18",1.96
"1467","2017-04-19",1.94
"1468","2017-04-20",1.97
"1469","2017-04-21",1.99
"1470","2017-04-24",1.93
"1471","2017-04-25",1.97
"1472","2017-04-26",1.96
"1473","2017-04-27",1.97
"1474","2017-04-28",1.98
"1475","2017-05-01",2.22
"1476","2017-05-02",2.18
"1477","2017-05-03",2.14
"1478","2017-05-04",2.11
"1479","2017-05-05",2.14
"1480","2017-05-08",2.18
"1481","2017-05-09",2.08
"1482","2017-05-10",2.07
"1483","2017-05-11",2.03
"1484","2017-05-12",2.01
"1485","2017-05-15",1.99
"1486","2017-05-16",1.95
"1487","2017-05-17",1.97
"1488","2017-05-18",1.97
"1489","2017-05-19",1.97
"1490","2017-05-22",1.99
"1491","2017-05-23",1.92
"1492","2017-05-24",1.88
"1493","2017-05-25",1.83
"1494","2017-05-26",1.79
"1495","2017-05-30",1.85
"1496","2017-05-31",1.89
"1497","2017-06-01",1.83
"1498","2017-06-02",1.89
"1499","2017-06-05",1.89
"1500","2017-06-06",1.89
"1501","2017-06-07",1.89
"1502","2017-06-08",1.95
"1503","2017-06-09",1.95
"1504","2017-06-12",1.95
"1505","2017-06-13",1.96
"1506","2017-06-14",1.95
"1507","2017-06-15",1.85
"1508","2017-06-16",1.82
"1509","2017-06-19",1.91
"1510","2017-06-20",1.89
"1511","2017-06-21",1.81
"1512","2017-06-22",1.8
"1513","2017-06-23",1.77
"1514","2017-06-26",1.82
"1515","2017-06-27",1.83
"1516","2017-06-28",1.83
"1517","2017-06-29",1.83
"1518","2017-06-30",1.87
"1519","2017-07-03",1.77
"1520","2017-07-05",1.77
"1521","2017-07-06",1.8
"1522","2017-07-07",1.81
"1523","2017-07-10",1.92
"1524","2017-07-11",1.78
"1525","2017-07-12",1.76
"1526","2017-07-13",1.78
"1527","2017-07-14",1.71
"1528","2017-07-17",1.77
"1529","2017-07-18",1.76
"1530","2017-07-19",1.76
"1531","2017-07-20",1.79
"1532","2017-07-21",1.85
"1533","2017-07-24",2
"1534","2017-07-25",1.92
"1535","2017-07-26",1.98
"1536","2017-07-27",2.05
"1537","2017-07-28",2.04
"1538","2017-07-31",2.05
"1539","2017-08-01",2.04
"1540","2017-08-02",1.86
"1541","2017-08-03",1.86
"1542","2017-08-04",1.8
"1543","2017-08-07",1.76
"1544","2017-08-08",1.85
"1545","2017-08-09",1.8
"1546","2017-08-10",1.69
"1547","2017-08-11",1.73
"1548","2017-08-14",1.7
"1549","2017-08-15",1.73
"1550","2017-08-16",1.84
"1551","2017-08-17",1.77
"1552","2017-08-18",1.82
"1553","2017-08-21",1.78
"1554","2017-08-22",1.76
"1555","2017-08-23",1.73
"1556","2017-08-24",1.77
"1557","2017-08-25",1.75
"1558","2017-08-28",1.8
"1559","2017-08-29",1.84
"1560","2017-08-30",1.82
"1561","2017-08-31",1.76
"1562","2017-09-01",1.7
"1563","2017-09-05",1.67
"1564","2017-09-06",1.76
"1565","2017-09-07",1.64
"1566","2017-09-08",1.65
"1567","2017-09-11",1.64
"1568","2017-09-12",1.65
"1569","2017-09-13",1.62
"1570","2017-09-14",1.61
"1571","2017-09-15",1.54
"1572","2017-09-18",1.58
"1573","2017-09-19",1.56
"1574","2017-09-20",1.61
"1575","2017-09-21",1.6
"1576","2017-09-22",1.54
"1577","2017-09-25",1.56
"1578","2017-09-26",1.57
"1579","2017-09-27",1.56
"1580","2017-09-28",1.6
"1581","2017-09-29",1.6
"1582","2017-10-02",1.65
"1583","2017-10-03",1.6
"1584","2017-10-04",1.63
"1585","2017-10-05",1.64
"1586","2017-10-06",1.59
"1587","2017-10-09",1.53
"1588","2017-10-10",1.37
"1589","2017-10-11",1.35
"1590","2017-10-12",1.32
"1591","2017-10-13",1.34
"1592","2017-10-16",1.3
"1593","2017-10-17",1.27
"1594","2017-10-18",1.31
"1595","2017-10-19",1.13
"1596","2017-10-20",1.06
"1597","2017-10-23",1.09
"1598","2017-10-24",1.04
"1599","2017-10-25",1.02
"1600","2017-10-26",1.02
"1601","2017-10-27",0.89
"1602","2017-10-30",0.86
"1603","2017-10-31",0.84
"1604","2017-11-01",0.76
"1605","2017-11-02",0.81
"1606","2017-11-03",0.78
"1607","2017-11-06",0.94
"1608","2017-11-07",0.86
"1609","2017-11-08",0.8
"1610","2017-11-09",0.82
"1611","2017-11-10",0.79
"1612","2017-11-13",0.8
"1613","2017-11-14",0.77
"1614","2017-11-15",0.77
"1615","2017-11-16",0.91
"1616","2017-11-17",0.94
"1617","2017-11-20",0.92
"1618","2017-11-21",0.9
"1619","2017-11-22",0.86
"1620","2017-11-24",0.86
"1621","2017-11-27",0.8
"1622","2017-11-28",0.72
"1623","2017-11-29",0.82
"1624","2017-11-30",0.77
"1625","2017-12-01",0.81
"1626","2017-12-04",0.78
"1627","2017-12-05",0.92
"1628","2017-12-06",1.8
"1629","2017-12-07",2.03
"1630","2017-12-08",1.8
"1631","2017-12-11",1.22
"1632","2017-12-12",1.18
"1633","2017-12-13",1.17
"1634","2017-12-14",1.1
"1635","2017-12-15",1.04
"1636","2017-12-18",1.09
"1637","2017-12-19",1.11
"1638","2017-12-20",1.17
"1639","2017-12-21",1.14
"1640","2017-12-22",1.14
"1641","2017-12-26",1.18
"1642","2017-12-27",1.15
"1643","2017-12-28",1.1
"1644","2017-12-29",1.11
"1645","2018-01-02",1.16
"1646","2018-01-03",1.18
"1647","2018-01-04",1.12
"1648","2018-01-05",1.12
"1649","2018-01-08",1.11
"1650","2018-01-09",1.19
"1651","2018-01-10",1.2
"1652","2018-01-11",1.22
"1653","2018-01-12",1.26
"1654","2018-01-16",1.25
"1655","2018-01-17",1.21
"1656","2018-01-18",1.22
"1657","2018-01-19",1.21
"1658","2018-01-22",1.32
"1659","2018-01-23",1.43
"1660","2018-01-24",1.73
"1661","2018-01-25",1.67
"1662","2018-01-26",1.59
"1663","2018-01-29",1.53
"1664","2018-01-30",1.3
"1665","2018-01-31",1.23
"1666","2018-02-01",1.24
"1667","2018-02-02",1.16
"1668","2018-02-05",1.13
"1669","2018-02-06",1.1
"1670","2018-02-07",1.19
"1671","2018-02-08",1.2
"1672","2018-02-09",1.16
"1673","2018-02-12",1.19
"1674","2018-02-13",1.2
"1675","2018-02-14",1.24
"1676","2018-02-15",1.27
"1677","2018-02-16",1.26
"1678","2018-02-20",1.2
"1679","2018-02-21",1.17
"1680","2018-02-22",1.19
"1681","2018-02-23",1.18
"1682","2018-02-26",1.16
"1683","2018-02-27",1.2
"1684","2018-02-28",1.21
"1685","2018-03-01",1.18
"1686","2018-03-02",1.26
"1687","2018-03-05",1.34
"1688","2018-03-06",1.48
"1689","2018-03-07",1.5
"1690","2018-03-08",1.37
"1691","2018-03-09",1.3
"1692","2018-03-12",1.25
"1693","2018-03-13",1.3
"1694","2018-03-14",1.27
"1695","2018-03-15",1.3
"1696","2018-03-16",1.27
"1697","2018-03-19",1.25
"1698","2018-03-20",1.24
"1699","2018-03-21",1.22
"1700","2018-03-22",1.17
"1701","2018-03-23",1.17
"1702","2018-03-26",1.02
"1703","2018-03-27",0.94
"1704","2018-03-28",0.91
"1705","2018-03-29",0.93
"1706","2018-04-02",0.94
"1707","2018-04-03",0.96
"1708","2018-04-04",0.98
"1709","2018-04-05",1.01
"1710","2018-04-06",0.99
"1711","2018-04-09",0.98
"1712","2018-04-10",1.02
"1713","2018-04-11",1.05
"1714","2018-04-12",1.1
"1715","2018-04-13",1.14
"1716","2018-04-16",1.19
"1717","2018-04-17",1.17
"1718","2018-04-18",1.15
"1719","2018-04-19",1.08
"1720","2018-04-20",0.94
"1721","2018-04-23",0.88
"1722","2018-04-24",0.88
"1723","2018-04-25",0.85
"1724","2018-04-26",0.93
"1725","2018-04-27",0.92
"1726","2018-04-30",1
"1727","2018-05-01",1.04
"1728","2018-05-02",1
"1729","2018-05-03",0.98
"1730","2018-05-04",0.99
"1731","2018-05-07",1.02
"1732","2018-05-08",1.04
"1733","2018-05-09",1.01
"1734","2018-05-10",1.04
"1735","2018-05-11",1.02
"1736","2018-05-14",1.04
"1737","2018-05-15",1.02
"1738","2018-05-16",0.95
"1739","2018-05-17",0.97
"1740","2018-05-18",1
"1741","2018-05-21",1.01
"1742","2018-05-22",0.99
"1743","2018-05-23",0.99
"1744","2018-05-24",0.97
"1745","2018-05-25",1.47
"1746","2018-05-29",1.32
"1747","2018-05-30",1.39
"1748","2018-05-31",1.41
"1749","2018-06-01",1.36
"1750","2018-06-04",1.33
"1751","2018-06-05",1.37
"1752","2018-06-06",1.36
"1753","2018-06-07",1.37
"1754","2018-06-08",1.48
"1755","2018-06-11",1.42
"1756","2018-06-12",1.41
"1757","2018-06-13",1.49
"1758","2018-06-14",1.48
"1759","2018-06-15",1.5
"1760","2018-06-18",1.48
"1761","2018-06-19",1.46
"1762","2018-06-20",1.41
"1763","2018-06-21",1.37
"1764","2018-06-22",1.31
"1765","2018-06-25",1.33
"1766","2018-06-26",1.35
"1767","2018-06-27",1.35
"1768","2018-06-28",1.33
"1769","2018-06-29",1.37
"1770","2018-07-02",1.41
"1771","2018-07-03",1.4
"1772","2018-07-05",1.39
"1773","2018-07-06",1.42
"1774","2018-07-09",1.43
"1775","2018-07-10",1.38
"1776","2018-07-11",1.37
"1777","2018-07-12",1.37
"1778","2018-07-13",1.37
"1779","2018-07-16",1.4
"1780","2018-07-17",1.4
"1781","2018-07-18",1.35
"1782","2018-07-19",1.36
"1783","2018-07-20",1.38
"1784","2018-07-23",1.34
"1785","2018-07-24",1.36
"1786","2018-07-25",1.31
"1787","2018-07-26",1.3
"1788","2018-07-27",1.3
"1789","2018-07-30",1.25
"1790","2018-07-31",1.26
"1791","2018-08-01",1.29
"1792","2018-08-02",1.28
"1793","2018-08-03",1.27
"1794","2018-08-06",1.27
"1795","2018-08-07",1.28
"1796","2018-08-08",1.25
"1797","2018-08-09",1.28
"1798","2018-08-10",1.28
"1799","2018-08-13",1.28
"1800","2018-08-14",1.23
"1801","2018-08-15",1.24
"1802","2018-08-16",1.31
"1803","2018-08-17",1.31
"1804","2018-08-20",1.35
"1805","2018-08-21",1.34
"1806","2018-08-22",1.34
"1807","2018-08-23",1.33
"1808","2018-08-24",1.35
"1809","2018-08-27",1.39
"1810","2018-08-28",1.44
"1811","2018-08-29",1.49
"1812","2018-08-30",1.49
"1813","2018-08-31",1.47
"1814","2018-09-04",1.4
"1815","2018-09-05",1.38
"1816","2018-09-06",1.31
"1817","2018-09-07",1.35
"1818","2018-09-10",1.38
"1819","2018-09-11",1.34
"1820","2018-09-12",1.35
"1821","2018-09-13",1.39
"1822","2018-09-14",1.36
"1823","2018-09-17",1.31
"1824","2018-09-18",1.33
"1825","2018-09-19",1.34
"1826","2018-09-20",1.34
"1827","2018-09-21",1.35
"1828","2018-09-24",1.37
"1829","2018-09-25",1.37
"1830","2018-09-26",1.38
"1831","2018-09-27",1.4
"1832","2018-09-28",1.45
"1833","2018-10-01",1.48
"1834","2018-10-02",1.52
"1835","2018-10-03",2.09
"1836","2018-10-04",1.9
"1837","2018-10-05",1.7
"1838","2018-10-08",1.82
"1839","2018-10-09",1.74
"1840","2018-10-10",1.8
"1841","2018-10-11",1.85
"1842","2018-10-12",1.99
"1843","2018-10-15",2.07
"1844","2018-10-16",2.24
"1845","2018-10-17",1.99
"1846","2018-10-18",2.11
"1847","2018-10-19",2.2
"1848","2018-10-22",2.18
"1849","2018-10-23",2.16
"1850","2018-10-24",1.97
"1851","2018-10-25",2.04
"1852","2018-10-26",2.12
"1853","2018-10-29",2.03
"1854","2018-10-30",2.05
"1855","2018-10-31",2.02
"1856","2018-11-01",2.01
"1857","2018-11-02",2.1
"1858","2018-11-05",2.09
"1859","2018-11-06",2.1
"1860","2018-11-07",2.07
"1861","2018-11-08",2.04
"1862","2018-11-09",2
"1863","2018-11-12",1.98
"1864","2018-11-13",1.95
"1865","2018-11-14",1.93
"1866","2018-11-15",1.85
"1867","2018-11-16",1.79
"1868","2018-11-19",1.76
"1869","2018-11-20",1.76
"1870","2018-11-21",1.67
"1871","2018-11-23",1.83
"1872","2018-11-26",1.73
"1873","2018-11-27",1.67
"1874","2018-11-28",1.71
"1875","2018-11-29",1.78
"1876","2018-11-30",1.8
"1877","2018-12-03",1.84
"1878","2018-12-04",1.79
"1879","2018-12-06",1.7
"1880","2018-12-07",1.76
"1881","2018-12-10",1.77
"1882","2018-12-11",1.7
"1883","2018-12-12",1.7
"1884","2018-12-13",1.63
"1885","2018-12-14",1.62
"1886","2018-12-17",1.51
"1887","2018-12-18",1.48
"1888","2018-12-19",1.45
"1889","2018-12-20",1.31
"1890","2018-12-21",1.33
"1891","2018-12-24",1.28
"1892","2018-12-26",1.46
"1893","2018-12-27",1.4
"1894","2018-12-28",1.48
"1895","2018-12-31",1.5
"1896","2019-01-02",1.59
"1897","2019-01-03",1.56
"1898","2019-01-04",1.56
"1899","2019-01-07",1.67
"1900","2019-01-08",1.66
"1901","2019-01-09",1.7
"1902","2019-01-10",1.74
"1903","2019-01-11",1.76
"1904","2019-01-14",1.7
"1905","2019-01-15",1.72
"1906","2019-01-16",1.7
"1907","2019-01-17",1.66
"1908","2019-01-18",1.68
"1909","2019-01-22",1.57
"1910","2019-01-23",1.59
"1911","2019-01-24",1.62
"1912","2019-01-25",1.59
"1913","2019-01-28",1.62
"1914","2019-01-29",1.59
"1915","2019-01-30",1.52
"1916","2019-01-31",1.65
"1917","2019-02-01",1.66
"1918","2019-02-04",1.69
"1919","2019-02-05",1.64
"1920","2019-02-06",1.67
"1921","2019-02-07",1.67
"1922","2019-02-08",1.68
"1923","2019-02-11",1.74
"1924","2019-02-12",1.76
"1925","2019-02-13",1.69
"1926","2019-02-14",1.66
"1927","2019-02-15",1.46
"1928","2019-02-19",1.42
"1929","2019-02-20",1.36
"1930","2019-02-21",1.37
"1931","2019-02-22",1.38
"1932","2019-02-25",1.36
"1933","2019-02-26",1.12
"1934","2019-02-27",1.14
"1935","2019-02-28",1.13
"1936","2019-03-01",1.17
"1937","2019-03-04",1.14
"1938","2019-03-05",1.1
"1939","2019-03-06",1.23
"1940","2019-03-07",1.18
"1941","2019-03-08",1.16
"1942","2019-03-11",1.22
"1943","2019-03-12",1.2
"1944","2019-03-13",1.26
"1945","2019-03-14",1.28
"1946","2019-03-15",1.27
"1947","2019-03-18",1.32
"1948","2019-03-19",1.33
"1949","2019-03-20",1.26
"1950","2019-03-21",1.27
"1951","2019-03-22",1.28
"1952","2019-03-25",1.18
"1953","2019-03-26",1.17
"1954","2019-03-27",1.17
"1955","2019-03-28",1.19
"1956","2019-03-29",1.28
"1957","2019-04-01",1.33
"1958","2019-04-02",1.3
"1959","2019-04-03",1.29
"1960","2019-04-04",1.3
"1961","2019-04-05",1.31
"1962","2019-04-08",1.28
"1963","2019-04-09",1.25
"1964","2019-04-10",1.2
"1965","2019-04-11",1.17
"1966","2019-04-12",1.15
"1967","2019-04-15",1.14
"1968","2019-04-16",1.15
"1969","2019-04-17",1.13
"1970","2019-04-18",1.12
"1971","2019-04-22",1.11
"1972","2019-04-23",1.09
"1973","2019-04-24",1.07
"1974","2019-04-25",1.06
"1975","2019-04-26",1.07
"1976","2019-04-29",1.12
"1977","2019-04-30",1.07
"1978","2019-05-01",1.05
"1979","2019-05-02",0.56
"1980","2019-05-03",0.56
"1981","2019-05-06",0.55
"1982","2019-05-07",0.55
"1983","2019-05-08",0.54
"1984","2019-05-09",0.56
"1985","2019-05-10",0.55
"1986","2019-05-13",0.55
"1987","2019-05-14",0.63
"1988","2019-05-15",0.67
"1989","2019-05-16",0.75
"1990","2019-05-17",0.76
"1991","2019-05-20",0.74
"1992","2019-05-21",0.8
"1993","2019-05-22",0.78
"1994","2019-05-23",0.8
"1995","2019-05-24",0.79
"1996","2019-05-28",0.82
"1997","2019-05-29",0.83
"1998","2019-05-30",0.91
"1999","2019-05-31",0.85
"2000","2019-06-03",0.8
"2001","2019-06-04",0.86
"2002","2019-06-05",0.81
"2003","2019-06-06",0.77
"2004","2019-06-07",0.79
"2005","2019-06-10",0.8
"2006","2019-06-11",0.8
"2007","2019-06-12",0.78
"2008","2019-06-13",0.78
"2009","2019-06-14",0.77
"2010","2019-06-17",0.76
"2011","2019-06-18",0.79
"2012","2019-06-19",0.78
"2013","2019-06-20",0.79
"2014","2019-06-21",0.77
"2015","2019-06-24",0.75
"2016","2019-06-25",0.71
"2017","2019-06-26",0.71
