"","date","BVXV"
"1002","2019-05-02",7.05
"1003","2019-05-03",7.05
"1004","2019-05-06",6.97
"1005","2019-05-07",6.65
"1006","2019-05-08",6.56
"1007","2019-05-09",6.506
"1008","2019-05-10",6.66
"1009","2019-05-13",6.6
"1010","2019-05-14",6.465
"1011","2019-05-15",6.42
"1012","2019-05-16",6.45
"1013","2019-05-17",6.417
"1014","2019-05-20",6.42
"1015","2019-05-21",6.53
"1016","2019-05-22",6.53
"1017","2019-05-23",6.531
"1018","2019-05-24",6.6
"1019","2019-05-28",6.66
"1020","2019-05-29",6.92
"1021","2019-05-30",6.4
"1022","2019-05-31",6.64
"1023","2019-06-03",6.446
"1024","2019-06-04",6.446
"1025","2019-06-05",6.4
"1026","2019-06-06",6.35
"1027","2019-06-07",5.952
"1028","2019-06-10",5.72
"1029","2019-06-11",5.95
"1030","2019-06-12",6.161
"1031","2019-06-13",5.889
"1032","2019-06-14",5.89
"1033","2019-06-17",5.92
"1034","2019-06-18",6.05
"1035","2019-06-19",5.919
"1036","2019-06-20",5.9
"1037","2019-06-21",5.95
"1038","2019-06-24",5.75
"1039","2019-06-25",5.75
"1040","2019-06-26",5.8
"1041","2019-06-27",5.75
"1042","2019-06-28",5.76
"1043","2019-07-01",5.85
"1044","2019-07-02",5.878
"1045","2019-07-03",5.7
"1046","2019-07-05",5.82
"1047","2019-07-08",5.74
"1048","2019-07-09",5.95
"1049","2019-07-10",5.9
"1050","2019-07-11",5.8
"1051","2019-07-12",5.846
"1052","2019-07-15",6.09
"1053","2019-07-16",6.08
"1054","2019-07-17",6.01
"1055","2019-07-18",6.45
"1056","2019-07-19",6.35
"1057","2019-07-22",6.26
"1058","2019-07-23",6.26
"1059","2019-07-24",6.23
"1060","2019-07-25",6.46
"1061","2019-07-26",6.46
"1062","2019-07-29",6.697
"1063","2019-07-30",6.52
"1064","2019-07-31",6.71
"1065","2019-08-01",6.67
"1066","2019-08-02",6.38
"1067","2019-08-05",6.15
"1068","2019-08-06",6.21
"1069","2019-08-07",5.7
"1070","2019-08-08",5.91
"1071","2019-08-09",5.941
"1072","2019-08-12",6.01
"1073","2019-08-13",5.76
"1074","2019-08-14",5.79
"1075","2019-08-15",5.77
"1076","2019-08-16",6
"1077","2019-08-19",5.8
"1078","2019-08-20",5.7
"1079","2019-08-21",5.855
"1080","2019-08-22",5.79
"1081","2019-08-23",5.75
"1082","2019-08-26",5.57
"1083","2019-08-27",5.65
"1084","2019-08-28",5.721
"1085","2019-08-29",5.88
"1086","2019-08-30",5.9
"1087","2019-09-03",5.62
"1088","2019-09-04",5.71
"1089","2019-09-05",5.43
"1090","2019-09-06",5.51
"1091","2019-09-09",5.46
"1092","2019-09-10",5.654
"1093","2019-09-11",5.52
"1094","2019-09-12",5.52
"1095","2019-09-13",5.5
"1096","2019-09-16",5.52
"1097","2019-09-17",5.73
"1098","2019-09-18",5.62
"1099","2019-09-19",5.65
"1100","2019-09-20",5.64
"1101","2019-09-23",5.669
"1102","2019-09-24",5.94
"1103","2019-09-25",5.887
"1104","2019-09-26",5.953
"1105","2019-09-27",5.956
"1106","2019-09-30",5.956
"1107","2019-10-01",5.956
"1108","2019-10-02",5.71
"1109","2019-10-03",5.7
"1110","2019-10-04",5.7
"1111","2019-10-07",5.797
"1112","2019-10-08",5.695
"1113","2019-10-09",5.93
"1114","2019-10-10",5.89
"1115","2019-10-11",5.66
"1116","2019-10-14",5.66
"1117","2019-10-15",5.487
"1118","2019-10-16",5.55
"1119","2019-10-17",5.55
"1120","2019-10-18",5.415
"1121","2019-10-21",5.501
"1122","2019-10-22",5.5
"1123","2019-10-23",5.458
"1124","2019-10-24",5.414
"1125","2019-10-25",5.414
"1126","2019-10-28",5.39
"1127","2019-10-29",5.4
"1128","2019-10-30",5.45
"1129","2019-10-31",5.45
"1130","2019-11-01",5.38
"1131","2019-11-04",5.58
"1132","2019-11-05",5.5
"1133","2019-11-06",5.6
"1134","2019-11-07",5.64
"1135","2019-11-08",5.65
"1136","2019-11-11",5.99
"1137","2019-11-12",5.77
"1138","2019-11-13",5.84
"1139","2019-11-14",5.77
"1140","2019-11-15",5.81
"1141","2019-11-18",5.672
"1142","2019-11-19",5.666
"1143","2019-11-20",5.64
"1144","2019-11-21",5.6
"1145","2019-11-22",5.79
"1146","2019-11-25",5.69
"1147","2019-11-26",5.61
"1148","2019-11-27",5.7
"1149","2019-11-29",5.778
"1150","2019-12-02",5.71
"1151","2019-12-03",5.89
"1152","2019-12-04",5.7
"1153","2019-12-05",5.68
"1154","2019-12-06",5.77
"1155","2019-12-09",5.9
"1156","2019-12-10",6.2
"1157","2019-12-11",6.12
"1158","2019-12-12",6.93
"1159","2019-12-13",8.29
"1160","2019-12-16",7.87
"1161","2019-12-17",7.636
"1162","2019-12-18",7
"1163","2019-12-19",7.11
"1164","2019-12-20",7.43
"1165","2019-12-23",7.571
"1166","2019-12-24",7.6
"1167","2019-12-26",8.15
"1168","2019-12-27",8.3
"1169","2019-12-30",8.483
"1170","2019-12-31",9.29
"1171","2020-01-02",10.095
"1172","2020-01-03",9.578
"1173","2020-01-06",9.04
"1174","2020-01-07",9.505
"1175","2020-01-08",9.44
"1176","2020-01-09",9.58
"1177","2020-01-10",9.72
"1178","2020-01-13",11.13
"1179","2020-01-14",11.025
"1180","2020-01-15",10.34
"1181","2020-01-16",9.67
"1182","2020-01-17",10.25
"1183","2020-01-21",10.42
"1184","2020-01-22",10.75
"1185","2020-01-23",11.379
"1186","2020-01-24",10.75
"1187","2020-01-27",11.511
"1188","2020-01-28",11.25
"1189","2020-01-29",11.65
"1190","2020-01-30",11.59
"1191","2020-01-31",10.94
"1192","2020-02-03",9.67
"1193","2020-02-04",10.08
"1194","2020-02-05",10.45
"1195","2020-02-06",9.72
"1196","2020-02-07",10
"1197","2020-02-10",10.03
"1198","2020-02-11",9.52
"1199","2020-02-12",9.18
"1200","2020-02-13",8.55
"1201","2020-02-14",8.78
"1202","2020-02-18",8.89
"1203","2020-02-19",9.15
"1204","2020-02-20",8.9
"1205","2020-02-21",9.15
"1206","2020-02-24",8.77
"1207","2020-02-25",8.55
"1208","2020-02-26",8.5
"1209","2020-02-27",8.4
"1210","2020-02-28",8.18
"1211","2020-03-02",8.5
"1212","2020-03-03",8.51
"1213","2020-03-04",8.39
"1214","2020-03-05",8.2
"1215","2020-03-06",8.24
"1216","2020-03-09",7.13
"1217","2020-03-10",7.4
"1218","2020-03-11",6.535
"1219","2020-03-12",5.5
"1220","2020-03-13",6.225
"1221","2020-03-16",5.36
"1222","2020-03-17",6.01
"1223","2020-03-18",5.53
"1224","2020-03-19",6
"1225","2020-03-20",6.2
"1226","2020-03-23",7.25
"1227","2020-03-24",7.05
"1228","2020-03-25",7.15
"1229","2020-03-26",7.52
"1230","2020-03-27",7.15
"1231","2020-03-30",7.66
"1232","2020-03-31",7.7
"1233","2020-04-01",7.325
"1234","2020-04-02",7.34
"1235","2020-04-03",7.2
"1236","2020-04-06",7.3
"1237","2020-04-07",7.68
"1238","2020-04-08",7.4
"1239","2020-04-09",7.508
"1240","2020-04-13",7.7
"1241","2020-04-14",8.3
"1242","2020-04-15",8.2
"1243","2020-04-16",8.435
"1244","2020-04-17",8.99
"1245","2020-04-20",9.461
"1246","2020-04-21",9
"1247","2020-04-22",9.01
"1248","2020-04-23",9.35
"1249","2020-04-24",9.2
"1250","2020-04-27",9.11
"1251","2020-04-28",11.243
"1252","2020-04-29",15.5
"1253","2020-04-30",13.5
"1254","2020-05-01",13.7
"1255","2020-05-04",16
"1256","2020-05-05",16.77
"1257","2020-05-06",17.655001
"1258","2020-05-07",15.86
"1259","2020-05-08",15.57
"1260","2020-05-11",15.73
"1261","2020-05-12",17
"1262","2020-05-13",16.215
"1263","2020-05-14",15.4
"1264","2020-05-15",16.98
"1265","2020-05-18",18.459999
"1266","2020-05-19",19.5
"1267","2020-05-20",20
"1268","2020-05-21",24.67
"1269","2020-05-22",21.65
"1270","2020-05-26",19
"1271","2020-05-27",20.860001
"1272","2020-05-28",20.57
"1273","2020-05-29",19.9
"1274","2020-06-01",20.940001
"1275","2020-06-02",20.299999
"1276","2020-06-03",19.75
"1277","2020-06-04",19.139999
"1278","2020-06-05",18.32
"1279","2020-06-08",18.65
"1280","2020-06-09",18.4
"1281","2020-06-10",20.299999
"1282","2020-06-11",18.059999
"1283","2020-06-12",20
"1284","2020-06-15",19.42
"1285","2020-06-16",20.18
"1286","2020-06-17",19.27
"1287","2020-06-18",20.200001
"1288","2020-06-19",23.9
"1289","2020-06-22",23.68
"1290","2020-06-23",24.870001
"1291","2020-06-24",24.08
"1292","2020-06-25",24.02
"1293","2020-06-26",24.65
"1294","2020-06-29",23.1
"1295","2020-06-30",22.75
"1296","2020-07-01",23.700001
"1297","2020-07-02",24.58
"1298","2020-07-06",27.98
"1299","2020-07-07",30.790001
"1300","2020-07-08",32.200001
"1301","2020-07-09",38.990002
"1302","2020-07-10",41.59
"1303","2020-07-13",51.099998
"1304","2020-07-14",48.25
"1305","2020-07-15",44.650002
"1306","2020-07-16",43
"1307","2020-07-17",45.220001
"1308","2020-07-20",48.599998
"1309","2020-07-21",48.34
"1310","2020-07-22",46.419998
"1311","2020-07-23",40.709999
"1312","2020-07-24",40.490002
"1313","2020-07-27",37.919998
"1314","2020-07-28",31.41
"1315","2020-07-29",32.380001
"1316","2020-07-30",35.130001
"1317","2020-07-31",34.23
"1318","2020-08-03",37.880001
"1319","2020-08-04",38.82
"1320","2020-08-05",39.880001
"1321","2020-08-06",40
"1322","2020-08-07",39.43
"1323","2020-08-10",38.490002
"1324","2020-08-11",36
"1325","2020-08-12",33.75
"1326","2020-08-13",33.43
"1327","2020-08-14",32.830002
"1328","2020-08-17",34.25
"1329","2020-08-18",34.209999
"1330","2020-08-19",34.32
"1331","2020-08-20",35.419998
"1332","2020-08-21",38.740002
"1333","2020-08-24",39.799999
"1334","2020-08-25",37.75
"1335","2020-08-26",37.650002
"1336","2020-08-27",36.27
"1337","2020-08-28",36.009998
"1338","2020-08-31",37.490002
"1339","2020-09-01",37.490002
"1340","2020-09-02",39.25
"1341","2020-09-03",38.099998
"1342","2020-09-04",37.849998
"1343","2020-09-08",39.700001
"1344","2020-09-09",45.349998
"1345","2020-09-10",43.5
"1346","2020-09-11",38.509998
"1347","2020-09-14",37.630001
"1348","2020-09-15",38.060001
"1349","2020-09-16",38.5
"1350","2020-09-17",40.900002
"1351","2020-09-18",42.470001
"1352","2020-09-21",42.41
"1353","2020-09-22",41.200001
"1354","2020-09-23",39.59
"1355","2020-09-24",38.43
"1356","2020-09-25",39.619999
"1357","2020-09-28",39.950001
"1358","2020-09-29",38.790001
"1359","2020-09-30",39.09
"1360","2020-10-01",39.23
"1361","2020-10-02",39.450001
"1362","2020-10-05",38.380001
"1363","2020-10-06",38.580002
"1364","2020-10-07",39.77
"1365","2020-10-08",38.07
"1366","2020-10-09",37.549999
"1367","2020-10-12",34.02
"1368","2020-10-13",40.790001
"1369","2020-10-14",40.509998
"1370","2020-10-15",39.950001
"1371","2020-10-16",40.970001
"1372","2020-10-19",40.330002
"1373","2020-10-20",38.68
"1374","2020-10-21",37.119999
"1375","2020-10-22",37.880001
"1376","2020-10-23",5.2
"1377","2020-10-26",3.9
"1378","2020-10-27",3.28
"1379","2020-10-28",3.36
"1380","2020-10-29",3.13
"1381","2020-10-30",3
"1382","2020-11-02",2.72
"1383","2020-11-03",2.84
"1384","2020-11-04",2.78
"1385","2020-11-05",2.75
"1386","2020-11-06",2.67
"1387","2020-11-09",2.5
"1388","2020-11-10",2.81
"1389","2020-11-11",2.8
"1390","2020-11-12",2.66
"1391","2020-11-13",2.87
"1392","2020-11-16",2.87
"1393","2020-11-17",2.83
"1394","2020-11-18",2.78
"1395","2020-11-19",2.91
"1396","2020-11-20",3.29
"1397","2020-11-23",3.12
"1398","2020-11-24",3.19
"1399","2020-11-25",3.23
"1400","2020-11-27",3.23
