"","date","CBAY"
"1008","2018-02-01",12.08
"1009","2018-02-02",12.03
"1010","2018-02-05",11.5
"1011","2018-02-06",11.79
"1012","2018-02-07",12.5
"1013","2018-02-08",12
"1014","2018-02-09",11.71
"1015","2018-02-12",12.25
"1016","2018-02-13",13.5
"1017","2018-02-14",13.46
"1018","2018-02-15",14.87
"1019","2018-02-16",14.98
"1020","2018-02-20",14.98
"1021","2018-02-21",14.36
"1022","2018-02-22",14.59
"1023","2018-02-23",14.69
"1024","2018-02-26",14.62
"1025","2018-02-27",14.75
"1026","2018-02-28",14.89
"1027","2018-03-01",14.32
"1028","2018-03-02",15.16
"1029","2018-03-05",14.95
"1030","2018-03-06",14.36
"1031","2018-03-07",14.62
"1032","2018-03-08",14.32
"1033","2018-03-09",14.99
"1034","2018-03-12",14
"1035","2018-03-13",13.85
"1036","2018-03-14",13.59
"1037","2018-03-15",12.49
"1038","2018-03-16",13.74
"1039","2018-03-19",13.53
"1040","2018-03-20",13.2
"1041","2018-03-21",13.45
"1042","2018-03-22",12.76
"1043","2018-03-23",12.15
"1044","2018-03-26",12.37
"1045","2018-03-27",12
"1046","2018-03-28",12.04
"1047","2018-03-29",12.99
"1048","2018-04-02",11.14
"1049","2018-04-03",11.12
"1050","2018-04-04",11.66
"1051","2018-04-05",11.26
"1052","2018-04-06",11.1
"1053","2018-04-09",11.48
"1054","2018-04-10",12.07
"1055","2018-04-11",13.44
"1056","2018-04-12",13.09
"1057","2018-04-13",13.5
"1058","2018-04-16",13.12
"1059","2018-04-17",12.75
"1060","2018-04-18",12.99
"1061","2018-04-19",13.32
"1062","2018-04-20",13.44
"1063","2018-04-23",12.3
"1064","2018-04-24",12.07
"1065","2018-04-25",11.99
"1066","2018-04-26",11.83
"1067","2018-04-27",11.97
"1068","2018-04-30",11.63
"1069","2018-05-01",11.86
"1070","2018-05-02",12.18
"1071","2018-05-03",12.14
"1072","2018-05-04",12.3
"1073","2018-05-07",12.43
"1074","2018-05-08",12.3
"1075","2018-05-09",11.66
"1076","2018-05-10",10.985
"1077","2018-05-11",10.66
"1078","2018-05-14",11.67
"1079","2018-05-15",11.76
"1080","2018-05-16",12.1
"1081","2018-05-17",12.55
"1082","2018-05-18",12.88
"1083","2018-05-21",12.49
"1084","2018-05-22",12.4
"1085","2018-05-23",12.68
"1086","2018-05-24",12.25
"1087","2018-05-25",11.36
"1088","2018-05-29",11.52
"1089","2018-05-30",11.48
"1090","2018-05-31",12.97
"1091","2018-06-01",12.68
"1092","2018-06-04",12.72
"1093","2018-06-05",12.52
"1094","2018-06-06",12.99
"1095","2018-06-07",12.38
"1096","2018-06-08",12.89
"1097","2018-06-11",12.38
"1098","2018-06-12",12.99
"1099","2018-06-13",13.14
"1100","2018-06-14",13.1
"1101","2018-06-15",13.81
"1102","2018-06-18",13.97
"1103","2018-06-19",14.1
"1104","2018-06-20",14.38
"1105","2018-06-21",13.85
"1106","2018-06-22",13.74
"1107","2018-06-25",13.65
"1108","2018-06-26",13.85
"1109","2018-06-27",13.1
"1110","2018-06-28",13.38
"1111","2018-06-29",13.42
"1112","2018-07-02",13.83
"1113","2018-07-03",13.79
"1114","2018-07-05",13.83
"1115","2018-07-06",14.23
"1116","2018-07-09",14.52
"1117","2018-07-10",14.34
"1118","2018-07-11",14.31
"1119","2018-07-12",13.88
"1120","2018-07-13",13.2
"1121","2018-07-16",12.97
"1122","2018-07-17",13.45
"1123","2018-07-18",12.9
"1124","2018-07-19",12.8
"1125","2018-07-20",12.405
"1126","2018-07-23",12.46
"1127","2018-07-24",11.67
"1128","2018-07-25",11.93
"1129","2018-07-26",11.26
"1130","2018-07-27",10.9
"1131","2018-07-30",10.88
"1132","2018-07-31",11.19
"1133","2018-08-01",11.41
"1134","2018-08-02",11.31
"1135","2018-08-03",11.1
"1136","2018-08-06",11.51
"1137","2018-08-07",11.4
"1138","2018-08-08",11.65
"1139","2018-08-09",11.64
"1140","2018-08-10",12.09
"1141","2018-08-13",12.16
"1142","2018-08-14",12.44
"1143","2018-08-15",11.95
"1144","2018-08-16",12.19
"1145","2018-08-17",12.25
"1146","2018-08-20",11.97
"1147","2018-08-21",12.11
"1148","2018-08-22",12.42
"1149","2018-08-23",12.26
"1150","2018-08-24",12.6
"1151","2018-08-27",12.45
"1152","2018-08-28",12.5
"1153","2018-08-29",12.88
"1154","2018-08-30",13.33
"1155","2018-08-31",13.63
"1156","2018-09-04",13.03
"1157","2018-09-05",13.1
"1158","2018-09-06",12.95
"1159","2018-09-07",12.8
"1160","2018-09-10",13
"1161","2018-09-11",13.03
"1162","2018-09-12",13.06
"1163","2018-09-13",12.69
"1164","2018-09-14",12.31
"1165","2018-09-17",12.23
"1166","2018-09-18",12.8
"1167","2018-09-19",12.09
"1168","2018-09-20",12.07
"1169","2018-09-21",11.39
"1170","2018-09-24",11.08
"1171","2018-09-25",11.41
"1172","2018-09-26",11.26
"1173","2018-09-27",11.13
"1174","2018-09-28",11.08
"1175","2018-10-01",10.94
"1176","2018-10-02",10.49
"1177","2018-10-03",11.31
"1178","2018-10-04",10.75
"1179","2018-10-05",10.6
"1180","2018-10-08",10.5
"1181","2018-10-09",10.58
"1182","2018-10-10",10.15
"1183","2018-10-11",9.99
"1184","2018-10-12",10.18
"1185","2018-10-15",10.12
"1186","2018-10-16",11.07
"1187","2018-10-17",10.99
"1188","2018-10-18",10.81
"1189","2018-10-19",10.42
"1190","2018-10-22",10.25
"1191","2018-10-23",10.24
"1192","2018-10-24",9.96
"1193","2018-10-25",10.13
"1194","2018-10-26",10.17
"1195","2018-10-29",9.35
"1196","2018-10-30",9.95
"1197","2018-10-31",10.55
"1198","2018-11-01",11.21
"1199","2018-11-02",11.32
"1200","2018-11-05",11.34
"1201","2018-11-06",10.91
"1202","2018-11-07",11.67
"1203","2018-11-08",11.74
"1204","2018-11-09",11.56
"1205","2018-11-12",10.5
"1206","2018-11-13",9.01
"1207","2018-11-14",9.125
"1208","2018-11-15",9.47
"1209","2018-11-16",9.66
"1210","2018-11-19",8.93
"1211","2018-11-20",8.6
"1212","2018-11-21",8.88
"1213","2018-11-23",9.33
"1214","2018-11-26",9
"1215","2018-11-27",8.71
"1216","2018-11-28",9.13
"1217","2018-11-29",9.01
"1218","2018-11-30",8.93
"1219","2018-12-03",9.23
"1220","2018-12-04",8.75
"1221","2018-12-06",8.65
"1222","2018-12-07",8.6
"1223","2018-12-10",8.75
"1224","2018-12-11",8.73
"1225","2018-12-12",8.76
"1226","2018-12-13",8.65
"1227","2018-12-14",8.66
"1228","2018-12-17",8.08
"1229","2018-12-18",7.52
"1230","2018-12-19",7.34
"1231","2018-12-20",6.7
"1232","2018-12-21",6.54
"1233","2018-12-24",6.63
"1234","2018-12-26",7.13
"1235","2018-12-27",7.69
"1236","2018-12-28",7.82
"1237","2018-12-31",7.87
"1238","2019-01-02",8.26
"1239","2019-01-03",8.16
"1240","2019-01-04",8.73
"1241","2019-01-07",9.57
"1242","2019-01-08",9.68
"1243","2019-01-09",9.78
"1244","2019-01-10",9.75
"1245","2019-01-11",9.55
"1246","2019-01-14",9.47
"1247","2019-01-15",9.5
"1248","2019-01-16",9.2
"1249","2019-01-17",9.15
"1250","2019-01-18",8.93
"1251","2019-01-22",8.91
"1252","2019-01-23",8.44
"1253","2019-01-24",8.31
"1254","2019-01-25",8.78
"1255","2019-01-28",8.5
"1256","2019-01-29",8.43
"1257","2019-01-30",8.69
"1258","2019-01-31",8.7
"1259","2019-02-01",8.56
"1260","2019-02-04",8.92
"1261","2019-02-05",9.18
"1262","2019-02-06",9.13
"1263","2019-02-07",9.06
"1264","2019-02-08",9.27
"1265","2019-02-11",9
"1266","2019-02-12",9.48
"1267","2019-02-13",9.52
"1268","2019-02-14",9.77
"1269","2019-02-15",9.95
"1270","2019-02-19",10.29
"1271","2019-02-20",9.97
"1272","2019-02-21",10.18
"1273","2019-02-22",11.34
"1274","2019-02-25",11.23
"1275","2019-02-26",11.04
"1276","2019-02-27",11.48
"1277","2019-02-28",11.81
"1278","2019-03-01",12.69
"1279","2019-03-04",13.42
"1280","2019-03-05",13.28
"1281","2019-03-06",12.59
"1282","2019-03-07",13.22
"1283","2019-03-08",12.36
"1284","2019-03-11",12.75
"1285","2019-03-12",13.37
"1286","2019-03-13",13.29
"1287","2019-03-14",13
"1288","2019-03-15",12.85
"1289","2019-03-18",13.35
"1290","2019-03-19",13.3
"1291","2019-03-20",12.95
"1292","2019-03-21",12.92
"1293","2019-03-22",11.93
"1294","2019-03-25",12.02
"1295","2019-03-26",12.5
"1296","2019-03-27",12.93
"1297","2019-03-28",13.1
"1298","2019-03-29",13.28
"1299","2019-04-01",13.59
"1300","2019-04-02",13.31
"1301","2019-04-03",13.53
"1302","2019-04-04",13.44
"1303","2019-04-05",13.66
"1304","2019-04-08",13.5
"1305","2019-04-09",12.96
"1306","2019-04-10",13.14
"1307","2019-04-11",13.09
"1308","2019-04-12",12.5
"1309","2019-04-15",12.2
"1310","2019-04-16",12.54
"1311","2019-04-17",12.11
"1312","2019-04-18",12.07
"1313","2019-04-22",12.05
"1314","2019-04-23",12.47
"1315","2019-04-24",12.72
"1316","2019-04-25",12.94
"1317","2019-04-26",13.02
"1318","2019-04-29",13.33
"1319","2019-04-30",12.81
"1320","2019-05-01",12.28
"1321","2019-05-02",12.45
"1322","2019-05-03",13.12
"1323","2019-05-06",13.08
"1324","2019-05-07",12.81
"1325","2019-05-08",12.75
"1326","2019-05-09",12.88
"1327","2019-05-10",13
"1328","2019-05-13",12.36
"1329","2019-05-14",12.94
"1330","2019-05-15",12.97
"1331","2019-05-16",12.98
"1332","2019-05-17",12.62
"1333","2019-05-20",12.38
"1334","2019-05-21",12.61
"1335","2019-05-22",12.3
"1336","2019-05-23",12.9
"1337","2019-05-24",12.9
"1338","2019-05-28",12.29
"1339","2019-05-29",12
"1340","2019-05-30",11.9
"1341","2019-05-31",12.08
"1342","2019-06-03",11.97
"1343","2019-06-04",12.34
"1344","2019-06-05",12.25
"1345","2019-06-06",11.4
"1346","2019-06-07",11.51
"1347","2019-06-10",11.09
"1348","2019-06-11",6.05
"1349","2019-06-12",6.17
"1350","2019-06-13",6.75
"1351","2019-06-14",6.28
"1352","2019-06-17",6.56
"1353","2019-06-18",7.095
"1354","2019-06-19",7.02
"1355","2019-06-20",6.77
"1356","2019-06-21",7.07
"1357","2019-06-24",6.77
"1358","2019-06-25",6.86
"1359","2019-06-26",6.68
"1360","2019-06-27",7
"1361","2019-06-28",7.16
"1362","2019-07-01",7.21
"1363","2019-07-02",7.03
"1364","2019-07-03",7.09
"1365","2019-07-05",7.04
"1366","2019-07-08",6.51
"1367","2019-07-09",6.75
"1368","2019-07-10",6.92
"1369","2019-07-11",6.81
"1370","2019-07-12",6.48
"1371","2019-07-15",6.47
"1372","2019-07-16",6.54
"1373","2019-07-17",6.39
"1374","2019-07-18",6.43
"1375","2019-07-19",6.22
"1376","2019-07-22",6.5
"1377","2019-07-23",6.4
"1378","2019-07-24",6.53
"1379","2019-07-25",6.23
"1380","2019-07-26",6.38
"1381","2019-07-29",6.15
"1382","2019-07-30",6.34
"1383","2019-07-31",6.18
"1384","2019-08-01",6.14
"1385","2019-08-02",6.06
"1386","2019-08-05",5.64
"1387","2019-08-06",5.59
"1388","2019-08-07",5.56
"1389","2019-08-08",5.92
"1390","2019-08-09",5.83
"1391","2019-08-12",5.84
"1392","2019-08-13",5.95
"1393","2019-08-14",5.93
"1394","2019-08-15",5.87
"1395","2019-08-16",5.82
"1396","2019-08-19",5.73
"1397","2019-08-20",5.91
"1398","2019-08-21",5.93
"1399","2019-08-22",5.81
"1400","2019-08-23",5.53
"1401","2019-08-26",5.6
"1402","2019-08-27",5.5
"1403","2019-08-28",5.82
"1404","2019-08-29",5.86
"1405","2019-08-30",5.92
"1406","2019-09-03",5.97
"1407","2019-09-04",5.83
"1408","2019-09-05",6.03
"1409","2019-09-06",5.94
"1410","2019-09-09",6.05
"1411","2019-09-10",6.34
"1412","2019-09-11",6.28
"1413","2019-09-12",6.01
"1414","2019-09-13",5.75
"1415","2019-09-16",5.87
"1416","2019-09-17",5.86
"1417","2019-09-18",5.61
"1418","2019-09-19",5.57
"1419","2019-09-20",5.63
"1420","2019-09-23",5.59
"1421","2019-09-24",5.49
"1422","2019-09-25",5.58
"1423","2019-09-26",5.37
"1424","2019-09-27",5.19
"1425","2019-09-30",5.12
"1426","2019-10-01",4.99
"1427","2019-10-02",5.11
"1428","2019-10-03",4.96
"1429","2019-10-04",5.035
"1430","2019-10-07",5.03
"1431","2019-10-08",4.8
"1432","2019-10-09",4.56
"1433","2019-10-10",4.31
"1434","2019-10-11",4.52
"1435","2019-10-14",4.41
"1436","2019-10-15",4.68
"1437","2019-10-16",4.68
"1438","2019-10-17",4.59
"1439","2019-10-18",4.75
"1440","2019-10-21",4.93
"1441","2019-10-22",5.04
"1442","2019-10-23",4.95
"1443","2019-10-24",4.62
"1444","2019-10-25",4.64
"1445","2019-10-28",4.54
"1446","2019-10-29",4.64
"1447","2019-10-30",4.53
"1448","2019-10-31",4.49
"1449","2019-11-01",4.96
"1450","2019-11-04",5.38
"1451","2019-11-05",5.19
"1452","2019-11-06",5.66
"1453","2019-11-07",5.585
"1454","2019-11-08",5.93
"1455","2019-11-11",5.62
"1456","2019-11-12",5.34
"1457","2019-11-13",5.4
"1458","2019-11-14",5.38
"1459","2019-11-15",5.42
"1460","2019-11-18",5.46
"1461","2019-11-19",5.48
"1462","2019-11-20",5.25
"1463","2019-11-21",5.23
"1464","2019-11-22",5.55
"1465","2019-11-25",1.33
"1466","2019-11-26",1.66
"1467","2019-11-27",1.74
"1468","2019-11-29",1.76
"1469","2019-12-02",1.62
"1470","2019-12-03",1.66
"1471","2019-12-04",1.65
"1472","2019-12-05",1.66
"1473","2019-12-06",1.75
"1474","2019-12-09",1.74
"1475","2019-12-10",1.7
"1476","2019-12-11",1.7
"1477","2019-12-12",1.72
"1478","2019-12-13",2.06
"1479","2019-12-16",1.89
"1480","2019-12-17",1.72
"1481","2019-12-18",1.9
"1482","2019-12-19",1.86
"1483","2019-12-20",1.89
"1484","2019-12-23",1.95
"1485","2019-12-24",1.96
"1486","2019-12-26",1.94
"1487","2019-12-27",1.96
"1488","2019-12-30",1.96
"1489","2019-12-31",1.96
"1490","2020-01-02",1.94
"1491","2020-01-03",1.94
"1492","2020-01-06",1.95
"1493","2020-01-07",1.91
"1494","2020-01-08",1.89
"1495","2020-01-09",1.88
"1496","2020-01-10",1.88
"1497","2020-01-13",1.89
"1498","2020-01-14",1.86
"1499","2020-01-15",1.88
"1500","2020-01-16",1.96
"1501","2020-01-17",2.02
"1502","2020-01-21",1.95
"1503","2020-01-22",1.93
"1504","2020-01-23",1.9
"1505","2020-01-24",1.9
"1506","2020-01-27",1.9
"1507","2020-01-28",1.945
"1508","2020-01-29",1.86
"1509","2020-01-30",1.65
"1510","2020-01-31",1.54
"1511","2020-02-03",1.56
"1512","2020-02-04",1.55
"1513","2020-02-05",1.59
"1514","2020-02-06",1.58
"1515","2020-02-07",1.55
"1516","2020-02-10",1.58
"1517","2020-02-11",1.55
"1518","2020-02-12",1.56
"1519","2020-02-13",1.5
"1520","2020-02-14",1.63
"1521","2020-02-18",1.66
"1522","2020-02-19",1.75
"1523","2020-02-20",1.79
"1524","2020-02-21",1.78
"1525","2020-02-24",1.69
"1526","2020-02-25",1.65
"1527","2020-02-26",1.6
"1528","2020-02-27",1.65
"1529","2020-02-28",1.66
"1530","2020-03-02",1.76
"1531","2020-03-03",1.79
"1532","2020-03-04",1.84
"1533","2020-03-05",1.71
"1534","2020-03-06",1.7
"1535","2020-03-09",1.62
"1536","2020-03-10",1.63
"1537","2020-03-11",1.54
"1538","2020-03-12",1.41
"1539","2020-03-13",1.59
"1540","2020-03-16",1.4
"1541","2020-03-17",1.32
"1542","2020-03-18",1.25
"1543","2020-03-19",1.31
"1544","2020-03-20",1.4
"1545","2020-03-23",1.36
"1546","2020-03-24",1.49
"1547","2020-03-25",1.41
"1548","2020-03-26",1.55
"1549","2020-03-27",1.54
"1550","2020-03-30",1.53
"1551","2020-03-31",1.48
"1552","2020-04-01",1.41
"1553","2020-04-02",1.41
"1554","2020-04-03",1.42
"1555","2020-04-06",1.49
"1556","2020-04-07",1.48
"1557","2020-04-08",1.57
"1558","2020-04-09",1.69
"1559","2020-04-13",1.73
"1560","2020-04-14",1.77
"1561","2020-04-15",1.67
"1562","2020-04-16",1.65
"1563","2020-04-17",1.77
"1564","2020-04-20",1.68
"1565","2020-04-21",1.56
"1566","2020-04-22",1.57
"1567","2020-04-23",1.6
"1568","2020-04-24",1.66
"1569","2020-04-27",1.77
"1570","2020-04-28",1.8
"1571","2020-04-29",1.82
"1572","2020-04-30",1.77
"1573","2020-05-01",1.69
"1574","2020-05-04",1.8
"1575","2020-05-05",1.82
"1576","2020-05-06",1.87
"1577","2020-05-07",1.79
"1578","2020-05-08",1.78
"1579","2020-05-11",1.84
"1580","2020-05-12",4.18
"1581","2020-05-13",4.25
"1582","2020-05-14",3.93
"1583","2020-05-15",4.05
"1584","2020-05-18",4.1
"1585","2020-05-19",3.925
"1586","2020-05-20",4.06
"1587","2020-05-21",3.9
"1588","2020-05-22",3.86
"1589","2020-05-26",3.96
"1590","2020-05-27",4.03
"1591","2020-05-28",3.92
"1592","2020-05-29",3.705
"1593","2020-06-01",3.79
"1594","2020-06-02",3.92
"1595","2020-06-03",3.89
"1596","2020-06-04",3.85
"1597","2020-06-05",3.82
"1598","2020-06-08",3.83
"1599","2020-06-09",3.88
"1600","2020-06-10",3.79
"1601","2020-06-11",3.39
"1602","2020-06-12",3.54
"1603","2020-06-15",3.93
"1604","2020-06-16",3.67
"1605","2020-06-17",3.7
"1606","2020-06-18",3.66
"1607","2020-06-19",3.94
"1608","2020-06-22",4.13
"1609","2020-06-23",3.91
"1610","2020-06-24",3.74
"1611","2020-06-25",3.85
"1612","2020-06-26",3.76
"1613","2020-06-29",3.56
"1614","2020-06-30",3.49
"1615","2020-07-01",3.57
"1616","2020-07-02",3.5
"1617","2020-07-06",3.38
"1618","2020-07-07",3.44
"1619","2020-07-08",3.47
"1620","2020-07-09",3.34
"1621","2020-07-10",3.47
"1622","2020-07-13",3.32
"1623","2020-07-14",3.33
"1624","2020-07-15",3.56
"1625","2020-07-16",3.61
"1626","2020-07-17",3.63
"1627","2020-07-20",3.86
"1628","2020-07-21",3.67
"1629","2020-07-22",3.51
"1630","2020-07-23",4.39
"1631","2020-07-24",4.22
"1632","2020-07-27",4.1
"1633","2020-07-28",3.8
"1634","2020-07-29",3.53
"1635","2020-07-30",3.5
"1636","2020-07-31",3.55
"1637","2020-08-03",4.88
"1638","2020-08-04",5.25
"1639","2020-08-05",5.35
"1640","2020-08-06",5.73
"1641","2020-08-07",6.26
"1642","2020-08-10",6.9
"1643","2020-08-11",5.72
"1644","2020-08-12",5.7
"1645","2020-08-13",5.765
"1646","2020-08-14",5.87
"1647","2020-08-17",6.755
"1648","2020-08-18",6.78
"1649","2020-08-19",6.46
"1650","2020-08-20",6.53
"1651","2020-08-21",6.46
"1652","2020-08-24",6.39
"1653","2020-08-25",6.62
"1654","2020-08-26",6.465
"1655","2020-08-27",6.12
"1656","2020-08-28",6.14
"1657","2020-08-31",6.47
"1658","2020-09-01",6.235
"1659","2020-09-02",6.32
"1660","2020-09-03",6.09
"1661","2020-09-04",5.805
"1662","2020-09-08",5.66
"1663","2020-09-09",5.95
"1664","2020-09-10",5.875
"1665","2020-09-11",5.79
"1666","2020-09-14",6.56
"1667","2020-09-15",6.49
"1668","2020-09-16",6.64
"1669","2020-09-17",6.55
"1670","2020-09-18",6.92
"1671","2020-09-21",6.45
"1672","2020-09-22",6.54
"1673","2020-09-23",6.23
"1674","2020-09-24",6.36
"1675","2020-09-25",6.51
"1676","2020-09-28",6.52
"1677","2020-09-29",7.08
"1678","2020-09-30",7.24
"1679","2020-10-01",7.04
"1680","2020-10-02",7.04
"1681","2020-10-05",7.6
"1682","2020-10-06",7.25
"1683","2020-10-07",7.62
"1684","2020-10-08",7.8
"1685","2020-10-09",7.91
"1686","2020-10-12",7.89
"1687","2020-10-13",7.87
"1688","2020-10-14",7.76
"1689","2020-10-15",7.94
"1690","2020-10-16",8.24
"1691","2020-10-19",8.46
"1692","2020-10-20",8.36
"1693","2020-10-21",8.35
"1694","2020-10-22",8.77
"1695","2020-10-23",9.03
"1696","2020-10-26",8.435
"1697","2020-10-27",8.84
"1698","2020-10-28",8.91
"1699","2020-10-29",8.79
"1700","2020-10-30",8.32
"1701","2020-11-02",8.11
"1702","2020-11-03",8.33
"1703","2020-11-04",8.23
"1704","2020-11-05",8.5
"1705","2020-11-06",7.85
"1706","2020-11-09",7.91
"1707","2020-11-10",7.99
"1708","2020-11-11",7.99
"1709","2020-11-12",8
"1710","2020-11-13",8.2
"1711","2020-11-16",7.9
"1712","2020-11-17",7.8
"1713","2020-11-18",7.84
"1714","2020-11-19",7.76
"1715","2020-11-20",7.77
"1716","2020-11-23",7.41
"1717","2020-11-24",7.19
"1718","2020-11-25",7.26
"1719","2020-11-27",7.46
