"","date","NWHM"
"1001","2018-01-22",12.89
"1002","2018-01-23",12.89
"1003","2018-01-24",12.74
"1004","2018-01-25",12.51
"1005","2018-01-26",12.39
"1006","2018-01-29",12.03
"1007","2018-01-30",12.21
"1008","2018-01-31",11.85
"1009","2018-02-01",12.04
"1010","2018-02-02",11.76
"1011","2018-02-05",11.62
"1012","2018-02-06",11.87
"1013","2018-02-07",11.88
"1014","2018-02-08",11.68
"1015","2018-02-09",11.75
"1016","2018-02-12",11.89
"1017","2018-02-13",11.89
"1018","2018-02-14",11.85
"1019","2018-02-15",11.61
"1020","2018-02-16",11.68
"1021","2018-02-20",11.48
"1022","2018-02-21",11.5
"1023","2018-02-22",11.56
"1024","2018-02-23",11.45
"1025","2018-02-26",11.93
"1026","2018-02-27",11.65
"1027","2018-02-28",11.24
"1028","2018-03-01",11.28
"1029","2018-03-02",11.4
"1030","2018-03-05",11.46
"1031","2018-03-06",11.56
"1032","2018-03-07",11.56
"1033","2018-03-08",11.5
"1034","2018-03-09",11.85
"1035","2018-03-12",11.77
"1036","2018-03-13",11.76
"1037","2018-03-14",11.43
"1038","2018-03-15",11.27
"1039","2018-03-16",11.37
"1040","2018-03-19",11.47
"1041","2018-03-20",11.36
"1042","2018-03-21",11.56
"1043","2018-03-22",11.45
"1044","2018-03-23",11.3
"1045","2018-03-26",11.52
"1046","2018-03-27",11.21
"1047","2018-03-28",10.98
"1048","2018-03-29",11.08
"1049","2018-04-02",10.59
"1050","2018-04-03",10.65
"1051","2018-04-04",11.13
"1052","2018-04-05",11.18
"1053","2018-04-06",11.3
"1054","2018-04-09",10.83
"1055","2018-04-10",10.87
"1056","2018-04-11",10.77
"1057","2018-04-12",10.51
"1058","2018-04-13",10.66
"1059","2018-04-16",10.75
"1060","2018-04-17",10.98
"1061","2018-04-18",10.93
"1062","2018-04-19",10.6
"1063","2018-04-20",10.47
"1064","2018-04-23",10.46
"1065","2018-04-24",10.41
"1066","2018-04-25",10.39
"1067","2018-04-26",10.55
"1068","2018-04-27",10.23
"1069","2018-04-30",9.98
"1070","2018-05-01",10.31
"1071","2018-05-02",10.02
"1072","2018-05-03",10.13
"1073","2018-05-04",10.1
"1074","2018-05-07",9.92
"1075","2018-05-08",9.82
"1076","2018-05-09",9.72
"1077","2018-05-10",9.65
"1078","2018-05-11",9.65
"1079","2018-05-14",9.65
"1080","2018-05-15",9.72
"1081","2018-05-16",10.11
"1082","2018-05-17",9.92
"1083","2018-05-18",10.12
"1084","2018-05-21",10.25
"1085","2018-05-22",10.03
"1086","2018-05-23",10.21
"1087","2018-05-24",10.07
"1088","2018-05-25",10.22
"1089","2018-05-29",10.23
"1090","2018-05-30",10.14
"1091","2018-05-31",10.09
"1092","2018-06-01",9.99
"1093","2018-06-04",10.12
"1094","2018-06-05",10.03
"1095","2018-06-06",10.09
"1096","2018-06-07",10.09
"1097","2018-06-08",10.47
"1098","2018-06-11",10.28
"1099","2018-06-12",10.46
"1100","2018-06-13",10.09
"1101","2018-06-14",10.21
"1102","2018-06-15",10.2
"1103","2018-06-18",10.02
"1104","2018-06-19",10.05
"1105","2018-06-20",10.22
"1106","2018-06-21",10.3
"1107","2018-06-22",10.27
"1108","2018-06-25",10.1
"1109","2018-06-26",10.16
"1110","2018-06-27",9.95
"1111","2018-06-28",9.98
"1112","2018-06-29",9.97
"1113","2018-07-02",9.85
"1114","2018-07-03",10.08
"1115","2018-07-05",10.39
"1116","2018-07-06",10.24
"1117","2018-07-09",10.31
"1118","2018-07-10",10.36
"1119","2018-07-11",10.15
"1120","2018-07-12",10.15
"1121","2018-07-13",10.07
"1122","2018-07-16",10.01
"1123","2018-07-17",9.93
"1124","2018-07-18",9.95
"1125","2018-07-19",10.07
"1126","2018-07-20",10
"1127","2018-07-23",9.91
"1128","2018-07-24",9.84
"1129","2018-07-25",9.5
"1130","2018-07-26",9.46
"1131","2018-07-27",8.78
"1132","2018-07-30",9.03
"1133","2018-07-31",9.22
"1134","2018-08-01",9.25
"1135","2018-08-02",9.39
"1136","2018-08-03",8.99
"1137","2018-08-06",8.6
"1138","2018-08-07",8.64
"1139","2018-08-08",8.88
"1140","2018-08-09",9.1
"1141","2018-08-10",9
"1142","2018-08-13",8.8
"1143","2018-08-14",8.87
"1144","2018-08-15",8.71
"1145","2018-08-16",8.41
"1146","2018-08-17",8.4
"1147","2018-08-20",8.38
"1148","2018-08-21",8.53
"1149","2018-08-22",8.58
"1150","2018-08-23",8.7
"1151","2018-08-24",8.85
"1152","2018-08-27",8.97
"1153","2018-08-28",9.09
"1154","2018-08-29",8.84
"1155","2018-08-30",8.85
"1156","2018-08-31",8.78
"1157","2018-09-04",8.85
"1158","2018-09-05",8.78
"1159","2018-09-06",8.79
"1160","2018-09-07",8.59
"1161","2018-09-10",8.73
"1162","2018-09-11",8.7
"1163","2018-09-12",8.85
"1164","2018-09-13",8.87
"1165","2018-09-14",8.98
"1166","2018-09-17",8.76
"1167","2018-09-18",9.04
"1168","2018-09-19",8.83
"1169","2018-09-20",8.77
"1170","2018-09-21",8.61
"1171","2018-09-24",8.81
"1172","2018-09-25",8.85
"1173","2018-09-26",8.51
"1174","2018-09-27",8.4
"1175","2018-09-28",8.06
"1176","2018-10-01",8.17
"1177","2018-10-02",8.29
"1178","2018-10-03",8.22
"1179","2018-10-04",8
"1180","2018-10-05",7.68
"1181","2018-10-08",7.76
"1182","2018-10-09",7.63
"1183","2018-10-10",7.41
"1184","2018-10-11",7.07
"1185","2018-10-12",6.87
"1186","2018-10-15",6.79
"1187","2018-10-16",7.69
"1188","2018-10-17",7.46
"1189","2018-10-18",6.92
"1190","2018-10-19",6.79
"1191","2018-10-22",6.94
"1192","2018-10-23",7.25
"1193","2018-10-24",6.94
"1194","2018-10-25",7.46
"1195","2018-10-26",6.82
"1196","2018-10-29",6.76
"1197","2018-10-30",6.74
"1198","2018-10-31",7.13
"1199","2018-11-01",7.26
"1200","2018-11-02",7.72
"1201","2018-11-05",8.22
"1202","2018-11-06",8.09
"1203","2018-11-07",7.78
"1204","2018-11-08",7.9
"1205","2018-11-09",7.72
"1206","2018-11-12",7.54
"1207","2018-11-13",7.93
"1208","2018-11-14",7.83
"1209","2018-11-15",7.4
"1210","2018-11-16",7.58
"1211","2018-11-19",7.4
"1212","2018-11-20",7.23
"1213","2018-11-21",7.6
"1214","2018-11-23",7.52
"1215","2018-11-26",7.39
"1216","2018-11-27",7.58
"1217","2018-11-28",7.79
"1218","2018-11-29",7.45
"1219","2018-11-30",7.31
"1220","2018-12-03",7.16
"1221","2018-12-04",6.76
"1222","2018-12-06",7.03
"1223","2018-12-07",6.84
"1224","2018-12-10",6.7
"1225","2018-12-11",6.62
"1226","2018-12-12",6.75
"1227","2018-12-13",6.29
"1228","2018-12-14",6.13
"1229","2018-12-17",5.87
"1230","2018-12-18",5.96
"1231","2018-12-19",5.93
"1232","2018-12-20",5.76
"1233","2018-12-21",5.29
"1234","2018-12-24",5.02
"1235","2018-12-26",5.4
"1236","2018-12-27",5.19
"1237","2018-12-28",5.23
"1238","2018-12-31",5.23
"1239","2019-01-02",6.01
"1240","2019-01-03",6.13
"1241","2019-01-04",6.34
"1242","2019-01-07",6.55
"1243","2019-01-08",6.6
"1244","2019-01-09",6.94
"1245","2019-01-10",7.13
"1246","2019-01-11",7.02
"1247","2019-01-14",6.76
"1248","2019-01-15",7.06
"1249","2019-01-16",6.95
"1250","2019-01-17",7.02
"1251","2019-01-18",6.88
"1252","2019-01-22",6.66
"1253","2019-01-23",6.98
"1254","2019-01-24",7
"1255","2019-01-25",7
"1256","2019-01-28",6.87
"1257","2019-01-29",6.82
"1258","2019-01-30",6.9
"1259","2019-01-31",6.92
"1260","2019-02-01",6.93
"1261","2019-02-04",7
"1262","2019-02-05",6.93
"1263","2019-02-06",6.99
"1264","2019-02-07",6.63
"1265","2019-02-08",6.95
"1266","2019-02-11",6.66
"1267","2019-02-12",6.59
"1268","2019-02-13",6.83
"1269","2019-02-14",6.86
"1270","2019-02-15",6.16
"1271","2019-02-19",5.59
"1272","2019-02-20",5.76
"1273","2019-02-21",5.8
"1274","2019-02-22",5.82
"1275","2019-02-25",5.8
"1276","2019-02-26",5.66
"1277","2019-02-27",5.85
"1278","2019-02-28",5.48
"1279","2019-03-01",5.43
"1280","2019-03-04",5.77
"1281","2019-03-05",5.22
"1282","2019-03-06",4.99
"1283","2019-03-07",4.7
"1284","2019-03-08",4.65
"1285","2019-03-11",4.91
"1286","2019-03-12",4.95
"1287","2019-03-13",4.86
"1288","2019-03-14",4.83
"1289","2019-03-15",5.02
"1290","2019-03-18",4.76
"1291","2019-03-19",4.64
"1292","2019-03-20",4.62
"1293","2019-03-21",4.62
"1294","2019-03-22",4.52
"1295","2019-03-25",4.48
"1296","2019-03-26",4.5
"1297","2019-03-27",4.9
"1298","2019-03-28",4.83
"1299","2019-03-29",4.76
"1300","2019-04-01",4.97
"1301","2019-04-02",4.85
"1302","2019-04-03",4.95
"1303","2019-04-04",5.11
"1304","2019-04-05",5.24
"1305","2019-04-08",5.18
"1306","2019-04-09",5.15
"1307","2019-04-10",5.3
"1308","2019-04-11",5.45
"1309","2019-04-12",5.41
"1310","2019-04-15",5.31
"1311","2019-04-16",5.29
"1312","2019-04-17",5.45
"1313","2019-04-18",5.4
"1314","2019-04-22",5.16
"1315","2019-04-23",5.09
"1316","2019-04-24",5.02
"1317","2019-04-25",4.75
"1318","2019-04-26",4.73
"1319","2019-04-29",4.68
"1320","2019-04-30",4.61
"1321","2019-05-01",4.74
"1322","2019-05-02",4.68
"1323","2019-05-03",4.76
"1324","2019-05-06",4.64
"1325","2019-05-07",4.57
"1326","2019-05-08",4.51
"1327","2019-05-09",4.48
"1328","2019-05-10",4.38
"1329","2019-05-13",4.15
"1330","2019-05-14",4.22
"1331","2019-05-15",4.32
"1332","2019-05-16",4.5
"1333","2019-05-17",4.5
"1334","2019-05-20",4.56
"1335","2019-05-21",4.6
"1336","2019-05-22",4.74
"1337","2019-05-23",4.71
"1338","2019-05-24",4.68
"1339","2019-05-28",4.54
"1340","2019-05-29",4.2
"1341","2019-05-30",4.11
"1342","2019-05-31",3.95
"1343","2019-06-03",4.05
"1344","2019-06-04",4.12
"1345","2019-06-05",3.89
"1346","2019-06-06",3.8
"1347","2019-06-07",3.93
"1348","2019-06-10",4.29
"1349","2019-06-11",4.42
"1350","2019-06-12",4.22
"1351","2019-06-13",4.3
"1352","2019-06-14",4.31
"1353","2019-06-17",4.09
"1354","2019-06-18",4.12
"1355","2019-06-19",4.2
"1356","2019-06-20",4.21
"1357","2019-06-21",4.04
"1358","2019-06-24",3.9
"1359","2019-06-25",3.68
"1360","2019-06-26",3.61
"1361","2019-06-27",4.01
"1362","2019-06-28",3.85
"1363","2019-07-01",4.07
"1364","2019-07-02",4.44
"1365","2019-07-03",4.67
"1366","2019-07-05",4.42
"1367","2019-07-08",4.75
"1368","2019-07-09",4.6
"1369","2019-07-10",4.56
"1370","2019-07-11",4.55
"1371","2019-07-12",4.41
"1372","2019-07-15",4.49
"1373","2019-07-16",4.4
"1374","2019-07-17",4.32
"1375","2019-07-18",4.32
"1376","2019-07-19",4.34
"1377","2019-07-22",4.26
"1378","2019-07-23",4.17
"1379","2019-07-24",4.31
"1380","2019-07-25",4.34
"1381","2019-07-26",4.33
"1382","2019-07-29",4.22
"1383","2019-07-30",4.27
"1384","2019-07-31",4.16
"1385","2019-08-01",4.34
"1386","2019-08-02",4.13
"1387","2019-08-05",3.91
"1388","2019-08-06",3.85
"1389","2019-08-07",3.9
"1390","2019-08-08",4.16
"1391","2019-08-09",4
"1392","2019-08-12",3.91
"1393","2019-08-13",3.87
"1394","2019-08-14",3.88
"1395","2019-08-15",3.71
"1396","2019-08-16",3.8
"1397","2019-08-19",3.91
"1398","2019-08-20",3.75
"1399","2019-08-21",3.7
"1400","2019-08-22",3.8
"1401","2019-08-23",3.66
"1402","2019-08-26",3.64
"1403","2019-08-27",3.53
"1404","2019-08-28",3.56
"1405","2019-08-29",3.5
"1406","2019-08-30",3.73
"1407","2019-09-03",3.72
"1408","2019-09-04",3.78
"1409","2019-09-05",3.76
"1410","2019-09-06",3.82
"1411","2019-09-09",3.95
"1412","2019-09-10",3.79
"1413","2019-09-11",3.9
"1414","2019-09-12",3.91
"1415","2019-09-13",4.05
"1416","2019-09-16",4.15
"1417","2019-09-17",4.28
"1418","2019-09-18",4.31
"1419","2019-09-19",4.4
"1420","2019-09-20",4.41
"1421","2019-09-23",4.34
"1422","2019-09-24",4.2
"1423","2019-09-25",4.31
"1424","2019-09-26",4.4
"1425","2019-09-27",4.36
"1426","2019-09-30",4.36
"1427","2019-10-01",4.58
"1428","2019-10-02",4.39
"1429","2019-10-03",4.42
"1430","2019-10-04",4.31
"1431","2019-10-07",4.31
"1432","2019-10-08",4.22
"1433","2019-10-09",4.15
"1434","2019-10-10",4.09
"1435","2019-10-11",4.09
"1436","2019-10-14",4.26
"1437","2019-10-15",4.4
"1438","2019-10-16",4.44
"1439","2019-10-17",4.1
"1440","2019-10-18",4.4
"1441","2019-10-21",4.36
"1442","2019-10-22",4.42
"1443","2019-10-23",4.47
"1444","2019-10-24",4.94
"1445","2019-10-25",5.25
"1446","2019-10-28",5.31
"1447","2019-10-29",4.85
"1448","2019-10-30",4.8
"1449","2019-10-31",4.67
"1450","2019-11-01",4.46
"1451","2019-11-04",4.5
"1452","2019-11-05",4.6
"1453","2019-11-06",4.68
"1454","2019-11-07",4.69
"1455","2019-11-08",4.68
"1456","2019-11-11",4.48
"1457","2019-11-12",4.42
"1458","2019-11-13",4.35
"1459","2019-11-14",4.49
"1460","2019-11-15",4.3
"1461","2019-11-18",4.37
"1462","2019-11-19",4.49
"1463","2019-11-20",4.38
"1464","2019-11-21",4.26
"1465","2019-11-22",4.17
"1466","2019-11-25",4.13
"1467","2019-11-26",4.31
"1468","2019-11-27",4.32
"1469","2019-11-29",4.48
"1470","2019-12-02",4.66
"1471","2019-12-03",4.74
"1472","2019-12-04",4.86
"1473","2019-12-05",4.7
"1474","2019-12-06",4.89
"1475","2019-12-09",4.94
"1476","2019-12-10",4.94
"1477","2019-12-11",4.98
"1478","2019-12-12",4.86
"1479","2019-12-13",4.83
"1480","2019-12-16",4.73
"1481","2019-12-17",4.7
"1482","2019-12-18",4.87
"1483","2019-12-19",4.68
"1484","2019-12-20",4.69
"1485","2019-12-23",4.89
"1486","2019-12-24",4.71
"1487","2019-12-26",4.6
"1488","2019-12-27",4.5
"1489","2019-12-30",4.46
"1490","2019-12-31",4.66
"1491","2020-01-02",4.58
"1492","2020-01-03",4.5
"1493","2020-01-06",4.67
"1494","2020-01-07",4.62
"1495","2020-01-08",4.57
"1496","2020-01-09",4.6
"1497","2020-01-10",4.62
"1498","2020-01-13",4.68
"1499","2020-01-14",4.76
"1500","2020-01-15",4.74
"1501","2020-01-16",4.89
"1502","2020-01-17",4.95
"1503","2020-01-21",5.17
"1504","2020-01-22",5.14
"1505","2020-01-23",5.23
"1506","2020-01-24",5.25
"1507","2020-01-27",5.29
"1508","2020-01-28",5.36
"1509","2020-01-29",5.35
"1510","2020-01-30",5.23
"1511","2020-01-31",5.22
"1512","2020-02-03",5.43
"1513","2020-02-04",5.3
"1514","2020-02-05",5.44
"1515","2020-02-06",5.52
"1516","2020-02-07",5.49
"1517","2020-02-10",5.54
"1518","2020-02-11",5.6
"1519","2020-02-12",5.66
"1520","2020-02-13",5.73
"1521","2020-02-14",5.37
"1522","2020-02-18",5.36
"1523","2020-02-19",5.39
"1524","2020-02-20",5.45
"1525","2020-02-21",5.47
"1526","2020-02-24",5.35
"1527","2020-02-25",5.18
"1528","2020-02-26",5.1
"1529","2020-02-27",5.08
"1530","2020-02-28",4.91
"1531","2020-03-02",5.1
"1532","2020-03-03",5.22
"1533","2020-03-04",5.26
"1534","2020-03-05",5.24
"1535","2020-03-06",4.98
"1536","2020-03-09",4.32
"1537","2020-03-10",4.2
"1538","2020-03-11",3.72
"1539","2020-03-12",3.08
"1540","2020-03-13",3.03
"1541","2020-03-16",1.99
"1542","2020-03-17",1.77
"1543","2020-03-18",1.16
"1544","2020-03-19",1.46
"1545","2020-03-20",1.05
"1546","2020-03-23",1.03
"1547","2020-03-24",1.16
"1548","2020-03-25",1.98
"1549","2020-03-26",2.3
"1550","2020-03-27",2.29
"1551","2020-03-30",1.75
"1552","2020-03-31",1.37
"1553","2020-04-01",1.33
"1554","2020-04-02",1.16
"1555","2020-04-03",1.16
"1556","2020-04-06",1.36
"1557","2020-04-07",1.29
"1558","2020-04-08",1.41
"1559","2020-04-09",1.62
"1560","2020-04-13",1.7
"1561","2020-04-14",1.95
"1562","2020-04-15",1.75
"1563","2020-04-16",1.65
"1564","2020-04-17",2.07
"1565","2020-04-20",1.87
"1566","2020-04-21",1.76
"1567","2020-04-22",1.87
"1568","2020-04-23",1.84
"1569","2020-04-24",1.86
"1570","2020-04-27",1.74
"1571","2020-04-28",1.92
"1572","2020-04-29",2.15
"1573","2020-04-30",2.28
"1574","2020-05-01",2.12
"1575","2020-05-04",2.22
"1576","2020-05-05",1.98
"1577","2020-05-06",2.06
"1578","2020-05-07",2.19
"1579","2020-05-08",2.46
"1580","2020-05-11",2.97
"1581","2020-05-12",2.73
"1582","2020-05-13",2.69
"1583","2020-05-14",2.45
"1584","2020-05-15",2.55
"1585","2020-05-18",2.86
"1586","2020-05-19",2.81
"1587","2020-05-20",2.97
"1588","2020-05-21",3.07
"1589","2020-05-22",3.35
"1590","2020-05-26",3.45
"1591","2020-05-27",3.78
"1592","2020-05-28",3.23
"1593","2020-05-29",3.09
"1594","2020-06-01",3.49
"1595","2020-06-02",3.65
"1596","2020-06-03",3.83
"1597","2020-06-04",3.7
"1598","2020-06-05",3.56
"1599","2020-06-08",3.46
"1600","2020-06-09",3.58
"1601","2020-06-10",3.61
"1602","2020-06-11",3.22
"1603","2020-06-12",3.02
"1604","2020-06-15",3.27
"1605","2020-06-16",3.54
"1606","2020-06-17",3.6
"1607","2020-06-18",3.51
"1608","2020-06-19",3.35
"1609","2020-06-22",3.43
"1610","2020-06-23",3.4
"1611","2020-06-24",3.08
"1612","2020-06-25",3.04
"1613","2020-06-26",3.01
"1614","2020-06-29",3.23
"1615","2020-06-30",3.36
"1616","2020-07-01",3.18
"1617","2020-07-02",3.2
"1618","2020-07-06",3.33
"1619","2020-07-07",3.08
"1620","2020-07-08",3.27
"1621","2020-07-09",3.24
"1622","2020-07-10",3.31
"1623","2020-07-13",3.54
"1624","2020-07-14",3.39
"1625","2020-07-15",3.4
"1626","2020-07-16",3.77
"1627","2020-07-17",4.25
"1628","2020-07-20",4.46
"1629","2020-07-21",4.23
"1630","2020-07-22",4.49
"1631","2020-07-23",4.36
"1632","2020-07-24",4.25
"1633","2020-07-27",4.3
"1634","2020-07-28",4.51
"1635","2020-07-29",4.74
"1636","2020-07-30",4
"1637","2020-07-31",3.46
"1638","2020-08-03",3.99
"1639","2020-08-04",3.87
"1640","2020-08-05",3.94
"1641","2020-08-06",3.85
"1642","2020-08-07",3.78
"1643","2020-08-10",3.72
"1644","2020-08-11",3.93
"1645","2020-08-12",3.85
"1646","2020-08-13",3.88
"1647","2020-08-14",4.02
"1648","2020-08-17",4.03
"1649","2020-08-18",4.31
"1650","2020-08-19",4.37
"1651","2020-08-20",4.43
"1652","2020-08-21",4.52
"1653","2020-08-24",4.51
"1654","2020-08-25",4.46
"1655","2020-08-26",4.46
"1656","2020-08-27",4.41
"1657","2020-08-28",4.46
"1658","2020-08-31",4.33
"1659","2020-09-01",4.29
"1660","2020-09-02",4.16
"1661","2020-09-03",3.88
"1662","2020-09-04",3.98
"1663","2020-09-08",3.92
"1664","2020-09-09",3.96
"1665","2020-09-10",3.88
"1666","2020-09-11",3.98
"1667","2020-09-14",3.85
"1668","2020-09-15",4.06
"1669","2020-09-16",4.2
"1670","2020-09-17",3.99
"1671","2020-09-18",3.89
"1672","2020-09-21",4.47
"1673","2020-09-22",4.53
"1674","2020-09-23",4.61
"1675","2020-09-24",4.63
"1676","2020-09-25",4.72
"1677","2020-09-28",5.12
"1678","2020-09-29",5.11
"1679","2020-09-30",5.44
"1680","2020-10-01",5.46
"1681","2020-10-02",5.48
"1682","2020-10-05",5.57
"1683","2020-10-06",5.58
"1684","2020-10-07",5.61
"1685","2020-10-08",5.68
"1686","2020-10-09",5.69
"1687","2020-10-12",5.72
"1688","2020-10-13",5.59
"1689","2020-10-14",5.55
"1690","2020-10-15",5.46
"1691","2020-10-16",5.68
"1692","2020-10-19",5.59
"1693","2020-10-20",5.63
"1694","2020-10-21",5.33
"1695","2020-10-22",5.03
"1696","2020-10-23",5.06
"1697","2020-10-26",5.09
"1698","2020-10-27",5.115
"1699","2020-10-28",5.22
"1700","2020-10-29",5.4
"1701","2020-10-30",5.08
"1702","2020-11-02",5.17
"1703","2020-11-03",5.21
"1704","2020-11-04",5.37
"1705","2020-11-05",5.41
"1706","2020-11-06",5.3
"1707","2020-11-09",5.12
"1708","2020-11-10",5.33
"1709","2020-11-11",5.31
"1710","2020-11-12",5.29
"1711","2020-11-13",5.31
"1712","2020-11-16",5.33
"1713","2020-11-17",5.45
"1714","2020-11-18",5.47
"1715","2020-11-19",5.48
"1716","2020-11-20",5.42
"1717","2020-11-23",5.47
"1718","2020-11-24",5.62
"1719","2020-11-25",5.73
"1720","2020-11-27",5.76
