"","date","NRZ"
"999","2017-04-19",17.75
"1000","2017-04-20",16.389999
"1001","2017-04-21",16.34
"1002","2017-04-24",16.27
"1003","2017-04-25",16.540001
"1004","2017-04-26",16.809999
"1005","2017-04-27",16.9
"1006","2017-04-28",16.67
"1007","2017-05-01",17.059999
"1008","2017-05-02",16.950001
"1009","2017-05-03",16.719999
"1010","2017-05-04",16.73
"1011","2017-05-05",16.73
"1012","2017-05-08",16.450001
"1013","2017-05-09",16.209999
"1014","2017-05-10",16.26
"1015","2017-05-11",16.17
"1016","2017-05-12",16.1
"1017","2017-05-15",16.09
"1018","2017-05-16",16.049999
"1019","2017-05-17",15.87
"1020","2017-05-18",15.83
"1021","2017-05-19",16.059999
"1022","2017-05-22",16.27
"1023","2017-05-23",16.33
"1024","2017-05-24",16.450001
"1025","2017-05-25",16.52
"1026","2017-05-26",16.549999
"1027","2017-05-30",16.110001
"1028","2017-05-31",16.09
"1029","2017-06-01",16.290001
"1030","2017-06-02",16.389999
"1031","2017-06-05",16.15
"1032","2017-06-06",16
"1033","2017-06-07",16.01
"1034","2017-06-08",16.23
"1035","2017-06-09",16.33
"1036","2017-06-12",16.5
"1037","2017-06-13",16.65
"1038","2017-06-14",16.68
"1039","2017-06-15",16.68
"1040","2017-06-16",16.73
"1041","2017-06-19",16.91
"1042","2017-06-20",16.110001
"1043","2017-06-21",16.030001
"1044","2017-06-22",16.77
"1045","2017-06-23",16.59
"1046","2017-06-26",16.440001
"1047","2017-06-27",16.27
"1048","2017-06-28",16.280001
"1049","2017-06-29",15.89
"1050","2017-06-30",15.56
"1051","2017-07-03",15.82
"1052","2017-07-05",15.57
"1053","2017-07-06",15.3
"1054","2017-07-07",15.34
"1055","2017-07-10",15.33
"1056","2017-07-11",15.41
"1057","2017-07-12",15.47
"1058","2017-07-13",15.36
"1059","2017-07-14",15.52
"1060","2017-07-17",15.72
"1061","2017-07-18",15.65
"1062","2017-07-19",15.73
"1063","2017-07-20",15.92
"1064","2017-07-21",15.96
"1065","2017-07-24",15.95
"1066","2017-07-25",15.92
"1067","2017-07-26",16
"1068","2017-07-27",16.23
"1069","2017-07-28",16.040001
"1070","2017-07-31",17
"1071","2017-08-01",17.15
"1072","2017-08-02",17.07
"1073","2017-08-03",16.790001
"1074","2017-08-04",16.83
"1075","2017-08-07",16.75
"1076","2017-08-08",16.66
"1077","2017-08-09",16.690001
"1078","2017-08-10",16.5
"1079","2017-08-11",16.559999
"1080","2017-08-14",16.59
"1081","2017-08-15",16.700001
"1082","2017-08-16",16.84
"1083","2017-08-17",16.629999
"1084","2017-08-18",16.549999
"1085","2017-08-21",16.6
"1086","2017-08-22",16.66
"1087","2017-08-23",16.57
"1088","2017-08-24",16.530001
"1089","2017-08-25",16.620001
"1090","2017-08-28",16.559999
"1091","2017-08-29",16.48
"1092","2017-08-30",16.370001
"1093","2017-08-31",16.48
"1094","2017-09-01",16.66
"1095","2017-09-05",16.4
"1096","2017-09-06",16.43
"1097","2017-09-07",16.360001
"1098","2017-09-08",16.360001
"1099","2017-09-11",16.469999
"1100","2017-09-12",16.52
"1101","2017-09-13",16.459999
"1102","2017-09-14",16.450001
"1103","2017-09-15",16.530001
"1104","2017-09-18",16.68
"1105","2017-09-19",16.790001
"1106","2017-09-20",16.75
"1107","2017-09-21",16.780001
"1108","2017-09-22",16.889999
"1109","2017-09-25",16.91
"1110","2017-09-26",17.08
"1111","2017-09-27",17.219999
"1112","2017-09-28",17.290001
"1113","2017-09-29",16.73
"1114","2017-10-02",16.940001
"1115","2017-10-03",16.940001
"1116","2017-10-04",17.030001
"1117","2017-10-05",17.27
"1118","2017-10-06",17.18
"1119","2017-10-09",17.17
"1120","2017-10-10",17.139999
"1121","2017-10-11",17.120001
"1122","2017-10-12",17.16
"1123","2017-10-13",17.209999
"1124","2017-10-16",17.139999
"1125","2017-10-17",17.120001
"1126","2017-10-18",17.16
"1127","2017-10-19",17.25
"1128","2017-10-20",17.49
"1129","2017-10-23",17.4
"1130","2017-10-24",17.440001
"1131","2017-10-25",17.200001
"1132","2017-10-26",17.059999
"1133","2017-10-27",17.889999
"1134","2017-10-30",17.440001
"1135","2017-10-31",17.629999
"1136","2017-11-01",17.709999
"1137","2017-11-02",17.51
"1138","2017-11-03",17.5
"1139","2017-11-06",17.35
"1140","2017-11-07",17.540001
"1141","2017-11-08",17.43
"1142","2017-11-09",17.360001
"1143","2017-11-10",17.27
"1144","2017-11-13",17.43
"1145","2017-11-14",17.440001
"1146","2017-11-15",17.34
"1147","2017-11-16",17.43
"1148","2017-11-17",17.459999
"1149","2017-11-20",17.629999
"1150","2017-11-21",17.82
"1151","2017-11-22",17.940001
"1152","2017-11-24",17.83
"1153","2017-11-27",17.780001
"1154","2017-11-28",17.690001
"1155","2017-11-29",17.629999
"1156","2017-11-30",17.690001
"1157","2017-12-01",17.74
"1158","2017-12-04",17.870001
"1159","2017-12-05",17.83
"1160","2017-12-06",17.780001
"1161","2017-12-07",17.93
"1162","2017-12-08",17.940001
"1163","2017-12-11",17.99
"1164","2017-12-12",18.02
"1165","2017-12-13",18.02
"1166","2017-12-14",18.110001
"1167","2017-12-15",18.290001
"1168","2017-12-18",18.280001
"1169","2017-12-19",18.01
"1170","2017-12-20",18.200001
"1171","2017-12-21",18.27
"1172","2017-12-22",18.280001
"1173","2017-12-26",18.299999
"1174","2017-12-27",18.280001
"1175","2017-12-28",18.07
"1176","2017-12-29",17.879999
"1177","2018-01-02",17.59
"1178","2018-01-03",17.43
"1179","2018-01-04",17.719999
"1180","2018-01-05",17.709999
"1181","2018-01-08",17.780001
"1182","2018-01-09",17.610001
"1183","2018-01-10",17.629999
"1184","2018-01-11",17.74
"1185","2018-01-12",17.74
"1186","2018-01-16",17.629999
"1187","2018-01-17",17.190001
"1188","2018-01-18",17.129999
"1189","2018-01-19",17.24
"1190","2018-01-22",17.450001
"1191","2018-01-23",17.57
"1192","2018-01-24",17.73
"1193","2018-01-25",17.860001
"1194","2018-01-26",17.780001
"1195","2018-01-29",17.540001
"1196","2018-01-30",17.389999
"1197","2018-01-31",17.290001
"1198","2018-02-01",17.370001
"1199","2018-02-02",17.1
"1200","2018-02-05",16.16
"1201","2018-02-06",16.780001
"1202","2018-02-07",16.52
"1203","2018-02-08",16.09
"1204","2018-02-09",16.299999
"1205","2018-02-12",16.639999
"1206","2018-02-13",16.91
"1207","2018-02-14",16.83
"1208","2018-02-15",16.959999
"1209","2018-02-16",16.889999
"1210","2018-02-20",16.76
"1211","2018-02-21",16.610001
"1212","2018-02-22",16.540001
"1213","2018-02-23",16.57
"1214","2018-02-26",16.75
"1215","2018-02-27",16.459999
"1216","2018-02-28",16.129999
"1217","2018-03-01",16.27
"1218","2018-03-02",16.370001
"1219","2018-03-05",16.58
"1220","2018-03-06",16.690001
"1221","2018-03-07",16.540001
"1222","2018-03-08",16.639999
"1223","2018-03-09",16.84
"1224","2018-03-12",17
"1225","2018-03-13",17.02
"1226","2018-03-14",17.09
"1227","2018-03-15",17.030001
"1228","2018-03-16",17.219999
"1229","2018-03-19",17.07
"1230","2018-03-20",17.01
"1231","2018-03-21",17.02
"1232","2018-03-22",16.76
"1233","2018-03-23",16.49
"1234","2018-03-26",16.66
"1235","2018-03-27",16.77
"1236","2018-03-28",16.65
"1237","2018-03-29",16.450001
"1238","2018-04-02",16.18
"1239","2018-04-03",16.23
"1240","2018-04-04",16.309999
"1241","2018-04-05",16.440001
"1242","2018-04-06",16.32
"1243","2018-04-09",16.18
"1244","2018-04-10",16.27
"1245","2018-04-11",16.25
"1246","2018-04-12",16.24
"1247","2018-04-13",16.129999
"1248","2018-04-16",16.27
"1249","2018-04-17",16.49
"1250","2018-04-18",16.52
"1251","2018-04-19",16.52
"1252","2018-04-20",16.549999
"1253","2018-04-23",16.540001
"1254","2018-04-24",16.540001
"1255","2018-04-25",16.639999
"1256","2018-04-26",16.940001
"1257","2018-04-27",17.35
"1258","2018-04-30",17.48
"1259","2018-05-01",17.700001
"1260","2018-05-02",17.67
"1261","2018-05-03",17.77
"1262","2018-05-04",17.940001
"1263","2018-05-07",17.969999
"1264","2018-05-08",17.85
"1265","2018-05-09",17.85
"1266","2018-05-10",17.98
"1267","2018-05-11",17.98
"1268","2018-05-14",17.98
"1269","2018-05-15",18.01
"1270","2018-05-16",18.07
"1271","2018-05-17",18.01
"1272","2018-05-18",18.059999
"1273","2018-05-21",18.09
"1274","2018-05-22",18.110001
"1275","2018-05-23",18.15
"1276","2018-05-24",18.129999
"1277","2018-05-25",18.1
"1278","2018-05-29",18.129999
"1279","2018-05-30",18.09
"1280","2018-05-31",17.879999
"1281","2018-06-01",17.799999
"1282","2018-06-04",17.809999
"1283","2018-06-05",17.889999
"1284","2018-06-06",18.08
"1285","2018-06-07",18.120001
"1286","2018-06-08",18.209999
"1287","2018-06-11",18.18
"1288","2018-06-12",18.16
"1289","2018-06-13",18.07
"1290","2018-06-14",18.16
"1291","2018-06-15",18.15
"1292","2018-06-18",18.370001
"1293","2018-06-19",18.549999
"1294","2018-06-20",18.68
"1295","2018-06-21",18.66
"1296","2018-06-22",18.299999
"1297","2018-06-25",18.17
"1298","2018-06-26",18.120001
"1299","2018-06-27",17.9
"1300","2018-06-28",18.02
"1301","2018-06-29",17.49
"1302","2018-07-02",17.74
"1303","2018-07-03",18.02
"1304","2018-07-05",18.040001
"1305","2018-07-06",18.17
"1306","2018-07-09",18.200001
"1307","2018-07-10",18.190001
"1308","2018-07-11",18.32
"1309","2018-07-12",18.290001
"1310","2018-07-13",18.26
"1311","2018-07-16",18.23
"1312","2018-07-17",18.299999
"1313","2018-07-18",18.35
"1314","2018-07-19",18.42
"1315","2018-07-20",18.459999
"1316","2018-07-23",18.51
"1317","2018-07-24",18.51
"1318","2018-07-25",18.59
"1319","2018-07-26",17.950001
"1320","2018-07-27",17.780001
"1321","2018-07-30",17.98
"1322","2018-07-31",17.889999
"1323","2018-08-01",17.93
"1324","2018-08-02",18.02
"1325","2018-08-03",17.959999
"1326","2018-08-06",18.030001
"1327","2018-08-07",17.99
"1328","2018-08-08",18.01
"1329","2018-08-09",18.08
"1330","2018-08-10",18.059999
"1331","2018-08-13",18.07
"1332","2018-08-14",18.120001
"1333","2018-08-15",18.1
"1334","2018-08-16",18.219999
"1335","2018-08-17",18.33
"1336","2018-08-20",18.43
"1337","2018-08-21",18.469999
"1338","2018-08-22",18.379999
"1339","2018-08-23",18.32
"1340","2018-08-24",18.34
"1341","2018-08-27",18.450001
"1342","2018-08-28",18.5
"1343","2018-08-29",18.5
"1344","2018-08-30",18.549999
"1345","2018-08-31",18.57
"1346","2018-09-04",18.549999
"1347","2018-09-05",18.68
"1348","2018-09-06",18.67
"1349","2018-09-07",18.5
"1350","2018-09-10",18.549999
"1351","2018-09-11",18.559999
"1352","2018-09-12",18.280001
"1353","2018-09-13",18.35
"1354","2018-09-14",18.24
"1355","2018-09-17",18.18
"1356","2018-09-18",18.139999
"1357","2018-09-19",18.09
"1358","2018-09-20",18.07
"1359","2018-09-21",18.16
"1360","2018-09-24",18.23
"1361","2018-09-25",18.09
"1362","2018-09-26",17.98
"1363","2018-09-27",18.18
"1364","2018-09-28",17.82
"1365","2018-10-01",17.780001
"1366","2018-10-02",17.809999
"1367","2018-10-03",17.75
"1368","2018-10-04",17.65
"1369","2018-10-05",17.57
"1370","2018-10-08",17.799999
"1371","2018-10-09",18
"1372","2018-10-10",17.6
"1373","2018-10-11",17.309999
"1374","2018-10-12",17.34
"1375","2018-10-15",17.51
"1376","2018-10-16",17.700001
"1377","2018-10-17",17.959999
"1378","2018-10-18",17.84
"1379","2018-10-19",17.91
"1380","2018-10-22",17.9
"1381","2018-10-23",17.65
"1382","2018-10-24",17.65
"1383","2018-10-25",17.950001
"1384","2018-10-26",17.459999
"1385","2018-10-29",17.469999
"1386","2018-10-30",17.73
"1387","2018-10-31",17.879999
"1388","2018-11-01",17.129999
"1389","2018-11-02",17.219999
"1390","2018-11-05",17.299999
"1391","2018-11-06",17.26
"1392","2018-11-07",17.370001
"1393","2018-11-08",17.41
"1394","2018-11-09",17.629999
"1395","2018-11-12",17.65
"1396","2018-11-13",17.719999
"1397","2018-11-14",17.76
"1398","2018-11-15",17.290001
"1399","2018-11-16",17.26
"1400","2018-11-19",17.200001
"1401","2018-11-20",16.68
"1402","2018-11-21",16.709999
"1403","2018-11-23",16.77
"1404","2018-11-26",17.040001
"1405","2018-11-27",17.040001
"1406","2018-11-28",17.200001
"1407","2018-11-29",17.299999
"1408","2018-11-30",17.200001
"1409","2018-12-03",17.42
"1410","2018-12-04",17.07
"1411","2018-12-06",17.02
"1412","2018-12-07",16.9
"1413","2018-12-10",16.68
"1414","2018-12-11",16.290001
"1415","2018-12-12",16.110001
"1416","2018-12-13",15.57
"1417","2018-12-14",15.68
"1418","2018-12-17",14.98
"1419","2018-12-18",15.2
"1420","2018-12-19",14.9
"1421","2018-12-20",14.31
"1422","2018-12-21",14.41
"1423","2018-12-24",14
"1424","2018-12-26",14.91
"1425","2018-12-27",14.98
"1426","2018-12-28",14.49
"1427","2018-12-31",14.21
"1428","2019-01-02",14.33
"1429","2019-01-03",14.36
"1430","2019-01-04",14.8
"1431","2019-01-07",15.08
"1432","2019-01-08",15.23
"1433","2019-01-09",15.64
"1434","2019-01-10",15.73
"1435","2019-01-11",15.78
"1436","2019-01-14",15.83
"1437","2019-01-15",15.89
"1438","2019-01-16",15.99
"1439","2019-01-17",16.09
"1440","2019-01-18",16.18
"1441","2019-01-22",16.17
"1442","2019-01-23",16.35
"1443","2019-01-24",16.459999
"1444","2019-01-25",16.65
"1445","2019-01-28",16.700001
"1446","2019-01-29",16.82
"1447","2019-01-30",16.889999
"1448","2019-01-31",16.98
"1449","2019-02-01",16.98
"1450","2019-02-04",17.040001
"1451","2019-02-05",17.059999
"1452","2019-02-06",16.98
"1453","2019-02-07",16.85
"1454","2019-02-08",16.74
"1455","2019-02-11",16.799999
"1456","2019-02-12",17.17
"1457","2019-02-13",17.09
"1458","2019-02-14",17.030001
"1459","2019-02-15",17.120001
"1460","2019-02-19",17.02
"1461","2019-02-20",16.4
"1462","2019-02-21",16.57
"1463","2019-02-22",16.540001
"1464","2019-02-25",16.530001
"1465","2019-02-26",16.540001
"1466","2019-02-27",16.549999
"1467","2019-02-28",16.540001
"1468","2019-03-01",16.559999
"1469","2019-03-04",16.68
"1470","2019-03-05",16.559999
"1471","2019-03-06",16.49
"1472","2019-03-07",16.42
"1473","2019-03-08",16.379999
"1474","2019-03-11",16.620001
"1475","2019-03-12",16.66
"1476","2019-03-13",16.709999
"1477","2019-03-14",16.799999
"1478","2019-03-15",16.82
"1479","2019-03-18",16.950001
"1480","2019-03-19",16.860001
"1481","2019-03-20",16.73
"1482","2019-03-21",16.9
"1483","2019-03-22",16.59
"1484","2019-03-25",16.66
"1485","2019-03-26",16.77
"1486","2019-03-27",16.91
"1487","2019-03-28",17
"1488","2019-03-29",16.91
"1489","2019-04-01",17.17
"1490","2019-04-02",17.17
"1491","2019-04-03",16.6
"1492","2019-04-04",16.68
"1493","2019-04-05",16.690001
"1494","2019-04-08",16.74
"1495","2019-04-09",16.620001
"1496","2019-04-10",16.610001
"1497","2019-04-11",16.57
"1498","2019-04-12",16.610001
"1499","2019-04-15",16.559999
"1500","2019-04-16",16.66
"1501","2019-04-17",16.66
"1502","2019-04-18",16.709999
"1503","2019-04-22",16.629999
"1504","2019-04-23",16.75
"1505","2019-04-24",16.870001
"1506","2019-04-25",16.719999
"1507","2019-04-26",16.83
"1508","2019-04-29",16.75
"1509","2019-04-30",16.809999
"1510","2019-05-01",16.790001
"1511","2019-05-02",16.66
"1512","2019-05-03",16.6
"1513","2019-05-06",16.67
"1514","2019-05-07",16.74
"1515","2019-05-08",16.76
"1516","2019-05-09",16.65
"1517","2019-05-10",16.780001
"1518","2019-05-13",16.549999
"1519","2019-05-14",16.67
"1520","2019-05-15",16.68
"1521","2019-05-16",16.76
"1522","2019-05-17",16.620001
"1523","2019-05-20",16.530001
"1524","2019-05-21",16.6
"1525","2019-05-22",16.59
"1526","2019-05-23",16.52
"1527","2019-05-24",16.52
"1528","2019-05-28",16.4
"1529","2019-05-29",15.98
"1530","2019-05-30",15.59
"1531","2019-05-31",15.25
"1532","2019-06-03",15.48
"1533","2019-06-04",15.85
"1534","2019-06-05",15.72
"1535","2019-06-06",15.74
"1536","2019-06-07",15.13
"1537","2019-06-10",15.32
"1538","2019-06-11",15.36
"1539","2019-06-12",15.42
"1540","2019-06-13",15.55
"1541","2019-06-14",15.46
"1542","2019-06-17",15.58
"1543","2019-06-18",15.77
"1544","2019-06-19",15.84
"1545","2019-06-20",15.83
"1546","2019-06-21",15.89
"1547","2019-06-24",16.01
"1548","2019-06-25",15.64
"1549","2019-06-26",15.72
"1550","2019-06-27",15.84
"1551","2019-06-28",15.39
"1552","2019-07-01",15.46
"1553","2019-07-02",15.33
"1554","2019-07-03",15.42
"1555","2019-07-05",15.56
"1556","2019-07-08",15.4
"1557","2019-07-09",15.3
"1558","2019-07-10",15.3
"1559","2019-07-11",15.29
"1560","2019-07-12",15.41
"1561","2019-07-15",15.45
"1562","2019-07-16",15.37
"1563","2019-07-17",15.28
"1564","2019-07-18",15.04
"1565","2019-07-19",15.18
"1566","2019-07-22",15.17
"1567","2019-07-23",15.34
"1568","2019-07-24",15.49
"1569","2019-07-25",15.38
"1570","2019-07-26",15.54
"1571","2019-07-29",15.51
"1572","2019-07-30",15.68
"1573","2019-07-31",15.69
"1574","2019-08-01",15.48
"1575","2019-08-02",15.37
"1576","2019-08-05",14.92
"1577","2019-08-06",15.09
"1578","2019-08-07",15.06
"1579","2019-08-08",15.27
"1580","2019-08-09",14.99
"1581","2019-08-12",14.46
"1582","2019-08-13",14.52
"1583","2019-08-14",14.06
"1584","2019-08-15",13.96
"1585","2019-08-16",14.16
"1586","2019-08-19",14.26
"1587","2019-08-20",14.14
"1588","2019-08-21",14.42
"1589","2019-08-22",14.48
"1590","2019-08-23",14.15
"1591","2019-08-26",14.21
"1592","2019-08-27",13.91
"1593","2019-08-28",13.96
"1594","2019-08-29",14.06
"1595","2019-08-30",14.07
"1596","2019-09-03",13.98
"1597","2019-09-04",14.1
"1598","2019-09-05",14.31
"1599","2019-09-06",14.51
"1600","2019-09-09",14.81
"1601","2019-09-10",15.06
"1602","2019-09-11",15.11
"1603","2019-09-12",14.98
"1604","2019-09-13",15.11
"1605","2019-09-16",15.11
"1606","2019-09-17",15.05
"1607","2019-09-18",14.98
"1608","2019-09-19",15.16
"1609","2019-09-20",15.21
"1610","2019-09-23",15.23
"1611","2019-09-24",15.33
"1612","2019-09-25",15.42
"1613","2019-09-26",15.58
"1614","2019-09-27",15.59
"1615","2019-09-30",15.68
"1616","2019-10-01",15.45
"1617","2019-10-02",14.76
"1618","2019-10-03",14.69
"1619","2019-10-04",14.76
"1620","2019-10-07",14.91
"1621","2019-10-08",14.81
"1622","2019-10-09",14.98
"1623","2019-10-10",15.21
"1624","2019-10-11",15.4
"1625","2019-10-14",15.33
"1626","2019-10-15",15.44
"1627","2019-10-16",15.41
"1628","2019-10-17",15.5
"1629","2019-10-18",15.49
"1630","2019-10-21",15.68
"1631","2019-10-22",15.83
"1632","2019-10-23",15.82
"1633","2019-10-24",15.77
"1634","2019-10-25",15.68
"1635","2019-10-28",15.68
"1636","2019-10-29",15.8
"1637","2019-10-30",15.72
"1638","2019-10-31",15.84
"1639","2019-11-01",15.98
"1640","2019-11-04",16.049999
"1641","2019-11-05",15.98
"1642","2019-11-06",16.030001
"1643","2019-11-07",16.129999
"1644","2019-11-08",16.209999
"1645","2019-11-11",16.120001
"1646","2019-11-12",16.120001
"1647","2019-11-13",16.049999
"1648","2019-11-14",15.24
"1649","2019-11-15",15.2
"1650","2019-11-18",15.34
"1651","2019-11-19",15.32
"1652","2019-11-20",15.41
"1653","2019-11-21",15.39
"1654","2019-11-22",15.35
"1655","2019-11-25",15.49
"1656","2019-11-26",15.5
"1657","2019-11-27",15.47
"1658","2019-11-29",15.5
"1659","2019-12-02",15.69
"1660","2019-12-03",15.76
"1661","2019-12-04",15.78
"1662","2019-12-05",15.71
"1663","2019-12-06",15.81
"1664","2019-12-09",15.81
"1665","2019-12-10",15.75
"1666","2019-12-11",15.63
"1667","2019-12-12",15.73
"1668","2019-12-13",15.7
"1669","2019-12-16",15.75
"1670","2019-12-17",16.23
"1671","2019-12-18",16.24
"1672","2019-12-19",16.450001
"1673","2019-12-20",16.49
"1674","2019-12-23",16.48
"1675","2019-12-24",16.52
"1676","2019-12-26",16.65
"1677","2019-12-27",16.67
"1678","2019-12-30",16.040001
"1679","2019-12-31",16.110001
"1680","2020-01-02",16.27
"1681","2020-01-03",16.139999
"1682","2020-01-06",16.209999
"1683","2020-01-07",16.219999
"1684","2020-01-08",16.25
"1685","2020-01-09",16.34
"1686","2020-01-10",16.41
"1687","2020-01-13",16.440001
"1688","2020-01-14",16.48
"1689","2020-01-15",16.540001
"1690","2020-01-16",16.67
"1691","2020-01-17",16.700001
"1692","2020-01-21",16.74
"1693","2020-01-22",16.719999
"1694","2020-01-23",16.68
"1695","2020-01-24",16.5
"1696","2020-01-27",16.4
"1697","2020-01-28",16.629999
"1698","2020-01-29",16.719999
"1699","2020-01-30",16.799999
"1700","2020-01-31",16.74
"1701","2020-02-03",16.809999
"1702","2020-02-04",16.84
"1703","2020-02-05",16.950001
"1704","2020-02-06",17.48
"1705","2020-02-07",17.24
"1706","2020-02-10",17.280001
"1707","2020-02-11",17.41
"1708","2020-02-12",17.459999
"1709","2020-02-13",17.5
"1710","2020-02-14",17.629999
"1711","2020-02-18",17.59
"1712","2020-02-19",17.530001
"1713","2020-02-20",17.6
"1714","2020-02-21",17.440001
"1715","2020-02-24",17.18
"1716","2020-02-25",16.690001
"1717","2020-02-26",16.76
"1718","2020-02-27",15.98
"1719","2020-02-28",15.56
"1720","2020-03-02",16.540001
"1721","2020-03-03",16.190001
"1722","2020-03-04",16.440001
"1723","2020-03-05",16.110001
"1724","2020-03-06",15.71
"1725","2020-03-09",14.07
"1726","2020-03-10",14.59
"1727","2020-03-11",13.75
"1728","2020-03-12",11.61
"1729","2020-03-13",12.09
"1730","2020-03-16",10.56
"1731","2020-03-17",9.85
"1732","2020-03-18",5.73
"1733","2020-03-19",6.75
"1734","2020-03-20",7.01
"1735","2020-03-23",5.29
"1736","2020-03-24",4.57
"1737","2020-03-25",5.19
"1738","2020-03-26",7.26
"1739","2020-03-27",6.88
"1740","2020-03-30",5.97
"1741","2020-03-31",5.01
"1742","2020-04-01",4.36
"1743","2020-04-02",4.26
"1744","2020-04-03",3.33
"1745","2020-04-06",3.43
"1746","2020-04-07",3.96
"1747","2020-04-08",5.11
"1748","2020-04-09",5.75
"1749","2020-04-13",5.34
"1750","2020-04-14",5.21
"1751","2020-04-15",4.85
"1752","2020-04-16",4.67
"1753","2020-04-17",5.34
"1754","2020-04-20",5.02
"1755","2020-04-21",5.85
"1756","2020-04-22",5.53
"1757","2020-04-23",5.52
"1758","2020-04-24",5.22
"1759","2020-04-27",5.55
"1760","2020-04-28",5.9
"1761","2020-04-29",6.56
"1762","2020-04-30",6.09
"1763","2020-05-01",5.85
"1764","2020-05-04",6.06
"1765","2020-05-05",6.52
"1766","2020-05-06",6.11
"1767","2020-05-07",6.27
"1768","2020-05-08",6.6
"1769","2020-05-11",6.31
"1770","2020-05-12",6.11
"1771","2020-05-13",5.66
"1772","2020-05-14",6.09
"1773","2020-05-15",5.91
"1774","2020-05-18",6.11
"1775","2020-05-19",6.13
"1776","2020-05-20",6.68
"1777","2020-05-21",6.96
"1778","2020-05-22",7
"1779","2020-05-26",7.37
"1780","2020-05-27",7.63
"1781","2020-05-28",7.54
"1782","2020-05-29",7.17
"1783","2020-06-01",7.5
"1784","2020-06-02",7.42
"1785","2020-06-03",7.88
"1786","2020-06-04",8.26
"1787","2020-06-05",8.44
"1788","2020-06-08",8.9
"1789","2020-06-09",8.56
"1790","2020-06-10",7.93
"1791","2020-06-11",7.27
"1792","2020-06-12",7.71
"1793","2020-06-15",7.9
"1794","2020-06-16",7.97
"1795","2020-06-17",7.71
"1796","2020-06-18",7.63
"1797","2020-06-19",7.45
"1798","2020-06-22",7.41
"1799","2020-06-23",8.03
"1800","2020-06-24",7.38
"1801","2020-06-25",7.51
"1802","2020-06-26",7.14
"1803","2020-06-29",7.41
"1804","2020-06-30",7.43
"1805","2020-07-01",7.24
"1806","2020-07-02",6.9
"1807","2020-07-06",7.2
"1808","2020-07-07",6.8
"1809","2020-07-08",6.83
"1810","2020-07-09",6.49
"1811","2020-07-10",6.82
"1812","2020-07-13",6.7
"1813","2020-07-14",6.74
"1814","2020-07-15",7.3
"1815","2020-07-16",7.55
"1816","2020-07-17",7.71
"1817","2020-07-20",7.57
"1818","2020-07-21",7.89
"1819","2020-07-22",7.99
"1820","2020-07-23",7.8
"1821","2020-07-24",7.61
"1822","2020-07-27",7.77
"1823","2020-07-28",7.94
"1824","2020-07-29",8.15
"1825","2020-07-30",8.07
"1826","2020-07-31",7.93
"1827","2020-08-03",7.84
"1828","2020-08-04",7.79
"1829","2020-08-05",7.96
"1830","2020-08-06",7.99
"1831","2020-08-07",8.06
"1832","2020-08-10",8.39
"1833","2020-08-11",8.36
"1834","2020-08-12",8.17
"1835","2020-08-13",7.96
"1836","2020-08-14",8.17
"1837","2020-08-17",8.05
"1838","2020-08-18",7.9
"1839","2020-08-19",7.72
"1840","2020-08-20",7.86
"1841","2020-08-21",7.75
"1842","2020-08-24",8.01
"1843","2020-08-25",7.92
"1844","2020-08-26",7.74
"1845","2020-08-27",7.82
"1846","2020-08-28",7.9
"1847","2020-08-31",7.74
"1848","2020-09-01",7.65
"1849","2020-09-02",7.7
"1850","2020-09-03",7.55
"1851","2020-09-04",7.49
"1852","2020-09-08",7.46
"1853","2020-09-09",7.46
"1854","2020-09-10",7.33
"1855","2020-09-11",7.27
"1856","2020-09-14",7.96
"1857","2020-09-15",7.91
"1858","2020-09-16",8.12
"1859","2020-09-17",8.18
"1860","2020-09-18",8.11
"1861","2020-09-21",7.71
"1862","2020-09-22",7.69
"1863","2020-09-23",7.46
"1864","2020-09-24",7.59
"1865","2020-09-25",7.91
"1866","2020-09-28",8.19
"1867","2020-09-29",7.89
"1868","2020-09-30",7.95
"1869","2020-10-01",8.12
"1870","2020-10-02",8.18
"1871","2020-10-05",8.34
"1872","2020-10-06",8.18
"1873","2020-10-07",8.19
"1874","2020-10-08",8.42
"1875","2020-10-09",8.29
"1876","2020-10-12",8.38
"1877","2020-10-13",8.25
"1878","2020-10-14",8.21
"1879","2020-10-15",8.2
"1880","2020-10-16",8.15
"1881","2020-10-19",8.05
"1882","2020-10-20",8.43
"1883","2020-10-21",8.21
"1884","2020-10-22",8.47
"1885","2020-10-23",8.73
"1886","2020-10-26",7.92
"1887","2020-10-27",7.73
"1888","2020-10-28",7.4
"1889","2020-10-29",7.59
"1890","2020-10-30",7.5
"1891","2020-11-02",7.96
"1892","2020-11-03",8
"1893","2020-11-04",7.85
"1894","2020-11-05",7.98
"1895","2020-11-06",7.79
"1896","2020-11-09",8.21
"1897","2020-11-10",8.39
"1898","2020-11-11",8.22
"1899","2020-11-12",8
"1900","2020-11-13",8.33
"1901","2020-11-16",8.63
"1902","2020-11-17",8.62
"1903","2020-11-18",8.49
"1904","2020-11-19",8.62
"1905","2020-11-20",9.48
"1906","2020-11-23",9.76
"1907","2020-11-24",9.84
"1908","2020-11-25",9.71
"1909","2020-11-27",9.66
