"","date","SBS"
"601","2009-05-21",4.788333
"602","2009-05-22",4.873333
"603","2009-05-26",5.188334
"604","2009-05-27",5.011667
"605","2009-05-28",5.378334
"606","2009-05-29",5.208333
"607","2009-06-01",5.278333
"608","2009-06-02",5.328333
"609","2009-06-03",5.023334
"610","2009-06-04",5.123333
"611","2009-06-05",5.043334
"612","2009-06-08",5.068333
"613","2009-06-09",5.035
"614","2009-06-10",5.066667
"615","2009-06-11",5.333333
"616","2009-06-12",5.28
"617","2009-06-15",4.965
"618","2009-06-16",4.838333
"619","2009-06-17",4.723333
"620","2009-06-18",4.76
"621","2009-06-19",4.78
"622","2009-06-22",4.496666
"623","2009-06-23",4.481667
"624","2009-06-24",4.635
"625","2009-06-25",4.721667
"626","2009-06-26",5.021667
"627","2009-06-29",5.06
"628","2009-06-30",4.998333
"629","2009-07-01",5.131667
"630","2009-07-02",4.935
"631","2009-07-06",4.921667
"632","2009-07-07",4.673333
"633","2009-07-08",4.658333
"634","2009-07-09",4.653333
"635","2009-07-10",4.623333
"636","2009-07-13",4.761667
"637","2009-07-14",4.733333
"638","2009-07-15",4.945
"639","2009-07-16",4.915
"640","2009-07-17",4.975
"641","2009-07-20",5.008333
"642","2009-07-21",4.883333
"643","2009-07-22",4.871666
"644","2009-07-23",4.798333
"645","2009-07-24",5.141667
"646","2009-07-27",5.556667
"647","2009-07-28",5.583333
"648","2009-07-29",5.408333
"649","2009-07-30",5.488333
"650","2009-07-31",5.618333
"651","2009-08-03",5.763333
"652","2009-08-04",5.725
"653","2009-08-05",5.833333
"654","2009-08-06",5.836667
"655","2009-08-07",5.883333
"656","2009-08-10",5.848333
"657","2009-08-11",5.756667
"658","2009-08-12",5.603333
"659","2009-08-13",5.608333
"660","2009-08-14",5.56
"661","2009-08-17",5.386667
"662","2009-08-18",5.516667
"663","2009-08-19",5.66
"664","2009-08-20",5.715
"665","2009-08-21",5.74
"666","2009-08-24",5.78
"667","2009-08-25",5.771667
"668","2009-08-26",5.863333
"669","2009-08-27",5.905
"670","2009-08-28",5.921667
"671","2009-08-31",6.1
"672","2009-09-01",5.85
"673","2009-09-02",5.793334
"674","2009-09-03",5.86
"675","2009-09-04",5.938334
"676","2009-09-08",6.105
"677","2009-09-09",6.151667
"678","2009-09-10",6.225
"679","2009-09-11",6.133333
"680","2009-09-14",6.278333
"681","2009-09-15",6.343333
"682","2009-09-16",6.518333
"683","2009-09-17",6.461667
"684","2009-09-18",6.513333
"685","2009-09-21",6.463333
"686","2009-09-22",6.585
"687","2009-09-23",6.345
"688","2009-09-24",6.333333
"689","2009-09-25",6.316667
"690","2009-09-28",6.463333
"691","2009-09-29",6.461667
"692","2009-09-30",6.321667
"693","2009-10-01",6.273334
"694","2009-10-02",6.456666
"695","2009-10-05",6.645
"696","2009-10-06",6.623333
"697","2009-10-07",6.606667
"698","2009-10-08",6.671667
"699","2009-10-09",6.766667
"700","2009-10-12",6.825
"701","2009-10-13",6.881667
"702","2009-10-14",7.106667
"703","2009-10-15",7.233333
"704","2009-10-16",7.118333
"705","2009-10-19",7.195
"706","2009-10-20",6.898334
"707","2009-10-21",6.845
"708","2009-10-22",6.906667
"709","2009-10-23",6.743333
"710","2009-10-26",6.746666
"711","2009-10-27",6.698333
"712","2009-10-28",6.321667
"713","2009-10-29",6.733333
"714","2009-10-30",6.42
"715","2009-11-02",6.476666
"716","2009-11-03",6.628334
"717","2009-11-04",6.56
"718","2009-11-05",6.826667
"719","2009-11-06",6.836667
"720","2009-11-09",6.866667
"721","2009-11-10",6.786667
"722","2009-11-11",6.783333
"723","2009-11-12",6.643333
"724","2009-11-13",6.636667
"725","2009-11-16",6.863333
"726","2009-11-17",6.566667
"727","2009-11-18",6.361667
"728","2009-11-19",6.366667
"729","2009-11-20",6.328333
"730","2009-11-23",6.305
"731","2009-11-24",6.296667
"732","2009-11-25",6.25
"733","2009-11-27",6.096667
"734","2009-11-30",6.096667
"735","2009-12-01",6.386667
"736","2009-12-02",6.433333
"737","2009-12-03",6.313334
"738","2009-12-04",6.24
"739","2009-12-07",6.363333
"740","2009-12-08",6.311666
"741","2009-12-09",6.351666
"742","2009-12-10",6.445
"743","2009-12-11",6.503334
"744","2009-12-14",6.456666
"745","2009-12-15",6.481667
"746","2009-12-16",6.495
"747","2009-12-17",6.196667
"748","2009-12-18",6.125
"749","2009-12-21",6.19
"750","2009-12-22",6.268333
"751","2009-12-23",6.285
"752","2009-12-24",6.381667
"753","2009-12-28",6.413333
"754","2009-12-29",6.501667
"755","2009-12-30",6.56
"756","2009-12-31",6.52
"757","2010-01-04",6.651667
"758","2010-01-05",6.66
"759","2010-01-06",6.625
"760","2010-01-07",6.54
"761","2010-01-08",6.65
"762","2010-01-11",6.693333
"763","2010-01-12",6.56
"764","2010-01-13",6.546667
"765","2010-01-14",6.468333
"766","2010-01-15",6.403333
"767","2010-01-19",6.243333
"768","2010-01-20",5.998333
"769","2010-01-21",5.818333
"770","2010-01-22",5.673333
"771","2010-01-25",5.72
"772","2010-01-26",5.585
"773","2010-01-27",5.565
"774","2010-01-28",5.58
"775","2010-01-29",5.675
"776","2010-02-01",5.861667
"777","2010-02-02",5.936666
"778","2010-02-03",5.805
"779","2010-02-04",5.546667
"780","2010-02-05",5.591667
"781","2010-02-08",5.515
"782","2010-02-09",5.766667
"783","2010-02-10",5.675
"784","2010-02-11",5.776667
"785","2010-02-12",5.698333
"786","2010-02-16",5.808333
"787","2010-02-17",5.901667
"788","2010-02-18",6.015
"789","2010-02-19",5.998333
"790","2010-02-22",5.986667
"791","2010-02-23",5.813334
"792","2010-02-24",5.695
"793","2010-02-25",5.735
"794","2010-02-26",5.681667
"795","2010-03-01",5.816667
"796","2010-03-02",5.853333
"797","2010-03-03",5.865
"798","2010-03-04",5.818333
"799","2010-03-05",5.99
"800","2010-03-08",5.911667
"801","2010-03-09",5.925
"802","2010-03-10",6.026667
"803","2010-03-11",5.993333
"804","2010-03-12",5.933333
"805","2010-03-15",5.99
"806","2010-03-16",6.021667
"807","2010-03-17",6.008333
"808","2010-03-18",5.973333
"809","2010-03-19",5.9
"810","2010-03-22",5.896667
"811","2010-03-23",5.933333
"812","2010-03-24",5.846667
"813","2010-03-25",5.731667
"814","2010-03-26",5.683333
"815","2010-03-29",6
"816","2010-03-30",5.93
"817","2010-03-31",6.133333
"818","2010-04-01",6.428333
"819","2010-04-05",6.443333
"820","2010-04-06",6.443333
"821","2010-04-07",6.423333
"822","2010-04-08",6.635
"823","2010-04-09",6.613333
"824","2010-04-12",6.508333
"825","2010-04-13",6.613333
"826","2010-04-14",6.826667
"827","2010-04-15",6.726666
"828","2010-04-16",6.558333
"829","2010-04-19",6.563334
"830","2010-04-20",6.645
"831","2010-04-21",6.67
"832","2010-04-22",6.608333
"833","2010-04-23",6.58
"834","2010-04-26",6.586667
"835","2010-04-27",6.463333
"836","2010-04-28",6.521667
"837","2010-04-29",6.561666
"838","2010-04-30",6.558333
"839","2010-05-03",6.871666
"840","2010-05-04",6.561666
"841","2010-05-05",6.413333
"842","2010-05-06",6.091667
"843","2010-05-07",5.963333
"844","2010-05-10",6.421667
"845","2010-05-11",6.331666
"846","2010-05-12",6.423333
"847","2010-05-13",6.473333
"848","2010-05-14",6.331666
"849","2010-05-17",6.311666
"850","2010-05-18",6.15
"851","2010-05-19",6.05
"852","2010-05-20",5.905
"853","2010-05-21",6.131667
"854","2010-05-24",5.961667
"855","2010-05-25",5.888333
"856","2010-05-26",5.943333
"857","2010-05-27",6.245
"858","2010-05-28",6.303333
"859","2010-06-01",6.166667
"860","2010-06-02",6.433333
"861","2010-06-03",6.463333
"862","2010-06-04",6.265
"863","2010-06-07",6.198333
"864","2010-06-08",6.28
"865","2010-06-09",6.311666
"866","2010-06-10",6.458333
"867","2010-06-11",6.518333
"868","2010-06-14",6.416667
"869","2010-06-15",6.461667
"870","2010-06-16",6.456666
"871","2010-06-17",6.498333
"872","2010-06-18",6.531667
"873","2010-06-21",6.503334
"874","2010-06-22",6.52
"875","2010-06-23",6.82
"876","2010-06-24",6.713333
"877","2010-06-25",6.813334
"878","2010-06-28",6.923333
"879","2010-06-29",6.843333
"880","2010-06-30",6.89
"881","2010-07-01",6.821667
"882","2010-07-02",6.77
"883","2010-07-06",6.688334
"884","2010-07-07",6.765
"885","2010-07-08",6.665
"886","2010-07-09",6.708333
"887","2010-07-12",6.578333
"888","2010-07-13",6.623333
"889","2010-07-14",6.585
"890","2010-07-15",6.538333
"891","2010-07-16",6.383333
"892","2010-07-19",6.323333
"893","2010-07-20",6.541667
"894","2010-07-21",6.5
"895","2010-07-22",6.603333
"896","2010-07-23",6.665
"897","2010-07-26",6.681667
"898","2010-07-27",6.718333
"899","2010-07-28",6.62
"900","2010-07-29",6.66
"901","2010-07-30",6.635
"902","2010-08-02",6.846667
"903","2010-08-03",6.83
"904","2010-08-04",6.828333
"905","2010-08-05",6.811666
"906","2010-08-06",6.82
"907","2010-08-09",6.78
"908","2010-08-10",6.641667
"909","2010-08-11",6.451667
"910","2010-08-12",6.62
"911","2010-08-13",6.705
"912","2010-08-16",6.745
"913","2010-08-17",6.761667
"914","2010-08-18",6.815
"915","2010-08-19",6.833333
"916","2010-08-20",6.738333
"917","2010-08-23",6.748333
"918","2010-08-24",6.545
"919","2010-08-25",6.523334
"920","2010-08-26",6.526667
"921","2010-08-27",6.768333
"922","2010-08-30",6.568333
"923","2010-08-31",6.333333
"924","2010-09-01",6.648334
"925","2010-09-02",6.695
"926","2010-09-03",6.703333
"927","2010-09-07",6.67
"928","2010-09-08",6.605
"929","2010-09-09",6.673333
"930","2010-09-10",6.916667
"931","2010-09-13",7.003334
"932","2010-09-14",7.033333
"933","2010-09-15",7.026667
"934","2010-09-16",6.991667
"935","2010-09-17",6.868333
"936","2010-09-20",6.971667
"937","2010-09-21",6.871666
"938","2010-09-22",7.023334
"939","2010-09-23",7.008333
"940","2010-09-24",7.038333
"941","2010-09-27",7.183333
"942","2010-09-28",7.205
"943","2010-09-29",7.255
"944","2010-09-30",7.585
"945","2010-10-01",7.603333
"946","2010-10-04",7.528333
"947","2010-10-05",7.691667
"948","2010-10-06",7.841667
"949","2010-10-07",7.791667
"950","2010-10-08",8.051666
"951","2010-10-11",8.01
