"","date","AXDX"
"1004","2010-12-27",0.89
"1005","2010-12-28",0.89
"1006","2010-12-29",0.93
"1007","2010-12-30",1
"1008","2010-12-31",0.99
"1009","2011-01-03",0.93
"1010","2011-01-04",0.93
"1011","2011-01-05",0.95
"1012","2011-01-06",0.96
"1013","2011-01-07",0.98
"1014","2011-01-10",0.98
"1015","2011-01-11",0.89
"1016","2011-01-12",0.89
"1017","2011-01-13",0.89
"1018","2011-01-14",0.92
"1019","2011-01-18",1.37
"1020","2011-01-19",1.3
"1021","2011-01-20",1.3
"1022","2011-01-21",1.3
"1023","2011-01-24",1.35
"1024","2011-01-25",1.3
"1025","2011-01-26",1.29
"1026","2011-01-27",1.31
"1027","2011-01-28",1.22
"1028","2011-01-31",1.3
"1029","2011-02-01",1.3
"1030","2011-02-02",1.31
"1031","2011-02-03",1.3
"1032","2011-02-04",1.31
"1033","2011-02-07",1.35
"1034","2011-02-08",1.36
"1035","2011-02-09",1.33
"1036","2011-02-10",1.42
"1037","2011-02-11",1.48
"1038","2011-02-14",1.62
"1039","2011-02-15",1.77
"1040","2011-02-16",2.02
"1041","2011-02-17",2.54
"1042","2011-02-18",2.7
"1043","2011-02-22",2.62
"1044","2011-02-23",2.29
"1045","2011-02-24",2.3
"1046","2011-02-25",2.6
"1047","2011-02-28",2.74
"1048","2011-03-01",2.95
"1049","2011-03-02",3.62
"1050","2011-03-03",4.9
"1051","2011-03-04",4.35
"1052","2011-03-07",4.35
"1053","2011-03-08",4.09
"1054","2011-03-09",3.37
"1055","2011-03-10",3.04
"1056","2011-03-11",2.75
"1057","2011-03-14",2.54
"1058","2011-03-15",2.67
"1059","2011-03-16",4
"1060","2011-03-17",3.82
"1061","2011-03-18",3.63
"1062","2011-03-21",3.39
"1063","2011-03-22",4.12
"1064","2011-03-23",3.88
"1065","2011-03-24",4.19
"1066","2011-03-25",4
"1067","2011-03-28",3.7
"1068","2011-03-29",3.58
"1069","2011-03-30",3.59
"1070","2011-03-31",3.47
"1071","2011-04-01",3.54
"1072","2011-04-04",4.02
"1073","2011-04-05",4.15
"1074","2011-04-06",4.07
"1075","2011-04-07",4.12
"1076","2011-04-08",3.57
"1077","2011-04-11",3.47
"1078","2011-04-12",3.58
"1079","2011-04-13",3.59
"1080","2011-04-14",3.62
"1081","2011-04-15",3.56
"1082","2011-04-18",3.45
"1083","2011-04-19",3.41
"1084","2011-04-20",3.51
"1085","2011-04-21",3.5
"1086","2011-04-25",3.58
"1087","2011-04-26",3.87
"1088","2011-04-27",4
"1089","2011-04-28",4
"1090","2011-04-29",3.86
"1091","2011-05-02",3.73
"1092","2011-05-03",3.75
"1093","2011-05-04",3.54
"1094","2011-05-05",3.62
"1095","2011-05-06",3.63
"1096","2011-05-09",3.81
"1097","2011-05-10",3.83
"1098","2011-05-11",3.86
"1099","2011-05-12",3.67
"1100","2011-05-13",3.83
"1101","2011-05-16",3.84
"1102","2011-05-17",3.65
"1103","2011-05-18",3.75
"1104","2011-05-19",4.41
"1105","2011-05-20",4.64
"1106","2011-05-23",4.2
"1107","2011-05-24",4.47
"1108","2011-05-25",5.3
"1109","2011-05-26",5.25
"1110","2011-05-27",5.22
"1111","2011-05-31",5.29
"1112","2011-06-01",4.77
"1113","2011-06-02",5.29
"1114","2011-06-03",5.12
"1115","2011-06-06",5.2
"1116","2011-06-07",5.57
"1117","2011-06-08",6.25
"1118","2011-06-09",7.17
"1119","2011-06-10",7.13
"1120","2011-06-13",6.29
"1121","2011-06-14",5.65
"1122","2011-06-15",5.47
"1123","2011-06-16",4.62
"1124","2011-06-17",4.95
"1125","2011-06-20",3.95
"1126","2011-06-21",4.16
"1127","2011-06-22",4.93
"1128","2011-06-23",5.11
"1129","2011-06-24",5.25
"1130","2011-06-27",4.48
"1131","2011-06-28",3.98
"1132","2011-06-29",4.14
"1133","2011-06-30",4.03
"1134","2011-07-01",4.17
"1135","2011-07-05",4.17
"1136","2011-07-06",4.12
"1137","2011-07-07",4.03
"1138","2011-07-08",4.05
"1139","2011-07-11",4.04
"1140","2011-07-12",3.97
"1141","2011-07-13",3.98
"1142","2011-07-14",4.03
"1143","2011-07-15",4.05
"1144","2011-07-18",4.04
"1145","2011-07-19",3.78
"1146","2011-07-20",3.69
"1147","2011-07-21",3.67
"1148","2011-07-22",3.69
"1149","2011-07-25",4.2
"1150","2011-07-26",4.01
"1151","2011-07-27",3.9
"1152","2011-07-28",3.86
"1153","2011-07-29",3.89
"1154","2011-08-01",3.8
"1155","2011-08-02",3.76
"1156","2011-08-03",3.46
"1157","2011-08-04",2.93
"1158","2011-08-05",2.76
"1159","2011-08-08",2.52
"1160","2011-08-09",2.69
"1161","2011-08-10",2.78
"1162","2011-08-11",2.87
"1163","2011-08-12",3.23
"1164","2011-08-15",3.45
"1165","2011-08-16",3.15
"1166","2011-08-17",3.23
"1167","2011-08-18",3.18
"1168","2011-08-19",3
"1169","2011-08-22",3.09
"1170","2011-08-23",2.99
"1171","2011-08-24",3.04
"1172","2011-08-25",2.97
"1173","2011-08-26",2.95
"1174","2011-08-29",3.11
"1175","2011-08-30",3.15
"1176","2011-08-31",3.32
"1177","2011-09-01",3.22
"1178","2011-09-02",3.06
"1179","2011-09-06",2.76
"1180","2011-09-07",2.95
"1181","2011-09-08",2.95
"1182","2011-09-09",2.93
"1183","2011-09-12",2.77
"1184","2011-09-13",2.94
"1185","2011-09-14",2.99
"1186","2011-09-15",3.14
"1187","2011-09-16",3.16
"1188","2011-09-19",3.09
"1189","2011-09-20",2.96
"1190","2011-09-21",2.86
"1191","2011-09-22",2.7
"1192","2011-09-23",2.96
"1193","2011-09-26",2.92
"1194","2011-09-27",3
"1195","2011-09-28",3.04
"1196","2011-09-29",2.65
"1197","2011-09-30",2.6
"1198","2011-10-03",2.43
"1199","2011-10-04",2.42
"1200","2011-10-05",2.7
"1201","2011-10-06",2.86
"1202","2011-10-07",2.89
"1203","2011-10-10",2.66
"1204","2011-10-11",2.81
"1205","2011-10-12",3.23
"1206","2011-10-13",3.01
"1207","2011-10-14",3.16
"1208","2011-10-17",3.15
"1209","2011-10-18",3.06
"1210","2011-10-19",3.14
"1211","2011-10-20",3.14
"1212","2011-10-21",3.05
"1213","2011-10-24",2.96
"1214","2011-10-25",2.97
"1215","2011-10-26",2.82
"1216","2011-10-27",2.89
"1217","2011-10-28",2.91
"1218","2011-10-31",2.87
"1219","2011-11-01",2.91
"1220","2011-11-02",2.84
"1221","2011-11-03",2.88
"1222","2011-11-04",2.94
"1223","2011-11-07",2.95
"1224","2011-11-08",2.98
"1225","2011-11-09",2.92
"1226","2011-11-10",2.85
"1227","2011-11-11",2.78
"1228","2011-11-14",2.72
"1229","2011-11-15",2.52
"1230","2011-11-16",2.53
"1231","2011-11-17",2.36
"1232","2011-11-18",2.16
"1233","2011-11-21",2.22
"1234","2011-11-22",2.2
"1235","2011-11-23",1.84
"1236","2011-11-25",1.78
"1237","2011-11-28",1.66
"1238","2011-11-29",1.41
"1239","2011-11-30",1.44
"1240","2011-12-01",1.39
"1241","2011-12-02",1.39
"1242","2011-12-05",1.46
"1243","2011-12-06",1.45
"1244","2011-12-07",1.46
"1245","2011-12-08",1.3
"1246","2011-12-09",1.26
"1247","2011-12-12",1.21
"1248","2011-12-13",1.34
"1249","2011-12-14",1.9
"1250","2011-12-15",1.49
"1251","2011-12-16",1.35
"1252","2011-12-19",1.19
"1253","2011-12-20",1.27
"1254","2011-12-21",1.19
"1255","2011-12-22",1.19
"1256","2011-12-23",1.22
"1257","2011-12-27",1.26
"1258","2011-12-28",1.2
"1259","2011-12-29",1.12
"1260","2011-12-30",1.21
"1261","2012-01-03",1.34
"1262","2012-01-04",1.38
"1263","2012-01-05",1.36
"1264","2012-01-06",1.43
"1265","2012-01-09",1.38
"1266","2012-01-10",1.31
"1267","2012-01-11",1.3
"1268","2012-01-12",1.28
"1269","2012-01-13",1.28
"1270","2012-01-17",1.26
"1271","2012-01-18",1.3
"1272","2012-01-19",1.28
"1273","2012-01-20",1.23
"1274","2012-01-23",1.27
"1275","2012-01-24",1.24
"1276","2012-01-25",1.22
"1277","2012-01-26",1.26
"1278","2012-01-27",1.34
"1279","2012-01-30",1.33
"1280","2012-01-31",1.28
"1281","2012-02-01",1.27
"1282","2012-02-02",1.25
"1283","2012-02-03",1.34
"1284","2012-02-06",1.47
"1285","2012-02-07",1.44
"1286","2012-02-08",1.42
"1287","2012-02-09",1.36
"1288","2012-02-10",1.37
"1289","2012-02-13",1.3
"1290","2012-02-14",1.22
"1291","2012-02-15",1.21
"1292","2012-02-16",1.32
"1293","2012-02-17",1.31
"1294","2012-02-21",1.28
"1295","2012-02-22",1.28
"1296","2012-02-23",1.18
"1297","2012-02-24",1.15
"1298","2012-02-27",1.2
"1299","2012-02-28",1.23
"1300","2012-02-29",1.24
"1301","2012-03-01",1.22
"1302","2012-03-02",1.22
"1303","2012-03-05",1.23
"1304","2012-03-06",1.23
"1305","2012-03-07",1.2
"1306","2012-03-08",1.21
"1307","2012-03-09",1.23
"1308","2012-03-12",1.13
"1309","2012-03-13",1.11
"1310","2012-03-14",1.13
"1311","2012-03-15",1.08
"1312","2012-03-16",1.01
"1313","2012-03-19",0.89
"1314","2012-03-20",0.77
"1315","2012-03-21",0.83
"1316","2012-03-22",1.04
"1317","2012-03-23",1.09
"1318","2012-03-26",1.05
"1319","2012-03-27",1
"1320","2012-03-28",0.95
"1321","2012-03-29",1.01
"1322","2012-03-30",1.05
"1323","2012-04-02",0.98
"1324","2012-04-03",1
"1325","2012-04-04",0.98
"1326","2012-04-05",0.97
"1327","2012-04-09",0.97
"1328","2012-04-10",1
"1329","2012-04-11",1.01
"1330","2012-04-12",1.01
"1331","2012-04-13",0.99
"1332","2012-04-16",0.95
"1333","2012-04-17",1
"1334","2012-04-18",1.04
"1335","2012-04-19",1.03
"1336","2012-04-20",1.04
"1337","2012-04-23",2.51
"1338","2012-04-24",2.27
"1339","2012-04-25",2.68
"1340","2012-04-26",2.83
"1341","2012-04-27",2.86
"1342","2012-04-30",2.73
"1343","2012-05-01",2.74
"1344","2012-05-02",2.65
"1345","2012-05-03",2.65
"1346","2012-05-04",2.69
"1347","2012-05-07",2.76
"1348","2012-05-08",2.75
"1349","2012-05-09",3
"1350","2012-05-10",3.38
"1351","2012-05-11",3.8
"1352","2012-05-14",3.76
"1353","2012-05-15",3.72
"1354","2012-05-16",3.18
"1355","2012-05-17",2.76
"1356","2012-05-18",2.58
"1357","2012-05-21",2.34
"1358","2012-05-22",2.25
"1359","2012-05-23",2.64
"1360","2012-05-24",2.76
"1361","2012-05-25",2.73
"1362","2012-05-29",2.63
"1363","2012-05-30",2.51
"1364","2012-05-31",2.67
"1365","2012-06-01",3.48
"1366","2012-06-04",3.15
"1367","2012-06-05",3.12
"1368","2012-06-06",2.92
"1369","2012-06-07",2.82
"1370","2012-06-08",2.89
"1371","2012-06-11",2.88
"1372","2012-06-12",2.84
"1373","2012-06-13",2.78
"1374","2012-06-14",2.79
"1375","2012-06-15",2.99
"1376","2012-06-18",2.77
"1377","2012-06-19",2.77
"1378","2012-06-20",2.6
"1379","2012-06-21",2.7
"1380","2012-06-22",2.55
"1381","2012-06-25",2.77
"1382","2012-06-26",2.75
"1383","2012-06-27",2.64
"1384","2012-06-28",2.64
"1385","2012-06-29",2.69
"1386","2012-07-02",2.85
"1387","2012-07-03",3
"1388","2012-07-05",3.3
"1389","2012-07-06",3
"1390","2012-07-09",3.06
"1391","2012-07-10",3.11
"1392","2012-07-11",3.15
"1393","2012-07-12",3.1
"1394","2012-07-13",3.34
"1395","2012-07-16",3.1
"1396","2012-07-17",3.04
"1397","2012-07-18",3.06
"1398","2012-07-19",3.2
"1399","2012-07-20",3.21
"1400","2012-07-23",3.08
"1401","2012-07-24",3
"1402","2012-07-25",3.04
"1403","2012-07-26",3.12
"1404","2012-07-27",3.16
"1405","2012-07-30",3.13
"1406","2012-07-31",3.27
"1407","2012-08-01",3.2
"1408","2012-08-02",3.09
"1409","2012-08-03",3.07
"1410","2012-08-06",3.08
"1411","2012-08-07",3.05
"1412","2012-08-08",3.06
"1413","2012-08-09",2.95
"1414","2012-08-10",2.95
"1415","2012-08-13",2.89
"1416","2012-08-14",2.8
"1417","2012-08-15",2.8
"1418","2012-08-16",2.91
"1419","2012-08-17",2.95
"1420","2012-08-20",2.95
"1421","2012-08-21",2.89
"1422","2012-08-22",2.9
"1423","2012-08-23",2.9
"1424","2012-08-24",2.83
"1425","2012-08-27",2.89
"1426","2012-08-28",2.85
"1427","2012-08-29",2.88
"1428","2012-08-30",2.9
"1429","2012-08-31",2.88
"1430","2012-09-04",3.14
"1431","2012-09-05",3.01
"1432","2012-09-06",2.86
"1433","2012-09-07",2.98
"1434","2012-09-10",3.09
"1435","2012-09-11",3.06
"1436","2012-09-12",3.02
"1437","2012-09-13",3
"1438","2012-09-14",3.09
"1439","2012-09-17",3.05
"1440","2012-09-18",3.05
"1441","2012-09-19",3.1
"1442","2012-09-20",3.06
"1443","2012-09-21",3.24
"1444","2012-09-24",3.15
"1445","2012-09-25",3.21
"1446","2012-09-26",3.19
"1447","2012-09-27",3.21
"1448","2012-09-28",3.33
"1449","2012-10-01",3.29
"1450","2012-10-02",3.28
"1451","2012-10-03",3.77
"1452","2012-10-04",3.74
"1453","2012-10-05",3.7
"1454","2012-10-08",3.68
"1455","2012-10-09",3.85
"1456","2012-10-10",3.65
"1457","2012-10-11",3.75
"1458","2012-10-12",3.77
"1459","2012-10-15",3.72
"1460","2012-10-16",3.82
"1461","2012-10-17",3.87
"1462","2012-10-18",3.94
"1463","2012-10-19",3.95
"1464","2012-10-22",4.08
"1465","2012-10-23",4.07
"1466","2012-10-24",3.94
"1467","2012-10-25",4
"1468","2012-10-26",4
"1469","2012-10-31",3.6
"1470","2012-11-01",3.74
"1471","2012-11-02",3.71
"1472","2012-11-05",3.88
"1473","2012-11-06",3.85
"1474","2012-11-07",3.77
"1475","2012-11-08",3.75
"1476","2012-11-09",3.67
"1477","2012-11-12",3.61
"1478","2012-11-13",3.62
"1479","2012-11-14",3.89
"1480","2012-11-15",3.65
"1481","2012-11-16",3.68
"1482","2012-11-19",3.73
"1483","2012-11-20",3.7
"1484","2012-11-21",3.65
"1485","2012-11-23",3.63
"1486","2012-11-26",3.69
"1487","2012-11-27",3.68
"1488","2012-11-28",3.67
"1489","2012-11-29",3.63
"1490","2012-11-30",3.61
"1491","2012-12-03",3.45
"1492","2012-12-04",3.23
"1493","2012-12-05",3.25
"1494","2012-12-06",3.39
"1495","2012-12-07",3.45
"1496","2012-12-10",3.32
"1497","2012-12-11",3.18
"1498","2012-12-12",2.97
"1499","2012-12-13",3.19
"1500","2012-12-14",3.3
"1501","2012-12-17",3.3
"1502","2012-12-18",3.37
"1503","2012-12-19",3.44
"1504","2012-12-20",3.32
"1505","2012-12-21",3.9
"1506","2012-12-24",3.96
"1507","2012-12-26",4.14
"1508","2012-12-27",4.15
"1509","2012-12-28",4.15
"1510","2012-12-31",4.03
"1511","2013-01-02",4.33
"1512","2013-01-03",4.06
"1513","2013-01-04",4.08
"1514","2013-01-07",4.24
"1515","2013-01-08",4.22
"1516","2013-01-09",4.39
"1517","2013-01-10",4.39
"1518","2013-01-11",4.24
"1519","2013-01-14",4.34
"1520","2013-01-15",4.18
"1521","2013-01-16",4.22
"1522","2013-01-17",4.16
"1523","2013-01-18",4.24
"1524","2013-01-22",4.22
"1525","2013-01-23",4.24
"1526","2013-01-24",4.22
"1527","2013-01-25",4.22
"1528","2013-01-28",4.22
"1529","2013-01-29",4.21
"1530","2013-01-30",4.3
"1531","2013-01-31",4.29
"1532","2013-02-01",4.41
"1533","2013-02-04",4.46
"1534","2013-02-05",4.42
"1535","2013-02-06",4.58
"1536","2013-02-07",4.65
"1537","2013-02-08",4.6
"1538","2013-02-11",4.6
"1539","2013-02-12",4.72
"1540","2013-02-13",4.72
"1541","2013-02-14",4.75
"1542","2013-02-15",4.9
"1543","2013-02-19",5.4
"1544","2013-02-20",4.99
"1545","2013-02-21",5.27
"1546","2013-02-22",5.68
"1547","2013-02-25",5.16
"1548","2013-02-26",5.25
"1549","2013-02-27",5.24
"1550","2013-02-28",5.24
"1551","2013-03-01",5.22
"1552","2013-03-04",5.24
"1553","2013-03-05",5.12
"1554","2013-03-06",5.03
"1555","2013-03-07",5.21
"1556","2013-03-08",5.24
"1557","2013-03-11",5.55
"1558","2013-03-12",5.57
"1559","2013-03-13",5.74
"1560","2013-03-14",5.82
"1561","2013-03-15",6.15
"1562","2013-03-18",6.15
"1563","2013-03-19",6.5
"1564","2013-03-20",6.99
"1565","2013-03-21",6.98
"1566","2013-03-22",7
"1567","2013-03-25",7.51
"1568","2013-03-26",8.33
"1569","2013-03-27",8.52
"1570","2013-03-28",7.27
"1571","2013-04-01",6.43
"1572","2013-04-02",6.48
"1573","2013-04-03",6.95
"1574","2013-04-04",6.99
"1575","2013-04-05",6.63
"1576","2013-04-08",6.48
"1577","2013-04-09",6.5
"1578","2013-04-10",6.53
"1579","2013-04-11",6.31
"1580","2013-04-12",6.09
"1581","2013-04-15",5.39
"1582","2013-04-16",5.44
"1583","2013-04-17",5.28
"1584","2013-04-18",4.87
"1585","2013-04-19",5.07
"1586","2013-04-22",5.47
"1587","2013-04-23",6.05
"1588","2013-04-24",6.41
"1589","2013-04-25",6.09
"1590","2013-04-26",5.98
"1591","2013-04-29",6.16
"1592","2013-04-30",6.32
"1593","2013-05-01",6.35
"1594","2013-05-02",6.66
"1595","2013-05-03",6.89
"1596","2013-05-06",6.75
"1597","2013-05-07",6.91
"1598","2013-05-08",7.08
"1599","2013-05-09",7.18
"1600","2013-05-10",7.46
"1601","2013-05-13",7.65
"1602","2013-05-14",8.24
"1603","2013-05-15",8.45
"1604","2013-05-16",7.86
"1605","2013-05-17",7.92
"1606","2013-05-20",8.45
"1607","2013-05-21",8.55
"1608","2013-05-22",8.25
"1609","2013-05-23",8.6
"1610","2013-05-24",8.67
"1611","2013-05-28",8.84
"1612","2013-05-29",8.58
"1613","2013-05-30",8.69
"1614","2013-05-31",8.79
"1615","2013-06-03",8.76
"1616","2013-06-04",8.44
"1617","2013-06-05",8.25
"1618","2013-06-06",8.45
"1619","2013-06-07",8.49
"1620","2013-06-10",8.84
"1621","2013-06-11",8.9
"1622","2013-06-12",8.64
"1623","2013-06-13",8.84
"1624","2013-06-14",9.22
"1625","2013-06-17",8.85
"1626","2013-06-18",8.6
"1627","2013-06-19",8.23
"1628","2013-06-20",8.01
"1629","2013-06-21",7.99
"1630","2013-06-24",7.93
"1631","2013-06-25",7.65
"1632","2013-06-26",7.9
"1633","2013-06-27",8.17
"1634","2013-06-28",8.12
"1635","2013-07-01",8.04
"1636","2013-07-02",8.12
"1637","2013-07-03",8.29
"1638","2013-07-05",8.15
"1639","2013-07-08",8.27
"1640","2013-07-09",8.26
"1641","2013-07-10",8.3
"1642","2013-07-11",8.31
"1643","2013-07-12",8.3
"1644","2013-07-15",8.33
"1645","2013-07-16",8.22
"1646","2013-07-17",8.06
"1647","2013-07-18",8.26
"1648","2013-07-19",8.17
"1649","2013-07-22",8.39
"1650","2013-07-23",8.52
"1651","2013-07-24",8.51
"1652","2013-07-25",8.66
"1653","2013-07-26",8.83
"1654","2013-07-29",8.85
"1655","2013-07-30",8.5
"1656","2013-07-31",8.38
"1657","2013-08-01",8.38
"1658","2013-08-02",8.16
"1659","2013-08-05",8.1
"1660","2013-08-06",8.01
"1661","2013-08-07",7.7
"1662","2013-08-08",7.17
"1663","2013-08-09",7.51
"1664","2013-08-12",7.55
"1665","2013-08-13",7.43
"1666","2013-08-14",7.29
"1667","2013-08-15",7.98
"1668","2013-08-16",8.06
"1669","2013-08-19",8.27
"1670","2013-08-20",8.64
"1671","2013-08-21",8.64
"1672","2013-08-22",8.82
"1673","2013-08-23",8.89
"1674","2013-08-26",10.24
"1675","2013-08-27",10.06
"1676","2013-08-28",9.5
"1677","2013-08-29",9.95
"1678","2013-08-30",9.51
"1679","2013-09-03",9.83
"1680","2013-09-04",10.05
"1681","2013-09-05",9.73
"1682","2013-09-06",9.41
"1683","2013-09-09",9.83
"1684","2013-09-10",9.86
"1685","2013-09-11",9.91
"1686","2013-09-12",9.65
"1687","2013-09-13",9.63
"1688","2013-09-16",9.63
"1689","2013-09-17",9.64
"1690","2013-09-18",9.93
"1691","2013-09-19",9.86
"1692","2013-09-20",9.89
"1693","2013-09-23",9.82
"1694","2013-09-24",9.66
"1695","2013-09-25",9.82
"1696","2013-09-26",11.1
"1697","2013-09-27",11.06
"1698","2013-09-30",13.41
"1699","2013-10-01",13
"1700","2013-10-02",12.79
"1701","2013-10-03",12.67
"1702","2013-10-04",13.63
"1703","2013-10-07",13.41
"1704","2013-10-08",12.59
"1705","2013-10-09",12.44
"1706","2013-10-10",13.09
"1707","2013-10-11",14.43
"1708","2013-10-14",13.47
"1709","2013-10-15",13.56
"1710","2013-10-16",14.41
"1711","2013-10-17",14.8
"1712","2013-10-18",15.69
"1713","2013-10-21",15.66
"1714","2013-10-22",15.62
"1715","2013-10-23",15.41
"1716","2013-10-24",14.77
"1717","2013-10-25",13
"1718","2013-10-28",13.11
"1719","2013-10-29",13.05
"1720","2013-10-30",12.85
"1721","2013-10-31",12.82
"1722","2013-11-01",13.28
"1723","2013-11-04",13.3
"1724","2013-11-05",13.58
"1725","2013-11-06",13.21
"1726","2013-11-07",12.77
"1727","2013-11-08",12.37
"1728","2013-11-11",12.28
"1729","2013-11-12",12.1
"1730","2013-11-13",12.35
"1731","2013-11-14",12.42
"1732","2013-11-15",12.51
"1733","2013-11-18",12.6
"1734","2013-11-19",12.39
"1735","2013-11-20",12.49
"1736","2013-11-21",12.49
"1737","2013-11-22",12.51
"1738","2013-11-25",12.28
"1739","2013-11-26",12.38
"1740","2013-11-27",13.2
"1741","2013-11-29",13.54
"1742","2013-12-02",13.76
"1743","2013-12-03",13.37
"1744","2013-12-04",12.81
"1745","2013-12-05",12.6
"1746","2013-12-06",12.83
"1747","2013-12-09",13.7
"1748","2013-12-10",13.66
"1749","2013-12-11",13.86
"1750","2013-12-12",13.81
"1751","2013-12-13",13.85
"1752","2013-12-16",14.3
"1753","2013-12-17",14.22
"1754","2013-12-18",14.02
"1755","2013-12-19",13.47
"1756","2013-12-20",13.74
"1757","2013-12-23",13.81
"1758","2013-12-24",13.78
"1759","2013-12-26",13.93
"1760","2013-12-27",13.9
"1761","2013-12-30",13.51
"1762","2013-12-31",12.2
"1763","2014-01-02",11.29
"1764","2014-01-03",11.59
"1765","2014-01-06",12.28
"1766","2014-01-07",12.82
"1767","2014-01-08",12.71
"1768","2014-01-09",13
"1769","2014-01-10",13.21
"1770","2014-01-13",13.23
"1771","2014-01-14",13.71
"1772","2014-01-15",13.69
"1773","2014-01-16",13.59
"1774","2014-01-17",13.42
"1775","2014-01-21",13.48
"1776","2014-01-22",13.42
"1777","2014-01-23",13.62
"1778","2014-01-24",13.19
"1779","2014-01-27",13.07
"1780","2014-01-28",13.35
"1781","2014-01-29",13.77
"1782","2014-01-30",13.93
"1783","2014-01-31",13.79
"1784","2014-02-03",13.49
"1785","2014-02-04",13.32
"1786","2014-02-05",12.98
"1787","2014-02-06",13.25
"1788","2014-02-07",13.7
"1789","2014-02-10",14.06
"1790","2014-02-11",14.84
"1791","2014-02-12",14.34
"1792","2014-02-13",14.21
"1793","2014-02-14",13.93
"1794","2014-02-18",14.7
"1795","2014-02-19",14.61
"1796","2014-02-20",14.94
"1797","2014-02-21",14.76
"1798","2014-02-24",15.04
"1799","2014-02-25",14.92
"1800","2014-02-26",15.1
"1801","2014-02-27",15.11
"1802","2014-02-28",14.78
"1803","2014-03-03",14.8
"1804","2014-03-04",15.38
"1805","2014-03-05",15.54
"1806","2014-03-06",15.29
"1807","2014-03-07",15.33
"1808","2014-03-10",15.65
"1809","2014-03-11",15.58
"1810","2014-03-12",15.94
"1811","2014-03-13",15.74
"1812","2014-03-14",16.07
"1813","2014-03-17",16.379999
"1814","2014-03-18",17.08
"1815","2014-03-19",17.219999
"1816","2014-03-20",18.1
"1817","2014-03-21",17.379999
"1818","2014-03-24",17.120001
"1819","2014-03-25",17.6
"1820","2014-03-26",17.91
"1821","2014-03-27",19.77
"1822","2014-03-28",20.02
"1823","2014-03-31",21.809999
"1824","2014-04-01",22.110001
"1825","2014-04-02",21.309999
"1826","2014-04-03",19.969999
"1827","2014-04-04",18.67
"1828","2014-04-07",17.639999
"1829","2014-04-08",17.940001
"1830","2014-04-09",18.799999
"1831","2014-04-10",17.59
"1832","2014-04-11",18.059999
"1833","2014-04-14",17.540001
"1834","2014-04-15",17.82
"1835","2014-04-16",17.639999
"1836","2014-04-17",17.84
"1837","2014-04-21",17.84
"1838","2014-04-22",18.200001
"1839","2014-04-23",18.16
"1840","2014-04-24",18.030001
"1841","2014-04-25",17.24
"1842","2014-04-28",17.540001
"1843","2014-04-29",17.83
"1844","2014-04-30",18.43
"1845","2014-05-01",17.879999
"1846","2014-05-02",17.559999
"1847","2014-05-05",17.73
"1848","2014-05-06",17.129999
"1849","2014-05-07",17.299999
"1850","2014-05-08",16.870001
"1851","2014-05-09",17.25
"1852","2014-05-12",20.040001
"1853","2014-05-13",18.950001
"1854","2014-05-14",19.08
"1855","2014-05-15",19.93
"1856","2014-05-16",21.25
"1857","2014-05-19",22.27
"1858","2014-05-20",22.709999
"1859","2014-05-21",22.610001
"1860","2014-05-22",22.51
"1861","2014-05-23",22.549999
"1862","2014-05-27",22.49
"1863","2014-05-28",22.889999
"1864","2014-05-29",24.440001
"1865","2014-05-30",23.83
"1866","2014-06-02",24.5
"1867","2014-06-03",23.9
"1868","2014-06-04",23.85
"1869","2014-06-05",24.530001
"1870","2014-06-06",24.889999
"1871","2014-06-09",23.620001
"1872","2014-06-10",23.48
"1873","2014-06-11",24.139999
"1874","2014-06-12",24.09
"1875","2014-06-13",25.110001
"1876","2014-06-16",27.99
"1877","2014-06-17",28.129999
"1878","2014-06-18",28.639999
"1879","2014-06-19",28.98
"1880","2014-06-20",29.33
"1881","2014-06-23",30.559999
"1882","2014-06-24",30.139999
"1883","2014-06-25",29.139999
"1884","2014-06-26",30.540001
"1885","2014-06-27",30.08
"1886","2014-06-30",26
"1887","2014-07-01",26.48
"1888","2014-07-02",26.26
"1889","2014-07-03",26.379999
"1890","2014-07-07",25.860001
"1891","2014-07-08",25.309999
"1892","2014-07-09",25.809999
"1893","2014-07-10",24.98
"1894","2014-07-11",23.799999
"1895","2014-07-14",23.09
"1896","2014-07-15",20.5
"1897","2014-07-16",19.59
"1898","2014-07-17",19.09
"1899","2014-07-18",19.780001
"1900","2014-07-21",20.33
"1901","2014-07-22",20.5
"1902","2014-07-23",20.35
"1903","2014-07-24",20.030001
"1904","2014-07-25",20.01
"1905","2014-07-28",19.52
"1906","2014-07-29",19.139999
"1907","2014-07-30",19.67
"1908","2014-07-31",18.18
"1909","2014-08-01",17.290001
"1910","2014-08-04",16.24
"1911","2014-08-05",15.94
"1912","2014-08-06",17.049999
"1913","2014-08-07",17
"1914","2014-08-08",17.01
"1915","2014-08-11",17.26
"1916","2014-08-12",17.290001
"1917","2014-08-13",17.690001
"1918","2014-08-14",17.49
"1919","2014-08-15",17.139999
"1920","2014-08-18",17.9
"1921","2014-08-19",17.48
"1922","2014-08-20",16.790001
"1923","2014-08-21",17.16
"1924","2014-08-22",18.42
"1925","2014-08-25",20.719999
"1926","2014-08-26",20.16
"1927","2014-08-27",20.82
"1928","2014-08-28",20.33
"1929","2014-08-29",20.26
"1930","2014-09-02",20.030001
"1931","2014-09-03",19.5
"1932","2014-09-04",18.58
"1933","2014-09-05",17.959999
"1934","2014-09-08",18.91
"1935","2014-09-09",18.07
