"","date","GLOG"
"988","2016-03-04",10.97
"989","2016-03-07",11.71
"990","2016-03-08",10.98
"991","2016-03-09",11.22
"992","2016-03-10",11.14
"993","2016-03-11",11.31
"994","2016-03-14",11.96
"995","2016-03-15",11.28
"996","2016-03-16",10.97
"997","2016-03-17",11.07
"998","2016-03-18",10.9
"999","2016-03-21",10.72
"1000","2016-03-22",10.86
"1001","2016-03-23",9.7
"1002","2016-03-24",9.37
"1003","2016-03-28",9.4
"1004","2016-03-29",9.45
"1005","2016-03-30",9.51
"1006","2016-03-31",9.74
"1007","2016-04-01",9.28
"1008","2016-04-04",9.17
"1009","2016-04-05",9.27
"1010","2016-04-06",9.73
"1011","2016-04-07",9.87
"1012","2016-04-08",10.13
"1013","2016-04-11",10.5
"1014","2016-04-12",11.07
"1015","2016-04-13",11.39
"1016","2016-04-14",11.43
"1017","2016-04-15",11.5
"1018","2016-04-18",11.57
"1019","2016-04-19",11.82
"1020","2016-04-20",12.05
"1021","2016-04-21",12.09
"1022","2016-04-22",12.98
"1023","2016-04-25",12.63
"1024","2016-04-26",12.63
"1025","2016-04-27",13.06
"1026","2016-04-28",13.25
"1027","2016-04-29",12.81
"1028","2016-05-02",12.8
"1029","2016-05-03",12.22
"1030","2016-05-04",12.22
"1031","2016-05-05",12.1
"1032","2016-05-06",12.23
"1033","2016-05-09",11.73
"1034","2016-05-10",12.37
"1035","2016-05-11",13.31
"1036","2016-05-12",12.28
"1037","2016-05-13",11.81
"1038","2016-05-16",12.13
"1039","2016-05-17",12.13
"1040","2016-05-18",11.54
"1041","2016-05-19",11.57
"1042","2016-05-20",11.56
"1043","2016-05-23",11.38
"1044","2016-05-24",11.67
"1045","2016-05-25",12.24
"1046","2016-05-26",11.9
"1047","2016-05-27",12.12
"1048","2016-05-31",12.45
"1049","2016-06-01",12.5
"1050","2016-06-02",12.64
"1051","2016-06-03",12.84
"1052","2016-06-06",13.2
"1053","2016-06-07",13.59
"1054","2016-06-08",13.85
"1055","2016-06-09",14
"1056","2016-06-10",13.15
"1057","2016-06-13",12.87
"1058","2016-06-14",12.67
"1059","2016-06-15",12.53
"1060","2016-06-16",12.31
"1061","2016-06-17",12.45
"1062","2016-06-20",12.48
"1063","2016-06-21",12.26
"1064","2016-06-22",12.27
"1065","2016-06-23",13.05
"1066","2016-06-24",12.34
"1067","2016-06-27",11.71
"1068","2016-06-28",12.59
"1069","2016-06-29",13.08
"1070","2016-06-30",12.98
"1071","2016-07-01",13.53
"1072","2016-07-05",12.55
"1073","2016-07-06",13.01
"1074","2016-07-07",13
"1075","2016-07-08",13.13
"1076","2016-07-11",13.27
"1077","2016-07-12",13.83
"1078","2016-07-13",13.59
"1079","2016-07-14",13.61
"1080","2016-07-15",13.47
"1081","2016-07-18",13.58
"1082","2016-07-19",13.09
"1083","2016-07-20",13.37
"1084","2016-07-21",13.34
"1085","2016-07-22",13.31
"1086","2016-07-25",13.21
"1087","2016-07-26",13.71
"1088","2016-07-27",13.44
"1089","2016-07-28",13.12
"1090","2016-07-29",13.37
"1091","2016-08-01",12.96
"1092","2016-08-02",12.47
"1093","2016-08-03",13.07
"1094","2016-08-04",13.44
"1095","2016-08-05",14.03
"1096","2016-08-08",14.53
"1097","2016-08-09",14.6
"1098","2016-08-10",14.32
"1099","2016-08-11",14.27
"1100","2016-08-12",14.18
"1101","2016-08-15",14.42
"1102","2016-08-16",14.69
"1103","2016-08-17",14.71
"1104","2016-08-18",14.84
"1105","2016-08-19",14.46
"1106","2016-08-22",14.02
"1107","2016-08-23",14.21
"1108","2016-08-24",13.93
"1109","2016-08-25",13.73
"1110","2016-08-26",13.52
"1111","2016-08-29",13.6
"1112","2016-08-30",13.53
"1113","2016-08-31",13.6
"1114","2016-09-01",13.67
"1115","2016-09-02",14
"1116","2016-09-06",13.55
"1117","2016-09-07",13.98
"1118","2016-09-08",14.04
"1119","2016-09-09",13.45
"1120","2016-09-12",13.29
"1121","2016-09-13",12.72
"1122","2016-09-14",12.67
"1123","2016-09-15",12.94
"1124","2016-09-16",12.92
"1125","2016-09-19",12.91
"1126","2016-09-20",12.95
"1127","2016-09-21",13.35
"1128","2016-09-22",13.5
"1129","2016-09-23",13.07
"1130","2016-09-26",13.34
"1131","2016-09-27",13.25
"1132","2016-09-28",14.18
"1133","2016-09-29",13.97
"1134","2016-09-30",14.55
"1135","2016-10-03",14.36
"1136","2016-10-04",14.35
"1137","2016-10-05",14.88
"1138","2016-10-06",15.13
"1139","2016-10-07",15.29
"1140","2016-10-10",15.9
"1141","2016-10-11",16.309999
"1142","2016-10-12",16.66
"1143","2016-10-13",16.48
"1144","2016-10-14",16.370001
"1145","2016-10-17",16.1
"1146","2016-10-18",16.549999
"1147","2016-10-19",16.75
"1148","2016-10-20",17.049999
"1149","2016-10-21",16.85
"1150","2016-10-24",16.85
"1151","2016-10-25",16.450001
"1152","2016-10-26",16.1
"1153","2016-10-27",16.299999
"1154","2016-10-28",15.6
"1155","2016-10-31",15.35
"1156","2016-11-01",15.3
"1157","2016-11-02",15
"1158","2016-11-03",15.4
"1159","2016-11-04",15.15
"1160","2016-11-07",15.7
"1161","2016-11-08",15.75
"1162","2016-11-09",15.9
"1163","2016-11-10",15.85
"1164","2016-11-11",15.9
"1165","2016-11-14",16.200001
"1166","2016-11-15",16.549999
"1167","2016-11-16",16.299999
"1168","2016-11-17",15.9
"1169","2016-11-18",16
"1170","2016-11-21",16.35
"1171","2016-11-22",16.4
"1172","2016-11-23",16.4
"1173","2016-11-25",15.95
"1174","2016-11-28",15.35
"1175","2016-11-29",14.9
"1176","2016-11-30",15.7
"1177","2016-12-01",15.5
"1178","2016-12-02",15.95
"1179","2016-12-05",16.15
"1180","2016-12-06",15.95
"1181","2016-12-07",15.7
"1182","2016-12-08",15.75
"1183","2016-12-09",16.049999
"1184","2016-12-12",16
"1185","2016-12-13",15.95
"1186","2016-12-14",15.1
"1187","2016-12-15",15.45
"1188","2016-12-16",15.9
"1189","2016-12-19",15.45
"1190","2016-12-20",15.7
"1191","2016-12-21",15.95
"1192","2016-12-22",16.4
"1193","2016-12-23",16.549999
"1194","2016-12-27",16.200001
"1195","2016-12-28",16.15
"1196","2016-12-29",16.299999
"1197","2016-12-30",16.1
"1198","2017-01-03",16.9
"1199","2017-01-04",17
"1200","2017-01-05",17.049999
"1201","2017-01-06",17
"1202","2017-01-09",16.75
"1203","2017-01-10",16.9
"1204","2017-01-11",17.1
"1205","2017-01-12",17.200001
"1206","2017-01-13",17.299999
"1207","2017-01-17",16.9
"1208","2017-01-18",16.700001
"1209","2017-01-19",16.450001
"1210","2017-01-20",17
"1211","2017-01-23",16.9
"1212","2017-01-24",16.85
"1213","2017-01-25",17.299999
"1214","2017-01-26",17.5
"1215","2017-01-27",17.4
"1216","2017-01-30",16.6
"1217","2017-01-31",16.700001
"1218","2017-02-01",16.799999
"1219","2017-02-02",16.5
"1220","2017-02-03",17
"1221","2017-02-06",16.5
"1222","2017-02-07",16.1
"1223","2017-02-08",16
"1224","2017-02-09",16.049999
"1225","2017-02-10",16.299999
"1226","2017-02-13",16.299999
"1227","2017-02-14",16.200001
"1228","2017-02-15",16.200001
"1229","2017-02-16",15.9
"1230","2017-02-17",15.95
"1231","2017-02-21",16.450001
"1232","2017-02-22",16
"1233","2017-02-23",16
"1234","2017-02-24",15.7
"1235","2017-02-27",15.25
"1236","2017-02-28",15.45
"1237","2017-03-01",16
"1238","2017-03-02",15.25
"1239","2017-03-03",15.2
"1240","2017-03-06",15.2
"1241","2017-03-07",15.3
"1242","2017-03-08",15.1
"1243","2017-03-09",15
"1244","2017-03-10",14.95
"1245","2017-03-13",14.9
"1246","2017-03-14",14.6
"1247","2017-03-15",14.95
"1248","2017-03-16",15.1
"1249","2017-03-17",15.35
"1250","2017-03-20",15.4
"1251","2017-03-21",14.8
"1252","2017-03-22",14.3
"1253","2017-03-23",14.7
"1254","2017-03-24",14.8
"1255","2017-03-27",14.75
"1256","2017-03-28",14.85
"1257","2017-03-29",15.05
"1258","2017-03-30",15.25
"1259","2017-03-31",15.35
"1260","2017-04-03",15.55
"1261","2017-04-04",15.55
"1262","2017-04-05",14.9
"1263","2017-04-06",14.95
"1264","2017-04-07",14.65
"1265","2017-04-10",15.1
"1266","2017-04-11",15.15
"1267","2017-04-12",14.6
"1268","2017-04-13",14.1
"1269","2017-04-17",13.85
"1270","2017-04-18",13.95
"1271","2017-04-19",13.7
"1272","2017-04-20",13.5
"1273","2017-04-21",13.5
"1274","2017-04-24",14
"1275","2017-04-25",14.45
"1276","2017-04-26",14.65
"1277","2017-04-27",14
"1278","2017-04-28",14
"1279","2017-05-01",13.95
"1280","2017-05-02",13.6
"1281","2017-05-03",13.3
"1282","2017-05-04",13.05
"1283","2017-05-05",13.75
"1284","2017-05-08",13.5
"1285","2017-05-09",13.45
"1286","2017-05-10",13.95
"1287","2017-05-11",13.6
"1288","2017-05-12",13.85
"1289","2017-05-15",13.85
"1290","2017-05-16",13.5
"1291","2017-05-17",13.2
"1292","2017-05-18",13.6
"1293","2017-05-19",13.9
"1294","2017-05-22",13.9
"1295","2017-05-23",14.15
"1296","2017-05-24",13.85
"1297","2017-05-25",13.75
"1298","2017-05-26",13.8
"1299","2017-05-30",13.3
"1300","2017-05-31",12.95
"1301","2017-06-01",13.6
"1302","2017-06-02",13.25
"1303","2017-06-05",13.35
"1304","2017-06-06",13.45
"1305","2017-06-07",13.55
"1306","2017-06-08",13.6
"1307","2017-06-09",13.7
"1308","2017-06-12",14.6
"1309","2017-06-13",14.9
"1310","2017-06-14",14
"1311","2017-06-15",13.6
"1312","2017-06-16",14.1
"1313","2017-06-19",14.05
"1314","2017-06-20",14.1
"1315","2017-06-21",14.1
"1316","2017-06-22",14.25
"1317","2017-06-23",14.7
"1318","2017-06-26",15
"1319","2017-06-27",15.15
"1320","2017-06-28",15.3
"1321","2017-06-29",15.25
"1322","2017-06-30",15.25
"1323","2017-07-03",15.95
"1324","2017-07-05",15.7
"1325","2017-07-06",15.55
"1326","2017-07-07",15.65
"1327","2017-07-10",16.15
"1328","2017-07-11",16.299999
"1329","2017-07-12",16.549999
"1330","2017-07-13",16.700001
"1331","2017-07-14",16.799999
"1332","2017-07-17",17.35
"1333","2017-07-18",17.15
"1334","2017-07-19",17.549999
"1335","2017-07-20",17.4
"1336","2017-07-21",17.1
"1337","2017-07-24",17.75
"1338","2017-07-25",17.950001
"1339","2017-07-26",17.85
"1340","2017-07-27",17.9
"1341","2017-07-28",18.1
"1342","2017-07-31",18.25
"1343","2017-08-01",17.9
"1344","2017-08-02",17.75
"1345","2017-08-03",16.4
"1346","2017-08-04",16.85
"1347","2017-08-07",16.9
"1348","2017-08-08",16.9
"1349","2017-08-09",16.85
"1350","2017-08-10",16.25
"1351","2017-08-11",16.15
"1352","2017-08-14",16.299999
"1353","2017-08-15",16.25
"1354","2017-08-16",16.1
"1355","2017-08-17",15.9
"1356","2017-08-18",16.1
"1357","2017-08-21",16.200001
"1358","2017-08-22",16.6
"1359","2017-08-23",16.700001
"1360","2017-08-24",16.85
"1361","2017-08-25",17
"1362","2017-08-28",17.049999
"1363","2017-08-29",16.799999
"1364","2017-08-30",16.5
"1365","2017-08-31",16.799999
"1366","2017-09-01",16.75
"1367","2017-09-05",16.5
"1368","2017-09-06",16.799999
"1369","2017-09-07",16.65
"1370","2017-09-08",16.5
"1371","2017-09-11",16.4
"1372","2017-09-12",16.25
"1373","2017-09-13",16.950001
"1374","2017-09-14",16.85
"1375","2017-09-15",16.85
"1376","2017-09-18",16.9
"1377","2017-09-19",16.9
"1378","2017-09-20",17
"1379","2017-09-21",16.299999
"1380","2017-09-22",16.700001
"1381","2017-09-25",16.65
"1382","2017-09-26",16.85
"1383","2017-09-27",16.85
"1384","2017-09-28",17.049999
"1385","2017-09-29",17.450001
"1386","2017-10-02",17.5
"1387","2017-10-03",17.75
"1388","2017-10-04",17.450001
"1389","2017-10-05",17.35
"1390","2017-10-06",17.200001
"1391","2017-10-09",17.15
"1392","2017-10-10",17
"1393","2017-10-11",17.25
"1394","2017-10-12",17.5
"1395","2017-10-13",17.6
"1396","2017-10-16",17.799999
"1397","2017-10-17",17.75
"1398","2017-10-18",17.75
"1399","2017-10-19",17.35
"1400","2017-10-20",17.5
"1401","2017-10-23",16.950001
"1402","2017-10-24",16.799999
"1403","2017-10-25",16.4
"1404","2017-10-26",16.549999
"1405","2017-10-27",17.15
"1406","2017-10-30",17.299999
"1407","2017-10-31",17.25
"1408","2017-11-01",17.25
"1409","2017-11-02",17.1
"1410","2017-11-03",18.25
"1411","2017-11-06",18.65
"1412","2017-11-07",18.9
"1413","2017-11-08",18.450001
"1414","2017-11-09",18.950001
"1415","2017-11-10",18.799999
"1416","2017-11-13",18.549999
"1417","2017-11-14",17.75
"1418","2017-11-15",17.700001
"1419","2017-11-16",17.75
"1420","2017-11-17",17.75
"1421","2017-11-20",17.75
"1422","2017-11-21",17.75
"1423","2017-11-22",17.950001
"1424","2017-11-24",18
"1425","2017-11-27",17.950001
"1426","2017-11-28",18
"1427","2017-11-29",18.049999
"1428","2017-11-30",18
"1429","2017-12-01",17.85
"1430","2017-12-04",18
"1431","2017-12-05",17.9
"1432","2017-12-06",17.799999
"1433","2017-12-07",18.200001
"1434","2017-12-08",18.4
"1435","2017-12-11",19
"1436","2017-12-12",19.35
"1437","2017-12-13",19.9
"1438","2017-12-14",20.4
"1439","2017-12-15",20.1
"1440","2017-12-18",20.700001
"1441","2017-12-19",20.75
"1442","2017-12-20",21.25
"1443","2017-12-21",21.15
"1444","2017-12-22",21.299999
"1445","2017-12-26",21.700001
"1446","2017-12-27",21.85
"1447","2017-12-28",22.299999
"1448","2017-12-29",22.25
"1449","2018-01-02",22.200001
"1450","2018-01-03",22.25
"1451","2018-01-04",22.200001
"1452","2018-01-05",22
"1453","2018-01-08",22.15
"1454","2018-01-09",21.450001
"1455","2018-01-10",21.049999
"1456","2018-01-11",21.549999
"1457","2018-01-12",21.6
"1458","2018-01-16",21
"1459","2018-01-17",20.75
"1460","2018-01-18",20.4
"1461","2018-01-19",20.35
"1462","2018-01-22",20.950001
"1463","2018-01-23",21
"1464","2018-01-24",20.700001
"1465","2018-01-25",20.299999
"1466","2018-01-26",20.450001
"1467","2018-01-29",20.549999
"1468","2018-01-30",20.450001
"1469","2018-01-31",20.200001
"1470","2018-02-01",20.35
"1471","2018-02-02",19.049999
"1472","2018-02-05",18.700001
"1473","2018-02-06",19.200001
"1474","2018-02-07",19.35
"1475","2018-02-08",18.65
"1476","2018-02-09",18.4
"1477","2018-02-12",18.65
"1478","2018-02-13",18.6
"1479","2018-02-14",19.549999
"1480","2018-02-15",19.9
"1481","2018-02-16",17.950001
"1482","2018-02-20",17
"1483","2018-02-21",17.25
"1484","2018-02-22",17.549999
"1485","2018-02-23",17.75
"1486","2018-02-26",17.700001
"1487","2018-02-27",17.25
"1488","2018-02-28",16.5
"1489","2018-03-01",16.700001
"1490","2018-03-02",17.15
"1491","2018-03-05",17.6
"1492","2018-03-06",17.450001
"1493","2018-03-07",17.5
"1494","2018-03-08",17.6
"1495","2018-03-09",18.1
"1496","2018-03-12",18.25
"1497","2018-03-13",18.35
"1498","2018-03-14",18
"1499","2018-03-15",17.5
"1500","2018-03-16",17.9
"1501","2018-03-19",17.049999
"1502","2018-03-20",17.049999
"1503","2018-03-21",17.65
"1504","2018-03-22",17.200001
"1505","2018-03-23",15.8
"1506","2018-03-26",16.450001
"1507","2018-03-27",16.15
"1508","2018-03-28",16.1
"1509","2018-03-29",16.450001
"1510","2018-04-02",16.299999
"1511","2018-04-03",16.6
"1512","2018-04-04",16.450001
"1513","2018-04-05",17.200001
"1514","2018-04-06",16.799999
"1515","2018-04-09",16.450001
"1516","2018-04-10",17.1
"1517","2018-04-11",17.299999
"1518","2018-04-12",17.049999
"1519","2018-04-13",16.950001
"1520","2018-04-16",17.4
"1521","2018-04-17",18.049999
"1522","2018-04-18",18.299999
"1523","2018-04-19",18.1
"1524","2018-04-20",18.549999
"1525","2018-04-23",17.299999
"1526","2018-04-24",17.200001
"1527","2018-04-25",17.299999
"1528","2018-04-26",17.1
"1529","2018-04-27",16.85
"1530","2018-04-30",16.85
"1531","2018-05-01",16.700001
"1532","2018-05-02",16.75
"1533","2018-05-03",16.6
"1534","2018-05-04",17.85
"1535","2018-05-07",18.4
"1536","2018-05-08",17.9
"1537","2018-05-09",17.75
"1538","2018-05-10",17.5
"1539","2018-05-11",17.4
"1540","2018-05-14",17.799999
"1541","2018-05-15",18.4
"1542","2018-05-16",18.4
"1543","2018-05-17",18.75
"1544","2018-05-18",18.450001
"1545","2018-05-21",18.6
"1546","2018-05-22",18.35
"1547","2018-05-23",18.35
"1548","2018-05-24",18.25
"1549","2018-05-25",17.85
"1550","2018-05-29",17.950001
"1551","2018-05-30",18.450001
"1552","2018-05-31",18
"1553","2018-06-01",17.799999
"1554","2018-06-04",18.049999
"1555","2018-06-05",17.950001
"1556","2018-06-06",17.75
"1557","2018-06-07",17.85
"1558","2018-06-08",17.75
"1559","2018-06-11",18
"1560","2018-06-12",17.549999
"1561","2018-06-13",17.35
"1562","2018-06-14",17.75
"1563","2018-06-15",17.15
"1564","2018-06-18",17.75
"1565","2018-06-19",17.9
"1566","2018-06-20",18.4
"1567","2018-06-21",18.200001
"1568","2018-06-22",19.15
"1569","2018-06-25",18.700001
"1570","2018-06-26",19.200001
"1571","2018-06-27",19.6
"1572","2018-06-28",18.950001
"1573","2018-06-29",19.1
"1574","2018-07-02",18.700001
"1575","2018-07-03",18.85
"1576","2018-07-05",19.1
"1577","2018-07-06",19.1
"1578","2018-07-09",19
"1579","2018-07-10",18.75
"1580","2018-07-11",18.15
"1581","2018-07-12",18.049999
"1582","2018-07-13",17.799999
"1583","2018-07-16",17.15
"1584","2018-07-17",17.1
"1585","2018-07-18",17.5
"1586","2018-07-19",17.4
"1587","2018-07-20",16.950001
"1588","2018-07-23",16.9
"1589","2018-07-24",16.85
"1590","2018-07-25",16.6
"1591","2018-07-26",16.85
"1592","2018-07-27",16.6
"1593","2018-07-30",16.9
"1594","2018-07-31",16.85
"1595","2018-08-01",17
"1596","2018-08-02",17.4
"1597","2018-08-03",17.25
"1598","2018-08-06",16.85
"1599","2018-08-07",16.799999
"1600","2018-08-08",16.549999
"1601","2018-08-09",17.299999
"1602","2018-08-10",17.1
"1603","2018-08-13",16.65
"1604","2018-08-14",16.5
"1605","2018-08-15",15.9
"1606","2018-08-16",16.25
"1607","2018-08-17",16.299999
"1608","2018-08-20",16.799999
"1609","2018-08-21",16.799999
"1610","2018-08-22",16.9
"1611","2018-08-23",17.049999
"1612","2018-08-24",16.85
"1613","2018-08-27",16.85
"1614","2018-08-28",16.85
"1615","2018-08-29",17.049999
"1616","2018-08-30",16.85
"1617","2018-08-31",16.799999
"1618","2018-09-04",16.75
"1619","2018-09-05",17.25
"1620","2018-09-06",17.4
"1621","2018-09-07",18.15
"1622","2018-09-10",18.200001
"1623","2018-09-11",18.4
"1624","2018-09-12",18.75
"1625","2018-09-13",18.85
"1626","2018-09-14",19
"1627","2018-09-17",19.35
"1628","2018-09-18",19.200001
"1629","2018-09-19",19.65
"1630","2018-09-20",19.85
"1631","2018-09-21",20.049999
"1632","2018-09-24",20
"1633","2018-09-25",19.6
"1634","2018-09-26",19.450001
"1635","2018-09-27",19.75
"1636","2018-09-28",19.75
"1637","2018-10-01",19.92
"1638","2018-10-02",20.07
"1639","2018-10-03",20.43
"1640","2018-10-04",19.99
"1641","2018-10-05",20
"1642","2018-10-08",20.059999
"1643","2018-10-09",20.01
"1644","2018-10-10",19.530001
"1645","2018-10-11",20.34
"1646","2018-10-12",20.059999
"1647","2018-10-15",20.549999
"1648","2018-10-16",21.41
"1649","2018-10-17",21.360001
"1650","2018-10-18",21.309999
"1651","2018-10-19",21.059999
"1652","2018-10-22",21.1
"1653","2018-10-23",20.9
"1654","2018-10-24",20.469999
"1655","2018-10-25",20.67
"1656","2018-10-26",20.4
"1657","2018-10-29",20.17
"1658","2018-10-30",20.469999
"1659","2018-10-31",20.459999
"1660","2018-11-01",22.290001
"1661","2018-11-02",22.309999
"1662","2018-11-05",22.59
"1663","2018-11-06",22.219999
"1664","2018-11-07",22.469999
"1665","2018-11-08",21.84
"1666","2018-11-09",21.440001
"1667","2018-11-12",20.93
"1668","2018-11-13",19.76
"1669","2018-11-14",19.85
"1670","2018-11-15",20.049999
"1671","2018-11-16",20.77
"1672","2018-11-19",20.120001
"1673","2018-11-20",19.129999
"1674","2018-11-21",20.030001
"1675","2018-11-23",18.84
"1676","2018-11-26",19.6
"1677","2018-11-27",19.629999
"1678","2018-11-28",20.459999
"1679","2018-11-29",20.77
"1680","2018-11-30",20.76
"1681","2018-12-03",21.6
"1682","2018-12-04",20.6
"1683","2018-12-06",20.18
"1684","2018-12-07",19.82
"1685","2018-12-10",19.809999
"1686","2018-12-11",20.040001
"1687","2018-12-12",20.280001
"1688","2018-12-13",19.870001
"1689","2018-12-14",19.059999
"1690","2018-12-17",18.299999
"1691","2018-12-18",17.35
"1692","2018-12-19",17.01
"1693","2018-12-20",16.73
"1694","2018-12-21",16.540001
"1695","2018-12-24",16.16
"1696","2018-12-26",16.889999
"1697","2018-12-27",16.33
"1698","2018-12-28",16.18
"1699","2018-12-31",16.459999
"1700","2019-01-02",17.02
"1701","2019-01-03",17.09
"1702","2019-01-04",17.709999
"1703","2019-01-07",18.08
"1704","2019-01-08",18.52
"1705","2019-01-09",18.780001
"1706","2019-01-10",18.549999
"1707","2019-01-11",18.200001
"1708","2019-01-14",18.09
"1709","2019-01-15",17.809999
"1710","2019-01-16",17.5
"1711","2019-01-17",17.51
"1712","2019-01-18",18.209999
"1713","2019-01-22",17.51
"1714","2019-01-23",17.07
"1715","2019-01-24",17.209999
"1716","2019-01-25",17.530001
"1717","2019-01-28",17.6
"1718","2019-01-29",17.719999
"1719","2019-01-30",18.549999
"1720","2019-01-31",17.93
"1721","2019-02-01",18.049999
"1722","2019-02-04",18.030001
"1723","2019-02-05",17.92
"1724","2019-02-06",17.639999
"1725","2019-02-07",17.18
"1726","2019-02-08",16.98
"1727","2019-02-11",16.870001
"1728","2019-02-12",17.65
"1729","2019-02-13",18.02
"1730","2019-02-14",17.709999
"1731","2019-02-15",17.719999
"1732","2019-02-19",17.610001
"1733","2019-02-20",17.200001
"1734","2019-02-21",17.049999
"1735","2019-02-22",16.73
"1736","2019-02-25",16.82
"1737","2019-02-26",16.52
"1738","2019-02-27",16.360001
"1739","2019-02-28",16.120001
"1740","2019-03-01",15.88
"1741","2019-03-04",16.440001
"1742","2019-03-05",16.440001
"1743","2019-03-06",16.290001
"1744","2019-03-07",16.32
"1745","2019-03-08",16.299999
"1746","2019-03-11",16.58
"1747","2019-03-12",17.1
"1748","2019-03-13",17.200001
"1749","2019-03-14",17.379999
"1750","2019-03-15",17.610001
"1751","2019-03-18",17.969999
"1752","2019-03-19",17.41
"1753","2019-03-20",17.559999
"1754","2019-03-21",17.940001
"1755","2019-03-22",17.15
"1756","2019-03-25",17.32
"1757","2019-03-26",17.280001
"1758","2019-03-27",17.540001
"1759","2019-03-28",17.379999
"1760","2019-03-29",17.459999
"1761","2019-04-01",17.790001
"1762","2019-04-02",16.75
"1763","2019-04-03",16.43
"1764","2019-04-04",16.58
"1765","2019-04-05",16.58
"1766","2019-04-08",16.440001
"1767","2019-04-09",16.27
"1768","2019-04-10",16.860001
"1769","2019-04-11",16.790001
"1770","2019-04-12",16.780001
"1771","2019-04-15",16.82
"1772","2019-04-16",16.450001
"1773","2019-04-17",16.290001
"1774","2019-04-18",16.4
"1775","2019-04-22",16.280001
"1776","2019-04-23",16.5
"1777","2019-04-24",16.42
"1778","2019-04-25",16.219999
"1779","2019-04-26",15.7
"1780","2019-04-29",15.82
"1781","2019-04-30",15.63
"1782","2019-05-01",15.83
"1783","2019-05-02",15.75
"1784","2019-05-03",15.7
"1785","2019-05-06",15.33
"1786","2019-05-07",15.22
"1787","2019-05-08",15.09
"1788","2019-05-09",14.92
"1789","2019-05-10",15.21
"1790","2019-05-13",14.69
"1791","2019-05-14",14.98
"1792","2019-05-15",15.13
"1793","2019-05-16",15.5
"1794","2019-05-17",15.18
"1795","2019-05-20",15.18
"1796","2019-05-21",15.54
"1797","2019-05-22",14.95
"1798","2019-05-23",14.66
"1799","2019-05-24",14.67
"1800","2019-05-28",14.93
"1801","2019-05-29",14.93
"1802","2019-05-30",14.3
"1803","2019-05-31",14.4
"1804","2019-06-03",14.63
"1805","2019-06-04",14.75
"1806","2019-06-05",14.33
"1807","2019-06-06",14.21
"1808","2019-06-07",13.84
"1809","2019-06-10",13.63
"1810","2019-06-11",13.74
"1811","2019-06-12",13.02
"1812","2019-06-13",13.22
"1813","2019-06-14",13.1
"1814","2019-06-17",13.42
"1815","2019-06-18",13.68
"1816","2019-06-19",13.52
"1817","2019-06-20",13.39
"1818","2019-06-21",13.36
"1819","2019-06-24",13.15
"1820","2019-06-25",13.57
"1821","2019-06-26",13.95
"1822","2019-06-27",14.09
"1823","2019-06-28",14.4
"1824","2019-07-01",14.35
"1825","2019-07-02",14.13
"1826","2019-07-03",14.22
"1827","2019-07-05",14.34
"1828","2019-07-08",14.21
"1829","2019-07-09",14.25
"1830","2019-07-10",14.47
"1831","2019-07-11",14.78
"1832","2019-07-12",14.9
"1833","2019-07-15",14.88
"1834","2019-07-16",14.87
"1835","2019-07-17",14.44
"1836","2019-07-18",14.47
"1837","2019-07-19",14.15
"1838","2019-07-22",14.25
"1839","2019-07-23",14.55
"1840","2019-07-24",15.08
"1841","2019-07-25",14.33
"1842","2019-07-26",14.16
"1843","2019-07-29",14.04
"1844","2019-07-30",14.23
"1845","2019-07-31",14.24
"1846","2019-08-01",14.53
"1847","2019-08-02",13.88
"1848","2019-08-05",12.7
"1849","2019-08-06",13.3
"1850","2019-08-07",12.79
"1851","2019-08-08",12.61
"1852","2019-08-09",12.24
"1853","2019-08-12",11.95
"1854","2019-08-13",12.06
"1855","2019-08-14",11.5
"1856","2019-08-15",11.41
"1857","2019-08-16",11.78
"1858","2019-08-19",12.33
"1859","2019-08-20",12.34
"1860","2019-08-21",12.68
"1861","2019-08-22",12.5
"1862","2019-08-23",12.37
"1863","2019-08-26",12.35
"1864","2019-08-27",11.96
"1865","2019-08-28",12.42
"1866","2019-08-29",12.5
"1867","2019-08-30",12.3
"1868","2019-09-03",12.08
"1869","2019-09-04",12.17
"1870","2019-09-05",12.38
"1871","2019-09-06",12.52
"1872","2019-09-09",13.38
"1873","2019-09-10",13.8
"1874","2019-09-11",13.47
"1875","2019-09-12",13.42
"1876","2019-09-13",13.92
"1877","2019-09-16",14.5
"1878","2019-09-17",14.02
"1879","2019-09-18",13.82
"1880","2019-09-19",13.57
"1881","2019-09-20",13.57
"1882","2019-09-23",13.48
"1883","2019-09-24",13.2
"1884","2019-09-25",13.15
"1885","2019-09-26",12.88
"1886","2019-09-27",12.87
"1887","2019-09-30",12.85
"1888","2019-10-01",12.73
"1889","2019-10-02",12.32
"1890","2019-10-03",12.45
"1891","2019-10-04",12.55
"1892","2019-10-07",13.15
"1893","2019-10-08",12.8
"1894","2019-10-09",13.01
"1895","2019-10-10",13.67
"1896","2019-10-11",14.19
"1897","2019-10-14",14.21
"1898","2019-10-15",13.97
"1899","2019-10-16",13.96
"1900","2019-10-17",14.06
"1901","2019-10-18",13.82
"1902","2019-10-21",13.97
"1903","2019-10-22",13.98
"1904","2019-10-23",14.56
"1905","2019-10-24",14.49
"1906","2019-10-25",14.63
"1907","2019-10-28",14.61
"1908","2019-10-29",14.39
"1909","2019-10-30",14.1
"1910","2019-10-31",13.71
"1911","2019-11-01",14.09
