"","date","HZN"
"995","2019-06-05",4.18
"996","2019-06-06",3.33
"997","2019-06-07",4.03
"998","2019-06-10",4.04
"999","2019-06-11",4
"1000","2019-06-12",4.02
"1001","2019-06-13",3.95
"1002","2019-06-14",3.53
"1003","2019-06-17",3.94
"1004","2019-06-18",3.94
"1005","2019-06-19",3.89
"1006","2019-06-20",3.89
"1007","2019-06-21",3.55
"1008","2019-06-24",3.65
"1009","2019-06-25",3.53
"1010","2019-06-26",3.61
"1011","2019-06-27",3.57
"1012","2019-06-28",3.59
"1013","2019-07-01",3.71
"1014","2019-07-02",3.74
"1015","2019-07-03",3.67
"1016","2019-07-05",3.69
"1017","2019-07-08",3.92
"1018","2019-07-09",3.93
"1019","2019-07-10",3.68
"1020","2019-07-11",3.55
"1021","2019-07-12",3.58
"1022","2019-07-15",3.82
"1023","2019-07-16",3.87
"1024","2019-07-17",3.89
"1025","2019-07-18",3.98
"1026","2019-07-19",3.94
"1027","2019-07-22",4.5
"1028","2019-07-23",4.65
"1029","2019-07-24",4.73
"1030","2019-07-25",5.04
"1031","2019-07-26",5.25
"1032","2019-07-29",5.31
"1033","2019-07-30",5.35
"1034","2019-07-31",5.74
"1035","2019-08-01",4.79
"1036","2019-08-02",4.91
"1037","2019-08-05",4.41
"1038","2019-08-06",4.71
"1039","2019-08-07",4.45
"1040","2019-08-08",3.26
"1041","2019-08-09",3.29
"1042","2019-08-12",3.06
"1043","2019-08-13",3.15
"1044","2019-08-14",2.92
"1045","2019-08-15",2.93
"1046","2019-08-16",3.5
"1047","2019-08-19",3.7
"1048","2019-08-20",3.78
"1049","2019-08-21",3.91
"1050","2019-08-22",4.01
"1051","2019-08-23",3.99
"1052","2019-08-26",4.03
"1053","2019-08-27",4.08
"1054","2019-08-28",4.2
"1055","2019-08-29",4.19
"1056","2019-08-30",4.18
"1057","2019-09-03",4.41
"1058","2019-09-04",4.39
"1059","2019-09-05",4.61
"1060","2019-09-06",4.53
"1061","2019-09-09",4.33
"1062","2019-09-10",4.49
"1063","2019-09-11",4.47
"1064","2019-09-12",4.38
"1065","2019-09-13",4.29
"1066","2019-09-16",4.24
"1067","2019-09-17",3.99
"1068","2019-09-18",3.8
"1069","2019-09-19",4.03
"1070","2019-09-20",3.94
"1071","2019-09-23",4.11
"1072","2019-09-24",3.96
"1073","2019-09-25",3.81
"1074","2019-09-26",3.77
"1075","2019-09-27",3.68
"1076","2019-09-30",3.82
"1077","2019-10-01",3.54
"1078","2019-10-02",3.64
"1079","2019-10-03",3.62
"1080","2019-10-04",3.79
"1081","2019-10-07",3.8
"1082","2019-10-08",3.67
"1083","2019-10-09",3.82
"1084","2019-10-10",3.74
"1085","2019-10-11",3.83
"1086","2019-10-14",3.68
"1087","2019-10-15",3.8
"1088","2019-10-16",3.94
"1089","2019-10-17",3.99
"1090","2019-10-18",4.02
"1091","2019-10-21",3.99
"1092","2019-10-22",4.06
"1093","2019-10-23",4.09
"1094","2019-10-24",3.99
"1095","2019-10-25",4.03
"1096","2019-10-28",4.03
"1097","2019-10-29",4.04
"1098","2019-10-30",4.01
"1099","2019-10-31",3.84
"1100","2019-11-01",4.01
"1101","2019-11-04",4.21
"1102","2019-11-05",4.39
"1103","2019-11-06",4.45
"1104","2019-11-07",4.6
"1105","2019-11-08",4.56
"1106","2019-11-11",4.87
"1107","2019-11-12",3.79
"1108","2019-11-13",3.79
"1109","2019-11-14",3.47
"1110","2019-11-15",3.55
"1111","2019-11-18",3.5
"1112","2019-11-19",3.3
"1113","2019-11-20",3.08
"1114","2019-11-21",3.11
"1115","2019-11-22",3.18
"1116","2019-11-25",3.31
"1117","2019-11-26",3.38
"1118","2019-11-27",3.51
"1119","2019-11-29",3.45
"1120","2019-12-02",3.53
"1121","2019-12-03",3.31
"1122","2019-12-04",3.49
"1123","2019-12-05",3.47
"1124","2019-12-06",3.52
"1125","2019-12-09",3.44
"1126","2019-12-10",3.55
"1127","2019-12-11",3.33
"1128","2019-12-12",3.5
"1129","2019-12-13",3.37
"1130","2019-12-16",3.42
"1131","2019-12-17",3.5
"1132","2019-12-18",3.51
"1133","2019-12-19",3.52
"1134","2019-12-20",3.51
"1135","2019-12-23",3.4
"1136","2019-12-24",3.4
"1137","2019-12-26",3.41
"1138","2019-12-27",3.36
"1139","2019-12-30",3.48
"1140","2019-12-31",3.49
"1141","2020-01-02",3.63
"1142","2020-01-03",3.59
"1143","2020-01-06",3.51
"1144","2020-01-07",3.46
"1145","2020-01-08",3.41
"1146","2020-01-09",3.42
"1147","2020-01-10",3.45
"1148","2020-01-13",3.62
"1149","2020-01-14",3.46
"1150","2020-01-15",3.41
"1151","2020-01-16",3.41
"1152","2020-01-17",3.45
"1153","2020-01-21",3.42
"1154","2020-01-22",3.42
"1155","2020-01-23",3.47
"1156","2020-01-24",3.5
"1157","2020-01-27",3.47
"1158","2020-01-28",3.44
"1159","2020-01-29",3.43
"1160","2020-01-30",3.4
"1161","2020-01-31",3.37
"1162","2020-02-03",3.33
"1163","2020-02-04",3.34
"1164","2020-02-05",3.44
"1165","2020-02-06",3.44
"1166","2020-02-07",3.44
"1167","2020-02-10",3.41
"1168","2020-02-11",3.43
"1169","2020-02-12",3.44
"1170","2020-02-13",3.45
"1171","2020-02-14",3.44
"1172","2020-02-18",3.42
"1173","2020-02-19",3.41
"1174","2020-02-20",3.44
"1175","2020-02-21",3.44
"1176","2020-02-24",3.31
"1177","2020-02-25",3.3
"1178","2020-02-26",3.34
"1179","2020-02-27",3.05
"1180","2020-02-28",3.07
"1181","2020-03-02",3.21
"1182","2020-03-03",3.22
"1183","2020-03-04",3.23
"1184","2020-03-05",3.34
"1185","2020-03-06",3.22
"1186","2020-03-09",2.81
"1187","2020-03-10",2.77
"1188","2020-03-11",2.74
"1189","2020-03-12",2.28
"1190","2020-03-13",2.26
"1191","2020-03-16",2.23
"1192","2020-03-17",2.3
"1193","2020-03-18",2.02
"1194","2020-03-19",2.23
"1195","2020-03-20",1.22
"1196","2020-03-23",1.49
"1197","2020-03-24",1.83
"1198","2020-03-25",1.73
"1199","2020-03-26",2.14
"1200","2020-03-27",1.97
"1201","2020-03-30",1.91
"1202","2020-03-31",1.87
"1203","2020-04-01",1.84
"1204","2020-04-02",1.85
"1205","2020-04-03",2.05
"1206","2020-04-06",2.12
"1207","2020-04-07",1.95
"1208","2020-04-08",1.94
"1209","2020-04-09",1.92
"1210","2020-04-13",1.91
"1211","2020-04-14",1.63
"1212","2020-04-15",1.76
"1213","2020-04-16",1.64
"1214","2020-04-17",1.66
"1215","2020-04-20",1.65
"1216","2020-04-21",1.65
"1217","2020-04-22",1.63
"1218","2020-04-23",1.71
"1219","2020-04-24",1.67
"1220","2020-04-27",1.7
"1221","2020-04-28",1.73
"1222","2020-04-29",1.93
"1223","2020-04-30",1.9
"1224","2020-05-01",1.853
"1225","2020-05-04",1.685
"1226","2020-05-05",1.62
"1227","2020-05-06",1.6
"1228","2020-05-07",1.83
"1229","2020-05-08",1.85
"1230","2020-05-11",1.77
"1231","2020-05-12",1.67
"1232","2020-05-13",1.56
"1233","2020-05-14",1.45
"1234","2020-05-15",1.46
"1235","2020-05-18",1.43
"1236","2020-05-19",1.44
"1237","2020-05-20",1.48
"1238","2020-05-21",1.51
"1239","2020-05-22",1.51
"1240","2020-05-26",1.54
"1241","2020-05-27",1.75
"1242","2020-05-28",1.7
"1243","2020-05-29",1.62
"1244","2020-06-01",1.63
"1245","2020-06-02",1.69
"1246","2020-06-03",1.71
"1247","2020-06-04",1.75
"1248","2020-06-05",1.95
"1249","2020-06-08",2.1
"1250","2020-06-09",2.47
"1251","2020-06-10",2.34
"1252","2020-06-11",2.2
"1253","2020-06-12",2.22
"1254","2020-06-15",2.25
"1255","2020-06-16",2.27
"1256","2020-06-17",2.21
"1257","2020-06-18",2.11
"1258","2020-06-19",2.02
"1259","2020-06-22",1.96
"1260","2020-06-23",2
"1261","2020-06-24",2.01
"1262","2020-06-25",2.13
"1263","2020-06-26",2
"1264","2020-06-29",2.08
"1265","2020-06-30",2.2
"1266","2020-07-01",2.51
"1267","2020-07-02",2.97
"1268","2020-07-06",3.26
"1269","2020-07-07",3.64
"1270","2020-07-08",3.25
"1271","2020-07-09",3.24
"1272","2020-07-10",3.16
"1273","2020-07-13",3.13
"1274","2020-07-14",3.05
"1275","2020-07-15",3.28
"1276","2020-07-16",3.19
"1277","2020-07-17",3.47
"1278","2020-07-20",3.42
"1279","2020-07-21",3.69
"1280","2020-07-22",4.48
"1281","2020-07-23",4.04
"1282","2020-07-24",4.43
"1283","2020-07-27",4.32
"1284","2020-07-28",4.28
"1285","2020-07-29",4.4
"1286","2020-07-30",4.45
"1287","2020-07-31",4.11
"1288","2020-08-03",4.38
"1289","2020-08-04",4.32
"1290","2020-08-05",4.16
"1291","2020-08-06",4.04
"1292","2020-08-07",4.66
"1293","2020-08-10",4.61
"1294","2020-08-11",5.6
"1295","2020-08-12",6.4
"1296","2020-08-13",5.93
"1297","2020-08-14",5.97
"1298","2020-08-17",6.21
"1299","2020-08-18",5.96
"1300","2020-08-19",5.8
"1301","2020-08-20",5.77
"1302","2020-08-21",5.44
"1303","2020-08-24",5.53
"1304","2020-08-25",5.72
"1305","2020-08-26",5.88
"1306","2020-08-27",5.98
"1307","2020-08-28",5.99
"1308","2020-08-31",6
"1309","2020-09-01",6.36
"1310","2020-09-02",6.34
"1311","2020-09-03",5.85
"1312","2020-09-04",5.2
"1313","2020-09-08",5.12
"1314","2020-09-09",5.2
"1315","2020-09-10",5.73
"1316","2020-09-11",5.7
"1317","2020-09-14",5.69
"1318","2020-09-15",5.65
"1319","2020-09-16",5.43
"1320","2020-09-17",5.5
"1321","2020-09-18",5.35
"1322","2020-09-21",5.4
"1323","2020-09-22",5.24
"1324","2020-09-23",5.3
"1325","2020-09-24",5.13
"1326","2020-09-25",5.29
"1327","2020-09-28",5.28
"1328","2020-09-29",5.46
"1329","2020-09-30",5.75
"1330","2020-10-01",5.83
"1331","2020-10-02",5.88
"1332","2020-10-05",5.97
"1333","2020-10-06",5.75
"1334","2020-10-07",5.83
"1335","2020-10-08",5.67
"1336","2020-10-09",5.74
"1337","2020-10-12",5.7
"1338","2020-10-13",5.89
"1339","2020-10-14",5.65
"1340","2020-10-15",5.68
"1341","2020-10-16",5.69
"1342","2020-10-19",6.05
"1343","2020-10-20",6.23
"1344","2020-10-21",5.89
"1345","2020-10-22",6.28
"1346","2020-10-23",5.94
"1347","2020-10-26",5.83
"1348","2020-10-27",5.76
"1349","2020-10-28",5.59
"1350","2020-10-29",6.02
"1351","2020-10-30",5.62
"1352","2020-11-02",5.87
"1353","2020-11-03",5.97
"1354","2020-11-04",6.09
"1355","2020-11-05",6.09
"1356","2020-11-06",6.1
"1357","2020-11-09",5.93
"1358","2020-11-10",5.91
"1359","2020-11-11",6.18
"1360","2020-11-12",6.37
"1361","2020-11-13",6.82
"1362","2020-11-16",7.14
"1363","2020-11-17",7.01
"1364","2020-11-18",6.95
"1365","2020-11-19",6.88
"1366","2020-11-20",7.07
"1367","2020-11-23",7.35
"1368","2020-11-24",7.43
"1369","2020-11-25",7.59
"1370","2020-11-27",7.6
