"","date","CNO"
"569","2009-04-06",1.41
"570","2009-04-07",1.2
"571","2009-04-08",1.29
"572","2009-04-09",1.49
"573","2009-04-13",1.54
"574","2009-04-14",1.4
"575","2009-04-15",1.61
"576","2009-04-16",1.68
"577","2009-04-17",1.66
"578","2009-04-20",1.29
"579","2009-04-21",1.53
"580","2009-04-22",1.44
"581","2009-04-23",1.5
"582","2009-04-24",1.44
"583","2009-04-27",1.33
"584","2009-04-28",1.32
"585","2009-04-29",1.46
"586","2009-04-30",1.6
"587","2009-05-01",1.49
"588","2009-05-04",1.65
"589","2009-05-05",1.8
"590","2009-05-06",2.1
"591","2009-05-07",2.08
"592","2009-05-08",2.69
"593","2009-05-11",3.25
"594","2009-05-12",3.05
"595","2009-05-13",2.28
"596","2009-05-14",2.67
"597","2009-05-15",2.54
"598","2009-05-18",2.9
"599","2009-05-19",2.94
"600","2009-05-20",2.73
"601","2009-05-21",2.86
"602","2009-05-22",2.68
"603","2009-05-26",2.77
"604","2009-05-27",2.59
"605","2009-05-28",2.57
"606","2009-05-29",2.41
"607","2009-06-01",2.6
"608","2009-06-02",2.73
"609","2009-06-03",2.56
"610","2009-06-04",2.66
"611","2009-06-05",2.56
"612","2009-06-08",2.49
"613","2009-06-09",2.4
"614","2009-06-10",2.38
"615","2009-06-11",2.42
"616","2009-06-12",2.4
"617","2009-06-15",2.17
"618","2009-06-16",1.96
"619","2009-06-17",1.91
"620","2009-06-18",2.01
"621","2009-06-19",2.1
"622","2009-06-22",2
"623","2009-06-23",1.82
"624","2009-06-24",1.89
"625","2009-06-25",1.87
"626","2009-06-26",2.4
"627","2009-06-29",2.24
"628","2009-06-30",2.37
"629","2009-07-01",2.46
"630","2009-07-02",2.3
"631","2009-07-06",2.16
"632","2009-07-07",1.99
"633","2009-07-08",1.91
"634","2009-07-09",1.91
"635","2009-07-10",1.84
"636","2009-07-13",2.05
"637","2009-07-14",2.11
"638","2009-07-15",2.29
"639","2009-07-16",2.09
"640","2009-07-17",1.93
"641","2009-07-20",1.96
"642","2009-07-21",2
"643","2009-07-22",1.97
"644","2009-07-23",2.03
"645","2009-07-24",1.95
"646","2009-07-27",1.92
"647","2009-07-28",1.9
"648","2009-07-29",2.58
"649","2009-07-30",2.89
"650","2009-07-31",3.11
"651","2009-08-03",3.68
"652","2009-08-04",3.6
"653","2009-08-05",3.33
"654","2009-08-06",3.16
"655","2009-08-07",3.31
"656","2009-08-10",3.36
"657","2009-08-11",3.18
"658","2009-08-12",3.23
"659","2009-08-13",3.33
"660","2009-08-14",3.25
"661","2009-08-17",2.93
"662","2009-08-18",3.21
"663","2009-08-19",3.25
"664","2009-08-20",3.33
"665","2009-08-21",3.43
"666","2009-08-24",3.59
"667","2009-08-25",4.38
"668","2009-08-26",4.3
"669","2009-08-27",4.51
"670","2009-08-28",4.31
"671","2009-08-31",4.29
"672","2009-09-01",3.98
"673","2009-09-02",3.86
"674","2009-09-03",3.95
"675","2009-09-04",4.08
"676","2009-09-08",4.14
"677","2009-09-09",4.13
"678","2009-09-10",4.49
"679","2009-09-11",4.58
"680","2009-09-14",5.06
"681","2009-09-15",5.11
"682","2009-09-16",5.95
"683","2009-09-17",6.04
"684","2009-09-18",5.87
"685","2009-09-21",5.79
"686","2009-09-22",5.8
"687","2009-09-23",5.49
"688","2009-09-24",5.2
"689","2009-09-25",5.04
"690","2009-09-28",5.5
"691","2009-09-29",5.39
"692","2009-09-30",5.26
"693","2009-10-01",4.75
"694","2009-10-02",5.15
"695","2009-10-05",5.29
"696","2009-10-06",5.19
"697","2009-10-07",5.09
"698","2009-10-08",5.1
"699","2009-10-09",5.14
"700","2009-10-12",5.12
"701","2009-10-13",4.99
"702","2009-10-14",6.46
"703","2009-10-15",6.85
"704","2009-10-16",6.53
"705","2009-10-19",6.54
"706","2009-10-20",6.28
"707","2009-10-21",6.2
"708","2009-10-22",6.24
"709","2009-10-23",6.07
"710","2009-10-26",5.68
"711","2009-10-27",5.49
"712","2009-10-28",5.21
"713","2009-10-29",5.51
"714","2009-10-30",5.21
"715","2009-11-02",5.17
"716","2009-11-03",5.43
"717","2009-11-04",5.39
"718","2009-11-05",5.1
"719","2009-11-06",5.09
"720","2009-11-09",5.33
"721","2009-11-10",5.26
"722","2009-11-11",5.4
"723","2009-11-12",5.33
"724","2009-11-13",5.24
"725","2009-11-16",5.29
"726","2009-11-17",5.3
"727","2009-11-18",5.35
"728","2009-11-19",5.18
"729","2009-11-20",5.03
"730","2009-11-23",5.05
"731","2009-11-24",4.96
"732","2009-11-25",4.89
"733","2009-11-27",4.58
"734","2009-11-30",4.79
"735","2009-12-01",5.14
"736","2009-12-02",5.22
"737","2009-12-03",5.1
"738","2009-12-04",5.24
"739","2009-12-07",5.16
"740","2009-12-08",4.84
"741","2009-12-09",4.78
"742","2009-12-10",4.79
"743","2009-12-11",4.75
"744","2009-12-14",4.94
"745","2009-12-15",4.81
"746","2009-12-16",5.14
"747","2009-12-17",4.97
"748","2009-12-18",4.92
"749","2009-12-21",4.89
"750","2009-12-22",4.88
"751","2009-12-23",5.08
"752","2009-12-24",5.08
"753","2009-12-28",5.03
"754","2009-12-29",5.07
"755","2009-12-30",5.04
"756","2009-12-31",5
"757","2010-01-04",5.26
"758","2010-01-05",5.18
"759","2010-01-06",5.15
"760","2010-01-07",5.5
"761","2010-01-08",5.61
"762","2010-01-11",5.59
"763","2010-01-12",5.44
"764","2010-01-13",5.47
"765","2010-01-14",5.46
"766","2010-01-15",5.38
"767","2010-01-19",5.41
"768","2010-01-20",5.28
"769","2010-01-21",5.05
"770","2010-01-22",4.85
"771","2010-01-25",4.93
"772","2010-01-26",4.83
"773","2010-01-27",4.98
"774","2010-01-28",4.93
"775","2010-01-29",4.76
"776","2010-02-01",4.81
"777","2010-02-02",4.98
"778","2010-02-03",4.84
"779","2010-02-04",4.43
"780","2010-02-05",4.52
"781","2010-02-08",4.4
"782","2010-02-09",4.4
"783","2010-02-10",4.5
"784","2010-02-11",4.58
"785","2010-02-12",4.67
"786","2010-02-16",4.82
"787","2010-02-17",5.17
"788","2010-02-18",5.24
"789","2010-02-19",5.31
"790","2010-02-22",5.31
"791","2010-02-23",5.09
"792","2010-02-24",5.28
"793","2010-02-25",5.33
"794","2010-02-26",4.98
"795","2010-03-01",4.97
"796","2010-03-02",4.98
"797","2010-03-03",5.13
"798","2010-03-04",5.75
"799","2010-03-05",5.99
"800","2010-03-08",5.92
"801","2010-03-09",6.03
"802","2010-03-10",6.23
"803","2010-03-11",6.31
"804","2010-03-12",6.31
"805","2010-03-15",6.23
"806","2010-03-16",6.47
"807","2010-03-17",6.43
"808","2010-03-18",6.45
"809","2010-03-19",5.88
"810","2010-03-22",6.08
"811","2010-03-23",6.08
"812","2010-03-24",6.15
"813","2010-03-25",6.09
"814","2010-03-26",6.12
"815","2010-03-29",6.39
"816","2010-03-30",6.23
"817","2010-03-31",6.22
"818","2010-04-01",6.25
"819","2010-04-05",6.33
"820","2010-04-06",6.43
"821","2010-04-07",6.49
"822","2010-04-08",6.52
"823","2010-04-09",6.57
"824","2010-04-12",6.53
"825","2010-04-13",6.45
"826","2010-04-14",6.6
"827","2010-04-15",6.5
"828","2010-04-16",6.17
"829","2010-04-19",6.21
"830","2010-04-20",6.32
"831","2010-04-21",6.16
"832","2010-04-22",6.31
"833","2010-04-23",6.41
"834","2010-04-26",6.27
"835","2010-04-27",5.89
"836","2010-04-28",5.95
"837","2010-04-29",6.11
"838","2010-04-30",5.9
"839","2010-05-03",6.07
"840","2010-05-04",5.81
"841","2010-05-05",6.16
"842","2010-05-06",5.75
"843","2010-05-07",5.32
"844","2010-05-10",6.05
"845","2010-05-11",6.07
"846","2010-05-12",6.25
"847","2010-05-13",6.07
"848","2010-05-14",5.83
"849","2010-05-17",5.75
"850","2010-05-18",5.64
"851","2010-05-19",5.48
"852","2010-05-20",4.99
"853","2010-05-21",5.19
"854","2010-05-24",5.08
"855","2010-05-25",5.2
"856","2010-05-26",5.19
"857","2010-05-27",5.76
"858","2010-05-28",5.61
"859","2010-06-01",5.39
"860","2010-06-02",5.63
"861","2010-06-03",5.64
"862","2010-06-04",5.14
"863","2010-06-07",4.85
"864","2010-06-08",5.07
"865","2010-06-09",4.95
"866","2010-06-10",5.3
"867","2010-06-11",5.32
"868","2010-06-14",5.44
"869","2010-06-15",5.85
"870","2010-06-16",5.81
"871","2010-06-17",5.79
"872","2010-06-18",5.95
"873","2010-06-21",5.82
"874","2010-06-22",5.61
"875","2010-06-23",5.5
"876","2010-06-24",5.41
"877","2010-06-25",5.44
"878","2010-06-28",5.43
"879","2010-06-29",5.01
"880","2010-06-30",4.95
"881","2010-07-01",4.8
"882","2010-07-02",4.82
"883","2010-07-06",4.73
"884","2010-07-07",5.01
"885","2010-07-08",5.17
"886","2010-07-09",5.28
"887","2010-07-12",5.27
"888","2010-07-13",5.38
"889","2010-07-14",5.31
"890","2010-07-15",5.16
"891","2010-07-16",4.84
"892","2010-07-19",4.82
"893","2010-07-20",5.07
"894","2010-07-21",4.96
"895","2010-07-22",5.19
"896","2010-07-23",5.36
"897","2010-07-26",5.43
"898","2010-07-27",5.47
"899","2010-07-28",5.25
"900","2010-07-29",5.37
"901","2010-07-30",5.37
"902","2010-08-02",5.64
"903","2010-08-03",5.3
"904","2010-08-04",5.65
"905","2010-08-05",5.6
"906","2010-08-06",5.5
"907","2010-08-09",5.54
"908","2010-08-10",5.35
"909","2010-08-11",5.03
"910","2010-08-12",5.07
"911","2010-08-13",4.97
"912","2010-08-16",5.01
"913","2010-08-17",4.96
"914","2010-08-18",4.96
"915","2010-08-19",4.8
"916","2010-08-20",4.75
"917","2010-08-23",4.83
"918","2010-08-24",4.8
"919","2010-08-25",4.83
"920","2010-08-26",4.67
"921","2010-08-27",4.86
"922","2010-08-30",4.65
"923","2010-08-31",4.73
"924","2010-09-01",5.09
"925","2010-09-02",5.22
"926","2010-09-03",5.35
"927","2010-09-07",5.22
"928","2010-09-08",5.28
"929","2010-09-09",5.25
"930","2010-09-10",5.31
"931","2010-09-13",5.47
"932","2010-09-14",5.34
"933","2010-09-15",5.34
"934","2010-09-16",5.24
"935","2010-09-17",5.34
"936","2010-09-20",5.62
"937","2010-09-21",5.71
"938","2010-09-22",5.49
"939","2010-09-23",5.23
"940","2010-09-24",5.58
"941","2010-09-27",5.54
"942","2010-09-28",5.51
"943","2010-09-29",5.53
"944","2010-09-30",5.54
"945","2010-10-01",5.4
"946","2010-10-04",5.26
"947","2010-10-05",5.42
"948","2010-10-06",5.49
"949","2010-10-07",5.49
"950","2010-10-08",5.55
"951","2010-10-11",5.55
"952","2010-10-12",5.49
"953","2010-10-13",5.55
"954","2010-10-14",5.49
"955","2010-10-15",5.32
"956","2010-10-18",5.45
"957","2010-10-19",5.26
"958","2010-10-20",5.37
"959","2010-10-21",5.53
"960","2010-10-22",5.54
"961","2010-10-25",5.55
"962","2010-10-26",5.55
"963","2010-10-27",5.52
"964","2010-10-28",5.52
"965","2010-10-29",5.44
"966","2010-11-01",5.44
"967","2010-11-02",5.59
"968","2010-11-03",5.79
"969","2010-11-04",5.99
"970","2010-11-05",6.05
"971","2010-11-08",5.99
"972","2010-11-09",5.86
"973","2010-11-10",5.94
"974","2010-11-11",5.96
"975","2010-11-12",5.83
"976","2010-11-15",5.78
"977","2010-11-16",5.56
"978","2010-11-17",5.56
"979","2010-11-18",5.71
"980","2010-11-19",5.75
"981","2010-11-22",5.81
"982","2010-11-23",5.72
"983","2010-11-24",5.87
"984","2010-11-26",5.81
"985","2010-11-29",5.79
"986","2010-11-30",5.85
"987","2010-12-01",6.03
"988","2010-12-02",6.18
"989","2010-12-03",6.25
"990","2010-12-06",6.3
"991","2010-12-07",6.29
"992","2010-12-08",6.43
"993","2010-12-09",6.69
"994","2010-12-10",6.8
"995","2010-12-13",6.66
