"","date","LJPC"
"1934","2019-10-28",7.06
"1935","2019-10-29",6.76
"1936","2019-10-30",6.91
"1937","2019-10-31",7.02
"1938","2019-11-01",7.39
"1939","2019-11-04",7.5
"1940","2019-11-05",7.25
"1941","2019-11-06",6.91
"1942","2019-11-07",6.86
"1943","2019-11-08",6.87
"1944","2019-11-11",6.75
"1945","2019-11-12",6.69
"1946","2019-11-13",6.3
"1947","2019-11-14",6.05
"1948","2019-11-15",6.02
"1949","2019-11-18",5.94
"1950","2019-11-19",5.82
"1951","2019-11-20",5.86
"1952","2019-11-21",5.62
"1953","2019-11-22",5.58
"1954","2019-11-25",2.59
"1955","2019-11-26",2.42
"1956","2019-11-27",2.57
"1957","2019-11-29",2.74
"1958","2019-12-02",2.75
"1959","2019-12-03",2.8
"1960","2019-12-04",3.35
"1961","2019-12-05",3.06
"1962","2019-12-06",3.27
"1963","2019-12-09",3.24
"1964","2019-12-10",3.21
"1965","2019-12-11",3.23
"1966","2019-12-12",3.38
"1967","2019-12-13",3.35
"1968","2019-12-16",4.07
"1969","2019-12-17",3.96
"1970","2019-12-18",4.01
"1971","2019-12-19",4.05
"1972","2019-12-20",3.93
"1973","2019-12-23",4.04
"1974","2019-12-24",4.28
"1975","2019-12-26",3.98
"1976","2019-12-27",3.89
"1977","2019-12-30",3.89
"1978","2019-12-31",3.93
"1979","2020-01-02",3.89
"1980","2020-01-03",3.89
"1981","2020-01-06",4
"1982","2020-01-07",3.99
"1983","2020-01-08",3.89
"1984","2020-01-09",5.25
"1985","2020-01-10",6
"1986","2020-01-13",7
"1987","2020-01-14",8.83
"1988","2020-01-15",7.88
"1989","2020-01-16",7.91
"1990","2020-01-17",7.73
"1991","2020-01-21",7.7
"1992","2020-01-22",7.8
"1993","2020-01-23",7.69
"1994","2020-01-24",7.6
"1995","2020-01-27",7.2
"1996","2020-01-28",6.98
"1997","2020-01-29",6.88
"1998","2020-01-30",6.84
"1999","2020-01-31",6.85
"2000","2020-02-03",6.89
"2001","2020-02-04",8.39
"2002","2020-02-05",8.48
"2003","2020-02-06",8.09
"2004","2020-02-07",7.77
"2005","2020-02-10",8.31
"2006","2020-02-11",8.68
"2007","2020-02-12",8.39
"2008","2020-02-13",8.57
"2009","2020-02-14",8.4
"2010","2020-02-18",8.36
"2011","2020-02-19",8.33
"2012","2020-02-20",8.25
"2013","2020-02-21",8.12
"2014","2020-02-24",7.22
"2015","2020-02-25",7.06
"2016","2020-02-26",6.93
"2017","2020-02-27",6.73
"2018","2020-02-28",6.8
"2019","2020-03-02",6.63
"2020","2020-03-03",6.67
"2021","2020-03-04",6.56
"2022","2020-03-05",6.11
"2023","2020-03-06",5.86
"2024","2020-03-09",4.96
"2025","2020-03-10",5.23
"2026","2020-03-11",4.81
"2027","2020-03-12",3.81
"2028","2020-03-13",4
"2029","2020-03-16",3.91
"2030","2020-03-17",4
"2031","2020-03-18",3.89
"2032","2020-03-19",4.38
"2033","2020-03-20",4.02
"2034","2020-03-23",4.24
"2035","2020-03-24",4.51
"2036","2020-03-25",4.73
"2037","2020-03-26",4.96
"2038","2020-03-27",4.36
"2039","2020-03-30",4.16
"2040","2020-03-31",4.2
"2041","2020-04-01",4.8
"2042","2020-04-02",5.08
"2043","2020-04-03",5.15
"2044","2020-04-06",5.73
"2045","2020-04-07",5.66
"2046","2020-04-08",6.31
"2047","2020-04-09",6.7
"2048","2020-04-13",6.08
"2049","2020-04-14",6.57
"2050","2020-04-15",6.6
"2051","2020-04-16",6.8
"2052","2020-04-17",6.87
"2053","2020-04-20",7.03
"2054","2020-04-21",6.6
"2055","2020-04-22",6.41
"2056","2020-04-23",6.42
"2057","2020-04-24",6.83
"2058","2020-04-27",6.92
"2059","2020-04-28",6.77
"2060","2020-04-29",6.95
"2061","2020-04-30",7.26
"2062","2020-05-01",7.04
"2063","2020-05-04",7.72
"2064","2020-05-05",7.58
"2065","2020-05-06",7.84
"2066","2020-05-07",7.45
"2067","2020-05-08",7.44
"2068","2020-05-11",7.31
"2069","2020-05-12",7.39
"2070","2020-05-13",6.89
"2071","2020-05-14",7.1
"2072","2020-05-15",6.89
"2073","2020-05-18",7.13
"2074","2020-05-19",7.23
"2075","2020-05-20",7.22
"2076","2020-05-21",7.17
"2077","2020-05-22",7.21
"2078","2020-05-26",6.83
"2079","2020-05-27",5.03
"2080","2020-05-28",4.66
"2081","2020-05-29",4.72
"2082","2020-06-01",4.55
"2083","2020-06-02",4.96
"2084","2020-06-03",4.93
"2085","2020-06-04",5.01
"2086","2020-06-05",5.41
"2087","2020-06-08",5.65
"2088","2020-06-09",5.85
"2089","2020-06-10",5.64
"2090","2020-06-11",5.22
"2091","2020-06-12",5.08
"2092","2020-06-15",5.31
"2093","2020-06-16",5.53
"2094","2020-06-17",5.38
"2095","2020-06-18",5.49
"2096","2020-06-19",5.31
"2097","2020-06-22",5.22
"2098","2020-06-23",5.06
"2099","2020-06-24",4.8
"2100","2020-06-25",4.68
"2101","2020-06-26",4.5
"2102","2020-06-29",4.39
"2103","2020-06-30",4.26
"2104","2020-07-01",4.52
"2105","2020-07-02",4.41
"2106","2020-07-06",4.44
"2107","2020-07-07",4.58
"2108","2020-07-08",4.49
"2109","2020-07-09",4.34
"2110","2020-07-10",4.32
"2111","2020-07-13",4.14
"2112","2020-07-14",4.27
"2113","2020-07-15",4.44
"2114","2020-07-16",4.39
"2115","2020-07-17",4.7
"2116","2020-07-20",4.59
"2117","2020-07-21",4.43
"2118","2020-07-22",4.29
"2119","2020-07-23",4.15
"2120","2020-07-24",4.03
"2121","2020-07-27",3.93
"2122","2020-07-28",3.89
"2123","2020-07-29",4.03
"2124","2020-07-30",4.18
"2125","2020-07-31",3.98
"2126","2020-08-03",4.06
"2127","2020-08-04",4.26
"2128","2020-08-05",4.28
"2129","2020-08-06",3.79
"2130","2020-08-07",3.58
"2131","2020-08-10",3.6
"2132","2020-08-11",3.59
"2133","2020-08-12",3.54
"2134","2020-08-13",3.71
"2135","2020-08-14",3.93
"2136","2020-08-17",4.19
"2137","2020-08-18",4.2
"2138","2020-08-19",4.15
"2139","2020-08-20",4.16
"2140","2020-08-21",3.84
"2141","2020-08-24",3.77
"2142","2020-08-25",4.22
"2143","2020-08-26",4
"2144","2020-08-27",3.98
"2145","2020-08-28",4.09
"2146","2020-08-31",4.2
"2147","2020-09-01",4.09
"2148","2020-09-02",4.08
"2149","2020-09-03",3.88
"2150","2020-09-04",3.96
"2151","2020-09-08",3.89
"2152","2020-09-09",4.08
"2153","2020-09-10",4.12
"2154","2020-09-11",3.97
"2155","2020-09-14",4.3
"2156","2020-09-15",4.53
"2157","2020-09-16",5.02
"2158","2020-09-17",4.71
"2159","2020-09-18",4.7
"2160","2020-09-21",4.28
"2161","2020-09-22",4.26
"2162","2020-09-23",4
"2163","2020-09-24",3.83
"2164","2020-09-25",3.9
"2165","2020-09-28",3.82
"2166","2020-09-29",3.97
"2167","2020-09-30",4.03
"2168","2020-10-01",4.21
"2169","2020-10-02",4.14
"2170","2020-10-05",4.12
"2171","2020-10-06",4.14
"2172","2020-10-07",4.29
"2173","2020-10-08",4.28
"2174","2020-10-09",4.09
"2175","2020-10-12",4.18
"2176","2020-10-13",4.3
"2177","2020-10-14",4.14
"2178","2020-10-15",3.91
"2179","2020-10-16",4.09
"2180","2020-10-19",4.02
"2181","2020-10-20",3.98
"2182","2020-10-21",4.1
"2183","2020-10-22",4.09
"2184","2020-10-23",4.08
"2185","2020-10-26",4
"2186","2020-10-27",3.85
"2187","2020-10-28",3.56
"2188","2020-10-29",3.59
"2189","2020-10-30",3.4
"2190","2020-11-02",3.5
"2191","2020-11-03",3.64
"2192","2020-11-04",3.67
"2193","2020-11-05",3.77
"2194","2020-11-06",3.57
"2195","2020-11-09",4.32
"2196","2020-11-10",4.15
"2197","2020-11-11",4.33
"2198","2020-11-12",4.49
"2199","2020-11-13",4.68
"2200","2020-11-16",4.8
"2201","2020-11-17",4.73
"2202","2020-11-18",4.4
"2203","2020-11-19",4.54
"2204","2020-11-20",4.53
"2205","2020-11-23",4.75
"2206","2020-11-24",4.67
"2207","2020-11-25",4.72
"2208","2020-11-27",4.73
