"","date","ACRS"
"979","2019-08-26",1.01
"980","2019-08-27",0.951
"981","2019-08-28",0.964
"982","2019-08-29",1.01
"983","2019-08-30",1.01
"984","2019-09-03",0.95
"985","2019-09-04",0.92
"986","2019-09-05",0.921
"987","2019-09-06",1.01
"988","2019-09-09",1.04
"989","2019-09-10",1.12
"990","2019-09-11",1.11
"991","2019-09-12",1.08
"992","2019-09-13",1.03
"993","2019-09-16",1.1
"994","2019-09-17",1.8
"995","2019-09-18",1.63
"996","2019-09-19",1.39
"997","2019-09-20",1.42
"998","2019-09-23",1.285
"999","2019-09-24",1.245
"1000","2019-09-25",1.33
"1001","2019-09-26",1.175
"1002","2019-09-27",1.19
"1003","2019-09-30",1.08
"1004","2019-10-01",1.06
"1005","2019-10-02",1.02
"1006","2019-10-03",1.05
"1007","2019-10-04",1.13
"1008","2019-10-07",1.16
"1009","2019-10-08",1.16
"1010","2019-10-09",1.16
"1011","2019-10-10",1.19
"1012","2019-10-11",1.42
"1013","2019-10-14",1.41
"1014","2019-10-15",1.47
"1015","2019-10-16",1.56
"1016","2019-10-17",1.66
"1017","2019-10-18",1.61
"1018","2019-10-21",1.41
"1019","2019-10-22",1.61
"1020","2019-10-23",1.65
"1021","2019-10-24",1.68
"1022","2019-10-25",1.78
"1023","2019-10-28",1.66
"1024","2019-10-29",1.9
"1025","2019-10-30",1.84
"1026","2019-10-31",1.75
"1027","2019-11-01",1.89
"1028","2019-11-04",1.81
"1029","2019-11-05",1.7
"1030","2019-11-06",1.62
"1031","2019-11-07",1.69
"1032","2019-11-08",1.95
"1033","2019-11-11",1.89
"1034","2019-11-12",1.81
"1035","2019-11-13",1.78
"1036","2019-11-14",1.79
"1037","2019-11-15",1.83
"1038","2019-11-18",1.8
"1039","2019-11-19",1.77
"1040","2019-11-20",1.78
"1041","2019-11-21",1.58
"1042","2019-11-22",1.65
"1043","2019-11-25",1.67
"1044","2019-11-26",1.66
"1045","2019-11-27",1.64
"1046","2019-11-29",1.64
"1047","2019-12-02",1.66
"1048","2019-12-03",1.73
"1049","2019-12-04",1.7
"1050","2019-12-05",1.62
"1051","2019-12-06",1.66
"1052","2019-12-09",1.79
"1053","2019-12-10",1.77
"1054","2019-12-11",1.81
"1055","2019-12-12",1.73
"1056","2019-12-13",1.88
"1057","2019-12-16",1.8
"1058","2019-12-17",1.85
"1059","2019-12-18",1.81
"1060","2019-12-19",1.81
"1061","2019-12-20",1.97
"1062","2019-12-23",1.82
"1063","2019-12-24",1.83
"1064","2019-12-26",1.86
"1065","2019-12-27",1.92
"1066","2019-12-30",1.87
"1067","2019-12-31",1.89
"1068","2020-01-02",1.87
"1069","2020-01-03",1.84
"1070","2020-01-06",1.87
"1071","2020-01-07",1.85
"1072","2020-01-08",1.86
"1073","2020-01-09",1.86
"1074","2020-01-10",2.18
"1075","2020-01-13",2.11
"1076","2020-01-14",1.99
"1077","2020-01-15",1.98
"1078","2020-01-16",1.97
"1079","2020-01-17",1.84
"1080","2020-01-21",1.73
"1081","2020-01-22",1.72
"1082","2020-01-23",1.6
"1083","2020-01-24",1.57
"1084","2020-01-27",1.47
"1085","2020-01-28",1.43
"1086","2020-01-29",1.36
"1087","2020-01-30",1.32
"1088","2020-01-31",1.24
"1089","2020-02-03",1.28
"1090","2020-02-04",1.37
"1091","2020-02-05",1.39
"1092","2020-02-06",1.36
"1093","2020-02-07",1.28
"1094","2020-02-10",1.27
"1095","2020-02-11",1.37
"1096","2020-02-12",1.38
"1097","2020-02-13",1.38
"1098","2020-02-14",1.35
"1099","2020-02-18",1.33
"1100","2020-02-19",1.29
"1101","2020-02-20",1.34
"1102","2020-02-21",1.45
"1103","2020-02-24",1.43
"1104","2020-02-25",1.37
"1105","2020-02-26",1.23
"1106","2020-02-27",1.14
"1107","2020-02-28",1.14
"1108","2020-03-02",1.26
"1109","2020-03-03",1.15
"1110","2020-03-04",1.24
"1111","2020-03-05",1.15
"1112","2020-03-06",1.11
"1113","2020-03-09",0.99
"1114","2020-03-10",1.03
"1115","2020-03-11",1.06
"1116","2020-03-12",1.04
"1117","2020-03-13",0.928
"1118","2020-03-16",0.875
"1119","2020-03-17",0.915
"1120","2020-03-18",0.75
"1121","2020-03-19",0.825
"1122","2020-03-20",0.9
"1123","2020-03-23",0.913
"1124","2020-03-24",1
"1125","2020-03-25",1.09
"1126","2020-03-26",1.17
"1127","2020-03-27",1.13
"1128","2020-03-30",1.02
"1129","2020-03-31",1.04
"1130","2020-04-01",1.04
"1131","2020-04-02",1.11
"1132","2020-04-03",1.1
"1133","2020-04-06",1.15
"1134","2020-04-07",1.12
"1135","2020-04-08",1.15
"1136","2020-04-09",1.15
"1137","2020-04-13",1.29
"1138","2020-04-14",1.27
"1139","2020-04-15",1.25
"1140","2020-04-16",1.22
"1141","2020-04-17",1.2
"1142","2020-04-20",1.14
"1143","2020-04-21",1.1
"1144","2020-04-22",1.1
"1145","2020-04-23",1.04
"1146","2020-04-24",1.08
"1147","2020-04-27",1.21
"1148","2020-04-28",1.24
"1149","2020-04-29",1.38
"1150","2020-04-30",1.33
"1151","2020-05-01",1.24
"1152","2020-05-04",1.25
"1153","2020-05-05",1.3
"1154","2020-05-06",1.26
"1155","2020-05-07",1.37
"1156","2020-05-08",1.42
"1157","2020-05-11",1.44
"1158","2020-05-12",1.39
"1159","2020-05-13",1.31
"1160","2020-05-14",1.3
"1161","2020-05-15",1.29
"1162","2020-05-18",1.3
"1163","2020-05-19",1.28
"1164","2020-05-20",1.28
"1165","2020-05-21",1.24
"1166","2020-05-22",1.23
"1167","2020-05-26",1.32
"1168","2020-05-27",1.34
"1169","2020-05-28",1.34
"1170","2020-05-29",1.41
"1171","2020-06-01",1.32
"1172","2020-06-02",1.46
"1173","2020-06-03",1.435
"1174","2020-06-04",1.41
"1175","2020-06-05",1.43
"1176","2020-06-08",1.45
"1177","2020-06-09",1.585
"1178","2020-06-10",1.58
"1179","2020-06-11",1.41
"1180","2020-06-12",1.4
"1181","2020-06-15",1.45
"1182","2020-06-16",1.48
"1183","2020-06-17",1.725
"1184","2020-06-18",1.64
"1185","2020-06-19",1.62
"1186","2020-06-22",1.53
"1187","2020-06-23",1.7
"1188","2020-06-24",1.57
"1189","2020-06-25",1.52
"1190","2020-06-26",1.48
"1191","2020-06-29",1.6
"1192","2020-06-30",1.62
"1193","2020-07-01",1.65
"1194","2020-07-02",1.5
"1195","2020-07-06",1.68
"1196","2020-07-07",1.77
"1197","2020-07-08",1.74
"1198","2020-07-09",1.8
"1199","2020-07-10",1.98
"1200","2020-07-13",1.99
"1201","2020-07-14",2
"1202","2020-07-15",2.03
"1203","2020-07-16",2
"1204","2020-07-17",2.21
"1205","2020-07-20",2.45
"1206","2020-07-21",2.3
"1207","2020-07-22",2.32
"1208","2020-07-23",2.24
"1209","2020-07-24",2.15
"1210","2020-07-27",2.2
"1211","2020-07-28",2.12
"1212","2020-07-29",2.17
"1213","2020-07-30",2.26
"1214","2020-07-31",2.15
"1215","2020-08-03",2.13
"1216","2020-08-04",2.2
"1217","2020-08-05",2.15
"1218","2020-08-06",1.95
"1219","2020-08-07",2.1
"1220","2020-08-10",2.17
"1221","2020-08-11",2.28
"1222","2020-08-12",2.2
"1223","2020-08-13",2.16
"1224","2020-08-14",2.46
"1225","2020-08-17",2.37
"1226","2020-08-18",2.4
"1227","2020-08-19",2.47
"1228","2020-08-20",2.71
"1229","2020-08-21",2.55
"1230","2020-08-24",2.47
"1231","2020-08-25",2.4
"1232","2020-08-26",2.4
"1233","2020-08-27",2.4
"1234","2020-08-28",2.55
"1235","2020-08-31",2.46
"1236","2020-09-01",2.33
"1237","2020-09-02",2.35
"1238","2020-09-03",2.22
"1239","2020-09-04",2.14
"1240","2020-09-08",2.03
"1241","2020-09-09",2.15
"1242","2020-09-10",2.19
"1243","2020-09-11",2.16
"1244","2020-09-14",2.23
"1245","2020-09-15",2.35
"1246","2020-09-16",2.39
"1247","2020-09-17",2.54
"1248","2020-09-18",2.53
"1249","2020-09-21",2.49
"1250","2020-09-22",2.5
"1251","2020-09-23",2.36
"1252","2020-09-24",2.4
"1253","2020-09-25",2.46
"1254","2020-09-28",2.57
"1255","2020-09-29",2.56
"1256","2020-09-30",2.57
"1257","2020-10-01",2.65
"1258","2020-10-02",2.96
"1259","2020-10-05",3.35
"1260","2020-10-06",3.32
"1261","2020-10-07",3.75
"1262","2020-10-08",4.15
"1263","2020-10-09",4.75
"1264","2020-10-12",4.05
"1265","2020-10-13",4.15
"1266","2020-10-14",4
"1267","2020-10-15",3.96
"1268","2020-10-16",4.31
"1269","2020-10-19",4.51
"1270","2020-10-20",4.52
"1271","2020-10-21",4.25
"1272","2020-10-22",4.25
"1273","2020-10-23",4.3
"1274","2020-10-26",4.1
"1275","2020-10-27",4.02
"1276","2020-10-28",3.82
"1277","2020-10-29",3.83
"1278","2020-10-30",3.84
"1279","2020-11-02",3.75
"1280","2020-11-03",3.71
"1281","2020-11-04",3.95
"1282","2020-11-05",3.97
"1283","2020-11-06",4.12
"1284","2020-11-09",3.99
"1285","2020-11-10",3.75
"1286","2020-11-11",3.67
"1287","2020-11-12",3.77
"1288","2020-11-13",3.64
"1289","2020-11-16",3.19
"1290","2020-11-17",3.26
"1291","2020-11-18",3.2
"1292","2020-11-19",3.09
"1293","2020-11-20",3.09
"1294","2020-11-23",3.12
"1295","2020-11-24",3.33
"1296","2020-11-25",3.31
"1297","2020-11-27",3.32
