"","date","VRTS"
"967","2012-11-02",104
"968","2012-11-05",104.18
"969","2012-11-06",105.050003
"970","2012-11-07",103.129997
"971","2012-11-08",101.800003
"972","2012-11-09",101.839996
"973","2012-11-12",102.889999
"974","2012-11-13",103.879997
"975","2012-11-14",102.860001
"976","2012-11-15",100.540001
"977","2012-11-16",101.160004
"978","2012-11-19",104.260002
"979","2012-11-20",107.889999
"980","2012-11-21",109.400002
"981","2012-11-23",110.099998
"982","2012-11-26",112.529999
"983","2012-11-27",111.75
"984","2012-11-28",111.650002
"985","2012-11-29",113.699997
"986","2012-11-30",114.860001
"987","2012-12-03",115.639999
"988","2012-12-04",113.75
"989","2012-12-05",114.5
"990","2012-12-06",115.190002
"991","2012-12-07",116.209999
"992","2012-12-10",116.010002
"993","2012-12-11",115.5
"994","2012-12-12",115.720001
"995","2012-12-13",115.150002
"996","2012-12-14",114.559998
"997","2012-12-17",118.739998
"998","2012-12-18",120.199997
"999","2012-12-19",117.389999
"1000","2012-12-20",119.379997
"1001","2012-12-21",120.25
"1002","2012-12-24",121.139999
"1003","2012-12-26",120.599998
"1004","2012-12-27",119.440002
"1005","2012-12-28",119.5
"1006","2012-12-31",120.940002
"1007","2013-01-02",125.68
"1008","2013-01-03",125.089996
"1009","2013-01-04",126.949997
"1010","2013-01-07",126.790001
"1011","2013-01-08",128.789993
"1012","2013-01-09",131.720001
"1013","2013-01-10",134.380005
"1014","2013-01-11",134.789993
"1015","2013-01-14",137.860001
"1016","2013-01-15",136
"1017","2013-01-16",135.800003
"1018","2013-01-17",136.259995
"1019","2013-01-18",137.720001
"1020","2013-01-22",140.820007
"1021","2013-01-23",143.220001
"1022","2013-01-24",142.589996
"1023","2013-01-25",140.800003
"1024","2013-01-28",142.139999
"1025","2013-01-29",144.889999
"1026","2013-01-30",145.25
"1027","2013-01-31",149.009995
"1028","2013-02-01",152.490005
"1029","2013-02-04",156.25
"1030","2013-02-05",156.360001
"1031","2013-02-06",156.479996
"1032","2013-02-07",156.339996
"1033","2013-02-08",162.059998
"1034","2013-02-11",162.919998
"1035","2013-02-12",163.050003
"1036","2013-02-13",164.5
"1037","2013-02-14",166.259995
"1038","2013-02-15",167.110001
"1039","2013-02-19",169.960007
"1040","2013-02-20",160.990005
"1041","2013-02-21",159.850006
"1042","2013-02-22",163.869995
"1043","2013-02-25",162.110001
"1044","2013-02-26",165.490005
"1045","2013-02-27",170.830002
"1046","2013-02-28",168.009995
"1047","2013-03-01",168.369995
"1048","2013-03-04",171.089996
"1049","2013-03-05",175.490005
"1050","2013-03-06",176
"1051","2013-03-07",181.429993
"1052","2013-03-08",184.619995
"1053","2013-03-11",185.800003
"1054","2013-03-12",185.389999
"1055","2013-03-13",185.979996
"1056","2013-03-14",189.190002
"1057","2013-03-15",186.160004
"1058","2013-03-18",187.020004
"1059","2013-03-19",180.5
"1060","2013-03-20",184.490005
"1061","2013-03-21",182.149994
"1062","2013-03-22",184.300003
"1063","2013-03-25",185.199997
"1064","2013-03-26",187.639999
"1065","2013-03-27",187.5
"1066","2013-03-28",186.279999
"1067","2013-04-01",185.800003
"1068","2013-04-02",186.220001
"1069","2013-04-03",177.630005
"1070","2013-04-04",181.630005
"1071","2013-04-05",178.839996
"1072","2013-04-08",182.050003
"1073","2013-04-09",183.339996
"1074","2013-04-10",191.779999
"1075","2013-04-11",193.369995
"1076","2013-04-12",193.5
"1077","2013-04-15",186.600006
"1078","2013-04-16",190.75
"1079","2013-04-17",183.440002
"1080","2013-04-18",177.5
"1081","2013-04-19",181.910004
"1082","2013-04-22",184.350006
"1083","2013-04-23",188.639999
"1084","2013-04-24",185.399994
"1085","2013-04-25",187.169998
"1086","2013-04-26",185.139999
"1087","2013-04-29",189.259995
"1088","2013-04-30",191
"1089","2013-05-01",189.509995
"1090","2013-05-02",193.5
"1091","2013-05-03",203.880005
"1092","2013-05-06",204.5
"1093","2013-05-07",209.740005
"1094","2013-05-08",213.5
"1095","2013-05-09",216.919998
"1096","2013-05-10",221.330002
"1097","2013-05-13",224.550003
"1098","2013-05-14",233.059998
"1099","2013-05-15",238.660004
"1100","2013-05-16",239.809998
"1101","2013-05-17",247.119995
"1102","2013-05-20",244.979996
"1103","2013-05-21",241.300003
"1104","2013-05-22",226.779999
"1105","2013-05-23",221.080002
"1106","2013-05-24",224.059998
"1107","2013-05-28",237.539993
"1108","2013-05-29",234.029999
"1109","2013-05-30",236.800003
"1110","2013-05-31",231.860001
"1111","2013-06-03",233.399994
"1112","2013-06-04",228.880005
"1113","2013-06-05",220.350006
"1114","2013-06-06",229.649994
"1115","2013-06-07",237.639999
"1116","2013-06-10",238.309998
"1117","2013-06-11",231.910004
"1118","2013-06-12",220.440002
"1119","2013-06-13",222.100006
"1120","2013-06-14",216.279999
"1121","2013-06-17",216.970001
"1122","2013-06-18",217.699997
"1123","2013-06-19",213.320007
"1124","2013-06-20",198.199997
"1125","2013-06-21",193
"1126","2013-06-24",185.100006
"1127","2013-06-25",189.300003
"1128","2013-06-26",184.050003
"1129","2013-06-27",184.5
"1130","2013-06-28",176.270004
"1131","2013-07-01",177.990005
"1132","2013-07-02",178.960007
"1133","2013-07-03",178.300003
"1134","2013-07-05",180.309998
"1135","2013-07-08",181.410004
"1136","2013-07-09",183.660004
"1137","2013-07-10",185.5
"1138","2013-07-11",190
"1139","2013-07-12",189.429993
"1140","2013-07-15",190.020004
"1141","2013-07-16",187.880005
"1142","2013-07-17",189.880005
"1143","2013-07-18",191.380005
"1144","2013-07-19",190.410004
"1145","2013-07-22",191.460007
"1146","2013-07-23",194.899994
"1147","2013-07-24",192.479996
"1148","2013-07-25",192.830002
"1149","2013-07-26",191.009995
"1150","2013-07-29",184.979996
"1151","2013-07-30",186.220001
"1152","2013-07-31",186.5
"1153","2013-08-01",189.740005
"1154","2013-08-02",189.949997
"1155","2013-08-05",189.869995
"1156","2013-08-06",190.229996
"1157","2013-08-07",188.729996
"1158","2013-08-08",184.410004
"1159","2013-08-09",181.619995
"1160","2013-08-12",183.050003
"1161","2013-08-13",187.720001
"1162","2013-08-14",187.899994
"1163","2013-08-15",187.080002
"1164","2013-08-16",188.699997
"1165","2013-08-19",189
"1166","2013-08-20",190
"1167","2013-08-21",188.679993
"1168","2013-08-22",190.759995
"1169","2013-08-23",190.410004
"1170","2013-08-26",190.130005
"1171","2013-08-27",184.529999
"1172","2013-08-28",180.770004
"1173","2013-08-29",180.860001
"1174","2013-08-30",174.300003
"1175","2013-09-03",176.179993
"1176","2013-09-04",176.25
"1177","2013-09-05",175.570007
"1178","2013-09-06",175.179993
"1179","2013-09-09",174.839996
"1180","2013-09-10",166.25
"1181","2013-09-11",166.119995
"1182","2013-09-12",160.610001
"1183","2013-09-13",160.710007
"1184","2013-09-16",159.029999
"1185","2013-09-17",160.940002
"1186","2013-09-18",163.970001
"1187","2013-09-19",166.789993
"1188","2013-09-20",166.619995
"1189","2013-09-23",165.410004
"1190","2013-09-24",166.009995
"1191","2013-09-25",165.940002
"1192","2013-09-26",167.509995
"1193","2013-09-27",167.910004
"1194","2013-09-30",162.639999
"1195","2013-10-01",162.339996
"1196","2013-10-02",158.830002
"1197","2013-10-03",154.860001
"1198","2013-10-04",158.699997
"1199","2013-10-07",156.720001
"1200","2013-10-08",155.309998
"1201","2013-10-09",155.360001
"1202","2013-10-10",157.570007
"1203","2013-10-11",162.070007
"1204","2013-10-14",161.919998
"1205","2013-10-15",161.860001
"1206","2013-10-16",164.949997
"1207","2013-10-17",166.009995
"1208","2013-10-18",166.860001
"1209","2013-10-21",167.119995
"1210","2013-10-22",173.240005
"1211","2013-10-23",175.820007
"1212","2013-10-24",176.740005
"1213","2013-10-25",177.089996
"1214","2013-10-28",177.5
"1215","2013-10-29",185.160004
"1216","2013-10-30",206.110001
"1217","2013-10-31",203.520004
"1218","2013-11-01",199.949997
"1219","2013-11-04",205.229996
"1220","2013-11-05",206.660004
"1221","2013-11-06",205.610001
"1222","2013-11-07",204.119995
"1223","2013-11-08",207.899994
"1224","2013-11-11",208.130005
"1225","2013-11-12",207.050003
"1226","2013-11-13",208.520004
"1227","2013-11-14",207.020004
"1228","2013-11-15",207.949997
"1229","2013-11-18",209.279999
"1230","2013-11-19",207.479996
"1231","2013-11-20",201.160004
"1232","2013-11-21",204
"1233","2013-11-22",204.059998
"1234","2013-11-25",205.940002
"1235","2013-11-26",206.649994
"1236","2013-11-27",207.389999
"1237","2013-11-29",207.800003
"1238","2013-12-02",201.5
"1239","2013-12-03",197.5
"1240","2013-12-04",197.559998
"1241","2013-12-05",199.119995
"1242","2013-12-06",202.039993
"1243","2013-12-09",204.160004
"1244","2013-12-10",200.949997
"1245","2013-12-11",197.350006
"1246","2013-12-12",197.389999
"1247","2013-12-13",200.360001
"1248","2013-12-16",206.5
"1249","2013-12-17",205.059998
"1250","2013-12-18",212.020004
"1251","2013-12-19",206.369995
"1252","2013-12-20",207.350006
"1253","2013-12-23",213.899994
"1254","2013-12-24",212
"1255","2013-12-26",212.690002
"1256","2013-12-27",209.5
"1257","2013-12-30",201
"1258","2013-12-31",200.050003
"1259","2014-01-02",200
"1260","2014-01-03",204.279999
"1261","2014-01-06",201.25
"1262","2014-01-07",202.229996
"1263","2014-01-08",196.020004
"1264","2014-01-09",190.25
"1265","2014-01-10",186.059998
"1266","2014-01-13",181.679993
"1267","2014-01-14",185.410004
"1268","2014-01-15",196.839996
"1269","2014-01-16",195.289993
"1270","2014-01-17",200.820007
"1271","2014-01-21",204.949997
"1272","2014-01-22",206.490005
"1273","2014-01-23",199.139999
"1274","2014-01-24",190.979996
"1275","2014-01-27",189.960007
"1276","2014-01-28",193.75
"1277","2014-01-29",182.389999
"1278","2014-01-30",183.789993
"1279","2014-01-31",182.259995
"1280","2014-02-03",178.009995
"1281","2014-02-04",182.190002
"1282","2014-02-05",177.649994
"1283","2014-02-06",177.179993
"1284","2014-02-07",179.210007
"1285","2014-02-10",178.660004
"1286","2014-02-11",181.130005
"1287","2014-02-12",181.559998
"1288","2014-02-13",184.75
"1289","2014-02-14",179.910004
"1290","2014-02-18",180.699997
"1291","2014-02-19",176.809998
"1292","2014-02-20",179.270004
"1293","2014-02-21",177.75
"1294","2014-02-24",182.289993
"1295","2014-02-25",179.869995
"1296","2014-02-26",178
"1297","2014-02-27",181.759995
"1298","2014-02-28",185.160004
"1299","2014-03-03",178.350006
"1300","2014-03-04",183.360001
"1301","2014-03-05",177.830002
"1302","2014-03-06",180.860001
"1303","2014-03-07",178.570007
"1304","2014-03-10",180.899994
"1305","2014-03-11",176.320007
"1306","2014-03-12",176.619995
"1307","2014-03-13",174.720001
"1308","2014-03-14",175.619995
"1309","2014-03-17",178.899994
"1310","2014-03-18",182.589996
"1311","2014-03-19",179.880005
"1312","2014-03-20",183.309998
"1313","2014-03-21",181.080002
"1314","2014-03-24",180.100006
"1315","2014-03-25",180.649994
"1316","2014-03-26",175.460007
"1317","2014-03-27",175.380005
"1318","2014-03-28",171.949997
"1319","2014-03-31",173.169998
"1320","2014-04-01",173.979996
"1321","2014-04-02",177.490005
"1322","2014-04-03",176.660004
"1323","2014-04-04",171.669998
"1324","2014-04-07",167.649994
"1325","2014-04-08",169.75
"1326","2014-04-09",174.789993
"1327","2014-04-10",173.619995
"1328","2014-04-11",175
"1329","2014-04-14",174.169998
"1330","2014-04-15",176.690002
"1331","2014-04-16",182.460007
"1332","2014-04-17",186.229996
"1333","2014-04-21",183.529999
"1334","2014-04-22",184.509995
"1335","2014-04-23",181.550003
"1336","2014-04-24",179.990005
"1337","2014-04-25",176.699997
"1338","2014-04-28",177.929993
"1339","2014-04-29",178.949997
"1340","2014-04-30",184.990005
"1341","2014-05-01",187.210007
"1342","2014-05-02",186.899994
"1343","2014-05-05",188.669998
"1344","2014-05-06",185.869995
"1345","2014-05-07",188.25
"1346","2014-05-08",189.5
"1347","2014-05-09",188.660004
"1348","2014-05-12",190.589996
"1349","2014-05-13",185.149994
"1350","2014-05-14",182.949997
"1351","2014-05-15",176.490005
"1352","2014-05-16",182.490005
"1353","2014-05-19",188.380005
"1354","2014-05-20",183.460007
"1355","2014-05-21",184.080002
"1356","2014-05-22",184.600006
"1357","2014-05-23",187.309998
"1358","2014-05-27",189.139999
"1359","2014-05-28",187.940002
"1360","2014-05-29",187.820007
"1361","2014-05-30",184.490005
"1362","2014-06-02",185.089996
"1363","2014-06-03",190.839996
"1364","2014-06-04",195.110001
"1365","2014-06-05",198.699997
"1366","2014-06-06",203.720001
"1367","2014-06-09",202.5
"1368","2014-06-10",204.330002
"1369","2014-06-11",203.729996
"1370","2014-06-12",201.039993
"1371","2014-06-13",197.759995
"1372","2014-06-16",191.139999
"1373","2014-06-17",194.889999
"1374","2014-06-18",199.300003
"1375","2014-06-19",205.559998
"1376","2014-06-20",209.869995
"1377","2014-06-23",212.850006
"1378","2014-06-24",209.5
"1379","2014-06-25",209.240005
"1380","2014-06-26",207.75
"1381","2014-06-27",211
"1382","2014-06-30",211.75
"1383","2014-07-01",210.240005
"1384","2014-07-02",211.309998
"1385","2014-07-03",215
"1386","2014-07-07",214.759995
"1387","2014-07-08",214.990005
"1388","2014-07-09",216
"1389","2014-07-10",212.179993
"1390","2014-07-11",215.259995
"1391","2014-07-14",217.089996
"1392","2014-07-15",216.570007
"1393","2014-07-16",212.690002
"1394","2014-07-17",211
"1395","2014-07-18",213.300003
"1396","2014-07-21",212.020004
"1397","2014-07-22",210.990005
"1398","2014-07-23",210
"1399","2014-07-24",210.679993
"1400","2014-07-25",210
"1401","2014-07-28",208.600006
"1402","2014-07-29",210.289993
"1403","2014-07-30",209.320007
"1404","2014-07-31",205.050003
"1405","2014-08-01",204.649994
"1406","2014-08-04",208.860001
"1407","2014-08-05",205.600006
"1408","2014-08-06",208.270004
"1409","2014-08-07",205.360001
"1410","2014-08-08",207.910004
"1411","2014-08-11",208.020004
"1412","2014-08-12",207.429993
"1413","2014-08-13",209.220001
"1414","2014-08-14",209.25
"1415","2014-08-15",206.970001
"1416","2014-08-18",208.949997
"1417","2014-08-19",210.149994
"1418","2014-08-20",210.699997
"1419","2014-08-21",212.809998
"1420","2014-08-22",214.479996
"1421","2014-08-25",217.339996
"1422","2014-08-26",219.050003
"1423","2014-08-27",222.75
"1424","2014-08-28",223.899994
"1425","2014-08-29",223.690002
"1426","2014-09-02",224.5
"1427","2014-09-03",222.339996
"1428","2014-09-04",205.309998
"1429","2014-09-05",185.009995
"1430","2014-09-08",187.110001
"1431","2014-09-09",190
"1432","2014-09-10",191.130005
"1433","2014-09-11",189.419998
"1434","2014-09-12",185.550003
"1435","2014-09-15",184.710007
"1436","2014-09-16",186
"1437","2014-09-17",184.649994
"1438","2014-09-18",175.550003
"1439","2014-09-19",174.029999
"1440","2014-09-22",170.25
"1441","2014-09-23",171
"1442","2014-09-24",174.380005
"1443","2014-09-25",174.720001
"1444","2014-09-26",176.320007
"1445","2014-09-29",175.059998
"1446","2014-09-30",173.699997
"1447","2014-10-01",169.369995
"1448","2014-10-02",173.039993
"1449","2014-10-03",172.039993
"1450","2014-10-06",170.690002
"1451","2014-10-07",169.529999
"1452","2014-10-08",169.720001
"1453","2014-10-09",165.300003
"1454","2014-10-10",162.740005
"1455","2014-10-13",163.139999
"1456","2014-10-14",165.559998
"1457","2014-10-15",167.559998
"1458","2014-10-16",170.830002
"1459","2014-10-17",166.309998
"1460","2014-10-20",172.539993
"1461","2014-10-21",177.470001
"1462","2014-10-22",168.860001
"1463","2014-10-23",167.960007
"1464","2014-10-24",168.020004
"1465","2014-10-27",165.589996
"1466","2014-10-28",170.029999
"1467","2014-10-29",174.979996
"1468","2014-10-30",180.75
"1469","2014-10-31",179.210007
"1470","2014-11-03",179.440002
"1471","2014-11-04",180
"1472","2014-11-05",186.470001
"1473","2014-11-06",187
"1474","2014-11-07",183.929993
"1475","2014-11-10",185.190002
"1476","2014-11-11",182.899994
"1477","2014-11-12",183.039993
"1478","2014-11-13",183
"1479","2014-11-14",164.979996
"1480","2014-11-17",160.169998
"1481","2014-11-18",157.149994
"1482","2014-11-19",154.169998
"1483","2014-11-20",157.429993
"1484","2014-11-21",154.360001
"1485","2014-11-24",156.020004
"1486","2014-11-25",156.970001
"1487","2014-11-26",155.990005
"1488","2014-11-28",154
"1489","2014-12-01",154.830002
"1490","2014-12-02",156.720001
"1491","2014-12-03",157.740005
"1492","2014-12-04",157.350006
"1493","2014-12-05",158.139999
"1494","2014-12-08",158.380005
"1495","2014-12-09",158.380005
"1496","2014-12-10",158.970001
"1497","2014-12-11",159.759995
"1498","2014-12-12",158.779999
"1499","2014-12-15",158
"1500","2014-12-16",155.960007
"1501","2014-12-17",159
"1502","2014-12-18",162.949997
"1503","2014-12-19",167.910004
"1504","2014-12-22",169.699997
"1505","2014-12-23",168.960007
"1506","2014-12-24",168.600006
"1507","2014-12-26",168.770004
"1508","2014-12-29",171
"1509","2014-12-30",170.529999
"1510","2014-12-31",170.490005
"1511","2015-01-02",166.139999
"1512","2015-01-05",161.020004
"1513","2015-01-06",153.289993
"1514","2015-01-07",150.970001
"1515","2015-01-08",148.699997
"1516","2015-01-09",145.410004
"1517","2015-01-12",144.350006
"1518","2015-01-13",147.789993
"1519","2015-01-14",144.910004
"1520","2015-01-15",140.75
"1521","2015-01-16",142.800003
"1522","2015-01-20",141.990005
"1523","2015-01-21",138.220001
"1524","2015-01-22",141.070007
"1525","2015-01-23",139.699997
"1526","2015-01-26",144.309998
"1527","2015-01-27",142.369995
"1528","2015-01-28",139.190002
"1529","2015-01-29",142.5
"1530","2015-01-30",135.630005
"1531","2015-02-02",139.850006
"1532","2015-02-03",143.350006
"1533","2015-02-04",142.910004
"1534","2015-02-05",147.160004
"1535","2015-02-06",148.839996
"1536","2015-02-09",150.429993
"1537","2015-02-10",148.029999
"1538","2015-02-11",145.789993
"1539","2015-02-12",143.490005
"1540","2015-02-13",143.860001
"1541","2015-02-17",144.860001
"1542","2015-02-18",145.449997
"1543","2015-02-19",147.25
"1544","2015-02-20",145.520004
"1545","2015-02-23",142.789993
"1546","2015-02-24",141.339996
"1547","2015-02-25",140
"1548","2015-02-26",136.990005
"1549","2015-02-27",131.970001
"1550","2015-03-02",130
"1551","2015-03-03",128.899994
"1552","2015-03-04",128.190002
"1553","2015-03-05",129.940002
"1554","2015-03-06",130
"1555","2015-03-09",131.199997
"1556","2015-03-10",131.649994
"1557","2015-03-11",133.520004
"1558","2015-03-12",137.639999
"1559","2015-03-13",140.679993
"1560","2015-03-16",138.160004
"1561","2015-03-17",139.339996
"1562","2015-03-18",140.089996
"1563","2015-03-19",133.130005
"1564","2015-03-20",137.059998
"1565","2015-03-23",143.210007
"1566","2015-03-24",143.350006
"1567","2015-03-25",142.130005
"1568","2015-03-26",139.119995
"1569","2015-03-27",135.330002
"1570","2015-03-30",133
"1571","2015-03-31",130.770004
"1572","2015-04-01",136
"1573","2015-04-02",135.949997
"1574","2015-04-06",135.789993
"1575","2015-04-07",131.990005
"1576","2015-04-08",132.610001
"1577","2015-04-09",134.539993
"1578","2015-04-10",130.970001
"1579","2015-04-13",142.720001
"1580","2015-04-14",133.139999
"1581","2015-04-15",134.979996
"1582","2015-04-16",134.360001
"1583","2015-04-17",130.070007
"1584","2015-04-20",129.850006
"1585","2015-04-21",136.029999
"1586","2015-04-22",133.119995
"1587","2015-04-23",133.139999
"1588","2015-04-24",134.619995
"1589","2015-04-27",136.039993
"1590","2015-04-28",137.639999
"1591","2015-04-29",136.360001
"1592","2015-04-30",133.619995
"1593","2015-05-01",132.399994
"1594","2015-05-04",133.070007
"1595","2015-05-05",133.160004
"1596","2015-05-06",133.600006
"1597","2015-05-07",133.679993
"1598","2015-05-08",133.949997
"1599","2015-05-11",116.269997
"1600","2015-05-12",115.089996
"1601","2015-05-13",116.059998
"1602","2015-05-14",115.580002
"1603","2015-05-15",115.209999
"1604","2015-05-18",117.459999
"1605","2015-05-19",117.309998
"1606","2015-05-20",117.870003
"1607","2015-05-21",118.75
"1608","2015-05-22",120.639999
"1609","2015-05-26",121.589996
"1610","2015-05-27",124.160004
"1611","2015-05-28",127.25
"1612","2015-05-29",124.410004
"1613","2015-06-01",125.410004
"1614","2015-06-02",126.419998
"1615","2015-06-03",127.260002
"1616","2015-06-04",125.410004
"1617","2015-06-05",132.809998
"1618","2015-06-08",129.619995
"1619","2015-06-09",131.809998
"1620","2015-06-10",132.050003
"1621","2015-06-11",132.830002
"1622","2015-06-12",130.520004
"1623","2015-06-15",128.380005
"1624","2015-06-16",135
"1625","2015-06-17",138.600006
"1626","2015-06-18",137.979996
"1627","2015-06-19",140.300003
"1628","2015-06-22",139.949997
"1629","2015-06-23",140.539993
"1630","2015-06-24",140.5
"1631","2015-06-25",136.399994
"1632","2015-06-26",135.649994
"1633","2015-06-29",128.809998
"1634","2015-06-30",132.25
"1635","2015-07-01",132.25
"1636","2015-07-02",130.350006
"1637","2015-07-06",128.679993
"1638","2015-07-07",128.419998
"1639","2015-07-08",123.459999
"1640","2015-07-09",124.480003
"1641","2015-07-10",121.779999
"1642","2015-07-13",126.169998
"1643","2015-07-14",128.160004
"1644","2015-07-15",128.639999
"1645","2015-07-16",130.330002
"1646","2015-07-17",129.160004
"1647","2015-07-20",123.849998
"1648","2015-07-21",124.010002
"1649","2015-07-22",122.870003
"1650","2015-07-23",120.970001
"1651","2015-07-24",119.889999
"1652","2015-07-27",118.379997
"1653","2015-07-28",118.360001
"1654","2015-07-29",120.550003
"1655","2015-07-30",117.93
"1656","2015-07-31",120.860001
"1657","2015-08-03",125.029999
"1658","2015-08-04",124.660004
"1659","2015-08-05",122.790001
"1660","2015-08-06",122.059998
"1661","2015-08-07",120.800003
"1662","2015-08-10",125.370003
"1663","2015-08-11",121.970001
"1664","2015-08-12",121.519997
"1665","2015-08-13",123.309998
"1666","2015-08-14",126.400002
"1667","2015-08-17",123.5
"1668","2015-08-18",123.669998
"1669","2015-08-19",120.339996
"1670","2015-08-20",114.410004
"1671","2015-08-21",114.419998
"1672","2015-08-24",108.32
"1673","2015-08-25",105.309998
"1674","2015-08-26",109.309998
"1675","2015-08-27",114.400002
"1676","2015-08-28",113.449997
"1677","2015-08-31",115.059998
"1678","2015-09-01",102.629997
"1679","2015-09-02",103.610001
"1680","2015-09-03",104.440002
"1681","2015-09-04",100.769997
"1682","2015-09-08",102.769997
"1683","2015-09-09",100.809998
"1684","2015-09-10",101
"1685","2015-09-11",102.5
"1686","2015-09-14",103.419998
"1687","2015-09-15",101.839996
"1688","2015-09-16",102.82
"1689","2015-09-17",102.839996
"1690","2015-09-18",98.940002
"1691","2015-09-21",101.989998
"1692","2015-09-22",100.089996
"1693","2015-09-23",101.919998
"1694","2015-09-24",101.07
"1695","2015-09-25",102.699997
"1696","2015-09-28",99.43
"1697","2015-09-29",98.169998
"1698","2015-09-30",100.5
"1699","2015-10-01",100.910004
"1700","2015-10-02",99.580002
"1701","2015-10-05",103.349998
"1702","2015-10-06",104.190002
"1703","2015-10-07",104
"1704","2015-10-08",104.470001
"1705","2015-10-09",102.730003
"1706","2015-10-12",102.529999
"1707","2015-10-13",101.25
"1708","2015-10-14",99.150002
"1709","2015-10-15",105.360001
"1710","2015-10-16",106.480003
"1711","2015-10-19",104.839996
"1712","2015-10-20",107.029999
"1713","2015-10-21",104.68
"1714","2015-10-22",107.589996
"1715","2015-10-23",111.260002
"1716","2015-10-26",107.040001
"1717","2015-10-27",105.650002
"1718","2015-10-28",109.650002
"1719","2015-10-29",102.080002
"1720","2015-10-30",117.040001
"1721","2015-11-02",123
"1722","2015-11-03",128.690002
"1723","2015-11-04",126.709999
"1724","2015-11-05",127.050003
"1725","2015-11-06",129.910004
"1726","2015-11-09",124.75
"1727","2015-11-10",123.400002
"1728","2015-11-11",123.629997
"1729","2015-11-12",124.389999
"1730","2015-11-13",125.82
"1731","2015-11-16",129.339996
"1732","2015-11-17",130.979996
"1733","2015-11-18",134.270004
"1734","2015-11-19",134.419998
"1735","2015-11-20",134.940002
"1736","2015-11-23",136.179993
"1737","2015-11-24",135.300003
"1738","2015-11-25",134.889999
"1739","2015-11-27",136.990005
"1740","2015-11-30",136.240005
"1741","2015-12-01",138.919998
"1742","2015-12-02",138.380005
"1743","2015-12-03",132.300003
"1744","2015-12-04",133.520004
"1745","2015-12-07",132.800003
"1746","2015-12-08",130.699997
"1747","2015-12-09",129.259995
"1748","2015-12-10",129.559998
"1749","2015-12-11",124.059998
"1750","2015-12-14",121.360001
"1751","2015-12-15",121.870003
"1752","2015-12-16",124.68
"1753","2015-12-17",122.709999
"1754","2015-12-18",118.400002
"1755","2015-12-21",118.699997
"1756","2015-12-22",119.150002
"1757","2015-12-23",121.860001
"1758","2015-12-24",121.339996
"1759","2015-12-28",121.190002
"1760","2015-12-29",120.919998
"1761","2015-12-30",118.449997
"1762","2015-12-31",117.459999
"1763","2016-01-04",117.040001
"1764","2016-01-05",116
"1765","2016-01-06",112.809998
"1766","2016-01-07",106.660004
"1767","2016-01-08",105.059998
"1768","2016-01-11",102.400002
"1769","2016-01-12",98.730003
"1770","2016-01-13",93.629997
"1771","2016-01-14",94.080002
"1772","2016-01-15",93.510002
"1773","2016-01-19",90.800003
"1774","2016-01-20",91
"1775","2016-01-21",91.839996
"1776","2016-01-22",94.489998
"1777","2016-01-25",91.75
"1778","2016-01-26",95.629997
"1779","2016-01-27",92.599998
"1780","2016-01-28",91.43
"1781","2016-01-29",88
"1782","2016-02-01",88.099998
"1783","2016-02-02",87.480003
"1784","2016-02-03",86.470001
"1785","2016-02-04",86.800003
"1786","2016-02-05",85.68
"1787","2016-02-08",86.860001
"1788","2016-02-09",86.510002
"1789","2016-02-10",86.419998
"1790","2016-02-11",86.410004
"1791","2016-02-12",89.110001
"1792","2016-02-16",93.129997
"1793","2016-02-17",94.470001
"1794","2016-02-18",92.849998
"1795","2016-02-19",90.949997
"1796","2016-02-22",94.550003
"1797","2016-02-23",90.690002
"1798","2016-02-24",90.690002
"1799","2016-02-25",91.339996
"1800","2016-02-26",93.519997
"1801","2016-02-29",91.809998
"1802","2016-03-01",95.540001
"1803","2016-03-02",95.989998
"1804","2016-03-03",99.519997
"1805","2016-03-04",98.25
"1806","2016-03-07",97
"1807","2016-03-08",84.419998
"1808","2016-03-09",78.169998
"1809","2016-03-10",76.82
"1810","2016-03-11",75.889999
"1811","2016-03-14",78
"1812","2016-03-15",76.599998
"1813","2016-03-16",76.870003
"1814","2016-03-17",78.040001
"1815","2016-03-18",79.860001
"1816","2016-03-21",80.849998
"1817","2016-03-22",80.370003
"1818","2016-03-23",77.760002
"1819","2016-03-24",77.040001
"1820","2016-03-28",76.779999
"1821","2016-03-29",77.400002
"1822","2016-03-30",79.269997
"1823","2016-03-31",78.110001
"1824","2016-04-01",76.050003
"1825","2016-04-04",73.029999
"1826","2016-04-05",69.449997
"1827","2016-04-06",69.540001
"1828","2016-04-07",66.809998
"1829","2016-04-08",66.980003
"1830","2016-04-11",67.43
"1831","2016-04-12",68.110001
"1832","2016-04-13",73.970001
"1833","2016-04-14",73.449997
"1834","2016-04-15",72.139999
"1835","2016-04-18",71.980003
"1836","2016-04-19",72.339996
"1837","2016-04-20",73.949997
"1838","2016-04-21",72.980003
"1839","2016-04-22",73.040001
"1840","2016-04-25",71.879997
"1841","2016-04-26",70.5
"1842","2016-04-27",70.720001
"1843","2016-04-28",68.169998
"1844","2016-04-29",78.220001
"1845","2016-05-02",78.709999
"1846","2016-05-03",75.199997
"1847","2016-05-04",70.93
"1848","2016-05-05",70.849998
"1849","2016-05-06",74.120003
"1850","2016-05-09",78.480003
"1851","2016-05-10",81.5
"1852","2016-05-11",80.300003
"1853","2016-05-12",80.410004
"1854","2016-05-13",78.779999
"1855","2016-05-16",79.239998
