"","date","PRO"
"1001","2011-07-14",16.459999
"1002","2011-07-15",16.76
"1003","2011-07-18",16.6
"1004","2011-07-19",18.17
"1005","2011-07-20",17.959999
"1006","2011-07-21",17.74
"1007","2011-07-22",17.389999
"1008","2011-07-25",16.93
"1009","2011-07-26",16.4
"1010","2011-07-27",16.290001
"1011","2011-07-28",16.450001
"1012","2011-07-29",16.32
"1013","2011-08-01",16
"1014","2011-08-02",15.82
"1015","2011-08-03",15.97
"1016","2011-08-04",14.94
"1017","2011-08-05",14.5
"1018","2011-08-08",12.95
"1019","2011-08-09",13.37
"1020","2011-08-10",12.55
"1021","2011-08-11",13.58
"1022","2011-08-12",13.43
"1023","2011-08-15",13.52
"1024","2011-08-16",13.36
"1025","2011-08-17",12.49
"1026","2011-08-18",11.46
"1027","2011-08-19",11.15
"1028","2011-08-22",11.46
"1029","2011-08-23",12.27
"1030","2011-08-24",13.17
"1031","2011-08-25",12.4
"1032","2011-08-26",13.53
"1033","2011-08-29",15.43
"1034","2011-08-30",15.69
"1035","2011-08-31",15.86
"1036","2011-09-01",15.3
"1037","2011-09-02",15.1
"1038","2011-09-06",14.83
"1039","2011-09-07",16.09
"1040","2011-09-08",15.1
"1041","2011-09-09",14.22
"1042","2011-09-12",15.09
"1043","2011-09-13",14.91
"1044","2011-09-14",14.92
"1045","2011-09-15",14.93
"1046","2011-09-16",15
"1047","2011-09-19",14.72
"1048","2011-09-20",13.97
"1049","2011-09-21",12.97
"1050","2011-09-22",12.72
"1051","2011-09-23",12.84
"1052","2011-09-26",12.93
"1053","2011-09-27",13.3
"1054","2011-09-28",12.9
"1055","2011-09-29",12.72
"1056","2011-09-30",12.89
"1057","2011-10-03",11.66
"1058","2011-10-04",13.87
"1059","2011-10-05",14.24
"1060","2011-10-06",14.74
"1061","2011-10-07",14.25
"1062","2011-10-10",14.93
"1063","2011-10-11",14.78
"1064","2011-10-12",15.42
"1065","2011-10-13",15.51
"1066","2011-10-14",16.309999
"1067","2011-10-17",14.69
"1068","2011-10-18",15.28
"1069","2011-10-19",14.56
"1070","2011-10-20",14.72
"1071","2011-10-21",15.53
"1072","2011-10-24",16.200001
"1073","2011-10-25",14.94
"1074","2011-10-26",15.08
"1075","2011-10-27",16.200001
"1076","2011-10-28",16.299999
"1077","2011-10-31",15.86
"1078","2011-11-01",14.59
"1079","2011-11-02",14.69
"1080","2011-11-03",15.68
"1081","2011-11-04",16.1
"1082","2011-11-07",16.190001
"1083","2011-11-08",16.389999
"1084","2011-11-09",15.3
"1085","2011-11-10",15.72
"1086","2011-11-11",16.450001
"1087","2011-11-14",16.42
"1088","2011-11-15",16.530001
"1089","2011-11-16",16.34
"1090","2011-11-17",15.84
"1091","2011-11-18",15.49
"1092","2011-11-21",14.96
"1093","2011-11-22",14.58
"1094","2011-11-23",13.73
"1095","2011-11-25",13.2
"1096","2011-11-28",14.92
"1097","2011-11-29",14.73
"1098","2011-11-30",16.01
"1099","2011-12-01",16.200001
"1100","2011-12-02",16.58
"1101","2011-12-05",17.15
"1102","2011-12-06",16.790001
"1103","2011-12-07",16.82
"1104","2011-12-08",16.040001
"1105","2011-12-09",16.870001
"1106","2011-12-12",17.049999
"1107","2011-12-13",16.58
"1108","2011-12-14",15.75
"1109","2011-12-15",16.5
"1110","2011-12-16",16.26
"1111","2011-12-19",15.69
"1112","2011-12-20",17.08
"1113","2011-12-21",15.31
"1114","2011-12-22",15.31
"1115","2011-12-23",15.34
"1116","2011-12-27",15.41
"1117","2011-12-28",14.8
"1118","2011-12-29",15.13
"1119","2011-12-30",14.88
"1120","2012-01-03",14.82
"1121","2012-01-04",14.82
"1122","2012-01-05",14.74
"1123","2012-01-06",14.92
"1124","2012-01-09",14.63
"1125","2012-01-10",14.82
"1126","2012-01-11",14.92
"1127","2012-01-12",15.08
"1128","2012-01-13",15.42
"1129","2012-01-17",15.65
"1130","2012-01-18",16.73
"1131","2012-01-19",16.549999
"1132","2012-01-20",16.809999
"1133","2012-01-23",16.52
"1134","2012-01-24",16.52
"1135","2012-01-25",16.75
"1136","2012-01-26",16.719999
"1137","2012-01-27",16.620001
"1138","2012-01-30",16.42
"1139","2012-01-31",16.219999
"1140","2012-02-01",16.559999
"1141","2012-02-02",16.84
"1142","2012-02-03",18.309999
"1143","2012-02-06",17.82
"1144","2012-02-07",17.719999
"1145","2012-02-08",17.879999
"1146","2012-02-09",17.870001
"1147","2012-02-10",19.530001
"1148","2012-02-13",20.469999
"1149","2012-02-14",19.25
"1150","2012-02-15",18.65
"1151","2012-02-16",19.309999
"1152","2012-02-17",18.450001
"1153","2012-02-21",18.530001
"1154","2012-02-22",18.48
"1155","2012-02-23",18.959999
"1156","2012-02-24",18.440001
"1157","2012-02-27",18.08
"1158","2012-02-28",18
"1159","2012-02-29",17.530001
"1160","2012-03-01",17.85
"1161","2012-03-02",18
"1162","2012-03-05",17.98
"1163","2012-03-06",18.1
"1164","2012-03-07",18.110001
"1165","2012-03-08",18.43
"1166","2012-03-09",18.549999
"1167","2012-03-12",18.690001
"1168","2012-03-13",18.870001
"1169","2012-03-14",18.52
"1170","2012-03-15",18.5
"1171","2012-03-16",18.299999
"1172","2012-03-19",18.549999
"1173","2012-03-20",18.25
"1174","2012-03-21",18.41
"1175","2012-03-22",18.32
"1176","2012-03-23",18.5
"1177","2012-03-26",18.98
"1178","2012-03-27",18.76
"1179","2012-03-28",18.790001
"1180","2012-03-29",18.77
"1181","2012-03-30",18.700001
"1182","2012-04-02",18.75
"1183","2012-04-03",18.610001
"1184","2012-04-04",18.07
"1185","2012-04-05",18.41
"1186","2012-04-09",18.57
"1187","2012-04-10",18.6
"1188","2012-04-11",18.85
"1189","2012-04-12",18.879999
"1190","2012-04-13",18.620001
"1191","2012-04-16",18.860001
"1192","2012-04-17",19.73
"1193","2012-04-18",19.25
"1194","2012-04-19",19.219999
"1195","2012-04-20",19.440001
"1196","2012-04-23",18.84
"1197","2012-04-24",19.26
"1198","2012-04-25",19.5
"1199","2012-04-26",19.530001
"1200","2012-04-27",20.040001
"1201","2012-04-30",19.690001
"1202","2012-05-01",20.08
"1203","2012-05-02",20.120001
"1204","2012-05-03",19.83
"1205","2012-05-04",19.42
"1206","2012-05-07",19.790001
"1207","2012-05-08",17.35
"1208","2012-05-09",18.1
"1209","2012-05-10",16.860001
"1210","2012-05-11",16.59
"1211","2012-05-14",16.24
"1212","2012-05-15",16.200001
"1213","2012-05-16",16.110001
"1214","2012-05-17",15.8
"1215","2012-05-18",15.45
"1216","2012-05-21",15.89
"1217","2012-05-22",15.91
"1218","2012-05-23",15.9
"1219","2012-05-24",15.79
"1220","2012-05-25",15.83
"1221","2012-05-29",15.16
"1222","2012-05-30",14.8
"1223","2012-05-31",15.03
"1224","2012-06-01",14.63
"1225","2012-06-04",14.7
"1226","2012-06-05",14.95
"1227","2012-06-06",15.25
"1228","2012-06-07",14.96
"1229","2012-06-08",15.04
"1230","2012-06-11",14.6
"1231","2012-06-12",15.04
"1232","2012-06-13",14.97
"1233","2012-06-14",15.04
"1234","2012-06-15",15.04
"1235","2012-06-18",15.32
"1236","2012-06-19",16.129999
"1237","2012-06-20",15.86
"1238","2012-06-21",15.47
"1239","2012-06-22",16.43
"1240","2012-06-25",16.08
"1241","2012-06-26",16.18
"1242","2012-06-27",16.73
"1243","2012-06-28",16.07
"1244","2012-06-29",16.82
"1245","2012-07-02",16.59
"1246","2012-07-03",16.639999
"1247","2012-07-05",16.34
"1248","2012-07-06",15.33
"1249","2012-07-09",15.08
"1250","2012-07-10",13.83
"1251","2012-07-11",13.97
"1252","2012-07-12",14.16
"1253","2012-07-13",14.43
"1254","2012-07-16",13.84
"1255","2012-07-17",13.69
"1256","2012-07-18",14.01
"1257","2012-07-19",14.32
"1258","2012-07-20",14.16
"1259","2012-07-23",13.78
"1260","2012-07-24",13.3
"1261","2012-07-25",13.79
"1262","2012-07-26",13.87
"1263","2012-07-27",14.14
"1264","2012-07-30",13.95
"1265","2012-07-31",13.94
"1266","2012-08-01",13.31
"1267","2012-08-02",12.75
"1268","2012-08-03",15.12
"1269","2012-08-06",15.35
"1270","2012-08-07",15.67
"1271","2012-08-08",15.38
"1272","2012-08-09",15.33
"1273","2012-08-10",15.17
"1274","2012-08-13",15.55
"1275","2012-08-14",15.22
"1276","2012-08-15",15.31
"1277","2012-08-16",16.32
"1278","2012-08-17",16.559999
"1279","2012-08-20",16.110001
"1280","2012-08-21",16.379999
"1281","2012-08-22",16.540001
"1282","2012-08-23",16.200001
"1283","2012-08-24",16.629999
"1284","2012-08-27",16.74
"1285","2012-08-28",16.48
"1286","2012-08-29",16.85
"1287","2012-08-30",16.93
"1288","2012-08-31",17.280001
"1289","2012-09-04",17.57
"1290","2012-09-05",18.059999
"1291","2012-09-06",18.43
"1292","2012-09-07",18.48
"1293","2012-09-10",18.33
"1294","2012-09-11",18.440001
"1295","2012-09-12",18.459999
"1296","2012-09-13",19.370001
"1297","2012-09-14",19.1
"1298","2012-09-17",19.76
"1299","2012-09-18",19.52
"1300","2012-09-19",18.969999
"1301","2012-09-20",19.110001
"1302","2012-09-21",19.440001
"1303","2012-09-24",19.049999
"1304","2012-09-25",18.73
"1305","2012-09-26",18.469999
"1306","2012-09-27",19.110001
"1307","2012-09-28",19.07
"1308","2012-10-01",19.549999
"1309","2012-10-02",19.73
"1310","2012-10-03",19.98
"1311","2012-10-04",19.83
"1312","2012-10-05",19.440001
"1313","2012-10-08",19.389999
"1314","2012-10-09",18.74
"1315","2012-10-10",19.120001
"1316","2012-10-11",19.530001
"1317","2012-10-12",19.440001
"1318","2012-10-15",19.860001
"1319","2012-10-16",20.620001
"1320","2012-10-17",20.23
"1321","2012-10-18",19.969999
"1322","2012-10-19",19.01
"1323","2012-10-22",18.030001
"1324","2012-10-23",18.65
"1325","2012-10-24",18.309999
"1326","2012-10-25",18.790001
"1327","2012-10-26",18.4
"1328","2012-10-31",19.33
"1329","2012-11-01",18.99
"1330","2012-11-02",18.74
"1331","2012-11-05",18.549999
"1332","2012-11-06",17.379999
"1333","2012-11-07",16.9
"1334","2012-11-08",17.049999
"1335","2012-11-09",17.059999
"1336","2012-11-12",17.620001
"1337","2012-11-13",17.040001
"1338","2012-11-14",16.75
"1339","2012-11-15",16.780001
"1340","2012-11-16",16.559999
"1341","2012-11-19",17.01
"1342","2012-11-20",16.82
"1343","2012-11-21",17.01
"1344","2012-11-23",17.33
"1345","2012-11-26",17.02
"1346","2012-11-27",17.24
"1347","2012-11-28",17.629999
"1348","2012-11-29",17.780001
"1349","2012-11-30",17.73
"1350","2012-12-03",17.360001
"1351","2012-12-04",17.360001
"1352","2012-12-05",17.17
"1353","2012-12-06",17
"1354","2012-12-07",17
"1355","2012-12-10",17.24
"1356","2012-12-11",17.700001
"1357","2012-12-12",17.209999
"1358","2012-12-13",16.969999
"1359","2012-12-14",16.6
"1360","2012-12-17",17.43
"1361","2012-12-18",18.15
"1362","2012-12-19",18.24
"1363","2012-12-20",18
"1364","2012-12-21",17.459999
"1365","2012-12-24",17.299999
"1366","2012-12-26",17.129999
"1367","2012-12-27",17.18
"1368","2012-12-28",17.290001
"1369","2012-12-31",18.290001
"1370","2013-01-02",19.360001
"1371","2013-01-03",18.74
"1372","2013-01-04",18.950001
"1373","2013-01-07",18.110001
"1374","2013-01-08",18.030001
"1375","2013-01-09",18.610001
"1376","2013-01-10",18.299999
"1377","2013-01-11",18.629999
"1378","2013-01-14",18.15
"1379","2013-01-15",18.860001
"1380","2013-01-16",18.860001
"1381","2013-01-17",19.1
"1382","2013-01-18",19.360001
"1383","2013-01-22",19.610001
"1384","2013-01-23",19.530001
"1385","2013-01-24",20.540001
"1386","2013-01-25",21.1
"1387","2013-01-28",21.389999
"1388","2013-01-29",21.74
"1389","2013-01-30",21.76
"1390","2013-01-31",22.059999
"1391","2013-02-01",22.440001
"1392","2013-02-04",21.59
"1393","2013-02-05",22.65
"1394","2013-02-06",22.41
"1395","2013-02-07",22.209999
"1396","2013-02-08",22.690001
"1397","2013-02-11",22.190001
"1398","2013-02-12",22.200001
"1399","2013-02-13",26.25
"1400","2013-02-14",26.889999
"1401","2013-02-15",25.77
"1402","2013-02-19",25.969999
"1403","2013-02-20",25.360001
"1404","2013-02-21",25
"1405","2013-02-22",26.450001
"1406","2013-02-25",26.209999
"1407","2013-02-26",26.780001
"1408","2013-02-27",26.77
"1409","2013-02-28",26.059999
"1410","2013-03-01",26.709999
"1411","2013-03-04",27.02
"1412","2013-03-05",27.690001
"1413","2013-03-06",27.790001
"1414","2013-03-07",26.98
"1415","2013-03-08",27.969999
"1416","2013-03-11",27.18
"1417","2013-03-12",26.620001
"1418","2013-03-13",27.26
"1419","2013-03-14",27.389999
"1420","2013-03-15",26.4
"1421","2013-03-18",26.690001
"1422","2013-03-19",26.58
"1423","2013-03-20",27.25
"1424","2013-03-21",27.02
"1425","2013-03-22",26.889999
"1426","2013-03-25",27
"1427","2013-03-26",26.98
"1428","2013-03-27",26.709999
"1429","2013-03-28",27.17
"1430","2013-04-01",27.120001
"1431","2013-04-02",27.77
"1432","2013-04-03",27.65
"1433","2013-04-04",27.65
"1434","2013-04-05",26.73
"1435","2013-04-08",26.23
"1436","2013-04-09",26.6
"1437","2013-04-10",27.15
"1438","2013-04-11",26.709999
"1439","2013-04-12",26.16
"1440","2013-04-15",25.040001
"1441","2013-04-16",26.01
"1442","2013-04-17",25.1
"1443","2013-04-18",24.049999
"1444","2013-04-19",23.74
"1445","2013-04-22",24.549999
"1446","2013-04-23",24.58
"1447","2013-04-24",25.27
"1448","2013-04-25",25.49
"1449","2013-04-26",24.9
"1450","2013-04-29",25.719999
"1451","2013-04-30",25.92
"1452","2013-05-01",24.6
"1453","2013-05-02",25.370001
"1454","2013-05-03",28.17
"1455","2013-05-06",28.030001
"1456","2013-05-07",27.84
"1457","2013-05-08",28.440001
"1458","2013-05-09",27.02
"1459","2013-05-10",27.6
"1460","2013-05-13",28.040001
"1461","2013-05-14",28.27
"1462","2013-05-15",27.940001
"1463","2013-05-16",28.15
"1464","2013-05-17",28.700001
"1465","2013-05-20",28.41
"1466","2013-05-21",28.23
"1467","2013-05-22",27.360001
"1468","2013-05-23",27.549999
"1469","2013-05-24",27.889999
"1470","2013-05-28",28.469999
"1471","2013-05-29",28.42
"1472","2013-05-30",28.49
"1473","2013-05-31",28.93
"1474","2013-06-03",28.870001
"1475","2013-06-04",28.700001
"1476","2013-06-05",28.969999
"1477","2013-06-06",29.610001
"1478","2013-06-07",28.690001
"1479","2013-06-10",29.75
"1480","2013-06-11",28.91
"1481","2013-06-12",29.190001
"1482","2013-06-13",29.459999
"1483","2013-06-14",30.43
"1484","2013-06-17",31.290001
"1485","2013-06-18",31.49
"1486","2013-06-19",30.99
"1487","2013-06-20",30.4
"1488","2013-06-21",30.469999
"1489","2013-06-24",30.59
"1490","2013-06-25",30.33
"1491","2013-06-26",30.1
"1492","2013-06-27",30.4
"1493","2013-06-28",29.950001
"1494","2013-07-01",29.690001
"1495","2013-07-02",29.360001
"1496","2013-07-03",30.07
"1497","2013-07-05",30.799999
"1498","2013-07-08",30.549999
"1499","2013-07-09",30.66
"1500","2013-07-10",30.65
"1501","2013-07-11",30.98
"1502","2013-07-12",31.6
"1503","2013-07-15",32.959999
"1504","2013-07-16",33.110001
"1505","2013-07-17",32.73
"1506","2013-07-18",32.32
"1507","2013-07-19",31.959999
"1508","2013-07-22",32.130001
"1509","2013-07-23",32.490002
"1510","2013-07-24",32.299999
"1511","2013-07-25",33.349998
"1512","2013-07-26",32.779999
"1513","2013-07-29",32.509998
"1514","2013-07-30",32.509998
"1515","2013-07-31",32.82
"1516","2013-08-01",32.759998
"1517","2013-08-02",30.98
"1518","2013-08-05",31.41
"1519","2013-08-06",31.1
"1520","2013-08-07",31
"1521","2013-08-08",30.950001
"1522","2013-08-09",30.690001
"1523","2013-08-12",30.73
"1524","2013-08-13",31.610001
"1525","2013-08-14",31.57
"1526","2013-08-15",31.059999
"1527","2013-08-16",31.389999
"1528","2013-08-19",31.4
"1529","2013-08-20",31.860001
"1530","2013-08-21",31.92
"1531","2013-08-22",32.310001
"1532","2013-08-23",33.049999
"1533","2013-08-26",33.490002
"1534","2013-08-27",31.59
"1535","2013-08-28",32.259998
"1536","2013-08-29",33.150002
"1537","2013-08-30",32.799999
"1538","2013-09-03",32.709999
"1539","2013-09-04",32.73
"1540","2013-09-05",33.029999
"1541","2013-09-06",32.91
"1542","2013-09-09",33.720001
"1543","2013-09-10",34
"1544","2013-09-11",34.209999
"1545","2013-09-12",33.790001
"1546","2013-09-13",33.799999
"1547","2013-09-16",33.959999
"1548","2013-09-17",34.27
"1549","2013-09-18",34.25
"1550","2013-09-19",33.48
"1551","2013-09-20",33.779999
"1552","2013-09-23",33.560001
"1553","2013-09-24",33.73
"1554","2013-09-25",34.029999
"1555","2013-09-26",34.57
"1556","2013-09-27",34.110001
"1557","2013-09-30",34.189999
"1558","2013-10-01",34.380001
"1559","2013-10-02",34.080002
"1560","2013-10-03",33.200001
"1561","2013-10-04",33.02
"1562","2013-10-07",32.25
"1563","2013-10-08",31.08
"1564","2013-10-09",30.719999
"1565","2013-10-10",31.620001
"1566","2013-10-11",32.490002
"1567","2013-10-14",32.450001
"1568","2013-10-15",31.360001
"1569","2013-10-16",31.02
"1570","2013-10-17",31.57
"1571","2013-10-18",33.060001
"1572","2013-10-21",33.470001
"1573","2013-10-22",34.650002
"1574","2013-10-23",34.220001
"1575","2013-10-24",35.970001
"1576","2013-10-25",36.169998
"1577","2013-10-28",35.889999
"1578","2013-10-29",36.040001
"1579","2013-10-30",34.599998
"1580","2013-10-31",35.349998
"1581","2013-11-01",33.82
"1582","2013-11-04",34.73
"1583","2013-11-05",35.830002
"1584","2013-11-06",36.130001
"1585","2013-11-07",35.450001
"1586","2013-11-08",35.919998
"1587","2013-11-11",35.759998
"1588","2013-11-12",35.919998
"1589","2013-11-13",35.939999
"1590","2013-11-14",35.73
"1591","2013-11-15",36.66
"1592","2013-11-18",36.049999
"1593","2013-11-19",36.439999
"1594","2013-11-20",35.830002
"1595","2013-11-21",36.939999
"1596","2013-11-22",36.41
"1597","2013-11-25",36.830002
"1598","2013-11-26",38.09
"1599","2013-11-27",38.380001
"1600","2013-11-29",38.540001
"1601","2013-12-02",37.23
"1602","2013-12-03",37.150002
"1603","2013-12-04",37.77
"1604","2013-12-05",38.57
"1605","2013-12-06",38.709999
"1606","2013-12-09",37.470001
"1607","2013-12-10",36.93
"1608","2013-12-11",36.02
"1609","2013-12-12",35.77
"1610","2013-12-13",36.259998
"1611","2013-12-16",37.48
"1612","2013-12-17",38.82
"1613","2013-12-18",38.790001
"1614","2013-12-19",38.07
"1615","2013-12-20",38.560001
"1616","2013-12-23",39.490002
"1617","2013-12-24",39.450001
"1618","2013-12-26",40.23
"1619","2013-12-27",40.240002
"1620","2013-12-30",40.25
"1621","2013-12-31",39.900002
"1622","2014-01-02",39.32
"1623","2014-01-03",40
"1624","2014-01-06",39.73
"1625","2014-01-07",39.400002
"1626","2014-01-08",40.57
"1627","2014-01-09",39.939999
"1628","2014-01-10",39.189999
"1629","2014-01-13",38.43
"1630","2014-01-14",40.709999
"1631","2014-01-15",40.389999
"1632","2014-01-16",39.84
"1633","2014-01-17",39.240002
"1634","2014-01-21",39.41
"1635","2014-01-22",39.880001
"1636","2014-01-23",39.349998
"1637","2014-01-24",38.16
"1638","2014-01-27",37.709999
"1639","2014-01-28",38.259998
"1640","2014-01-29",37.330002
"1641","2014-01-30",38.23
"1642","2014-01-31",38.009998
"1643","2014-02-03",36.209999
"1644","2014-02-04",36.52
"1645","2014-02-05",36.290001
"1646","2014-02-06",36.869999
"1647","2014-02-07",36.919998
"1648","2014-02-10",37.009998
"1649","2014-02-11",37.25
"1650","2014-02-12",37.25
"1651","2014-02-13",37.880001
"1652","2014-02-14",37.509998
"1653","2014-02-18",38.84
"1654","2014-02-19",38.049999
"1655","2014-02-20",39.119999
"1656","2014-02-21",39.43
"1657","2014-02-24",39.110001
"1658","2014-02-25",38.919998
"1659","2014-02-26",40.380001
"1660","2014-02-27",41.060001
"1661","2014-02-28",34.450001
"1662","2014-03-03",33.330002
"1663","2014-03-04",33.41
"1664","2014-03-05",33.580002
"1665","2014-03-06",32.849998
"1666","2014-03-07",33.009998
"1667","2014-03-10",32.549999
"1668","2014-03-11",31.48
"1669","2014-03-12",31.129999
"1670","2014-03-13",30.469999
"1671","2014-03-14",30.68
"1672","2014-03-17",31.950001
"1673","2014-03-18",32.549999
"1674","2014-03-19",32.200001
"1675","2014-03-20",32.07
"1676","2014-03-21",31.469999
"1677","2014-03-24",31.549999
"1678","2014-03-25",31.719999
"1679","2014-03-26",30.540001
"1680","2014-03-27",30.469999
"1681","2014-03-28",31.01
"1682","2014-03-31",31.51
"1683","2014-04-01",31.860001
"1684","2014-04-02",32.25
"1685","2014-04-03",31.6
"1686","2014-04-04",30.82
"1687","2014-04-07",30.01
"1688","2014-04-08",30.84
"1689","2014-04-09",31.280001
"1690","2014-04-10",29.879999
"1691","2014-04-11",29.700001
"1692","2014-04-14",30.51
"1693","2014-04-15",30.049999
"1694","2014-04-16",30.16
"1695","2014-04-17",30.459999
"1696","2014-04-21",30.290001
"1697","2014-04-22",30.25
"1698","2014-04-23",29.49
"1699","2014-04-24",29.719999
"1700","2014-04-25",28.17
"1701","2014-04-28",27
"1702","2014-04-29",27.559999
"1703","2014-04-30",27.4
"1704","2014-05-01",27.4
"1705","2014-05-02",26.809999
"1706","2014-05-05",26.52
"1707","2014-05-06",25.27
"1708","2014-05-07",26.389999
"1709","2014-05-08",26.02
"1710","2014-05-09",22.93
"1711","2014-05-12",23
"1712","2014-05-13",22.700001
"1713","2014-05-14",22.219999
"1714","2014-05-15",22.200001
"1715","2014-05-16",22.299999
"1716","2014-05-19",22.85
"1717","2014-05-20",22.120001
"1718","2014-05-21",22.129999
"1719","2014-05-22",22.51
"1720","2014-05-23",22.780001
"1721","2014-05-27",23.16
"1722","2014-05-28",23.700001
"1723","2014-05-29",23.26
"1724","2014-05-30",23
"1725","2014-06-02",22.110001
"1726","2014-06-03",21.690001
"1727","2014-06-04",21.59
"1728","2014-06-05",22.6
"1729","2014-06-06",23.190001
"1730","2014-06-09",23.73
"1731","2014-06-10",23.5
"1732","2014-06-11",23.52
"1733","2014-06-12",23.58
"1734","2014-06-13",24.040001
"1735","2014-06-16",24.450001
"1736","2014-06-17",25.02
"1737","2014-06-18",24.969999
"1738","2014-06-19",25.02
"1739","2014-06-20",25.17
"1740","2014-06-23",25.459999
"1741","2014-06-24",25.450001
"1742","2014-06-25",25.639999
"1743","2014-06-26",25.65
"1744","2014-06-27",26.49
"1745","2014-06-30",26.440001
"1746","2014-07-01",27.030001
"1747","2014-07-02",27.35
"1748","2014-07-03",27.15
"1749","2014-07-07",26.969999
"1750","2014-07-08",25.870001
"1751","2014-07-09",25.799999
"1752","2014-07-10",25.23
"1753","2014-07-11",25.08
"1754","2014-07-14",25.389999
"1755","2014-07-15",24.98
"1756","2014-07-16",25.09
"1757","2014-07-17",24.870001
"1758","2014-07-18",25.23
"1759","2014-07-21",25.15
"1760","2014-07-22",25.73
"1761","2014-07-23",25.469999
"1762","2014-07-24",25.200001
"1763","2014-07-25",25.42
"1764","2014-07-28",25.200001
"1765","2014-07-29",25.73
"1766","2014-07-30",26.190001
"1767","2014-07-31",25.620001
"1768","2014-08-01",25.190001
"1769","2014-08-04",25.559999
"1770","2014-08-05",25.65
"1771","2014-08-06",25.93
"1772","2014-08-07",26.610001
"1773","2014-08-08",24.940001
"1774","2014-08-11",24.790001
"1775","2014-08-12",24.309999
"1776","2014-08-13",24.379999
"1777","2014-08-14",24.23
"1778","2014-08-15",24.01
"1779","2014-08-18",24.440001
"1780","2014-08-19",24.98
"1781","2014-08-20",24.200001
"1782","2014-08-21",24.299999
"1783","2014-08-22",24.360001
"1784","2014-08-25",24.780001
"1785","2014-08-26",25.190001
"1786","2014-08-27",25.27
"1787","2014-08-28",25.25
"1788","2014-08-29",25.59
"1789","2014-09-02",26.299999
"1790","2014-09-03",26.48
"1791","2014-09-04",26.4
"1792","2014-09-05",26.629999
"1793","2014-09-08",27.129999
"1794","2014-09-09",27
"1795","2014-09-10",27.67
"1796","2014-09-11",28.1
"1797","2014-09-12",28.52
"1798","2014-09-15",27.299999
"1799","2014-09-16",27
"1800","2014-09-17",26.559999
"1801","2014-09-18",26.860001
"1802","2014-09-19",25.889999
"1803","2014-09-22",25.200001
"1804","2014-09-23",24.940001
"1805","2014-09-24",25.049999
"1806","2014-09-25",25.030001
"1807","2014-09-26",24.99
"1808","2014-09-29",25.07
"1809","2014-09-30",25.200001
"1810","2014-10-01",23.08
"1811","2014-10-02",23.66
"1812","2014-10-03",24.309999
"1813","2014-10-06",24.4
"1814","2014-10-07",23.98
"1815","2014-10-08",24.74
"1816","2014-10-09",24.190001
"1817","2014-10-10",23.129999
"1818","2014-10-13",23.200001
"1819","2014-10-14",23.67
"1820","2014-10-15",23.940001
"1821","2014-10-16",23.4
"1822","2014-10-17",23.219999
"1823","2014-10-20",23.43
"1824","2014-10-21",23.790001
"1825","2014-10-22",23.41
"1826","2014-10-23",24.08
"1827","2014-10-24",24.23
"1828","2014-10-27",24.379999
"1829","2014-10-28",25.92
"1830","2014-10-29",25.860001
"1831","2014-10-30",26.530001
"1832","2014-10-31",27.98
"1833","2014-11-03",27.440001
"1834","2014-11-04",27.459999
"1835","2014-11-05",28.09
"1836","2014-11-06",28.74
"1837","2014-11-07",28.360001
"1838","2014-11-10",28.41
"1839","2014-11-11",28.709999
"1840","2014-11-12",29.33
"1841","2014-11-13",30.200001
"1842","2014-11-14",30.389999
"1843","2014-11-17",29.49
"1844","2014-11-18",29.360001
"1845","2014-11-19",28.6
"1846","2014-11-20",28.25
"1847","2014-11-21",27.75
"1848","2014-11-24",27.98
"1849","2014-11-25",27.940001
"1850","2014-11-26",29
"1851","2014-11-28",28.6
"1852","2014-12-01",28.48
"1853","2014-12-02",29.25
"1854","2014-12-03",30.280001
"1855","2014-12-04",25.99
"1856","2014-12-05",26
"1857","2014-12-08",25.42
"1858","2014-12-09",25.52
"1859","2014-12-10",25.68
"1860","2014-12-11",25.290001
"1861","2014-12-12",25
"1862","2014-12-15",24.65
"1863","2014-12-16",24.85
"1864","2014-12-17",26.299999
"1865","2014-12-18",26.4
"1866","2014-12-19",26.540001
"1867","2014-12-22",27.27
"1868","2014-12-23",28.4
"1869","2014-12-24",28.1
"1870","2014-12-26",28.450001
"1871","2014-12-29",28.02
"1872","2014-12-30",27.52
"1873","2014-12-31",27.48
"1874","2015-01-02",26.49
"1875","2015-01-05",25.84
"1876","2015-01-06",25.209999
"1877","2015-01-07",25.190001
"1878","2015-01-08",25.469999
"1879","2015-01-09",25.35
"1880","2015-01-12",25.33
"1881","2015-01-13",25.91
"1882","2015-01-14",25.809999
"1883","2015-01-15",25.52
"1884","2015-01-16",25.76
"1885","2015-01-20",27.049999
"1886","2015-01-21",25.93
"1887","2015-01-22",26.75
"1888","2015-01-23",27.110001
"1889","2015-01-26",27.120001
"1890","2015-01-27",25.74
"1891","2015-01-28",24.75
"1892","2015-01-29",25.379999
"1893","2015-01-30",24.290001
"1894","2015-02-02",24.139999
"1895","2015-02-03",24.129999
"1896","2015-02-04",23.43
"1897","2015-02-05",23.200001
"1898","2015-02-06",23.98
"1899","2015-02-09",24.030001
"1900","2015-02-10",23.91
"1901","2015-02-11",24.139999
"1902","2015-02-12",23.860001
"1903","2015-02-13",23.01
"1904","2015-02-17",23.85
"1905","2015-02-18",24.24
"1906","2015-02-19",24.370001
"1907","2015-02-20",24.25
"1908","2015-02-23",24.32
