"","date","AMRK"
"990","2018-02-16",11.17
"991","2018-02-20",10.78
"992","2018-02-21",10.97
"993","2018-02-22",10.8
"994","2018-02-23",11.07
"995","2018-02-26",11.09
"996","2018-02-27",11.16
"997","2018-02-28",11.14
"998","2018-03-01",10.95
"999","2018-03-02",11.28
"1000","2018-03-05",11.09
"1001","2018-03-06",11.33
"1002","2018-03-07",11.21
"1003","2018-03-08",11.39
"1004","2018-03-09",11.49
"1005","2018-03-12",11.48
"1006","2018-03-13",11.5
"1007","2018-03-14",11.55
"1008","2018-03-15",11.41
"1009","2018-03-16",11.05
"1010","2018-03-19",11.1
"1011","2018-03-20",11.65
"1012","2018-03-21",11.18
"1013","2018-03-22",11.27
"1014","2018-03-23",11.79
"1015","2018-03-26",11.5
"1016","2018-03-27",11.805
"1017","2018-03-28",12
"1018","2018-03-29",12.25
"1019","2018-04-02",12.01
"1020","2018-04-03",12.42
"1021","2018-04-04",12.04
"1022","2018-04-05",12.528
"1023","2018-04-06",12.02
"1024","2018-04-09",12
"1025","2018-04-10",12.04
"1026","2018-04-11",12.26
"1027","2018-04-12",12.56
"1028","2018-04-13",12.84
"1029","2018-04-16",12.84
"1030","2018-04-17",13.46
"1031","2018-04-18",14.03
"1032","2018-04-19",13.96
"1033","2018-04-20",13.95
"1034","2018-04-23",13.75
"1035","2018-04-24",13.95
"1036","2018-04-25",13.96
"1037","2018-04-26",13.91
"1038","2018-04-27",13.99
"1039","2018-04-30",13.43
"1040","2018-05-01",13.69
"1041","2018-05-02",13.5
"1042","2018-05-03",13.68
"1043","2018-05-04",13.55
"1044","2018-05-07",13.41
"1045","2018-05-08",13.3
"1046","2018-05-09",13.02
"1047","2018-05-10",13.38
"1048","2018-05-11",13.35
"1049","2018-05-14",13.12
"1050","2018-05-15",13.4
"1051","2018-05-16",13.06
"1052","2018-05-17",12.97
"1053","2018-05-18",13.42
"1054","2018-05-21",13.25
"1055","2018-05-22",13.24
"1056","2018-05-23",13.21
"1057","2018-05-24",13.22
"1058","2018-05-25",13.22
"1059","2018-05-29",13.62
"1060","2018-05-30",13.79
"1061","2018-05-31",13.8
"1062","2018-06-01",14.06
"1063","2018-06-04",13.96
"1064","2018-06-05",13.77
"1065","2018-06-06",13.84
"1066","2018-06-07",13.855
"1067","2018-06-08",13.79
"1068","2018-06-11",13.88
"1069","2018-06-12",13.79
"1070","2018-06-13",13.73
"1071","2018-06-14",13.93
"1072","2018-06-15",13.88
"1073","2018-06-18",13.795
"1074","2018-06-19",13.8
"1075","2018-06-20",13.87
"1076","2018-06-21",13.85
"1077","2018-06-22",13.67
"1078","2018-06-25",12.94
"1079","2018-06-26",13.35
"1080","2018-06-27",13.09
"1081","2018-06-28",13.2
"1082","2018-06-29",13.28
"1083","2018-07-02",13.01
"1084","2018-07-03",13.6
"1085","2018-07-05",13
"1086","2018-07-06",13.13
"1087","2018-07-09",13
"1088","2018-07-10",12.87
"1089","2018-07-11",12.92
"1090","2018-07-12",12.87
"1091","2018-07-13",12.75
"1092","2018-07-16",12.75
"1093","2018-07-17",12.7
"1094","2018-07-18",12.5
"1095","2018-07-19",12.39
"1096","2018-07-20",12.47
"1097","2018-07-23",12.42
"1098","2018-07-24",12.25
"1099","2018-07-25",12.395
"1100","2018-07-26",12.63
"1101","2018-07-27",12.97
"1102","2018-07-30",13.16
"1103","2018-07-31",13.35
"1104","2018-08-01",13.18
"1105","2018-08-02",13.52
"1106","2018-08-03",13.53
"1107","2018-08-06",13.5
"1108","2018-08-07",13.4
"1109","2018-08-08",13.765
"1110","2018-08-09",13.49
"1111","2018-08-10",13.58
"1112","2018-08-13",13.49
"1113","2018-08-14",13.28
"1114","2018-08-15",13.33
"1115","2018-08-16",12.98
"1116","2018-08-17",13.09
"1117","2018-08-20",13
"1118","2018-08-21",13.15
"1119","2018-08-22",13.33
"1120","2018-08-23",13.31
"1121","2018-08-24",13.41
"1122","2018-08-27",13.34
"1123","2018-08-28",13.54
"1124","2018-08-29",13.27
"1125","2018-08-30",13.195
"1126","2018-08-31",13.35
"1127","2018-09-04",13.29
"1128","2018-09-05",13.59
"1129","2018-09-06",13.59
"1130","2018-09-07",13.48
"1131","2018-09-10",13.5
"1132","2018-09-11",13.09
"1133","2018-09-12",13.45
"1134","2018-09-13",13.76
"1135","2018-09-14",13.45
"1136","2018-09-17",13.8
"1137","2018-09-18",13.76
"1138","2018-09-19",13.13
"1139","2018-09-20",13.225
"1140","2018-09-21",12.05
"1141","2018-09-24",12.83
"1142","2018-09-25",12.766
"1143","2018-09-26",12.68
"1144","2018-09-27",12.73
"1145","2018-09-28",13.02
"1146","2018-10-01",13.05
"1147","2018-10-02",12.99
"1148","2018-10-03",12.92
"1149","2018-10-04",13.04
"1150","2018-10-05",13.33
"1151","2018-10-08",13.2
"1152","2018-10-09",13.04
"1153","2018-10-10",13.06
"1154","2018-10-11",13.155
"1155","2018-10-12",13.12
"1156","2018-10-15",13.06
"1157","2018-10-16",13.13
"1158","2018-10-17",13.89
"1159","2018-10-18",13.53
"1160","2018-10-19",13.83
"1161","2018-10-22",13.48
"1162","2018-10-23",13.79
"1163","2018-10-24",13.08
"1164","2018-10-25",13.02
"1165","2018-10-26",12.92
"1166","2018-10-29",12.735
"1167","2018-10-30",12.74
"1168","2018-10-31",12.83
"1169","2018-11-01",13.06
"1170","2018-11-02",13.1
"1171","2018-11-05",12.85
"1172","2018-11-06",12.67
"1173","2018-11-07",12.47
"1174","2018-11-08",12.4
"1175","2018-11-09",13.24
"1176","2018-11-12",12.76
"1177","2018-11-13",12.61
"1178","2018-11-14",12.51
"1179","2018-11-15",12.51
"1180","2018-11-16",12.7
"1181","2018-11-19",13
"1182","2018-11-20",12.68
"1183","2018-11-21",12.67
"1184","2018-11-23",12.67
"1185","2018-11-26",11.88
"1186","2018-11-27",11.99
"1187","2018-11-28",12.31
"1188","2018-11-29",11.98
"1189","2018-11-30",12.11
"1190","2018-12-03",12.24
"1191","2018-12-04",12.3
"1192","2018-12-06",12.26
"1193","2018-12-07",12.25
"1194","2018-12-10",12.6
"1195","2018-12-11",12.684
"1196","2018-12-12",12.6
"1197","2018-12-13",12.59
"1198","2018-12-14",12.55
"1199","2018-12-17",12.55
"1200","2018-12-18",12.199
"1201","2018-12-19",11.79
"1202","2018-12-20",11.84
"1203","2018-12-21",10.99
"1204","2018-12-24",11.15
"1205","2018-12-26",11.21
"1206","2018-12-27",11.01
"1207","2018-12-28",11.64
"1208","2018-12-31",11.79
"1209","2019-01-02",12.16
"1210","2019-01-03",12.32
"1211","2019-01-04",12.35
"1212","2019-01-07",12.55
"1213","2019-01-08",11.85
"1214","2019-01-09",12.05
"1215","2019-01-10",12
"1216","2019-01-11",11.64
"1217","2019-01-14",11.6
"1218","2019-01-15",11.71
"1219","2019-01-16",11.95
"1220","2019-01-17",12.75
"1221","2019-01-18",13.18
"1222","2019-01-22",13.02
"1223","2019-01-23",13.35
"1224","2019-01-24",13.35
"1225","2019-01-25",13.24
"1226","2019-01-28",13.16
"1227","2019-01-29",12.95
"1228","2019-01-30",13.1
"1229","2019-01-31",12.97
"1230","2019-02-01",12.95
"1231","2019-02-04",13.23
"1232","2019-02-05",13.01
"1233","2019-02-06",13.01
"1234","2019-02-07",13.13
"1235","2019-02-08",13.15
"1236","2019-02-11",12.92
"1237","2019-02-12",12.97
"1238","2019-02-13",12.92
"1239","2019-02-14",12.79
"1240","2019-02-15",12.69
"1241","2019-02-19",12.68
"1242","2019-02-20",12.66
"1243","2019-02-21",12.64
"1244","2019-02-22",12.62
"1245","2019-02-25",12.59
"1246","2019-02-26",12.45
"1247","2019-02-27",12.53
"1248","2019-02-28",12.75
"1249","2019-03-01",12.588
"1250","2019-03-04",12.645
"1251","2019-03-05",12.74
"1252","2019-03-06",12.6
"1253","2019-03-07",12.6
"1254","2019-03-08",12.6
"1255","2019-03-11",12.3
"1256","2019-03-12",12.2
"1257","2019-03-13",12.145
"1258","2019-03-14",12.05
"1259","2019-03-15",12.51
"1260","2019-03-18",12.16
"1261","2019-03-19",12.142
"1262","2019-03-20",12.295
"1263","2019-03-21",12.35
"1264","2019-03-22",12.35
"1265","2019-03-25",12.098
"1266","2019-03-26",11.43
"1267","2019-03-27",11.52
"1268","2019-03-28",11.87
"1269","2019-03-29",11.9
"1270","2019-04-01",11.393
"1271","2019-04-02",11.42
"1272","2019-04-03",11.07
"1273","2019-04-04",11.03
"1274","2019-04-05",11.27
"1275","2019-04-08",11.12
"1276","2019-04-09",11.08
"1277","2019-04-10",11.1
"1278","2019-04-11",11.071
"1279","2019-04-12",11.16
"1280","2019-04-15",11
"1281","2019-04-16",11.1
"1282","2019-04-17",10.9
"1283","2019-04-18",11.185
"1284","2019-04-22",11.33
"1285","2019-04-23",11.215
"1286","2019-04-24",11.05
"1287","2019-04-25",11.146
"1288","2019-04-26",11.15
"1289","2019-04-29",11.14
"1290","2019-04-30",11.26
"1291","2019-05-01",11.07
"1292","2019-05-02",11.07
"1293","2019-05-03",11.083
"1294","2019-05-06",10.95
"1295","2019-05-07",11.01
"1296","2019-05-08",11.05
"1297","2019-05-09",11.58
"1298","2019-05-10",12.2
"1299","2019-05-13",12.35
"1300","2019-05-14",12.5
"1301","2019-05-15",12.7
"1302","2019-05-16",12.53
"1303","2019-05-17",12.97
"1304","2019-05-20",12.71
"1305","2019-05-21",13.33
"1306","2019-05-22",13.5
"1307","2019-05-23",13.24
"1308","2019-05-24",13
"1309","2019-05-28",12.41
"1310","2019-05-29",12.599
"1311","2019-05-30",12.745
"1312","2019-05-31",12.6
"1313","2019-06-03",13.6
"1314","2019-06-04",13.25
"1315","2019-06-05",13.51
"1316","2019-06-06",12.88
"1317","2019-06-07",12.99
"1318","2019-06-10",13
"1319","2019-06-11",13
"1320","2019-06-12",12.21
"1321","2019-06-13",12.2
"1322","2019-06-14",12.408
"1323","2019-06-17",12.66
"1324","2019-06-18",12.89
"1325","2019-06-19",12.75
"1326","2019-06-20",12.79
"1327","2019-06-21",12.3
"1328","2019-06-24",12.99
"1329","2019-06-25",13.359
"1330","2019-06-26",13.1
"1331","2019-06-27",13.2
"1332","2019-06-28",13.05
"1333","2019-07-01",13
"1334","2019-07-02",12.83
"1335","2019-07-03",13.11
"1336","2019-07-05",12.81
"1337","2019-07-08",12.5
"1338","2019-07-09",12.42
"1339","2019-07-10",12.4
"1340","2019-07-11",12.48
"1341","2019-07-12",11.8
"1342","2019-07-15",12.05
"1343","2019-07-16",12.24
"1344","2019-07-17",12.33
"1345","2019-07-18",12.24
"1346","2019-07-19",12.081
"1347","2019-07-22",12.1
"1348","2019-07-23",12.115
"1349","2019-07-24",12.09
"1350","2019-07-25",12.06
"1351","2019-07-26",12.1
"1352","2019-07-29",12.07
"1353","2019-07-30",12.4
"1354","2019-07-31",12.68
"1355","2019-08-01",13.34
"1356","2019-08-02",13.63
"1357","2019-08-05",13.499
"1358","2019-08-06",13.49
"1359","2019-08-07",14.18
"1360","2019-08-08",14.03
"1361","2019-08-09",14.01
"1362","2019-08-12",13.83
"1363","2019-08-13",14.47
"1364","2019-08-14",13.985
"1365","2019-08-15",14.012
"1366","2019-08-16",14
"1367","2019-08-19",14.11
"1368","2019-08-20",14.4
"1369","2019-08-21",14.3
"1370","2019-08-22",14.18
"1371","2019-08-23",14.19
"1372","2019-08-26",14.31
"1373","2019-08-27",14.039
"1374","2019-08-28",14.29
"1375","2019-08-29",14.4
"1376","2019-08-30",14.18
"1377","2019-09-03",14.17
"1378","2019-09-04",14.16
"1379","2019-09-05",13.95
"1380","2019-09-06",13.98
"1381","2019-09-09",13.95
"1382","2019-09-10",13.9
"1383","2019-09-11",14.05
"1384","2019-09-12",13.77
"1385","2019-09-13",12.54
"1386","2019-09-16",12.25
"1387","2019-09-17",12.15
"1388","2019-09-18",11.5
"1389","2019-09-19",11.398
"1390","2019-09-20",12.04
"1391","2019-09-23",12.15
"1392","2019-09-24",12
"1393","2019-09-25",11.85
"1394","2019-09-26",12.08
"1395","2019-09-27",12
"1396","2019-09-30",12.05
"1397","2019-10-01",12.47
"1398","2019-10-02",12.34
"1399","2019-10-03",12.15
"1400","2019-10-04",12.89
"1401","2019-10-07",13.02
"1402","2019-10-08",13.09
"1403","2019-10-09",13.25
"1404","2019-10-10",13.26
"1405","2019-10-11",12.9
"1406","2019-10-14",12.53
"1407","2019-10-15",12.45
"1408","2019-10-16",11.31
"1409","2019-10-17",11.31
"1410","2019-10-18",11.22
"1411","2019-10-21",11.15
"1412","2019-10-22",10.8
"1413","2019-10-23",10.8
"1414","2019-10-24",10.63
"1415","2019-10-25",11
"1416","2019-10-28",10.72
"1417","2019-10-29",10.67
"1418","2019-10-30",10.84
"1419","2019-10-31",11.08
"1420","2019-11-01",11.08
"1421","2019-11-04",10.98
"1422","2019-11-05",10.759
"1423","2019-11-06",10.01
"1424","2019-11-07",10.44
"1425","2019-11-08",10.38
"1426","2019-11-11",10.62
"1427","2019-11-12",10.4
"1428","2019-11-13",10.36
"1429","2019-11-14",10.33
"1430","2019-11-15",10.205
"1431","2019-11-18",10.135
"1432","2019-11-19",10.16
"1433","2019-11-20",10.23
"1434","2019-11-21",10.08
"1435","2019-11-22",10.248
"1436","2019-11-25",9.95
"1437","2019-11-26",9.64
"1438","2019-11-27",9.4
"1439","2019-11-29",9.46
"1440","2019-12-02",9.2
"1441","2019-12-03",9.1
"1442","2019-12-04",8.96
"1443","2019-12-05",9.38
"1444","2019-12-06",9.15
"1445","2019-12-09",9.14
"1446","2019-12-10",9.035
"1447","2019-12-11",9.1
"1448","2019-12-12",9.09
"1449","2019-12-13",9.01
"1450","2019-12-16",8.8
"1451","2019-12-17",8.4
"1452","2019-12-18",8.18
"1453","2019-12-19",8.03
"1454","2019-12-20",8.24
"1455","2019-12-23",8.2
"1456","2019-12-24",8
"1457","2019-12-26",8.21
"1458","2019-12-27",8.15
"1459","2019-12-30",8.2
"1460","2019-12-31",8.27
"1461","2020-01-02",8.192
"1462","2020-01-03",8.24
"1463","2020-01-06",8.3
"1464","2020-01-07",8.23
"1465","2020-01-08",8.37
"1466","2020-01-09",8.42
"1467","2020-01-10",8.73
"1468","2020-01-13",8.6
"1469","2020-01-14",8.62
"1470","2020-01-15",8.59
"1471","2020-01-16",8.675
"1472","2020-01-17",8.58
"1473","2020-01-21",8.34
"1474","2020-01-22",8.28
"1475","2020-01-23",8.37
"1476","2020-01-24",8.22
"1477","2020-01-27",8.18
"1478","2020-01-28",7.85
"1479","2020-01-29",8.08
"1480","2020-01-30",7.93
"1481","2020-01-31",7.96
"1482","2020-02-03",8.08
"1483","2020-02-04",8.23
"1484","2020-02-05",8.79
"1485","2020-02-06",8.761
"1486","2020-02-07",8.84
"1487","2020-02-10",8.7
"1488","2020-02-11",8.64
"1489","2020-02-12",8.87
"1490","2020-02-13",8.7
"1491","2020-02-14",8.72
"1492","2020-02-18",9.15
"1493","2020-02-19",9.03
"1494","2020-02-20",8.9
"1495","2020-02-21",8.937
"1496","2020-02-24",9.15
"1497","2020-02-25",9.17
"1498","2020-02-26",9.1
"1499","2020-02-27",9.46
"1500","2020-02-28",9.21
"1501","2020-03-02",9.021
"1502","2020-03-03",8.98
"1503","2020-03-04",8.96
"1504","2020-03-05",8.83
"1505","2020-03-06",9
"1506","2020-03-09",9.28
"1507","2020-03-10",9.06
"1508","2020-03-11",9.215
"1509","2020-03-12",8.66
"1510","2020-03-13",8.88
"1511","2020-03-16",9.27
"1512","2020-03-17",8.8
"1513","2020-03-18",8.78
"1514","2020-03-19",9.015
"1515","2020-03-20",8.06
"1516","2020-03-23",9.45
"1517","2020-03-24",9.9
"1518","2020-03-25",9.9
"1519","2020-03-26",12
"1520","2020-03-27",12.25
"1521","2020-03-30",11.96
"1522","2020-03-31",12.28
"1523","2020-04-01",12.13
"1524","2020-04-02",12.15
"1525","2020-04-03",12.83
"1526","2020-04-06",13.55
"1527","2020-04-07",13.33
"1528","2020-04-08",13.36
"1529","2020-04-09",13.29
"1530","2020-04-13",13.41
"1531","2020-04-14",13.1
"1532","2020-04-15",13.58
"1533","2020-04-16",13.7
"1534","2020-04-17",13.32
"1535","2020-04-20",13.73
"1536","2020-04-21",13.69
"1537","2020-04-22",13.7
"1538","2020-04-23",13.94
"1539","2020-04-24",14.15
"1540","2020-04-27",14.09
"1541","2020-04-28",14.51
"1542","2020-04-29",14.745
"1543","2020-04-30",14.79
"1544","2020-05-01",14.95
"1545","2020-05-04",14.32
"1546","2020-05-05",13.75
"1547","2020-05-06",14.06
"1548","2020-05-07",14.05
"1549","2020-05-08",15.27
"1550","2020-05-11",16
"1551","2020-05-12",16.01
"1552","2020-05-13",16.049999
"1553","2020-05-14",16.18
"1554","2020-05-15",16.4
"1555","2020-05-18",16.1
"1556","2020-05-19",16.059999
"1557","2020-05-20",16.49
"1558","2020-05-21",16.360001
"1559","2020-05-22",17.01
"1560","2020-05-26",16.809999
"1561","2020-05-27",17.059999
"1562","2020-05-28",16.879999
"1563","2020-05-29",16.940001
"1564","2020-06-01",16.93
"1565","2020-06-02",16.959999
"1566","2020-06-03",16.969999
"1567","2020-06-04",17.129999
"1568","2020-06-05",17.200001
"1569","2020-06-08",17.16
"1570","2020-06-09",17.360001
"1571","2020-06-10",17.58
"1572","2020-06-11",17.02
"1573","2020-06-12",17.110001
"1574","2020-06-15",17.27
"1575","2020-06-16",17.450001
"1576","2020-06-17",17.76
"1577","2020-06-18",17.799999
"1578","2020-06-19",18.129999
"1579","2020-06-22",18.860001
"1580","2020-06-23",19.309999
"1581","2020-06-24",19.27
"1582","2020-06-25",19.559999
"1583","2020-06-26",18.030001
"1584","2020-06-29",18.559999
"1585","2020-06-30",19.049999
"1586","2020-07-01",18.99
"1587","2020-07-02",19.049999
"1588","2020-07-06",20.16
"1589","2020-07-07",19.5
"1590","2020-07-08",19.92
"1591","2020-07-09",19.17
"1592","2020-07-10",19.889999
"1593","2020-07-13",20.27
"1594","2020-07-14",21.75
"1595","2020-07-15",21.459999
"1596","2020-07-16",20.969999
"1597","2020-07-17",21.74
"1598","2020-07-20",23.41
"1599","2020-07-21",24.01
"1600","2020-07-22",23.719999
"1601","2020-07-23",23.58
"1602","2020-07-24",23.110001
"1603","2020-07-27",24.780001
"1604","2020-07-28",24.440001
"1605","2020-07-29",24.360001
"1606","2020-07-30",24.299999
"1607","2020-07-31",24.09
"1608","2020-08-03",24.200001
"1609","2020-08-04",24.15
"1610","2020-08-05",24.43
"1611","2020-08-06",25.85
"1612","2020-08-07",25.370001
"1613","2020-08-10",24.799999
"1614","2020-08-11",23.27
"1615","2020-08-12",23.68
"1616","2020-08-13",23.559999
"1617","2020-08-14",24.040001
"1618","2020-08-17",22.35
"1619","2020-08-18",22.42
"1620","2020-08-19",22.459999
"1621","2020-08-20",22.16
"1622","2020-08-21",22.719999
"1623","2020-08-24",23.24
"1624","2020-08-25",23.85
"1625","2020-08-26",23.57
"1626","2020-08-27",23.629999
"1627","2020-08-28",24.16
"1628","2020-08-31",23.92
"1629","2020-09-01",24.200001
"1630","2020-09-02",24.639999
"1631","2020-09-03",23.969999
"1632","2020-09-04",24.6
"1633","2020-09-08",25.32
"1634","2020-09-09",25.66
"1635","2020-09-10",26.059999
"1636","2020-09-11",33.150002
"1637","2020-09-14",33.82
"1638","2020-09-15",32.299999
"1639","2020-09-16",33.130001
"1640","2020-09-17",33.240002
"1641","2020-09-18",34.150002
"1642","2020-09-21",33.75
"1643","2020-09-22",30.74
"1644","2020-09-23",30.370001
"1645","2020-09-24",31.4
"1646","2020-09-25",32.02
"1647","2020-09-28",34.509998
"1648","2020-09-29",33.5
"1649","2020-09-30",33.720001
"1650","2020-10-01",33.400002
"1651","2020-10-02",34.18
"1652","2020-10-05",35.150002
"1653","2020-10-06",34.82
"1654","2020-10-07",35.75
"1655","2020-10-08",36.049999
"1656","2020-10-09",37
"1657","2020-10-12",37
"1658","2020-10-13",37.360001
"1659","2020-10-14",37.189999
"1660","2020-10-15",37.400002
"1661","2020-10-16",36.209999
"1662","2020-10-19",36.200001
"1663","2020-10-20",33.939999
"1664","2020-10-21",33.52
"1665","2020-10-22",32.970001
"1666","2020-10-23",33.689999
"1667","2020-10-26",31.33
"1668","2020-10-27",31.969999
"1669","2020-10-28",31.25
"1670","2020-10-29",31.4
"1671","2020-10-30",31.08
"1672","2020-11-02",29.98
"1673","2020-11-03",30.610001
"1674","2020-11-04",29.809999
"1675","2020-11-05",30.01
"1676","2020-11-06",28.9
"1677","2020-11-09",26.82
"1678","2020-11-10",29.52
"1679","2020-11-11",31.639999
"1680","2020-11-12",30.01
"1681","2020-11-13",30.629999
"1682","2020-11-16",31.09
"1683","2020-11-17",31.360001
"1684","2020-11-18",31.09
"1685","2020-11-19",30.950001
"1686","2020-11-20",30.530001
"1687","2020-11-23",30
"1688","2020-11-24",29.639999
"1689","2020-11-25",30.219999
"1690","2020-11-27",30.459999
