"","date","FRTA"
"997","2020-10-06",13.04
"998","2020-10-07",13.56
"999","2020-10-08",14.5
"1000","2020-10-09",14.23
"1001","2020-10-12",14.42
"1002","2020-10-13",14.05
"1003","2020-10-14",14.46
"1004","2020-10-15",15.4
"1005","2020-10-16",15.85
"1006","2020-10-19",15.7
"1007","2020-10-20",15.75
"1008","2020-10-21",15.56
"1009","2020-10-22",15.85
"1010","2020-10-23",16
"1011","2020-10-26",14.71
"1012","2020-10-27",14.89
"1013","2020-10-28",14.13
"1014","2020-10-29",13.02
"1015","2020-10-30",13.05
"1016","2020-11-02",13.59
"1017","2020-11-03",14.45
"1018","2020-11-04",14.39
"1019","2020-11-05",14.75
"1020","2020-11-06",14.57
"1021","2020-11-09",14.11
"1022","2020-11-10",14.58
"1023","2020-11-11",14.76
"1024","2020-11-12",14.33
"1025","2020-11-13",14.81
"1026","2020-11-16",15.96
"1027","2020-11-17",15.85
"1028","2020-11-18",15.61
"1029","2020-11-19",15.74
"1030","2020-11-20",16.940001
"1031","2020-11-23",17.110001
"1032","2020-11-24",17.450001
"1033","2020-11-25",18.08
"1034","2020-11-27",18.91
