"","date","UFI"
"1003","2010-12-23",16.99
"1004","2010-12-27",17.09
"1005","2010-12-28",17
"1006","2010-12-29",17.02
"1007","2010-12-30",16.959999
"1008","2010-12-31",16.93
"1009","2011-01-03",16.93
"1010","2011-01-04",16.65
"1011","2011-01-05",16.82
"1012","2011-01-06",16.9
"1013","2011-01-07",17.120001
"1014","2011-01-10",17.27
"1015","2011-01-11",17.129999
"1016","2011-01-12",17.139999
"1017","2011-01-13",17.01
"1018","2011-01-14",17.09
"1019","2011-01-18",17.25
"1020","2011-01-19",16.559999
"1021","2011-01-20",16.219999
"1022","2011-01-21",16.790001
"1023","2011-01-24",16.290001
"1024","2011-01-25",16.860001
"1025","2011-01-26",17.34
"1026","2011-01-27",17.34
"1027","2011-01-28",16.629999
"1028","2011-01-31",16.629999
"1029","2011-02-01",17.040001
"1030","2011-02-02",17.120001
"1031","2011-02-03",17.08
"1032","2011-02-04",17.280001
"1033","2011-02-07",17.93
"1034","2011-02-08",18.200001
"1035","2011-02-09",19.049999
"1036","2011-02-10",19.309999
"1037","2011-02-11",19.549999
"1038","2011-02-14",19.219999
"1039","2011-02-15",19.190001
"1040","2011-02-16",19.32
"1041","2011-02-17",19.709999
"1042","2011-02-18",18.950001
"1043","2011-02-22",18.290001
"1044","2011-02-23",18.379999
"1045","2011-02-24",18.940001
"1046","2011-02-25",19.440001
"1047","2011-02-28",18.99
"1048","2011-03-01",18.26
"1049","2011-03-02",18
"1050","2011-03-03",17.73
"1051","2011-03-04",17.780001
"1052","2011-03-07",17.67
"1053","2011-03-08",17.620001
"1054","2011-03-09",17.440001
"1055","2011-03-10",16.469999
"1056","2011-03-11",16.34
"1057","2011-03-14",16.09
"1058","2011-03-15",14.99
"1059","2011-03-16",15.21
"1060","2011-03-17",15.22
"1061","2011-03-18",15.61
"1062","2011-03-21",15.91
"1063","2011-03-22",16.040001
"1064","2011-03-23",16.450001
"1065","2011-03-24",16.719999
"1066","2011-03-25",16.639999
"1067","2011-03-28",16.049999
"1068","2011-03-29",16.790001
"1069","2011-03-30",16.959999
"1070","2011-03-31",17
"1071","2011-04-01",17.049999
"1072","2011-04-04",17.01
"1073","2011-04-05",17.48
"1074","2011-04-06",17.52
"1075","2011-04-07",17.549999
"1076","2011-04-08",17.219999
"1077","2011-04-11",17.370001
"1078","2011-04-12",17.389999
"1079","2011-04-13",16.9
"1080","2011-04-14",17.18
"1081","2011-04-15",17.629999
"1082","2011-04-18",17.059999
"1083","2011-04-19",17.030001
"1084","2011-04-20",17.450001
"1085","2011-04-21",17.700001
"1086","2011-04-25",17.370001
"1087","2011-04-26",17.73
"1088","2011-04-27",17.379999
"1089","2011-04-28",16.120001
"1090","2011-04-29",16.32
"1091","2011-05-02",15.66
"1092","2011-05-03",15.23
"1093","2011-05-04",15.11
"1094","2011-05-05",15.46
"1095","2011-05-06",15.55
"1096","2011-05-09",15.65
"1097","2011-05-10",15.99
"1098","2011-05-11",15.48
"1099","2011-05-12",15.59
"1100","2011-05-13",14.96
"1101","2011-05-16",14.65
"1102","2011-05-17",14.55
"1103","2011-05-18",14.53
"1104","2011-05-19",14.97
"1105","2011-05-20",14.45
"1106","2011-05-23",14.3
"1107","2011-05-24",13.28
"1108","2011-05-25",13.74
"1109","2011-05-26",14.11
"1110","2011-05-27",13.87
"1111","2011-05-31",13.9
"1112","2011-06-01",13.36
"1113","2011-06-02",13.08
"1114","2011-06-03",12.87
"1115","2011-06-06",12.2
"1116","2011-06-07",12.28
"1117","2011-06-08",12.28
"1118","2011-06-09",12.34
"1119","2011-06-10",12
"1120","2011-06-13",12.2
"1121","2011-06-14",12.16
"1122","2011-06-15",11.74
"1123","2011-06-16",12.24
"1124","2011-06-17",12.24
"1125","2011-06-20",12.4
"1126","2011-06-21",12.88
"1127","2011-06-22",12.18
"1128","2011-06-23",12.19
"1129","2011-06-24",12.13
"1130","2011-06-27",12.55
"1131","2011-06-28",12.71
"1132","2011-06-29",13.44
"1133","2011-06-30",13.8
"1134","2011-07-01",14.61
"1135","2011-07-05",13.84
"1136","2011-07-06",14.02
"1137","2011-07-07",14.4
"1138","2011-07-08",13.84
"1139","2011-07-11",13.29
"1140","2011-07-12",13.39
"1141","2011-07-13",13.32
"1142","2011-07-14",13.05
"1143","2011-07-15",13.39
"1144","2011-07-18",12.68
"1145","2011-07-19",13.3
"1146","2011-07-20",12.85
"1147","2011-07-21",13.26
"1148","2011-07-22",13.36
"1149","2011-07-25",13.1
"1150","2011-07-26",12.8
"1151","2011-07-27",12.28
"1152","2011-07-28",13.99
"1153","2011-07-29",12.83
"1154","2011-08-01",12.88
"1155","2011-08-02",12.86
"1156","2011-08-03",13.53
"1157","2011-08-04",12.79
"1158","2011-08-05",12.79
"1159","2011-08-08",11.25
"1160","2011-08-09",11.99
"1161","2011-08-10",10.63
"1162","2011-08-11",10.89
"1163","2011-08-12",10.97
"1164","2011-08-15",11.21
"1165","2011-08-16",11.02
"1166","2011-08-17",11.04
"1167","2011-08-18",10.38
"1168","2011-08-19",9.91
"1169","2011-08-22",9.89
"1170","2011-08-23",11.02
"1171","2011-08-24",11.3
"1172","2011-08-25",10.46
"1173","2011-08-26",10.86
"1174","2011-08-29",11.73
"1175","2011-08-30",11.46
"1176","2011-08-31",11.22
"1177","2011-09-01",10.66
"1178","2011-09-02",10.08
"1179","2011-09-06",10.03
"1180","2011-09-07",10.69
"1181","2011-09-08",9.81
"1182","2011-09-09",9.71
"1183","2011-09-12",9.56
"1184","2011-09-13",9.75
"1185","2011-09-14",9.95
"1186","2011-09-15",10.13
"1187","2011-09-16",10.06
"1188","2011-09-19",9.62
"1189","2011-09-20",9.37
"1190","2011-09-21",8.96
"1191","2011-09-22",8.82
"1192","2011-09-23",8.51
"1193","2011-09-26",8.9
"1194","2011-09-27",8.82
"1195","2011-09-28",8.15
"1196","2011-09-29",8.6
"1197","2011-09-30",8.17
"1198","2011-10-03",7.73
"1199","2011-10-04",8.37
"1200","2011-10-05",8.41
"1201","2011-10-06",8.47
"1202","2011-10-07",8.21
"1203","2011-10-10",8.4
"1204","2011-10-11",8.41
"1205","2011-10-12",8.45
"1206","2011-10-13",8.37
"1207","2011-10-14",8.99
"1208","2011-10-17",8.42
"1209","2011-10-18",8.9
"1210","2011-10-19",8.81
"1211","2011-10-20",8.78
"1212","2011-10-21",8.89
"1213","2011-10-24",9.28
"1214","2011-10-25",8.96
"1215","2011-10-26",9.03
"1216","2011-10-27",8.15
"1217","2011-10-28",8.05
"1218","2011-10-31",7.75
"1219","2011-11-01",7.54
"1220","2011-11-02",7.86
"1221","2011-11-03",7.92
"1222","2011-11-04",7.85
"1223","2011-11-07",7.97
"1224","2011-11-08",8.69
"1225","2011-11-09",8.08
"1226","2011-11-10",8.04
"1227","2011-11-11",8.03
"1228","2011-11-14",7.73
"1229","2011-11-15",7.47
"1230","2011-11-16",7.62
"1231","2011-11-17",7.39
"1232","2011-11-18",7.89
"1233","2011-11-21",7.54
"1234","2011-11-22",7.52
"1235","2011-11-23",7.31
"1236","2011-11-25",7.39
"1237","2011-11-28",7.75
"1238","2011-11-29",7.71
"1239","2011-11-30",7.8
"1240","2011-12-01",7.65
"1241","2011-12-02",7.73
"1242","2011-12-05",7.81
"1243","2011-12-06",7.73
"1244","2011-12-07",7.54
"1245","2011-12-08",7.36
"1246","2011-12-09",7.83
"1247","2011-12-12",7.64
"1248","2011-12-13",7.32
"1249","2011-12-14",7.28
"1250","2011-12-15",7.26
"1251","2011-12-16",7.32
"1252","2011-12-19",7.23
"1253","2011-12-20",7.24
"1254","2011-12-21",7.23
"1255","2011-12-22",7.22
"1256","2011-12-23",7.18
"1257","2011-12-27",7.34
"1258","2011-12-28",7.15
"1259","2011-12-29",7.33
"1260","2011-12-30",7.6
"1261","2012-01-03",8.09
"1262","2012-01-04",7.81
"1263","2012-01-05",7.43
"1264","2012-01-06",7.2
"1265","2012-01-09",7.34
"1266","2012-01-10",7.87
"1267","2012-01-11",8
"1268","2012-01-12",8.02
"1269","2012-01-13",8.41
"1270","2012-01-17",8.48
"1271","2012-01-18",8.68
"1272","2012-01-19",9.19
"1273","2012-01-20",9.37
"1274","2012-01-23",9.08
"1275","2012-01-24",9.3
"1276","2012-01-25",9.39
"1277","2012-01-26",9.44
"1278","2012-01-27",9.73
"1279","2012-01-30",9.45
"1280","2012-01-31",9.73
"1281","2012-02-01",9.81
"1282","2012-02-02",8.5
"1283","2012-02-03",8.52
"1284","2012-02-06",8.65
"1285","2012-02-07",8.93
"1286","2012-02-08",9.27
"1287","2012-02-09",8.83
"1288","2012-02-10",8.47
"1289","2012-02-13",8.61
"1290","2012-02-14",8.58
"1291","2012-02-15",8.53
"1292","2012-02-16",8.83
"1293","2012-02-17",8.67
"1294","2012-02-21",8.67
"1295","2012-02-22",8.73
"1296","2012-02-23",8.95
"1297","2012-02-24",8.9
"1298","2012-02-27",8.84
"1299","2012-02-28",8.66
"1300","2012-02-29",8.29
"1301","2012-03-01",8.06
"1302","2012-03-02",7.89
"1303","2012-03-05",8.37
"1304","2012-03-06",8.5
"1305","2012-03-07",8.82
"1306","2012-03-08",9.15
"1307","2012-03-09",9.12
"1308","2012-03-12",9.25
"1309","2012-03-13",9.67
"1310","2012-03-14",9.64
"1311","2012-03-15",9.58
"1312","2012-03-16",9.47
"1313","2012-03-19",9.92
"1314","2012-03-20",9.9
"1315","2012-03-21",9.9
"1316","2012-03-22",9.67
"1317","2012-03-23",9.97
"1318","2012-03-26",10.16
"1319","2012-03-27",10.08
"1320","2012-03-28",9.95
"1321","2012-03-29",9.83
"1322","2012-03-30",9.66
"1323","2012-04-02",9.7
"1324","2012-04-03",9.33
"1325","2012-04-04",9.18
"1326","2012-04-05",9.29
"1327","2012-04-09",9.5
"1328","2012-04-10",9.08
"1329","2012-04-11",9.23
"1330","2012-04-12",9.32
"1331","2012-04-13",9.12
"1332","2012-04-16",9.26
"1333","2012-04-17",9.73
"1334","2012-04-18",9.51
"1335","2012-04-19",9.13
"1336","2012-04-20",9.46
"1337","2012-04-23",9.17
"1338","2012-04-24",10.73
"1339","2012-04-25",10.83
"1340","2012-04-26",10.84
"1341","2012-04-27",11.11
"1342","2012-04-30",11.12
"1343","2012-05-01",10.69
"1344","2012-05-02",11.01
"1345","2012-05-03",10.96
"1346","2012-05-04",10.4
"1347","2012-05-07",10.37
"1348","2012-05-08",10.81
"1349","2012-05-09",11.09
"1350","2012-05-10",11.12
"1351","2012-05-11",11.02
"1352","2012-05-14",10.87
"1353","2012-05-15",10.93
"1354","2012-05-16",10.92
"1355","2012-05-17",10.89
"1356","2012-05-18",10.83
"1357","2012-05-21",10.84
"1358","2012-05-22",10.5
"1359","2012-05-23",10.79
"1360","2012-05-24",11.03
"1361","2012-05-25",11.23
"1362","2012-05-29",11.37
"1363","2012-05-30",11.02
"1364","2012-05-31",11.03
"1365","2012-06-01",10.69
"1366","2012-06-04",11.15
"1367","2012-06-05",11.28
"1368","2012-06-06",11.93
"1369","2012-06-07",11.64
"1370","2012-06-08",11.84
"1371","2012-06-11",11.28
"1372","2012-06-12",11.65
"1373","2012-06-13",11.31
"1374","2012-06-14",11.81
"1375","2012-06-15",12.18
"1376","2012-06-18",11.74
"1377","2012-06-19",12.14
"1378","2012-06-20",11.79
"1379","2012-06-21",11.52
"1380","2012-06-22",11.99
"1381","2012-06-25",11.73
"1382","2012-06-26",11.54
"1383","2012-06-27",11.51
"1384","2012-06-28",11.28
"1385","2012-06-29",11.33
"1386","2012-07-02",11.65
"1387","2012-07-03",11.9
"1388","2012-07-05",12.1
"1389","2012-07-06",12.1
"1390","2012-07-09",12.22
"1391","2012-07-10",12.32
"1392","2012-07-11",12.15
"1393","2012-07-12",12.11
"1394","2012-07-13",12.19
"1395","2012-07-16",11.92
"1396","2012-07-17",11.85
"1397","2012-07-18",11.64
"1398","2012-07-19",11.77
"1399","2012-07-20",11.26
"1400","2012-07-23",11
"1401","2012-07-24",10.65
"1402","2012-07-25",11.09
"1403","2012-07-26",10.91
"1404","2012-07-27",11.19
"1405","2012-07-30",11.1
"1406","2012-07-31",11.08
"1407","2012-08-01",10.58
"1408","2012-08-02",10.83
"1409","2012-08-03",11.24
"1410","2012-08-06",11.2
"1411","2012-08-07",11.25
"1412","2012-08-08",11.27
"1413","2012-08-09",11.07
"1414","2012-08-10",11.03
"1415","2012-08-13",11.07
"1416","2012-08-14",10.87
"1417","2012-08-15",10.91
"1418","2012-08-16",11.02
"1419","2012-08-17",11.15
"1420","2012-08-20",11.04
"1421","2012-08-21",11.11
"1422","2012-08-22",10.82
"1423","2012-08-23",10.8
"1424","2012-08-24",10.89
"1425","2012-08-27",11.07
"1426","2012-08-28",11.05
"1427","2012-08-29",11.05
"1428","2012-08-30",10.98
"1429","2012-08-31",11.08
"1430","2012-09-04",11.1
"1431","2012-09-05",10.99
"1432","2012-09-06",11.16
"1433","2012-09-07",11.15
"1434","2012-09-10",11.22
"1435","2012-09-11",11.24
"1436","2012-09-12",11.21
"1437","2012-09-13",11.91
"1438","2012-09-14",12.12
"1439","2012-09-17",12.13
"1440","2012-09-18",12.08
"1441","2012-09-19",11.93
"1442","2012-09-20",11.92
"1443","2012-09-21",11.98
"1444","2012-09-24",12.38
"1445","2012-09-25",12.72
"1446","2012-09-26",12.91
"1447","2012-09-27",13.11
"1448","2012-09-28",12.82
"1449","2012-10-01",13.06
"1450","2012-10-02",13.09
"1451","2012-10-03",13
"1452","2012-10-04",13.05
"1453","2012-10-05",13.13
"1454","2012-10-08",13.17
"1455","2012-10-09",13.1
"1456","2012-10-10",13.15
"1457","2012-10-11",13.34
"1458","2012-10-12",13.3
"1459","2012-10-15",13.34
"1460","2012-10-16",13.74
"1461","2012-10-17",13.83
"1462","2012-10-18",13.58
"1463","2012-10-19",13.38
"1464","2012-10-22",13.28
"1465","2012-10-23",13.52
"1466","2012-10-24",13.61
"1467","2012-10-25",13.44
"1468","2012-10-26",13.58
"1469","2012-10-31",14.03
"1470","2012-11-01",13.79
"1471","2012-11-02",13.35
"1472","2012-11-05",13.41
"1473","2012-11-06",13.85
"1474","2012-11-07",12.93
"1475","2012-11-08",12.69
"1476","2012-11-09",12.83
"1477","2012-11-12",13.28
"1478","2012-11-13",13.09
"1479","2012-11-14",12.34
"1480","2012-11-15",12.58
"1481","2012-11-16",12.66
"1482","2012-11-19",13.18
"1483","2012-11-20",13.34
"1484","2012-11-21",13.47
"1485","2012-11-23",13.18
"1486","2012-11-26",13.34
"1487","2012-11-27",13.04
"1488","2012-11-28",13.38
"1489","2012-11-29",13.76
"1490","2012-11-30",13.84
"1491","2012-12-03",13.46
"1492","2012-12-04",13.54
"1493","2012-12-05",13.36
"1494","2012-12-06",13.24
"1495","2012-12-07",13.07
"1496","2012-12-10",13.2
"1497","2012-12-11",13.26
"1498","2012-12-12",12.62
"1499","2012-12-13",12.53
"1500","2012-12-14",12.7
"1501","2012-12-17",13.31
"1502","2012-12-18",13.59
"1503","2012-12-19",13.68
"1504","2012-12-20",13.72
"1505","2012-12-21",13.48
"1506","2012-12-24",13.37
"1507","2012-12-26",13.08
"1508","2012-12-27",13.04
"1509","2012-12-28",12.83
"1510","2012-12-31",13.01
"1511","2013-01-02",13.45
"1512","2013-01-03",13.28
"1513","2013-01-04",13.43
"1514","2013-01-07",12.87
"1515","2013-01-08",12.96
"1516","2013-01-09",12.98
"1517","2013-01-10",12.77
"1518","2013-01-11",12.48
"1519","2013-01-14",12.34
"1520","2013-01-15",12.5
"1521","2013-01-16",12.5
"1522","2013-01-17",12.81
"1523","2013-01-18",12.91
"1524","2013-01-22",12.73
"1525","2013-01-23",12.34
"1526","2013-01-24",12.68
"1527","2013-01-25",11.6
"1528","2013-01-28",12.86
"1529","2013-01-29",13.45
"1530","2013-01-30",13.45
"1531","2013-01-31",13.5
"1532","2013-02-01",13.99
"1533","2013-02-04",13.65
"1534","2013-02-05",13.85
"1535","2013-02-06",13.93
"1536","2013-02-07",14.08
"1537","2013-02-08",14.04
"1538","2013-02-11",14.02
"1539","2013-02-12",13.8
"1540","2013-02-13",13.89
"1541","2013-02-14",13.66
"1542","2013-02-15",14.02
"1543","2013-02-19",14.94
"1544","2013-02-20",14.8
"1545","2013-02-21",14.96
"1546","2013-02-22",15.03
"1547","2013-02-25",14.87
"1548","2013-02-26",15.17
"1549","2013-02-27",15.08
"1550","2013-02-28",15.66
"1551","2013-03-01",15.69
"1552","2013-03-04",16.34
"1553","2013-03-05",16.42
"1554","2013-03-06",16.33
"1555","2013-03-07",16.74
"1556","2013-03-08",17.110001
"1557","2013-03-11",16.440001
"1558","2013-03-12",16.700001
"1559","2013-03-13",16.870001
"1560","2013-03-14",17
"1561","2013-03-15",17.02
"1562","2013-03-18",17.709999
"1563","2013-03-19",18.379999
"1564","2013-03-20",19
"1565","2013-03-21",18.959999
"1566","2013-03-22",18.709999
"1567","2013-03-25",19.370001
"1568","2013-03-26",19.040001
"1569","2013-03-27",19.110001
"1570","2013-03-28",19.1
"1571","2013-04-01",19.139999
"1572","2013-04-02",19.02
"1573","2013-04-03",18.440001
"1574","2013-04-04",18.66
"1575","2013-04-05",18.74
"1576","2013-04-08",19.6
"1577","2013-04-09",19.709999
"1578","2013-04-10",19.639999
"1579","2013-04-11",19.450001
"1580","2013-04-12",19.23
"1581","2013-04-15",18.059999
"1582","2013-04-16",18.57
"1583","2013-04-17",18.66
"1584","2013-04-18",18.24
"1585","2013-04-19",18.43
"1586","2013-04-22",18.35
"1587","2013-04-23",19.23
"1588","2013-04-24",19.23
"1589","2013-04-25",19.59
"1590","2013-04-26",19.02
"1591","2013-04-29",19.48
"1592","2013-04-30",19.5
"1593","2013-05-01",18.99
"1594","2013-05-02",19.860001
"1595","2013-05-03",20.059999
"1596","2013-05-06",19.950001
"1597","2013-05-07",20.280001
"1598","2013-05-08",19.98
"1599","2013-05-09",19.5
"1600","2013-05-10",19.370001
"1601","2013-05-13",18.940001
"1602","2013-05-14",18.299999
"1603","2013-05-15",19
"1604","2013-05-16",18.719999
"1605","2013-05-17",19.219999
"1606","2013-05-20",19.24
"1607","2013-05-21",19.26
"1608","2013-05-22",18.799999
"1609","2013-05-23",18.860001
"1610","2013-05-24",19.030001
"1611","2013-05-28",19.35
"1612","2013-05-29",18.889999
"1613","2013-05-30",18.84
"1614","2013-05-31",18.780001
"1615","2013-06-03",20.18
"1616","2013-06-04",20.790001
"1617","2013-06-05",20.190001
"1618","2013-06-06",20.360001
"1619","2013-06-07",19.93
"1620","2013-06-10",19.809999
"1621","2013-06-11",20.620001
"1622","2013-06-12",20.709999
"1623","2013-06-13",21.190001
"1624","2013-06-14",21.290001
"1625","2013-06-17",21.74
"1626","2013-06-18",22.379999
"1627","2013-06-19",21.84
"1628","2013-06-20",21.33
"1629","2013-06-21",21.4
"1630","2013-06-24",20.379999
"1631","2013-06-25",20.790001
"1632","2013-06-26",20.23
"1633","2013-06-27",20.959999
"1634","2013-06-28",20.67
"1635","2013-07-01",22.700001
"1636","2013-07-02",22.440001
"1637","2013-07-03",22.35
"1638","2013-07-05",22.67
"1639","2013-07-08",22.84
"1640","2013-07-09",23.16
"1641","2013-07-10",22.33
"1642","2013-07-11",21.73
"1643","2013-07-12",22.18
"1644","2013-07-15",22.49
"1645","2013-07-16",22.379999
"1646","2013-07-17",22.139999
"1647","2013-07-18",21.629999
"1648","2013-07-19",21.65
"1649","2013-07-22",21.309999
"1650","2013-07-23",22.02
"1651","2013-07-24",22.139999
"1652","2013-07-25",23.290001
"1653","2013-07-26",23.209999
"1654","2013-07-29",23.02
"1655","2013-07-30",23.110001
"1656","2013-07-31",22.940001
"1657","2013-08-01",23.49
"1658","2013-08-02",23.1
"1659","2013-08-05",23.389999
"1660","2013-08-06",23.9
"1661","2013-08-07",23.67
"1662","2013-08-08",23.559999
"1663","2013-08-09",23.219999
"1664","2013-08-12",23.66
"1665","2013-08-13",23.68
"1666","2013-08-14",22.700001
"1667","2013-08-15",22.110001
"1668","2013-08-16",23.41
"1669","2013-08-19",22.700001
"1670","2013-08-20",22.68
"1671","2013-08-21",22.48
"1672","2013-08-22",22.459999
"1673","2013-08-23",21.969999
"1674","2013-08-26",22.49
"1675","2013-08-27",22.52
"1676","2013-08-28",22.5
"1677","2013-08-29",23.040001
"1678","2013-08-30",22.65
"1679","2013-09-03",22.870001
"1680","2013-09-04",23.02
"1681","2013-09-05",23.43
"1682","2013-09-06",23.26
"1683","2013-09-09",23.17
"1684","2013-09-10",23.450001
"1685","2013-09-11",23.16
"1686","2013-09-12",22.799999
"1687","2013-09-13",23.209999
"1688","2013-09-16",23.25
"1689","2013-09-17",23.280001
"1690","2013-09-18",23.469999
"1691","2013-09-19",23.16
"1692","2013-09-20",23.360001
"1693","2013-09-23",23.459999
"1694","2013-09-24",23.58
"1695","2013-09-25",23.690001
"1696","2013-09-26",24.02
"1697","2013-09-27",23.629999
"1698","2013-09-30",23.360001
"1699","2013-10-01",23.459999
"1700","2013-10-02",23.43
"1701","2013-10-03",23.200001
"1702","2013-10-04",23.01
"1703","2013-10-07",22.85
"1704","2013-10-08",22.559999
"1705","2013-10-09",22.790001
"1706","2013-10-10",23.540001
"1707","2013-10-11",23.5
"1708","2013-10-14",23.73
"1709","2013-10-15",23.540001
"1710","2013-10-16",23.450001
"1711","2013-10-17",23.459999
"1712","2013-10-18",23.48
"1713","2013-10-21",23.190001
"1714","2013-10-22",23.219999
"1715","2013-10-23",23.370001
"1716","2013-10-24",23.73
"1717","2013-10-25",23.530001
"1718","2013-10-28",23.629999
"1719","2013-10-29",24
"1720","2013-10-30",24.24
"1721","2013-10-31",24.389999
"1722","2013-11-01",23.780001
"1723","2013-11-04",24.110001
"1724","2013-11-05",25.209999
"1725","2013-11-06",24.450001
"1726","2013-11-07",24.34
"1727","2013-11-08",24.690001
"1728","2013-11-11",24.639999
"1729","2013-11-12",24.889999
"1730","2013-11-13",25.030001
"1731","2013-11-14",25.1
"1732","2013-11-15",25.059999
"1733","2013-11-18",24.629999
"1734","2013-11-19",25.190001
"1735","2013-11-20",25.440001
"1736","2013-11-21",25.700001
"1737","2013-11-22",26.290001
"1738","2013-11-25",26.620001
"1739","2013-11-26",27.51
"1740","2013-11-27",27.549999
"1741","2013-11-29",27.74
"1742","2013-12-02",27.559999
"1743","2013-12-03",26.66
"1744","2013-12-04",26.290001
"1745","2013-12-05",26.4
"1746","2013-12-06",26.809999
"1747","2013-12-09",27.34
"1748","2013-12-10",27.040001
"1749","2013-12-11",26.27
"1750","2013-12-12",26.440001
"1751","2013-12-13",26.82
"1752","2013-12-16",27.58
"1753","2013-12-17",27.190001
"1754","2013-12-18",27.35
"1755","2013-12-19",27.059999
"1756","2013-12-20",27.690001
"1757","2013-12-23",27.5
"1758","2013-12-24",27.870001
"1759","2013-12-26",27.75
"1760","2013-12-27",27.4
"1761","2013-12-30",27.41
"1762","2013-12-31",27.24
"1763","2014-01-02",27.290001
"1764","2014-01-03",27.26
"1765","2014-01-06",26.84
"1766","2014-01-07",27.23
"1767","2014-01-08",26.209999
"1768","2014-01-09",26.75
"1769","2014-01-10",26.1
"1770","2014-01-13",25.950001
"1771","2014-01-14",26.299999
"1772","2014-01-15",26.459999
"1773","2014-01-16",25.92
"1774","2014-01-17",25.719999
"1775","2014-01-21",25.4
"1776","2014-01-22",24.639999
"1777","2014-01-23",23.879999
"1778","2014-01-24",21.75
"1779","2014-01-27",22.15
"1780","2014-01-28",22.299999
"1781","2014-01-29",22.559999
"1782","2014-01-30",23.49
"1783","2014-01-31",23.190001
"1784","2014-02-03",22.27
"1785","2014-02-04",22.629999
"1786","2014-02-05",23.059999
"1787","2014-02-06",22.860001
"1788","2014-02-07",23.51
"1789","2014-02-10",23.32
"1790","2014-02-11",23.110001
"1791","2014-02-12",23.190001
"1792","2014-02-13",23.52
"1793","2014-02-14",23.24
"1794","2014-02-18",23.58
"1795","2014-02-19",23.24
"1796","2014-02-20",23.440001
"1797","2014-02-21",23.620001
"1798","2014-02-24",23.809999
"1799","2014-02-25",24.040001
"1800","2014-02-26",24.57
"1801","2014-02-27",24.85
"1802","2014-02-28",24.74
"1803","2014-03-03",24.5
"1804","2014-03-04",25.360001
"1805","2014-03-05",24.940001
"1806","2014-03-06",25.389999
"1807","2014-03-07",25.73
"1808","2014-03-10",25.93
"1809","2014-03-11",25.5
"1810","2014-03-12",25.98
"1811","2014-03-13",25.450001
"1812","2014-03-14",25.6
"1813","2014-03-17",24.950001
"1814","2014-03-18",25.209999
"1815","2014-03-19",24.65
"1816","2014-03-20",24.389999
"1817","2014-03-21",24.09
"1818","2014-03-24",23.32
"1819","2014-03-25",23.32
"1820","2014-03-26",22.459999
"1821","2014-03-27",22.34
"1822","2014-03-28",22.33
"1823","2014-03-31",23.07
"1824","2014-04-01",22.950001
"1825","2014-04-02",22.879999
"1826","2014-04-03",22.82
"1827","2014-04-04",22.379999
"1828","2014-04-07",22
"1829","2014-04-08",22.09
"1830","2014-04-09",22.389999
"1831","2014-04-10",21.99
"1832","2014-04-11",21.67
"1833","2014-04-14",21.83
"1834","2014-04-15",21.74
"1835","2014-04-16",21.84
"1836","2014-04-17",21.469999
"1837","2014-04-21",21.48
"1838","2014-04-22",21.5
"1839","2014-04-23",21.540001
"1840","2014-04-24",22.059999
"1841","2014-04-25",21.75
"1842","2014-04-28",21.77
"1843","2014-04-29",21.629999
"1844","2014-04-30",22.139999
"1845","2014-05-01",21.639999
"1846","2014-05-02",21.860001
"1847","2014-05-05",22.84
"1848","2014-05-06",22.4
"1849","2014-05-07",22.969999
"1850","2014-05-08",22.440001
"1851","2014-05-09",23.01
"1852","2014-05-12",23.91
"1853","2014-05-13",23.07
"1854","2014-05-14",22.129999
"1855","2014-05-15",22.360001
"1856","2014-05-16",22.969999
"1857","2014-05-19",23.16
"1858","2014-05-20",22.43
"1859","2014-05-21",22.719999
"1860","2014-05-22",22.75
"1861","2014-05-23",23.33
"1862","2014-05-27",23.34
"1863","2014-05-28",22.879999
"1864","2014-05-29",23.219999
"1865","2014-05-30",23.280001
"1866","2014-06-02",23.26
"1867","2014-06-03",22.879999
"1868","2014-06-04",22.879999
"1869","2014-06-05",23.5
"1870","2014-06-06",23.120001
"1871","2014-06-09",23.58
"1872","2014-06-10",25.76
"1873","2014-06-11",25.629999
"1874","2014-06-12",25.809999
"1875","2014-06-13",26.34
"1876","2014-06-16",26.33
"1877","2014-06-17",26.860001
"1878","2014-06-18",26.76
"1879","2014-06-19",27.129999
"1880","2014-06-20",27
"1881","2014-06-23",27.049999
"1882","2014-06-24",27.389999
"1883","2014-06-25",28.32
"1884","2014-06-26",27.4
"1885","2014-06-27",27.52
"1886","2014-06-30",27.530001
"1887","2014-07-01",29.49
"1888","2014-07-02",28.969999
"1889","2014-07-03",29.07
"1890","2014-07-07",28.83
"1891","2014-07-08",28.790001
"1892","2014-07-09",28.940001
"1893","2014-07-10",28.530001
"1894","2014-07-11",28.01
"1895","2014-07-14",27.940001
"1896","2014-07-15",27.030001
"1897","2014-07-16",26.709999
"1898","2014-07-17",26.870001
"1899","2014-07-18",27.57
"1900","2014-07-21",27.299999
"1901","2014-07-22",27.24
"1902","2014-07-23",27.32
"1903","2014-07-24",30.1
"1904","2014-07-25",30.01
"1905","2014-07-28",30.25
"1906","2014-07-29",30.719999
"1907","2014-07-30",30.629999
"1908","2014-07-31",28.639999
"1909","2014-08-01",28.01
"1910","2014-08-04",28.41
"1911","2014-08-05",28.969999
"1912","2014-08-06",29.58
"1913","2014-08-07",28.559999
"1914","2014-08-08",29.18
"1915","2014-08-11",29.120001
"1916","2014-08-12",28.32
"1917","2014-08-13",28.34
"1918","2014-08-14",28.23
"1919","2014-08-15",27.940001
"1920","2014-08-18",28.290001
