"","date","CCS"
"976","2018-05-02",30
"977","2018-05-03",29.6
"978","2018-05-04",30.25
"979","2018-05-07",30.75
"980","2018-05-08",31.950001
"981","2018-05-09",30.549999
"982","2018-05-10",30.25
"983","2018-05-11",30.700001
"984","2018-05-14",30.4
"985","2018-05-15",29.35
"986","2018-05-16",30
"987","2018-05-17",30.299999
"988","2018-05-18",30.85
"989","2018-05-21",31.1
"990","2018-05-22",30.4
"991","2018-05-23",30.700001
"992","2018-05-24",30.5
"993","2018-05-25",30.65
"994","2018-05-29",30.85
"995","2018-05-30",30.25
"996","2018-05-31",30.1
"997","2018-06-01",29.799999
"998","2018-06-04",29.799999
"999","2018-06-05",29.6
"1000","2018-06-06",29.799999
"1001","2018-06-07",29.950001
"1002","2018-06-08",31.549999
"1003","2018-06-11",31.049999
"1004","2018-06-12",31.799999
"1005","2018-06-13",30.799999
"1006","2018-06-14",33.700001
"1007","2018-06-15",34.200001
"1008","2018-06-18",33.349998
"1009","2018-06-19",32.5
"1010","2018-06-20",31.9
"1011","2018-06-21",31.549999
"1012","2018-06-22",31.299999
"1013","2018-06-25",30.9
"1014","2018-06-26",31.65
"1015","2018-06-27",31.049999
"1016","2018-06-28",31.15
"1017","2018-06-29",31.549999
"1018","2018-07-02",31.35
"1019","2018-07-03",31.450001
"1020","2018-07-05",31.85
"1021","2018-07-06",32
"1022","2018-07-09",32.049999
"1023","2018-07-10",31.9
"1024","2018-07-11",31.75
"1025","2018-07-12",31.950001
"1026","2018-07-13",31.9
"1027","2018-07-16",32.450001
"1028","2018-07-17",33.200001
"1029","2018-07-18",33.299999
"1030","2018-07-19",33.549999
"1031","2018-07-20",33
"1032","2018-07-23",32.400002
"1033","2018-07-24",31.950001
"1034","2018-07-25",31.1
"1035","2018-07-26",31.450001
"1036","2018-07-27",29.950001
"1037","2018-07-30",29.65
"1038","2018-07-31",30.5
"1039","2018-08-01",30.9
"1040","2018-08-02",31.15
"1041","2018-08-03",30.6
"1042","2018-08-06",29.5
"1043","2018-08-07",29.299999
"1044","2018-08-08",30.35
"1045","2018-08-09",31.1
"1046","2018-08-10",30.799999
"1047","2018-08-13",29.450001
"1048","2018-08-14",29.549999
"1049","2018-08-15",29.35
"1050","2018-08-16",29.25
"1051","2018-08-17",29.15
"1052","2018-08-20",29.25
"1053","2018-08-21",30
"1054","2018-08-22",29.299999
"1055","2018-08-23",29.1
"1056","2018-08-24",29.25
"1057","2018-08-27",29.6
"1058","2018-08-28",29.299999
"1059","2018-08-29",29.35
"1060","2018-08-30",28.9
"1061","2018-08-31",29.25
"1062","2018-09-04",29.65
"1063","2018-09-05",28.950001
"1064","2018-09-06",28.75
"1065","2018-09-07",28.049999
"1066","2018-09-10",27.950001
"1067","2018-09-11",28.700001
"1068","2018-09-12",28.75
"1069","2018-09-13",28.700001
"1070","2018-09-14",29.15
"1071","2018-09-17",28.950001
"1072","2018-09-18",28.9
"1073","2018-09-19",28.700001
"1074","2018-09-20",28.25
"1075","2018-09-21",27.4
"1076","2018-09-24",26.950001
"1077","2018-09-25",26.65
"1078","2018-09-26",26.450001
"1079","2018-09-27",26.1
"1080","2018-09-28",26.25
"1081","2018-10-01",25.99
"1082","2018-10-02",26.18
"1083","2018-10-03",25.9
"1084","2018-10-04",24.950001
"1085","2018-10-05",24.92
"1086","2018-10-08",25.040001
"1087","2018-10-09",24.530001
"1088","2018-10-10",23.620001
"1089","2018-10-11",23.540001
"1090","2018-10-12",23.450001
"1091","2018-10-15",23.299999
"1092","2018-10-16",23.9
"1093","2018-10-17",23.23
"1094","2018-10-18",22.41
"1095","2018-10-19",21.48
"1096","2018-10-22",20.75
"1097","2018-10-23",21.26
"1098","2018-10-24",20.66
"1099","2018-10-25",21.75
"1100","2018-10-26",22.280001
"1101","2018-10-29",20.639999
"1102","2018-10-30",21.309999
"1103","2018-10-31",21.219999
"1104","2018-11-01",21.68
"1105","2018-11-02",21.34
"1106","2018-11-05",21.77
"1107","2018-11-06",21.52
"1108","2018-11-07",22.139999
"1109","2018-11-08",21.129999
"1110","2018-11-09",20.620001
"1111","2018-11-12",20.17
"1112","2018-11-13",20.26
"1113","2018-11-14",20.4
"1114","2018-11-15",19.809999
"1115","2018-11-16",20.18
"1116","2018-11-19",20.139999
"1117","2018-11-20",19.66
"1118","2018-11-21",20.33
"1119","2018-11-23",20.73
"1120","2018-11-26",20.34
"1121","2018-11-27",20.23
"1122","2018-11-28",20.66
"1123","2018-11-29",20.559999
"1124","2018-11-30",20.57
"1125","2018-12-03",20.57
"1126","2018-12-04",19.43
"1127","2018-12-06",19.83
"1128","2018-12-07",19.75
"1129","2018-12-10",18.83
"1130","2018-12-11",18.85
"1131","2018-12-12",18.969999
"1132","2018-12-13",18.799999
"1133","2018-12-14",18.389999
"1134","2018-12-17",17.799999
"1135","2018-12-18",18.139999
"1136","2018-12-19",18.01
"1137","2018-12-20",17.280001
"1138","2018-12-21",16.77
"1139","2018-12-24",16.67
"1140","2018-12-26",17.43
"1141","2018-12-27",17.1
"1142","2018-12-28",17.33
"1143","2018-12-31",17.26
"1144","2019-01-02",17.940001
"1145","2019-01-03",17.959999
"1146","2019-01-04",19.139999
"1147","2019-01-07",20.129999
"1148","2019-01-08",20.969999
"1149","2019-01-09",21.879999
"1150","2019-01-10",21.790001
"1151","2019-01-11",21.870001
"1152","2019-01-14",21.639999
"1153","2019-01-15",21.5
"1154","2019-01-16",21.43
"1155","2019-01-17",21.25
"1156","2019-01-18",20.879999
"1157","2019-01-22",20.540001
"1158","2019-01-23",20.57
"1159","2019-01-24",21.24
"1160","2019-01-25",21.620001
"1161","2019-01-28",21.780001
"1162","2019-01-29",22.25
"1163","2019-01-30",22.42
"1164","2019-01-31",23.459999
"1165","2019-02-01",23.57
"1166","2019-02-04",23.41
"1167","2019-02-05",23.9
"1168","2019-02-06",23.690001
"1169","2019-02-07",23.9
"1170","2019-02-08",22.93
"1171","2019-02-11",22.98
"1172","2019-02-12",24.6
"1173","2019-02-13",24.200001
"1174","2019-02-14",23.25
"1175","2019-02-15",23.67
"1176","2019-02-19",23.84
"1177","2019-02-20",23.700001
"1178","2019-02-21",23.85
"1179","2019-02-22",24.190001
"1180","2019-02-25",23.93
"1181","2019-02-26",23.66
"1182","2019-02-27",23.43
"1183","2019-02-28",22.83
"1184","2019-03-01",22.74
"1185","2019-03-04",23.35
"1186","2019-03-05",22.66
"1187","2019-03-06",22.49
"1188","2019-03-07",23.780001
"1189","2019-03-08",23.76
"1190","2019-03-11",24.48
"1191","2019-03-12",24.09
"1192","2019-03-13",23.76
"1193","2019-03-14",23.5
"1194","2019-03-15",23.459999
"1195","2019-03-18",23.629999
"1196","2019-03-19",22.84
"1197","2019-03-20",22.93
"1198","2019-03-21",23.49
"1199","2019-03-22",23.34
"1200","2019-03-25",24.08
"1201","2019-03-26",23.870001
"1202","2019-03-27",24.5
"1203","2019-03-28",24.540001
"1204","2019-03-29",23.969999
"1205","2019-04-01",23.879999
"1206","2019-04-02",23.4
"1207","2019-04-03",23.52
"1208","2019-04-04",24.530001
"1209","2019-04-05",26.040001
"1210","2019-04-08",25.950001
"1211","2019-04-09",25.59
"1212","2019-04-10",25.700001
"1213","2019-04-11",26
"1214","2019-04-12",25.75
"1215","2019-04-15",25.620001
"1216","2019-04-16",25.5
"1217","2019-04-17",25.450001
"1218","2019-04-18",25.459999
"1219","2019-04-22",24.549999
"1220","2019-04-23",25.17
"1221","2019-04-24",25.540001
"1222","2019-04-25",24.82
"1223","2019-04-26",24.969999
"1224","2019-04-29",25.23
"1225","2019-04-30",25.43
"1226","2019-05-01",25.139999
"1227","2019-05-02",25.35
"1228","2019-05-03",28.219999
"1229","2019-05-06",28.299999
"1230","2019-05-07",27.91
"1231","2019-05-08",27.309999
"1232","2019-05-09",27.35
"1233","2019-05-10",27.450001
"1234","2019-05-13",27.4
"1235","2019-05-14",28.110001
"1236","2019-05-15",27.809999
"1237","2019-05-16",27.950001
"1238","2019-05-17",27.530001
"1239","2019-05-20",27.25
"1240","2019-05-21",27.379999
"1241","2019-05-22",26.92
"1242","2019-05-23",26.83
"1243","2019-05-24",27.5
"1244","2019-05-28",27.34
"1245","2019-05-29",26.709999
"1246","2019-05-30",26.58
"1247","2019-05-31",26.700001
"1248","2019-06-03",26.629999
"1249","2019-06-04",27.4
"1250","2019-06-05",27.59
"1251","2019-06-06",27.639999
"1252","2019-06-07",27.92
"1253","2019-06-10",27.92
"1254","2019-06-11",27.48
"1255","2019-06-12",27.459999
"1256","2019-06-13",27.889999
"1257","2019-06-14",27.940001
"1258","2019-06-17",27.25
"1259","2019-06-18",27.360001
"1260","2019-06-19",26.9
"1261","2019-06-20",27.139999
"1262","2019-06-21",26.33
"1263","2019-06-24",26.48
"1264","2019-06-25",25.200001
"1265","2019-06-26",25.26
"1266","2019-06-27",26.25
"1267","2019-06-28",26.58
"1268","2019-07-01",26.43
"1269","2019-07-02",26.860001
"1270","2019-07-03",27.18
"1271","2019-07-05",26.440001
"1272","2019-07-08",26.969999
"1273","2019-07-09",26.540001
"1274","2019-07-10",26.860001
"1275","2019-07-11",26.790001
"1276","2019-07-12",27.49
"1277","2019-07-15",27.26
"1278","2019-07-16",27.65
"1279","2019-07-17",27.34
"1280","2019-07-18",26.690001
"1281","2019-07-19",26.33
"1282","2019-07-22",25.719999
"1283","2019-07-23",25.5
"1284","2019-07-24",25.950001
"1285","2019-07-25",27.309999
"1286","2019-07-26",27.530001
"1287","2019-07-29",26.790001
"1288","2019-07-30",27.77
"1289","2019-07-31",27.57
"1290","2019-08-01",27.59
"1291","2019-08-02",27.200001
"1292","2019-08-05",25.940001
"1293","2019-08-06",26.16
"1294","2019-08-07",26.82
"1295","2019-08-08",27.57
"1296","2019-08-09",27.5
"1297","2019-08-12",26.91
"1298","2019-08-13",27.67
"1299","2019-08-14",26.83
"1300","2019-08-15",26.91
"1301","2019-08-16",27.26
"1302","2019-08-19",27.790001
"1303","2019-08-20",28.280001
"1304","2019-08-21",29.02
"1305","2019-08-22",29.030001
"1306","2019-08-23",27.68
"1307","2019-08-26",27.860001
"1308","2019-08-27",27.379999
"1309","2019-08-28",27.58
"1310","2019-08-29",27.67
"1311","2019-08-30",28.18
"1312","2019-09-03",27.280001
"1313","2019-09-04",27.74
"1314","2019-09-05",27.18
"1315","2019-09-06",27.58
"1316","2019-09-09",27.76
"1317","2019-09-10",27.799999
"1318","2019-09-11",29.030001
"1319","2019-09-12",29.92
"1320","2019-09-13",29.85
"1321","2019-09-16",29.889999
"1322","2019-09-17",29.940001
"1323","2019-09-18",30.32
"1324","2019-09-19",30.26
"1325","2019-09-20",29.99
"1326","2019-09-23",29.73
"1327","2019-09-24",29.82
"1328","2019-09-25",30.4
"1329","2019-09-26",31
"1330","2019-09-27",30.5
"1331","2019-09-30",30.629999
"1332","2019-10-01",30.17
"1333","2019-10-02",30.120001
"1334","2019-10-03",30.030001
"1335","2019-10-04",30.559999
"1336","2019-10-07",31.059999
"1337","2019-10-08",30.709999
"1338","2019-10-09",30.66
"1339","2019-10-10",30.459999
"1340","2019-10-11",30.09
"1341","2019-10-14",30.299999
"1342","2019-10-15",31.01
"1343","2019-10-16",32.490002
"1344","2019-10-17",32.77
"1345","2019-10-18",32.830002
"1346","2019-10-21",32.73
"1347","2019-10-22",33.189999
"1348","2019-10-23",33.93
"1349","2019-10-24",34.009998
"1350","2019-10-25",33.970001
"1351","2019-10-28",32.849998
"1352","2019-10-29",31.9
"1353","2019-10-30",30.370001
"1354","2019-10-31",30.17
"1355","2019-11-01",30.209999
"1356","2019-11-04",29.35
"1357","2019-11-05",27.92
"1358","2019-11-06",28.41
"1359","2019-11-07",26.93
"1360","2019-11-08",26.83
"1361","2019-11-11",27.41
"1362","2019-11-12",27.9
"1363","2019-11-13",27.870001
"1364","2019-11-14",28.110001
"1365","2019-11-15",28.15
"1366","2019-11-18",28.26
"1367","2019-11-19",28.030001
"1368","2019-11-20",27.84
"1369","2019-11-21",27.309999
"1370","2019-11-22",27.16
"1371","2019-11-25",27.99
"1372","2019-11-26",28.74
"1373","2019-11-27",28.67
"1374","2019-11-29",28.5
"1375","2019-12-02",27.73
"1376","2019-12-03",27.85
"1377","2019-12-04",28.01
"1378","2019-12-05",28.290001
"1379","2019-12-06",28.290001
"1380","2019-12-09",28.66
"1381","2019-12-10",28.629999
"1382","2019-12-11",29.07
"1383","2019-12-12",28.379999
"1384","2019-12-13",28.540001
"1385","2019-12-16",27.709999
"1386","2019-12-17",27.209999
"1387","2019-12-18",27.49
"1388","2019-12-19",27.5
"1389","2019-12-20",27.65
"1390","2019-12-23",27.42
"1391","2019-12-24",27.700001
"1392","2019-12-26",27.280001
"1393","2019-12-27",27.27
"1394","2019-12-30",27.15
"1395","2019-12-31",27.35
"1396","2020-01-02",27.43
"1397","2020-01-03",27.809999
"1398","2020-01-06",28.15
"1399","2020-01-07",28.01
"1400","2020-01-08",28.49
"1401","2020-01-09",28.57
"1402","2020-01-10",28.360001
"1403","2020-01-13",28.24
"1404","2020-01-14",28.35
"1405","2020-01-15",29.6
"1406","2020-01-16",29.48
"1407","2020-01-17",29.360001
"1408","2020-01-21",30.25
"1409","2020-01-22",30.24
"1410","2020-01-23",31.15
"1411","2020-01-24",30.58
"1412","2020-01-27",30.370001
"1413","2020-01-28",31.290001
"1414","2020-01-29",30.67
"1415","2020-01-30",30.33
"1416","2020-01-31",29.67
"1417","2020-02-03",31.02
"1418","2020-02-04",31.190001
"1419","2020-02-05",32
"1420","2020-02-06",31.84
"1421","2020-02-07",35.639999
"1422","2020-02-10",36.82
"1423","2020-02-11",37.939999
"1424","2020-02-12",37.810001
"1425","2020-02-13",37.369999
"1426","2020-02-14",37.349998
"1427","2020-02-18",37.509998
"1428","2020-02-19",38.029999
"1429","2020-02-20",38.810001
"1430","2020-02-21",38.299999
"1431","2020-02-24",37.279999
"1432","2020-02-25",35.18
"1433","2020-02-26",33.860001
"1434","2020-02-27",33.330002
"1435","2020-02-28",33.330002
"1436","2020-03-02",34.540001
"1437","2020-03-03",34.619999
"1438","2020-03-04",36.119999
"1439","2020-03-05",34.810001
"1440","2020-03-06",33.650002
"1441","2020-03-09",29.889999
"1442","2020-03-10",30.139999
"1443","2020-03-11",27.809999
"1444","2020-03-12",24.07
"1445","2020-03-13",23.98
"1446","2020-03-16",15.95
"1447","2020-03-17",14.45
"1448","2020-03-18",10.35
"1449","2020-03-19",12
"1450","2020-03-20",12.02
"1451","2020-03-23",11.8
"1452","2020-03-24",14.67
"1453","2020-03-25",17.280001
"1454","2020-03-26",17.5
"1455","2020-03-27",15.77
"1456","2020-03-30",15.58
"1457","2020-03-31",14.51
"1458","2020-04-01",12.34
"1459","2020-04-02",12.13
"1460","2020-04-03",11.27
"1461","2020-04-06",13.83
"1462","2020-04-07",15.15
"1463","2020-04-08",17.299999
"1464","2020-04-09",18.959999
"1465","2020-04-13",16.01
"1466","2020-04-14",16.559999
"1467","2020-04-15",15.03
"1468","2020-04-16",15.38
"1469","2020-04-17",16.16
"1470","2020-04-20",15.04
"1471","2020-04-21",15.01
"1472","2020-04-22",14.69
"1473","2020-04-23",15.09
"1474","2020-04-24",15.65
"1475","2020-04-27",17.049999
"1476","2020-04-28",19.16
"1477","2020-04-29",20.709999
"1478","2020-04-30",21.42
"1479","2020-05-01",20.309999
"1480","2020-05-04",21.209999
"1481","2020-05-05",21.59
"1482","2020-05-06",21.34
"1483","2020-05-07",22.25
"1484","2020-05-08",23.76
"1485","2020-05-11",23.309999
"1486","2020-05-12",22.950001
"1487","2020-05-13",22.23
"1488","2020-05-14",22.92
"1489","2020-05-15",23.959999
"1490","2020-05-18",26.57
"1491","2020-05-19",26.41
"1492","2020-05-20",27.23
"1493","2020-05-21",27.790001
"1494","2020-05-22",29.219999
"1495","2020-05-26",29.709999
"1496","2020-05-27",30.389999
"1497","2020-05-28",28.17
"1498","2020-05-29",29.540001
"1499","2020-06-01",29.77
"1500","2020-06-02",29.190001
"1501","2020-06-03",30.24
"1502","2020-06-04",30.059999
"1503","2020-06-05",31.700001
"1504","2020-06-08",31.16
"1505","2020-06-09",31.200001
"1506","2020-06-10",31.5
"1507","2020-06-11",28.35
"1508","2020-06-12",29.959999
"1509","2020-06-15",31.940001
"1510","2020-06-16",32.080002
"1511","2020-06-17",31.610001
"1512","2020-06-18",30.360001
"1513","2020-06-19",29.940001
"1514","2020-06-22",30.48
"1515","2020-06-23",31.370001
"1516","2020-06-24",30.09
"1517","2020-06-25",29.709999
"1518","2020-06-26",28.74
"1519","2020-06-29",30.280001
"1520","2020-06-30",30.66
"1521","2020-07-01",29.42
"1522","2020-07-02",29.68
"1523","2020-07-06",30.540001
"1524","2020-07-07",30.75
"1525","2020-07-08",32.200001
"1526","2020-07-09",31.09
"1527","2020-07-10",31.469999
"1528","2020-07-13",30.92
"1529","2020-07-14",32.029999
"1530","2020-07-15",32.93
"1531","2020-07-16",33.509998
"1532","2020-07-17",33.580002
"1533","2020-07-20",33.669998
"1534","2020-07-21",34.43
"1535","2020-07-22",36.240002
"1536","2020-07-23",35.110001
"1537","2020-07-24",35.349998
"1538","2020-07-27",37.110001
"1539","2020-07-28",35.599998
"1540","2020-07-29",37.509998
"1541","2020-07-30",36.48
"1542","2020-07-31",35.619999
"1543","2020-08-03",36.52
"1544","2020-08-04",35.68
"1545","2020-08-05",36.200001
"1546","2020-08-06",36.139999
"1547","2020-08-07",36.02
"1548","2020-08-10",36.93
"1549","2020-08-11",36.299999
"1550","2020-08-12",37.200001
"1551","2020-08-13",37.240002
"1552","2020-08-14",37.139999
"1553","2020-08-17",38.57
"1554","2020-08-18",38.419998
"1555","2020-08-19",38.25
"1556","2020-08-20",38.32
"1557","2020-08-21",39.68
"1558","2020-08-24",39.560001
"1559","2020-08-25",39.220001
"1560","2020-08-26",38
"1561","2020-08-27",37.650002
"1562","2020-08-28",37.57
"1563","2020-08-31",35.68
"1564","2020-09-01",38.619999
"1565","2020-09-02",38.810001
"1566","2020-09-03",37.18
"1567","2020-09-04",36.169998
"1568","2020-09-08",36.240002
"1569","2020-09-09",38.400002
"1570","2020-09-10",38.240002
"1571","2020-09-11",39.290001
"1572","2020-09-14",39.419998
"1573","2020-09-15",39.220001
"1574","2020-09-16",40.880001
"1575","2020-09-17",39.43
"1576","2020-09-18",38.950001
"1577","2020-09-21",38.580002
"1578","2020-09-22",40.490002
"1579","2020-09-23",37.75
"1580","2020-09-24",38.439999
"1581","2020-09-25",37.810001
"1582","2020-09-28",40.060001
"1583","2020-09-29",40.200001
"1584","2020-09-30",42.330002
"1585","2020-10-01",43.880001
"1586","2020-10-02",44.59
"1587","2020-10-05",43.889999
"1588","2020-10-06",42.459999
"1589","2020-10-07",43
"1590","2020-10-08",45.689999
"1591","2020-10-09",46.689999
"1592","2020-10-12",46.080002
"1593","2020-10-13",45.700001
"1594","2020-10-14",45.27
"1595","2020-10-15",46.68
"1596","2020-10-16",45.869999
"1597","2020-10-19",45.130001
"1598","2020-10-20",44.869999
"1599","2020-10-21",43.799999
"1600","2020-10-22",42.099998
"1601","2020-10-23",44.009998
"1602","2020-10-26",43.080002
"1603","2020-10-27",41.25
"1604","2020-10-28",40.889999
"1605","2020-10-29",41.220001
"1606","2020-10-30",38.84
"1607","2020-11-02",40.5
"1608","2020-11-03",42.330002
"1609","2020-11-04",45.23
"1610","2020-11-05",45.68
"1611","2020-11-06",43.049999
"1612","2020-11-09",39.450001
"1613","2020-11-10",42.029999
"1614","2020-11-11",42.169998
"1615","2020-11-12",41.169998
"1616","2020-11-13",42.610001
"1617","2020-11-16",43.709999
"1618","2020-11-17",44.040001
"1619","2020-11-18",44.119999
"1620","2020-11-19",42.389999
"1621","2020-11-20",43.560001
"1622","2020-11-23",46.27
"1623","2020-11-24",44.799999
"1624","2020-11-25",45.099998
"1625","2020-11-27",45.16
