"","date","CDE"
"409","2008-08-15",18.1
"410","2008-08-18",18.299999
"411","2008-08-19",18.4
"412","2008-08-20",18
"413","2008-08-21",19.6
"414","2008-08-22",18.700001
"415","2008-08-25",18.6
"416","2008-08-26",17.700001
"417","2008-08-27",17.6
"418","2008-08-28",18.6
"419","2008-08-29",17.9
"420","2008-09-02",17.4
"421","2008-09-03",18
"422","2008-09-04",17.299999
"423","2008-09-05",16.6
"424","2008-09-08",15.6
"425","2008-09-09",14.9
"426","2008-09-10",14.9
"427","2008-09-11",14.5
"428","2008-09-12",15.7
"429","2008-09-15",14.8
"430","2008-09-16",14.4
"431","2008-09-17",16.299999
"432","2008-09-18",18.200001
"433","2008-09-19",17.700001
"434","2008-09-22",19.1
"435","2008-09-23",19
"436","2008-09-24",17.299999
"437","2008-09-25",17.799999
"438","2008-09-26",17.799999
"439","2008-09-29",14.8
"440","2008-09-30",15.3
"441","2008-10-01",14.8
"442","2008-10-02",11.4
"443","2008-10-03",11.9
"444","2008-10-06",12.8
"445","2008-10-07",11.4
"446","2008-10-08",13.3
"447","2008-10-09",12.6
"448","2008-10-10",13.5
"449","2008-10-13",14
"450","2008-10-14",12.4
"451","2008-10-15",10.8
"452","2008-10-16",9.9
"453","2008-10-17",9.3
"454","2008-10-20",8.9
"455","2008-10-21",8
"456","2008-10-22",6.9
"457","2008-10-23",6.5
"458","2008-10-24",5.7
"459","2008-10-27",4.1
"460","2008-10-28",5.3
"461","2008-10-29",6.1
"462","2008-10-30",6.2
"463","2008-10-31",7.2
"464","2008-11-03",6.6
"465","2008-11-04",7.3
"466","2008-11-05",6.8
"467","2008-11-06",5.8
"468","2008-11-07",5.8
"469","2008-11-10",5.1
"470","2008-11-11",5.5
"471","2008-11-12",4.6
"472","2008-11-13",5.3
"473","2008-11-14",5.2
"474","2008-11-17",5.1
"475","2008-11-18",5
"476","2008-11-19",4.1
"477","2008-11-20",3.6
"478","2008-11-21",5
"479","2008-11-24",6.2
"480","2008-11-25",6
"481","2008-11-26",6.7
"482","2008-11-28",6.8
"483","2008-12-01",5.1
"484","2008-12-02",5.6
"485","2008-12-03",5.5
"486","2008-12-04",5.4
"487","2008-12-05",5.5
"488","2008-12-08",6.2
"489","2008-12-09",6
"490","2008-12-10",6.6
"491","2008-12-11",6.3
"492","2008-12-12",6.7
"493","2008-12-15",7
"494","2008-12-16",7.9
"495","2008-12-17",9.4
"496","2008-12-18",9.8
"497","2008-12-19",7.9
"498","2008-12-22",8.9
"499","2008-12-23",9.1
"500","2008-12-24",9
"501","2008-12-26",9.2
"502","2008-12-29",8.8
"503","2008-12-30",8.6
"504","2008-12-31",8.8
"505","2009-01-02",9.2
"506","2009-01-05",9.4
"507","2009-01-06",9.8
"508","2009-01-07",9.5
"509","2009-01-08",9.8
"510","2009-01-09",9.6
"511","2009-01-12",9
"512","2009-01-13",8.6
"513","2009-01-14",7.5
"514","2009-01-15",7.6
"515","2009-01-16",8.4
"516","2009-01-20",7.1
"517","2009-01-21",8
"518","2009-01-22",8
"519","2009-01-23",7.9
"520","2009-01-26",8.2
"521","2009-01-27",8
"522","2009-01-28",7.2
"523","2009-01-29",7.1
"524","2009-01-30",7.1
"525","2009-02-02",6.8
"526","2009-02-03",6.9
"527","2009-02-04",7
"528","2009-02-05",6.9
"529","2009-02-06",7.1
"530","2009-02-09",7.1
"531","2009-02-10",6.9
"532","2009-02-11",7.5
"533","2009-02-12",6.8
"534","2009-02-13",7.1
"535","2009-02-17",7
"536","2009-02-18",7.5
"537","2009-02-19",7.5
"538","2009-02-20",7.7
"539","2009-02-23",8.1
"540","2009-02-24",7.7
"541","2009-02-25",7.3
"542","2009-02-26",7
"543","2009-02-27",7.6
"544","2009-03-02",6.6
"545","2009-03-03",6.7
"546","2009-03-04",6.8
"547","2009-03-05",6.5
"548","2009-03-06",6.3
"549","2009-03-09",5.8
"550","2009-03-10",6.3
"551","2009-03-11",6.1
"552","2009-03-12",6.5
"553","2009-03-13",6.5
"554","2009-03-16",6.5
"555","2009-03-17",6.5
"556","2009-03-18",6.5
"557","2009-03-19",8.7
"558","2009-03-20",8.8
"559","2009-03-23",9.5
"560","2009-03-24",9.1
"561","2009-03-25",9.4
"562","2009-03-26",9.7
"563","2009-03-27",9.2
"564","2009-03-30",8.9
"565","2009-03-31",9.4
"566","2009-04-01",11.8
"567","2009-04-02",12
"568","2009-04-03",11.2
"569","2009-04-06",10.4
"570","2009-04-07",10
"571","2009-04-08",10.4
"572","2009-04-09",11
"573","2009-04-13",11.6
"574","2009-04-14",11.5
"575","2009-04-15",11.7
"576","2009-04-16",11
"577","2009-04-17",10.5
"578","2009-04-20",10.5
"579","2009-04-21",10.6
"580","2009-04-22",10.5
"581","2009-04-23",10.9
"582","2009-04-24",13.4
"583","2009-04-27",13.1
"584","2009-04-28",12.6
"585","2009-04-29",13.6
"586","2009-04-30",13.8
"587","2009-05-01",14.6
"588","2009-05-04",16.700001
"589","2009-05-05",16.200001
"590","2009-05-06",15.8
"591","2009-05-07",14.5
"592","2009-05-08",15
"593","2009-05-11",15.8
"594","2009-05-12",15.2
"595","2009-05-13",13.2
"596","2009-05-14",13.1
"597","2009-05-15",13.7
"598","2009-05-18",13.7
"599","2009-05-19",14.6
"600","2009-05-20",14.9
"601","2009-05-21",14.5
"602","2009-05-22",14
"603","2009-05-26",14
"604","2009-05-27",13.8
"605","2009-05-28",13.95
"606","2009-05-29",14.77
"607","2009-06-01",14.2
"608","2009-06-02",15.19
"609","2009-06-03",14.41
"610","2009-06-04",15.53
"611","2009-06-05",14.79
"612","2009-06-08",13.93
"613","2009-06-09",13.73
"614","2009-06-10",13.45
"615","2009-06-11",13.28
"616","2009-06-12",12.53
"617","2009-06-15",11.18
"618","2009-06-16",11.15
"619","2009-06-17",11.03
"620","2009-06-18",10.45
"621","2009-06-19",10.8
"622","2009-06-22",11.36
"623","2009-06-23",11.66
"624","2009-06-24",11.98
"625","2009-06-25",13.11
"626","2009-06-26",12.72
"627","2009-06-29",12.83
"628","2009-06-30",12.3
"629","2009-07-01",12.94
"630","2009-07-02",12.31
"631","2009-07-06",11.62
"632","2009-07-07",11.27
"633","2009-07-08",10.53
"634","2009-07-09",10.54
"635","2009-07-10",10.51
"636","2009-07-13",10.95
"637","2009-07-14",11.24
"638","2009-07-15",11.94
"639","2009-07-16",12.13
"640","2009-07-17",12.08
"641","2009-07-20",13.27
"642","2009-07-21",12.99
"643","2009-07-22",13.09
"644","2009-07-23",13.51
"645","2009-07-24",13.77
"646","2009-07-27",13.88
"647","2009-07-28",13.31
"648","2009-07-29",12.37
"649","2009-07-30",13.15
"650","2009-07-31",14.2
"651","2009-08-03",15.19
"652","2009-08-04",15.6
"653","2009-08-05",16.01
"654","2009-08-06",16.07
"655","2009-08-07",16.41
"656","2009-08-10",15.35
"657","2009-08-11",14.69
"658","2009-08-12",15.14
"659","2009-08-13",15.63
"660","2009-08-14",14.99
"661","2009-08-17",13.72
"662","2009-08-18",14.07
"663","2009-08-19",14.3
"664","2009-08-20",14.37
"665","2009-08-21",14.82
"666","2009-08-24",15.14
"667","2009-08-25",15.14
"668","2009-08-26",14.91
"669","2009-08-27",15
"670","2009-08-28",15.55
"671","2009-08-31",15.14
"672","2009-09-01",14.82
"673","2009-09-02",15.48
"674","2009-09-03",17.08
"675","2009-09-04",17.17
"676","2009-09-08",18.969999
"677","2009-09-09",18.49
"678","2009-09-10",20.299999
"679","2009-09-11",20.969999
"680","2009-09-14",19.73
"681","2009-09-15",20.719999
"682","2009-09-16",21.559999
"683","2009-09-17",20.370001
"684","2009-09-18",19.83
"685","2009-09-21",19.860001
"686","2009-09-22",20.780001
"687","2009-09-23",19.49
"688","2009-09-24",18.84
"689","2009-09-25",18.43
"690","2009-09-28",18.620001
"691","2009-09-29",19.25
"692","2009-09-30",20.5
"693","2009-10-01",18.91
"694","2009-10-02",18.549999
"695","2009-10-05",20.190001
"696","2009-10-06",21.66
"697","2009-10-07",22.370001
"698","2009-10-08",23.040001
"699","2009-10-09",23.219999
"700","2009-10-12",23.309999
"701","2009-10-13",23.85
"702","2009-10-14",24.290001
"703","2009-10-15",23.780001
"704","2009-10-16",23.48
"705","2009-10-19",24.190001
"706","2009-10-20",23.889999
"707","2009-10-21",23.709999
"708","2009-10-22",23.43
"709","2009-10-23",23.15
"710","2009-10-26",22.299999
"711","2009-10-27",21.99
"712","2009-10-28",20.129999
"713","2009-10-29",21.940001
"714","2009-10-30",20.08
"715","2009-11-02",20.43
"716","2009-11-03",22.200001
"717","2009-11-04",22.07
"718","2009-11-05",22.549999
"719","2009-11-06",22.200001
"720","2009-11-09",22.09
"721","2009-11-10",21.610001
"722","2009-11-11",22.200001
"723","2009-11-12",20.940001
"724","2009-11-13",21.42
"725","2009-11-16",22.459999
"726","2009-11-17",22.59
"727","2009-11-18",23.09
"728","2009-11-19",22.719999
"729","2009-11-20",22.35
"730","2009-11-23",23.17
"731","2009-11-24",22.969999
"732","2009-11-25",23.83
"733","2009-11-27",22.629999
"734","2009-11-30",22.809999
"735","2009-12-01",23.290001
"736","2009-12-02",23.290001
"737","2009-12-03",22.74
"738","2009-12-04",21.440001
"739","2009-12-07",20.82
"740","2009-12-08",19.780001
"741","2009-12-09",19.92
"742","2009-12-10",19.76
"743","2009-12-11",19.299999
"744","2009-12-14",19.83
"745","2009-12-15",19.59
"746","2009-12-16",19.690001
"747","2009-12-17",18.379999
"748","2009-12-18",19
"749","2009-12-21",17.98
"750","2009-12-22",17.959999
"751","2009-12-23",18.33
"752","2009-12-24",18.58
"753","2009-12-28",18.389999
"754","2009-12-29",18.290001
"755","2009-12-30",18.17
"756","2009-12-31",18.059999
"757","2010-01-04",18.74
"758","2010-01-05",19.049999
"759","2010-01-06",19.639999
"760","2010-01-07",19.52
"761","2010-01-08",19.790001
"762","2010-01-11",19.700001
"763","2010-01-12",18.690001
"764","2010-01-13",19.02
"765","2010-01-14",18.77
"766","2010-01-15",18.4
"767","2010-01-19",18.610001
"768","2010-01-20",17.110001
"769","2010-01-21",16.08
"770","2010-01-22",16.18
"771","2010-01-25",15.69
"772","2010-01-26",15.31
"773","2010-01-27",15.22
"774","2010-01-28",14.76
"775","2010-01-29",14.02
"776","2010-02-01",15.17
"777","2010-02-02",15.1
"778","2010-02-03",15.24
"779","2010-02-04",13.99
"780","2010-02-05",14.82
"781","2010-02-08",13.55
"782","2010-02-09",14.1
"783","2010-02-10",13.73
"784","2010-02-11",14.54
"785","2010-02-12",14.47
"786","2010-02-16",15.09
"787","2010-02-17",14.6
"788","2010-02-18",14.76
"789","2010-02-19",14.81
"790","2010-02-22",14.62
"791","2010-02-23",13.95
"792","2010-02-24",14.01
"793","2010-02-25",14.53
"794","2010-02-26",14.65
"795","2010-03-01",14.72
"796","2010-03-02",15.4
"797","2010-03-03",15.36
"798","2010-03-04",15
"799","2010-03-05",15.71
"800","2010-03-08",15.87
"801","2010-03-09",15.86
"802","2010-03-10",16.26
"803","2010-03-11",16.85
"804","2010-03-12",16.42
"805","2010-03-15",16.27
"806","2010-03-16",16.77
"807","2010-03-17",16.51
"808","2010-03-18",15.93
"809","2010-03-19",15.61
"810","2010-03-22",15.54
"811","2010-03-23",15.76
"812","2010-03-24",14.9
"813","2010-03-25",14.32
"814","2010-03-26",14.55
"815","2010-03-29",14.65
"816","2010-03-30",14.37
"817","2010-03-31",14.98
"818","2010-04-01",15.97
"819","2010-04-05",15.94
"820","2010-04-06",15.7
"821","2010-04-07",16.09
"822","2010-04-08",17.139999
"823","2010-04-09",17.440001
"824","2010-04-12",17.07
"825","2010-04-13",16.73
"826","2010-04-14",17.07
"827","2010-04-15",16.92
"828","2010-04-16",16.299999
"829","2010-04-19",16.18
"830","2010-04-20",16.309999
"831","2010-04-21",16.610001
"832","2010-04-22",16.379999
"833","2010-04-23",16.98
"834","2010-04-26",16.719999
"835","2010-04-27",17.09
"836","2010-04-28",17.27
"837","2010-04-29",17.82
"838","2010-04-30",17.92
"839","2010-05-03",17.83
"840","2010-05-04",16.870001
"841","2010-05-05",16.91
"842","2010-05-06",16.68
"843","2010-05-07",16.360001
"844","2010-05-10",17.040001
"845","2010-05-11",18.23
"846","2010-05-12",18.65
"847","2010-05-13",18.299999
"848","2010-05-14",18.120001
"849","2010-05-17",17.35
"850","2010-05-18",17.1
"851","2010-05-19",15.95
"852","2010-05-20",14.48
"853","2010-05-21",14.76
"854","2010-05-24",14.65
"855","2010-05-25",14.92
"856","2010-05-26",14.93
"857","2010-05-27",15.48
"858","2010-05-28",15.1
"859","2010-06-01",14.57
"860","2010-06-02",15.15
"861","2010-06-03",14.89
"862","2010-06-04",14.21
"863","2010-06-07",14.31
"864","2010-06-08",14.72
"865","2010-06-09",14.26
"866","2010-06-10",14.27
"867","2010-06-11",14.69
"868","2010-06-14",14.45
"869","2010-06-15",15.1
"870","2010-06-16",15.12
"871","2010-06-17",15.7
"872","2010-06-18",16.799999
"873","2010-06-21",16.25
"874","2010-06-22",15.97
"875","2010-06-23",16.120001
"876","2010-06-24",15.98
"877","2010-06-25",16.85
"878","2010-06-28",16.41
"879","2010-06-29",15.74
"880","2010-06-30",15.78
"881","2010-07-01",14.97
"882","2010-07-02",14.83
"883","2010-07-06",14.36
"884","2010-07-07",14.93
"885","2010-07-08",15.05
"886","2010-07-09",15.66
"887","2010-07-12",15.17
"888","2010-07-13",15.29
"889","2010-07-14",15.15
"890","2010-07-15",15.04
"891","2010-07-16",14.39
"892","2010-07-19",14.29
"893","2010-07-20",14.74
"894","2010-07-21",14.44
"895","2010-07-22",14.99
"896","2010-07-23",15.47
"897","2010-07-26",15.42
"898","2010-07-27",14.83
"899","2010-07-28",14.97
"900","2010-07-29",15.09
"901","2010-07-30",15.23
"902","2010-08-02",15.3
"903","2010-08-03",15.44
"904","2010-08-04",16.1
"905","2010-08-05",16.08
"906","2010-08-06",16.32
"907","2010-08-09",16.23
"908","2010-08-10",15.76
"909","2010-08-11",15.06
"910","2010-08-12",15.07
"911","2010-08-13",14.54
"912","2010-08-16",14.92
"913","2010-08-17",15.32
"914","2010-08-18",15.66
"915","2010-08-19",16.32
"916","2010-08-20",16.41
"917","2010-08-23",15.7
"918","2010-08-24",15.68
"919","2010-08-25",16.32
"920","2010-08-26",16.42
"921","2010-08-27",17.219999
"922","2010-08-30",17.190001
"923","2010-08-31",17.120001
"924","2010-09-01",17.23
"925","2010-09-02",17.299999
"926","2010-09-03",17.68
"927","2010-09-07",17.91
"928","2010-09-08",17.809999
"929","2010-09-09",17.74
"930","2010-09-10",17.83
"931","2010-09-13",17.74
"932","2010-09-14",18.469999
"933","2010-09-15",18.58
"934","2010-09-16",19.059999
"935","2010-09-17",18.67
"936","2010-09-20",19.139999
"937","2010-09-21",19.280001
"938","2010-09-22",19.469999
"939","2010-09-23",19.15
"940","2010-09-24",19.610001
"941","2010-09-27",19.42
"942","2010-09-28",19.93
"943","2010-09-29",19.940001
"944","2010-09-30",19.92
"945","2010-10-01",20.09
"946","2010-10-04",19.25
"947","2010-10-05",20.08
"948","2010-10-06",20.17
"949","2010-10-07",19.5
"950","2010-10-08",19.85
"951","2010-10-11",19.85
"952","2010-10-12",19.75
"953","2010-10-13",20.610001
"954","2010-10-14",20.809999
"955","2010-10-15",19.969999
"956","2010-10-18",20.4
"957","2010-10-19",19.34
"958","2010-10-20",20.02
"959","2010-10-21",19.52
"960","2010-10-22",19.700001
"961","2010-10-25",20.08
"962","2010-10-26",20.33
"963","2010-10-27",19.940001
"964","2010-10-28",20.08
"965","2010-10-29",20.610001
"966","2010-11-01",20.52
"967","2010-11-02",20.99
"968","2010-11-03",21.01
"969","2010-11-04",22.219999
"970","2010-11-05",23.48
"971","2010-11-08",24.709999
"972","2010-11-09",23.24
"973","2010-11-10",24.24
"974","2010-11-11",24.610001
"975","2010-11-12",22.959999
"976","2010-11-15",22.82
"977","2010-11-16",21.58
"978","2010-11-17",22.200001
"979","2010-11-18",23.23
"980","2010-11-19",23.52
"981","2010-11-22",24.370001
