"","date","SYPR"
"1003","2010-12-23",4.02
"1004","2010-12-27",4.15
"1005","2010-12-28",4.28
"1006","2010-12-29",4.34
"1007","2010-12-30",4.37
"1008","2010-12-31",4.25
"1009","2011-01-03",4.27
"1010","2011-01-04",4.06
"1011","2011-01-05",4.1
"1012","2011-01-06",4.19
"1013","2011-01-07",4.42
"1014","2011-01-10",4.53
"1015","2011-01-11",5.36
"1016","2011-01-12",5.63
"1017","2011-01-13",5.61
"1018","2011-01-14",5.3
"1019","2011-01-18",4.99
"1020","2011-01-19",4.5
"1021","2011-01-20",4.35
"1022","2011-01-21",4.16
"1023","2011-01-24",4.21
"1024","2011-01-25",4.24
"1025","2011-01-26",4.28
"1026","2011-01-27",4.23
"1027","2011-01-28",4.2
"1028","2011-01-31",4.21
"1029","2011-02-01",4.13
"1030","2011-02-02",4.33
"1031","2011-02-03",4.61
"1032","2011-02-04",4.48
"1033","2011-02-07",4.57
"1034","2011-02-08",4.56
"1035","2011-02-09",4.59
"1036","2011-02-10",4.56
"1037","2011-02-11",4.27
"1038","2011-02-14",4.33
"1039","2011-02-15",4.4
"1040","2011-02-16",4.43
"1041","2011-02-17",4.45
"1042","2011-02-18",4.46
"1043","2011-02-22",4.11
"1044","2011-02-23",4.05
"1045","2011-02-24",3.95
"1046","2011-02-25",4.01
"1047","2011-02-28",4.2
"1048","2011-03-01",4.24
"1049","2011-03-02",4.32
"1050","2011-03-03",4.43
"1051","2011-03-04",4.31
"1052","2011-03-07",4.46
"1053","2011-03-08",4.58
"1054","2011-03-09",4.75
"1055","2011-03-10",4.63
"1056","2011-03-11",4.58
"1057","2011-03-14",4.36
"1058","2011-03-15",4.01
"1059","2011-03-16",3.74
"1060","2011-03-17",3.77
"1061","2011-03-18",3.98
"1062","2011-03-21",4.43
"1063","2011-03-22",4.5
"1064","2011-03-23",4.43
"1065","2011-03-24",4.54
"1066","2011-03-25",4.36
"1067","2011-03-28",4.26
"1068","2011-03-29",4.26
"1069","2011-03-30",4.25
"1070","2011-03-31",4.24
"1071","2011-04-01",4.11
"1072","2011-04-04",3.92
"1073","2011-04-05",3.75
"1074","2011-04-06",3.79
"1075","2011-04-07",3.77
"1076","2011-04-08",3.82
"1077","2011-04-11",3.8
"1078","2011-04-12",3.77
"1079","2011-04-13",3.8
"1080","2011-04-14",3.76
"1081","2011-04-15",3.75
"1082","2011-04-18",3.76
"1083","2011-04-19",3.76
"1084","2011-04-20",4
"1085","2011-04-21",4.56
"1086","2011-04-25",4.54
"1087","2011-04-26",4.54
"1088","2011-04-27",4.92
"1089","2011-04-28",4.91
"1090","2011-04-29",5.02
"1091","2011-05-02",5.04
"1092","2011-05-03",5.04
"1093","2011-05-04",4.96
"1094","2011-05-05",4.81
"1095","2011-05-06",4.41
"1096","2011-05-09",4.69
"1097","2011-05-10",4.63
"1098","2011-05-11",4.49
"1099","2011-05-12",4.45
"1100","2011-05-13",4.48
"1101","2011-05-16",4.5
"1102","2011-05-17",4.4
"1103","2011-05-18",3.99
"1104","2011-05-19",3.89
"1105","2011-05-20",3.84
"1106","2011-05-23",3.79
"1107","2011-05-24",3.92
"1108","2011-05-25",3.98
"1109","2011-05-26",3.94
"1110","2011-05-27",3.99
"1111","2011-05-31",3.91
"1112","2011-06-01",3.91
"1113","2011-06-02",3.9
"1114","2011-06-03",4
"1115","2011-06-06",4
"1116","2011-06-07",4.05
"1117","2011-06-08",3.99
"1118","2011-06-09",4.18
"1119","2011-06-10",4.07
"1120","2011-06-13",3.76
"1121","2011-06-14",3.77
"1122","2011-06-15",3.84
"1123","2011-06-16",3.67
"1124","2011-06-17",3.69
"1125","2011-06-20",3.59
"1126","2011-06-21",3.57
"1127","2011-06-22",3.56
"1128","2011-06-23",3.61
"1129","2011-06-24",3.59
"1130","2011-06-27",3.66
"1131","2011-06-28",3.87
"1132","2011-06-29",3.98
"1133","2011-06-30",4.12
"1134","2011-07-01",3.96
"1135","2011-07-05",4.17
"1136","2011-07-06",4.2
"1137","2011-07-07",4.19
"1138","2011-07-08",4.22
"1139","2011-07-11",4.17
"1140","2011-07-12",3.89
"1141","2011-07-13",4.05
"1142","2011-07-14",4.05
"1143","2011-07-15",4.07
"1144","2011-07-18",4.06
"1145","2011-07-19",4.25
"1146","2011-07-20",4.12
"1147","2011-07-21",4.08
"1148","2011-07-22",4.08
"1149","2011-07-25",4.09
"1150","2011-07-26",4.03
"1151","2011-07-27",3.8
"1152","2011-07-28",3.78
"1153","2011-07-29",3.63
"1154","2011-08-01",3.7
"1155","2011-08-02",3.59
"1156","2011-08-03",3.51
"1157","2011-08-04",3.47
"1158","2011-08-05",3.94
"1159","2011-08-08",3.46
"1160","2011-08-09",3.61
"1161","2011-08-10",3.54
"1162","2011-08-11",3.68
"1163","2011-08-12",3.67
"1164","2011-08-15",3.57
"1165","2011-08-16",3.18
"1166","2011-08-17",3.23
"1167","2011-08-18",3.12
"1168","2011-08-19",3.08
"1169","2011-08-22",3.08
"1170","2011-08-23",3.05
"1171","2011-08-24",3.17
"1172","2011-08-25",3.08
"1173","2011-08-26",3.19
"1174","2011-08-29",3.26
"1175","2011-08-30",3.36
"1176","2011-08-31",3.37
"1177","2011-09-01",3.4
"1178","2011-09-02",3.4
"1179","2011-09-06",3.44
"1180","2011-09-07",3.44
"1181","2011-09-08",3.44
"1182","2011-09-09",3.5
"1183","2011-09-12",3.39
"1184","2011-09-13",3.3
"1185","2011-09-14",2.99
"1186","2011-09-15",3.11
"1187","2011-09-16",3.23
"1188","2011-09-19",3.01
"1189","2011-09-20",3.02
"1190","2011-09-21",3
"1191","2011-09-22",3
"1192","2011-09-23",3
"1193","2011-09-26",3.01
"1194","2011-09-27",2.9
"1195","2011-09-28",2.9
"1196","2011-09-29",2.9
"1197","2011-09-30",2.9
"1198","2011-10-03",2.9
"1199","2011-10-04",2.93
"1200","2011-10-05",3.19
"1201","2011-10-06",3.22
"1202","2011-10-07",3.03
"1203","2011-10-10",3.18
"1204","2011-10-11",3.05
"1205","2011-10-12",3.07
"1206","2011-10-13",3.13
"1207","2011-10-14",3.23
"1208","2011-10-17",3.17
"1209","2011-10-18",2.96
"1210","2011-10-19",2.94
"1211","2011-10-20",2.98
"1212","2011-10-21",2.85
"1213","2011-10-24",2.95
"1214","2011-10-25",2.99
"1215","2011-10-26",2.9
"1216","2011-10-27",2.95
"1217","2011-10-28",2.95
"1218","2011-10-31",3.1
"1219","2011-11-01",2.85
"1220","2011-11-02",3.07
"1221","2011-11-03",2.98
"1222","2011-11-04",3.12
"1223","2011-11-07",2.85
"1224","2011-11-08",3.74
"1225","2011-11-09",3.6
"1226","2011-11-10",3.53
"1227","2011-11-11",3.79
"1228","2011-11-14",3.69
"1229","2011-11-15",3.57
"1230","2011-11-16",3.99
"1231","2011-11-17",3.97
"1232","2011-11-18",4
"1233","2011-11-21",3.96
"1234","2011-11-22",3.91
"1235","2011-11-23",3.9
"1236","2011-11-25",3.86
"1237","2011-11-28",3.96
"1238","2011-11-29",3.84
"1239","2011-11-30",3.94
"1240","2011-12-01",3.75
"1241","2011-12-02",3.98
"1242","2011-12-05",4.08
"1243","2011-12-06",4
"1244","2011-12-07",4.2
"1245","2011-12-08",4.14
"1246","2011-12-09",4.12
"1247","2011-12-12",4.2
"1248","2011-12-13",4
"1249","2011-12-14",4.21
"1250","2011-12-15",4.04
"1251","2011-12-16",3.94
"1252","2011-12-19",3.94
"1253","2011-12-20",3.95
"1254","2011-12-21",3.98
"1255","2011-12-22",4.04
"1256","2011-12-23",3.97
"1257","2011-12-27",4.07
"1258","2011-12-28",4.15
"1259","2011-12-29",3.96
"1260","2011-12-30",3.92
"1261","2012-01-03",3.96
"1262","2012-01-04",3.98
"1263","2012-01-05",3.94
"1264","2012-01-06",3.92
"1265","2012-01-09",3.95
"1266","2012-01-10",4.18
"1267","2012-01-11",4.21
"1268","2012-01-12",4.12
"1269","2012-01-13",4.07
"1270","2012-01-17",4.09
"1271","2012-01-18",4.15
"1272","2012-01-19",4.05
"1273","2012-01-20",4.07
"1274","2012-01-23",4.15
"1275","2012-01-24",4.19
"1276","2012-01-25",4.18
"1277","2012-01-26",4.19
"1278","2012-01-27",4.09
"1279","2012-01-30",4.17
"1280","2012-01-31",4.17
"1281","2012-02-01",4.25
"1282","2012-02-02",4.06
"1283","2012-02-03",3.99
"1284","2012-02-06",4
"1285","2012-02-07",4.2
"1286","2012-02-08",4.07
"1287","2012-02-09",4.1
"1288","2012-02-10",4.19
"1289","2012-02-13",4.25
"1290","2012-02-14",4.23
"1291","2012-02-15",4.19
"1292","2012-02-16",4.18
"1293","2012-02-17",4.2
"1294","2012-02-21",3.95
"1295","2012-02-22",4.07
"1296","2012-02-23",3.95
"1297","2012-02-24",3.91
"1298","2012-02-27",3.88
"1299","2012-02-28",4.04
"1300","2012-02-29",3.77
"1301","2012-03-01",3.83
"1302","2012-03-02",3.95
"1303","2012-03-05",3.88
"1304","2012-03-06",3.78
"1305","2012-03-07",3.87
"1306","2012-03-08",3.94
"1307","2012-03-09",4.02
"1308","2012-03-12",4.14
"1309","2012-03-13",3.93
"1310","2012-03-14",3.84
"1311","2012-03-15",3.93
"1312","2012-03-16",3.85
"1313","2012-03-19",3.82
"1314","2012-03-20",3.8
"1315","2012-03-21",3.85
"1316","2012-03-22",4
"1317","2012-03-23",4.12
"1318","2012-03-26",4.01
"1319","2012-03-27",3.84
"1320","2012-03-28",3.97
"1321","2012-03-29",3.95
"1322","2012-03-30",4.05
"1323","2012-04-02",4
"1324","2012-04-03",4.14
"1325","2012-04-04",4.1
"1326","2012-04-05",4
"1327","2012-04-09",4.18
"1328","2012-04-10",4.09
"1329","2012-04-11",4.16
"1330","2012-04-12",4.13
"1331","2012-04-13",4.11
"1332","2012-04-16",4.2
"1333","2012-04-17",4.19
"1334","2012-04-18",4.18
"1335","2012-04-19",4.11
"1336","2012-04-20",4.17
"1337","2012-04-23",4.16
"1338","2012-04-24",4.2
"1339","2012-04-25",4.2
"1340","2012-04-26",4.11
"1341","2012-04-27",4.02
"1342","2012-04-30",4.02
"1343","2012-05-01",4.09
"1344","2012-05-02",4.07
"1345","2012-05-03",4.09
"1346","2012-05-04",4.1
"1347","2012-05-07",4.15
"1348","2012-05-08",4.12
"1349","2012-05-09",4.15
"1350","2012-05-10",4.1
"1351","2012-05-11",3.99
"1352","2012-05-14",3.95
"1353","2012-05-15",4.78
"1354","2012-05-16",4.82
"1355","2012-05-17",4.77
"1356","2012-05-18",4.64
"1357","2012-05-21",4.83
"1358","2012-05-22",5.04
"1359","2012-05-23",5.29
"1360","2012-05-24",5.43
"1361","2012-05-25",5.48
"1362","2012-05-29",5.76
"1363","2012-05-30",5.9
"1364","2012-05-31",5.9
"1365","2012-06-01",5.72
"1366","2012-06-04",6.01
"1367","2012-06-05",5.9
"1368","2012-06-06",5.9
"1369","2012-06-07",6.14
"1370","2012-06-08",6.22
"1371","2012-06-11",6.25
"1372","2012-06-12",6.49
"1373","2012-06-13",6.42
"1374","2012-06-14",6.53
"1375","2012-06-15",6.46
"1376","2012-06-18",6.59
"1377","2012-06-19",6.55
"1378","2012-06-20",6.4
"1379","2012-06-21",6.32
"1380","2012-06-22",6.3
"1381","2012-06-25",6
"1382","2012-06-26",6.21
"1383","2012-06-27",6.51
"1384","2012-06-28",6.49
"1385","2012-06-29",6.97
"1386","2012-07-02",7.28
"1387","2012-07-03",7.53
"1388","2012-07-05",7.23
"1389","2012-07-06",7.25
"1390","2012-07-09",7.18
"1391","2012-07-10",7.54
"1392","2012-07-11",7.39
"1393","2012-07-12",7.02
"1394","2012-07-13",7.24
"1395","2012-07-16",7.15
"1396","2012-07-17",7.2
"1397","2012-07-18",7.38
"1398","2012-07-19",6.44
"1399","2012-07-20",6
"1400","2012-07-23",5.65
"1401","2012-07-24",5.74
"1402","2012-07-25",6.02
"1403","2012-07-26",6.01
"1404","2012-07-27",6.1
"1405","2012-07-30",6.46
"1406","2012-07-31",6.21
"1407","2012-08-01",5.72
"1408","2012-08-02",5.82
"1409","2012-08-03",6.09
"1410","2012-08-06",6.39
"1411","2012-08-07",6.95
"1412","2012-08-08",6.41
"1413","2012-08-09",6.19
"1414","2012-08-10",6.44
"1415","2012-08-13",6.08
"1416","2012-08-14",6.08
"1417","2012-08-15",6.33
"1418","2012-08-16",6.48
"1419","2012-08-17",6.82
"1420","2012-08-20",6.9
"1421","2012-08-21",7.13
"1422","2012-08-22",7.26
"1423","2012-08-23",6.79
"1424","2012-08-24",6.73
"1425","2012-08-27",6.51
"1426","2012-08-28",6.58
"1427","2012-08-29",6.67
"1428","2012-08-30",6.73
"1429","2012-08-31",6.81
"1430","2012-09-04",6.95
"1431","2012-09-05",6.99
"1432","2012-09-06",6.99
"1433","2012-09-07",6.98
"1434","2012-09-10",7.04
"1435","2012-09-11",7.09
"1436","2012-09-12",7.06
"1437","2012-09-13",7.3
"1438","2012-09-14",7.33
"1439","2012-09-17",7.56
"1440","2012-09-18",7.41
"1441","2012-09-19",7.06
"1442","2012-09-20",7.05
"1443","2012-09-21",7.37
"1444","2012-09-24",7.11
"1445","2012-09-25",7.22
"1446","2012-09-26",7.13
"1447","2012-09-27",7.18
"1448","2012-09-28",7.14
"1449","2012-10-01",7.1
"1450","2012-10-02",7.08
"1451","2012-10-03",7.14
"1452","2012-10-04",7.16
"1453","2012-10-05",7.02
"1454","2012-10-08",6.79
"1455","2012-10-09",6.65
"1456","2012-10-10",6.75
"1457","2012-10-11",6.86
"1458","2012-10-12",7.02
"1459","2012-10-15",7.21
"1460","2012-10-16",7.18
"1461","2012-10-17",7.26
"1462","2012-10-18",7.28
"1463","2012-10-19",7.13
"1464","2012-10-22",7.05
"1465","2012-10-23",6.78
"1466","2012-10-24",6.75
"1467","2012-10-25",6.82
"1468","2012-10-26",6.6
"1469","2012-10-31",6.3
"1470","2012-11-01",6.59
"1471","2012-11-02",6.66
"1472","2012-11-05",6.72
"1473","2012-11-06",4.4
"1474","2012-11-07",3.73
"1475","2012-11-08",3.59
"1476","2012-11-09",3.66
"1477","2012-11-12",3.68
"1478","2012-11-13",3.58
"1479","2012-11-14",3.79
"1480","2012-11-15",3.75
"1481","2012-11-16",3.82
"1482","2012-11-19",3.71
"1483","2012-11-20",3.69
"1484","2012-11-21",3.7
"1485","2012-11-23",3.84
"1486","2012-11-26",3.91
"1487","2012-11-27",3.86
"1488","2012-11-28",4.03
"1489","2012-11-29",4.02
"1490","2012-11-30",4.08
"1491","2012-12-03",4
"1492","2012-12-04",4.04
"1493","2012-12-05",4.07
"1494","2012-12-06",4.15
"1495","2012-12-07",4.03
"1496","2012-12-10",4.11
"1497","2012-12-11",4.16
"1498","2012-12-12",3.98
"1499","2012-12-13",3.85
"1500","2012-12-14",3.96
"1501","2012-12-17",3.99
"1502","2012-12-18",4.08
"1503","2012-12-19",4.01
"1504","2012-12-20",4.12
"1505","2012-12-21",4.06
"1506","2012-12-24",3.98
"1507","2012-12-26",3.89
"1508","2012-12-27",3.75
"1509","2012-12-28",3.8
"1510","2012-12-31",3.96
"1511","2013-01-02",4.01
"1512","2013-01-03",4.06
"1513","2013-01-04",4.1
"1514","2013-01-07",4.14
"1515","2013-01-08",4.2
"1516","2013-01-09",4.03
"1517","2013-01-10",3.98
"1518","2013-01-11",3.99
"1519","2013-01-14",3.92
"1520","2013-01-15",3.68
"1521","2013-01-16",3.6
"1522","2013-01-17",3.64
"1523","2013-01-18",3.79
"1524","2013-01-22",3.98
"1525","2013-01-23",3.99
"1526","2013-01-24",3.98
"1527","2013-01-25",4.01
"1528","2013-01-28",4.08
"1529","2013-01-29",4.15
"1530","2013-01-30",4.14
"1531","2013-01-31",4.14
"1532","2013-02-01",4.23
"1533","2013-02-04",4.17
"1534","2013-02-05",4.1
"1535","2013-02-06",4.12
"1536","2013-02-07",4.05
"1537","2013-02-08",4
"1538","2013-02-11",4.06
"1539","2013-02-12",4.07
"1540","2013-02-13",4.26
"1541","2013-02-14",4.2
"1542","2013-02-15",4.26
"1543","2013-02-19",4.49
"1544","2013-02-20",4.38
"1545","2013-02-21",4.32
"1546","2013-02-22",4.32
"1547","2013-02-25",4.07
"1548","2013-02-26",4.09
"1549","2013-02-27",4.08
"1550","2013-02-28",4.14
"1551","2013-03-01",4.29
"1552","2013-03-04",4.19
"1553","2013-03-05",4.2
"1554","2013-03-06",4.18
"1555","2013-03-07",4.08
"1556","2013-03-08",4.39
"1557","2013-03-11",4.2
"1558","2013-03-12",4.1
"1559","2013-03-13",4.06
"1560","2013-03-14",3.96
"1561","2013-03-15",3.89
"1562","2013-03-18",3.89
"1563","2013-03-19",4.03
"1564","2013-03-20",4.26
"1565","2013-03-21",4.05
"1566","2013-03-22",4.08
"1567","2013-03-25",4.04
"1568","2013-03-26",4.09
"1569","2013-03-27",4.32
"1570","2013-03-28",4.18
"1571","2013-04-01",3.96
"1572","2013-04-02",3.75
"1573","2013-04-03",3.66
"1574","2013-04-04",3.66
"1575","2013-04-05",3.6
"1576","2013-04-08",3.58
"1577","2013-04-09",3.55
"1578","2013-04-10",3.58
"1579","2013-04-11",3.78
"1580","2013-04-12",3.65
"1581","2013-04-15",3.53
"1582","2013-04-16",3.43
"1583","2013-04-17",3.28
"1584","2013-04-18",3.33
"1585","2013-04-19",3.3
"1586","2013-04-22",3.29
"1587","2013-04-23",3.3
"1588","2013-04-24",3.28
"1589","2013-04-25",3.19
"1590","2013-04-26",3.19
"1591","2013-04-29",3.2
"1592","2013-04-30",3.2
"1593","2013-05-01",3.14
"1594","2013-05-02",3.2
"1595","2013-05-03",3.19
"1596","2013-05-06",3.57
"1597","2013-05-07",3.57
"1598","2013-05-08",3.6
"1599","2013-05-09",3.61
"1600","2013-05-10",3.56
"1601","2013-05-13",3.63
"1602","2013-05-14",3.58
"1603","2013-05-15",3.38
"1604","2013-05-16",3.36
"1605","2013-05-17",3.3
"1606","2013-05-20",3.16
"1607","2013-05-21",3.23
"1608","2013-05-22",3.27
"1609","2013-05-23",3.29
"1610","2013-05-24",3.28
"1611","2013-05-28",3.38
"1612","2013-05-29",3.31
"1613","2013-05-30",3.34
"1614","2013-05-31",3.3
"1615","2013-06-03",3.3
"1616","2013-06-04",3.28
"1617","2013-06-05",3.2
"1618","2013-06-06",3.14
"1619","2013-06-07",3.07
"1620","2013-06-10",3.11
"1621","2013-06-11",3.07
"1622","2013-06-12",3.06
"1623","2013-06-13",3.06
"1624","2013-06-14",3.19
"1625","2013-06-17",3.19
"1626","2013-06-18",3.22
"1627","2013-06-19",3.2
"1628","2013-06-20",3.16
"1629","2013-06-21",3.13
"1630","2013-06-24",3.06
"1631","2013-06-25",3.07
"1632","2013-06-26",3.09
"1633","2013-06-27",3.14
"1634","2013-06-28",3.21
"1635","2013-07-01",3.39
"1636","2013-07-02",3.33
"1637","2013-07-03",3.26
"1638","2013-07-05",3.33
"1639","2013-07-08",3.32
"1640","2013-07-09",3.2
"1641","2013-07-10",3.16
"1642","2013-07-11",3.17
"1643","2013-07-12",3.16
"1644","2013-07-15",3.15
"1645","2013-07-16",3.15
"1646","2013-07-17",3.15
"1647","2013-07-18",3.16
"1648","2013-07-19",3.16
"1649","2013-07-22",3.22
"1650","2013-07-23",3.31
"1651","2013-07-24",3.31
"1652","2013-07-25",3.38
"1653","2013-07-26",3.39
"1654","2013-07-29",3.22
"1655","2013-07-30",3.23
"1656","2013-07-31",3.24
"1657","2013-08-01",3.3
"1658","2013-08-02",3.29
"1659","2013-08-05",3.19
"1660","2013-08-06",3.19
"1661","2013-08-07",3.19
"1662","2013-08-08",3.21
"1663","2013-08-09",3.2
"1664","2013-08-12",3.19
"1665","2013-08-13",3.18
"1666","2013-08-14",3.08
"1667","2013-08-15",3.1
"1668","2013-08-16",3.08
"1669","2013-08-19",3.12
"1670","2013-08-20",3.09
"1671","2013-08-21",3.1
"1672","2013-08-22",3.18
"1673","2013-08-23",3.1
"1674","2013-08-26",3.08
"1675","2013-08-27",3.06
"1676","2013-08-28",3.09
"1677","2013-08-29",3.16
"1678","2013-08-30",3.09
"1679","2013-09-03",3.1
"1680","2013-09-04",3.06
"1681","2013-09-05",3.14
"1682","2013-09-06",3.1
"1683","2013-09-09",3.08
"1684","2013-09-10",3.11
"1685","2013-09-11",3.12
"1686","2013-09-12",3.11
"1687","2013-09-13",3.06
"1688","2013-09-16",3.08
"1689","2013-09-17",3.09
"1690","2013-09-18",3.03
"1691","2013-09-19",3.07
"1692","2013-09-20",3.14
"1693","2013-09-23",3.18
"1694","2013-09-24",3.15
"1695","2013-09-25",3.15
"1696","2013-09-26",3.15
"1697","2013-09-27",3.1
"1698","2013-09-30",3.12
"1699","2013-10-01",3.16
"1700","2013-10-02",3.17
"1701","2013-10-03",3.18
"1702","2013-10-04",3.13
"1703","2013-10-07",3.06
"1704","2013-10-08",3.07
"1705","2013-10-09",3.07
"1706","2013-10-10",3.13
"1707","2013-10-11",3.21
"1708","2013-10-14",3.1
"1709","2013-10-15",3.18
"1710","2013-10-16",3.16
"1711","2013-10-17",3.14
"1712","2013-10-18",3.13
"1713","2013-10-21",3.15
"1714","2013-10-22",3.2
"1715","2013-10-23",3.18
"1716","2013-10-24",3.19
"1717","2013-10-25",3.2
"1718","2013-10-28",3.12
"1719","2013-10-29",3.1
"1720","2013-10-30",3.11
"1721","2013-10-31",3.19
"1722","2013-11-01",3.15
"1723","2013-11-04",3.07
"1724","2013-11-05",3.06
"1725","2013-11-06",2.9
"1726","2013-11-07",2.81
"1727","2013-11-08",2.82
"1728","2013-11-11",2.76
"1729","2013-11-12",2.71
"1730","2013-11-13",2.7
"1731","2013-11-14",2.71
"1732","2013-11-15",2.66
"1733","2013-11-18",2.62
"1734","2013-11-19",2.6
"1735","2013-11-20",2.57
"1736","2013-11-21",2.58
"1737","2013-11-22",2.63
"1738","2013-11-25",2.59
"1739","2013-11-26",2.72
"1740","2013-11-27",2.73
"1741","2013-11-29",2.8
"1742","2013-12-02",2.76
"1743","2013-12-03",2.8
"1744","2013-12-04",2.77
"1745","2013-12-05",2.75
"1746","2013-12-06",2.77
"1747","2013-12-09",2.8
"1748","2013-12-10",2.9
"1749","2013-12-11",2.84
"1750","2013-12-12",2.86
"1751","2013-12-13",2.91
"1752","2013-12-16",3
"1753","2013-12-17",3.05
"1754","2013-12-18",3.15
"1755","2013-12-19",3.2
"1756","2013-12-20",3.15
"1757","2013-12-23",3.16
"1758","2013-12-24",3.22
"1759","2013-12-26",3.04
"1760","2013-12-27",3.07
"1761","2013-12-30",3.08
"1762","2013-12-31",3.06
"1763","2014-01-02",2.88
"1764","2014-01-03",2.87
"1765","2014-01-06",2.8
"1766","2014-01-07",2.8
"1767","2014-01-08",2.82
"1768","2014-01-09",3
"1769","2014-01-10",2.97
"1770","2014-01-13",2.98
"1771","2014-01-14",3.13
"1772","2014-01-15",3.1
"1773","2014-01-16",3.12
"1774","2014-01-17",3.14
"1775","2014-01-21",3.14
"1776","2014-01-22",3.13
"1777","2014-01-23",3.04
"1778","2014-01-24",3.06
"1779","2014-01-27",3.09
"1780","2014-01-28",3.02
"1781","2014-01-29",3
"1782","2014-01-30",2.92
"1783","2014-01-31",2.99
"1784","2014-02-03",2.93
"1785","2014-02-04",2.91
"1786","2014-02-05",3.05
"1787","2014-02-06",2.92
"1788","2014-02-07",3.01
"1789","2014-02-10",3.04
"1790","2014-02-11",3.02
"1791","2014-02-12",3.01
"1792","2014-02-13",3.03
"1793","2014-02-14",3.06
"1794","2014-02-18",3.09
"1795","2014-02-19",3.07
"1796","2014-02-20",3
"1797","2014-02-21",3
"1798","2014-02-24",3
"1799","2014-02-25",2.94
"1800","2014-02-26",2.9
"1801","2014-02-27",2.79
"1802","2014-02-28",2.81
"1803","2014-03-03",2.8
"1804","2014-03-04",2.8
"1805","2014-03-05",2.81
"1806","2014-03-06",3.05
"1807","2014-03-07",3.03
"1808","2014-03-10",3.08
"1809","2014-03-11",3.05
"1810","2014-03-12",3.06
"1811","2014-03-13",3.04
"1812","2014-03-14",3.05
"1813","2014-03-17",3.06
"1814","2014-03-18",3.02
"1815","2014-03-19",3.03
"1816","2014-03-20",3
"1817","2014-03-21",2.86
"1818","2014-03-24",2.96
"1819","2014-03-25",2.92
"1820","2014-03-26",2.88
"1821","2014-03-27",2.76
"1822","2014-03-28",2.77
"1823","2014-03-31",2.77
"1824","2014-04-01",2.8
"1825","2014-04-02",2.81
"1826","2014-04-03",2.8
"1827","2014-04-04",2.8
"1828","2014-04-07",2.76
"1829","2014-04-08",2.87
"1830","2014-04-09",2.93
"1831","2014-04-10",2.92
"1832","2014-04-11",2.88
"1833","2014-04-14",2.87
"1834","2014-04-15",2.86
"1835","2014-04-16",2.95
"1836","2014-04-17",2.82
"1837","2014-04-21",2.85
"1838","2014-04-22",2.82
"1839","2014-04-23",2.92
"1840","2014-04-24",2.86
"1841","2014-04-25",2.82
"1842","2014-04-28",2.83
"1843","2014-04-29",2.82
"1844","2014-04-30",3.03
"1845","2014-05-01",2.96
"1846","2014-05-02",2.99
"1847","2014-05-05",2.95
"1848","2014-05-06",3.45
"1849","2014-05-07",3.97
"1850","2014-05-08",3.88
"1851","2014-05-09",3.75
"1852","2014-05-12",3.97
"1853","2014-05-13",4.02
"1854","2014-05-14",3.83
"1855","2014-05-15",3.88
"1856","2014-05-16",3.81
"1857","2014-05-19",4.22
"1858","2014-05-20",3.99
"1859","2014-05-21",3.92
"1860","2014-05-22",3.84
"1861","2014-05-23",3.9
"1862","2014-05-27",4.27
"1863","2014-05-28",4.22
"1864","2014-05-29",4.61
"1865","2014-05-30",4.7
"1866","2014-06-02",5.3
"1867","2014-06-03",5.19
"1868","2014-06-04",5.7
"1869","2014-06-05",6.1
"1870","2014-06-06",5.45
"1871","2014-06-09",5.62
"1872","2014-06-10",5.35
"1873","2014-06-11",5.96
"1874","2014-06-12",5.57
"1875","2014-06-13",5.48
"1876","2014-06-16",5.54
"1877","2014-06-17",5.93
"1878","2014-06-18",5.88
"1879","2014-06-19",5.49
"1880","2014-06-20",5.7
"1881","2014-06-23",5.62
"1882","2014-06-24",5.69
"1883","2014-06-25",5.44
"1884","2014-06-26",5.45
"1885","2014-06-27",5.86
"1886","2014-06-30",5.58
"1887","2014-07-01",5.65
"1888","2014-07-02",5.58
"1889","2014-07-03",5.66
"1890","2014-07-07",5.26
"1891","2014-07-08",5.27
"1892","2014-07-09",5.09
"1893","2014-07-10",5.04
"1894","2014-07-11",5
"1895","2014-07-14",5.13
"1896","2014-07-15",5.21
"1897","2014-07-16",5.12
"1898","2014-07-17",5.11
"1899","2014-07-18",4.98
"1900","2014-07-21",5.25
"1901","2014-07-22",5.34
"1902","2014-07-23",5.17
"1903","2014-07-24",5.09
"1904","2014-07-25",5.05
"1905","2014-07-28",4.73
"1906","2014-07-29",4.83
"1907","2014-07-30",4.88
"1908","2014-07-31",4.74
"1909","2014-08-01",4.83
"1910","2014-08-04",4.24
"1911","2014-08-05",3.91
"1912","2014-08-06",4.15
"1913","2014-08-07",4.34
"1914","2014-08-08",4.24
"1915","2014-08-11",4.11
"1916","2014-08-12",4.09
"1917","2014-08-13",4.09
"1918","2014-08-14",4.03
"1919","2014-08-15",4.05
"1920","2014-08-18",4.11
"1921","2014-08-19",4.11
"1922","2014-08-20",4.28
"1923","2014-08-21",4.52
"1924","2014-08-22",4.6
"1925","2014-08-25",4.47
"1926","2014-08-26",4.34
"1927","2014-08-27",4.34
"1928","2014-08-28",4.33
"1929","2014-08-29",4.37
"1930","2014-09-02",4.09
"1931","2014-09-03",4.08
"1932","2014-09-04",4.06
"1933","2014-09-05",4.07
"1934","2014-09-08",4.02
"1935","2014-09-09",4.02
"1936","2014-09-10",4.06
"1937","2014-09-11",4.01
"1938","2014-09-12",4.03
