"","date","ECHO"
"986","2013-09-03",21.639999
"987","2013-09-04",21.33
"988","2013-09-05",21.17
"989","2013-09-06",21.139999
"990","2013-09-09",21.07
"991","2013-09-10",21.1
"992","2013-09-11",21.459999
"993","2013-09-12",21.43
"994","2013-09-13",21.620001
"995","2013-09-16",21.34
"996","2013-09-17",21.74
"997","2013-09-18",21.549999
"998","2013-09-19",21.5
"999","2013-09-20",21.5
"1000","2013-09-23",21.58
"1001","2013-09-24",21.540001
"1002","2013-09-25",21.280001
"1003","2013-09-26",21.190001
"1004","2013-09-27",21
"1005","2013-09-30",20.940001
"1006","2013-10-01",20.879999
"1007","2013-10-02",20.620001
"1008","2013-10-03",20.27
"1009","2013-10-04",20.25
"1010","2013-10-07",20.27
"1011","2013-10-08",20.209999
"1012","2013-10-09",20.219999
"1013","2013-10-10",19.75
"1014","2013-10-11",20
"1015","2013-10-14",20.049999
"1016","2013-10-15",19.870001
"1017","2013-10-16",19.940001
"1018","2013-10-17",19.9
"1019","2013-10-18",20.25
"1020","2013-10-21",20.48
"1021","2013-10-22",21
"1022","2013-10-23",21.74
"1023","2013-10-24",21
"1024","2013-10-25",19.110001
"1025","2013-10-28",19.620001
"1026","2013-10-29",19.129999
"1027","2013-10-30",18.51
"1028","2013-10-31",18.41
"1029","2013-11-01",18.51
"1030","2013-11-04",18.870001
"1031","2013-11-05",19.15
"1032","2013-11-06",19.379999
"1033","2013-11-07",19.219999
"1034","2013-11-08",19.24
"1035","2013-11-11",19.110001
"1036","2013-11-12",19.48
"1037","2013-11-13",20.01
"1038","2013-11-14",20.110001
"1039","2013-11-15",20.4
"1040","2013-11-18",20.530001
"1041","2013-11-19",20.440001
"1042","2013-11-20",20.040001
"1043","2013-11-21",20.02
"1044","2013-11-22",20.25
"1045","2013-11-25",20.17
"1046","2013-11-26",20.24
"1047","2013-11-27",20.459999
"1048","2013-11-29",20.58
"1049","2013-12-02",20.01
"1050","2013-12-03",20.02
"1051","2013-12-04",20
"1052","2013-12-05",20.059999
"1053","2013-12-06",20.280001
"1054","2013-12-09",20.200001
"1055","2013-12-10",20
"1056","2013-12-11",20.040001
"1057","2013-12-12",20.030001
"1058","2013-12-13",20
"1059","2013-12-16",20.18
"1060","2013-12-17",20.049999
"1061","2013-12-18",20.24
"1062","2013-12-19",20.1
"1063","2013-12-20",20.23
"1064","2013-12-23",20.25
"1065","2013-12-24",21.01
"1066","2013-12-26",21.25
"1067","2013-12-27",21.549999
"1068","2013-12-30",21.559999
"1069","2013-12-31",21.48
"1070","2014-01-02",20.5
"1071","2014-01-03",20.65
"1072","2014-01-06",20.65
"1073","2014-01-07",20.75
"1074","2014-01-08",20.860001
"1075","2014-01-09",20.99
"1076","2014-01-10",20.65
"1077","2014-01-13",20.790001
"1078","2014-01-14",21.01
"1079","2014-01-15",21.129999
"1080","2014-01-16",21.01
"1081","2014-01-17",21.25
"1082","2014-01-21",21.18
"1083","2014-01-22",21.690001
"1084","2014-01-23",21.450001
"1085","2014-01-24",20.75
"1086","2014-01-27",20.639999
"1087","2014-01-28",20.83
"1088","2014-01-29",20.389999
"1089","2014-01-30",20.35
"1090","2014-01-31",20.290001
"1091","2014-02-03",19.41
"1092","2014-02-04",18.870001
"1093","2014-02-05",18.6
"1094","2014-02-06",18.209999
"1095","2014-02-07",17.23
"1096","2014-02-10",17.110001
"1097","2014-02-11",16.59
"1098","2014-02-12",16.35
"1099","2014-02-13",16.83
"1100","2014-02-14",16.540001
"1101","2014-02-18",16.6
"1102","2014-02-19",16.629999
"1103","2014-02-20",16.809999
"1104","2014-02-21",16.690001
"1105","2014-02-24",16.559999
"1106","2014-02-25",16.129999
"1107","2014-02-26",16.16
"1108","2014-02-27",15.98
"1109","2014-02-28",15.92
"1110","2014-03-03",16.1
"1111","2014-03-04",16.16
"1112","2014-03-05",16.5
"1113","2014-03-06",16.82
"1114","2014-03-07",16.879999
"1115","2014-03-10",17.08
"1116","2014-03-11",17.040001
"1117","2014-03-12",17.389999
"1118","2014-03-13",17.26
"1119","2014-03-14",17.1
"1120","2014-03-17",17.25
"1121","2014-03-18",17.26
"1122","2014-03-19",17.299999
"1123","2014-03-20",17.5
"1124","2014-03-21",17.5
"1125","2014-03-24",17.4
"1126","2014-03-25",17.41
"1127","2014-03-26",17.110001
"1128","2014-03-27",17.16
"1129","2014-03-28",17.17
"1130","2014-03-31",18.32
"1131","2014-04-01",18.209999
"1132","2014-04-02",18.33
"1133","2014-04-03",18.4
"1134","2014-04-04",17.82
"1135","2014-04-07",17.360001
"1136","2014-04-08",17.290001
"1137","2014-04-09",17.65
"1138","2014-04-10",17.209999
"1139","2014-04-11",16.9
"1140","2014-04-14",16.91
"1141","2014-04-15",16.709999
"1142","2014-04-16",16.9
"1143","2014-04-17",17.219999
"1144","2014-04-21",17.379999
"1145","2014-04-22",18.16
"1146","2014-04-23",18.23
"1147","2014-04-24",18.07
"1148","2014-04-25",19.66
"1149","2014-04-28",19.43
"1150","2014-04-29",19.4
"1151","2014-04-30",19.559999
"1152","2014-05-01",19
"1153","2014-05-02",18.58
"1154","2014-05-05",18.540001
"1155","2014-05-06",18.030001
"1156","2014-05-07",17.879999
"1157","2014-05-08",17.639999
"1158","2014-05-09",18
"1159","2014-05-12",18.51
"1160","2014-05-13",18.18
"1161","2014-05-14",17.91
"1162","2014-05-15",18.07
"1163","2014-05-16",18.49
"1164","2014-05-19",18.75
"1165","2014-05-20",18.360001
"1166","2014-05-21",18.25
"1167","2014-05-22",18.34
"1168","2014-05-23",18.43
"1169","2014-05-27",18.57
"1170","2014-05-28",18.83
"1171","2014-05-29",18.799999
"1172","2014-05-30",18.559999
"1173","2014-06-02",18.389999
"1174","2014-06-03",18.08
"1175","2014-06-04",18.49
"1176","2014-06-05",19.299999
"1177","2014-06-06",19.700001
"1178","2014-06-09",19.1
"1179","2014-06-10",19.1
"1180","2014-06-11",18.67
"1181","2014-06-12",18.42
"1182","2014-06-13",18.129999
"1183","2014-06-16",18.280001
"1184","2014-06-17",18.1
"1185","2014-06-18",18.34
"1186","2014-06-19",18.200001
"1187","2014-06-20",18.870001
"1188","2014-06-23",18.92
"1189","2014-06-24",18.860001
"1190","2014-06-25",19.049999
"1191","2014-06-26",18.879999
"1192","2014-06-27",18.92
"1193","2014-06-30",19.17
"1194","2014-07-01",19.42
"1195","2014-07-02",18.99
"1196","2014-07-03",19.32
"1197","2014-07-07",19.49
"1198","2014-07-08",19.73
"1199","2014-07-09",19.549999
"1200","2014-07-10",19.66
"1201","2014-07-11",19.91
"1202","2014-07-14",20.18
"1203","2014-07-15",19.9
"1204","2014-07-16",19.99
"1205","2014-07-17",19.860001
"1206","2014-07-18",20.379999
"1207","2014-07-21",20.49
"1208","2014-07-22",20.57
"1209","2014-07-23",20.389999
"1210","2014-07-24",20.309999
"1211","2014-07-25",21.879999
"1212","2014-07-28",21.9
"1213","2014-07-29",21.790001
"1214","2014-07-30",22.059999
"1215","2014-07-31",22.01
"1216","2014-08-01",21.98
"1217","2014-08-04",22
"1218","2014-08-05",21.98
"1219","2014-08-06",22.01
"1220","2014-08-07",22
"1221","2014-08-08",22.27
"1222","2014-08-11",22.51
"1223","2014-08-12",22.59
"1224","2014-08-13",22.719999
"1225","2014-08-14",23.469999
"1226","2014-08-15",24.389999
"1227","2014-08-18",24.75
"1228","2014-08-19",24.93
"1229","2014-08-20",24.860001
"1230","2014-08-21",25
"1231","2014-08-22",25.389999
"1232","2014-08-25",25.32
"1233","2014-08-26",25.459999
"1234","2014-08-27",25.719999
"1235","2014-08-28",25.66
"1236","2014-08-29",25.959999
"1237","2014-09-02",26.41
"1238","2014-09-03",25.76
"1239","2014-09-04",25.860001
"1240","2014-09-05",25.780001
"1241","2014-09-08",26.450001
"1242","2014-09-09",26.24
"1243","2014-09-10",26.85
"1244","2014-09-11",26.73
"1245","2014-09-12",26.91
"1246","2014-09-15",26.219999
"1247","2014-09-16",26.209999
"1248","2014-09-17",25.790001
"1249","2014-09-18",25.690001
"1250","2014-09-19",24.26
"1251","2014-09-22",23.9
"1252","2014-09-23",24.23
"1253","2014-09-24",24.200001
"1254","2014-09-25",23.790001
"1255","2014-09-26",24.02
"1256","2014-09-29",24.139999
"1257","2014-09-30",23.549999
"1258","2014-10-01",22.620001
"1259","2014-10-02",22.84
"1260","2014-10-03",23.110001
"1261","2014-10-06",23.719999
"1262","2014-10-07",23.85
"1263","2014-10-08",24.870001
"1264","2014-10-09",24.33
"1265","2014-10-10",24.27
"1266","2014-10-13",24.32
"1267","2014-10-14",24.84
"1268","2014-10-15",24.83
"1269","2014-10-16",24.620001
"1270","2014-10-17",24.5
"1271","2014-10-20",25
"1272","2014-10-21",25.389999
"1273","2014-10-22",24.450001
"1274","2014-10-23",25.440001
"1275","2014-10-24",23.870001
"1276","2014-10-27",26.16
"1277","2014-10-28",25.440001
"1278","2014-10-29",25.799999
"1279","2014-10-30",26.09
"1280","2014-10-31",26.129999
"1281","2014-11-03",26.219999
"1282","2014-11-04",26.91
"1283","2014-11-05",26.709999
"1284","2014-11-06",27.540001
"1285","2014-11-07",27.33
"1286","2014-11-10",27.950001
"1287","2014-11-11",28.040001
"1288","2014-11-12",28.139999
"1289","2014-11-13",27.860001
"1290","2014-11-14",27.41
"1291","2014-11-17",27.139999
"1292","2014-11-18",26.610001
"1293","2014-11-19",26.469999
"1294","2014-11-20",26.65
"1295","2014-11-21",26.440001
"1296","2014-11-24",26.860001
"1297","2014-11-25",27.610001
"1298","2014-11-26",27.690001
"1299","2014-11-28",28.049999
"1300","2014-12-01",27.48
"1301","2014-12-02",28.15
"1302","2014-12-03",28.879999
"1303","2014-12-04",28.889999
"1304","2014-12-05",28
"1305","2014-12-08",27.860001
"1306","2014-12-09",27.67
"1307","2014-12-10",26.83
"1308","2014-12-11",27.9
"1309","2014-12-12",27.67
"1310","2014-12-15",27.790001
"1311","2014-12-16",27.35
"1312","2014-12-17",27.969999
"1313","2014-12-18",28
"1314","2014-12-19",28.129999
"1315","2014-12-22",29.719999
"1316","2014-12-23",29.889999
"1317","2014-12-24",29.68
"1318","2014-12-26",30.08
"1319","2014-12-29",29.93
"1320","2014-12-30",29.629999
"1321","2014-12-31",29.200001
"1322","2015-01-02",28.450001
"1323","2015-01-05",27.790001
"1324","2015-01-06",26.799999
"1325","2015-01-07",26.940001
"1326","2015-01-08",27.639999
"1327","2015-01-09",26.51
"1328","2015-01-12",26.75
"1329","2015-01-13",27.07
"1330","2015-01-14",27.01
"1331","2015-01-15",26.57
"1332","2015-01-16",27.379999
"1333","2015-01-20",27.049999
"1334","2015-01-21",26.799999
"1335","2015-01-22",27.49
"1336","2015-01-23",27.559999
"1337","2015-01-26",27.059999
"1338","2015-01-27",27.25
"1339","2015-01-28",27.26
"1340","2015-01-29",27.559999
"1341","2015-01-30",26.4
"1342","2015-02-02",26.48
"1343","2015-02-03",26.57
"1344","2015-02-04",26.24
"1345","2015-02-05",26.25
"1346","2015-02-06",25.059999
"1347","2015-02-09",25.01
"1348","2015-02-10",25.469999
"1349","2015-02-11",25.73
"1350","2015-02-12",26.370001
"1351","2015-02-13",26.719999
"1352","2015-02-17",26.27
"1353","2015-02-18",27
"1354","2015-02-19",26.889999
"1355","2015-02-20",27.76
"1356","2015-02-23",27.59
"1357","2015-02-24",28.25
"1358","2015-02-25",29
"1359","2015-02-26",29.360001
"1360","2015-02-27",29.040001
"1361","2015-03-02",28.59
"1362","2015-03-03",27.940001
"1363","2015-03-04",27.870001
"1364","2015-03-05",27.860001
"1365","2015-03-06",27.48
"1366","2015-03-09",28
"1367","2015-03-10",27.65
"1368","2015-03-11",28.129999
"1369","2015-03-12",28.92
"1370","2015-03-13",28.450001
"1371","2015-03-16",28.049999
"1372","2015-03-17",27.709999
"1373","2015-03-18",27.25
"1374","2015-03-19",27.209999
"1375","2015-03-20",27.559999
"1376","2015-03-23",27.74
"1377","2015-03-24",27.719999
"1378","2015-03-25",26.969999
"1379","2015-03-26",27.129999
"1380","2015-03-27",27.629999
"1381","2015-03-30",29
"1382","2015-03-31",27.26
"1383","2015-04-01",26.9
"1384","2015-04-02",26.01
"1385","2015-04-06",25.110001
"1386","2015-04-07",24.68
"1387","2015-04-08",24.889999
"1388","2015-04-09",24.309999
"1389","2015-04-10",24.459999
"1390","2015-04-13",24.469999
"1391","2015-04-14",24.5
"1392","2015-04-15",24.74
"1393","2015-04-16",24.780001
"1394","2015-04-17",25.5
"1395","2015-04-20",25.389999
"1396","2015-04-21",32.02
"1397","2015-04-22",33.389999
"1398","2015-04-23",33.82
"1399","2015-04-24",32.68
"1400","2015-04-27",30.27
"1401","2015-04-28",30.18
"1402","2015-04-29",29.639999
"1403","2015-04-30",28.9
"1404","2015-05-01",28.91
"1405","2015-05-04",29.25
"1406","2015-05-05",29.08
"1407","2015-05-06",29.09
"1408","2015-05-07",29.610001
"1409","2015-05-08",30.559999
"1410","2015-05-11",31.02
"1411","2015-05-12",30.85
"1412","2015-05-13",30.870001
"1413","2015-05-14",31.219999
"1414","2015-05-15",30.870001
"1415","2015-05-18",31
"1416","2015-05-19",30.98
"1417","2015-05-20",30.82
"1418","2015-05-21",31.23
"1419","2015-05-22",31.68
"1420","2015-05-26",31.59
"1421","2015-05-27",32.950001
"1422","2015-05-28",32.830002
"1423","2015-05-29",32.18
"1424","2015-06-01",32.52
"1425","2015-06-02",32.360001
"1426","2015-06-03",32.869999
"1427","2015-06-04",32.389999
"1428","2015-06-05",32.630001
"1429","2015-06-08",32.310001
"1430","2015-06-09",32.34
"1431","2015-06-10",32.220001
"1432","2015-06-11",32.27
"1433","2015-06-12",31.98
"1434","2015-06-15",32.459999
"1435","2015-06-16",32.43
"1436","2015-06-17",32.810001
"1437","2015-06-18",32.639999
"1438","2015-06-19",33.189999
"1439","2015-06-22",33.369999
"1440","2015-06-23",34.139999
"1441","2015-06-24",33.029999
"1442","2015-06-25",32.709999
"1443","2015-06-26",32.529999
"1444","2015-06-29",32.509998
"1445","2015-06-30",32.66
"1446","2015-07-01",33.080002
"1447","2015-07-02",33.060001
"1448","2015-07-06",33.5
"1449","2015-07-07",33.209999
"1450","2015-07-08",32.68
"1451","2015-07-09",32
"1452","2015-07-10",32.779999
"1453","2015-07-13",32.93
"1454","2015-07-14",32.93
"1455","2015-07-15",32.419998
"1456","2015-07-16",33.009998
"1457","2015-07-17",33.09
"1458","2015-07-20",32.77
"1459","2015-07-21",32.75
"1460","2015-07-22",33.02
"1461","2015-07-23",32.23
"1462","2015-07-24",31.370001
"1463","2015-07-27",30.42
"1464","2015-07-28",31.129999
"1465","2015-07-29",31.6
"1466","2015-07-30",31.360001
"1467","2015-07-31",32.299999
"1468","2015-08-03",32.23
"1469","2015-08-04",32.32
"1470","2015-08-05",32.84
"1471","2015-08-06",26.379999
"1472","2015-08-07",25.18
"1473","2015-08-10",25.27
"1474","2015-08-11",25.559999
"1475","2015-08-12",25.309999
"1476","2015-08-13",24.52
"1477","2015-08-14",25.209999
"1478","2015-08-17",25.08
"1479","2015-08-18",25.799999
"1480","2015-08-19",25.68
"1481","2015-08-20",25.35
"1482","2015-08-21",24.82
"1483","2015-08-24",23.700001
"1484","2015-08-25",22.93
"1485","2015-08-26",22.889999
"1486","2015-08-27",23.190001
"1487","2015-08-28",23.01
"1488","2015-08-31",23.26
"1489","2015-09-01",22.190001
"1490","2015-09-02",22.030001
"1491","2015-09-03",22.85
"1492","2015-09-04",22.66
"1493","2015-09-08",23.559999
"1494","2015-09-09",22.93
"1495","2015-09-10",22.99
"1496","2015-09-11",22.360001
"1497","2015-09-14",21.91
"1498","2015-09-15",21.5
"1499","2015-09-16",21.879999
"1500","2015-09-17",22.5
"1501","2015-09-18",22.49
"1502","2015-09-21",22.129999
"1503","2015-09-22",21.27
"1504","2015-09-23",21
"1505","2015-09-24",20.66
"1506","2015-09-25",20.32
"1507","2015-09-28",19.68
"1508","2015-09-29",19.610001
"1509","2015-09-30",19.6
"1510","2015-10-01",19.9
"1511","2015-10-02",20.879999
"1512","2015-10-05",21.26
"1513","2015-10-06",21.700001
"1514","2015-10-07",22.450001
"1515","2015-10-08",22.379999
"1516","2015-10-09",22.77
"1517","2015-10-12",22.26
"1518","2015-10-13",21.860001
"1519","2015-10-14",21.879999
"1520","2015-10-15",21.93
"1521","2015-10-16",21.99
"1522","2015-10-19",22.17
"1523","2015-10-20",21.73
"1524","2015-10-21",21.459999
"1525","2015-10-22",21.48
"1526","2015-10-23",21.690001
"1527","2015-10-26",20.93
"1528","2015-10-27",18.49
"1529","2015-10-28",17.219999
"1530","2015-10-29",23.129999
"1531","2015-10-30",23.790001
"1532","2015-11-02",24.379999
"1533","2015-11-03",24.42
"1534","2015-11-04",23.049999
"1535","2015-11-05",23.66
"1536","2015-11-06",24.309999
"1537","2015-11-09",23.870001
"1538","2015-11-10",23.98
"1539","2015-11-11",23.370001
"1540","2015-11-12",23
"1541","2015-11-13",22.940001
"1542","2015-11-16",22.76
"1543","2015-11-17",23.34
"1544","2015-11-18",23.26
"1545","2015-11-19",23.42
"1546","2015-11-20",23.709999
"1547","2015-11-23",23.57
"1548","2015-11-24",23.870001
"1549","2015-11-25",23.870001
"1550","2015-11-27",23.73
"1551","2015-11-30",23.6
"1552","2015-12-01",23.709999
"1553","2015-12-02",23.719999
"1554","2015-12-03",22.809999
"1555","2015-12-04",23.110001
"1556","2015-12-07",22.190001
"1557","2015-12-08",21.120001
"1558","2015-12-09",20.68
"1559","2015-12-10",21.190001
"1560","2015-12-11",20.530001
"1561","2015-12-14",20.309999
"1562","2015-12-15",20.559999
"1563","2015-12-16",21.25
"1564","2015-12-17",21
"1565","2015-12-18",20.34
"1566","2015-12-21",20.07
"1567","2015-12-22",20.290001
"1568","2015-12-23",20.889999
"1569","2015-12-24",20.860001
"1570","2015-12-28",20.299999
"1571","2015-12-29",20.35
"1572","2015-12-30",20.889999
"1573","2015-12-31",20.389999
"1574","2016-01-04",21.01
"1575","2016-01-05",21.4
"1576","2016-01-06",20.75
"1577","2016-01-07",20
"1578","2016-01-08",20.65
"1579","2016-01-11",20.450001
"1580","2016-01-12",20.870001
"1581","2016-01-13",19.360001
"1582","2016-01-14",19.959999
"1583","2016-01-15",19.700001
"1584","2016-01-19",19.02
"1585","2016-01-20",19.68
"1586","2016-01-21",19.809999
"1587","2016-01-22",20.719999
"1588","2016-01-25",19.879999
"1589","2016-01-26",20.85
"1590","2016-01-27",21.34
"1591","2016-01-28",20.940001
"1592","2016-01-29",22.01
"1593","2016-02-01",22.15
"1594","2016-02-02",21.59
"1595","2016-02-03",21.73
"1596","2016-02-04",22.9
"1597","2016-02-05",23.65
"1598","2016-02-08",24
"1599","2016-02-09",23.68
"1600","2016-02-10",23.82
"1601","2016-02-11",24.290001
"1602","2016-02-12",24.34
"1603","2016-02-16",24.84
"1604","2016-02-17",24.940001
"1605","2016-02-18",24.65
"1606","2016-02-19",24.66
"1607","2016-02-22",24.34
"1608","2016-02-23",24.58
"1609","2016-02-24",24.889999
"1610","2016-02-25",24.959999
"1611","2016-02-26",25.389999
"1612","2016-02-29",25.51
"1613","2016-03-01",25.75
"1614","2016-03-02",25.780001
"1615","2016-03-03",26.040001
"1616","2016-03-04",26.08
"1617","2016-03-07",26.4
"1618","2016-03-08",25.67
"1619","2016-03-09",25.85
"1620","2016-03-10",25.73
"1621","2016-03-11",26.200001
"1622","2016-03-14",26.129999
"1623","2016-03-15",25.82
"1624","2016-03-16",26.360001
"1625","2016-03-17",27.610001
"1626","2016-03-18",28.040001
"1627","2016-03-21",28.15
"1628","2016-03-22",27.440001
"1629","2016-03-23",27.360001
"1630","2016-03-24",26.940001
"1631","2016-03-28",26.42
"1632","2016-03-29",27.120001
"1633","2016-03-30",26.92
"1634","2016-03-31",27.16
"1635","2016-04-01",26.85
"1636","2016-04-04",26.85
"1637","2016-04-05",26.15
"1638","2016-04-06",26.01
"1639","2016-04-07",25.51
"1640","2016-04-08",25.799999
"1641","2016-04-11",25.24
"1642","2016-04-12",24.98
"1643","2016-04-13",25.809999
"1644","2016-04-14",25.469999
"1645","2016-04-15",25.51
"1646","2016-04-18",25.719999
"1647","2016-04-19",25.690001
"1648","2016-04-20",25.74
"1649","2016-04-21",25.49
"1650","2016-04-22",26.030001
"1651","2016-04-25",25.620001
"1652","2016-04-26",25.82
"1653","2016-04-27",25.129999
"1654","2016-04-28",24.690001
"1655","2016-04-29",23.370001
"1656","2016-05-02",24.059999
"1657","2016-05-03",23.65
"1658","2016-05-04",23.16
"1659","2016-05-05",22.809999
"1660","2016-05-06",23.450001
"1661","2016-05-09",23.620001
"1662","2016-05-10",23.780001
"1663","2016-05-11",23.09
"1664","2016-05-12",22.59
"1665","2016-05-13",22.09
"1666","2016-05-16",22.120001
"1667","2016-05-17",21.370001
"1668","2016-05-18",21.879999
"1669","2016-05-19",22.09
"1670","2016-05-20",22.48
"1671","2016-05-23",21.91
"1672","2016-05-24",22.379999
"1673","2016-05-25",22.549999
"1674","2016-05-26",22.360001
"1675","2016-05-27",22.690001
"1676","2016-05-31",22.66
"1677","2016-06-01",22.67
"1678","2016-06-02",22.950001
"1679","2016-06-03",22.870001
"1680","2016-06-06",23.51
"1681","2016-06-07",23.5
"1682","2016-06-08",23.73
"1683","2016-06-09",23.35
"1684","2016-06-10",22.879999
"1685","2016-06-13",22.66
"1686","2016-06-14",22.559999
"1687","2016-06-15",22.889999
"1688","2016-06-16",22.879999
"1689","2016-06-17",23.209999
"1690","2016-06-20",23.08
"1691","2016-06-21",22.77
"1692","2016-06-22",22.42
"1693","2016-06-23",22.34
"1694","2016-06-24",21.43
"1695","2016-06-27",20.76
"1696","2016-06-28",20.629999
"1697","2016-06-29",21.67
"1698","2016-06-30",22.42
"1699","2016-07-01",22.5
"1700","2016-07-05",21.57
"1701","2016-07-06",21.67
"1702","2016-07-07",22.110001
"1703","2016-07-08",23.08
"1704","2016-07-11",23.41
"1705","2016-07-12",23.5
"1706","2016-07-13",23.75
"1707","2016-07-14",23.9
"1708","2016-07-15",24.049999
"1709","2016-07-18",24.23
"1710","2016-07-19",24.139999
"1711","2016-07-20",24.18
"1712","2016-07-21",23.76
"1713","2016-07-22",24.040001
"1714","2016-07-25",23.879999
"1715","2016-07-26",24.5
"1716","2016-07-27",24.25
"1717","2016-07-28",24.799999
"1718","2016-07-29",24.76
"1719","2016-08-01",24.85
"1720","2016-08-02",24.549999
"1721","2016-08-03",24.76
"1722","2016-08-04",24.91
"1723","2016-08-05",25.35
"1724","2016-08-08",25.639999
"1725","2016-08-09",25.52
"1726","2016-08-10",26.1
"1727","2016-08-11",25.870001
"1728","2016-08-12",25.860001
"1729","2016-08-15",25.75
"1730","2016-08-16",25.860001
"1731","2016-08-17",25.530001
"1732","2016-08-18",25.58
"1733","2016-08-19",25.68
"1734","2016-08-22",25.59
"1735","2016-08-23",25.790001
"1736","2016-08-24",25.719999
"1737","2016-08-25",25.49
"1738","2016-08-26",25.51
"1739","2016-08-29",25.6
"1740","2016-08-30",25.950001
"1741","2016-08-31",25.799999
"1742","2016-09-01",26.08
"1743","2016-09-02",26.379999
"1744","2016-09-06",26.389999
"1745","2016-09-07",26.65
"1746","2016-09-08",25.34
"1747","2016-09-09",24.790001
"1748","2016-09-12",23.860001
"1749","2016-09-13",23.27
"1750","2016-09-14",23.16
"1751","2016-09-15",23.51
"1752","2016-09-16",23.49
"1753","2016-09-19",23.68
"1754","2016-09-20",23
"1755","2016-09-21",23.25
"1756","2016-09-22",23.629999
"1757","2016-09-23",23.07
"1758","2016-09-26",23.07
"1759","2016-09-27",22.99
"1760","2016-09-28",23.049999
"1761","2016-09-29",23
"1762","2016-09-30",23.059999
"1763","2016-10-03",23.02
"1764","2016-10-04",22.84
"1765","2016-10-05",22.870001
"1766","2016-10-06",22.799999
"1767","2016-10-07",22.709999
"1768","2016-10-10",23.139999
"1769","2016-10-11",22.83
"1770","2016-10-12",22.98
"1771","2016-10-13",22.450001
"1772","2016-10-14",22.450001
"1773","2016-10-17",22.299999
"1774","2016-10-18",22.200001
"1775","2016-10-19",22.200001
"1776","2016-10-20",22.450001
"1777","2016-10-21",22.549999
"1778","2016-10-24",22.85
"1779","2016-10-25",22.799999
"1780","2016-10-26",22.65
"1781","2016-10-27",21.549999
"1782","2016-10-28",21.15
"1783","2016-10-31",21.200001
"1784","2016-11-01",20.9
"1785","2016-11-02",21.299999
"1786","2016-11-03",21.15
"1787","2016-11-04",21.950001
"1788","2016-11-07",22.450001
"1789","2016-11-08",22.9
"1790","2016-11-09",23.5
"1791","2016-11-10",23.9
"1792","2016-11-11",24.9
"1793","2016-11-14",25.5
"1794","2016-11-15",25.4
"1795","2016-11-16",25.85
"1796","2016-11-17",25.9
"1797","2016-11-18",25.700001
"1798","2016-11-21",25.700001
"1799","2016-11-22",25.25
"1800","2016-11-23",25.450001
"1801","2016-11-25",25.549999
"1802","2016-11-28",25.200001
"1803","2016-11-29",25
"1804","2016-11-30",25.1
"1805","2016-12-01",25.5
"1806","2016-12-02",25.5
"1807","2016-12-05",25.85
"1808","2016-12-06",26.700001
"1809","2016-12-07",27.549999
"1810","2016-12-08",28.5
"1811","2016-12-09",28.4
"1812","2016-12-12",27.4
"1813","2016-12-13",27.25
"1814","2016-12-14",27.6
"1815","2016-12-15",27.950001
"1816","2016-12-16",26.75
"1817","2016-12-19",26.4
"1818","2016-12-20",25.75
"1819","2016-12-21",25.450001
"1820","2016-12-22",25.15
"1821","2016-12-23",25.450001
"1822","2016-12-27",25.65
"1823","2016-12-28",25.049999
"1824","2016-12-29",24.9
"1825","2016-12-30",25.049999
"1826","2017-01-03",25.35
"1827","2017-01-04",25.450001
"1828","2017-01-05",25
"1829","2017-01-06",24.9
"1830","2017-01-09",24.700001
"1831","2017-01-10",24.9
"1832","2017-01-11",25
"1833","2017-01-12",24.700001
"1834","2017-01-13",25.700001
"1835","2017-01-17",25.049999
"1836","2017-01-18",25
"1837","2017-01-19",24.9
"1838","2017-01-20",24.6
"1839","2017-01-23",24.15
"1840","2017-01-24",24.450001
"1841","2017-01-25",24.9
"1842","2017-01-26",24.700001
"1843","2017-01-27",24.9
"1844","2017-01-30",24.35
"1845","2017-01-31",23.75
"1846","2017-02-01",24.1
"1847","2017-02-02",24.25
"1848","2017-02-03",25
"1849","2017-02-06",24.75
"1850","2017-02-07",23.700001
"1851","2017-02-08",23.700001
"1852","2017-02-09",23
"1853","2017-02-10",23.5
"1854","2017-02-13",23.75
"1855","2017-02-14",23.65
"1856","2017-02-15",23.549999
"1857","2017-02-16",23.4
"1858","2017-02-17",23.450001
"1859","2017-02-21",23
"1860","2017-02-22",22.950001
"1861","2017-02-23",22.799999
"1862","2017-02-24",22.75
"1863","2017-02-27",22.4
"1864","2017-02-28",21.85
"1865","2017-03-01",21.9
"1866","2017-03-02",21.299999
"1867","2017-03-03",21.1
"1868","2017-03-06",21.799999
"1869","2017-03-07",21.299999
"1870","2017-03-08",21
"1871","2017-03-09",20.6
"1872","2017-03-10",20.6
"1873","2017-03-13",20.799999
"1874","2017-03-14",20.85
"1875","2017-03-15",21.450001
"1876","2017-03-16",21.4
"1877","2017-03-17",21.35
"1878","2017-03-20",20.85
"1879","2017-03-21",20.35
"1880","2017-03-22",20.5
"1881","2017-03-23",20.549999
"1882","2017-03-24",20.5
"1883","2017-03-27",20.450001
"1884","2017-03-28",20.85
"1885","2017-03-29",21.25
"1886","2017-03-30",21.6
"1887","2017-03-31",21.35
"1888","2017-04-03",20.549999
"1889","2017-04-04",20.950001
"1890","2017-04-05",20.950001
"1891","2017-04-06",20.700001
"1892","2017-04-07",20.299999
"1893","2017-04-10",20.4
"1894","2017-04-11",19.299999
"1895","2017-04-12",19.049999
"1896","2017-04-13",19
