"","date","ADXS"
"1022","2011-01-21",243.75
"1023","2011-01-24",243.75
"1024","2011-01-25",253.125
"1025","2011-01-26",262.5
"1026","2011-01-27",281.25
"1027","2011-01-28",290.625
"1028","2011-01-31",275.625
"1029","2011-02-01",260.625
"1030","2011-02-02",253.125
"1031","2011-02-03",253.125
"1032","2011-02-04",253.125
"1033","2011-02-07",253.125
"1034","2011-02-08",243.75
"1035","2011-02-09",243.75
"1036","2011-02-10",243.75
"1037","2011-02-11",251.25
"1038","2011-02-14",234.375
"1039","2011-02-15",253.125
"1040","2011-02-16",258.75
"1041","2011-02-17",271.875
"1042","2011-02-18",281.25
"1043","2011-02-22",262.5
"1044","2011-02-23",277.5
"1045","2011-02-24",262.5
"1046","2011-02-25",262.5
"1047","2011-02-28",271.875
"1048","2011-03-01",251.25
"1049","2011-03-02",253.125
"1050","2011-03-03",234.375
"1051","2011-03-04",241.875
"1052","2011-03-07",230.625
"1053","2011-03-08",228.75
"1054","2011-03-09",226.875
"1055","2011-03-10",226.875
"1056","2011-03-11",225
"1057","2011-03-14",221.25
"1058","2011-03-15",215.625
"1059","2011-03-16",215.625
"1060","2011-03-17",225
"1061","2011-03-18",225
"1062","2011-03-21",234.375
"1063","2011-03-22",215.625
"1064","2011-03-23",225
"1065","2011-03-24",221.25
"1066","2011-03-25",223.125
"1067","2011-03-28",240
"1068","2011-03-29",251.25
"1069","2011-03-30",262.5
"1070","2011-03-31",262.5
"1071","2011-04-01",253.125
"1072","2011-04-04",253.125
"1073","2011-04-05",243.75
"1074","2011-04-06",253.125
"1075","2011-04-07",251.25
"1076","2011-04-08",243.75
"1077","2011-04-11",245.625
"1078","2011-04-12",271.875
"1079","2011-04-13",318.75
"1080","2011-04-14",333.75
"1081","2011-04-15",298.125
"1082","2011-04-18",318.75
"1083","2011-04-19",328.125
"1084","2011-04-20",337.5
"1085","2011-04-21",337.5
"1086","2011-04-25",343.125
"1087","2011-04-26",346.875
"1088","2011-04-27",341.25
"1089","2011-04-28",343.125
"1090","2011-04-29",393.75
"1091","2011-05-02",444.375
"1092","2011-05-03",440.625
"1093","2011-05-04",438.75
"1094","2011-05-05",416.25
"1095","2011-05-06",393.75
"1096","2011-05-09",356.25
"1097","2011-05-10",356.25
"1098","2011-05-11",346.875
"1099","2011-05-12",352.5
"1100","2011-05-13",360
"1101","2011-05-16",361.875
"1102","2011-05-17",346.875
"1103","2011-05-18",328.125
"1104","2011-05-19",331.875
"1105","2011-05-20",335.625
"1106","2011-05-23",328.125
"1107","2011-05-24",337.5
"1108","2011-05-25",335.625
"1109","2011-05-26",328.125
"1110","2011-05-27",328.125
"1111","2011-05-31",315
"1112","2011-06-01",318.75
"1113","2011-06-02",307.5
"1114","2011-06-03",303.75
"1115","2011-06-06",303.75
"1116","2011-06-07",300
"1117","2011-06-08",290.625
"1118","2011-06-09",288.75
"1119","2011-06-10",285
"1120","2011-06-13",277.5
"1121","2011-06-14",277.5
"1122","2011-06-15",281.25
"1123","2011-06-16",277.5
"1124","2011-06-17",279.375
"1125","2011-06-20",279.375
"1126","2011-06-21",266.25
"1127","2011-06-22",271.875
"1128","2011-06-23",271.875
"1129","2011-06-24",271.875
"1130","2011-06-27",277.5
"1131","2011-06-28",268.125
"1132","2011-06-29",281.25
"1133","2011-06-30",300
"1134","2011-07-01",313.125
"1135","2011-07-05",324.375
"1136","2011-07-06",356.25
"1137","2011-07-07",365.625
"1138","2011-07-08",337.5
"1139","2011-07-11",303.75
"1140","2011-07-12",290.625
"1141","2011-07-13",286.875
"1142","2011-07-14",285
"1143","2011-07-15",286.875
"1144","2011-07-18",281.25
"1145","2011-07-19",281.25
"1146","2011-07-20",300
"1147","2011-07-21",290.625
"1148","2011-07-22",300
"1149","2011-07-25",300
"1150","2011-07-26",290.625
"1151","2011-07-27",281.25
"1152","2011-07-28",281.25
"1153","2011-07-29",279.375
"1154","2011-08-01",281.25
"1155","2011-08-02",281.25
"1156","2011-08-03",281.25
"1157","2011-08-04",273.75
"1158","2011-08-05",286.875
"1159","2011-08-08",262.5
"1160","2011-08-09",271.875
"1161","2011-08-10",266.25
"1162","2011-08-11",266.25
"1163","2011-08-12",271.875
"1164","2011-08-15",281.25
"1165","2011-08-16",271.875
"1166","2011-08-17",281.25
"1167","2011-08-18",279.375
"1168","2011-08-19",271.875
"1169","2011-08-22",266.25
"1170","2011-08-23",271.875
"1171","2011-08-24",271.875
"1172","2011-08-25",262.5
"1173","2011-08-26",249.375
"1174","2011-08-29",260.625
"1175","2011-08-30",251.25
"1176","2011-08-31",268.125
"1177","2011-09-01",262.5
"1178","2011-09-02",262.5
"1179","2011-09-06",271.875
"1180","2011-09-07",268.125
"1181","2011-09-08",266.25
"1182","2011-09-09",271.875
"1183","2011-09-12",271.875
"1184","2011-09-13",270
"1185","2011-09-14",277.5
"1186","2011-09-15",264.375
"1187","2011-09-16",271.875
"1188","2011-09-19",262.5
"1189","2011-09-20",262.5
"1190","2011-09-21",266.25
"1191","2011-09-22",262.5
"1192","2011-09-23",262.5
"1193","2011-09-26",271.875
"1194","2011-09-27",262.5
"1195","2011-09-28",258.75
"1196","2011-09-29",260.625
"1197","2011-09-30",262.5
"1198","2011-10-03",249.375
"1199","2011-10-04",245.625
"1200","2011-10-05",243.75
"1201","2011-10-06",247.5
"1202","2011-10-07",245.625
"1203","2011-10-10",243.75
"1204","2011-10-11",247.5
"1205","2011-10-12",262.5
"1206","2011-10-13",271.875
"1207","2011-10-14",271.875
"1208","2011-10-17",271.875
"1209","2011-10-18",281.25
"1210","2011-10-19",271.875
"1211","2011-10-20",264.375
"1212","2011-10-21",262.5
"1213","2011-10-24",271.875
"1214","2011-10-25",281.25
"1215","2011-10-26",294.375
"1216","2011-10-27",288.75
"1217","2011-10-28",281.25
"1218","2011-10-31",264.375
"1219","2011-11-01",281.25
"1220","2011-11-02",281.25
"1221","2011-11-03",275.625
"1222","2011-11-04",279.375
"1223","2011-11-07",277.5
"1224","2011-11-08",277.5
"1225","2011-11-09",277.5
"1226","2011-11-10",279.375
"1227","2011-11-11",279.375
"1228","2011-11-14",279.375
"1229","2011-11-15",277.5
"1230","2011-11-16",277.5
"1231","2011-11-17",279.375
"1232","2011-11-18",279.375
"1233","2011-11-21",271.875
"1234","2011-11-22",281.25
"1235","2011-11-23",271.875
"1236","2011-11-25",275.625
"1237","2011-11-28",275.625
"1238","2011-11-29",279.375
"1239","2011-11-30",279.375
"1240","2011-12-01",281.25
"1241","2011-12-02",277.5
"1242","2011-12-05",300
"1243","2011-12-06",300
"1244","2011-12-07",309.375
"1245","2011-12-08",335.625
"1246","2011-12-09",290.625
"1247","2011-12-12",296.25
"1248","2011-12-13",281.25
"1249","2011-12-14",262.5
"1250","2011-12-15",286.875
"1251","2011-12-16",271.875
"1252","2011-12-19",277.5
"1253","2011-12-20",285
"1254","2011-12-21",286.875
"1255","2011-12-22",292.5
"1256","2011-12-23",294.375
"1257","2011-12-27",316.875
"1258","2011-12-28",316.875
"1259","2011-12-29",326.25
"1260","2011-12-30",294.375
"1261","2012-01-03",300
"1262","2012-01-04",300
"1263","2012-01-05",294.375
"1264","2012-01-06",298.125
"1265","2012-01-09",300
"1266","2012-01-10",300
"1267","2012-01-11",309.375
"1268","2012-01-12",307.5
"1269","2012-01-13",318.75
"1270","2012-01-17",318.75
"1271","2012-01-18",309.375
"1272","2012-01-19",298.125
"1273","2012-01-20",309.375
"1274","2012-01-23",303.75
"1275","2012-01-24",318.75
"1276","2012-01-25",322.5
"1277","2012-01-26",316.875
"1278","2012-01-27",283.125
"1279","2012-01-30",283.125
"1280","2012-01-31",286.875
"1281","2012-02-01",286.875
"1282","2012-02-02",281.25
"1283","2012-02-03",281.25
"1284","2012-02-06",271.875
"1285","2012-02-07",281.25
"1286","2012-02-08",281.25
"1287","2012-02-09",281.25
"1288","2012-02-10",275.625
"1289","2012-02-13",266.25
"1290","2012-02-14",266.25
"1291","2012-02-15",253.125
"1292","2012-02-16",253.125
"1293","2012-02-17",255
"1294","2012-02-21",249.375
"1295","2012-02-22",245.625
"1296","2012-02-23",251.25
"1297","2012-02-24",260.625
"1298","2012-02-27",268.125
"1299","2012-02-28",243.75
"1300","2012-02-29",243.75
"1301","2012-03-01",236.25
"1302","2012-03-02",236.25
"1303","2012-03-05",225
"1304","2012-03-06",210
"1305","2012-03-07",225
"1306","2012-03-08",234.375
"1307","2012-03-09",234.375
"1308","2012-03-12",232.5
"1309","2012-03-13",232.5
"1310","2012-03-14",232.5
"1311","2012-03-15",236.25
"1312","2012-03-16",255
"1313","2012-03-19",249.375
"1314","2012-03-20",253.125
"1315","2012-03-21",249.375
"1316","2012-03-22",253.125
"1317","2012-03-23",258.75
"1318","2012-03-26",249.375
"1319","2012-03-27",225
"1320","2012-03-28",240
"1321","2012-03-29",243.75
"1322","2012-03-30",243.75
"1323","2012-04-02",232.5
"1324","2012-04-03",232.5
"1325","2012-04-04",228.75
"1326","2012-04-05",232.5
"1327","2012-04-09",240
"1328","2012-04-10",228.75
"1329","2012-04-11",232.5
"1330","2012-04-12",256.875
"1331","2012-04-13",243.75
"1332","2012-04-16",238.125
"1333","2012-04-17",228.75
"1334","2012-04-18",253.125
"1335","2012-04-19",243.75
"1336","2012-04-20",256.875
"1337","2012-04-23",243.75
"1338","2012-04-24",241.875
"1339","2012-04-25",243.75
"1340","2012-04-26",251.25
"1341","2012-04-27",243.75
"1342","2012-04-30",245.625
"1343","2012-05-01",253.125
"1344","2012-05-02",253.125
"1345","2012-05-03",256.875
"1346","2012-05-04",262.5
"1347","2012-05-07",258.75
"1348","2012-05-08",256.875
"1349","2012-05-09",268.125
"1350","2012-05-10",262.5
"1351","2012-05-11",258.75
"1352","2012-05-14",251.25
"1353","2012-05-15",202.5
"1354","2012-05-16",196.875
"1355","2012-05-17",196.875
"1356","2012-05-18",187.5
"1357","2012-05-21",180
"1358","2012-05-22",180
"1359","2012-05-23",183.75
"1360","2012-05-24",178.125
"1361","2012-05-25",178.125
"1362","2012-05-29",187.5
"1363","2012-05-30",187.5
"1364","2012-05-31",178.125
"1365","2012-06-01",183.75
"1366","2012-06-04",187.5
"1367","2012-06-05",172.5
"1368","2012-06-06",180
"1369","2012-06-07",172.5
"1370","2012-06-08",178.125
"1371","2012-06-11",172.5
"1372","2012-06-12",168.75
"1373","2012-06-13",195
"1374","2012-06-14",204.375
"1375","2012-06-15",183.75
"1376","2012-06-18",196.875
"1377","2012-06-19",196.875
"1378","2012-06-20",198.75
"1379","2012-06-21",191.25
"1380","2012-06-22",196.875
"1381","2012-06-25",183.75
"1382","2012-06-26",187.5
"1383","2012-06-27",183.75
"1384","2012-06-28",178.125
"1385","2012-06-29",170.625
"1386","2012-07-02",178.125
"1387","2012-07-03",187.5
"1388","2012-07-05",183.75
"1389","2012-07-06",178.125
"1390","2012-07-09",178.125
"1391","2012-07-10",168.75
"1392","2012-07-11",159.375
"1393","2012-07-12",140.625
"1394","2012-07-13",157.5
"1395","2012-07-16",165
"1396","2012-07-17",168.75
"1397","2012-07-18",168.75
"1398","2012-07-19",178.125
"1399","2012-07-20",178.125
"1400","2012-07-23",168.75
"1401","2012-07-24",172.5
"1402","2012-07-25",165
"1403","2012-07-26",159.375
"1404","2012-07-27",151.875
"1405","2012-07-30",136.875
"1406","2012-07-31",136.875
"1407","2012-08-01",135
"1408","2012-08-02",131.25
"1409","2012-08-03",133.125
"1410","2012-08-06",144.375
"1411","2012-08-07",131.25
"1412","2012-08-08",127.5
"1413","2012-08-09",140.625
"1414","2012-08-10",140.625
"1415","2012-08-13",127.5
"1416","2012-08-14",123.75
"1417","2012-08-15",125.625
"1418","2012-08-16",120
"1419","2012-08-17",123.75
"1420","2012-08-20",127.5
"1421","2012-08-21",118.125
"1422","2012-08-22",120
"1423","2012-08-23",120
"1424","2012-08-24",120
"1425","2012-08-27",116.25
"1426","2012-08-28",114.375
"1427","2012-08-29",116.25
"1428","2012-08-30",112.5
"1429","2012-08-31",110.625
"1430","2012-09-04",112.5
"1431","2012-09-05",121.875
"1432","2012-09-06",121.875
"1433","2012-09-07",121.875
"1434","2012-09-10",125.625
"1435","2012-09-11",121.875
"1436","2012-09-12",120
"1437","2012-09-13",120
"1438","2012-09-14",121.875
"1439","2012-09-17",121.875
"1440","2012-09-18",120
"1441","2012-09-19",116.25
"1442","2012-09-20",121.875
"1443","2012-09-21",120
"1444","2012-09-24",112.5
"1445","2012-09-25",112.5
"1446","2012-09-26",112.5
"1447","2012-09-27",110.625
"1448","2012-09-28",105
"1449","2012-10-01",120
"1450","2012-10-02",123.75
"1451","2012-10-03",116.25
"1452","2012-10-04",116.25
"1453","2012-10-05",116.25
"1454","2012-10-08",112.5
"1455","2012-10-09",112.5
"1456","2012-10-10",108.75
"1457","2012-10-11",106.875
"1458","2012-10-12",112.5
"1459","2012-10-15",105
"1460","2012-10-16",112.5
"1461","2012-10-17",103.125
"1462","2012-10-18",105
"1463","2012-10-19",99.375
"1464","2012-10-22",88.125
"1465","2012-10-23",84.375
"1466","2012-10-24",82.5
"1467","2012-10-25",84.375
"1468","2012-10-26",86.25
"1469","2012-10-31",84.375
"1470","2012-11-01",76.875
"1471","2012-11-02",76.875
"1472","2012-11-05",75
"1473","2012-11-06",75
"1474","2012-11-07",71.25
"1475","2012-11-08",65.625
"1476","2012-11-09",61.875
"1477","2012-11-12",78.75
"1478","2012-11-13",84.375
"1479","2012-11-14",78.75
"1480","2012-11-15",67.5
"1481","2012-11-16",71.25
"1482","2012-11-19",63.75
"1483","2012-11-20",76.875
"1484","2012-11-21",65.625
"1485","2012-11-23",65.625
"1486","2012-11-26",75
"1487","2012-11-27",71.25
"1488","2012-11-28",82.5
"1489","2012-11-29",101.25
"1490","2012-11-30",112.5
"1491","2012-12-03",103.125
"1492","2012-12-04",101.25
"1493","2012-12-05",86.25
"1494","2012-12-06",82.5
"1495","2012-12-07",82.5
"1496","2012-12-10",78.75
"1497","2012-12-11",73.125
"1498","2012-12-12",73.125
"1499","2012-12-13",71.25
"1500","2012-12-14",71.25
"1501","2012-12-17",67.5
"1502","2012-12-18",61.875
"1503","2012-12-19",56.25
"1504","2012-12-20",56.25
"1505","2012-12-21",60
"1506","2012-12-24",56.25
"1507","2012-12-26",60
"1508","2012-12-27",52.5
"1509","2012-12-28",56.25
"1510","2012-12-31",56.25
"1511","2013-01-02",54.375
"1512","2013-01-03",61.875
"1513","2013-01-04",58.125
"1514","2013-01-07",63.75
"1515","2013-01-08",88.125
"1516","2013-01-09",91.875
"1517","2013-01-10",95.625
"1518","2013-01-11",127.5
"1519","2013-01-14",93.75
"1520","2013-01-15",99.375
"1521","2013-01-16",105
"1522","2013-01-17",120
"1523","2013-01-18",131.25
"1524","2013-01-22",131.25
"1525","2013-01-23",125.625
"1526","2013-01-24",127.5
"1527","2013-01-25",125.625
"1528","2013-01-28",136.875
"1529","2013-01-29",131.25
"1530","2013-01-30",129.375
"1531","2013-01-31",135
"1532","2013-02-01",138.75
"1533","2013-02-04",144.375
"1534","2013-02-05",180
"1535","2013-02-06",204.375
"1536","2013-02-07",260.625
"1537","2013-02-08",225
"1538","2013-02-11",225
"1539","2013-02-12",202.5
"1540","2013-02-13",172.5
"1541","2013-02-14",150
"1542","2013-02-15",210
"1543","2013-02-19",196.875
"1544","2013-02-20",189.375
"1545","2013-02-21",225
"1546","2013-02-22",243.75
"1547","2013-02-25",217.5
"1548","2013-02-26",210
"1549","2013-02-27",223.125
"1550","2013-02-28",193.125
"1551","2013-03-01",195
"1552","2013-03-04",217.5
"1553","2013-03-05",200.625
"1554","2013-03-06",206.25
"1555","2013-03-07",195
"1556","2013-03-08",168.75
"1557","2013-03-11",163.125
"1558","2013-03-12",168.75
"1559","2013-03-13",168.75
"1560","2013-03-14",181.875
"1561","2013-03-15",172.5
"1562","2013-03-18",172.5
"1563","2013-03-19",165
"1564","2013-03-20",163.125
"1565","2013-03-21",163.125
"1566","2013-03-22",163.125
"1567","2013-03-25",165
"1568","2013-03-26",166.875
"1569","2013-03-27",166.875
"1570","2013-03-28",166.875
"1571","2013-04-01",204.375
"1572","2013-04-02",180
"1573","2013-04-03",183.75
"1574","2013-04-04",174.375
"1575","2013-04-05",174.375
"1576","2013-04-08",166.875
"1577","2013-04-09",174.375
"1578","2013-04-10",161.25
"1579","2013-04-11",165
"1580","2013-04-12",163.125
"1581","2013-04-15",161.25
"1582","2013-04-16",150
"1583","2013-04-17",150
"1584","2013-04-18",138.75
"1585","2013-04-19",121.875
"1586","2013-04-22",131.25
"1587","2013-04-23",123.75
"1588","2013-04-24",131.25
"1589","2013-04-25",129.375
"1590","2013-04-26",125.625
"1591","2013-04-29",127.5
"1592","2013-04-30",125.625
"1593","2013-05-01",97.5
"1594","2013-05-02",97.5
"1595","2013-05-03",108.75
"1596","2013-05-06",110.625
"1597","2013-05-07",110.625
"1598","2013-05-08",103.125
"1599","2013-05-09",93.75
"1600","2013-05-10",97.5
"1601","2013-05-13",88.125
"1602","2013-05-14",95.625
"1603","2013-05-15",112.5
"1604","2013-05-16",95.625
"1605","2013-05-17",93.75
"1606","2013-05-20",93.75
"1607","2013-05-21",90
"1608","2013-05-22",84.375
"1609","2013-05-23",80.625
"1610","2013-05-24",76.875
"1611","2013-05-28",76.875
"1612","2013-05-29",78.75
"1613","2013-05-30",73.125
"1614","2013-05-31",75
"1615","2013-06-03",75
"1616","2013-06-04",75
"1617","2013-06-05",71.25
"1618","2013-06-06",73.125
"1619","2013-06-07",93.75
"1620","2013-06-10",90
"1621","2013-06-11",78.75
"1622","2013-06-12",78.75
"1623","2013-06-13",75
"1624","2013-06-14",75
"1625","2013-06-17",75
"1626","2013-06-18",73.125
"1627","2013-06-19",73.125
"1628","2013-06-20",73.125
"1629","2013-06-21",71.25
"1630","2013-06-24",67.5
"1631","2013-06-25",73.125
"1632","2013-06-26",71.25
"1633","2013-06-27",69.375
"1634","2013-06-28",73.125
"1635","2013-07-01",69.375
"1636","2013-07-02",67.5
"1637","2013-07-03",67.5
"1638","2013-07-05",67.5
"1639","2013-07-08",73.125
"1640","2013-07-09",69.375
"1641","2013-07-10",73.125
"1642","2013-07-11",73.125
"1643","2013-07-12",73.125
"1644","2013-07-15",88.050003
"1645","2013-07-16",78
"1646","2013-07-17",65.699997
"1647","2013-07-18",61.049999
"1648","2013-07-19",57.900002
"1649","2013-07-22",57
"1650","2013-07-23",52.5
"1651","2013-07-24",47.700001
"1652","2013-07-25",51.599998
"1653","2013-07-26",52.5
"1654","2013-07-29",49.5
"1655","2013-07-30",49.5
"1656","2013-07-31",52.5
"1657","2013-08-01",48.75
"1658","2013-08-02",48.75
"1659","2013-08-05",48.75
"1660","2013-08-06",48.75
"1661","2013-08-07",49.049999
"1662","2013-08-08",48
"1663","2013-08-09",47.549999
"1664","2013-08-12",46.950001
"1665","2013-08-13",46.049999
"1666","2013-08-14",48.150002
"1667","2013-08-15",48
"1668","2013-08-16",46.5
"1669","2013-08-19",44.25
"1670","2013-08-20",44.25
"1671","2013-08-21",41.099998
"1672","2013-08-22",42
"1673","2013-08-23",41.25
"1674","2013-08-26",40.5
"1675","2013-08-27",42
"1676","2013-08-28",40.5
"1677","2013-08-29",48
"1678","2013-08-30",63
"1679","2013-09-03",48.150002
"1680","2013-09-04",51
"1681","2013-09-05",57.75
"1682","2013-09-06",61.5
"1683","2013-09-09",76.199997
"1684","2013-09-10",103.5
"1685","2013-09-11",119.400002
"1686","2013-09-12",100.349998
"1687","2013-09-13",92.25
"1688","2013-09-16",93.449997
"1689","2013-09-17",90.449997
"1690","2013-09-18",80.25
"1691","2013-09-19",74.550003
"1692","2013-09-20",81.300003
"1693","2013-09-23",95.25
"1694","2013-09-24",105
"1695","2013-09-25",99
"1696","2013-09-26",98.400002
"1697","2013-09-27",92.099998
"1698","2013-09-30",84
"1699","2013-10-01",77.099998
"1700","2013-10-02",75.449997
"1701","2013-10-03",75.449997
"1702","2013-10-04",67.199997
"1703","2013-10-07",67.949997
"1704","2013-10-08",74.25
"1705","2013-10-09",78.599998
"1706","2013-10-10",84
"1707","2013-10-11",85.5
"1708","2013-10-14",81.300003
"1709","2013-10-15",81.75
"1710","2013-10-16",74.849998
"1711","2013-10-17",55.349998
"1712","2013-10-18",56.25
"1713","2013-10-21",55.049999
"1714","2013-10-22",53.700001
"1715","2013-10-23",52.349998
"1716","2013-10-24",51
"1717","2013-10-25",53.549999
"1718","2013-10-28",55.950001
"1719","2013-10-29",58.049999
"1720","2013-10-30",57.299999
"1721","2013-10-31",56.099998
"1722","2013-11-01",55.349998
"1723","2013-11-04",57.299999
"1724","2013-11-05",56.700001
"1725","2013-11-06",56.849998
"1726","2013-11-07",55.650002
"1727","2013-11-08",54.900002
"1728","2013-11-11",49.049999
"1729","2013-11-12",48.75
"1730","2013-11-13",46.349998
"1731","2013-11-14",47.700001
"1732","2013-11-15",49.950001
"1733","2013-11-18",51.450001
"1734","2013-11-19",50.700001
"1735","2013-11-20",51.299999
"1736","2013-11-21",52.200001
"1737","2013-11-22",52.5
"1738","2013-11-25",56.25
"1739","2013-11-26",57
"1740","2013-11-27",57.75
"1741","2013-11-29",58.5
"1742","2013-12-02",56.400002
"1743","2013-12-03",54.299999
"1744","2013-12-04",54.150002
"1745","2013-12-05",54.450001
"1746","2013-12-06",53.849998
"1747","2013-12-09",59.099998
"1748","2013-12-10",57.150002
"1749","2013-12-11",58.5
"1750","2013-12-12",60.599998
"1751","2013-12-13",62.25
"1752","2013-12-16",63.150002
"1753","2013-12-17",64.199997
"1754","2013-12-18",62.400002
"1755","2013-12-19",63
"1756","2013-12-20",60.599998
"1757","2013-12-23",61.200001
"1758","2013-12-24",62.549999
"1759","2013-12-26",65.849998
"1760","2013-12-27",67.5
"1761","2013-12-30",67.199997
"1762","2013-12-31",63.599998
"1763","2014-01-02",61.200001
"1764","2014-01-03",59.25
"1765","2014-01-06",59.549999
"1766","2014-01-07",60.450001
"1767","2014-01-08",59.700001
"1768","2014-01-09",60.75
"1769","2014-01-10",63.599998
"1770","2014-01-13",70.199997
"1771","2014-01-14",71.699997
"1772","2014-01-15",78.449997
"1773","2014-01-16",77.550003
"1774","2014-01-17",79.949997
"1775","2014-01-21",76.349998
"1776","2014-01-22",79.5
"1777","2014-01-23",78
"1778","2014-01-24",75.300003
"1779","2014-01-27",72.900002
"1780","2014-01-28",72.300003
"1781","2014-01-29",69
"1782","2014-01-30",67.5
"1783","2014-01-31",67.349998
"1784","2014-02-03",68.25
"1785","2014-02-04",64.050003
"1786","2014-02-05",65.400002
"1787","2014-02-06",70.5
"1788","2014-02-07",71.25
"1789","2014-02-10",74.550003
"1790","2014-02-11",79.949997
"1791","2014-02-12",76.050003
"1792","2014-02-13",79.349998
"1793","2014-02-14",78.75
"1794","2014-02-18",82.800003
"1795","2014-02-19",80.699997
"1796","2014-02-20",77.099998
"1797","2014-02-21",77.550003
"1798","2014-02-24",76.050003
"1799","2014-02-25",71.099998
"1800","2014-02-26",74.699997
"1801","2014-02-27",72.675003
"1802","2014-02-28",73.5
"1803","2014-03-03",74.699997
"1804","2014-03-04",74.25
"1805","2014-03-05",73.050003
"1806","2014-03-06",76.5
"1807","2014-03-07",73.949997
"1808","2014-03-10",71.550003
"1809","2014-03-11",71.550003
"1810","2014-03-12",70.650002
"1811","2014-03-13",71.699997
"1812","2014-03-14",69.599998
"1813","2014-03-17",70.5
"1814","2014-03-18",73.199997
"1815","2014-03-19",73.5
"1816","2014-03-20",73.949997
"1817","2014-03-21",73.650002
"1818","2014-03-24",70.349998
"1819","2014-03-25",67.199997
"1820","2014-03-26",61.049999
"1821","2014-03-27",45.900002
"1822","2014-03-28",46.950001
"1823","2014-03-31",47.099998
"1824","2014-04-01",47.099998
"1825","2014-04-02",46.799999
"1826","2014-04-03",47.25
"1827","2014-04-04",45.75
"1828","2014-04-07",45.450001
"1829","2014-04-08",45.450001
"1830","2014-04-09",45.150002
"1831","2014-04-10",44.849998
"1832","2014-04-11",43.049999
"1833","2014-04-14",40.200001
"1834","2014-04-15",37.950001
"1835","2014-04-16",39.450001
"1836","2014-04-17",40.049999
"1837","2014-04-21",39.900002
"1838","2014-04-22",40.049999
"1839","2014-04-23",40.650002
"1840","2014-04-24",41.099998
"1841","2014-04-25",40.049999
"1842","2014-04-28",38.25
"1843","2014-04-29",37.650002
"1844","2014-04-30",40.799999
"1845","2014-05-01",42.599998
"1846","2014-05-02",43.200001
"1847","2014-05-05",46.049999
"1848","2014-05-06",43.950001
"1849","2014-05-07",43.349998
"1850","2014-05-08",40.200001
"1851","2014-05-09",39.75
"1852","2014-05-12",40.650002
"1853","2014-05-13",40.5
"1854","2014-05-14",40.799999
"1855","2014-05-15",39.599998
"1856","2014-05-16",39.75
"1857","2014-05-19",39.599998
"1858","2014-05-20",38.400002
"1859","2014-05-21",38.400002
"1860","2014-05-22",39
"1861","2014-05-23",38.325001
"1862","2014-05-27",39.150002
"1863","2014-05-28",39.599998
"1864","2014-05-29",39.75
"1865","2014-05-30",40.799999
"1866","2014-06-02",42
"1867","2014-06-03",45.75
"1868","2014-06-04",48.75
"1869","2014-06-05",48.150002
"1870","2014-06-06",48.75
"1871","2014-06-09",50.549999
"1872","2014-06-10",51.75
"1873","2014-06-11",48.900002
"1874","2014-06-12",48.525002
"1875","2014-06-13",48
"1876","2014-06-16",48.599998
"1877","2014-06-17",47.849998
"1878","2014-06-18",47.700001
"1879","2014-06-19",46.650002
"1880","2014-06-20",46.049999
"1881","2014-06-23",47.25
"1882","2014-06-24",49.200001
"1883","2014-06-25",48.75
"1884","2014-06-26",48.299999
"1885","2014-06-27",47.849998
"1886","2014-06-30",47.25
"1887","2014-07-01",47.400002
"1888","2014-07-02",46.950001
"1889","2014-07-03",46.799999
"1890","2014-07-07",46.650002
"1891","2014-07-08",45.75
"1892","2014-07-09",45.75
"1893","2014-07-10",44.400002
"1894","2014-07-11",44.099998
"1895","2014-07-14",43.799999
"1896","2014-07-15",42
"1897","2014-07-16",42
"1898","2014-07-17",41.549999
"1899","2014-07-18",39.674999
"1900","2014-07-21",40.5
"1901","2014-07-22",42.299999
"1902","2014-07-23",43.5
"1903","2014-07-24",43.5
"1904","2014-07-25",43.799999
"1905","2014-07-28",42.900002
"1906","2014-07-29",43.200001
"1907","2014-07-30",43.799999
"1908","2014-07-31",42.599998
"1909","2014-08-01",42.150002
"1910","2014-08-04",41.700001
"1911","2014-08-05",40.349998
"1912","2014-08-06",39.450001
"1913","2014-08-07",39.900002
"1914","2014-08-08",39.450001
"1915","2014-08-11",39.900002
"1916","2014-08-12",41.099998
"1917","2014-08-13",42.599998
"1918","2014-08-14",42.900002
"1919","2014-08-15",42.900002
"1920","2014-08-18",42.75
"1921","2014-08-19",41.849998
"1922","2014-08-20",41.700001
"1923","2014-08-21",47.25
"1924","2014-08-22",48.75
"1925","2014-08-25",60
"1926","2014-08-26",55.950001
"1927","2014-08-27",56.099998
"1928","2014-08-28",55.950001
"1929","2014-08-29",58.200001
"1930","2014-09-02",64.050003
"1931","2014-09-03",61.950001
"1932","2014-09-04",61.799999
"1933","2014-09-05",59.849998
"1934","2014-09-08",60.150002
"1935","2014-09-09",56.25
"1936","2014-09-10",57.75
"1937","2014-09-11",55.799999
"1938","2014-09-12",56.549999
"1939","2014-09-15",55.049999
"1940","2014-09-16",52.950001
"1941","2014-09-17",48.299999
"1942","2014-09-18",48.599998
"1943","2014-09-19",47.549999
"1944","2014-09-22",45.299999
"1945","2014-09-23",45.900002
"1946","2014-09-24",46.5
"1947","2014-09-25",46.200001
"1948","2014-09-26",47.700001
"1949","2014-09-29",48.599998
"1950","2014-09-30",50.400002
"1951","2014-10-01",48
"1952","2014-10-02",47.400002
"1953","2014-10-03",48.674999
