"","date","GLMD"
"1002","2018-03-05",5.59
"1003","2018-03-06",5.67
"1004","2018-03-07",6.26
"1005","2018-03-08",5.97
"1006","2018-03-09",6.38
"1007","2018-03-12",6.35
"1008","2018-03-13",6.36
"1009","2018-03-14",6.19
"1010","2018-03-15",6.62
"1011","2018-03-16",6.63
"1012","2018-03-19",6.57
"1013","2018-03-20",6.29
"1014","2018-03-21",6.13
"1015","2018-03-22",6.01
"1016","2018-03-23",5.92
"1017","2018-03-26",5.86
"1018","2018-03-27",5.12
"1019","2018-03-28",5.34
"1020","2018-03-29",5.57
"1021","2018-04-02",5.04
"1022","2018-04-03",5.8
"1023","2018-04-04",5.8
"1024","2018-04-05",6.07
"1025","2018-04-06",6
"1026","2018-04-09",6.08
"1027","2018-04-10",6.09
"1028","2018-04-11",6.35
"1029","2018-04-12",6.46
"1030","2018-04-13",6.24
"1031","2018-04-16",6.15
"1032","2018-04-17",6.12
"1033","2018-04-18",6.25
"1034","2018-04-19",6.27
"1035","2018-04-20",6.18
"1036","2018-04-23",6.04
"1037","2018-04-24",6.01
"1038","2018-04-25",6.15
"1039","2018-04-26",6.167
"1040","2018-04-27",6.02
"1041","2018-04-30",5.94
"1042","2018-05-01",6.03
"1043","2018-05-02",6.11
"1044","2018-05-03",5.92
"1045","2018-05-04",5.93
"1046","2018-05-07",6.19
"1047","2018-05-08",6.011
"1048","2018-05-09",5.955
"1049","2018-05-10",5.91
"1050","2018-05-11",5.89
"1051","2018-05-14",5.86
"1052","2018-05-15",6.25
"1053","2018-05-16",6.16
"1054","2018-05-17",6.27
"1055","2018-05-18",6.17
"1056","2018-05-21",6.06
"1057","2018-05-22",6.005
"1058","2018-05-23",5.97
"1059","2018-05-24",5.99
"1060","2018-05-25",6.02
"1061","2018-05-29",6.02
"1062","2018-05-30",5.89
"1063","2018-05-31",6.31
"1064","2018-06-01",6.43
"1065","2018-06-04",7.12
"1066","2018-06-05",7.48
"1067","2018-06-06",7.51
"1068","2018-06-07",7.33
"1069","2018-06-08",6.8
"1070","2018-06-11",7
"1071","2018-06-12",17.59
"1072","2018-06-13",17.959999
"1073","2018-06-14",16.059999
"1074","2018-06-15",16.4
"1075","2018-06-18",14.91
"1076","2018-06-19",15.69
"1077","2018-06-20",14.21
"1078","2018-06-21",14.39
"1079","2018-06-22",14.09
"1080","2018-06-25",13.55
"1081","2018-06-26",13.1
"1082","2018-06-27",12.95
"1083","2018-06-28",12.1
"1084","2018-06-29",11.9
"1085","2018-07-02",11.79
"1086","2018-07-03",11.64
"1087","2018-07-05",11.96
"1088","2018-07-06",11.39
"1089","2018-07-09",11.56
"1090","2018-07-10",11
"1091","2018-07-11",10.55
"1092","2018-07-12",12.77
"1093","2018-07-13",15.24
"1094","2018-07-16",15.01
"1095","2018-07-17",14.68
"1096","2018-07-18",14.01
"1097","2018-07-19",15.02
"1098","2018-07-20",15
"1099","2018-07-23",15.28
"1100","2018-07-24",14.43
"1101","2018-07-25",14.42
"1102","2018-07-26",14.24
"1103","2018-07-27",13.39
"1104","2018-07-30",13.85
"1105","2018-07-31",13.58
"1106","2018-08-01",13.54
"1107","2018-08-02",13.76
"1108","2018-08-03",13.36
"1109","2018-08-06",12.96
"1110","2018-08-07",13.11
"1111","2018-08-08",13.03
"1112","2018-08-09",12.79
"1113","2018-08-10",12.25
"1114","2018-08-13",11.81
"1115","2018-08-14",11.16
"1116","2018-08-15",11.28
"1117","2018-08-16",11.51
"1118","2018-08-17",11.45
"1119","2018-08-20",11.34
"1120","2018-08-21",11.82
"1121","2018-08-22",12.84
"1122","2018-08-23",12.91
"1123","2018-08-24",12.55
"1124","2018-08-27",12.68
"1125","2018-08-28",12.87
"1126","2018-08-29",13.22
"1127","2018-08-30",13.31
"1128","2018-08-31",13.55
"1129","2018-09-04",13.5
"1130","2018-09-05",13.55
"1131","2018-09-06",13.03
"1132","2018-09-07",12.64
"1133","2018-09-10",13.2
"1134","2018-09-11",13.26
"1135","2018-09-12",13.11
"1136","2018-09-13",13.03
"1137","2018-09-14",13
"1138","2018-09-17",12.85
"1139","2018-09-18",12.61
"1140","2018-09-19",12.79
"1141","2018-09-20",12.83
"1142","2018-09-21",12.8
"1143","2018-09-24",13.04
"1144","2018-09-25",13.16
"1145","2018-09-26",13.59
"1146","2018-09-27",13.68
"1147","2018-09-28",13.58
"1148","2018-10-01",13.72
"1149","2018-10-02",14.47
"1150","2018-10-03",14.28
"1151","2018-10-04",13.38
"1152","2018-10-05",13.1
"1153","2018-10-08",12.32
"1154","2018-10-09",12.18
"1155","2018-10-10",11.49
"1156","2018-10-11",11.37
"1157","2018-10-12",11.64
"1158","2018-10-15",11.35
"1159","2018-10-16",11.95
"1160","2018-10-17",12.25
"1161","2018-10-18",11.88
"1162","2018-10-19",11.56
"1163","2018-10-22",11.26
"1164","2018-10-23",11.3
"1165","2018-10-24",10.47
"1166","2018-10-25",10.16
"1167","2018-10-26",8.84
"1168","2018-10-29",8.7
"1169","2018-10-30",8.87
"1170","2018-10-31",8.95
"1171","2018-11-01",10.33
"1172","2018-11-02",10.8
"1173","2018-11-05",11.38
"1174","2018-11-06",10.55
"1175","2018-11-07",10.28
"1176","2018-11-08",10.5
"1177","2018-11-09",9.39
"1178","2018-11-12",9.56
"1179","2018-11-13",8.89
"1180","2018-11-14",8.47
"1181","2018-11-15",8.9
"1182","2018-11-16",8.77
"1183","2018-11-19",9.31
"1184","2018-11-20",8.8
"1185","2018-11-21",8.76
"1186","2018-11-23",8.77
"1187","2018-11-26",8.51
"1188","2018-11-27",8.23
"1189","2018-11-28",8.62
"1190","2018-11-29",8.55
"1191","2018-11-30",8.57
"1192","2018-12-03",8.87
"1193","2018-12-04",9.02
"1194","2018-12-06",8.56
"1195","2018-12-07",8.5
"1196","2018-12-10",8.37
"1197","2018-12-11",7.92
"1198","2018-12-12",9.39
"1199","2018-12-13",8.66
"1200","2018-12-14",8.31
"1201","2018-12-17",8.19
"1202","2018-12-18",7.82
"1203","2018-12-19",7.35
"1204","2018-12-20",6.93
"1205","2018-12-21",6.8
"1206","2018-12-24",6.59
"1207","2018-12-26",7.35
"1208","2018-12-27",7.13
"1209","2018-12-28",7.26
"1210","2018-12-31",6.83
"1211","2019-01-02",7.6
"1212","2019-01-03",7.49
"1213","2019-01-04",8.17
"1214","2019-01-07",8.6
"1215","2019-01-08",8.98
"1216","2019-01-09",9.04
"1217","2019-01-10",8.91
"1218","2019-01-11",8.67
"1219","2019-01-14",8.47
"1220","2019-01-15",8.56
"1221","2019-01-16",8.49
"1222","2019-01-17",8.5
"1223","2019-01-18",8.48
"1224","2019-01-22",7.72
"1225","2019-01-23",7.78
"1226","2019-01-24",7.65
"1227","2019-01-25",7.64
"1228","2019-01-28",7.63
"1229","2019-01-29",7.38
"1230","2019-01-30",7.58
"1231","2019-01-31",7.91
"1232","2019-02-01",7.78
"1233","2019-02-04",7.82
"1234","2019-02-05",7.8
"1235","2019-02-06",7.38
"1236","2019-02-07",7.35
"1237","2019-02-08",7.34
"1238","2019-02-11",7.67
"1239","2019-02-12",7.27
"1240","2019-02-13",7.58
"1241","2019-02-14",7.47
"1242","2019-02-15",7.68
"1243","2019-02-19",7.51
"1244","2019-02-20",7.48
"1245","2019-02-21",7.61
"1246","2019-02-22",8.24
"1247","2019-02-25",8.13
"1248","2019-02-26",8.64
"1249","2019-02-27",8.39
"1250","2019-02-28",8.24
"1251","2019-03-01",8.41
"1252","2019-03-04",8.5
"1253","2019-03-05",8.14
"1254","2019-03-06",7.73
"1255","2019-03-07",7.67
"1256","2019-03-08",7.56
"1257","2019-03-11",7.79
"1258","2019-03-12",8.16
"1259","2019-03-13",8.44
"1260","2019-03-14",8.15
"1261","2019-03-15",8.46
"1262","2019-03-18",8.72
"1263","2019-03-19",8.88
"1264","2019-03-20",8.72
"1265","2019-03-21",9.07
"1266","2019-03-22",8.5
"1267","2019-03-25",8.41
"1268","2019-03-26",8.37
"1269","2019-03-27",8.17
"1270","2019-03-28",8.1
"1271","2019-03-29",8.17
"1272","2019-04-01",8.39
"1273","2019-04-02",8.63
"1274","2019-04-03",8.66
"1275","2019-04-04",8.63
"1276","2019-04-05",8.67
"1277","2019-04-08",8.68
"1278","2019-04-09",8.57
"1279","2019-04-10",8.48
"1280","2019-04-11",8.53
"1281","2019-04-12",8.42
"1282","2019-04-15",8.11
"1283","2019-04-16",8.16
"1284","2019-04-17",7.99
"1285","2019-04-18",8
"1286","2019-04-22",8.07
"1287","2019-04-23",8.27
"1288","2019-04-24",8.21
"1289","2019-04-25",8.27
"1290","2019-04-26",8.34
"1291","2019-04-29",7.81
"1292","2019-04-30",7.77
"1293","2019-05-01",7.77
"1294","2019-05-02",7.7
"1295","2019-05-03",7.79
"1296","2019-05-06",7.52
"1297","2019-05-07",7.11
"1298","2019-05-08",7.1
"1299","2019-05-09",7.31
"1300","2019-05-10",7
"1301","2019-05-13",6.54
"1302","2019-05-14",6.66
"1303","2019-05-15",6.92
"1304","2019-05-16",6.95
"1305","2019-05-17",6.88
"1306","2019-05-20",6.85
"1307","2019-05-21",6.82
"1308","2019-05-22",6.7
"1309","2019-05-23",6.48
"1310","2019-05-24",6.42
"1311","2019-05-28",6.39
"1312","2019-05-29",6.32
"1313","2019-05-30",6.18
"1314","2019-05-31",6.01
"1315","2019-06-03",5.83
"1316","2019-06-04",5.81
"1317","2019-06-05",6.21
"1318","2019-06-06",6.02
"1319","2019-06-07",5.9
"1320","2019-06-10",5.94
"1321","2019-06-11",5.68
"1322","2019-06-12",5.78
"1323","2019-06-13",6.24
"1324","2019-06-14",6.13
"1325","2019-06-17",6.29
"1326","2019-06-18",6.4
"1327","2019-06-19",6.49
"1328","2019-06-20",6.5
"1329","2019-06-21",6.84
"1330","2019-06-24",6.67
"1331","2019-06-25",6.55
"1332","2019-06-26",6.46
"1333","2019-06-27",6.23
"1334","2019-06-28",7.35
"1335","2019-07-01",7.07
"1336","2019-07-02",7.11
"1337","2019-07-03",7
"1338","2019-07-05",6.99
"1339","2019-07-08",6.65
"1340","2019-07-09",6.61
"1341","2019-07-10",6.66
"1342","2019-07-11",6.48
"1343","2019-07-12",6.82
"1344","2019-07-15",6.61
"1345","2019-07-16",6.44
"1346","2019-07-17",6.35
"1347","2019-07-18",6.41
"1348","2019-07-19",6.24
"1349","2019-07-22",5.65
"1350","2019-07-23",5.79
"1351","2019-07-24",6.22
"1352","2019-07-25",6.02
"1353","2019-07-26",6.095
"1354","2019-07-29",6.085
"1355","2019-07-30",6.14
"1356","2019-07-31",6.04
"1357","2019-08-01",5.69
"1358","2019-08-02",5.67
"1359","2019-08-05",4.89
"1360","2019-08-06",5.01
"1361","2019-08-07",4.8
"1362","2019-08-08",5
"1363","2019-08-09",4.85
"1364","2019-08-12",4.83
"1365","2019-08-13",5.035
"1366","2019-08-14",4.97
"1367","2019-08-15",5.1
"1368","2019-08-16",5.57
"1369","2019-08-19",5.94
"1370","2019-08-20",5.78
"1371","2019-08-21",5.73
"1372","2019-08-22",5.57
"1373","2019-08-23",5.39
"1374","2019-08-26",5.31
"1375","2019-08-27",5.15
"1376","2019-08-28",5.48
"1377","2019-08-29",5.39
"1378","2019-08-30",5.21
"1379","2019-09-03",4.81
"1380","2019-09-04",4.68
"1381","2019-09-05",4.8
"1382","2019-09-06",4.62
"1383","2019-09-09",4.88
"1384","2019-09-10",4.75
"1385","2019-09-11",4.94
"1386","2019-09-12",4.9
"1387","2019-09-13",5.23
"1388","2019-09-16",4.98
"1389","2019-09-17",4.95
"1390","2019-09-18",4.932
"1391","2019-09-19",5.32
"1392","2019-09-20",5.37
"1393","2019-09-23",5.16
"1394","2019-09-24",4.93
"1395","2019-09-25",4.92
"1396","2019-09-26",4.99
"1397","2019-09-27",4.86
"1398","2019-09-30",4.78
"1399","2019-10-01",4.52
"1400","2019-10-02",3.96
"1401","2019-10-03",4.04
"1402","2019-10-04",4.02
"1403","2019-10-07",4
"1404","2019-10-08",4.02
"1405","2019-10-09",3.75
"1406","2019-10-10",3.61
"1407","2019-10-11",3.7
"1408","2019-10-14",3.8
"1409","2019-10-15",3.86
"1410","2019-10-16",3.72
"1411","2019-10-17",3.96
"1412","2019-10-18",3.93
"1413","2019-10-21",4.09
"1414","2019-10-22",4.16
"1415","2019-10-23",4.01
"1416","2019-10-24",3.99
"1417","2019-10-25",3.85
"1418","2019-10-28",3.73
"1419","2019-10-29",3.75
"1420","2019-10-30",3.7
"1421","2019-10-31",4.185
"1422","2019-11-01",4.56
"1423","2019-11-04",4.8
"1424","2019-11-05",4.75
"1425","2019-11-06",4.27
"1426","2019-11-07",4.37
"1427","2019-11-08",4.21
"1428","2019-11-11",4.45
"1429","2019-11-12",4.57
"1430","2019-11-13",4.51
"1431","2019-11-14",4.44
"1432","2019-11-15",4.37
"1433","2019-11-18",4.49
"1434","2019-11-19",4.55
"1435","2019-11-20",4.52
"1436","2019-11-21",4.42
"1437","2019-11-22",4.56
"1438","2019-11-25",4.5
"1439","2019-11-26",4.59
"1440","2019-11-27",4.45
"1441","2019-11-29",4.5
"1442","2019-12-02",5.82
"1443","2019-12-03",5.7
"1444","2019-12-04",6.75
"1445","2019-12-05",6.61
"1446","2019-12-06",6.5
"1447","2019-12-09",5.99
"1448","2019-12-10",6.32
"1449","2019-12-11",6.2
"1450","2019-12-12",6.14
"1451","2019-12-13",6.06
"1452","2019-12-16",6.07
"1453","2019-12-17",5.74
"1454","2019-12-18",5.45
"1455","2019-12-19",5.45
"1456","2019-12-20",5.71
"1457","2019-12-23",5.75
"1458","2019-12-24",5.85
"1459","2019-12-26",5.86
"1460","2019-12-27",5.71
"1461","2019-12-30",5.71
"1462","2019-12-31",5.78
"1463","2020-01-02",5.8
"1464","2020-01-03",5.83
"1465","2020-01-06",6.43
"1466","2020-01-07",6.84
"1467","2020-01-08",6.68
"1468","2020-01-09",6.63
"1469","2020-01-10",6.39
"1470","2020-01-13",6.56
"1471","2020-01-14",6.67
"1472","2020-01-15",6.65
"1473","2020-01-16",6.52
"1474","2020-01-17",6.4
"1475","2020-01-21",6.24
"1476","2020-01-22",6.3
"1477","2020-01-23",6.09
"1478","2020-01-24",5.77
"1479","2020-01-27",5.61
"1480","2020-01-28",5.81
"1481","2020-01-29",5.78
"1482","2020-01-30",5.39
"1483","2020-01-31",5.18
"1484","2020-02-03",5.15
"1485","2020-02-04",5.82
"1486","2020-02-05",5.74
"1487","2020-02-06",5.81
"1488","2020-02-07",5.38
"1489","2020-02-10",5.86
"1490","2020-02-11",5.79
"1491","2020-02-12",6.08
"1492","2020-02-13",5.91
"1493","2020-02-14",5.88
"1494","2020-02-18",6.17
"1495","2020-02-19",6.27
"1496","2020-02-20",6.35
"1497","2020-02-21",6.17
"1498","2020-02-24",5.98
"1499","2020-02-25",5.54
"1500","2020-02-26",5.36
"1501","2020-02-27",4.66
"1502","2020-02-28",4.85
"1503","2020-03-02",5.3
"1504","2020-03-03",5.2
"1505","2020-03-04",5.25
"1506","2020-03-05",5.14
"1507","2020-03-06",5.06
"1508","2020-03-09",4.64
"1509","2020-03-10",4.99
"1510","2020-03-11",4.21
"1511","2020-03-12",3.39
"1512","2020-03-13",3.51
"1513","2020-03-16",3.52
"1514","2020-03-17",3.5
"1515","2020-03-18",3.3
"1516","2020-03-19",3.41
"1517","2020-03-20",3.58
"1518","2020-03-23",3.64
"1519","2020-03-24",3.79
"1520","2020-03-25",3.67
"1521","2020-03-26",3.56
"1522","2020-03-27",3.45
"1523","2020-03-30",3.48
"1524","2020-03-31",3.46
"1525","2020-04-01",3.23
"1526","2020-04-02",3.22
"1527","2020-04-03",3.24
"1528","2020-04-06",3.26
"1529","2020-04-07",3.42
"1530","2020-04-08",3.55
"1531","2020-04-09",3.68
"1532","2020-04-13",4.16
"1533","2020-04-14",4.2
"1534","2020-04-15",4.29
"1535","2020-04-16",4.49
"1536","2020-04-17",4.77
"1537","2020-04-20",4.98
"1538","2020-04-21",4.51
"1539","2020-04-22",4.37
"1540","2020-04-23",4.24
"1541","2020-04-24",4.53
"1542","2020-04-27",4.4
"1543","2020-04-28",4.31
"1544","2020-04-29",4.42
"1545","2020-04-30",4.36
"1546","2020-05-01",4.03
"1547","2020-05-04",4.11
"1548","2020-05-05",4.14
"1549","2020-05-06",4.25
"1550","2020-05-07",4.39
"1551","2020-05-08",4.35
"1552","2020-05-11",4.58
"1553","2020-05-12",4.48
"1554","2020-05-13",4.97
"1555","2020-05-14",5.08
"1556","2020-05-15",5.09
"1557","2020-05-18",4.91
"1558","2020-05-19",5.96
"1559","2020-05-20",6.08
"1560","2020-05-21",5.86
"1561","2020-05-22",5.81
"1562","2020-05-26",5.34
"1563","2020-05-27",5.11
"1564","2020-05-28",4.8
"1565","2020-05-29",4.75
"1566","2020-06-01",5.14
"1567","2020-06-02",5.29
"1568","2020-06-03",4.86
"1569","2020-06-04",4.88
"1570","2020-06-05",5.15
"1571","2020-06-08",5.41
"1572","2020-06-09",5.3
"1573","2020-06-10",5.13
"1574","2020-06-11",4.72
"1575","2020-06-12",4.81
"1576","2020-06-15",4.92
"1577","2020-06-16",5.01
"1578","2020-06-17",4.86
"1579","2020-06-18",5.22
"1580","2020-06-19",5.37
"1581","2020-06-22",5.23
"1582","2020-06-23",5.23
"1583","2020-06-24",5.12
"1584","2020-06-25",5.25
"1585","2020-06-26",5
"1586","2020-06-29",4.84
"1587","2020-06-30",4.78
"1588","2020-07-01",4.85
"1589","2020-07-02",4.83
"1590","2020-07-06",4.81
"1591","2020-07-07",4.78
"1592","2020-07-08",4.75
"1593","2020-07-09",4.7
"1594","2020-07-10",4.54
"1595","2020-07-13",4.48
"1596","2020-07-14",4.72
"1597","2020-07-15",5.69
"1598","2020-07-16",4.93
"1599","2020-07-17",5.12
"1600","2020-07-20",5.07
"1601","2020-07-21",4.9
"1602","2020-07-22",4.75
"1603","2020-07-23",4.55
"1604","2020-07-24",4.52
"1605","2020-07-27",4.52
"1606","2020-07-28",4.61
"1607","2020-07-29",4.54
"1608","2020-07-30",4.87
"1609","2020-07-31",4.85
"1610","2020-08-03",4.98
"1611","2020-08-04",4.86
"1612","2020-08-05",4.97
"1613","2020-08-06",4.61
"1614","2020-08-07",4.66
"1615","2020-08-10",4.56
"1616","2020-08-11",4.46
"1617","2020-08-12",4.5
"1618","2020-08-13",4.53
"1619","2020-08-14",4.74
"1620","2020-08-17",4.84
"1621","2020-08-18",4.84
"1622","2020-08-19",4.9
"1623","2020-08-20",4.84
"1624","2020-08-21",4.77
"1625","2020-08-24",4.89
"1626","2020-08-25",4.94
"1627","2020-08-26",5.11
"1628","2020-08-27",5
"1629","2020-08-28",5.03
"1630","2020-08-31",4.88
"1631","2020-09-01",4.69
"1632","2020-09-02",4.74
"1633","2020-09-03",4.7
"1634","2020-09-04",4.25
"1635","2020-09-08",3.96
"1636","2020-09-09",3.98
"1637","2020-09-10",3.96
"1638","2020-09-11",3.83
"1639","2020-09-14",3.91
"1640","2020-09-15",4.2
"1641","2020-09-16",4.17
"1642","2020-09-17",4.18
"1643","2020-09-18",4
"1644","2020-09-21",3.93
"1645","2020-09-22",3.93
"1646","2020-09-23",3.8
"1647","2020-09-24",3.64
"1648","2020-09-25",3.58
"1649","2020-09-28",3.54
"1650","2020-09-29",3.46
"1651","2020-09-30",3.53
"1652","2020-10-01",3.57
"1653","2020-10-02",3.61
"1654","2020-10-05",3.58
"1655","2020-10-06",3.36
"1656","2020-10-07",3.69
"1657","2020-10-08",3.53
"1658","2020-10-09",3.55
"1659","2020-10-12",3.44
"1660","2020-10-13",3.43
"1661","2020-10-14",3.35
"1662","2020-10-15",3.2
"1663","2020-10-16",3.22
"1664","2020-10-19",3.32
"1665","2020-10-20",3.28
"1666","2020-10-21",3.2
"1667","2020-10-22",3.34
"1668","2020-10-23",3.32
"1669","2020-10-26",3.21
"1670","2020-10-27",3.14
"1671","2020-10-28",3.07
"1672","2020-10-29",3.07
"1673","2020-10-30",3.11
"1674","2020-11-02",3.13
"1675","2020-11-03",3.19
"1676","2020-11-04",3.26
"1677","2020-11-05",3.29
"1678","2020-11-06",3.36
"1679","2020-11-09",3.06
"1680","2020-11-10",3.13
"1681","2020-11-11",3.36
"1682","2020-11-12",3.17
"1683","2020-11-13",3.39
"1684","2020-11-16",3.4
"1685","2020-11-17",3.5
"1686","2020-11-18",3.73
"1687","2020-11-19",3.76
"1688","2020-11-20",3.81
"1689","2020-11-23",3.98
"1690","2020-11-24",3.82
"1691","2020-11-25",3.77
"1692","2020-11-27",4.17
