"","date","BATRK"
"971","2020-02-25",27.530001
"972","2020-02-26",27.139999
"973","2020-02-27",26.639999
"974","2020-02-28",25.98
"975","2020-03-02",26.219999
"976","2020-03-03",26.17
"977","2020-03-04",26.17
"978","2020-03-05",24.75
"979","2020-03-06",24.360001
"980","2020-03-09",22.43
"981","2020-03-10",22.51
"982","2020-03-11",20.07
"983","2020-03-12",17.34
"984","2020-03-13",18.379999
"985","2020-03-16",16.639999
"986","2020-03-17",16.790001
"987","2020-03-18",13.47
"988","2020-03-19",15.76
"989","2020-03-20",16
"990","2020-03-23",15.54
"991","2020-03-24",17.09
"992","2020-03-25",19.18
"993","2020-03-26",19.030001
"994","2020-03-27",18.08
"995","2020-03-30",18.190001
"996","2020-03-31",19.059999
"997","2020-04-01",18.08
"998","2020-04-02",18.07
"999","2020-04-03",16.440001
"1000","2020-04-06",17.43
"1001","2020-04-07",16.059999
"1002","2020-04-08",17.26
"1003","2020-04-09",17.9
"1004","2020-04-13",17.74
"1005","2020-04-14",18.17
"1006","2020-04-15",17.4
"1007","2020-04-16",17.700001
"1008","2020-04-17",18.040001
"1009","2020-04-20",17.639999
"1010","2020-04-21",17.790001
"1011","2020-04-22",17.620001
"1012","2020-04-23",17.74
"1013","2020-04-24",19
"1014","2020-04-27",19.27
"1015","2020-04-28",19.799999
"1016","2020-04-29",21.940001
"1017","2020-04-30",20.09
"1018","2020-05-01",19.459999
"1019","2020-05-04",19.66
"1020","2020-05-05",19.360001
"1021","2020-05-06",19.5
"1022","2020-05-07",19.639999
"1023","2020-05-08",21.1
"1024","2020-05-11",20.110001
"1025","2020-05-12",19.16
"1026","2020-05-13",17.74
"1027","2020-05-14",18.51
"1028","2020-05-15",18.690001
"1029","2020-05-18",21.290001
"1030","2020-05-19",20.33
"1031","2020-05-20",20.879999
"1032","2020-05-21",21.129999
"1033","2020-05-22",21.23
"1034","2020-05-26",23.07
"1035","2020-05-27",23.049999
"1036","2020-05-28",22.120001
"1037","2020-05-29",21.950001
"1038","2020-06-01",22.215
"1039","2020-06-02",21.709999
"1040","2020-06-03",22.120001
"1041","2020-06-04",22.219999
"1042","2020-06-05",22.17
"1043","2020-06-08",23.02
"1044","2020-06-09",22.799999
"1045","2020-06-10",21.940001
"1046","2020-06-11",21.040001
"1047","2020-06-12",22.25
"1048","2020-06-15",21.940001
"1049","2020-06-16",21.9
"1050","2020-06-17",21.709999
"1051","2020-06-18",20.870001
"1052","2020-06-19",20.530001
"1053","2020-06-22",19.74
"1054","2020-06-23",19.52
"1055","2020-06-24",18.719999
"1056","2020-06-25",18.870001
"1057","2020-06-26",18.25
"1058","2020-06-29",18.76
"1059","2020-06-30",19.74
"1060","2020-07-01",18.27
"1061","2020-07-02",18.48
"1062","2020-07-06",18.334999
"1063","2020-07-07",17.469999
"1064","2020-07-08",17.59
"1065","2020-07-09",17.43
"1066","2020-07-10",18.01
"1067","2020-07-13",17.65
"1068","2020-07-14",18.200001
"1069","2020-07-15",19.07
"1070","2020-07-16",18.93
"1071","2020-07-17",19.129999
"1072","2020-07-20",18.950001
"1073","2020-07-21",18.82
"1074","2020-07-22",19.02
"1075","2020-07-23",18.969999
"1076","2020-07-24",18.68
"1077","2020-07-27",18.08
"1078","2020-07-28",17.91
"1079","2020-07-29",18.76
"1080","2020-07-30",19
"1081","2020-07-31",18.65
"1082","2020-08-03",18.99
"1083","2020-08-04",19.07
"1084","2020-08-05",18.889999
"1085","2020-08-06",19.16
"1086","2020-08-07",19.299999
"1087","2020-08-10",20.01
"1088","2020-08-11",20.809999
"1089","2020-08-12",21.049999
"1090","2020-08-13",20.57
"1091","2020-08-14",20.469999
"1092","2020-08-17",19.799999
"1093","2020-08-18",19
"1094","2020-08-19",19
"1095","2020-08-20",18.940001
"1096","2020-08-21",19.4
"1097","2020-08-24",19.969999
"1098","2020-08-25",20.48
"1099","2020-08-26",19.629999
"1100","2020-08-27",19.809999
"1101","2020-08-28",19.83
"1102","2020-08-31",19.43
"1103","2020-09-01",19
"1104","2020-09-02",19.219999
"1105","2020-09-03",19.370001
"1106","2020-09-04",19.25
"1107","2020-09-08",19.5
"1108","2020-09-09",19.6
"1109","2020-09-10",19.209999
"1110","2020-09-11",18.65
"1111","2020-09-14",19.99
"1112","2020-09-15",21.190001
"1113","2020-09-16",21.59
"1114","2020-09-17",20.620001
"1115","2020-09-18",20.27
"1116","2020-09-21",20.34
"1117","2020-09-22",20.01
"1118","2020-09-23",20.059999
"1119","2020-09-24",19.99
"1120","2020-09-25",20.290001
"1121","2020-09-28",20.77
"1122","2020-09-29",20.379999
"1123","2020-09-30",21.01
"1124","2020-10-01",21.200001
"1125","2020-10-02",20.709999
"1126","2020-10-05",21.15
"1127","2020-10-06",21.48
"1128","2020-10-07",21.66
"1129","2020-10-08",22.34
"1130","2020-10-09",22.23
"1131","2020-10-12",22.620001
"1132","2020-10-13",21.799999
"1133","2020-10-14",21.219999
"1134","2020-10-15",20.27
"1135","2020-10-16",20.5
"1136","2020-10-19",20.32
"1137","2020-10-20",20.35
"1138","2020-10-21",20.290001
"1139","2020-10-22",21.01
"1140","2020-10-23",21.985001
"1141","2020-10-26",20.799999
"1142","2020-10-27",20.709999
"1143","2020-10-28",20.23
"1144","2020-10-29",20.639999
"1145","2020-10-30",20.469999
"1146","2020-11-02",20.27
"1147","2020-11-03",21.4
"1148","2020-11-04",21.48
"1149","2020-11-05",22.15
"1150","2020-11-06",21.389999
"1151","2020-11-09",24.83
"1152","2020-11-10",24.469999
"1153","2020-11-11",24.469999
"1154","2020-11-12",24.049999
"1155","2020-11-13",24.5
"1156","2020-11-16",24.879999
"1157","2020-11-17",24.68
"1158","2020-11-18",24.049999
"1159","2020-11-19",24.629999
"1160","2020-11-20",24.129999
"1161","2020-11-23",25.23
"1162","2020-11-24",26.34
"1163","2020-11-25",26.09
"1164","2020-11-27",25.950001
