"","date","EVRG"
"771","2010-01-25",21.6
"772","2010-01-26",21.59
"773","2010-01-27",21.4
"774","2010-01-28",21.280001
"775","2010-01-29",21.33
"776","2010-02-01",21.5
"777","2010-02-02",21.620001
"778","2010-02-03",21.43
"779","2010-02-04",21
"780","2010-02-05",20.940001
"781","2010-02-08",20.799999
"782","2010-02-09",21.049999
"783","2010-02-10",21.02
"784","2010-02-11",21.120001
"785","2010-02-12",21.219999
"786","2010-02-16",21.6
"787","2010-02-17",21.66
"788","2010-02-18",21.76
"789","2010-02-19",22.18
"790","2010-02-22",22.16
"791","2010-02-23",22.030001
"792","2010-02-24",22.15
"793","2010-02-25",22.040001
"794","2010-02-26",21.4
"795","2010-03-01",21.440001
"796","2010-03-02",21.860001
"797","2010-03-03",22.08
"798","2010-03-04",22.15
"799","2010-03-05",21.83
"800","2010-03-08",21.93
"801","2010-03-09",21.76
"802","2010-03-10",21.959999
"803","2010-03-11",22.040001
"804","2010-03-12",22.07
"805","2010-03-15",22.16
"806","2010-03-16",22.440001
"807","2010-03-17",22.469999
"808","2010-03-18",22.43
"809","2010-03-19",22.370001
"810","2010-03-22",22.309999
"811","2010-03-23",22.379999
"812","2010-03-24",22
"813","2010-03-25",21.83
"814","2010-03-26",21.959999
"815","2010-03-29",22.190001
"816","2010-03-30",22.389999
"817","2010-03-31",22.299999
"818","2010-04-01",22.59
"819","2010-04-05",22.719999
"820","2010-04-06",23.07
"821","2010-04-07",22.91
"822","2010-04-08",22.65
"823","2010-04-09",22.59
"824","2010-04-12",22.790001
"825","2010-04-13",22.85
"826","2010-04-14",22.75
"827","2010-04-15",22.68
"828","2010-04-16",22.59
"829","2010-04-19",22.639999
"830","2010-04-20",22.969999
"831","2010-04-21",22.92
"832","2010-04-22",23.01
"833","2010-04-23",23.299999
"834","2010-04-26",23.16
"835","2010-04-27",22.9
"836","2010-04-28",23.07
"837","2010-04-29",23.48
"838","2010-04-30",23.690001
"839","2010-05-03",23.92
"840","2010-05-04",23.709999
"841","2010-05-05",23.559999
"842","2010-05-06",22.559999
"843","2010-05-07",22.290001
"844","2010-05-10",23.370001
"845","2010-05-11",23.559999
"846","2010-05-12",23.66
"847","2010-05-13",23.6
"848","2010-05-14",23.32
"849","2010-05-17",23.370001
"850","2010-05-18",23.15
"851","2010-05-19",22.719999
"852","2010-05-20",21.82
"853","2010-05-21",21.91
"854","2010-05-24",21.9
"855","2010-05-25",21.629999
"856","2010-05-26",21.73
"857","2010-05-27",22.110001
"858","2010-05-28",22
"859","2010-06-01",21.540001
"860","2010-06-02",21.959999
"861","2010-06-03",22.360001
"862","2010-06-04",21.68
"863","2010-06-07",21.16
"864","2010-06-08",21.370001
"865","2010-06-09",21.209999
"866","2010-06-10",21.879999
"867","2010-06-11",21.83
"868","2010-06-14",21.98
"869","2010-06-15",22.459999
"870","2010-06-16",22.610001
"871","2010-06-17",22.879999
"872","2010-06-18",22.780001
"873","2010-06-21",22.77
"874","2010-06-22",22.24
"875","2010-06-23",21.91
"876","2010-06-24",21.9
"877","2010-06-25",21.93
"878","2010-06-28",22.24
"879","2010-06-29",21.84
"880","2010-06-30",21.610001
"881","2010-07-01",21.379999
"882","2010-07-02",21.49
"883","2010-07-06",21.629999
"884","2010-07-07",22.27
"885","2010-07-08",22.51
"886","2010-07-09",22.709999
"887","2010-07-12",22.860001
"888","2010-07-13",23.030001
"889","2010-07-14",23.120001
"890","2010-07-15",23.309999
"891","2010-07-16",22.85
"892","2010-07-19",23.190001
"893","2010-07-20",23.379999
"894","2010-07-21",23.1
"895","2010-07-22",23.51
"896","2010-07-23",23.690001
"897","2010-07-26",24.09
"898","2010-07-27",24.48
"899","2010-07-28",24.27
"900","2010-07-29",24.110001
"901","2010-07-30",23.879999
"902","2010-08-02",24.24
"903","2010-08-03",24.139999
"904","2010-08-04",24.200001
"905","2010-08-05",24.43
"906","2010-08-06",24.33
"907","2010-08-09",24.459999
"908","2010-08-10",24.49
"909","2010-08-11",23.85
"910","2010-08-12",23.6
"911","2010-08-13",23.85
"912","2010-08-16",23.82
"913","2010-08-17",24.059999
"914","2010-08-18",23.790001
"915","2010-08-19",23.49
"916","2010-08-20",23.42
"917","2010-08-23",23.540001
"918","2010-08-24",23.559999
"919","2010-08-25",23.629999
"920","2010-08-26",23.629999
"921","2010-08-27",24.030001
"922","2010-08-30",23.780001
"923","2010-08-31",23.969999
"924","2010-09-01",24.41
"925","2010-09-02",24.370001
"926","2010-09-03",24.41
"927","2010-09-07",23.959999
"928","2010-09-08",23.82
"929","2010-09-09",24.08
"930","2010-09-10",24.15
"931","2010-09-13",24.290001
"932","2010-09-14",24.25
"933","2010-09-15",23.969999
"934","2010-09-16",23.700001
"935","2010-09-17",23.700001
"936","2010-09-20",24.08
"937","2010-09-21",24.030001
"938","2010-09-22",24
"939","2010-09-23",23.780001
"940","2010-09-24",24.08
"941","2010-09-27",24.16
"942","2010-09-28",24.24
"943","2010-09-29",24.24
"944","2010-09-30",24.23
"945","2010-10-01",24.5
"946","2010-10-04",24.42
"947","2010-10-05",24.74
"948","2010-10-06",24.559999
"949","2010-10-07",24.49
"950","2010-10-08",24.67
"951","2010-10-11",24.780001
"952","2010-10-12",24.610001
"953","2010-10-13",24.65
"954","2010-10-14",24.610001
"955","2010-10-15",24.75
"956","2010-10-18",24.879999
"957","2010-10-19",24.889999
"958","2010-10-20",25.139999
"959","2010-10-21",24.93
"960","2010-10-22",24.92
"961","2010-10-25",24.940001
"962","2010-10-26",24.93
"963","2010-10-27",25
"964","2010-10-28",25.280001
"965","2010-10-29",25.299999
"966","2010-11-01",25.299999
