"","date","PLNT"
"966","2019-06-07",77.959999
"967","2019-06-10",78.290001
"968","2019-06-11",76.599998
"969","2019-06-12",78.660004
"970","2019-06-13",79.57
"971","2019-06-14",80.760002
"972","2019-06-17",80.900002
"973","2019-06-18",80.220001
"974","2019-06-19",80.349998
"975","2019-06-20",78.190002
"976","2019-06-21",76.010002
"977","2019-06-24",74.309998
"978","2019-06-25",71.300003
"979","2019-06-26",71.650002
"980","2019-06-27",73.129997
"981","2019-06-28",72.440002
"982","2019-07-01",75.300003
"983","2019-07-02",76.050003
"984","2019-07-03",76.940002
"985","2019-07-05",76.239998
"986","2019-07-08",76.349998
"987","2019-07-09",76.300003
"988","2019-07-10",76.669998
"989","2019-07-11",76.669998
"990","2019-07-12",77.540001
"991","2019-07-15",77.190002
"992","2019-07-16",77.540001
"993","2019-07-17",76.510002
"994","2019-07-18",76.379997
"995","2019-07-19",74.169998
"996","2019-07-22",74.839996
"997","2019-07-23",74.540001
"998","2019-07-24",76.639999
"999","2019-07-25",77.82
"1000","2019-07-26",79.160004
"1001","2019-07-29",77.959999
"1002","2019-07-30",78.699997
"1003","2019-07-31",78.660004
"1004","2019-08-01",78.029999
"1005","2019-08-02",76.599998
"1006","2019-08-05",74.739998
"1007","2019-08-06",77.5
"1008","2019-08-07",72.25
"1009","2019-08-08",75.349998
"1010","2019-08-09",73.769997
"1011","2019-08-12",71.629997
"1012","2019-08-13",72.629997
"1013","2019-08-14",69.330002
"1014","2019-08-15",68.870003
"1015","2019-08-16",69.809998
"1016","2019-08-19",69.489998
"1017","2019-08-20",66.949997
"1018","2019-08-21",68.220001
"1019","2019-08-22",67.239998
"1020","2019-08-23",66.720001
"1021","2019-08-26",68.370003
"1022","2019-08-27",69.949997
"1023","2019-08-28",71.489998
"1024","2019-08-29",72.269997
"1025","2019-08-30",70.610001
"1026","2019-09-03",67.099998
"1027","2019-09-04",67.139999
"1028","2019-09-05",65.150002
"1029","2019-09-06",65.459999
"1030","2019-09-09",63.189999
"1031","2019-09-10",64.339996
"1032","2019-09-11",63.82
"1033","2019-09-12",64.230003
"1034","2019-09-13",62.509998
"1035","2019-09-16",62.240002
"1036","2019-09-17",62.77
"1037","2019-09-18",61.650002
"1038","2019-09-19",61.560001
"1039","2019-09-20",60.34
"1040","2019-09-23",61.599998
"1041","2019-09-24",61.700001
"1042","2019-09-25",60.709999
"1043","2019-09-26",59.150002
"1044","2019-09-27",57.439999
"1045","2019-09-30",57.869999
"1046","2019-10-01",58.639999
"1047","2019-10-02",57.52
"1048","2019-10-03",57.810001
"1049","2019-10-04",57.959999
"1050","2019-10-07",57.220001
"1051","2019-10-08",56.200001
"1052","2019-10-09",57.290001
"1053","2019-10-10",57.610001
"1054","2019-10-11",58.630001
"1055","2019-10-14",60.77
"1056","2019-10-15",60.790001
"1057","2019-10-16",60.75
"1058","2019-10-17",60.84
"1059","2019-10-18",60.490002
"1060","2019-10-21",60.259998
"1061","2019-10-22",60.459999
"1062","2019-10-23",60.119999
"1063","2019-10-24",61.110001
"1064","2019-10-25",61.040001
"1065","2019-10-28",62.23
"1066","2019-10-29",63.459999
"1067","2019-10-30",64.110001
"1068","2019-10-31",63.66
"1069","2019-11-01",63.029999
"1070","2019-11-04",61.080002
"1071","2019-11-05",59.98
"1072","2019-11-06",61.540001
"1073","2019-11-07",62.709999
"1074","2019-11-08",68.419998
"1075","2019-11-11",67.730003
"1076","2019-11-12",70.010002
"1077","2019-11-13",71.029999
"1078","2019-11-14",70.099998
"1079","2019-11-15",71.449997
"1080","2019-11-18",71.510002
"1081","2019-11-19",71.459999
"1082","2019-11-20",71.720001
"1083","2019-11-21",72.010002
"1084","2019-11-22",71.849998
"1085","2019-11-25",73.220001
"1086","2019-11-26",74.32
"1087","2019-11-27",74.610001
"1088","2019-11-29",73.919998
"1089","2019-12-02",73.870003
"1090","2019-12-03",73.629997
"1091","2019-12-04",72.949997
"1092","2019-12-05",75.519997
"1093","2019-12-06",74.480003
"1094","2019-12-09",74.099998
"1095","2019-12-10",73.989998
"1096","2019-12-11",74.190002
"1097","2019-12-12",72.540001
"1098","2019-12-13",72.669998
"1099","2019-12-16",73.410004
"1100","2019-12-17",72.889999
"1101","2019-12-18",73.25
"1102","2019-12-19",73.379997
"1103","2019-12-20",73.559998
"1104","2019-12-23",74.169998
"1105","2019-12-24",74.339996
"1106","2019-12-26",74.82
"1107","2019-12-27",75.489998
"1108","2019-12-30",74.190002
"1109","2019-12-31",74.68
"1110","2020-01-02",75.080002
"1111","2020-01-03",75.639999
"1112","2020-01-06",75.040001
"1113","2020-01-07",76.330002
"1114","2020-01-08",76.32
"1115","2020-01-09",76.860001
"1116","2020-01-10",77.220001
"1117","2020-01-13",79.040001
"1118","2020-01-14",79.879997
"1119","2020-01-15",79.019997
"1120","2020-01-16",79.169998
"1121","2020-01-17",79.75
"1122","2020-01-21",78.900002
"1123","2020-01-22",79.059998
"1124","2020-01-23",78.150002
"1125","2020-01-24",78.519997
"1126","2020-01-27",78.540001
"1127","2020-01-28",79.699997
"1128","2020-01-29",80.25
"1129","2020-01-30",81.419998
"1130","2020-01-31",80.790001
"1131","2020-02-03",81.580002
"1132","2020-02-04",82.68
"1133","2020-02-05",81.669998
"1134","2020-02-06",82.339996
"1135","2020-02-07",82.580002
"1136","2020-02-10",82.870003
"1137","2020-02-11",83.120003
"1138","2020-02-12",84.650002
"1139","2020-02-13",84.5
"1140","2020-02-14",86.459999
"1141","2020-02-18",87.940002
"1142","2020-02-19",87.849998
"1143","2020-02-20",88.040001
"1144","2020-02-21",87.519997
"1145","2020-02-24",84.239998
"1146","2020-02-25",81.169998
"1147","2020-02-26",75.769997
"1148","2020-02-27",72.07
"1149","2020-02-28",67.489998
"1150","2020-03-02",68.480003
"1151","2020-03-03",67.849998
"1152","2020-03-04",69.879997
"1153","2020-03-05",62.5
"1154","2020-03-06",64.349998
"1155","2020-03-09",56.650002
"1156","2020-03-10",62.630001
"1157","2020-03-11",57
"1158","2020-03-12",48.32
"1159","2020-03-13",53.98
"1160","2020-03-16",38.799999
"1161","2020-03-17",35.389999
"1162","2020-03-18",27.540001
"1163","2020-03-19",32.610001
"1164","2020-03-20",33.93
"1165","2020-03-23",37.470001
"1166","2020-03-24",46.23
"1167","2020-03-25",50.330002
"1168","2020-03-26",52.380001
"1169","2020-03-27",50.419998
"1170","2020-03-30",48.599998
"1171","2020-03-31",48.700001
"1172","2020-04-01",42.34
"1173","2020-04-02",39.84
"1174","2020-04-03",36.959999
"1175","2020-04-06",42.560001
"1176","2020-04-07",45.869999
"1177","2020-04-08",52.060001
"1178","2020-04-09",55.59
"1179","2020-04-13",54.18
"1180","2020-04-14",55.32
"1181","2020-04-15",52
"1182","2020-04-16",50.099998
"1183","2020-04-17",56.57
"1184","2020-04-20",56.099998
"1185","2020-04-21",55.220001
"1186","2020-04-22",57.43
"1187","2020-04-23",57.040001
"1188","2020-04-24",57.900002
"1189","2020-04-27",62.439999
"1190","2020-04-28",60.439999
"1191","2020-04-29",64.230003
"1192","2020-04-30",60.330002
"1193","2020-05-01",57.619999
"1194","2020-05-04",57.439999
"1195","2020-05-05",57.080002
"1196","2020-05-06",60.400002
"1197","2020-05-07",61.139999
"1198","2020-05-08",60.220001
"1199","2020-05-11",58.099998
"1200","2020-05-12",52.009998
"1201","2020-05-13",47.919998
"1202","2020-05-14",51.009998
"1203","2020-05-15",52.32
"1204","2020-05-18",57.700001
"1205","2020-05-19",57.540001
"1206","2020-05-20",60.919998
"1207","2020-05-21",61.349998
"1208","2020-05-22",62.959999
"1209","2020-05-26",63.23
"1210","2020-05-27",65.169998
"1211","2020-05-28",64.989998
"1212","2020-05-29",64.629997
"1213","2020-06-01",67.589996
"1214","2020-06-02",73.980003
"1215","2020-06-03",77.18
"1216","2020-06-04",73.550003
"1217","2020-06-05",75.150002
"1218","2020-06-08",72.970001
"1219","2020-06-09",70.269997
"1220","2020-06-10",69.860001
"1221","2020-06-11",65.300003
"1222","2020-06-12",66.900002
"1223","2020-06-15",68.610001
"1224","2020-06-16",69.019997
"1225","2020-06-17",66.93
"1226","2020-06-18",66.360001
"1227","2020-06-19",66.139999
"1228","2020-06-22",63.91
"1229","2020-06-23",68.129997
"1230","2020-06-24",65.610001
"1231","2020-06-25",64.870003
"1232","2020-06-26",61.619999
"1233","2020-06-29",59.52
"1234","2020-06-30",60.57
"1235","2020-07-01",62.189999
"1236","2020-07-02",60.470001
"1237","2020-07-06",61.59
"1238","2020-07-07",56.189999
"1239","2020-07-08",57.52
"1240","2020-07-09",56.130001
"1241","2020-07-10",57.110001
"1242","2020-07-13",54.950001
"1243","2020-07-14",54.98
"1244","2020-07-15",60.189999
"1245","2020-07-16",58.529999
"1246","2020-07-17",58.810001
"1247","2020-07-20",57.439999
"1248","2020-07-21",58.209999
"1249","2020-07-22",57.57
"1250","2020-07-23",56.240002
"1251","2020-07-24",54.57
"1252","2020-07-27",54.639999
"1253","2020-07-28",53.82
"1254","2020-07-29",54.849998
"1255","2020-07-30",53.09
"1256","2020-07-31",52.200001
"1257","2020-08-03",50.73
"1258","2020-08-04",53.639999
"1259","2020-08-05",49.970001
"1260","2020-08-06",51.25
"1261","2020-08-07",50.939999
"1262","2020-08-10",54.68
"1263","2020-08-11",56.330002
"1264","2020-08-12",56.669998
"1265","2020-08-13",56.470001
"1266","2020-08-14",55.150002
"1267","2020-08-17",55.599998
"1268","2020-08-18",54.849998
"1269","2020-08-19",53.639999
"1270","2020-08-20",54.84
"1271","2020-08-21",56.41
"1272","2020-08-24",58.580002
"1273","2020-08-25",58.470001
"1274","2020-08-26",58.259998
"1275","2020-08-27",60.959999
"1276","2020-08-28",63.68
"1277","2020-08-31",60.790001
"1278","2020-09-01",60.91
"1279","2020-09-02",62.029999
"1280","2020-09-03",61.209999
"1281","2020-09-04",62.400002
"1282","2020-09-08",61.029999
"1283","2020-09-09",61.060001
"1284","2020-09-10",57.639999
"1285","2020-09-11",56.34
"1286","2020-09-14",58.279999
"1287","2020-09-15",61
"1288","2020-09-16",61.990002
"1289","2020-09-17",60.009998
"1290","2020-09-18",57.389999
"1291","2020-09-21",56.099998
"1292","2020-09-22",58.349998
"1293","2020-09-23",59.860001
"1294","2020-09-24",59.419998
"1295","2020-09-25",59.830002
"1296","2020-09-28",61.32
"1297","2020-09-29",58.91
"1298","2020-09-30",61.619999
"1299","2020-10-01",63.529999
"1300","2020-10-02",62.220001
"1301","2020-10-05",62.48
"1302","2020-10-06",62.369999
"1303","2020-10-07",65.419998
"1304","2020-10-08",65.879997
"1305","2020-10-09",67.599998
"1306","2020-10-12",68.32
"1307","2020-10-13",65.720001
"1308","2020-10-14",64.660004
"1309","2020-10-15",65.199997
"1310","2020-10-16",65.239998
"1311","2020-10-19",63.189999
"1312","2020-10-20",64.389999
"1313","2020-10-21",65
"1314","2020-10-22",67.089996
"1315","2020-10-23",68.419998
"1316","2020-10-26",65.349998
"1317","2020-10-27",63.950001
"1318","2020-10-28",59.240002
"1319","2020-10-29",60.59
"1320","2020-10-30",59.27
"1321","2020-11-02",59.32
"1322","2020-11-03",63.919998
"1323","2020-11-04",66.459999
"1324","2020-11-05",66.57
"1325","2020-11-06",67.190002
"1326","2020-11-09",78.07
"1327","2020-11-10",73.019997
"1328","2020-11-11",74.760002
"1329","2020-11-12",71.68
"1330","2020-11-13",69.400002
"1331","2020-11-16",70.989998
"1332","2020-11-17",68.059998
"1333","2020-11-18",66.5
"1334","2020-11-19",66.709999
"1335","2020-11-20",66.290001
"1336","2020-11-23",69.110001
"1337","2020-11-24",74.68
"1338","2020-11-25",72.199997
"1339","2020-11-27",72.260002
