"","date","ENPH"
"1001","2016-03-23",2.26
"1002","2016-03-24",2.21
"1003","2016-03-28",2.13
"1004","2016-03-29",2.14
"1005","2016-03-30",2.29
"1006","2016-03-31",2.33
"1007","2016-04-01",2.39
"1008","2016-04-04",2.57
"1009","2016-04-05",2.59
"1010","2016-04-06",2.58
"1011","2016-04-07",2.45
"1012","2016-04-08",2.31
"1013","2016-04-11",2.32
"1014","2016-04-12",2.39
"1015","2016-04-13",2.56
"1016","2016-04-14",2.71
"1017","2016-04-15",2.57
"1018","2016-04-18",2.63
"1019","2016-04-19",2.53
"1020","2016-04-20",2.54
"1021","2016-04-21",2.49
"1022","2016-04-22",2.57
"1023","2016-04-25",2.5
"1024","2016-04-26",2.64
"1025","2016-04-27",2.68
"1026","2016-04-28",2.58
"1027","2016-04-29",2.51
"1028","2016-05-02",2.56
"1029","2016-05-03",2.46
"1030","2016-05-04",2.1
"1031","2016-05-05",2.08
"1032","2016-05-06",1.92
"1033","2016-05-09",1.93
"1034","2016-05-10",1.94
"1035","2016-05-11",1.9
"1036","2016-05-12",1.8
"1037","2016-05-13",1.77
"1038","2016-05-16",1.81
"1039","2016-05-17",1.79
"1040","2016-05-18",1.85
"1041","2016-05-19",1.84
"1042","2016-05-20",1.85
"1043","2016-05-23",1.98
"1044","2016-05-24",1.94
"1045","2016-05-25",2.05
"1046","2016-05-26",2.01
"1047","2016-05-27",2.11
"1048","2016-05-31",2.09
"1049","2016-06-01",2.09
"1050","2016-06-02",2.09
"1051","2016-06-03",2.01
"1052","2016-06-06",2.29
"1053","2016-06-07",2.23
"1054","2016-06-08",2.23
"1055","2016-06-09",2.1
"1056","2016-06-10",2.03
"1057","2016-06-13",1.94
"1058","2016-06-14",2
"1059","2016-06-15",2.07
"1060","2016-06-16",2.01
"1061","2016-06-17",2.12
"1062","2016-06-20",2.14
"1063","2016-06-21",2.15
"1064","2016-06-22",2.13
"1065","2016-06-23",2.28
"1066","2016-06-24",2.08
"1067","2016-06-27",1.91
"1068","2016-06-28",1.95
"1069","2016-06-29",1.89
"1070","2016-06-30",1.99
"1071","2016-07-01",1.96
"1072","2016-07-05",1.9
"1073","2016-07-06",1.89
"1074","2016-07-07",1.89
"1075","2016-07-08",1.96
"1076","2016-07-11",2.06
"1077","2016-07-12",2.05
"1078","2016-07-13",1.96
"1079","2016-07-14",1.9
"1080","2016-07-15",1.88
"1081","2016-07-18",1.89
"1082","2016-07-19",1.82
"1083","2016-07-20",1.84
"1084","2016-07-21",1.85
"1085","2016-07-22",1.85
"1086","2016-07-25",1.76
"1087","2016-07-26",1.78
"1088","2016-07-27",1.81
"1089","2016-07-28",1.8
"1090","2016-07-29",1.8
"1091","2016-08-01",1.81
"1092","2016-08-02",1.79
"1093","2016-08-03",1.79
"1094","2016-08-04",1.8
"1095","2016-08-05",1.89
"1096","2016-08-08",1.93
"1097","2016-08-09",1.98
"1098","2016-08-10",1.83
"1099","2016-08-11",1.78
"1100","2016-08-12",1.78
"1101","2016-08-15",1.89
"1102","2016-08-16",1.82
"1103","2016-08-17",1.83
"1104","2016-08-18",1.89
"1105","2016-08-19",1.95
"1106","2016-08-22",1.9
"1107","2016-08-23",1.92
"1108","2016-08-24",1.87
"1109","2016-08-25",1.84
"1110","2016-08-26",1.81
"1111","2016-08-29",1.84
"1112","2016-08-30",1.84
"1113","2016-08-31",1.82
"1114","2016-09-01",1.82
"1115","2016-09-02",1.82
"1116","2016-09-06",1.85
"1117","2016-09-07",1.82
"1118","2016-09-08",1.8
"1119","2016-09-09",1.8
"1120","2016-09-12",1.8
"1121","2016-09-13",1.75
"1122","2016-09-14",1.7
"1123","2016-09-15",1.67
"1124","2016-09-16",1.44
"1125","2016-09-19",1.48
"1126","2016-09-20",1.4
"1127","2016-09-21",1.48
"1128","2016-09-22",1.67
"1129","2016-09-23",1.2
"1130","2016-09-26",1.2
"1131","2016-09-27",1.2
"1132","2016-09-28",1.19
"1133","2016-09-29",1.2
"1134","2016-09-30",1.18
"1135","2016-10-03",1.19
"1136","2016-10-04",1.2
"1137","2016-10-05",1.19
"1138","2016-10-06",1.21
"1139","2016-10-07",1.16
"1140","2016-10-10",1.06
"1141","2016-10-11",1.07
"1142","2016-10-12",1.09
"1143","2016-10-13",1.1
"1144","2016-10-14",1.14
"1145","2016-10-17",1.15
"1146","2016-10-18",1.13
"1147","2016-10-19",1.12
"1148","2016-10-20",1.15
"1149","2016-10-21",1.16
"1150","2016-10-24",1.14
"1151","2016-10-25",1.11
"1152","2016-10-26",1.06
"1153","2016-10-27",1.09
"1154","2016-10-28",1.07
"1155","2016-10-31",1
"1156","2016-11-01",1.01
"1157","2016-11-02",1.17
"1158","2016-11-03",1.2
"1159","2016-11-04",1.17
"1160","2016-11-07",1.16
"1161","2016-11-08",1.2
"1162","2016-11-09",1.11
"1163","2016-11-10",1.12
"1164","2016-11-11",1.14
"1165","2016-11-14",1.14
"1166","2016-11-15",1.05
"1167","2016-11-16",1.11
"1168","2016-11-17",1.13
"1169","2016-11-18",1.1
"1170","2016-11-21",1.08
"1171","2016-11-22",1.09
"1172","2016-11-23",1.14
"1173","2016-11-25",1.14
"1174","2016-11-28",1.13
"1175","2016-11-29",1.12
"1176","2016-11-30",1.12
"1177","2016-12-01",1.11
"1178","2016-12-02",1.14
"1179","2016-12-05",1.15
"1180","2016-12-06",1.37
"1181","2016-12-07",1.32
"1182","2016-12-08",1.34
"1183","2016-12-09",1.32
"1184","2016-12-12",1.25
"1185","2016-12-13",1.28
"1186","2016-12-14",1.2
"1187","2016-12-15",1.18
"1188","2016-12-16",1.24
"1189","2016-12-19",1.3
"1190","2016-12-20",1.27
"1191","2016-12-21",1.21
"1192","2016-12-22",1.23
"1193","2016-12-23",1.13
"1194","2016-12-27",1.06
"1195","2016-12-28",0.98
"1196","2016-12-29",0.97
"1197","2016-12-30",1.01
"1198","2017-01-03",1.05
"1199","2017-01-04",1.15
"1200","2017-01-05",1.12
"1201","2017-01-06",1.11
"1202","2017-01-09",1.11
"1203","2017-01-10",1.13
"1204","2017-01-11",1.44
"1205","2017-01-12",1.36
"1206","2017-01-13",1.54
"1207","2017-01-17",1.65
"1208","2017-01-18",1.89
"1209","2017-01-19",1.78
"1210","2017-01-20",1.85
"1211","2017-01-23",1.7
"1212","2017-01-24",1.66
"1213","2017-01-25",1.71
"1214","2017-01-26",1.64
"1215","2017-01-27",1.6
"1216","2017-01-30",1.49
"1217","2017-01-31",1.49
"1218","2017-02-01",1.51
"1219","2017-02-02",1.47
"1220","2017-02-03",1.43
"1221","2017-02-06",1.42
"1222","2017-02-07",1.45
"1223","2017-02-08",1.54
"1224","2017-02-09",1.56
"1225","2017-02-10",1.56
"1226","2017-02-13",1.51
"1227","2017-02-14",1.5
"1228","2017-02-15",1.6
"1229","2017-02-16",1.61
"1230","2017-02-17",1.64
"1231","2017-02-21",1.69
"1232","2017-02-22",1.61
"1233","2017-02-23",1.69
"1234","2017-02-24",1.86
"1235","2017-02-27",1.9
"1236","2017-02-28",1.79
"1237","2017-03-01",1.61
"1238","2017-03-02",1.53
"1239","2017-03-03",1.47
"1240","2017-03-06",1.36
"1241","2017-03-07",1.28
"1242","2017-03-08",1.22
"1243","2017-03-09",1.14
"1244","2017-03-10",1.33
"1245","2017-03-13",1.23
"1246","2017-03-14",1.28
"1247","2017-03-15",1.37
"1248","2017-03-16",1.37
"1249","2017-03-17",1.4
"1250","2017-03-20",1.34
"1251","2017-03-21",1.25
"1252","2017-03-22",1.24
"1253","2017-03-23",1.24
"1254","2017-03-24",1.24
"1255","2017-03-27",1.24
"1256","2017-03-28",1.25
"1257","2017-03-29",1.3
"1258","2017-03-30",1.35
"1259","2017-03-31",1.37
"1260","2017-04-03",1.37
"1261","2017-04-04",1.4
"1262","2017-04-05",1.29
"1263","2017-04-06",1.35
"1264","2017-04-07",1.36
"1265","2017-04-10",1.35
"1266","2017-04-11",1.34
"1267","2017-04-12",1.34
"1268","2017-04-13",1.31
"1269","2017-04-17",1.31
"1270","2017-04-18",1.26
"1271","2017-04-19",1.19
"1272","2017-04-20",1.18
"1273","2017-04-21",1.23
"1274","2017-04-24",1.28
"1275","2017-04-25",1.29
"1276","2017-04-26",1.27
"1277","2017-04-27",1.24
"1278","2017-04-28",1.19
"1279","2017-05-01",1.2
"1280","2017-05-02",1.23
"1281","2017-05-03",1.16
"1282","2017-05-04",1.12
"1283","2017-05-05",1.16
"1284","2017-05-08",1.17
"1285","2017-05-09",1.15
"1286","2017-05-10",1.06
"1287","2017-05-11",0.92
"1288","2017-05-12",0.83
"1289","2017-05-15",0.77
"1290","2017-05-16",0.77
"1291","2017-05-17",0.71
"1292","2017-05-18",0.7
"1293","2017-05-19",0.72
"1294","2017-05-22",0.78
"1295","2017-05-23",0.77
"1296","2017-05-24",0.73
"1297","2017-05-25",0.73
"1298","2017-05-26",0.72
"1299","2017-05-30",0.75
"1300","2017-05-31",0.76
"1301","2017-06-01",0.78
"1302","2017-06-02",0.82
"1303","2017-06-05",0.78
"1304","2017-06-06",0.76
"1305","2017-06-07",0.77
"1306","2017-06-08",0.79
"1307","2017-06-09",0.78
"1308","2017-06-12",0.77
"1309","2017-06-13",0.82
"1310","2017-06-14",0.8
"1311","2017-06-15",0.79
"1312","2017-06-16",0.77
"1313","2017-06-19",0.8
"1314","2017-06-20",0.84
"1315","2017-06-21",0.83
"1316","2017-06-22",0.87
"1317","2017-06-23",0.89
"1318","2017-06-26",0.85
"1319","2017-06-27",0.85
"1320","2017-06-28",0.87
"1321","2017-06-29",0.85
"1322","2017-06-30",0.87
"1323","2017-07-03",0.86
"1324","2017-07-05",0.82
"1325","2017-07-06",0.82
"1326","2017-07-07",0.8
"1327","2017-07-10",0.83
"1328","2017-07-11",0.79
"1329","2017-07-12",0.82
"1330","2017-07-13",0.81
"1331","2017-07-14",0.82
"1332","2017-07-17",0.8
"1333","2017-07-18",0.8
"1334","2017-07-19",0.8
"1335","2017-07-20",0.84
"1336","2017-07-21",0.86
"1337","2017-07-24",0.89
"1338","2017-07-25",0.99
"1339","2017-07-26",1.01
"1340","2017-07-27",0.95
"1341","2017-07-28",0.96
"1342","2017-07-31",0.94
"1343","2017-08-01",0.96
"1344","2017-08-02",0.94
"1345","2017-08-03",0.94
"1346","2017-08-04",0.93
"1347","2017-08-07",0.87
"1348","2017-08-08",0.89
"1349","2017-08-09",0.93
"1350","2017-08-10",0.83
"1351","2017-08-11",0.82
"1352","2017-08-14",0.82
"1353","2017-08-15",0.78
"1354","2017-08-16",0.82
"1355","2017-08-17",0.82
"1356","2017-08-18",0.87
"1357","2017-08-21",0.84
"1358","2017-08-22",0.84
"1359","2017-08-23",0.86
"1360","2017-08-24",0.91
"1361","2017-08-25",0.94
"1362","2017-08-28",0.92
"1363","2017-08-29",0.92
"1364","2017-08-30",0.95
"1365","2017-08-31",0.92
"1366","2017-09-01",0.98
"1367","2017-09-05",1.09
"1368","2017-09-06",1.11
"1369","2017-09-07",1.3
"1370","2017-09-08",1.3
"1371","2017-09-11",1.25
"1372","2017-09-12",1.21
"1373","2017-09-13",1.29
"1374","2017-09-14",1.3
"1375","2017-09-15",1.53
"1376","2017-09-18",1.51
"1377","2017-09-19",1.51
"1378","2017-09-20",1.52
"1379","2017-09-21",1.41
"1380","2017-09-22",1.41
"1381","2017-09-25",1.36
"1382","2017-09-26",1.37
"1383","2017-09-27",1.45
"1384","2017-09-28",1.51
"1385","2017-09-29",1.52
"1386","2017-10-02",1.53
"1387","2017-10-03",1.59
"1388","2017-10-04",1.52
"1389","2017-10-05",1.53
"1390","2017-10-06",1.49
"1391","2017-10-09",1.43
"1392","2017-10-10",1.38
"1393","2017-10-11",1.4
"1394","2017-10-12",1.41
"1395","2017-10-13",1.39
"1396","2017-10-16",1.41
"1397","2017-10-17",1.37
"1398","2017-10-18",1.26
"1399","2017-10-19",1.29
"1400","2017-10-20",1.37
"1401","2017-10-23",1.32
"1402","2017-10-24",1.33
"1403","2017-10-25",1.27
"1404","2017-10-26",1.32
"1405","2017-10-27",1.36
"1406","2017-10-30",1.49
"1407","2017-10-31",1.53
"1408","2017-11-01",1.4
"1409","2017-11-02",1.45
"1410","2017-11-03",1.48
"1411","2017-11-06",1.49
"1412","2017-11-07",1.46
"1413","2017-11-08",1.75
"1414","2017-11-09",1.83
"1415","2017-11-10",1.97
"1416","2017-11-13",2.32
"1417","2017-11-14",2.37
"1418","2017-11-15",2.61
"1419","2017-11-16",2.78
"1420","2017-11-17",2.77
"1421","2017-11-20",2.56
"1422","2017-11-21",2.78
"1423","2017-11-22",2.81
"1424","2017-11-24",2.66
"1425","2017-11-27",3
"1426","2017-11-28",3.14
"1427","2017-11-29",2.87
"1428","2017-11-30",2.9
"1429","2017-12-01",2.9
"1430","2017-12-04",2.65
"1431","2017-12-05",2.76
"1432","2017-12-06",2.7
"1433","2017-12-07",2.8
"1434","2017-12-08",2.77
"1435","2017-12-11",2.7
"1436","2017-12-12",2.72
"1437","2017-12-13",2.66
"1438","2017-12-14",2.7
"1439","2017-12-15",2.8
"1440","2017-12-18",2.56
"1441","2017-12-19",2.47
"1442","2017-12-20",2.52
"1443","2017-12-21",2.55
"1444","2017-12-22",2.53
"1445","2017-12-26",2.42
"1446","2017-12-27",2.45
"1447","2017-12-28",2.49
"1448","2017-12-29",2.41
"1449","2018-01-02",2.6
"1450","2018-01-03",2.58
"1451","2018-01-04",2.5
"1452","2018-01-05",2.47
"1453","2018-01-08",2.41
"1454","2018-01-09",2.38
"1455","2018-01-10",2.26
"1456","2018-01-11",2.4
"1457","2018-01-12",2.24
"1458","2018-01-16",2.09
"1459","2018-01-17",2.1
"1460","2018-01-18",1.94
"1461","2018-01-19",1.95
"1462","2018-01-22",1.97
"1463","2018-01-23",2.06
"1464","2018-01-24",2.02
"1465","2018-01-25",2.09
"1466","2018-01-26",2.14
"1467","2018-01-29",2.03
"1468","2018-01-30",2.03
"1469","2018-01-31",2.2
"1470","2018-02-01",2.17
"1471","2018-02-02",2.07
"1472","2018-02-05",2.3
"1473","2018-02-06",2.31
"1474","2018-02-07",2.53
"1475","2018-02-08",2.28
"1476","2018-02-09",2.29
"1477","2018-02-12",2.66
"1478","2018-02-13",2.85
"1479","2018-02-14",2.67
"1480","2018-02-15",2.76
"1481","2018-02-16",2.82
"1482","2018-02-20",2.55
"1483","2018-02-21",2.63
"1484","2018-02-22",2.43
"1485","2018-02-23",2.47
"1486","2018-02-26",2.68
"1487","2018-02-27",2.79
"1488","2018-02-28",3.32
"1489","2018-03-01",3.31
"1490","2018-03-02",3.43
"1491","2018-03-05",3.71
"1492","2018-03-06",3.85
"1493","2018-03-07",3.92
"1494","2018-03-08",3.79
"1495","2018-03-09",3.87
"1496","2018-03-12",4.05
"1497","2018-03-13",3.98
"1498","2018-03-14",4.25
"1499","2018-03-15",4.41
"1500","2018-03-16",4.72
"1501","2018-03-19",4.74
"1502","2018-03-20",4.76
"1503","2018-03-21",4.71
"1504","2018-03-22",4.73
"1505","2018-03-23",4.83
"1506","2018-03-26",4.92
"1507","2018-03-27",5.08
"1508","2018-03-28",4.59
"1509","2018-03-29",4.57
"1510","2018-04-02",4.51
"1511","2018-04-03",4.24
"1512","2018-04-04",4.42
"1513","2018-04-05",4.36
"1514","2018-04-06",4.14
"1515","2018-04-09",4.15
"1516","2018-04-10",4
"1517","2018-04-11",3.96
"1518","2018-04-12",4.07
"1519","2018-04-13",3.94
"1520","2018-04-16",3.96
"1521","2018-04-17",4.26
"1522","2018-04-18",4.25
"1523","2018-04-19",4.58
"1524","2018-04-20",4.91
"1525","2018-04-23",4.96
"1526","2018-04-24",4.46
"1527","2018-04-25",4.39
"1528","2018-04-26",4.38
"1529","2018-04-27",4.26
"1530","2018-04-30",4.15
"1531","2018-05-01",4.06
"1532","2018-05-02",4.63
"1533","2018-05-03",4.5
"1534","2018-05-04",4.3
"1535","2018-05-07",4.59
"1536","2018-05-08",4.49
"1537","2018-05-09",4.68
"1538","2018-05-10",5.21
"1539","2018-05-11",5.09
"1540","2018-05-14",5.18
"1541","2018-05-15",5.3
"1542","2018-05-16",5.6
"1543","2018-05-17",5.53
"1544","2018-05-18",5.34
"1545","2018-05-21",5.5
"1546","2018-05-22",5.54
"1547","2018-05-23",5.65
"1548","2018-05-24",5.8
"1549","2018-05-25",5.61
"1550","2018-05-29",5.85
"1551","2018-05-30",6.23
"1552","2018-05-31",5.73
"1553","2018-06-01",5.78
"1554","2018-06-04",5.79
"1555","2018-06-05",5.62
"1556","2018-06-06",5.3
"1557","2018-06-07",5.32
"1558","2018-06-08",5.03
"1559","2018-06-11",4.62
"1560","2018-06-12",4.5
"1561","2018-06-13",5.98
"1562","2018-06-14",6.44
"1563","2018-06-15",5.69
"1564","2018-06-18",6.1
"1565","2018-06-19",6.2
"1566","2018-06-20",6.16
"1567","2018-06-21",6.22
"1568","2018-06-22",6.62
"1569","2018-06-25",6.98
"1570","2018-06-26",7.3
"1571","2018-06-27",6.81
"1572","2018-06-28",6.95
"1573","2018-06-29",6.73
"1574","2018-07-02",7.14
"1575","2018-07-03",7.03
"1576","2018-07-05",7.01
"1577","2018-07-06",7.03
"1578","2018-07-09",7.4
"1579","2018-07-10",7.48
"1580","2018-07-11",7.04
"1581","2018-07-12",7.02
"1582","2018-07-13",7.04
"1583","2018-07-16",6.73
"1584","2018-07-17",6.63
"1585","2018-07-18",6.69
"1586","2018-07-19",7.02
"1587","2018-07-20",6.76
"1588","2018-07-23",6.72
"1589","2018-07-24",6.62
"1590","2018-07-25",6.48
"1591","2018-07-26",6.18
"1592","2018-07-27",5.59
"1593","2018-07-30",5.68
"1594","2018-07-31",5.95
"1595","2018-08-01",5.59
"1596","2018-08-02",5.7
"1597","2018-08-03",5.36
"1598","2018-08-06",5.76
"1599","2018-08-07",5.87
"1600","2018-08-08",5.75
"1601","2018-08-09",5.68
"1602","2018-08-10",5.71
"1603","2018-08-13",5.37
"1604","2018-08-14",5.05
"1605","2018-08-15",4.89
"1606","2018-08-16",4.98
"1607","2018-08-17",4.77
"1608","2018-08-20",4.97
"1609","2018-08-21",4.91
"1610","2018-08-22",4.94
"1611","2018-08-23",4.9
"1612","2018-08-24",4.91
"1613","2018-08-27",4.79
"1614","2018-08-28",5.01
"1615","2018-08-29",5.21
"1616","2018-08-30",4.71
"1617","2018-08-31",4.89
"1618","2018-09-04",4.89
"1619","2018-09-05",4.61
"1620","2018-09-06",4.43
"1621","2018-09-07",4.45
"1622","2018-09-10",4.42
"1623","2018-09-11",4.47
"1624","2018-09-12",4.41
"1625","2018-09-13",4.1
"1626","2018-09-14",4.03
"1627","2018-09-17",3.89
"1628","2018-09-18",4.36
"1629","2018-09-19",4.23
"1630","2018-09-20",4.42
"1631","2018-09-21",4.4
"1632","2018-09-24",4.21
"1633","2018-09-25",4.62
"1634","2018-09-26",4.54
"1635","2018-09-27",4.94
"1636","2018-09-28",4.85
"1637","2018-10-01",4.96
"1638","2018-10-02",4.99
"1639","2018-10-03",4.93
"1640","2018-10-04",4.64
"1641","2018-10-05",4.51
"1642","2018-10-08",4.63
"1643","2018-10-09",4.54
"1644","2018-10-10",4.33
"1645","2018-10-11",4.5
"1646","2018-10-12",4.6
"1647","2018-10-15",4.94
"1648","2018-10-16",4.89
"1649","2018-10-17",4.92
"1650","2018-10-18",4.87
"1651","2018-10-19",4.74
"1652","2018-10-22",4.7
"1653","2018-10-23",4.51
"1654","2018-10-24",4.26
"1655","2018-10-25",4.4
"1656","2018-10-26",4.19
"1657","2018-10-29",4.15
"1658","2018-10-30",4.24
"1659","2018-10-31",4.54
"1660","2018-11-01",4.91
"1661","2018-11-02",5.15
"1662","2018-11-05",5.39
"1663","2018-11-06",5.15
"1664","2018-11-07",5.64
"1665","2018-11-08",5.81
"1666","2018-11-09",5.56
"1667","2018-11-12",5.43
"1668","2018-11-13",5.44
"1669","2018-11-14",5.4
"1670","2018-11-15",5.54
"1671","2018-11-16",5.45
"1672","2018-11-19",5.29
"1673","2018-11-20",4.92
"1674","2018-11-21",5.08
"1675","2018-11-23",5.21
"1676","2018-11-26",5.3
"1677","2018-11-27",5.32
"1678","2018-11-28",5.57
"1679","2018-11-29",5.42
"1680","2018-11-30",5.4
"1681","2018-12-03",5.78
"1682","2018-12-04",5.66
"1683","2018-12-06",5.87
"1684","2018-12-07",5.68
"1685","2018-12-10",5.68
"1686","2018-12-11",5.7
"1687","2018-12-12",5.8
"1688","2018-12-13",5.76
"1689","2018-12-14",5.68
"1690","2018-12-17",5.53
"1691","2018-12-18",5.25
"1692","2018-12-19",5.19
"1693","2018-12-20",5
"1694","2018-12-21",4.74
"1695","2018-12-24",4.64
"1696","2018-12-26",4.99
"1697","2018-12-27",4.9
"1698","2018-12-28",4.83
"1699","2018-12-31",4.73
"1700","2019-01-02",4.92
"1701","2019-01-03",4.76
"1702","2019-01-04",5.08
"1703","2019-01-07",5.26
"1704","2019-01-08",5.35
"1705","2019-01-09",5.63
"1706","2019-01-10",5.63
"1707","2019-01-11",5.68
"1708","2019-01-14",5.82
"1709","2019-01-15",6.15
"1710","2019-01-16",6.68
"1711","2019-01-17",6.82
"1712","2019-01-18",6.53
"1713","2019-01-22",6.59
"1714","2019-01-23",6.51
"1715","2019-01-24",6.66
"1716","2019-01-25",6.72
"1717","2019-01-28",6.9
"1718","2019-01-29",7.1
"1719","2019-01-30",7.16
"1720","2019-01-31",7.23
"1721","2019-02-01",7
"1722","2019-02-04",7
"1723","2019-02-05",7.3
"1724","2019-02-06",7.32
"1725","2019-02-07",7.48
"1726","2019-02-08",7.44
"1727","2019-02-11",7.73
"1728","2019-02-12",7.6
"1729","2019-02-13",7.68
"1730","2019-02-14",7.66
"1731","2019-02-15",7.65
"1732","2019-02-19",7.56
"1733","2019-02-20",7.23
"1734","2019-02-21",7.37
"1735","2019-02-22",7.78
"1736","2019-02-25",8.06
"1737","2019-02-26",8.09
"1738","2019-02-27",8.87
"1739","2019-02-28",9.07
"1740","2019-03-01",9.1
"1741","2019-03-04",8.78
"1742","2019-03-05",8.7
"1743","2019-03-06",8.38
"1744","2019-03-07",8.29
"1745","2019-03-08",8.46
"1746","2019-03-11",8.84
"1747","2019-03-12",9
"1748","2019-03-13",9.36
"1749","2019-03-14",9.38
"1750","2019-03-15",9.05
"1751","2019-03-18",9.67
"1752","2019-03-19",9.2
"1753","2019-03-20",9.18
"1754","2019-03-21",9.38
"1755","2019-03-22",9.19
"1756","2019-03-25",9.03
"1757","2019-03-26",8.71
"1758","2019-03-27",8.8
"1759","2019-03-28",9.08
"1760","2019-03-29",9.23
"1761","2019-04-01",9.26
"1762","2019-04-02",9.35
"1763","2019-04-03",9.69
"1764","2019-04-04",9.52
"1765","2019-04-05",9.84
"1766","2019-04-08",10.24
"1767","2019-04-09",10.03
"1768","2019-04-10",10.15
"1769","2019-04-11",9.8
"1770","2019-04-12",9.93
"1771","2019-04-15",9.59
"1772","2019-04-16",9.66
"1773","2019-04-17",9.73
"1774","2019-04-18",9.45
"1775","2019-04-22",9.28
"1776","2019-04-23",9.75
"1777","2019-04-24",9.83
"1778","2019-04-25",9.91
"1779","2019-04-26",10.43
"1780","2019-04-29",10.21
"1781","2019-04-30",10.04
"1782","2019-05-01",12.98
"1783","2019-05-02",12.93
"1784","2019-05-03",13.83
"1785","2019-05-06",13.75
"1786","2019-05-07",14.21
"1787","2019-05-08",13.93
"1788","2019-05-09",13.56
"1789","2019-05-10",14.02
"1790","2019-05-13",13.69
"1791","2019-05-14",14.02
"1792","2019-05-15",14.58
"1793","2019-05-16",14.82
"1794","2019-05-17",14.65
"1795","2019-05-20",14.31
"1796","2019-05-21",14.88
"1797","2019-05-22",15.22
"1798","2019-05-23",14.68
"1799","2019-05-24",15.36
"1800","2019-05-28",15.81
"1801","2019-05-29",16.290001
"1802","2019-05-30",15.77
"1803","2019-05-31",15.17
"1804","2019-06-03",15.71
"1805","2019-06-04",15.97
"1806","2019-06-05",15.92
"1807","2019-06-06",15.68
"1808","2019-06-07",16.360001
"1809","2019-06-10",16.190001
"1810","2019-06-11",17.07
"1811","2019-06-12",17.08
"1812","2019-06-13",17.51
"1813","2019-06-14",17.33
"1814","2019-06-17",17.75
"1815","2019-06-18",18.799999
"1816","2019-06-19",18.629999
"1817","2019-06-20",18.4
"1818","2019-06-21",17.639999
"1819","2019-06-24",17.49
"1820","2019-06-25",16.290001
"1821","2019-06-26",16.790001
"1822","2019-06-27",17.92
"1823","2019-06-28",18.23
"1824","2019-07-01",18.299999
"1825","2019-07-02",18.559999
"1826","2019-07-03",18.969999
"1827","2019-07-05",19.639999
"1828","2019-07-08",19.969999
"1829","2019-07-09",20.42
"1830","2019-07-10",19.889999
"1831","2019-07-11",19.48
"1832","2019-07-12",19.67
"1833","2019-07-15",19.66
"1834","2019-07-16",20.35
"1835","2019-07-17",20.190001
"1836","2019-07-18",20.66
"1837","2019-07-19",20.809999
"1838","2019-07-22",21.26
"1839","2019-07-23",19.65
"1840","2019-07-24",20.02
"1841","2019-07-25",19.799999
"1842","2019-07-26",20.799999
"1843","2019-07-29",21.200001
"1844","2019-07-30",21.65
"1845","2019-07-31",28.15
"1846","2019-08-01",30.1
"1847","2019-08-02",29.120001
"1848","2019-08-05",27.450001
"1849","2019-08-06",28.719999
"1850","2019-08-07",30.790001
"1851","2019-08-08",31.58
"1852","2019-08-09",31.85
"1853","2019-08-12",30.9
"1854","2019-08-13",32.169998
"1855","2019-08-14",30.219999
"1856","2019-08-15",29.780001
"1857","2019-08-16",32.029999
"1858","2019-08-19",33.400002
"1859","2019-08-20",33.880001
"1860","2019-08-21",34.830002
"1861","2019-08-22",33.75
"1862","2019-08-23",33.400002
"1863","2019-08-26",34.619999
"1864","2019-08-27",33.049999
"1865","2019-08-28",33.27
"1866","2019-08-29",31.15
"1867","2019-08-30",29.67
"1868","2019-09-03",27.700001
"1869","2019-09-04",27.860001
"1870","2019-09-05",25.290001
"1871","2019-09-06",25.4
"1872","2019-09-09",23.799999
"1873","2019-09-10",23.280001
"1874","2019-09-11",24.719999
"1875","2019-09-12",22.200001
"1876","2019-09-13",22.08
"1877","2019-09-16",23.26
"1878","2019-09-17",25.07
"1879","2019-09-18",25.200001
"1880","2019-09-19",27.120001
"1881","2019-09-20",27.469999
"1882","2019-09-23",27.23
"1883","2019-09-24",25.02
"1884","2019-09-25",25.059999
"1885","2019-09-26",23.190001
"1886","2019-09-27",22.26
"1887","2019-09-30",22.23
"1888","2019-10-01",21.709999
"1889","2019-10-02",21.9
"1890","2019-10-03",22.42
"1891","2019-10-04",23.450001
"1892","2019-10-07",23.75
"1893","2019-10-08",24.25
"1894","2019-10-09",24.219999
"1895","2019-10-10",24.530001
"1896","2019-10-11",24.280001
"1897","2019-10-14",24.75
"1898","2019-10-15",24.139999
"1899","2019-10-16",24.17
"1900","2019-10-17",25.1
"1901","2019-10-18",24.75
"1902","2019-10-21",25.889999
"1903","2019-10-22",23.709999
"1904","2019-10-23",23.4
"1905","2019-10-24",23.209999
"1906","2019-10-25",24.549999
"1907","2019-10-28",25.440001
"1908","2019-10-29",25.190001
"1909","2019-10-30",18.76
"1910","2019-10-31",19.43
"1911","2019-11-01",18.83
"1912","2019-11-04",17.950001
"1913","2019-11-05",18.59
"1914","2019-11-06",18.200001
"1915","2019-11-07",18
"1916","2019-11-08",18.440001
"1917","2019-11-11",18.74
"1918","2019-11-12",19.120001
"1919","2019-11-13",18.93
"1920","2019-11-14",18.99
"1921","2019-11-15",19.32
"1922","2019-11-18",18.610001
"1923","2019-11-19",19.190001
"1924","2019-11-20",18.120001
"1925","2019-11-21",18.82
"1926","2019-11-22",19.370001
"1927","2019-11-25",21.15
"1928","2019-11-26",21.51
"1929","2019-11-27",23.040001
