"","date","EVOL"
"1002","2010-12-22",8.28
"1003","2010-12-23",8.23
"1004","2010-12-27",8.35
"1005","2010-12-28",8.33
"1006","2010-12-29",8.23
"1007","2010-12-30",8.16
"1008","2010-12-31",8.32
"1009","2011-01-03",8.26
"1010","2011-01-04",8.17
"1011","2011-01-05",8.19
"1012","2011-01-06",8.15
"1013","2011-01-07",8.17
"1014","2011-01-10",8.25
"1015","2011-01-11",8.28
"1016","2011-01-12",8.16
"1017","2011-01-13",8.15
"1018","2011-01-14",8.23
"1019","2011-01-18",8.22
"1020","2011-01-19",8.25
"1021","2011-01-20",8.17
"1022","2011-01-21",8.2
"1023","2011-01-24",8.21
"1024","2011-01-25",8.16
"1025","2011-01-26",8.21
"1026","2011-01-27",8.16
"1027","2011-01-28",8.15
"1028","2011-01-31",8.15
"1029","2011-02-01",8.18
"1030","2011-02-02",8.17
"1031","2011-02-03",8.1
"1032","2011-02-04",8
"1033","2011-02-07",7.99
"1034","2011-02-08",7.87
"1035","2011-02-09",7.53
"1036","2011-02-10",7.5
"1037","2011-02-11",7.75
"1038","2011-02-14",7.79
"1039","2011-02-15",7.67
"1040","2011-02-16",7.65
"1041","2011-02-17",7.87
"1042","2011-02-18",8
"1043","2011-02-22",8
"1044","2011-02-23",7.95
"1045","2011-02-24",7.95
"1046","2011-02-25",7.96
"1047","2011-02-28",7.98
"1048","2011-03-01",8
"1049","2011-03-02",7.96
"1050","2011-03-03",8.05
"1051","2011-03-04",8
"1052","2011-03-07",7.92
"1053","2011-03-08",7.67
"1054","2011-03-09",7.65
"1055","2011-03-10",7.07
"1056","2011-03-11",7.05
"1057","2011-03-14",6.9
"1058","2011-03-15",6.92
"1059","2011-03-16",6.89
"1060","2011-03-17",6.91
"1061","2011-03-18",6.91
"1062","2011-03-21",7.04
"1063","2011-03-22",7
"1064","2011-03-23",7
"1065","2011-03-24",7
"1066","2011-03-25",7.05
"1067","2011-03-28",7
"1068","2011-03-29",7.08
"1069","2011-03-30",7.25
"1070","2011-03-31",7.24
"1071","2011-04-01",7.14
"1072","2011-04-04",7.42
"1073","2011-04-05",7.26
"1074","2011-04-06",7.49
"1075","2011-04-07",7.39
"1076","2011-04-08",7.35
"1077","2011-04-11",7.25
"1078","2011-04-12",7.2
"1079","2011-04-13",7.18
"1080","2011-04-14",7.15
"1081","2011-04-15",7.2
"1082","2011-04-18",7.15
"1083","2011-04-19",7.02
"1084","2011-04-20",7.07
"1085","2011-04-21",7.58
"1086","2011-04-25",7.59
"1087","2011-04-26",7.54
"1088","2011-04-27",7.59
"1089","2011-04-28",7.65
"1090","2011-04-29",7.87
"1091","2011-05-02",7.74
"1092","2011-05-03",7.67
"1093","2011-05-04",7.6
"1094","2011-05-05",7.47
"1095","2011-05-06",7.45
"1096","2011-05-09",7.45
"1097","2011-05-10",7.44
"1098","2011-05-11",7.46
"1099","2011-05-12",7.5
"1100","2011-05-13",7.47
"1101","2011-05-16",7.23
"1102","2011-05-17",7.21
"1103","2011-05-18",6.98
"1104","2011-05-19",7.05
"1105","2011-05-20",7.12
"1106","2011-05-23",7.1
"1107","2011-05-24",7.02
"1108","2011-05-25",7.02
"1109","2011-05-26",7.04
"1110","2011-05-27",7
"1111","2011-05-31",6.96
"1112","2011-06-01",7
"1113","2011-06-02",6.99
"1114","2011-06-03",6.95
"1115","2011-06-06",6.9
"1116","2011-06-07",6.92
"1117","2011-06-08",6.94
"1118","2011-06-09",6.92
"1119","2011-06-10",6.83
"1120","2011-06-13",6.9
"1121","2011-06-14",6.8
"1122","2011-06-15",6.75
"1123","2011-06-16",6.85
"1124","2011-06-17",6.78
"1125","2011-06-20",6.77
"1126","2011-06-21",6.97
"1127","2011-06-22",6.93
"1128","2011-06-23",6.99
"1129","2011-06-24",7.05
"1130","2011-06-27",7.1
"1131","2011-06-28",7.11
"1132","2011-06-29",7.15
"1133","2011-06-30",7.15
"1134","2011-07-01",7.18
"1135","2011-07-05",7.24
"1136","2011-07-06",7.26
"1137","2011-07-07",7.4
"1138","2011-07-08",7.44
"1139","2011-07-11",7.36
"1140","2011-07-12",7.36
"1141","2011-07-13",7.33
"1142","2011-07-14",7.29
"1143","2011-07-15",7.29
"1144","2011-07-18",7.32
"1145","2011-07-19",7.27
"1146","2011-07-20",7.23
"1147","2011-07-21",7.2
"1148","2011-07-22",7.19
"1149","2011-07-25",7.2
"1150","2011-07-26",7.15
"1151","2011-07-27",7.18
"1152","2011-07-28",7.16
"1153","2011-07-29",7.16
"1154","2011-08-01",7.13
"1155","2011-08-02",7.19
"1156","2011-08-03",7.27
"1157","2011-08-04",7.05
"1158","2011-08-05",6.93
"1159","2011-08-08",6.73
"1160","2011-08-09",6.72
"1161","2011-08-10",6.75
"1162","2011-08-11",6.8
"1163","2011-08-12",6.81
"1164","2011-08-15",6.93
"1165","2011-08-16",6.97
"1166","2011-08-17",6.77
"1167","2011-08-18",6.7
"1168","2011-08-19",6.6
"1169","2011-08-22",6.58
"1170","2011-08-23",6.5
"1171","2011-08-24",6.53
"1172","2011-08-25",6.6
"1173","2011-08-26",6.66
"1174","2011-08-29",6.78
"1175","2011-08-30",6.82
"1176","2011-08-31",6.75
"1177","2011-09-01",6.62
"1178","2011-09-02",6.6
"1179","2011-09-06",6.4
"1180","2011-09-07",6.78
"1181","2011-09-08",6.59
"1182","2011-09-09",6.89
"1183","2011-09-12",6.71
"1184","2011-09-13",6.78
"1185","2011-09-14",6.65
"1186","2011-09-15",6.7
"1187","2011-09-16",6.95
"1188","2011-09-19",6.8
"1189","2011-09-20",6.43
"1190","2011-09-21",6.39
"1191","2011-09-22",6.2
"1192","2011-09-23",6.27
"1193","2011-09-26",6.06
"1194","2011-09-27",6.58
"1195","2011-09-28",6.25
"1196","2011-09-29",6.25
"1197","2011-09-30",6.35
"1198","2011-10-03",6.3
"1199","2011-10-04",6.24
"1200","2011-10-05",6.35
"1201","2011-10-06",6.5
"1202","2011-10-07",6.58
"1203","2011-10-10",6.66
"1204","2011-10-11",6.94
"1205","2011-10-12",6.99
"1206","2011-10-13",6.85
"1207","2011-10-14",6.99
"1208","2011-10-17",6.86
"1209","2011-10-18",7
"1210","2011-10-19",6.98
"1211","2011-10-20",6.98
"1212","2011-10-21",7
"1213","2011-10-24",7
"1214","2011-10-25",6.75
"1215","2011-10-26",7
"1216","2011-10-27",7
"1217","2011-10-28",6.9
"1218","2011-10-31",7
"1219","2011-11-01",6.93
"1220","2011-11-02",6.9
"1221","2011-11-03",6.84
"1222","2011-11-04",6.97
"1223","2011-11-07",6.99
"1224","2011-11-08",6.98
"1225","2011-11-09",6.97
"1226","2011-11-10",6.75
"1227","2011-11-11",7.32
"1228","2011-11-14",7.11
"1229","2011-11-15",7.14
"1230","2011-11-16",7.16
"1231","2011-11-17",7.35
"1232","2011-11-18",7.49
"1233","2011-11-21",7.41
"1234","2011-11-22",7.29
"1235","2011-11-23",7.3
"1236","2011-11-25",7.39
"1237","2011-11-28",7.38
"1238","2011-11-29",7.47
"1239","2011-11-30",7.33
"1240","2011-12-01",7.44
"1241","2011-12-02",7.4
"1242","2011-12-05",7.65
"1243","2011-12-06",7.65
"1244","2011-12-07",7.56
"1245","2011-12-08",7.42
"1246","2011-12-09",7.44
"1247","2011-12-12",7.5
"1248","2011-12-13",7.43
"1249","2011-12-14",7.41
"1250","2011-12-15",7.24
"1251","2011-12-16",7.02
"1252","2011-12-19",7.08
"1253","2011-12-20",7.1
"1254","2011-12-21",7.04
"1255","2011-12-22",7.1
"1256","2011-12-23",7.24
"1257","2011-12-27",7.2
"1258","2011-12-28",7.35
"1259","2011-12-29",7.35
"1260","2011-12-30",7.45
"1261","2012-01-03",7.72
"1262","2012-01-04",5.76
"1263","2012-01-05",5.75
"1264","2012-01-06",5.73
"1265","2012-01-09",5.71
"1266","2012-01-10",5.4
"1267","2012-01-11",5.39
"1268","2012-01-12",5.37
"1269","2012-01-13",5.3
"1270","2012-01-17",5.23
"1271","2012-01-18",5.25
"1272","2012-01-19",5.31
"1273","2012-01-20",5.37
"1274","2012-01-23",5.28
"1275","2012-01-24",5.26
"1276","2012-01-25",5.38
"1277","2012-01-26",5.33
"1278","2012-01-27",5.31
"1279","2012-01-30",5.24
"1280","2012-01-31",5.26
"1281","2012-02-01",5.25
"1282","2012-02-02",5.24
"1283","2012-02-03",5.25
"1284","2012-02-06",5.3
"1285","2012-02-07",5.32
"1286","2012-02-08",5.36
"1287","2012-02-09",5.41
"1288","2012-02-10",5.43
"1289","2012-02-13",5.44
"1290","2012-02-14",5.45
"1291","2012-02-15",5.4
"1292","2012-02-16",5.52
"1293","2012-02-17",5.35
"1294","2012-02-21",5.3
"1295","2012-02-22",5.27
"1296","2012-02-23",5.26
"1297","2012-02-24",5.32
"1298","2012-02-27",5.33
"1299","2012-02-28",5.32
"1300","2012-02-29",5.39
"1301","2012-03-01",5.22
"1302","2012-03-02",5.3
"1303","2012-03-05",5.34
"1304","2012-03-06",5.24
"1305","2012-03-07",5.33
"1306","2012-03-08",5.34
"1307","2012-03-09",5.3
"1308","2012-03-12",5.26
"1309","2012-03-13",5.35
"1310","2012-03-14",5.45
"1311","2012-03-15",5.43
"1312","2012-03-16",5.35
"1313","2012-03-19",5.53
"1314","2012-03-20",5.65
"1315","2012-03-21",5.69
"1316","2012-03-22",5.62
"1317","2012-03-23",5.57
"1318","2012-03-26",5.7
"1319","2012-03-27",5.7
"1320","2012-03-28",5.48
"1321","2012-03-29",5.57
"1322","2012-03-30",5.59
"1323","2012-04-02",5.53
"1324","2012-04-03",5.68
"1325","2012-04-04",5.72
"1326","2012-04-05",5.66
"1327","2012-04-09",5.51
"1328","2012-04-10",5.67
"1329","2012-04-11",5.67
"1330","2012-04-12",5.71
"1331","2012-04-13",5.75
"1332","2012-04-16",5.76
"1333","2012-04-17",5.67
"1334","2012-04-18",5.75
"1335","2012-04-19",5.73
"1336","2012-04-20",5.79
"1337","2012-04-23",5.67
"1338","2012-04-24",5.74
"1339","2012-04-25",5.66
"1340","2012-04-26",5.69
"1341","2012-04-27",5.77
"1342","2012-04-30",5.69
"1343","2012-05-01",5.77
"1344","2012-05-02",5.7
"1345","2012-05-03",5.58
"1346","2012-05-04",5.55
"1347","2012-05-07",5.5
"1348","2012-05-08",5.63
"1349","2012-05-09",6.69
"1350","2012-05-10",6.85
"1351","2012-05-11",6.9
"1352","2012-05-14",7.1
"1353","2012-05-15",7.08
"1354","2012-05-16",6.9
"1355","2012-05-17",6.66
"1356","2012-05-18",6.74
"1357","2012-05-21",6.83
"1358","2012-05-22",6.89
"1359","2012-05-23",7.01
"1360","2012-05-24",6.94
"1361","2012-05-25",7.07
"1362","2012-05-29",7.09
"1363","2012-05-30",5.52
"1364","2012-05-31",5.52
"1365","2012-06-01",5.5
"1366","2012-06-04",5.4
"1367","2012-06-05",5.47
"1368","2012-06-06",5.49
"1369","2012-06-07",5.52
"1370","2012-06-08",5.31
"1371","2012-06-11",5.4
"1372","2012-06-12",5.45
"1373","2012-06-13",5.43
"1374","2012-06-14",5.47
"1375","2012-06-15",5.43
"1376","2012-06-18",5.49
"1377","2012-06-19",5.5
"1378","2012-06-20",5.45
"1379","2012-06-21",5.5
"1380","2012-06-22",5.34
"1381","2012-06-25",5.39
"1382","2012-06-26",5.41
"1383","2012-06-27",5.44
"1384","2012-06-28",5.52
"1385","2012-06-29",5.5
"1386","2012-07-02",5.51
"1387","2012-07-03",5.52
"1388","2012-07-05",5.55
"1389","2012-07-06",5.6
"1390","2012-07-09",5.6
"1391","2012-07-10",5.6
"1392","2012-07-11",5.6
"1393","2012-07-12",5.6
"1394","2012-07-13",5.61
"1395","2012-07-16",5.74
"1396","2012-07-17",5.73
"1397","2012-07-18",5.99
"1398","2012-07-19",5.99
"1399","2012-07-20",6
"1400","2012-07-23",5.75
"1401","2012-07-24",5.69
"1402","2012-07-25",5.68
"1403","2012-07-26",5.75
"1404","2012-07-27",5.75
"1405","2012-07-30",5.76
"1406","2012-07-31",5.8
"1407","2012-08-01",5.66
"1408","2012-08-02",5.6
"1409","2012-08-03",5.72
"1410","2012-08-06",5.75
"1411","2012-08-07",5.75
"1412","2012-08-08",6.7
"1413","2012-08-09",6.42
"1414","2012-08-10",6.23
"1415","2012-08-13",6.06
"1416","2012-08-14",6
"1417","2012-08-15",5.88
"1418","2012-08-16",6.6
"1419","2012-08-17",6.49
"1420","2012-08-20",6.45
"1421","2012-08-21",6.26
"1422","2012-08-22",6.33
"1423","2012-08-23",6.39
"1424","2012-08-24",6.4
"1425","2012-08-27",6.35
"1426","2012-08-28",6.49
"1427","2012-08-29",6.4
"1428","2012-08-30",6.46
"1429","2012-08-31",6.41
"1430","2012-09-04",6.35
"1431","2012-09-05",6.27
"1432","2012-09-06",6.34
"1433","2012-09-07",6.34
"1434","2012-09-10",6.4
"1435","2012-09-11",6.32
"1436","2012-09-12",6.49
"1437","2012-09-13",6.49
"1438","2012-09-14",6.46
"1439","2012-09-17",6.35
"1440","2012-09-18",6.34
"1441","2012-09-19",6.2
"1442","2012-09-20",6.36
"1443","2012-09-21",6.34
"1444","2012-09-24",6.22
"1445","2012-09-25",6.09
"1446","2012-09-26",6.15
"1447","2012-09-27",6.2
"1448","2012-09-28",6.16
"1449","2012-10-01",6.13
"1450","2012-10-02",5.95
"1451","2012-10-03",6.13
"1452","2012-10-04",6.06
"1453","2012-10-05",6.14
"1454","2012-10-08",6.3
"1455","2012-10-09",6.61
"1456","2012-10-10",6.17
"1457","2012-10-11",6.49
"1458","2012-10-12",6.37
"1459","2012-10-15",6.48
"1460","2012-10-16",6.48
"1461","2012-10-17",6.48
"1462","2012-10-18",6.49
"1463","2012-10-19",6.4
"1464","2012-10-22",6.57
"1465","2012-10-23",6.56
"1466","2012-10-24",6.56
"1467","2012-10-25",6.47
"1468","2012-10-26",6.55
"1469","2012-10-31",6.88
"1470","2012-11-01",6.86
"1471","2012-11-02",6.92
"1472","2012-11-05",7
"1473","2012-11-06",6.95
"1474","2012-11-07",6.83
"1475","2012-11-08",6.87
"1476","2012-11-09",6.9
"1477","2012-11-12",7
"1478","2012-11-13",6.95
"1479","2012-11-14",6.81
"1480","2012-11-15",6.65
"1481","2012-11-16",6.59
"1482","2012-11-19",6.63
"1483","2012-11-20",6.63
"1484","2012-11-21",6.45
"1485","2012-11-23",6.53
"1486","2012-11-26",6.5
"1487","2012-11-27",6.49
"1488","2012-11-28",6.48
"1489","2012-11-29",6.48
"1490","2012-11-30",6.64
"1491","2012-12-03",6.57
"1492","2012-12-04",6.52
"1493","2012-12-05",6.4
"1494","2012-12-06",6.34
"1495","2012-12-07",6.3
"1496","2012-12-10",6.24
"1497","2012-12-11",6.08
"1498","2012-12-12",6.04
"1499","2012-12-13",5.96
"1500","2012-12-14",6.09
"1501","2012-12-17",6.15
"1502","2012-12-18",6.03
"1503","2012-12-19",5.83
"1504","2012-12-20",6.03
"1505","2012-12-21",6.16
"1506","2012-12-24",6.14
"1507","2012-12-26",6.07
"1508","2012-12-27",6.16
"1509","2012-12-28",6.07
"1510","2012-12-31",5.96
"1511","2013-01-02",5.9
"1512","2013-01-03",5.93
"1513","2013-01-04",6
"1514","2013-01-07",6
"1515","2013-01-08",6.01
"1516","2013-01-09",6.31
"1517","2013-01-10",6.3
"1518","2013-01-11",6.31
"1519","2013-01-14",6.5
"1520","2013-01-15",6.49
"1521","2013-01-16",6.45
"1522","2013-01-17",6.41
"1523","2013-01-18",6.45
"1524","2013-01-22",6.45
"1525","2013-01-23",6.46
"1526","2013-01-24",6.48
"1527","2013-01-25",6.48
"1528","2013-01-28",6.52
"1529","2013-01-29",6.45
"1530","2013-01-30",6.36
"1531","2013-01-31",6.28
"1532","2013-02-01",6.37
"1533","2013-02-04",6.6
"1534","2013-02-05",6.65
"1535","2013-02-06",6.82
"1536","2013-02-07",6.78
"1537","2013-02-08",6.71
"1538","2013-02-11",6.79
"1539","2013-02-12",6.95
"1540","2013-02-13",7.02
"1541","2013-02-14",7.05
"1542","2013-02-15",7.05
"1543","2013-02-19",7.03
"1544","2013-02-20",7.28
"1545","2013-02-21",6.73
"1546","2013-02-22",6.7
"1547","2013-02-25",6.98
"1548","2013-02-26",6.73
"1549","2013-02-27",7.05
"1550","2013-02-28",6.7
"1551","2013-03-01",6.7
"1552","2013-03-04",6.66
"1553","2013-03-05",6.5
"1554","2013-03-06",6.73
"1555","2013-03-07",6.52
"1556","2013-03-08",6.49
"1557","2013-03-11",6.48
"1558","2013-03-12",7.02
"1559","2013-03-13",6.86
"1560","2013-03-14",6.75
"1561","2013-03-15",6.75
"1562","2013-03-18",6.6
"1563","2013-03-19",6.74
"1564","2013-03-20",6.51
"1565","2013-03-21",6.69
"1566","2013-03-22",6.57
"1567","2013-03-25",6.31
"1568","2013-03-26",6.19
"1569","2013-03-27",6.22
"1570","2013-03-28",6.34
"1571","2013-04-01",6.43
"1572","2013-04-02",6.29
"1573","2013-04-03",6.21
"1574","2013-04-04",6.17
"1575","2013-04-05",6.19
"1576","2013-04-08",6.18
"1577","2013-04-09",6.19
"1578","2013-04-10",6.15
"1579","2013-04-11",6.08
"1580","2013-04-12",6.21
"1581","2013-04-15",6.2
"1582","2013-04-16",5.92
"1583","2013-04-17",5.97
"1584","2013-04-18",5.83
"1585","2013-04-19",5.88
"1586","2013-04-22",5.97
"1587","2013-04-23",6.02
"1588","2013-04-24",5.91
"1589","2013-04-25",5.97
"1590","2013-04-26",5.98
"1591","2013-04-29",5.82
"1592","2013-04-30",5.74
"1593","2013-05-01",5.66
"1594","2013-05-02",5.65
"1595","2013-05-03",5.68
"1596","2013-05-06",5.63
"1597","2013-05-07",5.62
"1598","2013-05-08",5.57
"1599","2013-05-09",5.79
"1600","2013-05-10",5.86
"1601","2013-05-13",6.01
"1602","2013-05-14",6.18
"1603","2013-05-15",6.22
"1604","2013-05-16",6.43
"1605","2013-05-17",6.51
"1606","2013-05-20",6.51
"1607","2013-05-21",6.64
"1608","2013-05-22",6.51
"1609","2013-05-23",6.65
"1610","2013-05-24",6.58
"1611","2013-05-28",6.6
"1612","2013-05-29",6.6
"1613","2013-05-30",6.66
"1614","2013-05-31",6.53
"1615","2013-06-03",6.62
"1616","2013-06-04",6.55
"1617","2013-06-05",6.61
"1618","2013-06-06",6.55
"1619","2013-06-07",6.53
"1620","2013-06-10",6.5
"1621","2013-06-11",6.54
"1622","2013-06-12",6.63
"1623","2013-06-13",6.56
"1624","2013-06-14",6.56
"1625","2013-06-17",6.57
"1626","2013-06-18",6.6
"1627","2013-06-19",6.62
"1628","2013-06-20",6.57
"1629","2013-06-21",6.63
"1630","2013-06-24",6.55
"1631","2013-06-25",6.64
"1632","2013-06-26",6.64
"1633","2013-06-27",6.58
"1634","2013-06-28",6.63
"1635","2013-07-01",6.76
"1636","2013-07-02",6.72
"1637","2013-07-03",6.78
"1638","2013-07-05",6.83
"1639","2013-07-08",7.1
"1640","2013-07-09",6.99
"1641","2013-07-10",6.96
"1642","2013-07-11",7.06
"1643","2013-07-12",7.14
"1644","2013-07-15",7.26
"1645","2013-07-16",7.18
"1646","2013-07-17",7.06
"1647","2013-07-18",7.05
"1648","2013-07-19",7.14
"1649","2013-07-22",7.2
"1650","2013-07-23",7.14
"1651","2013-07-24",7.1
"1652","2013-07-25",7.19
"1653","2013-07-26",7.19
"1654","2013-07-29",7.25
"1655","2013-07-30",7.14
"1656","2013-07-31",7.09
"1657","2013-08-01",7.25
"1658","2013-08-02",7.34
"1659","2013-08-05",7.75
"1660","2013-08-06",7.81
"1661","2013-08-07",7.7
"1662","2013-08-08",7.87
"1663","2013-08-09",7.92
"1664","2013-08-12",8.06
"1665","2013-08-13",8.49
"1666","2013-08-14",8.31
"1667","2013-08-15",8.42
"1668","2013-08-16",8.48
"1669","2013-08-19",8.35
"1670","2013-08-20",8.44
"1671","2013-08-21",8.43
"1672","2013-08-22",8.47
"1673","2013-08-23",8.41
"1674","2013-08-26",8.53
"1675","2013-08-27",8.48
"1676","2013-08-28",8.36
"1677","2013-08-29",8.33
"1678","2013-08-30",8.4
"1679","2013-09-03",8.39
"1680","2013-09-04",8.38
"1681","2013-09-05",8.4
"1682","2013-09-06",8.39
"1683","2013-09-09",8.45
"1684","2013-09-10",8.34
"1685","2013-09-11",8.51
"1686","2013-09-12",8.55
"1687","2013-09-13",8.54
"1688","2013-09-16",8.6
"1689","2013-09-17",8.67
"1690","2013-09-18",8.87
"1691","2013-09-19",9.53
"1692","2013-09-20",9.75
"1693","2013-09-23",9.45
"1694","2013-09-24",9.36
"1695","2013-09-25",9.32
"1696","2013-09-26",9.59
"1697","2013-09-27",9.57
"1698","2013-09-30",9.61
"1699","2013-10-01",9.8
"1700","2013-10-02",9.94
"1701","2013-10-03",9.96
"1702","2013-10-04",10.48
"1703","2013-10-07",10.98
"1704","2013-10-08",10.94
"1705","2013-10-09",10.87
"1706","2013-10-10",10.89
"1707","2013-10-11",10.99
"1708","2013-10-14",11.19
"1709","2013-10-15",10.99
"1710","2013-10-16",10.94
"1711","2013-10-17",10.87
"1712","2013-10-18",10.72
"1713","2013-10-21",9.86
"1714","2013-10-22",10.35
"1715","2013-10-23",10.3
"1716","2013-10-24",10.38
"1717","2013-10-25",10.41
"1718","2013-10-28",10.23
"1719","2013-10-29",10.12
"1720","2013-10-30",10.12
"1721","2013-10-31",10.43
"1722","2013-11-01",9.99
"1723","2013-11-04",10.2
"1724","2013-11-05",10.4
"1725","2013-11-06",10.46
"1726","2013-11-07",10.41
"1727","2013-11-08",10.03
"1728","2013-11-11",10.05
"1729","2013-11-12",10.39
"1730","2013-11-13",9.75
"1731","2013-11-14",9.85
"1732","2013-11-15",9.93
"1733","2013-11-18",9.94
"1734","2013-11-19",9.93
"1735","2013-11-20",9.91
"1736","2013-11-21",9.97
"1737","2013-11-22",9.96
"1738","2013-11-25",10.12
"1739","2013-11-26",10.1
"1740","2013-11-27",9.98
"1741","2013-11-29",9.99
"1742","2013-12-02",9.68
"1743","2013-12-03",9.54
"1744","2013-12-04",10.19
"1745","2013-12-05",10
"1746","2013-12-06",9.79
"1747","2013-12-09",9.51
"1748","2013-12-10",9.45
"1749","2013-12-11",9.37
"1750","2013-12-12",9.34
"1751","2013-12-13",9.37
"1752","2013-12-16",9.6
"1753","2013-12-17",9.65
"1754","2013-12-18",9.6
"1755","2013-12-19",9.63
"1756","2013-12-20",9.78
"1757","2013-12-23",9.86
"1758","2013-12-24",9.89
"1759","2013-12-26",9.9
"1760","2013-12-27",9.87
"1761","2013-12-30",9.71
"1762","2013-12-31",9.74
"1763","2014-01-02",9.75
"1764","2014-01-03",9.88
"1765","2014-01-06",10.18
"1766","2014-01-07",10.81
"1767","2014-01-08",10.67
"1768","2014-01-09",10.7
"1769","2014-01-10",10.55
"1770","2014-01-13",10.55
"1771","2014-01-14",10.75
"1772","2014-01-15",10.93
"1773","2014-01-16",11.01
"1774","2014-01-17",11.11
"1775","2014-01-21",10.9
"1776","2014-01-22",10.58
"1777","2014-01-23",10.66
"1778","2014-01-24",10.1
"1779","2014-01-27",9.8
"1780","2014-01-28",9.92
"1781","2014-01-29",9.75
"1782","2014-01-30",9.83
"1783","2014-01-31",9.76
"1784","2014-02-03",9.5
"1785","2014-02-04",9.35
"1786","2014-02-05",9.11
"1787","2014-02-06",9.19
"1788","2014-02-07",9.16
"1789","2014-02-10",9.12
"1790","2014-02-11",9.11
"1791","2014-02-12",9.14
"1792","2014-02-13",9.11
"1793","2014-02-14",9
"1794","2014-02-18",9.16
"1795","2014-02-19",9.09
"1796","2014-02-20",9.09
"1797","2014-02-21",8.9
"1798","2014-02-24",8.98
"1799","2014-02-25",8.79
"1800","2014-02-26",8.72
"1801","2014-02-27",8.6
"1802","2014-02-28",8.47
"1803","2014-03-03",8.42
"1804","2014-03-04",8.42
"1805","2014-03-05",8.47
"1806","2014-03-06",8.45
"1807","2014-03-07",8.88
"1808","2014-03-10",9.61
"1809","2014-03-11",9.56
"1810","2014-03-12",9.04
"1811","2014-03-13",9
"1812","2014-03-14",8.81
"1813","2014-03-17",8.9
"1814","2014-03-18",9.16
"1815","2014-03-19",9.06
"1816","2014-03-20",9.03
"1817","2014-03-21",9.09
"1818","2014-03-24",8.92
"1819","2014-03-25",9.03
"1820","2014-03-26",8.96
"1821","2014-03-27",8.88
"1822","2014-03-28",8.91
"1823","2014-03-31",9.01
"1824","2014-04-01",9.18
"1825","2014-04-02",9.28
"1826","2014-04-03",9.11
"1827","2014-04-04",9.01
"1828","2014-04-07",8.95
"1829","2014-04-08",8.94
"1830","2014-04-09",9.08
"1831","2014-04-10",8.67
"1832","2014-04-11",8.46
"1833","2014-04-14",8.4
"1834","2014-04-15",8.43
"1835","2014-04-16",8.76
"1836","2014-04-17",8.84
"1837","2014-04-21",8.84
"1838","2014-04-22",9.05
"1839","2014-04-23",8.85
"1840","2014-04-24",8.8
"1841","2014-04-25",8.83
"1842","2014-04-28",8.7
"1843","2014-04-29",8.63
"1844","2014-04-30",8.67
"1845","2014-05-01",8.47
"1846","2014-05-02",8.45
"1847","2014-05-05",8.2
"1848","2014-05-06",8.15
"1849","2014-05-07",7.96
"1850","2014-05-08",8
"1851","2014-05-09",7.96
"1852","2014-05-12",8.01
"1853","2014-05-13",7.99
"1854","2014-05-14",8.21
"1855","2014-05-15",8.27
"1856","2014-05-16",8.12
"1857","2014-05-19",8.02
"1858","2014-05-20",7.94
"1859","2014-05-21",7.87
"1860","2014-05-22",7.78
"1861","2014-05-23",8.14
"1862","2014-05-27",7.88
"1863","2014-05-28",8.09
"1864","2014-05-29",8.07
"1865","2014-05-30",8.14
"1866","2014-06-02",8.2
"1867","2014-06-03",8.12
"1868","2014-06-04",7.94
"1869","2014-06-05",7.89
"1870","2014-06-06",8.08
"1871","2014-06-09",8.07
"1872","2014-06-10",8.29
"1873","2014-06-11",8.29
"1874","2014-06-12",8.21
"1875","2014-06-13",8.16
"1876","2014-06-16",8.13
"1877","2014-06-17",8.07
"1878","2014-06-18",8.09
"1879","2014-06-19",7.96
"1880","2014-06-20",7.89
"1881","2014-06-23",8.03
"1882","2014-06-24",7.91
"1883","2014-06-25",7.88
"1884","2014-06-26",8.11
"1885","2014-06-27",8.42
"1886","2014-06-30",8.56
"1887","2014-07-01",9.1
"1888","2014-07-02",9.56
"1889","2014-07-03",9.85
"1890","2014-07-07",9.31
"1891","2014-07-08",9.18
"1892","2014-07-09",9.06
"1893","2014-07-10",9.22
"1894","2014-07-11",9.26
"1895","2014-07-14",9.57
"1896","2014-07-15",9.72
"1897","2014-07-16",9.56
"1898","2014-07-17",9.32
"1899","2014-07-18",9.4
"1900","2014-07-21",9.46
"1901","2014-07-22",9.75
"1902","2014-07-23",9.65
"1903","2014-07-24",9.99
"1904","2014-07-25",10.02
"1905","2014-07-28",9.84
"1906","2014-07-29",9.84
"1907","2014-07-30",10.05
"1908","2014-07-31",9.88
"1909","2014-08-01",9.85
"1910","2014-08-04",9.76
"1911","2014-08-05",9.89
"1912","2014-08-06",10.04
"1913","2014-08-07",9.91
"1914","2014-08-08",9.86
"1915","2014-08-11",9.99
"1916","2014-08-12",10.05
"1917","2014-08-13",10.3
"1918","2014-08-14",10.5
"1919","2014-08-15",10.26
"1920","2014-08-18",10.38
"1921","2014-08-19",10.11
"1922","2014-08-20",10.01
"1923","2014-08-21",10
"1924","2014-08-22",9.88
"1925","2014-08-25",9.88
"1926","2014-08-26",9.78
"1927","2014-08-27",9.59
"1928","2014-08-28",9.56
"1929","2014-08-29",9.44
"1930","2014-09-02",9.74
"1931","2014-09-03",9.68
"1932","2014-09-04",9.54
"1933","2014-09-05",9.59
"1934","2014-09-08",9.74
"1935","2014-09-09",9.65
"1936","2014-09-10",9.55
"1937","2014-09-11",9.55
