"","date","SELB"
"998","2020-06-09",4.06
"999","2020-06-10",4.05
"1000","2020-06-11",3.69
"1001","2020-06-12",2.68
"1002","2020-06-15",2.51
"1003","2020-06-16",2.65
"1004","2020-06-17",2.515
"1005","2020-06-18",2.7
"1006","2020-06-19",3
"1007","2020-06-22",3.23
"1008","2020-06-23",3.01
"1009","2020-06-24",3
"1010","2020-06-25",2.92
"1011","2020-06-26",2.87
"1012","2020-06-29",2.83
"1013","2020-06-30",2.84
"1014","2020-07-01",2.84
"1015","2020-07-02",2.74
"1016","2020-07-06",2.74
"1017","2020-07-07",2.76
"1018","2020-07-08",2.72
"1019","2020-07-09",2.69
"1020","2020-07-10",2.62
"1021","2020-07-13",2.37
"1022","2020-07-14",2.44
"1023","2020-07-15",2.53
"1024","2020-07-16",2.64
"1025","2020-07-17",2.7
"1026","2020-07-20",2.8
"1027","2020-07-21",2.78
"1028","2020-07-22",2.61
"1029","2020-07-23",2.61
"1030","2020-07-24",2.51
"1031","2020-07-27",2.52
"1032","2020-07-28",2.51
"1033","2020-07-29",2.45
"1034","2020-07-30",2.55
"1035","2020-07-31",2.38
"1036","2020-08-03",2.64
"1037","2020-08-04",2.62
"1038","2020-08-05",2.78
"1039","2020-08-06",2.52
"1040","2020-08-07",2.65
"1041","2020-08-10",2.71
"1042","2020-08-11",2.68
"1043","2020-08-12",2.585
"1044","2020-08-13",2.61
"1045","2020-08-14",2.57
"1046","2020-08-17",2.68
"1047","2020-08-18",2.69
"1048","2020-08-19",2.67
"1049","2020-08-20",2.53
"1050","2020-08-21",2.47
"1051","2020-08-24",2.33
"1052","2020-08-25",2.38
"1053","2020-08-26",2.5
"1054","2020-08-27",2.56
"1055","2020-08-28",2.62
"1056","2020-08-31",2.6
"1057","2020-09-01",2.45
"1058","2020-09-02",2.39
"1059","2020-09-03",2.27
"1060","2020-09-04",2.18
"1061","2020-09-08",2.2
"1062","2020-09-09",2.39
"1063","2020-09-10",2.42
"1064","2020-09-11",2.39
"1065","2020-09-14",2.58
"1066","2020-09-15",2.57
"1067","2020-09-16",2.62
"1068","2020-09-17",2.64
"1069","2020-09-18",2.6
"1070","2020-09-21",2.54
"1071","2020-09-22",2.56
"1072","2020-09-23",2.43
"1073","2020-09-24",2.36
"1074","2020-09-25",2.42
"1075","2020-09-28",2.48
"1076","2020-09-29",2.56
"1077","2020-09-30",2.48
"1078","2020-10-01",1.64
"1079","2020-10-02",1.67
"1080","2020-10-05",1.65
"1081","2020-10-06",1.64
"1082","2020-10-07",1.7
"1083","2020-10-08",1.93
"1084","2020-10-09",2.02
"1085","2020-10-12",2.04
"1086","2020-10-13",2.13
"1087","2020-10-14",2.08
"1088","2020-10-15",2.11
"1089","2020-10-16",2.49
"1090","2020-10-19",2.28
"1091","2020-10-20",2.18
"1092","2020-10-21",2.6
"1093","2020-10-22",2.69
"1094","2020-10-23",2.83
"1095","2020-10-26",3.13
"1096","2020-10-27",2.96
"1097","2020-10-28",3.36
"1098","2020-10-29",3.24
"1099","2020-10-30",2.96
"1100","2020-11-02",2.98
"1101","2020-11-03",3.14
"1102","2020-11-04",3.3
"1103","2020-11-05",3.24
"1104","2020-11-06",3.03
"1105","2020-11-09",3.05
"1106","2020-11-10",3.03
"1107","2020-11-11",3
"1108","2020-11-12",3.09
"1109","2020-11-13",3.27
"1110","2020-11-16",3.25
"1111","2020-11-17",3.22
"1112","2020-11-18",3.1
"1113","2020-11-19",3.2
"1114","2020-11-20",3.22
"1115","2020-11-23",3.19
"1116","2020-11-24",3.25
"1117","2020-11-25",3.27
"1118","2020-11-27",3.42
