"","date","FORK"
"1005","2019-10-31",2.62
"1006","2019-11-01",2.62
"1007","2019-11-04",2.62
"1008","2019-11-05",2.66
"1009","2019-11-06",2.55
"1010","2019-11-07",2.59
"1011","2019-11-08",2.59
"1012","2019-11-11",2.59
"1013","2019-11-12",2.594
"1014","2019-11-13",2.58
"1015","2019-11-14",2.55
"1016","2019-11-15",2.55
"1017","2019-11-18",2.52
"1018","2019-11-19",2.597
"1019","2019-11-20",2.597
"1020","2019-11-21",2.5
"1021","2019-11-22",2.502
"1022","2019-11-25",2.533
"1023","2019-11-26",2.45
"1024","2019-11-27",2.54
"1025","2019-11-29",2.5
"1026","2019-12-02",2.5
"1027","2019-12-03",2.417
"1028","2019-12-04",2.44
"1029","2019-12-05",2.44
"1030","2019-12-06",2.39
"1031","2019-12-09",2.35
"1032","2019-12-10",2.3
"1033","2019-12-11",2.196
"1034","2019-12-12",2.15
"1035","2019-12-13",2.23
"1036","2019-12-16",2.22
"1037","2019-12-17",2.38
"1038","2019-12-18",2.32
"1039","2019-12-19",2.25
"1040","2019-12-20",2.1
"1041","2019-12-23",2.12
"1042","2019-12-24",2.12
"1043","2019-12-26",2.23
"1044","2019-12-27",2.28
"1045","2019-12-30",2.325
"1046","2019-12-31",2.39
"1047","2020-01-02",2.3
"1048","2020-01-03",2.29
"1049","2020-01-06",2.24
"1050","2020-01-07",2.24
"1051","2020-01-08",2.23
"1052","2020-01-09",2.22
"1053","2020-01-10",2.352
"1054","2020-01-13",2.35
"1055","2020-01-14",2.26
"1056","2020-01-15",2.246
"1057","2020-01-16",2.35
"1058","2020-01-17",2.38
"1059","2020-01-21",2.38
"1060","2020-01-22",2.31
"1061","2020-01-23",2.31
"1062","2020-01-24",2.25
"1063","2020-01-27",2.3
"1064","2020-01-28",2.324
"1065","2020-01-29",2.324
"1066","2020-01-30",2.49
"1067","2020-01-31",2.36
"1068","2020-02-03",2.392
"1069","2020-02-04",2.36
"1070","2020-02-05",2.36
"1071","2020-02-06",2.39
"1072","2020-02-07",2.23
"1073","2020-02-10",2.208
"1074","2020-02-11",2.26
"1075","2020-02-12",2.26
"1076","2020-02-13",2.141
"1077","2020-02-14",2.36
"1078","2020-02-18",2.36
"1079","2020-02-19",2.36
"1080","2020-02-20",2.33
"1081","2020-02-21",2.11
"1082","2020-02-24",2.11
"1083","2020-02-25",2.115
"1084","2020-02-26",2.05
"1085","2020-02-27",2.1
"1086","2020-02-28",2.15
"1087","2020-03-02",2.2
"1088","2020-03-03",2.216
"1089","2020-03-04",2.271
"1090","2020-03-05",2.21
"1091","2020-03-06",2.289
"1092","2020-03-09",2
"1093","2020-03-10",2.03
"1094","2020-03-11",2.03
"1095","2020-03-12",2.03
"1096","2020-03-13",2.01
"1097","2020-03-16",1.82
"1098","2020-03-17",1.96
"1099","2020-03-18",1.8
"1100","2020-03-19",1.84
"1101","2020-03-20",1.61
"1102","2020-03-23",1.7
"1103","2020-03-24",1.87
"1104","2020-03-25",1.63
"1105","2020-03-26",1.675
"1106","2020-03-27",1.65
"1107","2020-03-30",1.65
"1108","2020-03-31",1.67
"1109","2020-04-01",1.649
"1110","2020-04-02",1.669
"1111","2020-04-03",1.66
"1112","2020-04-06",1.6
"1113","2020-04-07",1.64
"1114","2020-04-08",1.64
"1115","2020-04-09",1.6
"1116","2020-04-13",1.6
"1117","2020-04-14",1.6
"1118","2020-04-15",1.9
"1119","2020-04-16",1.725
"1120","2020-04-17",1.68
"1121","2020-04-20",1.61
"1122","2020-04-21",1.59
"1123","2020-04-22",1.509
"1124","2020-04-23",1.48
"1125","2020-04-24",1.47
"1126","2020-04-27",1.55
"1127","2020-04-28",1.5
"1128","2020-04-29",1.46
"1129","2020-04-30",1.47
"1130","2020-05-01",1.47
"1131","2020-05-04",1.42
"1132","2020-05-05",1.54
"1133","2020-05-06",1.537
"1134","2020-05-07",1.55
"1135","2020-05-08",1.51
"1136","2020-05-11",1.56
"1137","2020-05-12",1.54
"1138","2020-05-13",1.49
"1139","2020-05-14",1.48
"1140","2020-05-15",1.43
"1141","2020-05-18",1.5
"1142","2020-05-19",1.53
"1143","2020-05-20",1.6
"1144","2020-05-21",1.43
"1145","2020-05-22",1.47
"1146","2020-05-26",1.642
"1147","2020-05-27",1.615
"1148","2020-05-28",1.73
"1149","2020-05-29",1.62
"1150","2020-06-01",1.63
"1151","2020-06-02",1.64
"1152","2020-06-03",1.69
"1153","2020-06-04",1.748
"1154","2020-06-05",1.82
"1155","2020-06-08",1.91
"1156","2020-06-09",1.875
"1157","2020-06-10",1.915
"1158","2020-06-11",1.85
"1159","2020-06-12",1.82
"1160","2020-06-15",1.9
"1161","2020-06-16",1.96
"1162","2020-06-17",2.003
"1163","2020-06-18",1.98
"1164","2020-06-19",2.04
"1165","2020-06-22",2.16
"1166","2020-06-23",2.105
"1167","2020-06-24",2.09
"1168","2020-06-25",2.06
"1169","2020-06-26",2.09
"1170","2020-06-29",2.06
"1171","2020-06-30",2.06
"1172","2020-07-01",2.05
"1173","2020-07-02",2.075
"1174","2020-07-06",2.1
"1175","2020-07-07",2.09
"1176","2020-07-08",2.115
"1177","2020-07-09",2.08
"1178","2020-07-10",2.083
"1179","2020-07-13",2.05
"1180","2020-07-14",2.04
"1181","2020-07-15",2.06
"1182","2020-07-16",2.02
"1183","2020-07-17",2.05
"1184","2020-07-20",2.01
"1185","2020-07-21",2.03
"1186","2020-07-22",2.02
"1187","2020-07-23",2.02
"1188","2020-07-24",2.01
"1189","2020-07-27",2.025
"1190","2020-07-28",2.095
"1191","2020-07-29",2.05
"1192","2020-07-30",2.07
"1193","2020-07-31",2.05
"1194","2020-08-03",2.09
"1195","2020-08-04",2.09
"1196","2020-08-05",2.1
"1197","2020-08-06",2.11
"1198","2020-08-07",2.1
"1199","2020-08-10",2.11
"1200","2020-08-11",2.11
"1201","2020-08-12",2.105
"1202","2020-08-13",2.11
"1203","2020-08-14",2.09
"1204","2020-08-17",2.12
"1205","2020-08-18",2.146
"1206","2020-08-19",2.14
"1207","2020-08-20",2.14
"1208","2020-08-21",2.12
"1209","2020-08-24",2.09
"1210","2020-08-25",2.13
"1211","2020-08-26",2.111
"1212","2020-08-27",2.11
"1213","2020-08-28",2.12
"1214","2020-08-31",2.1
"1215","2020-09-01",2.303
"1216","2020-09-02",2.3
"1217","2020-09-03",2.31
"1218","2020-09-04",2.302
"1219","2020-09-08",2.3
"1220","2020-09-09",2.31
"1221","2020-09-10",2.3
"1222","2020-09-11",2.32
"1223","2020-09-14",2.31
"1224","2020-09-15",2.32
"1225","2020-09-16",2.31
"1226","2020-09-17",2.31
"1227","2020-09-18",2.31
"1228","2020-09-21",2.32
"1229","2020-09-22",2.31
"1230","2020-09-23",2.31
"1231","2020-09-24",2.31
"1232","2020-09-25",2.32
"1233","2020-09-28",2.32
"1234","2020-09-29",2.345
"1235","2020-09-30",2.33
"1236","2020-10-01",2.33
"1237","2020-10-02",2.34
"1238","2020-10-05",2.33
"1239","2020-10-06",2.33
"1240","2020-10-07",2.32
"1241","2020-10-08",2.32
"1242","2020-10-09",2.33
"1243","2020-10-12",2.33
"1244","2020-10-13",2.32
"1245","2020-10-14",2.33
"1246","2020-10-15",2.33
"1247","2020-10-16",2.325
"1248","2020-10-19",2.322
"1249","2020-10-20",2.334
"1250","2020-10-21",2.34
"1251","2020-10-22",2.35
"1252","2020-10-23",2.368
"1253","2020-10-26",2.35
"1254","2020-10-27",2.35
"1255","2020-10-28",2.35
"1256","2020-10-29",2.355
"1257","2020-10-30",2.34
"1258","2020-11-02",2.34
"1259","2020-11-03",2.34
"1260","2020-11-04",2.33
"1261","2020-11-05",2.33
"1262","2020-11-06",2.33
"1263","2020-11-09",2.34
"1264","2020-11-10",2.35
"1265","2020-11-11",2.34
"1266","2020-11-12",2.345
"1267","2020-11-13",2.35
"1268","2020-11-16",2.34
"1269","2020-11-17",2.335
"1270","2020-11-18",2.34
"1271","2020-11-19",2.34
"1272","2020-11-20",2.34
"1273","2020-11-23",2.34
"1274","2020-11-24",NA
"1275","2020-11-25",NA
