"","date","RGNX"
"974","2019-07-31",44.41
"975","2019-08-01",43.450001
"976","2019-08-02",41.209999
"977","2019-08-05",40.049999
"978","2019-08-06",41.099998
"979","2019-08-07",40.540001
"980","2019-08-08",41.330002
"981","2019-08-09",39.380001
"982","2019-08-12",37.619999
"983","2019-08-13",37.450001
"984","2019-08-14",36.700001
"985","2019-08-15",35.529999
"986","2019-08-16",37.18
"987","2019-08-19",37.540001
"988","2019-08-20",36.310001
"989","2019-08-21",36.799999
"990","2019-08-22",35.07
"991","2019-08-23",33.93
"992","2019-08-26",33.860001
"993","2019-08-27",32.669998
"994","2019-08-28",33.32
"995","2019-08-29",35.119999
"996","2019-08-30",34.490002
"997","2019-09-03",33.310001
"998","2019-09-04",32.970001
"999","2019-09-05",32.810001
"1000","2019-09-06",31.84
"1001","2019-09-09",32.07
"1002","2019-09-10",35.950001
"1003","2019-09-11",37.380001
"1004","2019-09-12",39.560001
"1005","2019-09-13",37.919998
"1006","2019-09-16",39.93
"1007","2019-09-17",39.169998
"1008","2019-09-18",38.610001
"1009","2019-09-19",39.419998
"1010","2019-09-20",39.900002
"1011","2019-09-23",37.07
"1012","2019-09-24",35.18
"1013","2019-09-25",34.860001
"1014","2019-09-26",33.310001
"1015","2019-09-27",33.349998
"1016","2019-09-30",35.599998
"1017","2019-10-01",35.360001
"1018","2019-10-02",36.34
"1019","2019-10-03",37.959999
"1020","2019-10-04",38.490002
"1021","2019-10-07",37.41
"1022","2019-10-08",36.900002
"1023","2019-10-09",37.77
"1024","2019-10-10",38.93
"1025","2019-10-11",39.5
"1026","2019-10-14",34.790001
"1027","2019-10-15",37.700001
"1028","2019-10-16",38.389999
"1029","2019-10-17",39.029999
"1030","2019-10-18",37.75
"1031","2019-10-21",39.32
"1032","2019-10-22",38.400002
"1033","2019-10-23",38.349998
"1034","2019-10-24",38.470001
"1035","2019-10-25",40.580002
"1036","2019-10-28",41.209999
"1037","2019-10-29",39.23
"1038","2019-10-30",34.540001
"1039","2019-10-31",35.689999
"1040","2019-11-01",36.73
"1041","2019-11-04",37.099998
"1042","2019-11-05",37.619999
"1043","2019-11-06",36.139999
"1044","2019-11-07",38.619999
"1045","2019-11-08",39.880001
"1046","2019-11-11",38.52
"1047","2019-11-12",38.174999
"1048","2019-11-13",36.599998
"1049","2019-11-14",36.32
"1050","2019-11-15",37.16
"1051","2019-11-18",37.41
"1052","2019-11-19",38.189999
"1053","2019-11-20",37.66
"1054","2019-11-21",37.639999
"1055","2019-11-22",38.349998
"1056","2019-11-25",41.459999
"1057","2019-11-26",41.509998
"1058","2019-11-27",41.93
"1059","2019-11-29",41.860001
"1060","2019-12-02",40.68
"1061","2019-12-03",44.5
"1062","2019-12-04",44.869999
"1063","2019-12-05",43.529999
"1064","2019-12-06",44.740002
"1065","2019-12-09",42.709999
"1066","2019-12-10",41.759998
"1067","2019-12-11",40.470001
"1068","2019-12-12",42.009998
"1069","2019-12-13",43.630001
"1070","2019-12-16",44
"1071","2019-12-17",42.990002
"1072","2019-12-18",41.18
"1073","2019-12-19",41.790001
"1074","2019-12-20",41.130001
"1075","2019-12-23",41.740002
"1076","2019-12-24",41.990002
"1077","2019-12-26",41.380001
"1078","2019-12-27",40.540001
"1079","2019-12-30",40.610001
"1080","2019-12-31",40.970001
"1081","2020-01-02",38.990002
"1082","2020-01-03",39.119999
"1083","2020-01-06",40.040001
"1084","2020-01-07",40.790001
"1085","2020-01-08",41.549999
"1086","2020-01-09",43
"1087","2020-01-10",44.880001
"1088","2020-01-13",43.950001
"1089","2020-01-14",46.82
"1090","2020-01-15",47.610001
"1091","2020-01-16",49.099998
"1092","2020-01-17",48.189999
"1093","2020-01-21",46.259998
"1094","2020-01-22",46.860001
"1095","2020-01-23",45.139999
"1096","2020-01-24",43.98
"1097","2020-01-27",43.360001
"1098","2020-01-28",43.529999
"1099","2020-01-29",44.650002
"1100","2020-01-30",44.349998
"1101","2020-01-31",43.529999
"1102","2020-02-03",45.490002
"1103","2020-02-04",48.630001
"1104","2020-02-05",49.255001
"1105","2020-02-06",49.75
"1106","2020-02-07",49.029999
"1107","2020-02-10",50.619999
"1108","2020-02-11",51.330002
"1109","2020-02-12",53.639999
"1110","2020-02-13",54.200001
"1111","2020-02-14",53.799999
"1112","2020-02-18",53.419998
"1113","2020-02-19",54.009998
"1114","2020-02-20",53.720001
"1115","2020-02-21",52.689999
"1116","2020-02-24",50.25
"1117","2020-02-25",47.540001
"1118","2020-02-26",47.5
"1119","2020-02-27",40.509998
"1120","2020-02-28",40
"1121","2020-03-02",40.040001
"1122","2020-03-03",38.16
"1123","2020-03-04",40.549999
"1124","2020-03-05",41.240002
"1125","2020-03-06",39.75
"1126","2020-03-09",35.68
"1127","2020-03-10",36.82
"1128","2020-03-11",32.889999
"1129","2020-03-12",27.25
"1130","2020-03-13",28.85
"1131","2020-03-16",25.33
"1132","2020-03-17",26.84
"1133","2020-03-18",21.5
"1134","2020-03-19",25.610001
"1135","2020-03-20",27.5
"1136","2020-03-23",27.879999
"1137","2020-03-24",31.52
"1138","2020-03-25",32.169998
"1139","2020-03-26",32.540001
"1140","2020-03-27",33.880001
"1141","2020-03-30",33.75
"1142","2020-03-31",32.380001
"1143","2020-04-01",29.139999
"1144","2020-04-02",29.43
"1145","2020-04-03",27.75
"1146","2020-04-06",30.08
"1147","2020-04-07",29.870001
"1148","2020-04-08",31.49
"1149","2020-04-09",33.68
"1150","2020-04-13",33.150002
"1151","2020-04-14",34.240002
"1152","2020-04-15",31.950001
"1153","2020-04-16",33.259998
"1154","2020-04-17",34.720001
"1155","2020-04-20",36.27
"1156","2020-04-21",35.860001
"1157","2020-04-22",37.66
"1158","2020-04-23",38.540001
"1159","2020-04-24",41.419998
"1160","2020-04-27",43.099998
"1161","2020-04-28",40.700001
"1162","2020-04-29",41.07
"1163","2020-04-30",39.82
"1164","2020-05-01",36.459999
"1165","2020-05-04",41.970001
"1166","2020-05-05",42.849998
"1167","2020-05-06",41.240002
"1168","2020-05-07",40.849998
"1169","2020-05-08",38.98
"1170","2020-05-11",41.380001
"1171","2020-05-12",40.419998
"1172","2020-05-13",37.279999
"1173","2020-05-14",36.470001
"1174","2020-05-15",38.299999
"1175","2020-05-18",39.639999
"1176","2020-05-19",38.290001
"1177","2020-05-20",41.939999
"1178","2020-05-21",42.23
"1179","2020-05-22",43.439999
"1180","2020-05-26",41.639999
"1181","2020-05-27",42.459999
"1182","2020-05-28",39.84
"1183","2020-05-29",37.66
"1184","2020-06-01",36.830002
"1185","2020-06-02",37.529999
"1186","2020-06-03",37.509998
"1187","2020-06-04",36.91
"1188","2020-06-05",37.34
"1189","2020-06-08",37.34
"1190","2020-06-09",36.93
"1191","2020-06-10",36.709999
"1192","2020-06-11",34.029999
"1193","2020-06-12",35.169998
"1194","2020-06-15",36.810001
"1195","2020-06-16",37.549999
"1196","2020-06-17",37.119999
"1197","2020-06-18",37.060001
"1198","2020-06-19",36.93
"1199","2020-06-22",37.650002
"1200","2020-06-23",37.099998
"1201","2020-06-24",35.310001
"1202","2020-06-25",38.439999
"1203","2020-06-26",38.09
"1204","2020-06-29",36.959999
"1205","2020-06-30",36.830002
"1206","2020-07-01",38.75
"1207","2020-07-02",38.099998
"1208","2020-07-06",36.209999
"1209","2020-07-07",37.709999
"1210","2020-07-08",38.91
"1211","2020-07-09",38.360001
"1212","2020-07-10",37.200001
"1213","2020-07-13",36.32
"1214","2020-07-14",38.650002
"1215","2020-07-15",40.259998
"1216","2020-07-16",38.799999
"1217","2020-07-17",39.209999
"1218","2020-07-20",38.84
"1219","2020-07-21",37.119999
"1220","2020-07-22",38.009998
"1221","2020-07-23",36.540001
"1222","2020-07-24",36.580002
"1223","2020-07-27",37.18
"1224","2020-07-28",34.82
"1225","2020-07-29",34.470001
"1226","2020-07-30",34.779999
"1227","2020-07-31",33.099998
"1228","2020-08-03",34.330002
"1229","2020-08-04",33.740002
"1230","2020-08-05",34.189999
"1231","2020-08-06",34.299999
"1232","2020-08-07",33.02
"1233","2020-08-10",33.900002
"1234","2020-08-11",33.32
"1235","2020-08-12",32.540001
"1236","2020-08-13",33.080002
"1237","2020-08-14",31.65
"1238","2020-08-17",32.650002
"1239","2020-08-18",32.66
"1240","2020-08-19",30.23
"1241","2020-08-20",29.67
"1242","2020-08-21",29.16
"1243","2020-08-24",29.299999
"1244","2020-08-25",30.969999
"1245","2020-08-26",29.639999
"1246","2020-08-27",29.66
"1247","2020-08-28",29.870001
"1248","2020-08-31",30.52
"1249","2020-09-01",29.48
"1250","2020-09-02",30.459999
"1251","2020-09-03",29.34
"1252","2020-09-04",28.41
"1253","2020-09-08",27.889999
"1254","2020-09-09",27.940001
"1255","2020-09-10",27.68
"1256","2020-09-11",27.01
"1257","2020-09-14",28.67
"1258","2020-09-15",29.17
"1259","2020-09-16",29.790001
"1260","2020-09-17",29.52
"1261","2020-09-18",29.950001
"1262","2020-09-21",27.76
"1263","2020-09-22",28.9
"1264","2020-09-23",28.540001
"1265","2020-09-24",27.01
"1266","2020-09-25",27.85
"1267","2020-09-28",27.360001
"1268","2020-09-29",27.91
"1269","2020-09-30",27.52
"1270","2020-10-01",27.530001
"1271","2020-10-02",26.52
"1272","2020-10-05",28.129999
"1273","2020-10-06",27.58
"1274","2020-10-07",28.110001
"1275","2020-10-08",29.049999
"1276","2020-10-09",29.280001
"1277","2020-10-12",29.68
"1278","2020-10-13",28.700001
"1279","2020-10-14",28.209999
"1280","2020-10-15",28.280001
"1281","2020-10-16",28.74
"1282","2020-10-19",27.440001
"1283","2020-10-20",27.030001
"1284","2020-10-21",27.105
"1285","2020-10-22",28.5
"1286","2020-10-23",28.860001
"1287","2020-10-26",29.049999
"1288","2020-10-27",29.75
"1289","2020-10-28",28.459999
"1290","2020-10-29",29.32
"1291","2020-10-30",28.76
"1292","2020-11-02",27.93
"1293","2020-11-03",28.690001
"1294","2020-11-04",31.059999
"1295","2020-11-05",29.01
"1296","2020-11-06",30.01
"1297","2020-11-09",33
"1298","2020-11-10",33.599998
"1299","2020-11-11",34.25
"1300","2020-11-12",33.580002
"1301","2020-11-13",34.529999
"1302","2020-11-16",35.779999
"1303","2020-11-17",36.599998
"1304","2020-11-18",36.509998
"1305","2020-11-19",36.580002
"1306","2020-11-20",36.450001
"1307","2020-11-23",34.490002
"1308","2020-11-24",35.919998
"1309","2020-11-25",35.650002
"1310","2020-11-27",37.049999
