"","date","THR"
"977","2015-03-24",24.110001
"978","2015-03-25",23.83
"979","2015-03-26",23.719999
"980","2015-03-27",23.67
"981","2015-03-30",24.219999
"982","2015-03-31",24.07
"983","2015-04-01",24.110001
"984","2015-04-02",23.719999
"985","2015-04-06",24.02
"986","2015-04-07",23.83
"987","2015-04-08",24.370001
"988","2015-04-09",24.389999
"989","2015-04-10",24.290001
"990","2015-04-13",24.57
"991","2015-04-14",24.370001
"992","2015-04-15",24.43
"993","2015-04-16",24.709999
"994","2015-04-17",23.82
"995","2015-04-20",23.969999
"996","2015-04-21",24.030001
"997","2015-04-22",24.280001
"998","2015-04-23",24.1
"999","2015-04-24",23.959999
"1000","2015-04-27",24
"1001","2015-04-28",24.110001
"1002","2015-04-29",23.99
"1003","2015-04-30",23.27
"1004","2015-05-01",22.74
"1005","2015-05-04",22.549999
"1006","2015-05-05",22.139999
"1007","2015-05-06",22.059999
"1008","2015-05-07",22.08
"1009","2015-05-08",22.280001
"1010","2015-05-11",22.379999
"1011","2015-05-12",22.700001
"1012","2015-05-13",23.02
"1013","2015-05-14",23.42
"1014","2015-05-15",23.370001
"1015","2015-05-18",23.379999
"1016","2015-05-19",23.07
"1017","2015-05-20",23.200001
"1018","2015-05-21",23.290001
"1019","2015-05-22",22.889999
"1020","2015-05-26",22.870001
"1021","2015-05-27",22.49
"1022","2015-05-28",22.440001
"1023","2015-05-29",22.709999
"1024","2015-06-01",22.940001
"1025","2015-06-02",23.35
"1026","2015-06-03",24.209999
"1027","2015-06-04",23.700001
"1028","2015-06-05",23.879999
"1029","2015-06-08",23.51
"1030","2015-06-09",22.860001
"1031","2015-06-10",23.09
"1032","2015-06-11",23.07
"1033","2015-06-12",23.370001
"1034","2015-06-15",22.76
"1035","2015-06-16",23.25
"1036","2015-06-17",23.059999
"1037","2015-06-18",23.690001
"1038","2015-06-19",23.889999
"1039","2015-06-22",23.48
"1040","2015-06-23",23.59
"1041","2015-06-24",23.65
"1042","2015-06-25",23.74
"1043","2015-06-26",24.299999
"1044","2015-06-29",23.84
"1045","2015-06-30",24.07
"1046","2015-07-01",24.540001
"1047","2015-07-02",24.5
"1048","2015-07-06",24.57
"1049","2015-07-07",24.549999
"1050","2015-07-08",24.5
"1051","2015-07-09",25.15
"1052","2015-07-10",24.889999
"1053","2015-07-13",25.07
"1054","2015-07-14",25.26
"1055","2015-07-15",25.15
"1056","2015-07-16",24.91
"1057","2015-07-17",24.959999
"1058","2015-07-20",24.809999
"1059","2015-07-21",24.57
"1060","2015-07-22",24.09
"1061","2015-07-23",24.23
"1062","2015-07-24",23.73
"1063","2015-07-27",23.549999
"1064","2015-07-28",23.690001
"1065","2015-07-29",23.82
"1066","2015-07-30",24.200001
"1067","2015-07-31",24.129999
"1068","2015-08-03",24.02
"1069","2015-08-04",24.139999
"1070","2015-08-05",23.5
"1071","2015-08-06",23.26
"1072","2015-08-07",23.01
"1073","2015-08-10",23.309999
"1074","2015-08-11",22.959999
"1075","2015-08-12",23.01
"1076","2015-08-13",23.1
"1077","2015-08-14",23.469999
"1078","2015-08-17",23.809999
"1079","2015-08-18",23.639999
"1080","2015-08-19",23.25
"1081","2015-08-20",23.34
"1082","2015-08-21",23.049999
"1083","2015-08-24",22.959999
"1084","2015-08-25",22.209999
"1085","2015-08-26",22.42
"1086","2015-08-27",22.41
"1087","2015-08-28",22.51
"1088","2015-08-31",22.879999
"1089","2015-09-01",22.35
"1090","2015-09-02",21.9
"1091","2015-09-03",21.91
"1092","2015-09-04",21.799999
"1093","2015-09-08",22.15
"1094","2015-09-09",21.799999
"1095","2015-09-10",21.799999
"1096","2015-09-11",21.66
"1097","2015-09-14",21.799999
"1098","2015-09-15",21.99
"1099","2015-09-16",22.139999
"1100","2015-09-17",21.889999
"1101","2015-09-18",21.700001
"1102","2015-09-21",21.82
"1103","2015-09-22",21.690001
"1104","2015-09-23",21.65
"1105","2015-09-24",21.299999
"1106","2015-09-25",20.92
"1107","2015-09-28",20.940001
"1108","2015-09-29",20.98
"1109","2015-09-30",20.549999
"1110","2015-10-01",19.9
"1111","2015-10-02",19.99
"1112","2015-10-05",21.01
"1113","2015-10-06",21.52
"1114","2015-10-07",21.870001
"1115","2015-10-08",22.15
"1116","2015-10-09",22.440001
"1117","2015-10-12",22.08
"1118","2015-10-13",21.58
"1119","2015-10-14",21.4
"1120","2015-10-15",21.860001
"1121","2015-10-16",22.120001
"1122","2015-10-19",21.77
"1123","2015-10-20",21.84
"1124","2015-10-21",21.58
"1125","2015-10-22",22.030001
"1126","2015-10-23",22.34
"1127","2015-10-26",22.18
"1128","2015-10-27",21.49
"1129","2015-10-28",22.08
"1130","2015-10-29",22.15
"1131","2015-10-30",20.110001
"1132","2015-11-02",20.120001
"1133","2015-11-03",20.15
"1134","2015-11-04",18.92
"1135","2015-11-05",18.6
"1136","2015-11-06",18.129999
"1137","2015-11-09",18.01
"1138","2015-11-10",18.08
"1139","2015-11-11",18.030001
"1140","2015-11-12",17.889999
"1141","2015-11-13",17.870001
"1142","2015-11-16",18.139999
"1143","2015-11-17",17.65
"1144","2015-11-18",17.969999
"1145","2015-11-19",18.120001
"1146","2015-11-20",18.139999
"1147","2015-11-23",18.049999
"1148","2015-11-24",18.139999
"1149","2015-11-25",18.27
"1150","2015-11-27",18.440001
"1151","2015-11-30",18.209999
"1152","2015-12-01",18.190001
"1153","2015-12-02",18.18
"1154","2015-12-03",18.139999
"1155","2015-12-04",18.24
"1156","2015-12-07",17.540001
"1157","2015-12-08",16.93
"1158","2015-12-09",16.620001
"1159","2015-12-10",16.780001
"1160","2015-12-11",16.549999
"1161","2015-12-14",16.59
"1162","2015-12-15",16.73
"1163","2015-12-16",16.76
"1164","2015-12-17",16.530001
"1165","2015-12-18",16.540001
"1166","2015-12-21",16.42
"1167","2015-12-22",16.799999
"1168","2015-12-23",16.92
"1169","2015-12-24",16.959999
"1170","2015-12-28",16.870001
"1171","2015-12-29",17.26
"1172","2015-12-30",16.99
"1173","2015-12-31",16.92
"1174","2016-01-04",16.639999
"1175","2016-01-05",16.549999
"1176","2016-01-06",16.629999
"1177","2016-01-07",16.43
"1178","2016-01-08",16.4
"1179","2016-01-11",16.35
"1180","2016-01-12",16.129999
"1181","2016-01-13",15.5
"1182","2016-01-14",15.69
"1183","2016-01-15",15.24
"1184","2016-01-19",16.360001
"1185","2016-01-20",16.049999
"1186","2016-01-21",16.09
"1187","2016-01-22",16.200001
"1188","2016-01-25",15.48
"1189","2016-01-26",16.059999
"1190","2016-01-27",15.82
"1191","2016-01-28",16.280001
"1192","2016-01-29",16.82
"1193","2016-02-01",16.389999
"1194","2016-02-02",16.219999
"1195","2016-02-03",15.24
"1196","2016-02-04",15.85
"1197","2016-02-05",15.88
"1198","2016-02-08",16.299999
"1199","2016-02-09",16.309999
"1200","2016-02-10",16.120001
"1201","2016-02-11",16.209999
"1202","2016-02-12",16.49
"1203","2016-02-16",16.639999
"1204","2016-02-17",17
"1205","2016-02-18",16.92
"1206","2016-02-19",16.82
"1207","2016-02-22",16.99
"1208","2016-02-23",16.74
"1209","2016-02-24",16.620001
"1210","2016-02-25",16.700001
"1211","2016-02-26",16.799999
"1212","2016-02-29",16.950001
"1213","2016-03-01",16.93
"1214","2016-03-02",17
"1215","2016-03-03",17.299999
"1216","2016-03-04",17.290001
"1217","2016-03-07",17.799999
"1218","2016-03-08",17.040001
"1219","2016-03-09",17.190001
"1220","2016-03-10",17.6
"1221","2016-03-11",17.709999
"1222","2016-03-14",17.77
"1223","2016-03-15",17.549999
"1224","2016-03-16",17.57
"1225","2016-03-17",18.33
"1226","2016-03-18",18.18
"1227","2016-03-21",18.33
"1228","2016-03-22",17.83
"1229","2016-03-23",17.370001
"1230","2016-03-24",17.49
"1231","2016-03-28",17.540001
"1232","2016-03-29",17.889999
"1233","2016-03-30",17.889999
"1234","2016-03-31",17.559999
"1235","2016-04-01",17.620001
"1236","2016-04-04",17.280001
"1237","2016-04-05",17
"1238","2016-04-06",17.129999
"1239","2016-04-07",17.049999
"1240","2016-04-08",17.379999
"1241","2016-04-11",17.75
"1242","2016-04-12",17.92
"1243","2016-04-13",18.15
"1244","2016-04-14",18.35
"1245","2016-04-15",18.75
"1246","2016-04-18",18.690001
"1247","2016-04-19",18.85
"1248","2016-04-20",19.02
"1249","2016-04-21",19.049999
"1250","2016-04-22",19.25
"1251","2016-04-25",18.73
"1252","2016-04-26",19.280001
"1253","2016-04-27",19.16
"1254","2016-04-28",18.85
"1255","2016-04-29",18.74
"1256","2016-05-02",18.950001
"1257","2016-05-03",18.879999
"1258","2016-05-04",18.98
"1259","2016-05-05",18.610001
"1260","2016-05-06",18.719999
"1261","2016-05-09",18.559999
"1262","2016-05-10",18.83
"1263","2016-05-11",18.860001
"1264","2016-05-12",18.83
"1265","2016-05-13",18.610001
"1266","2016-05-16",18.780001
"1267","2016-05-17",18.290001
"1268","2016-05-18",18.299999
"1269","2016-05-19",18.299999
"1270","2016-05-20",18.549999
"1271","2016-05-23",18.42
"1272","2016-05-24",18.6
"1273","2016-05-25",20.99
"1274","2016-05-26",20.59
"1275","2016-05-27",20.370001
"1276","2016-05-31",20.1
"1277","2016-06-01",20.469999
"1278","2016-06-02",20.43
"1279","2016-06-03",20.389999
"1280","2016-06-06",20.780001
"1281","2016-06-07",20.75
"1282","2016-06-08",20.940001
"1283","2016-06-09",20.74
"1284","2016-06-10",20.48
"1285","2016-06-13",20.290001
"1286","2016-06-14",20.629999
"1287","2016-06-15",20.42
"1288","2016-06-16",20.35
"1289","2016-06-17",20.700001
"1290","2016-06-20",20.49
"1291","2016-06-21",20.709999
"1292","2016-06-22",20.469999
"1293","2016-06-23",20.75
"1294","2016-06-24",19.43
"1295","2016-06-27",18.879999
"1296","2016-06-28",18.700001
"1297","2016-06-29",18.77
"1298","2016-06-30",19.209999
"1299","2016-07-01",19.610001
"1300","2016-07-05",19.27
"1301","2016-07-06",19.74
"1302","2016-07-07",19.67
"1303","2016-07-08",20.52
"1304","2016-07-11",20.74
"1305","2016-07-12",20.940001
"1306","2016-07-13",20.799999
"1307","2016-07-14",20.84
"1308","2016-07-15",20.91
"1309","2016-07-18",20.870001
"1310","2016-07-19",20.620001
"1311","2016-07-20",20.57
"1312","2016-07-21",20.299999
"1313","2016-07-22",20.42
"1314","2016-07-25",20.219999
"1315","2016-07-26",20.52
"1316","2016-07-27",20.58
"1317","2016-07-28",20.299999
"1318","2016-07-29",20.18
"1319","2016-08-01",20.139999
"1320","2016-08-02",19.6
"1321","2016-08-03",18.58
"1322","2016-08-04",18.549999
"1323","2016-08-05",19.17
"1324","2016-08-08",19.309999
"1325","2016-08-09",19.08
"1326","2016-08-10",18.700001
"1327","2016-08-11",19.49
"1328","2016-08-12",19.65
"1329","2016-08-15",19.99
"1330","2016-08-16",19.98
"1331","2016-08-17",19.42
"1332","2016-08-18",19.629999
"1333","2016-08-19",19.84
"1334","2016-08-22",19.74
"1335","2016-08-23",19.809999
"1336","2016-08-24",19.690001
"1337","2016-08-25",19.799999
"1338","2016-08-26",19.530001
"1339","2016-08-29",19.32
"1340","2016-08-30",19.200001
"1341","2016-08-31",18.83
"1342","2016-09-01",18.549999
"1343","2016-09-02",19.110001
"1344","2016-09-06",18.799999
"1345","2016-09-07",18.809999
"1346","2016-09-08",18.610001
"1347","2016-09-09",17.559999
"1348","2016-09-12",17.700001
"1349","2016-09-13",17.43
"1350","2016-09-14",17.15
"1351","2016-09-15",17.700001
"1352","2016-09-16",17.92
"1353","2016-09-19",18.209999
"1354","2016-09-20",18.35
"1355","2016-09-21",18.780001
"1356","2016-09-22",19.219999
"1357","2016-09-23",18.780001
"1358","2016-09-26",18.66
"1359","2016-09-27",18.83
"1360","2016-09-28",19.26
"1361","2016-09-29",19.450001
"1362","2016-09-30",19.75
"1363","2016-10-03",20.1
"1364","2016-10-04",19.85
"1365","2016-10-05",20.370001
"1366","2016-10-06",19.67
"1367","2016-10-07",19.27
"1368","2016-10-10",19.75
"1369","2016-10-11",19.49
"1370","2016-10-12",19.6
"1371","2016-10-13",19.459999
"1372","2016-10-14",19.6
"1373","2016-10-17",19.65
"1374","2016-10-18",19.74
"1375","2016-10-19",19.940001
"1376","2016-10-20",19.360001
"1377","2016-10-21",19.25
"1378","2016-10-24",19
"1379","2016-10-25",18.790001
"1380","2016-10-26",18.68
"1381","2016-10-27",18.41
"1382","2016-10-28",18.469999
"1383","2016-10-31",18.33
"1384","2016-11-01",18.08
"1385","2016-11-02",18
"1386","2016-11-03",17.99
"1387","2016-11-04",17.950001
"1388","2016-11-07",18.450001
"1389","2016-11-08",18.52
"1390","2016-11-09",19.09
"1391","2016-11-10",19.559999
"1392","2016-11-11",20.700001
"1393","2016-11-14",20.83
"1394","2016-11-15",20.799999
"1395","2016-11-16",20.57
"1396","2016-11-17",20.280001
"1397","2016-11-18",20.27
"1398","2016-11-21",20.360001
"1399","2016-11-22",20.52
"1400","2016-11-23",20.530001
"1401","2016-11-25",20.73
"1402","2016-11-28",19.98
"1403","2016-11-29",19.07
"1404","2016-11-30",19.24
"1405","2016-12-01",19.84
"1406","2016-12-02",19.209999
"1407","2016-12-05",19.68
"1408","2016-12-06",20.129999
"1409","2016-12-07",20.1
"1410","2016-12-08",20.5
"1411","2016-12-09",20.4
"1412","2016-12-12",20.280001
"1413","2016-12-13",20.17
"1414","2016-12-14",19.6
"1415","2016-12-15",20.24
"1416","2016-12-16",20.57
"1417","2016-12-19",20.35
"1418","2016-12-20",19.879999
"1419","2016-12-21",19.879999
"1420","2016-12-22",19.73
"1421","2016-12-23",19.559999
"1422","2016-12-27",19.59
"1423","2016-12-28",19.43
"1424","2016-12-29",19.4
"1425","2016-12-30",19.09
"1426","2017-01-03",19.639999
"1427","2017-01-04",19.82
"1428","2017-01-05",19.370001
"1429","2017-01-06",19.040001
"1430","2017-01-09",18.68
"1431","2017-01-10",18.780001
"1432","2017-01-11",18.940001
"1433","2017-01-12",18.66
"1434","2017-01-13",18.969999
"1435","2017-01-17",18.860001
"1436","2017-01-18",18.91
"1437","2017-01-19",18.959999
"1438","2017-01-20",19.27
"1439","2017-01-23",19.59
"1440","2017-01-24",19.860001
"1441","2017-01-25",20.620001
"1442","2017-01-26",20.6
"1443","2017-01-27",20.91
"1444","2017-01-30",20.65
"1445","2017-01-31",20.76
"1446","2017-02-01",20.4
"1447","2017-02-02",20.01
"1448","2017-02-03",20.450001
"1449","2017-02-06",20.35
"1450","2017-02-07",20.42
"1451","2017-02-08",19.690001
"1452","2017-02-09",20.309999
"1453","2017-02-10",20.51
"1454","2017-02-13",20.700001
"1455","2017-02-14",20.549999
"1456","2017-02-15",20.549999
"1457","2017-02-16",20.35
"1458","2017-02-17",20.27
"1459","2017-02-21",20.43
"1460","2017-02-22",20.18
"1461","2017-02-23",20.129999
"1462","2017-02-24",20.219999
"1463","2017-02-27",20.299999
"1464","2017-02-28",20.16
"1465","2017-03-01",20.790001
"1466","2017-03-02",20.530001
"1467","2017-03-03",20.559999
"1468","2017-03-06",20.34
"1469","2017-03-07",20.209999
"1470","2017-03-08",19.870001
"1471","2017-03-09",19.52
"1472","2017-03-10",19.75
"1473","2017-03-13",20.040001
"1474","2017-03-14",20
"1475","2017-03-15",20.42
"1476","2017-03-16",20.33
"1477","2017-03-17",20.549999
"1478","2017-03-20",20.41
"1479","2017-03-21",19.9
"1480","2017-03-22",19.139999
"1481","2017-03-23",19.41
"1482","2017-03-24",19.35
"1483","2017-03-27",20.6
"1484","2017-03-28",20.809999
"1485","2017-03-29",20.74
"1486","2017-03-30",20.76
"1487","2017-03-31",20.84
"1488","2017-04-03",20.700001
"1489","2017-04-04",20.360001
"1490","2017-04-05",20.01
"1491","2017-04-06",20.280001
"1492","2017-04-07",20.01
"1493","2017-04-10",19.969999
"1494","2017-04-11",20.530001
"1495","2017-04-12",19.799999
"1496","2017-04-13",19.610001
"1497","2017-04-17",19.93
"1498","2017-04-18",19.719999
"1499","2017-04-19",19.66
"1500","2017-04-20",19.959999
"1501","2017-04-21",19.9
"1502","2017-04-24",20.459999
"1503","2017-04-25",20.719999
"1504","2017-04-26",20.98
"1505","2017-04-27",20.82
"1506","2017-04-28",20.5
"1507","2017-05-01",20.52
"1508","2017-05-02",20.719999
"1509","2017-05-03",20.49
"1510","2017-05-04",20.379999
"1511","2017-05-05",20.57
"1512","2017-05-08",20.6
"1513","2017-05-09",20.49
"1514","2017-05-10",20.530001
"1515","2017-05-11",20.639999
"1516","2017-05-12",20.27
"1517","2017-05-15",20.440001
"1518","2017-05-16",20.42
"1519","2017-05-17",20.24
"1520","2017-05-18",20.459999
"1521","2017-05-19",20.440001
"1522","2017-05-22",20.65
"1523","2017-05-23",20.620001
"1524","2017-05-24",18.76
"1525","2017-05-25",17.9
"1526","2017-05-26",17.84
"1527","2017-05-30",18.219999
"1528","2017-05-31",18.52
"1529","2017-06-01",19.200001
"1530","2017-06-02",19.379999
"1531","2017-06-05",19
"1532","2017-06-06",18.860001
"1533","2017-06-07",18.51
"1534","2017-06-08",18.809999
"1535","2017-06-09",19.34
"1536","2017-06-12",19.129999
"1537","2017-06-13",18.860001
"1538","2017-06-14",18.6
"1539","2017-06-15",18.57
"1540","2017-06-16",18.799999
"1541","2017-06-19",18.540001
"1542","2017-06-20",18.66
"1543","2017-06-21",18.1
"1544","2017-06-22",18.389999
"1545","2017-06-23",18.530001
"1546","2017-06-26",18.6
"1547","2017-06-27",18.74
"1548","2017-06-28",19.17
"1549","2017-06-29",18.809999
"1550","2017-06-30",19.17
"1551","2017-07-03",19.43
"1552","2017-07-05",18.82
"1553","2017-07-06",18.74
"1554","2017-07-07",18.709999
"1555","2017-07-10",18.709999
"1556","2017-07-11",18.620001
"1557","2017-07-12",18.799999
"1558","2017-07-13",18.41
"1559","2017-07-14",18.4
"1560","2017-07-17",18.41
"1561","2017-07-18",18.629999
"1562","2017-07-19",18.59
"1563","2017-07-20",18.5
"1564","2017-07-21",18.440001
"1565","2017-07-24",18.34
"1566","2017-07-25",18.49
"1567","2017-07-26",18.27
"1568","2017-07-27",18.09
"1569","2017-07-28",18.139999
"1570","2017-07-31",17.870001
"1571","2017-08-01",18.01
"1572","2017-08-02",17.280001
"1573","2017-08-03",17.42
"1574","2017-08-04",17.57
"1575","2017-08-07",17.42
"1576","2017-08-08",17.41
"1577","2017-08-09",17.459999
"1578","2017-08-10",17.35
"1579","2017-08-11",16.959999
"1580","2017-08-14",17.1
"1581","2017-08-15",17.110001
"1582","2017-08-16",16.73
"1583","2017-08-17",16.52
"1584","2017-08-18",16.1
"1585","2017-08-21",16.25
"1586","2017-08-22",16.139999
"1587","2017-08-23",15.99
"1588","2017-08-24",16.15
"1589","2017-08-25",16.43
"1590","2017-08-28",16.18
"1591","2017-08-29",16.26
"1592","2017-08-30",16.389999
"1593","2017-08-31",16.52
"1594","2017-09-01",16.719999
"1595","2017-09-05",16.73
"1596","2017-09-06",16.84
"1597","2017-09-07",16.879999
"1598","2017-09-08",16.93
"1599","2017-09-11",16.799999
"1600","2017-09-12",17.08
"1601","2017-09-13",17.190001
"1602","2017-09-14",17.32
"1603","2017-09-15",17.58
"1604","2017-09-18",17.790001
"1605","2017-09-19",17.620001
"1606","2017-09-20",17.68
"1607","2017-09-21",17.67
"1608","2017-09-22",17.59
"1609","2017-09-25",17.57
"1610","2017-09-26",17.51
"1611","2017-09-27",17.940001
"1612","2017-09-28",18.049999
"1613","2017-09-29",17.99
"1614","2017-10-02",18.15
"1615","2017-10-03",18.4
"1616","2017-10-04",20.700001
"1617","2017-10-05",20.76
"1618","2017-10-06",20.83
"1619","2017-10-09",20.93
"1620","2017-10-10",20.799999
"1621","2017-10-11",20.629999
"1622","2017-10-12",20.68
"1623","2017-10-13",20.57
"1624","2017-10-16",20.92
"1625","2017-10-17",20.76
"1626","2017-10-18",20.85
"1627","2017-10-19",20.9
"1628","2017-10-20",21
"1629","2017-10-23",21.4
"1630","2017-10-24",21.93
"1631","2017-10-25",21.27
"1632","2017-10-26",21.75
"1633","2017-10-27",21.709999
"1634","2017-10-30",21.299999
"1635","2017-10-31",21.51
"1636","2017-11-01",21.27
"1637","2017-11-02",21.4
"1638","2017-11-03",21.34
"1639","2017-11-06",21.209999
"1640","2017-11-07",20.99
"1641","2017-11-08",20.91
"1642","2017-11-09",20.959999
"1643","2017-11-10",20.879999
"1644","2017-11-13",20.76
"1645","2017-11-14",20.93
"1646","2017-11-15",20.620001
"1647","2017-11-16",20.76
"1648","2017-11-17",21
"1649","2017-11-20",21.190001
"1650","2017-11-21",21.530001
"1651","2017-11-22",21.559999
"1652","2017-11-24",21.309999
"1653","2017-11-27",22.040001
"1654","2017-11-28",22.74
"1655","2017-11-29",23.66
"1656","2017-11-30",23.26
"1657","2017-12-01",23.459999
"1658","2017-12-04",23.549999
"1659","2017-12-05",23.120001
"1660","2017-12-06",23.209999
"1661","2017-12-07",23.16
"1662","2017-12-08",22.91
"1663","2017-12-11",22.84
"1664","2017-12-12",22.93
"1665","2017-12-13",23.200001
"1666","2017-12-14",22.719999
"1667","2017-12-15",23.290001
"1668","2017-12-18",23.35
"1669","2017-12-19",23.49
"1670","2017-12-20",23.639999
"1671","2017-12-21",23.530001
"1672","2017-12-22",23.709999
"1673","2017-12-26",23.639999
"1674","2017-12-27",23.860001
"1675","2017-12-28",23.879999
"1676","2017-12-29",23.67
"1677","2018-01-02",23.950001
"1678","2018-01-03",23.92
"1679","2018-01-04",24.040001
"1680","2018-01-05",24.209999
"1681","2018-01-08",24.469999
"1682","2018-01-09",24.32
"1683","2018-01-10",24.139999
"1684","2018-01-11",24.67
"1685","2018-01-12",24.5
"1686","2018-01-16",24.17
"1687","2018-01-17",24.190001
"1688","2018-01-18",24.120001
"1689","2018-01-19",24.450001
"1690","2018-01-22",24.09
"1691","2018-01-23",24.209999
"1692","2018-01-24",23.92
"1693","2018-01-25",23.940001
"1694","2018-01-26",23.950001
"1695","2018-01-29",23.440001
"1696","2018-01-30",23.35
"1697","2018-01-31",23.18
"1698","2018-02-01",23.32
"1699","2018-02-02",22.799999
"1700","2018-02-05",22.1
"1701","2018-02-06",21.940001
"1702","2018-02-07",21.610001
"1703","2018-02-08",22.35
"1704","2018-02-09",22.26
"1705","2018-02-12",22.120001
"1706","2018-02-13",22.26
"1707","2018-02-14",22.49
"1708","2018-02-15",22.110001
"1709","2018-02-16",21.959999
"1710","2018-02-20",21.74
"1711","2018-02-21",21.870001
"1712","2018-02-22",21.969999
"1713","2018-02-23",22.08
"1714","2018-02-26",22.4
"1715","2018-02-27",22.059999
"1716","2018-02-28",21.82
"1717","2018-03-01",21.469999
"1718","2018-03-02",22
"1719","2018-03-05",22.209999
"1720","2018-03-06",22.549999
"1721","2018-03-07",22.77
"1722","2018-03-08",22.889999
"1723","2018-03-09",23.620001
"1724","2018-03-12",23.59
"1725","2018-03-13",23.450001
"1726","2018-03-14",23.25
"1727","2018-03-15",23.25
"1728","2018-03-16",23.73
"1729","2018-03-19",23.629999
"1730","2018-03-20",23.540001
"1731","2018-03-21",23.469999
"1732","2018-03-22",22.98
"1733","2018-03-23",22.07
"1734","2018-03-26",22.389999
"1735","2018-03-27",22.139999
"1736","2018-03-28",22.25
"1737","2018-03-29",22.41
"1738","2018-04-02",21.969999
"1739","2018-04-03",22.25
"1740","2018-04-04",22.49
"1741","2018-04-05",22.82
"1742","2018-04-06",22.389999
"1743","2018-04-09",22.629999
"1744","2018-04-10",23.120001
"1745","2018-04-11",23.360001
"1746","2018-04-12",23.889999
"1747","2018-04-13",24.219999
"1748","2018-04-16",24.24
"1749","2018-04-17",24.360001
"1750","2018-04-18",24.6
"1751","2018-04-19",24.51
"1752","2018-04-20",24.25
"1753","2018-04-23",23.99
"1754","2018-04-24",23.76
"1755","2018-04-25",23.459999
"1756","2018-04-26",23.57
"1757","2018-04-27",23.290001
"1758","2018-04-30",22.790001
"1759","2018-05-01",22.799999
"1760","2018-05-02",22.799999
"1761","2018-05-03",22.280001
"1762","2018-05-04",22.58
"1763","2018-05-07",22.83
"1764","2018-05-08",23.280001
"1765","2018-05-09",23.49
"1766","2018-05-10",23.77
"1767","2018-05-11",23.799999
"1768","2018-05-14",23.559999
"1769","2018-05-15",23.24
"1770","2018-05-16",23.549999
"1771","2018-05-17",24.17
"1772","2018-05-18",24.139999
"1773","2018-05-21",24.43
"1774","2018-05-22",24.440001
"1775","2018-05-23",24.280001
"1776","2018-05-24",23.6
"1777","2018-05-25",22.16
"1778","2018-05-29",23.120001
"1779","2018-05-30",23.66
"1780","2018-05-31",23.059999
"1781","2018-06-01",23.23
"1782","2018-06-04",23.040001
"1783","2018-06-05",23.129999
"1784","2018-06-06",23.389999
"1785","2018-06-07",23.66
"1786","2018-06-08",23.33
"1787","2018-06-11",23.209999
"1788","2018-06-12",23.469999
"1789","2018-06-13",23.709999
"1790","2018-06-14",24.129999
"1791","2018-06-15",24.389999
"1792","2018-06-18",24.280001
"1793","2018-06-19",23.92
"1794","2018-06-20",23.629999
"1795","2018-06-21",23.360001
"1796","2018-06-22",23.549999
"1797","2018-06-25",22.950001
"1798","2018-06-26",23.299999
"1799","2018-06-27",23.049999
"1800","2018-06-28",22.73
"1801","2018-06-29",22.870001
"1802","2018-07-02",22.870001
"1803","2018-07-03",23.08
"1804","2018-07-05",23.530001
"1805","2018-07-06",23.530001
"1806","2018-07-09",23.860001
"1807","2018-07-10",23.719999
"1808","2018-07-11",23.209999
"1809","2018-07-12",23.219999
"1810","2018-07-13",23.48
"1811","2018-07-16",23.25
"1812","2018-07-17",23.219999
"1813","2018-07-18",23.26
"1814","2018-07-19",23.9
"1815","2018-07-20",23.969999
"1816","2018-07-23",23.860001
"1817","2018-07-24",24.030001
"1818","2018-07-25",23.76
"1819","2018-07-26",24.01
"1820","2018-07-27",23.780001
"1821","2018-07-30",24.15
"1822","2018-07-31",25.07
"1823","2018-08-01",26.209999
"1824","2018-08-02",25.92
"1825","2018-08-03",25.25
"1826","2018-08-06",25.030001
"1827","2018-08-07",25.450001
"1828","2018-08-08",25.780001
"1829","2018-08-09",25.93
"1830","2018-08-10",26.059999
"1831","2018-08-13",25.809999
"1832","2018-08-14",26.200001
"1833","2018-08-15",25.559999
"1834","2018-08-16",25.860001
"1835","2018-08-17",25.48
"1836","2018-08-20",25.59
"1837","2018-08-21",25.92
"1838","2018-08-22",25.870001
"1839","2018-08-23",25.75
"1840","2018-08-24",26.16
"1841","2018-08-27",26.030001
"1842","2018-08-28",25.92
"1843","2018-08-29",27.4
"1844","2018-08-30",27.040001
"1845","2018-08-31",26.799999
"1846","2018-09-04",26.360001
"1847","2018-09-05",26.379999
"1848","2018-09-06",25.799999
"1849","2018-09-07",25.83
"1850","2018-09-10",25.74
"1851","2018-09-11",25.709999
"1852","2018-09-12",25.9
"1853","2018-09-13",25.82
"1854","2018-09-14",26.07
"1855","2018-09-17",26.17
"1856","2018-09-18",26.620001
"1857","2018-09-19",26.34
"1858","2018-09-20",26.209999
"1859","2018-09-21",26.16
"1860","2018-09-24",26.030001
"1861","2018-09-25",26.139999
"1862","2018-09-26",25.92
"1863","2018-09-27",25.75
"1864","2018-09-28",25.780001
"1865","2018-10-01",25.43
"1866","2018-10-02",25.16
"1867","2018-10-03",25.16
"1868","2018-10-04",24.66
"1869","2018-10-05",24.450001
"1870","2018-10-08",24.549999
"1871","2018-10-09",24.620001
"1872","2018-10-10",24.299999
"1873","2018-10-11",23.9
"1874","2018-10-12",24.08
"1875","2018-10-15",23.83
"1876","2018-10-16",24.639999
"1877","2018-10-17",24.709999
"1878","2018-10-18",24.5
"1879","2018-10-19",24.5
"1880","2018-10-22",24.809999
"1881","2018-10-23",23.9
"1882","2018-10-24",22.639999
