"","date","PDEX"
"1000","2010-12-20",2.04
"1001","2010-12-21",2.04
"1002","2010-12-22",2.04
"1003","2010-12-23",2.01
"1004","2010-12-27",2.02
"1005","2010-12-28",2
"1006","2010-12-29",2.02
"1007","2010-12-30",2
"1008","2010-12-31",2.01
"1009","2011-01-03",2.04
"1010","2011-01-04",2.02
"1011","2011-01-05",2.07
"1012","2011-01-06",2.05
"1013","2011-01-07",2.04
"1014","2011-01-10",2.1
"1015","2011-01-11",2.1
"1016","2011-01-12",2.15
"1017","2011-01-13",2.15
"1018","2011-01-14",2.1
"1019","2011-01-18",2.15
"1020","2011-01-19",2.14
"1021","2011-01-20",2.11
"1022","2011-01-21",2.1
"1023","2011-01-24",2.1
"1024","2011-01-25",2.09
"1025","2011-01-26",2.11
"1026","2011-01-27",2.1
"1027","2011-01-28",2.1
"1028","2011-01-31",2.2
"1029","2011-02-01",2.16
"1030","2011-02-02",2.11
"1031","2011-02-03",2.11
"1032","2011-02-04",2.18
"1033","2011-02-07",2.21
"1034","2011-02-08",2.2
"1035","2011-02-09",2.19
"1036","2011-02-10",2.22
"1037","2011-02-11",2.54
"1038","2011-02-14",2.43
"1039","2011-02-15",2.52
"1040","2011-02-16",2.46
"1041","2011-02-17",2.41
"1042","2011-02-18",2.42
"1043","2011-02-22",2.45
"1044","2011-02-23",2.38
"1045","2011-02-24",2.41
"1046","2011-02-25",2.39
"1047","2011-02-28",2.48
"1048","2011-03-01",2.4
"1049","2011-03-02",2.45
"1050","2011-03-03",2.47
"1051","2011-03-04",2.39
"1052","2011-03-07",2.37
"1053","2011-03-08",2.39
"1054","2011-03-09",2.4
"1055","2011-03-10",2.38
"1056","2011-03-11",2.31
"1057","2011-03-14",2.31
"1058","2011-03-15",2.26
"1059","2011-03-16",2.34
"1060","2011-03-17",2.3
"1061","2011-03-18",2.28
"1062","2011-03-21",2.43
"1063","2011-03-22",2.43
"1064","2011-03-23",2.44
"1065","2011-03-24",2.36
"1066","2011-03-25",2.33
"1067","2011-03-28",2.33
"1068","2011-03-29",2.34
"1069","2011-03-30",2.29
"1070","2011-03-31",2.3
"1071","2011-04-01",2.27
"1072","2011-04-04",2.28
"1073","2011-04-05",2.3
"1074","2011-04-06",2.33
"1075","2011-04-07",2.38
"1076","2011-04-08",2.35
"1077","2011-04-11",2.28
"1078","2011-04-12",2.26
"1079","2011-04-13",2.3
"1080","2011-04-14",2.26
"1081","2011-04-15",2.26
"1082","2011-04-18",2.26
"1083","2011-04-19",2.34
"1084","2011-04-20",2.37
"1085","2011-04-21",2.35
"1086","2011-04-25",2.29
"1087","2011-04-26",2.29
"1088","2011-04-27",2.38
"1089","2011-04-28",2.38
"1090","2011-04-29",2.4
"1091","2011-05-02",2.36
"1092","2011-05-03",2.36
"1093","2011-05-04",2.36
"1094","2011-05-05",2.41
"1095","2011-05-06",2.4
"1096","2011-05-09",2.4
"1097","2011-05-10",2.92
"1098","2011-05-11",2.91
"1099","2011-05-12",3.15
"1100","2011-05-13",3.03
"1101","2011-05-16",3.04
"1102","2011-05-17",3.12
"1103","2011-05-18",3.07
"1104","2011-05-19",3.08
"1105","2011-05-20",3.03
"1106","2011-05-23",3.1
"1107","2011-05-24",3.09
"1108","2011-05-25",3
"1109","2011-05-26",3.04
"1110","2011-05-27",3.09
"1111","2011-05-31",3.09
"1112","2011-06-01",3.05
"1113","2011-06-02",2.98
"1114","2011-06-03",3.05
"1115","2011-06-06",3
"1116","2011-06-07",2.84
"1117","2011-06-08",2.87
"1118","2011-06-09",2.83
"1119","2011-06-10",2.64
"1120","2011-06-13",2.7
"1121","2011-06-14",2.75
"1122","2011-06-15",2.76
"1123","2011-06-16",2.8
"1124","2011-06-17",2.78
"1125","2011-06-20",2.75
"1126","2011-06-21",2.75
"1127","2011-06-22",2.75
"1128","2011-06-23",2.8
"1129","2011-06-24",2.67
"1130","2011-06-27",2.65
"1131","2011-06-28",2.75
"1132","2011-06-29",2.1
"1133","2011-06-30",2.08
"1134","2011-07-01",1.86
"1135","2011-07-05",1.85
"1136","2011-07-06",1.85
"1137","2011-07-07",1.89
"1138","2011-07-08",1.86
"1139","2011-07-11",1.88
"1140","2011-07-12",1.9
"1141","2011-07-13",1.9
"1142","2011-07-14",1.9
"1143","2011-07-15",1.88
"1144","2011-07-18",1.9
"1145","2011-07-19",1.92
"1146","2011-07-20",1.94
"1147","2011-07-21",1.95
"1148","2011-07-22",2.05
"1149","2011-07-25",2
"1150","2011-07-26",1.99
"1151","2011-07-27",2.01
"1152","2011-07-28",1.99
"1153","2011-07-29",2.02
"1154","2011-08-01",2.02
"1155","2011-08-02",2
"1156","2011-08-03",1.99
"1157","2011-08-04",1.87
"1158","2011-08-05",1.81
"1159","2011-08-08",1.77
"1160","2011-08-09",1.78
"1161","2011-08-10",1.82
"1162","2011-08-11",1.8
"1163","2011-08-12",1.91
"1164","2011-08-15",1.91
"1165","2011-08-16",1.9
"1166","2011-08-17",1.88
"1167","2011-08-18",1.88
"1168","2011-08-19",1.8
"1169","2011-08-22",1.72
"1170","2011-08-23",1.74
"1171","2011-08-24",1.65
"1172","2011-08-25",1.72
"1173","2011-08-26",1.78
"1174","2011-08-29",1.78
"1175","2011-08-30",1.78
"1176","2011-08-31",1.79
"1177","2011-09-01",1.71
"1178","2011-09-02",1.71
"1179","2011-09-06",1.71
"1180","2011-09-07",1.8
"1181","2011-09-08",1.82
"1182","2011-09-09",1.78
"1183","2011-09-12",1.78
"1184","2011-09-13",1.83
"1185","2011-09-14",1.94
"1186","2011-09-15",2.35
"1187","2011-09-16",2.23
"1188","2011-09-19",2.15
"1189","2011-09-20",2.22
"1190","2011-09-21",2.18
"1191","2011-09-22",1.98
"1192","2011-09-23",1.94
"1193","2011-09-26",1.95
"1194","2011-09-27",1.95
"1195","2011-09-28",2
"1196","2011-09-29",2.04
"1197","2011-09-30",2
"1198","2011-10-03",1.97
"1199","2011-10-04",1.97
"1200","2011-10-05",2.09
"1201","2011-10-06",2.04
"1202","2011-10-07",2
"1203","2011-10-10",2.02
"1204","2011-10-11",2
"1205","2011-10-12",2.18
"1206","2011-10-13",2.16
"1207","2011-10-14",2.21
"1208","2011-10-17",2.21
"1209","2011-10-18",2.1
"1210","2011-10-19",2.04
"1211","2011-10-20",2.12
"1212","2011-10-21",2.28
"1213","2011-10-24",2.21
"1214","2011-10-25",2.23
"1215","2011-10-26",2.25
"1216","2011-10-27",2.2
"1217","2011-10-28",2.23
"1218","2011-10-31",2.12
"1219","2011-11-01",2.35
"1220","2011-11-02",2.25
"1221","2011-11-03",2.37
"1222","2011-11-04",2.38
"1223","2011-11-07",2.37
"1224","2011-11-08",2.24
"1225","2011-11-09",2.16
"1226","2011-11-10",2.15
"1227","2011-11-11",2.3
"1228","2011-11-14",2.17
"1229","2011-11-15",2.15
"1230","2011-11-16",2.16
"1231","2011-11-17",2.28
"1232","2011-11-18",2.25
"1233","2011-11-21",2.28
"1234","2011-11-22",2.27
"1235","2011-11-23",2.27
"1236","2011-11-25",2.28
"1237","2011-11-28",2.3
"1238","2011-11-29",2.36
"1239","2011-11-30",2.47
"1240","2011-12-01",2.49
"1241","2011-12-02",2.42
"1242","2011-12-05",2.34
"1243","2011-12-06",2.27
"1244","2011-12-07",2.28
"1245","2011-12-08",2.28
"1246","2011-12-09",2.28
"1247","2011-12-12",2.16
"1248","2011-12-13",2.08
"1249","2011-12-14",2.08
"1250","2011-12-15",2.12
"1251","2011-12-16",2.15
"1252","2011-12-19",2.09
"1253","2011-12-20",2.18
"1254","2011-12-21",2.15
"1255","2011-12-22",2.28
"1256","2011-12-23",2.43
"1257","2011-12-27",2.49
"1258","2011-12-28",2.35
"1259","2011-12-29",2.35
"1260","2011-12-30",2.46
"1261","2012-01-03",2.54
"1262","2012-01-04",2.54
"1263","2012-01-05",2.48
"1264","2012-01-06",2.56
"1265","2012-01-09",2.42
"1266","2012-01-10",2.5
"1267","2012-01-11",2.52
"1268","2012-01-12",2.55
"1269","2012-01-13",2.5
"1270","2012-01-17",2.45
"1271","2012-01-18",2.9
"1272","2012-01-19",2.7
"1273","2012-01-20",2.6
"1274","2012-01-23",2.57
"1275","2012-01-24",2.6
"1276","2012-01-25",2.6
"1277","2012-01-26",2.6
"1278","2012-01-27",2.6
"1279","2012-01-30",2.59
"1280","2012-01-31",2.62
"1281","2012-02-01",2.6
"1282","2012-02-02",2.78
"1283","2012-02-03",2.9
"1284","2012-02-06",2.84
"1285","2012-02-07",2.35
"1286","2012-02-08",2.2
"1287","2012-02-09",2.25
"1288","2012-02-10",2.19
"1289","2012-02-13",2.14
"1290","2012-02-14",2.09
"1291","2012-02-15",1.99
"1292","2012-02-16",1.95
"1293","2012-02-17",1.95
"1294","2012-02-21",1.98
"1295","2012-02-22",2.09
"1296","2012-02-23",2.1
"1297","2012-02-24",2.1
"1298","2012-02-27",2.13
"1299","2012-02-28",2.25
"1300","2012-02-29",2.24
"1301","2012-03-01",2.12
"1302","2012-03-02",2.14
"1303","2012-03-05",2.26
"1304","2012-03-06",2.18
"1305","2012-03-07",2.29
"1306","2012-03-08",2.17
"1307","2012-03-09",2.15
"1308","2012-03-12",2.15
"1309","2012-03-13",2.2
"1310","2012-03-14",2.24
"1311","2012-03-15",2.3
"1312","2012-03-16",2.33
"1313","2012-03-19",2.18
"1314","2012-03-20",2.2
"1315","2012-03-21",2.25
"1316","2012-03-22",2.31
"1317","2012-03-23",2.35
"1318","2012-03-26",2.46
"1319","2012-03-27",2.43
"1320","2012-03-28",2.4
"1321","2012-03-29",2.52
"1322","2012-03-30",2.45
"1323","2012-04-02",2.33
"1324","2012-04-03",2.33
"1325","2012-04-04",2.28
"1326","2012-04-05",2.27
"1327","2012-04-09",2.18
"1328","2012-04-10",2.2
"1329","2012-04-11",2.15
"1330","2012-04-12",2.36
"1331","2012-04-13",2.4
"1332","2012-04-16",2.34
"1333","2012-04-17",2.24
"1334","2012-04-18",2.18
"1335","2012-04-19",2.31
"1336","2012-04-20",2.18
"1337","2012-04-23",2.3
"1338","2012-04-24",2.27
"1339","2012-04-25",2.27
"1340","2012-04-26",2.26
"1341","2012-04-27",2.18
"1342","2012-04-30",2.26
"1343","2012-05-01",2.18
"1344","2012-05-02",2.3
"1345","2012-05-03",2.17
"1346","2012-05-04",2.13
"1347","2012-05-07",2.11
"1348","2012-05-08",2
"1349","2012-05-09",2.06
"1350","2012-05-10",2.04
"1351","2012-05-11",1.99
"1352","2012-05-14",1.93
"1353","2012-05-15",1.93
"1354","2012-05-16",2.12
"1355","2012-05-17",1.99
"1356","2012-05-18",1.92
"1357","2012-05-21",1.95
"1358","2012-05-22",2.12
"1359","2012-05-23",1.98
"1360","2012-05-24",1.88
"1361","2012-05-25",1.85
"1362","2012-05-29",1.85
"1363","2012-05-30",2
"1364","2012-05-31",2.02
"1365","2012-06-01",2.08
"1366","2012-06-04",1.98
"1367","2012-06-05",1.99
"1368","2012-06-06",1.97
"1369","2012-06-07",1.99
"1370","2012-06-08",1.98
"1371","2012-06-11",2.05
"1372","2012-06-12",1.94
"1373","2012-06-13",1.98
"1374","2012-06-14",2
"1375","2012-06-15",2.04
"1376","2012-06-18",2
"1377","2012-06-19",1.99
"1378","2012-06-20",2
"1379","2012-06-21",1.98
"1380","2012-06-22",2.05
"1381","2012-06-25",2.06
"1382","2012-06-26",2.04
"1383","2012-06-27",2.05
"1384","2012-06-28",2.04
"1385","2012-06-29",2.03
"1386","2012-07-02",1.99
"1387","2012-07-03",1.99
"1388","2012-07-05",2
"1389","2012-07-06",1.98
"1390","2012-07-09",1.99
"1391","2012-07-10",2
"1392","2012-07-11",1.95
"1393","2012-07-12",1.96
"1394","2012-07-13",1.96
"1395","2012-07-16",2.04
"1396","2012-07-17",1.99
"1397","2012-07-18",1.94
"1398","2012-07-19",1.99
"1399","2012-07-20",1.89
"1400","2012-07-23",1.88
"1401","2012-07-24",1.9
"1402","2012-07-25",1.9
"1403","2012-07-26",1.84
"1404","2012-07-27",1.77
"1405","2012-07-30",1.7
"1406","2012-07-31",1.75
"1407","2012-08-01",1.8
"1408","2012-08-02",1.66
"1409","2012-08-03",1.68
"1410","2012-08-06",1.83
"1411","2012-08-07",1.77
"1412","2012-08-08",1.74
"1413","2012-08-09",1.69
"1414","2012-08-10",1.52
"1415","2012-08-13",1.53
"1416","2012-08-14",1.64
"1417","2012-08-15",1.78
"1418","2012-08-16",1.68
"1419","2012-08-17",1.81
"1420","2012-08-20",1.93
"1421","2012-08-21",1.92
"1422","2012-08-22",1.9
"1423","2012-08-23",1.95
"1424","2012-08-24",2
"1425","2012-08-27",2
"1426","2012-08-28",2
"1427","2012-08-29",1.92
"1428","2012-08-30",1.93
"1429","2012-08-31",1.97
"1430","2012-09-04",2.1
"1431","2012-09-05",1.91
"1432","2012-09-06",1.9
"1433","2012-09-07",1.85
"1434","2012-09-10",1.73
"1435","2012-09-11",1.71
"1436","2012-09-12",1.79
"1437","2012-09-13",1.73
"1438","2012-09-14",1.71
"1439","2012-09-17",1.72
"1440","2012-09-18",1.65
"1441","2012-09-19",1.65
"1442","2012-09-20",1.76
"1443","2012-09-21",1.87
"1444","2012-09-24",1.92
"1445","2012-09-25",1.91
"1446","2012-09-26",1.8
"1447","2012-09-27",1.72
"1448","2012-09-28",1.72
"1449","2012-10-01",1.74
"1450","2012-10-02",1.73
"1451","2012-10-03",1.86
"1452","2012-10-04",1.89
"1453","2012-10-05",1.88
"1454","2012-10-08",1.9
"1455","2012-10-09",1.72
"1456","2012-10-10",1.79
"1457","2012-10-11",1.79
"1458","2012-10-12",1.83
"1459","2012-10-15",1.87
"1460","2012-10-16",1.88
"1461","2012-10-17",1.93
"1462","2012-10-18",1.95
"1463","2012-10-19",1.84
"1464","2012-10-22",1.82
"1465","2012-10-23",1.85
"1466","2012-10-24",1.89
"1467","2012-10-25",1.93
"1468","2012-10-26",2.1
"1469","2012-10-31",2.02
"1470","2012-11-01",2.07
"1471","2012-11-02",2.19
"1472","2012-11-05",2.11
"1473","2012-11-06",2.06
"1474","2012-11-07",2.18
"1475","2012-11-08",2.03
"1476","2012-11-09",1.95
"1477","2012-11-12",1.97
"1478","2012-11-13",1.95
"1479","2012-11-14",2.14
"1480","2012-11-15",2.14
"1481","2012-11-16",1.98
"1482","2012-11-19",2.01
"1483","2012-11-20",1.91
"1484","2012-11-21",1.95
"1485","2012-11-23",1.95
"1486","2012-11-26",1.95
"1487","2012-11-27",1.91
"1488","2012-11-28",1.93
"1489","2012-11-29",1.92
"1490","2012-11-30",1.99
"1491","2012-12-03",2.01
"1492","2012-12-04",2.05
"1493","2012-12-05",2.05
"1494","2012-12-06",2.05
"1495","2012-12-07",1.95
"1496","2012-12-10",2.05
"1497","2012-12-11",2.09
"1498","2012-12-12",2.08
"1499","2012-12-13",2.02
"1500","2012-12-14",1.96
"1501","2012-12-17",1.94
"1502","2012-12-18",1.94
"1503","2012-12-19",1.88
"1504","2012-12-20",1.95
"1505","2012-12-21",2.02
"1506","2012-12-24",2.02
"1507","2012-12-26",2.03
"1508","2012-12-27",1.91
"1509","2012-12-28",2.01
"1510","2012-12-31",2.05
"1511","2013-01-02",2.05
"1512","2013-01-03",2.05
"1513","2013-01-04",1.95
"1514","2013-01-07",1.95
"1515","2013-01-08",2.04
"1516","2013-01-09",2.08
"1517","2013-01-10",2.37
"1518","2013-01-11",2.08
"1519","2013-01-14",2.06
"1520","2013-01-15",2.04
"1521","2013-01-16",2.02
"1522","2013-01-17",1.95
"1523","2013-01-18",1.92
"1524","2013-01-22",2
"1525","2013-01-23",2.01
"1526","2013-01-24",2.2
"1527","2013-01-25",2.12
"1528","2013-01-28",2.03
"1529","2013-01-29",2.19
"1530","2013-01-30",2.09
"1531","2013-01-31",2.18
"1532","2013-02-01",2.14
"1533","2013-02-04",2.14
"1534","2013-02-05",2.18
"1535","2013-02-06",2.18
"1536","2013-02-07",2.07
"1537","2013-02-08",2.07
"1538","2013-02-11",2.14
"1539","2013-02-12",2.23
"1540","2013-02-13",2.15
"1541","2013-02-14",2.24
"1542","2013-02-15",2.24
"1543","2013-02-19",2.2
"1544","2013-02-20",2.19
"1545","2013-02-21",2.19
"1546","2013-02-22",2.17
"1547","2013-02-25",2.1
"1548","2013-02-26",2.08
"1549","2013-02-27",2.08
"1550","2013-02-28",2.06
"1551","2013-03-01",2.03
"1552","2013-03-04",2.03
"1553","2013-03-05",2.02
"1554","2013-03-06",2
"1555","2013-03-07",2
"1556","2013-03-08",2.12
"1557","2013-03-11",2.07
"1558","2013-03-12",2.08
"1559","2013-03-13",2.11
"1560","2013-03-14",2.14
"1561","2013-03-15",2.09
"1562","2013-03-18",2.06
"1563","2013-03-19",2.02
"1564","2013-03-20",2.01
"1565","2013-03-21",2
"1566","2013-03-22",2
"1567","2013-03-25",2
"1568","2013-03-26",2
"1569","2013-03-27",2.02
"1570","2013-03-28",2.09
"1571","2013-04-01",2.08
"1572","2013-04-02",2.01
"1573","2013-04-03",2
"1574","2013-04-04",2
"1575","2013-04-05",2
"1576","2013-04-08",2
"1577","2013-04-09",2
"1578","2013-04-10",2.01
"1579","2013-04-11",2.01
"1580","2013-04-12",2.02
"1581","2013-04-15",2.02
"1582","2013-04-16",2
"1583","2013-04-17",2
"1584","2013-04-18",2.05
"1585","2013-04-19",2.1
"1586","2013-04-22",2.1
"1587","2013-04-23",2.09
"1588","2013-04-24",2.09
"1589","2013-04-25",2.04
"1590","2013-04-26",2
"1591","2013-04-29",2.04
"1592","2013-04-30",2
"1593","2013-05-01",1.97
"1594","2013-05-02",1.94
"1595","2013-05-03",1.97
"1596","2013-05-06",2.01
"1597","2013-05-07",2
"1598","2013-05-08",2.02
"1599","2013-05-09",2.03
"1600","2013-05-10",2.04
"1601","2013-05-13",2.04
"1602","2013-05-14",1.91
"1603","2013-05-15",1.91
"1604","2013-05-16",1.9
"1605","2013-05-17",1.9
"1606","2013-05-20",1.9
"1607","2013-05-21",1.93
"1608","2013-05-22",1.93
"1609","2013-05-23",1.9
"1610","2013-05-24",1.9
"1611","2013-05-28",1.9
"1612","2013-05-29",1.91
"1613","2013-05-30",1.91
"1614","2013-05-31",1.9
"1615","2013-06-03",1.9
"1616","2013-06-04",1.9
"1617","2013-06-05",1.9
"1618","2013-06-06",1.9
"1619","2013-06-07",1.92
"1620","2013-06-10",1.9
"1621","2013-06-11",1.94
"1622","2013-06-12",1.84
"1623","2013-06-13",1.9
"1624","2013-06-14",1.9
"1625","2013-06-17",1.9
"1626","2013-06-18",1.9
"1627","2013-06-19",1.91
"1628","2013-06-20",1.91
"1629","2013-06-21",1.91
"1630","2013-06-24",1.9
"1631","2013-06-25",1.9
"1632","2013-06-26",1.9
"1633","2013-06-27",1.9
"1634","2013-06-28",1.9
"1635","2013-07-01",1.91
"1636","2013-07-02",1.91
"1637","2013-07-03",1.9
"1638","2013-07-05",1.9
"1639","2013-07-08",1.92
"1640","2013-07-09",1.91
"1641","2013-07-10",1.92
"1642","2013-07-11",1.9
"1643","2013-07-12",1.9
"1644","2013-07-15",1.92
"1645","2013-07-16",1.91
"1646","2013-07-17",1.91
"1647","2013-07-18",1.92
"1648","2013-07-19",1.94
"1649","2013-07-22",1.92
"1650","2013-07-23",1.95
"1651","2013-07-24",1.94
"1652","2013-07-25",1.94
"1653","2013-07-26",1.95
"1654","2013-07-29",1.95
"1655","2013-07-30",1.95
"1656","2013-07-31",1.93
"1657","2013-08-01",1.93
"1658","2013-08-02",1.93
"1659","2013-08-05",1.9
"1660","2013-08-06",1.9
"1661","2013-08-07",1.9
"1662","2013-08-08",1.99
"1663","2013-08-09",1.98
"1664","2013-08-12",1.95
"1665","2013-08-13",1.95
"1666","2013-08-14",1.95
"1667","2013-08-15",1.92
"1668","2013-08-16",1.9
"1669","2013-08-19",1.9
"1670","2013-08-20",1.9
"1671","2013-08-21",1.9
"1672","2013-08-22",1.93
"1673","2013-08-23",1.92
"1674","2013-08-26",1.92
"1675","2013-08-27",1.9
"1676","2013-08-28",1.9
"1677","2013-08-29",1.9
"1678","2013-08-30",1.92
"1679","2013-09-03",1.98
"1680","2013-09-04",1.98
"1681","2013-09-05",1.98
"1682","2013-09-06",1.98
"1683","2013-09-09",1.93
"1684","2013-09-10",1.91
"1685","2013-09-11",1.9
"1686","2013-09-12",1.93
"1687","2013-09-13",1.94
"1688","2013-09-16",1.95
"1689","2013-09-17",1.96
"1690","2013-09-18",1.99
"1691","2013-09-19",1.99
"1692","2013-09-20",2
"1693","2013-09-23",2.01
"1694","2013-09-24",2.07
"1695","2013-09-25",2.1
"1696","2013-09-26",2.01
"1697","2013-09-27",1.95
"1698","2013-09-30",2
"1699","2013-10-01",2.12
"1700","2013-10-02",2.11
"1701","2013-10-03",2.06
"1702","2013-10-04",2.48
"1703","2013-10-07",2.55
"1704","2013-10-08",2.39
"1705","2013-10-09",2.42
"1706","2013-10-10",2.42
"1707","2013-10-11",2.39
"1708","2013-10-14",2.45
"1709","2013-10-15",2.38
"1710","2013-10-16",2.39
"1711","2013-10-17",2.42
"1712","2013-10-18",2.4
"1713","2013-10-21",2.35
"1714","2013-10-22",2.38
"1715","2013-10-23",2.32
"1716","2013-10-24",2.4
"1717","2013-10-25",2.37
"1718","2013-10-28",2.28
"1719","2013-10-29",2.45
"1720","2013-10-30",2.31
"1721","2013-10-31",2.33
"1722","2013-11-01",2.19
"1723","2013-11-04",2.17
"1724","2013-11-05",2.17
"1725","2013-11-06",2.15
"1726","2013-11-07",2.14
"1727","2013-11-08",2.22
"1728","2013-11-11",2.2
"1729","2013-11-12",2.17
"1730","2013-11-13",2.16
"1731","2013-11-14",2.26
"1732","2013-11-15",2.27
"1733","2013-11-18",2.33
"1734","2013-11-19",2.3
"1735","2013-11-20",2.34
"1736","2013-11-21",2.35
"1737","2013-11-22",2.32
"1738","2013-11-25",2.3
"1739","2013-11-26",2.36
"1740","2013-11-27",2.34
"1741","2013-11-29",2.35
"1742","2013-12-02",2.35
"1743","2013-12-03",2.35
"1744","2013-12-04",2.34
"1745","2013-12-05",2.34
"1746","2013-12-06",2.36
"1747","2013-12-09",2.36
"1748","2013-12-10",2.39
"1749","2013-12-11",2.37
"1750","2013-12-12",2.39
"1751","2013-12-13",2.39
"1752","2013-12-16",2.49
"1753","2013-12-17",2.36
"1754","2013-12-18",2.35
"1755","2013-12-19",2.32
"1756","2013-12-20",2.27
"1757","2013-12-23",2.32
"1758","2013-12-24",2.37
"1759","2013-12-26",2.41
"1760","2013-12-27",2.43
"1761","2013-12-30",2.34
"1762","2013-12-31",2.43
"1763","2014-01-02",2.37
"1764","2014-01-03",2.43
"1765","2014-01-06",2.55
"1766","2014-01-07",2.65
"1767","2014-01-08",2.85
"1768","2014-01-09",2.87
"1769","2014-01-10",2.83
"1770","2014-01-13",2.75
"1771","2014-01-14",2.83
"1772","2014-01-15",2.83
"1773","2014-01-16",2.83
"1774","2014-01-17",2.75
"1775","2014-01-21",2.66
"1776","2014-01-22",3.77
"1777","2014-01-23",3.35
"1778","2014-01-24",3.57
"1779","2014-01-27",3.37
"1780","2014-01-28",3.17
"1781","2014-01-29",3.15
"1782","2014-01-30",3.29
"1783","2014-01-31",3.03
"1784","2014-02-03",3.01
"1785","2014-02-04",3.05
"1786","2014-02-05",2.95
"1787","2014-02-06",2.95
"1788","2014-02-07",2.59
"1789","2014-02-10",2.51
"1790","2014-02-11",2.51
"1791","2014-02-12",2.43
"1792","2014-02-13",2.43
"1793","2014-02-14",2.42
"1794","2014-02-18",2.42
"1795","2014-02-19",2.47
"1796","2014-02-20",2.44
"1797","2014-02-21",2.45
"1798","2014-02-24",2.44
"1799","2014-02-25",2.35
"1800","2014-02-26",2.25
"1801","2014-02-27",2.29
"1802","2014-02-28",2.25
"1803","2014-03-03",2.24
"1804","2014-03-04",2.25
"1805","2014-03-05",2.25
"1806","2014-03-06",2.28
"1807","2014-03-07",2.24
"1808","2014-03-10",2.26
"1809","2014-03-11",2.23
"1810","2014-03-12",2.22
"1811","2014-03-13",2.24
"1812","2014-03-14",2.24
"1813","2014-03-17",2.21
"1814","2014-03-18",2.23
"1815","2014-03-19",2.24
"1816","2014-03-20",2.28
"1817","2014-03-21",2.19
"1818","2014-03-24",2.15
"1819","2014-03-25",2.09
"1820","2014-03-26",2.09
"1821","2014-03-27",2.09
"1822","2014-03-28",2.04
"1823","2014-03-31",1.99
"1824","2014-04-01",2.08
"1825","2014-04-02",2.19
"1826","2014-04-03",2.17
"1827","2014-04-04",2.12
"1828","2014-04-07",2.01
"1829","2014-04-08",2.02
"1830","2014-04-09",2.06
"1831","2014-04-10",2.01
"1832","2014-04-11",2.05
"1833","2014-04-14",2.04
"1834","2014-04-15",2.03
"1835","2014-04-16",2.03
"1836","2014-04-17",2.03
"1837","2014-04-21",2.04
"1838","2014-04-22",2.05
"1839","2014-04-23",2.02
"1840","2014-04-24",2.09
"1841","2014-04-25",2.19
"1842","2014-04-28",2.05
"1843","2014-04-29",2.07
"1844","2014-04-30",2.02
"1845","2014-05-01",2.05
"1846","2014-05-02",2.1
"1847","2014-05-05",2.17
"1848","2014-05-06",2.22
"1849","2014-05-07",2.2
"1850","2014-05-08",2.2
"1851","2014-05-09",2.17
"1852","2014-05-12",2.3
"1853","2014-05-13",2.17
"1854","2014-05-14",2.18
"1855","2014-05-15",1.9
"1856","2014-05-16",2.05
"1857","2014-05-19",2.08
"1858","2014-05-20",2.12
"1859","2014-05-21",2.06
"1860","2014-05-22",2.1
"1861","2014-05-23",2.05
"1862","2014-05-27",2.12
"1863","2014-05-28",2.13
"1864","2014-05-29",2.12
"1865","2014-05-30",2.05
"1866","2014-06-02",2.05
"1867","2014-06-03",2.11
"1868","2014-06-04",2.06
"1869","2014-06-05",2.04
"1870","2014-06-06",2.03
"1871","2014-06-09",2.01
"1872","2014-06-10",2.04
"1873","2014-06-11",2.08
"1874","2014-06-12",2.05
"1875","2014-06-13",2.01
"1876","2014-06-16",1.99
"1877","2014-06-17",2.05
"1878","2014-06-18",2.1
"1879","2014-06-19",2.11
"1880","2014-06-20",2.09
"1881","2014-06-23",2.08
"1882","2014-06-24",2.13
"1883","2014-06-25",2.13
"1884","2014-06-26",2.22
"1885","2014-06-27",2.18
"1886","2014-06-30",2.1
"1887","2014-07-01",2.05
"1888","2014-07-02",2.05
"1889","2014-07-03",2.15
"1890","2014-07-07",2.1
"1891","2014-07-08",2.05
"1892","2014-07-09",2.04
"1893","2014-07-10",2.05
"1894","2014-07-11",2.06
"1895","2014-07-14",2.02
"1896","2014-07-15",2.05
"1897","2014-07-16",2.01
"1898","2014-07-17",2.05
"1899","2014-07-18",2.14
"1900","2014-07-21",2.26
"1901","2014-07-22",2.14
"1902","2014-07-23",2.2
"1903","2014-07-24",2.23
"1904","2014-07-25",2.16
"1905","2014-07-28",2.15
"1906","2014-07-29",2.19
"1907","2014-07-30",2.19
"1908","2014-07-31",2.15
"1909","2014-08-01",2.08
"1910","2014-08-04",2.14
"1911","2014-08-05",2.05
"1912","2014-08-06",2.18
"1913","2014-08-07",2.11
"1914","2014-08-08",2.15
"1915","2014-08-11",2.17
"1916","2014-08-12",2.13
"1917","2014-08-13",2.11
"1918","2014-08-14",2.22
"1919","2014-08-15",2.12
"1920","2014-08-18",2.14
"1921","2014-08-19",2.16
"1922","2014-08-20",2.11
"1923","2014-08-21",2.12
"1924","2014-08-22",2.1
"1925","2014-08-25",2.11
"1926","2014-08-26",2.08
"1927","2014-08-27",2.08
"1928","2014-08-28",2.06
"1929","2014-08-29",2.06
"1930","2014-09-02",2.05
"1931","2014-09-03",2.06
"1932","2014-09-04",2.05
"1933","2014-09-05",2.07
"1934","2014-09-08",2.05
"1935","2014-09-09",2.06
"1936","2014-09-10",2.15
