"","date","VERO"
"319","2019-01-18",15.15
"320","2019-01-22",15.3
"321","2019-01-23",17.1
"322","2019-01-24",16.950001
"323","2019-01-25",15.3
"324","2019-01-28",14.7
"325","2019-01-29",14.1
"326","2019-01-30",13.35
"327","2019-01-31",13.815
"328","2019-02-01",13.08
"329","2019-02-04",13.05
"330","2019-02-05",12.705
"331","2019-02-06",11.55
"332","2019-02-07",11.55
"333","2019-02-08",10.665
"334","2019-02-11",10.245
"335","2019-02-12",10.185
"336","2019-02-13",10.5
"337","2019-02-14",11.85
"338","2019-02-15",11.61
"339","2019-02-19",11.7
"340","2019-02-20",12.45
"341","2019-02-21",13.05
"342","2019-02-22",12.93
"343","2019-02-25",12.945
"344","2019-02-26",13.08
"345","2019-02-27",14.925
"346","2019-02-28",13.5
"347","2019-03-01",13.8
"348","2019-03-04",14.25
"349","2019-03-05",13.875
"350","2019-03-06",12.615
"351","2019-03-07",13.05
"352","2019-03-08",11.55
"353","2019-03-11",12.449994
"354","2019-03-12",12.989993
"355","2019-03-13",12.749993
"356","2019-03-14",12.509994
"357","2019-03-15",13.499993
"358","2019-03-18",12.749993
"359","2019-03-19",11.909994
"360","2019-03-20",10.469995
"361","2019-03-21",10.649995
"362","2019-03-22",9.929995
"363","2019-03-25",10.049995
"364","2019-03-26",10.049995
"365","2019-03-27",9.299995
"366","2019-03-28",8.789995
"367","2019-03-29",8.849996
"368","2019-04-01",9.689995
"369","2019-04-02",9.584995
"370","2019-04-03",9.539995
"371","2019-04-04",9.884995
"372","2019-04-05",10.499994
"373","2019-04-08",10.079995
"374","2019-04-09",9.899995
"375","2019-04-10",9.764996
"376","2019-04-11",9.434996
"377","2019-04-12",9.719995
"378","2019-04-15",9.329995
"379","2019-04-16",9.599996
"380","2019-04-17",9.599996
"381","2019-04-18",9.659995
"382","2019-04-22",9.299995
"383","2019-04-23",9.149996
"384","2019-04-24",8.894996
"385","2019-04-25",8.489996
"386","2019-04-26",8.549995
"387","2019-04-29",8.519996
"388","2019-04-30",8.399996
"389","2019-05-01",8.879995
"390","2019-05-02",8.849996
"391","2019-05-03",8.534996
"392","2019-05-06",8.564996
"393","2019-05-07",8.714995
"394","2019-05-08",8.414996
"395","2019-05-09",8.549995
"396","2019-05-10",8.369996
"397","2019-05-13",7.349996
"398","2019-05-14",7.949996
"399","2019-05-15",7.754996
"400","2019-05-16",8.099996
"401","2019-05-17",8.279996
"402","2019-05-20",8.399996
"403","2019-05-21",8.504995
"404","2019-05-22",8.939996
"405","2019-05-23",8.294996
"406","2019-05-24",8.474996
"407","2019-05-28",8.774996
"408","2019-05-29",7.649996
"409","2019-05-30",6.884996
"410","2019-05-31",6.959997
"411","2019-06-03",6.929996
"412","2019-06-04",7.139997
"413","2019-06-05",7.379996
"414","2019-06-06",7.049996
"415","2019-06-07",8.009996
"416","2019-06-10",7.604996
"417","2019-06-11",7.649996
"418","2019-06-12",7.649996
"419","2019-06-13",7.274996
"420","2019-06-14",7.424996
"421","2019-06-17",7.049996
"422","2019-06-18",7.304996
"423","2019-06-19",7.289996
"424","2019-06-20",7.349996
"425","2019-06-21",7.274996
"426","2019-06-24",7.334996
"427","2019-06-25",8.849996
"428","2019-06-26",8.699996
"429","2019-06-27",9.449995
"430","2019-06-28",9.149996
"431","2019-07-01",9.224996
"432","2019-07-02",8.969995
"433","2019-07-03",8.624995
"434","2019-07-05",8.699996
"435","2019-07-08",8.459996
"436","2019-07-09",8.324996
"437","2019-07-10",8.849996
"438","2019-07-11",8.999995
"439","2019-07-12",8.849996
"440","2019-07-15",9.329995
"441","2019-07-16",10.889995
"442","2019-07-17",11.534994
"443","2019-07-18",10.154995
"444","2019-07-19",9.524995
"445","2019-07-22",10.289995
"446","2019-07-23",10.094995
"447","2019-07-24",10.094995
"448","2019-07-25",9.569995
"449","2019-07-26",10.529995
"450","2019-07-29",10.499994
"451","2019-07-30",10.064995
"452","2019-07-31",10.079995
"453","2019-08-01",10.349995
"454","2019-08-02",10.829994
"455","2019-08-05",10.199995
"456","2019-08-06",9.944995
"457","2019-08-07",9.809995
"458","2019-08-08",10.199995
"459","2019-08-09",10.844995
"460","2019-08-12",10.799994
"461","2019-08-13",10.649995
"462","2019-08-14",10.349995
"463","2019-08-15",9.719995
"464","2019-08-16",10.244995
"465","2019-08-19",9.869995
"466","2019-08-20",9.974995
"467","2019-08-21",10.259995
"468","2019-08-22",10.109995
"469","2019-08-23",9.869995
"470","2019-08-26",9.824995
"471","2019-08-27",9.899995
"472","2019-08-28",9.149996
"473","2019-08-29",9.374995
"474","2019-08-30",8.924995
"475","2019-09-03",8.399996
"476","2019-09-04",8.714995
"477","2019-09-05",8.699996
"478","2019-09-06",8.564996
"479","2019-09-09",8.849996
"480","2019-09-10",9.569995
"481","2019-09-11",9.824995
"482","2019-09-12",9.899995
"483","2019-09-13",9.629995
"484","2019-09-16",9.974995
"485","2019-09-17",9.749995
"486","2019-09-18",9.869995
"487","2019-09-19",9.629995
"488","2019-09-20",9.149996
"489","2019-09-23",9.179996
"490","2019-09-24",9.104996
"491","2019-09-25",8.699996
"492","2019-09-26",8.984996
"493","2019-09-27",9.299995
"494","2019-09-30",9.749995
"495","2019-10-01",8.849996
"496","2019-10-02",8.699996
"497","2019-10-03",8.609996
"498","2019-10-04",7.484996
"499","2019-10-07",7.649996
"500","2019-10-08",7.139997
"501","2019-10-09",6.824996
"502","2019-10-10",6.314997
"503","2019-10-11",6.269997
"504","2019-10-14",6.104997
"505","2019-10-15",6.149997
"506","2019-10-16",6.104997
"507","2019-10-17",6.269997
"508","2019-10-18",6.014997
"509","2019-10-21",6.074997
"510","2019-10-22",6.464997
"511","2019-10-23",6.344997
"512","2019-10-24",6.494997
"513","2019-10-25",6.299997
"514","2019-10-28",5.849997
"515","2019-10-29",5.849997
"516","2019-10-30",5.699997
"517","2019-10-31",5.999997
"518","2019-11-01",5.984997
"519","2019-11-04",5.939997
"520","2019-11-05",5.399997
"521","2019-11-06",5.609997
"522","2019-11-07",5.759997
"523","2019-11-08",5.2
"524","2019-11-11",6.3
"525","2019-11-12",5.75
"526","2019-11-13",4.73
"527","2019-11-14",4.35
"528","2019-11-15",4
"529","2019-11-18",3.35
"530","2019-11-19",3.26
"531","2019-11-20",3.25
"532","2019-11-21",3.2
"533","2019-11-22",3.04
"534","2019-11-25",3.085
"535","2019-11-26",3.205
"536","2019-11-27",3.272
"537","2019-11-29",3.2
"538","2019-12-02",3.19
"539","2019-12-03",3.22
"540","2019-12-04",2.95
"541","2019-12-05",2.83
"542","2019-12-06",2.76
"543","2019-12-09",3
"544","2019-12-10",5.21
"545","2019-12-11",4.48
"546","2019-12-12",4.9
"547","2019-12-13",4.5
"548","2019-12-16",4.7
"549","2019-12-17",5.94
"550","2019-12-18",5.75
"551","2019-12-19",4.66
"552","2019-12-20",4.67
"553","2019-12-23",4.75
"554","2019-12-24",4.67
"555","2019-12-26",4.44
"556","2019-12-27",4.39
"557","2019-12-30",4.5
"558","2019-12-31",4.7
"559","2020-01-02",4.55
"560","2020-01-03",4.48
"561","2020-01-06",4.6
"562","2020-01-07",5.39
"563","2020-01-08",4.97
"564","2020-01-09",5.55
"565","2020-01-10",6.66
"566","2020-01-13",7.19
"567","2020-01-14",7.15
"568","2020-01-15",6.11
"569","2020-01-16",6.01
"570","2020-01-17",5.77
"571","2020-01-21",5.71
"572","2020-01-22",6
"573","2020-01-23",5.63
"574","2020-01-24",5.65
"575","2020-01-27",5.84
"576","2020-01-28",6.4
"577","2020-01-29",7.24
"578","2020-01-30",7.31
"579","2020-01-31",7
"580","2020-02-03",6.71
"581","2020-02-04",6.72
"582","2020-02-05",7.1
"583","2020-02-06",7.04
"584","2020-02-07",7.13
"585","2020-02-10",7.7
"586","2020-02-11",7.515
"587","2020-02-12",7.63
"588","2020-02-13",7.6
"589","2020-02-14",7.6
"590","2020-02-18",7.9
"591","2020-02-19",7.89
"592","2020-02-20",8.16
"593","2020-02-21",8.18
"594","2020-02-24",7.98
"595","2020-02-25",8.01
"596","2020-02-26",8.2
"597","2020-02-27",6.8
"598","2020-02-28",6.37
"599","2020-03-02",6.76
"600","2020-03-03",6.79
"601","2020-03-04",6.49
"602","2020-03-05",6
"603","2020-03-06",5.85
"604","2020-03-09",5.85
"605","2020-03-10",6.16
"606","2020-03-11",5.45
"607","2020-03-12",4
"608","2020-03-13",3.9
"609","2020-03-16",3.21
"610","2020-03-17",2.87
"611","2020-03-18",2.35
"612","2020-03-19",2.47
"613","2020-03-20",2.5
"614","2020-03-23",2.52
"615","2020-03-24",2.86
"616","2020-03-25",4
"617","2020-03-26",3.9
"618","2020-03-27",3.62
"619","2020-03-30",3.64
"620","2020-03-31",3.55
"621","2020-04-01",3.41
"622","2020-04-02",3.8
"623","2020-04-03",3.9
"624","2020-04-06",4.06
"625","2020-04-07",4.08
"626","2020-04-08",4.26
"627","2020-04-09",4.01
"628","2020-04-13",4.32
"629","2020-04-14",4.48
"630","2020-04-15",4.49
"631","2020-04-16",4.25
"632","2020-04-17",4.1
"633","2020-04-20",4.2
"634","2020-04-21",4.28
"635","2020-04-22",4.39
"636","2020-04-23",4.45
"637","2020-04-24",4.26
"638","2020-04-27",4.49
"639","2020-04-28",4.49
"640","2020-04-29",4.76
"641","2020-04-30",4.62
"642","2020-05-01",4.45
"643","2020-05-04",4.3
"644","2020-05-05",4.41
"645","2020-05-06",4.37
"646","2020-05-07",4.545
"647","2020-05-08",4.5
"648","2020-05-11",4.29
"649","2020-05-12",3.63
"650","2020-05-13",3.5
"651","2020-05-14",3.36
"652","2020-05-15",2.97
"653","2020-05-18",2.52
"654","2020-05-19",2.965
"655","2020-05-20",2.96
"656","2020-05-21",2.91
"657","2020-05-22",3.04
"658","2020-05-26",3.1
"659","2020-05-27",3.11
"660","2020-05-28",3.05
"661","2020-05-29",2.96
"662","2020-06-01",2.93
"663","2020-06-02",2.93
"664","2020-06-03",3.1
"665","2020-06-04",3.39
"666","2020-06-05",3.52
"667","2020-06-08",4.1
"668","2020-06-09",4.18
"669","2020-06-10",4.18
"670","2020-06-11",3.36
"671","2020-06-12",3.84
"672","2020-06-15",4.08
"673","2020-06-16",4.05
"674","2020-06-17",4.28
"675","2020-06-18",3.91
"676","2020-06-19",3.72
"677","2020-06-22",3.96
"678","2020-06-23",4.21
"679","2020-06-24",4.1
"680","2020-06-25",4.25
"681","2020-06-26",4.28
"682","2020-06-29",3.71
"683","2020-06-30",3.49
"684","2020-07-01",3.19
"685","2020-07-02",3.52
"686","2020-07-06",3.41
"687","2020-07-07",3.14
"688","2020-07-08",3.11
"689","2020-07-09",2.95
"690","2020-07-10",3.07
"691","2020-07-13",2.78
"692","2020-07-14",2.87
"693","2020-07-15",2.93
"694","2020-07-16",3.07
"695","2020-07-17",3.13
"696","2020-07-20",3.17
"697","2020-07-21",3.15
"698","2020-07-22",3.1
"699","2020-07-23",3.015
"700","2020-07-24",2.86
"701","2020-07-27",3.1
"702","2020-07-28",2.94
"703","2020-07-29",3
"704","2020-07-30",2.99
"705","2020-07-31",2.86
"706","2020-08-03",2.98
"707","2020-08-04",2.97
"708","2020-08-05",3.055
"709","2020-08-06",3.06
"710","2020-08-07",3.05
"711","2020-08-10",3.15
"712","2020-08-11",3.12
"713","2020-08-12",3
"714","2020-08-13",2.94
"715","2020-08-14",2.65
"716","2020-08-17",2.8
"717","2020-08-18",2.79
"718","2020-08-19",2.64
"719","2020-08-20",2.67
"720","2020-08-21",2.74
"721","2020-08-24",2.66
"722","2020-08-25",2.82
"723","2020-08-26",3.08
"724","2020-08-27",3.17
"725","2020-08-28",3.245
"726","2020-08-31",2.87
"727","2020-09-01",2.84
"728","2020-09-02",2.69
"729","2020-09-03",2.67
"730","2020-09-04",2.67
"731","2020-09-08",2.23
"732","2020-09-09",2.21
"733","2020-09-10",2.16
"734","2020-09-11",2.11
"735","2020-09-14",2.44
"736","2020-09-15",2.58
"737","2020-09-16",2.44
"738","2020-09-17",2.49
"739","2020-09-18",2.36
"740","2020-09-21",2.2
"741","2020-09-22",2.25
"742","2020-09-23",2.14
"743","2020-09-24",2.11
"744","2020-09-25",2.19
"745","2020-09-28",2.31
"746","2020-09-29",2.34
"747","2020-09-30",2.32
"748","2020-10-01",2.28
"749","2020-10-02",2.27
"750","2020-10-05",2.35
"751","2020-10-06",2.36
"752","2020-10-07",2.52
"753","2020-10-08",2.59
"754","2020-10-09",2.63
"755","2020-10-12",2.61
"756","2020-10-13",2.58
"757","2020-10-14",2.6
"758","2020-10-15",2.59
"759","2020-10-16",2.62
"760","2020-10-19",2.59
"761","2020-10-20",2.4
"762","2020-10-21",2.36
"763","2020-10-22",2.53
"764","2020-10-23",2.54
"765","2020-10-26",2.3
"766","2020-10-27",2.22
"767","2020-10-28",2.09
"768","2020-10-29",2.14
"769","2020-10-30",2.11
"770","2020-11-02",2.16
"771","2020-11-03",2.24
"772","2020-11-04",2.23
"773","2020-11-05",2.22
"774","2020-11-06",2.13
"775","2020-11-09",2.15
"776","2020-11-10",2.18
"777","2020-11-11",2.21
"778","2020-11-12",2.07
"779","2020-11-13",2.08
"780","2020-11-16",2.07
"781","2020-11-17",2.2
"782","2020-11-18",2.18
"783","2020-11-19",2.26
"784","2020-11-20",2.33
"785","2020-11-23",2.47
"786","2020-11-24",2.29
"787","2020-11-25",2.29
"788","2020-11-27",2.3
