"","date","ELS"
"731","2009-11-24",11.95
"732","2009-11-25",11.8975
"733","2009-11-27",11.575
"734","2009-11-30",12.0025
"735","2009-12-01",12.175
"736","2009-12-02",12.41
"737","2009-12-03",12.21
"738","2009-12-04",12.7175
"739","2009-12-07",12.55
"740","2009-12-08",12.545
"741","2009-12-09",12.5775
"742","2009-12-10",12.3625
"743","2009-12-11",12.53
"744","2009-12-14",12.5575
"745","2009-12-15",12.535
"746","2009-12-16",12.5575
"747","2009-12-17",12.3325
"748","2009-12-18",12.305
"749","2009-12-21",12.3675
"750","2009-12-22",12.275
"751","2009-12-23",12.2825
"752","2009-12-24",12.3725
"753","2009-12-28",12.6675
"754","2009-12-29",12.48
"755","2009-12-30",12.555
"756","2009-12-31",12.6175
"757","2010-01-04",12.5475
"758","2010-01-05",12.6025
"759","2010-01-06",12.5575
"760","2010-01-07",12.4375
"761","2010-01-08",12.3875
"762","2010-01-11",12.3825
"763","2010-01-12",12.0575
"764","2010-01-13",12.3825
"765","2010-01-14",12.4
"766","2010-01-15",12.4175
"767","2010-01-19",12.615
"768","2010-01-20",12.3575
"769","2010-01-21",11.96
"770","2010-01-22",11.7
"771","2010-01-25",11.72
"772","2010-01-26",11.8075
"773","2010-01-27",11.8225
"774","2010-01-28",11.905
"775","2010-01-29",12.08
"776","2010-02-01",12.315
"777","2010-02-02",12.2625
"778","2010-02-03",12.1
"779","2010-02-04",11.875
"780","2010-02-05",12.0225
"781","2010-02-08",11.865
"782","2010-02-09",11.8125
"783","2010-02-10",11.7625
"784","2010-02-11",11.8
"785","2010-02-12",11.8375
"786","2010-02-16",12.035
"787","2010-02-17",12.23
"788","2010-02-18",12.335
"789","2010-02-19",12.2425
"790","2010-02-22",12.2225
"791","2010-02-23",12.215
"792","2010-02-24",12.315
"793","2010-02-25",12.38
"794","2010-02-26",12.435
"795","2010-03-01",12.58
"796","2010-03-02",12.4875
"797","2010-03-03",12.5775
"798","2010-03-04",12.565
"799","2010-03-05",12.7975
"800","2010-03-08",12.9
"801","2010-03-09",12.795
"802","2010-03-10",12.845
"803","2010-03-11",12.875
"804","2010-03-12",13.005
"805","2010-03-15",13.045
"806","2010-03-16",13.275
"807","2010-03-17",13.6125
"808","2010-03-18",13.695
"809","2010-03-19",13.42
"810","2010-03-22",13.5475
"811","2010-03-23",13.5975
"812","2010-03-24",13.5325
"813","2010-03-25",13.3975
"814","2010-03-26",13.4525
"815","2010-03-29",13.5
"816","2010-03-30",13.525
"817","2010-03-31",13.47
"818","2010-04-01",13.675
"819","2010-04-05",13.8825
"820","2010-04-06",14.2525
"821","2010-04-07",14.0275
"822","2010-04-08",14.0275
"823","2010-04-09",14.1925
"824","2010-04-12",14.1125
"825","2010-04-13",14.52
"826","2010-04-14",14.605
"827","2010-04-15",14.285
"828","2010-04-16",13.94
"829","2010-04-19",14.0175
"830","2010-04-20",14.0925
"831","2010-04-21",14.0475
"832","2010-04-22",13.9975
"833","2010-04-23",14.01
"834","2010-04-26",14.305
"835","2010-04-27",13.8925
"836","2010-04-28",14.0775
"837","2010-04-29",14.47
"838","2010-04-30",13.8775
"839","2010-05-03",14.205
"840","2010-05-04",13.825
"841","2010-05-05",13.64
"842","2010-05-06",13.05
"843","2010-05-07",12.78
"844","2010-05-10",13.7225
"845","2010-05-11",13.7825
"846","2010-05-12",14.1525
"847","2010-05-13",13.87
"848","2010-05-14",13.4375
"849","2010-05-17",13.4375
"850","2010-05-18",13.18
"851","2010-05-19",12.9775
"852","2010-05-20",12.205
"853","2010-05-21",12.4625
"854","2010-05-24",12.125
"855","2010-05-25",12.2025
"856","2010-05-26",12.3375
"857","2010-05-27",12.9625
"858","2010-05-28",12.95
"859","2010-06-01",12.505
"860","2010-06-02",12.85
"861","2010-06-03",12.905
"862","2010-06-04",12.0875
"863","2010-06-07",12.0175
"864","2010-06-08",12.0775
"865","2010-06-09",12.0525
"866","2010-06-10",12.53
"867","2010-06-11",12.76
"868","2010-06-14",12.9825
"869","2010-06-15",13.175
"870","2010-06-16",13.1425
"871","2010-06-17",13.1025
"872","2010-06-18",13.1275
"873","2010-06-21",12.94
"874","2010-06-22",12.6225
"875","2010-06-23",12.535
"876","2010-06-24",12.2925
"877","2010-06-25",12.63
"878","2010-06-28",12.6
"879","2010-06-29",12.2475
"880","2010-06-30",12.0575
"881","2010-07-01",12.1375
"882","2010-07-02",11.9775
"883","2010-07-06",11.7475
"884","2010-07-07",12.1725
"885","2010-07-08",12.3775
"886","2010-07-09",12.4925
"887","2010-07-12",12.4325
"888","2010-07-13",12.8575
"889","2010-07-14",12.6
"890","2010-07-15",12.48
"891","2010-07-16",12.0775
"892","2010-07-19",12.3225
"893","2010-07-20",12.695
"894","2010-07-21",12.53
"895","2010-07-22",12.9325
"896","2010-07-23",13.1025
"897","2010-07-26",13.3125
"898","2010-07-27",13.3775
"899","2010-07-28",13.355
"900","2010-07-29",13.215
"901","2010-07-30",13.2325
"902","2010-08-02",13.715
"903","2010-08-03",13.685
"904","2010-08-04",13.7375
"905","2010-08-05",13.5825
"906","2010-08-06",13.6025
"907","2010-08-09",13.74
"908","2010-08-10",13.485
"909","2010-08-11",13.3225
"910","2010-08-12",12.965
"911","2010-08-13",12.9775
"912","2010-08-16",13.065
"913","2010-08-17",13.34
"914","2010-08-18",13.2925
"915","2010-08-19",12.88
"916","2010-08-20",12.775
"917","2010-08-23",12.665
"918","2010-08-24",12.6475
"919","2010-08-25",12.9
"920","2010-08-26",12.875
"921","2010-08-27",13.08
"922","2010-08-30",12.9275
"923","2010-08-31",12.9325
"924","2010-09-01",13.39
"925","2010-09-02",13.485
"926","2010-09-03",13.5475
"927","2010-09-07",13.3875
"928","2010-09-08",13.475
"929","2010-09-09",13.355
"930","2010-09-10",13.4675
"931","2010-09-13",13.66
"932","2010-09-14",13.72
"933","2010-09-15",13.6575
"934","2010-09-16",13.5075
"935","2010-09-17",13.5475
"936","2010-09-20",14.035
"937","2010-09-21",13.755
"938","2010-09-22",13.5
"939","2010-09-23",13.2975
"940","2010-09-24",13.7225
"941","2010-09-27",13.5625
"942","2010-09-28",13.67
"943","2010-09-29",13.6175
"944","2010-09-30",13.62
"945","2010-10-01",13.6975
"946","2010-10-04",13.6725
"947","2010-10-05",13.8375
"948","2010-10-06",13.8525
"949","2010-10-07",13.865
"950","2010-10-08",13.915
"951","2010-10-11",13.8525
"952","2010-10-12",13.93
"953","2010-10-13",14.0525
"954","2010-10-14",13.955
"955","2010-10-15",13.8225
"956","2010-10-18",14.0925
"957","2010-10-19",14.23
"958","2010-10-20",14.675
"959","2010-10-21",14.5625
"960","2010-10-22",14.47
"961","2010-10-25",14.52
"962","2010-10-26",14.2775
"963","2010-10-27",14.255
"964","2010-10-28",14.195
"965","2010-10-29",14.23
