"","date","HDB"
"997","2010-12-15",15.853
"998","2010-12-16",16.205999
"999","2010-12-17",16.441999
"1000","2010-12-20",16.097
"1001","2010-12-21",16.379999
"1002","2010-12-22",16.677999
"1003","2010-12-23",16.547001
"1004","2010-12-27",16.509001
"1005","2010-12-28",16.613001
"1006","2010-12-29",16.851999
"1007","2010-12-30",16.76
"1008","2010-12-31",16.711
"1009","2011-01-03",16.950001
"1010","2011-01-04",16.457001
"1011","2011-01-05",16.32
"1012","2011-01-06",15.655
"1013","2011-01-07",15.322
"1014","2011-01-10",14.765
"1015","2011-01-11",14.86
"1016","2011-01-12",15.515
"1017","2011-01-13",15.45
"1018","2011-01-14",15.006
"1019","2011-01-18",15
"1020","2011-01-19",15.036
"1021","2011-01-20",15.051
"1022","2011-01-21",14.989
"1023","2011-01-24",14.956
"1024","2011-01-25",14.846
"1025","2011-01-26",14.737
"1026","2011-01-27",14.645
"1027","2011-01-28",14.042
"1028","2011-01-31",14.441
"1029","2011-02-01",14.626
"1030","2011-02-02",14.268
"1031","2011-02-03",14.391
"1032","2011-02-04",14.133
"1033","2011-02-07",14.365
"1034","2011-02-08",14.193
"1035","2011-02-09",14.1
"1036","2011-02-10",14.245
"1037","2011-02-11",14.818
"1038","2011-02-14",14.85
"1039","2011-02-15",15.037
"1040","2011-02-16",14.938
"1041","2011-02-17",15.175
"1042","2011-02-18",15.331
"1043","2011-02-22",14.799
"1044","2011-02-23",14.836
"1045","2011-02-24",14.566
"1046","2011-02-25",14.591
"1047","2011-02-28",14.711
"1048","2011-03-01",15.15
"1049","2011-03-02",15.226
"1050","2011-03-03",15.739
"1051","2011-03-04",15.873
"1052","2011-03-07",15.503
"1053","2011-03-08",15.925
"1054","2011-03-09",15.932
"1055","2011-03-10",15.402
"1056","2011-03-11",15.481
"1057","2011-03-14",15.593
"1058","2011-03-15",15.706
"1059","2011-03-16",15.41
"1060","2011-03-17",15.357
"1061","2011-03-18",15.541
"1062","2011-03-21",15.362
"1063","2011-03-22",15.364
"1064","2011-03-23",15.842
"1065","2011-03-24",16.171
"1066","2011-03-25",16.232
"1067","2011-03-28",16.302
"1068","2011-03-29",16.589001
"1069","2011-03-30",16.747
"1070","2011-03-31",16.993999
"1071","2011-04-01",17.239
"1072","2011-04-04",17.643
"1073","2011-04-05",17.618999
"1074","2011-04-06",17.555
"1075","2011-04-07",17.15
"1076","2011-04-08",17.215
"1077","2011-04-11",16.983
"1078","2011-04-12",16.875
"1079","2011-04-13",17.382
"1080","2011-04-14",17.257999
"1081","2011-04-15",17.024
"1082","2011-04-18",16.975
"1083","2011-04-19",17.27
"1084","2011-04-20",17.702
"1085","2011-04-21",17.490999
"1086","2011-04-25",17.636
"1087","2011-04-26",17.700001
"1088","2011-04-27",17.686001
"1089","2011-04-28",17.365
"1090","2011-04-29",17.209999
"1091","2011-05-02",17.004999
"1092","2011-05-03",16.372
"1093","2011-05-04",16.320999
"1094","2011-05-05",16.26
"1095","2011-05-06",16.455999
"1096","2011-05-09",16.355
"1097","2011-05-10",16.259001
"1098","2011-05-11",16.118
"1099","2011-05-12",15.988
"1100","2011-05-13",15.868
"1101","2011-05-16",15.717
"1102","2011-05-17",15.706
"1103","2011-05-18",15.902
"1104","2011-05-19",15.775
"1105","2011-05-20",15.725
"1106","2011-05-23",15.479
"1107","2011-05-24",15.538
"1108","2011-05-25",15.434
"1109","2011-05-26",16.073
"1110","2011-05-27",16.103001
"1111","2011-05-31",16.283001
"1112","2011-06-01",16.106001
"1113","2011-06-02",16.247999
"1114","2011-06-03",16.08
"1115","2011-06-06",16.233
"1116","2011-06-07",16.341
"1117","2011-06-08",16.336
"1118","2011-06-09",16.591
"1119","2011-06-10",16.378
"1120","2011-06-13",16.379
"1121","2011-06-14",16.51
"1122","2011-06-15",16.139
"1123","2011-06-16",16.058001
"1124","2011-06-17",15.869
"1125","2011-06-20",15.757
"1126","2011-06-21",16.194
"1127","2011-06-22",15.866
"1128","2011-06-23",15.902
"1129","2011-06-24",16.382
"1130","2011-06-27",16.608999
"1131","2011-06-28",16.861
"1132","2011-06-29",17.211
"1133","2011-06-30",17.639
"1134","2011-07-01",17.587
"1135","2011-07-05",18.028999
"1136","2011-07-06",18.002001
"1137","2011-07-07",18.256001
"1138","2011-07-08",18.153
"1139","2011-07-11",17.608999
"1140","2011-07-12",17.361
"1141","2011-07-13",17.809999
"1142","2011-07-14",17.736
"1143","2011-07-15",17.801001
"1144","2011-07-18",17.761
"1145","2011-07-19",18.156
"1146","2011-07-20",17.957001
"1147","2011-07-21",17.782
"1148","2011-07-22",18.093
"1149","2011-07-25",18.184999
"1150","2011-07-26",18.129999
"1151","2011-07-27",17.584999
"1152","2011-07-28",17.334999
"1153","2011-07-29",17.379999
"1154","2011-08-01",17.51
"1155","2011-08-02",17.18
"1156","2011-08-03",17.110001
"1157","2011-08-04",16.325001
"1158","2011-08-05",16.264999
"1159","2011-08-08",15.195
"1160","2011-08-09",16.775
"1161","2011-08-10",15.97
"1162","2011-08-11",16.665001
"1163","2011-08-12",16.535
"1164","2011-08-15",16.795
"1165","2011-08-16",16.245001
"1166","2011-08-17",16.450001
"1167","2011-08-18",15.705
"1168","2011-08-19",15.49
"1169","2011-08-22",15.485
"1170","2011-08-23",15.935
"1171","2011-08-24",15.675
"1172","2011-08-25",15.18
"1173","2011-08-26",15.15
"1174","2011-08-29",15.61
"1175","2011-08-30",16.33
"1176","2011-08-31",16.68
"1177","2011-09-01",16.674999
"1178","2011-09-02",15.98
"1179","2011-09-06",16.17
"1180","2011-09-07",16.709999
"1181","2011-09-08",16.719999
"1182","2011-09-09",15.79
"1183","2011-09-12",15.4
"1184","2011-09-13",15.39
"1185","2011-09-14",15.63
"1186","2011-09-15",15.685
"1187","2011-09-16",15.725
"1188","2011-09-19",15.505
"1189","2011-09-20",15.66
"1190","2011-09-21",15.27
"1191","2011-09-22",14.205
"1192","2011-09-23",14.35
"1193","2011-09-26",14.585
"1194","2011-09-27",15.05
"1195","2011-09-28",14.69
"1196","2011-09-29",15.345
"1197","2011-09-30",14.575
"1198","2011-10-03",13.91
"1199","2011-10-04",14.05
"1200","2011-10-05",14.64
"1201","2011-10-06",15.005
"1202","2011-10-07",14.745
"1203","2011-10-10",15.305
"1204","2011-10-11",14.99
"1205","2011-10-12",15.745
"1206","2011-10-13",15.52
"1207","2011-10-14",15.58
"1208","2011-10-17",15.615
"1209","2011-10-18",15.895
"1210","2011-10-19",16.030001
"1211","2011-10-20",15.45
"1212","2011-10-21",15.7
"1213","2011-10-24",16.040001
"1214","2011-10-25",15.03
"1215","2011-10-26",15.21
"1216","2011-10-27",16.09
"1217","2011-10-28",16.209999
"1218","2011-10-31",15.83
"1219","2011-11-01",15.68
"1220","2011-11-02",16.014999
"1221","2011-11-03",15.99
"1222","2011-11-04",15.505
"1223","2011-11-07",15.625
"1224","2011-11-08",15.855
"1225","2011-11-09",14.74
"1226","2011-11-10",14.55
"1227","2011-11-11",14.99
"1228","2011-11-14",14.815
"1229","2011-11-15",14.795
"1230","2011-11-16",14.74
"1231","2011-11-17",13.935
"1232","2011-11-18",13.93
"1233","2011-11-21",13.275
"1234","2011-11-22",13.09
"1235","2011-11-23",12.59
"1236","2011-11-25",12.895
"1237","2011-11-28",13.285
"1238","2011-11-29",13.275
"1239","2011-11-30",13.83
"1240","2011-12-01",13.715
"1241","2011-12-02",14.385
"1242","2011-12-05",14.43
"1243","2011-12-06",14.395
"1244","2011-12-07",14.255
"1245","2011-12-08",13.94
"1246","2011-12-09",14.13
"1247","2011-12-12",13.39
"1248","2011-12-13",13.565
"1249","2011-12-14",13.145
"1250","2011-12-15",13.215
"1251","2011-12-16",12.605
"1252","2011-12-19",12.375
"1253","2011-12-20",12.815
"1254","2011-12-21",12.965
"1255","2011-12-22",13.085
"1256","2011-12-23",13.13
"1257","2011-12-27",13.175
"1258","2011-12-28",12.955
"1259","2011-12-29",12.93
"1260","2011-12-30",13.14
"1261","2012-01-03",13.56
"1262","2012-01-04",13.63
"1263","2012-01-05",13.535
"1264","2012-01-06",13.33
"1265","2012-01-09",13.545
"1266","2012-01-10",13.925
"1267","2012-01-11",14.15
"1268","2012-01-12",14.04
"1269","2012-01-13",13.925
"1270","2012-01-17",14.255
"1271","2012-01-18",14.685
"1272","2012-01-19",15.195
"1273","2012-01-20",14.985
"1274","2012-01-23",15.17
"1275","2012-01-24",15.575
"1276","2012-01-25",15.865
"1277","2012-01-26",15.65
"1278","2012-01-27",15.645
"1279","2012-01-30",15.305
"1280","2012-01-31",15.515
"1281","2012-02-01",15.805
"1282","2012-02-02",16.215
"1283","2012-02-03",16.76
"1284","2012-02-06",16.809999
"1285","2012-02-07",16.684999
"1286","2012-02-08",16.725
"1287","2012-02-09",16.924999
"1288","2012-02-10",17.075001
"1289","2012-02-13",17.299999
"1290","2012-02-14",17.195
"1291","2012-02-15",17.370001
"1292","2012-02-16",17.434999
"1293","2012-02-17",17.799999
"1294","2012-02-21",17.870001
"1295","2012-02-22",17.315001
"1296","2012-02-23",17.135
"1297","2012-02-24",17.48
"1298","2012-02-27",16.885
"1299","2012-02-28",17.4
"1300","2012-02-29",17.174999
"1301","2012-03-01",17.165001
"1302","2012-03-02",17.120001
"1303","2012-03-05",17.049999
"1304","2012-03-06",16.52
"1305","2012-03-07",16.6
"1306","2012-03-08",16.889999
"1307","2012-03-09",17.209999
"1308","2012-03-12",17.01
"1309","2012-03-13",17.465
"1310","2012-03-14",17.299999
"1311","2012-03-15",17.09
"1312","2012-03-16",16.865
"1313","2012-03-19",16.629999
"1314","2012-03-20",16.655001
"1315","2012-03-21",16.905001
"1316","2012-03-22",16.424999
"1317","2012-03-23",16.68
"1318","2012-03-26",16.815001
"1319","2012-03-27",17.07
"1320","2012-03-28",17
"1321","2012-03-29",16.584999
"1322","2012-03-30",17.049999
"1323","2012-04-02",17.334999
"1324","2012-04-03",17.299999
"1325","2012-04-04",16.91
"1326","2012-04-05",17.129999
"1327","2012-04-09",16.825001
"1328","2012-04-10",16.559999
"1329","2012-04-11",16.715
"1330","2012-04-12",17.045
"1331","2012-04-13",16.549999
"1332","2012-04-16",16.57
"1333","2012-04-17",17.42
"1334","2012-04-18",17.014999
"1335","2012-04-19",17.040001
"1336","2012-04-20",17.334999
"1337","2012-04-23",16.719999
"1338","2012-04-24",16.745001
"1339","2012-04-25",16.889999
"1340","2012-04-26",16.91
"1341","2012-04-27",17.174999
"1342","2012-04-30",17.165001
"1343","2012-05-01",16.915001
"1344","2012-05-02",16.709999
"1345","2012-05-03",16.475
"1346","2012-05-04",16.205
"1347","2012-05-07",16.41
"1348","2012-05-08",15.89
"1349","2012-05-09",15.67
"1350","2012-05-10",15.8
"1351","2012-05-11",15.61
"1352","2012-05-14",15.205
"1353","2012-05-15",15.175
"1354","2012-05-16",14.725
"1355","2012-05-17",14.33
"1356","2012-05-18",14.53
"1357","2012-05-21",14.865
"1358","2012-05-22",14.215
"1359","2012-05-23",14.285
"1360","2012-05-24",14.385
"1361","2012-05-25",14.3
"1362","2012-05-29",14.68
"1363","2012-05-30",14.45
"1364","2012-05-31",13.98
"1365","2012-06-01",13.78
"1366","2012-06-04",14.025
"1367","2012-06-05",14.025
"1368","2012-06-06",14.86
"1369","2012-06-07",15.355
"1370","2012-06-08",15.12
"1371","2012-06-11",15.05
"1372","2012-06-12",15.73
"1373","2012-06-13",15.435
"1374","2012-06-14",14.915
"1375","2012-06-15",15.26
"1376","2012-06-18",15.15
"1377","2012-06-19",15.415
"1378","2012-06-20",15.445
"1379","2012-06-21",15.095
"1380","2012-06-22",15.415
"1381","2012-06-25",15.325
"1382","2012-06-26",15.46
"1383","2012-06-27",15.58
"1384","2012-06-28",15.49
"1385","2012-06-29",16.299999
"1386","2012-07-02",16.51
"1387","2012-07-03",16.975
"1388","2012-07-05",16.799999
"1389","2012-07-06",16.674999
"1390","2012-07-09",16.709999
"1391","2012-07-10",16.83
"1392","2012-07-11",16.83
"1393","2012-07-12",16.514999
"1394","2012-07-13",17.174999
"1395","2012-07-16",17.049999
"1396","2012-07-17",17.115
"1397","2012-07-18",17.129999
"1398","2012-07-19",17.17
"1399","2012-07-20",16.77
"1400","2012-07-23",16.200001
"1401","2012-07-24",16.120001
"1402","2012-07-25",16.549999
"1403","2012-07-26",16.75
"1404","2012-07-27",17.280001
"1405","2012-07-30",17.174999
"1406","2012-07-31",16.955
"1407","2012-08-01",17.209999
"1408","2012-08-02",17.17
"1409","2012-08-03",18
"1410","2012-08-06",17.940001
"1411","2012-08-07",17.594999
"1412","2012-08-08",17.65
"1413","2012-08-09",17.66
"1414","2012-08-10",17.790001
"1415","2012-08-13",17.625
"1416","2012-08-14",17.620001
"1417","2012-08-15",17.504999
"1418","2012-08-16",17.635
"1419","2012-08-17",17.65
"1420","2012-08-20",17.605
"1421","2012-08-21",17.485001
"1422","2012-08-22",17.65
"1423","2012-08-23",17.434999
"1424","2012-08-24",17.24
"1425","2012-08-27",17.105
"1426","2012-08-28",16.950001
"1427","2012-08-29",17.055
"1428","2012-08-30",17.040001
"1429","2012-08-31",16.790001
"1430","2012-09-04",16.76
"1431","2012-09-05",16.825001
"1432","2012-09-06",17.27
"1433","2012-09-07",17.495001
"1434","2012-09-10",17.15
"1435","2012-09-11",17.549999
"1436","2012-09-12",17.65
"1437","2012-09-13",18.084999
"1438","2012-09-14",18.57
"1439","2012-09-17",18.51
"1440","2012-09-18",18.115
"1441","2012-09-19",18.1
"1442","2012-09-20",18.004999
"1443","2012-09-21",18.385
"1444","2012-09-24",18.475
"1445","2012-09-25",18.370001
"1446","2012-09-26",18.325001
"1447","2012-09-27",18.67
"1448","2012-09-28",18.790001
"1449","2012-10-01",19.285
"1450","2012-10-02",19.165001
"1451","2012-10-03",19.16
"1452","2012-10-04",19.635
"1453","2012-10-05",19.385
"1454","2012-10-08",19.190001
"1455","2012-10-09",19.055
"1456","2012-10-10",18.745001
"1457","2012-10-11",18.895
"1458","2012-10-12",18.77
"1459","2012-10-15",18.85
"1460","2012-10-16",18.74
"1461","2012-10-17",18.65
"1462","2012-10-18",18.545
"1463","2012-10-19",18.450001
"1464","2012-10-22",18.865
"1465","2012-10-23",18.49
"1466","2012-10-24",18.424999
"1467","2012-10-25",18.715
"1468","2012-10-26",18.475
"1469","2012-10-31",18.695
"1470","2012-11-01",18.83
"1471","2012-11-02",18.76
"1472","2012-11-05",18.92
"1473","2012-11-06",19.075001
"1474","2012-11-07",18.85
"1475","2012-11-08",18.75
"1476","2012-11-09",18.690001
"1477","2012-11-12",19.195
"1478","2012-11-13",19.1
"1479","2012-11-14",18.74
"1480","2012-11-15",18.66
"1481","2012-11-16",18.84
"1482","2012-11-19",19.41
"1483","2012-11-20",19.525
"1484","2012-11-21",20.120001
"1485","2012-11-23",20.135
"1486","2012-11-26",20.615
"1487","2012-11-27",20.395
"1488","2012-11-28",20.135
"1489","2012-11-29",21.424999
"1490","2012-11-30",21.059999
"1491","2012-12-03",20.855
"1492","2012-12-04",20.82
"1493","2012-12-05",20.9
"1494","2012-12-06",21.110001
"1495","2012-12-07",21.125
"1496","2012-12-10",21.084999
"1497","2012-12-11",21.014999
"1498","2012-12-12",20.785
"1499","2012-12-13",20.700001
"1500","2012-12-14",20.59
"1501","2012-12-17",20.445
"1502","2012-12-18",20.475
"1503","2012-12-19",20.379999
"1504","2012-12-20",20.745001
"1505","2012-12-21",20.545
"1506","2012-12-24",20.43
"1507","2012-12-26",20.434999
"1508","2012-12-27",20.565001
"1509","2012-12-28",20.389999
"1510","2012-12-31",20.360001
"1511","2013-01-02",20.594999
"1512","2013-01-03",20.450001
"1513","2013-01-04",20.555
"1514","2013-01-07",20.379999
"1515","2013-01-08",20.02
"1516","2013-01-09",20.174999
"1517","2013-01-10",20.190001
"1518","2013-01-11",20.365
"1519","2013-01-14",21.025
"1520","2013-01-15",20.424999
"1521","2013-01-16",19.82
"1522","2013-01-17",19.754999
"1523","2013-01-18",19.795
"1524","2013-01-22",20.145
"1525","2013-01-23",20.139999
"1526","2013-01-24",20.275
"1527","2013-01-25",20.405001
"1528","2013-01-28",20.200001
"1529","2013-01-29",20.08
"1530","2013-01-30",20.395
"1531","2013-01-31",20.110001
"1532","2013-02-01",20.360001
"1533","2013-02-04",20.059999
"1534","2013-02-05",19.655001
"1535","2013-02-06",19.305
"1536","2013-02-07",19.065001
"1537","2013-02-08",19.184999
"1538","2013-02-11",19.205
"1539","2013-02-12",19.620001
"1540","2013-02-13",19.565001
"1541","2013-02-14",19.975
"1542","2013-02-15",19.92
"1543","2013-02-19",20.440001
"1544","2013-02-20",20.01
"1545","2013-02-21",19.49
"1546","2013-02-22",19.594999
"1547","2013-02-25",19.370001
"1548","2013-02-26",19.610001
"1549","2013-02-27",19.73
"1550","2013-02-28",19.025
"1551","2013-03-01",19.075001
"1552","2013-03-04",18.870001
"1553","2013-03-05",18.975
"1554","2013-03-06",18.875
"1555","2013-03-07",19.655001
"1556","2013-03-08",20.155001
"1557","2013-03-11",20.135
"1558","2013-03-12",19.459999
"1559","2013-03-13",19.43
"1560","2013-03-14",19.559999
"1561","2013-03-15",19.290001
"1562","2013-03-18",19.254999
"1563","2013-03-19",19.075001
"1564","2013-03-20",18.785
"1565","2013-03-21",18.459999
"1566","2013-03-22",18.25
"1567","2013-03-25",18.299999
"1568","2013-03-26",18.375
"1569","2013-03-27",18.4
"1570","2013-03-28",18.709999
"1571","2013-04-01",18.584999
"1572","2013-04-02",18.77
"1573","2013-04-03",18.530001
"1574","2013-04-04",18.315001
"1575","2013-04-05",18.09
"1576","2013-04-08",18.195
"1577","2013-04-09",18.200001
"1578","2013-04-10",19.01
"1579","2013-04-11",19.174999
"1580","2013-04-12",19.245001
"1581","2013-04-15",19.105
"1582","2013-04-16",19.655001
"1583","2013-04-17",19.4
"1584","2013-04-18",20.059999
"1585","2013-04-19",20.4
"1586","2013-04-22",20.764999
"1587","2013-04-23",20.695
"1588","2013-04-24",21.105
"1589","2013-04-25",21.18
"1590","2013-04-26",21.07
"1591","2013-04-29",21.075001
"1592","2013-04-30",21.219999
"1593","2013-05-01",21.120001
"1594","2013-05-02",21.559999
"1595","2013-05-03",20.865
"1596","2013-05-06",20.98
"1597","2013-05-07",21.334999
"1598","2013-05-08",21.6
"1599","2013-05-09",21.07
"1600","2013-05-10",21.26
"1601","2013-05-13",21.155001
"1602","2013-05-14",21.209999
"1603","2013-05-15",21.5
"1604","2013-05-16",21.184999
"1605","2013-05-17",21.495001
"1606","2013-05-20",21.195
"1607","2013-05-21",21.004999
"1608","2013-05-22",20.620001
"1609","2013-05-23",20.73
"1610","2013-05-24",20.74
"1611","2013-05-28",21.025
"1612","2013-05-29",20.754999
"1613","2013-05-30",20.945
"1614","2013-05-31",20.120001
"1615","2013-06-03",19.725
"1616","2013-06-04",19.719999
"1617","2013-06-05",19.549999
"1618","2013-06-06",19.530001
"1619","2013-06-07",19.6
"1620","2013-06-10",19.16
"1621","2013-06-11",18.440001
"1622","2013-06-12",18.450001
"1623","2013-06-13",18.780001
"1624","2013-06-14",18.915001
"1625","2013-06-17",18.795
"1626","2013-06-18",18.290001
"1627","2013-06-19",18.24
"1628","2013-06-20",17.424999
"1629","2013-06-21",17.73
"1630","2013-06-24",16.955
"1631","2013-06-25",17.59
"1632","2013-06-26",17.424999
"1633","2013-06-27",17.924999
"1634","2013-06-28",18.120001
"1635","2013-07-01",18.055
"1636","2013-07-02",18.084999
"1637","2013-07-03",18
"1638","2013-07-05",18.43
"1639","2013-07-08",18.110001
"1640","2013-07-09",18.15
"1641","2013-07-10",17.889999
"1642","2013-07-11",18.77
"1643","2013-07-12",18.684999
"1644","2013-07-15",18.59
"1645","2013-07-16",18.125
"1646","2013-07-17",17.879999
"1647","2013-07-18",18.940001
"1648","2013-07-19",18.905001
"1649","2013-07-22",18.975
"1650","2013-07-23",18.565001
"1651","2013-07-24",18.004999
"1652","2013-07-25",18.02
"1653","2013-07-26",17.620001
"1654","2013-07-29",17.51
"1655","2013-07-30",16.665001
"1656","2013-07-31",16.450001
"1657","2013-08-01",16.844999
"1658","2013-08-02",16.674999
"1659","2013-08-05",16.67
"1660","2013-08-06",15.785
"1661","2013-08-07",15.485
"1662","2013-08-08",15.73
"1663","2013-08-09",15.725
"1664","2013-08-12",15.59
"1665","2013-08-13",16.18
"1666","2013-08-14",16.23
"1667","2013-08-15",15.775
"1668","2013-08-16",15.295
"1669","2013-08-19",14.63
"1670","2013-08-20",15.26
"1671","2013-08-21",14.735
"1672","2013-08-22",14.86
"1673","2013-08-23",15.05
"1674","2013-08-26",14.72
"1675","2013-08-27",13.66
"1676","2013-08-28",13.925
"1677","2013-08-29",13.94
"1678","2013-08-30",14.49
"1679","2013-09-03",13.795
"1680","2013-09-04",14.295
"1681","2013-09-05",15.23
"1682","2013-09-06",15.36
"1683","2013-09-09",15.595
"1684","2013-09-10",15.98
"1685","2013-09-11",16.105
"1686","2013-09-12",15.865
"1687","2013-09-13",15.96
"1688","2013-09-16",16.200001
"1689","2013-09-17",16.190001
"1690","2013-09-18",17.295
"1691","2013-09-19",16.969999
"1692","2013-09-20",16.275
"1693","2013-09-23",16.18
"1694","2013-09-24",16.275
"1695","2013-09-25",15.76
"1696","2013-09-26",15.895
"1697","2013-09-27",15.675
"1698","2013-09-30",15.39
"1699","2013-10-01",15.91
"1700","2013-10-02",15.935
"1701","2013-10-03",16.67
"1702","2013-10-04",16.655001
"1703","2013-10-07",16.695
"1704","2013-10-08",15.995
"1705","2013-10-09",16.455
"1706","2013-10-10",16.745001
"1707","2013-10-11",16.870001
"1708","2013-10-14",17.084999
"1709","2013-10-15",16.42
"1710","2013-10-16",16.690001
"1711","2013-10-17",17.235001
"1712","2013-10-18",17.424999
"1713","2013-10-21",17.535
"1714","2013-10-22",17.424999
"1715","2013-10-23",17.195
"1716","2013-10-24",17.575001
"1717","2013-10-25",17.540001
"1718","2013-10-28",17.450001
"1719","2013-10-29",17.924999
"1720","2013-10-30",17.825001
"1721","2013-10-31",18.125
"1722","2013-11-01",17.975
"1723","2013-11-04",17.975
"1724","2013-11-05",17.6
"1725","2013-11-06",17.365
"1726","2013-11-07",16.915001
"1727","2013-11-08",16.655001
"1728","2013-11-11",16.440001
"1729","2013-11-12",16.084999
"1730","2013-11-13",16.15
"1731","2013-11-14",16.25
"1732","2013-11-15",16.594999
"1733","2013-11-18",16.934999
"1734","2013-11-19",16.495001
"1735","2013-11-20",16.290001
"1736","2013-11-21",16.065001
"1737","2013-11-22",16.465
"1738","2013-11-25",16.605
"1739","2013-11-26",16.305
"1740","2013-11-27",16.395
"1741","2013-11-29",16.59
"1742","2013-12-02",16.440001
"1743","2013-12-03",16.375
"1744","2013-12-04",17.295
"1745","2013-12-05",17.290001
"1746","2013-12-06",17.855
"1747","2013-12-09",18.24
"1748","2013-12-10",18.084999
"1749","2013-12-11",17.84
"1750","2013-12-12",17.395
"1751","2013-12-13",17.049999
"1752","2013-12-16",17.305
"1753","2013-12-17",16.76
"1754","2013-12-18",17.855
"1755","2013-12-19",17.145
"1756","2013-12-20",17.055
"1757","2013-12-23",17.285
"1758","2013-12-24",17.299999
"1759","2013-12-26",17
"1760","2013-12-27",17.190001
"1761","2013-12-30",17.389999
"1762","2013-12-31",17.219999
"1763","2014-01-02",16.889999
"1764","2014-01-03",16.889999
"1765","2014-01-06",17.24
"1766","2014-01-07",17.225
"1767","2014-01-08",17.08
"1768","2014-01-09",16.795
"1769","2014-01-10",16.865
"1770","2014-01-13",17.045
"1771","2014-01-14",17.049999
"1772","2014-01-15",17.58
"1773","2014-01-16",17.405001
"1774","2014-01-17",17.075001
"1775","2014-01-21",17.475
"1776","2014-01-22",17.35
"1777","2014-01-23",16.809999
"1778","2014-01-24",16.155001
"1779","2014-01-27",15.675
"1780","2014-01-28",15.77
"1781","2014-01-29",15.51
"1782","2014-01-30",15.735
"1783","2014-01-31",15.645
"1784","2014-02-03",15.305
"1785","2014-02-04",15.74
"1786","2014-02-05",15.665
"1787","2014-02-06",16.094999
"1788","2014-02-07",16.15
"1789","2014-02-10",16.305
"1790","2014-02-11",16.709999
"1791","2014-02-12",16.615
"1792","2014-02-13",16.365
"1793","2014-02-14",16.485001
"1794","2014-02-18",16.809999
"1795","2014-02-19",16.684999
"1796","2014-02-20",16.65
"1797","2014-02-21",16.514999
"1798","2014-02-24",16.889999
"1799","2014-02-25",16.799999
"1800","2014-02-26",16.82
"1801","2014-02-27",16.805
"1802","2014-02-28",16.795
"1803","2014-03-03",16.51
"1804","2014-03-04",17.004999
"1805","2014-03-05",17.299999
"1806","2014-03-06",17.754999
"1807","2014-03-07",18.665001
"1808","2014-03-10",19.115
"1809","2014-03-11",18.684999
"1810","2014-03-12",18.865
"1811","2014-03-13",18.77
"1812","2014-03-14",19
"1813","2014-03-17",19.17
"1814","2014-03-18",19.32
"1815","2014-03-19",19.184999
"1816","2014-03-20",19.184999
"1817","2014-03-21",19.24
"1818","2014-03-24",19.514999
"1819","2014-03-25",19.790001
"1820","2014-03-26",20.045
"1821","2014-03-27",20.205
"1822","2014-03-28",20.195
"1823","2014-03-31",20.514999
"1824","2014-04-01",20.51
"1825","2014-04-02",20.684999
"1826","2014-04-03",20.26
"1827","2014-04-04",20.215
"1828","2014-04-07",20.15
"1829","2014-04-08",20.295
"1830","2014-04-09",20.764999
"1831","2014-04-10",20.51
"1832","2014-04-11",20.555
"1833","2014-04-14",20.695
"1834","2014-04-15",20.334999
"1835","2014-04-16",20.125
"1836","2014-04-17",20.385
"1837","2014-04-21",20.379999
"1838","2014-04-22",19.924999
"1839","2014-04-23",19.995001
"1840","2014-04-24",19.905001
"1841","2014-04-25",19.84
"1842","2014-04-28",19.775
"1843","2014-04-29",19.875
"1844","2014-04-30",20.025
"1845","2014-05-01",20.105
"1846","2014-05-02",20.155001
"1847","2014-05-05",20.415001
"1848","2014-05-06",20.440001
"1849","2014-05-07",20.645
"1850","2014-05-08",20.905001
"1851","2014-05-09",21.9
"1852","2014-05-12",22.469999
"1853","2014-05-13",21.955
"1854","2014-05-14",21.860001
"1855","2014-05-15",21.76
"1856","2014-05-16",23.09
"1857","2014-05-19",23.5
"1858","2014-05-20",23.290001
"1859","2014-05-21",23.440001
"1860","2014-05-22",23.4
"1861","2014-05-23",22.825001
"1862","2014-05-27",22.700001
"1863","2014-05-28",22.889999
"1864","2014-05-29",22.945
"1865","2014-05-30",22.514999
"1866","2014-06-02",23.57
"1867","2014-06-03",23.594999
"1868","2014-06-04",23.5
"1869","2014-06-05",23.385
"1870","2014-06-06",23.66
"1871","2014-06-09",23.715
"1872","2014-06-10",23.635
"1873","2014-06-11",23.735001
"1874","2014-06-12",24.235001
"1875","2014-06-13",23.665001
"1876","2014-06-16",23.405001
"1877","2014-06-17",23.49
"1878","2014-06-18",23.700001
"1879","2014-06-19",23.559999
"1880","2014-06-20",23.225
"1881","2014-06-23",23.565001
"1882","2014-06-24",23.555
"1883","2014-06-25",23.07
"1884","2014-06-26",23.115
"1885","2014-06-27",23.209999
"1886","2014-06-30",23.41
"1887","2014-07-01",24.205
"1888","2014-07-02",24.715
"1889","2014-07-03",24.834999
"1890","2014-07-07",24.25
"1891","2014-07-08",24.145
"1892","2014-07-09",23.860001
"1893","2014-07-10",23.5
"1894","2014-07-11",23.235001
"1895","2014-07-14",23.385
"1896","2014-07-15",23.605
"1897","2014-07-16",24.040001
"1898","2014-07-17",23.645
"1899","2014-07-18",24.139999
"1900","2014-07-21",23.785
"1901","2014-07-22",24.575001
"1902","2014-07-23",24.51
"1903","2014-07-24",24.49
"1904","2014-07-25",24.120001
"1905","2014-07-28",24.205
"1906","2014-07-29",23.895
"1907","2014-07-30",24.049999
"1908","2014-07-31",23.700001
