"","date","AFI"
"986","2020-02-14",3.62
"987","2020-02-18",3.39
"988","2020-02-19",3.4
"989","2020-02-20",3.32
"990","2020-02-21",3.2
"991","2020-02-24",3.01
"992","2020-02-25",2.84
"993","2020-02-26",2.77
"994","2020-02-27",2.5
"995","2020-02-28",2.64
"996","2020-03-02",2.44
"997","2020-03-03",1.98
"998","2020-03-04",2.17
"999","2020-03-05",2.13
"1000","2020-03-06",1.91
"1001","2020-03-09",1.74
"1002","2020-03-10",1.47
"1003","2020-03-11",1.9
"1004","2020-03-12",2.04
"1005","2020-03-13",2.66
"1006","2020-03-16",2.72
"1007","2020-03-17",2.02
"1008","2020-03-18",1.78
"1009","2020-03-19",2.39
"1010","2020-03-20",2.13
"1011","2020-03-23",2
"1012","2020-03-24",2.18
"1013","2020-03-25",2.1
"1014","2020-03-26",2.03
"1015","2020-03-27",1.78
"1016","2020-03-30",1.67
"1017","2020-03-31",1.43
"1018","2020-04-01",1.35
"1019","2020-04-02",1.42
"1020","2020-04-03",1.3
"1021","2020-04-06",1.42
"1022","2020-04-07",1.36
"1023","2020-04-08",1.51
"1024","2020-04-09",1.5
"1025","2020-04-13",1.58
"1026","2020-04-14",1.59
"1027","2020-04-15",1.5
"1028","2020-04-16",1.63
"1029","2020-04-17",1.61
"1030","2020-04-20",1.57
"1031","2020-04-21",1.53
"1032","2020-04-22",1.41
"1033","2020-04-23",1.45
"1034","2020-04-24",1.49
"1035","2020-04-27",1.88
"1036","2020-04-28",2.05
"1037","2020-04-29",2.28
"1038","2020-04-30",2.1
"1039","2020-05-01",2.18
"1040","2020-05-04",2.09
"1041","2020-05-05",1.87
"1042","2020-05-06",1.97
"1043","2020-05-07",1.98
"1044","2020-05-08",2.54
"1045","2020-05-11",2.54
"1046","2020-05-12",2.31
"1047","2020-05-13",2.27
"1048","2020-05-14",2.52
"1049","2020-05-15",2.34
"1050","2020-05-18",2.88
"1051","2020-05-19",2.96
"1052","2020-05-20",3.15
"1053","2020-05-21",3.02
"1054","2020-05-22",2.97
"1055","2020-05-26",3.3
"1056","2020-05-27",3.2
"1057","2020-05-28",3.43
"1058","2020-05-29",3.42
"1059","2020-06-01",3.5
"1060","2020-06-02",3.08
"1061","2020-06-03",3.33
"1062","2020-06-04",3.48
"1063","2020-06-05",3.67
"1064","2020-06-08",3.83
"1065","2020-06-09",4.15
"1066","2020-06-10",3.89
"1067","2020-06-11",3.02
"1068","2020-06-12",2.93
"1069","2020-06-15",2.98
"1070","2020-06-16",3.17
"1071","2020-06-17",3.31
"1072","2020-06-18",3.3
"1073","2020-06-19",3.1
"1074","2020-06-22",3.1
"1075","2020-06-23",3.03
"1076","2020-06-24",2.64
"1077","2020-06-25",2.47
"1078","2020-06-26",2.68
"1079","2020-06-29",2.82
"1080","2020-06-30",2.99
"1081","2020-07-01",2.91
"1082","2020-07-02",2.87
"1083","2020-07-06",3.29
"1084","2020-07-07",3.21
"1085","2020-07-08",3.4
"1086","2020-07-09",3.3
"1087","2020-07-10",3.16
"1088","2020-07-13",3.15
"1089","2020-07-14",3.18
"1090","2020-07-15",3.49
"1091","2020-07-16",3.42
"1092","2020-07-17",3.27
"1093","2020-07-20",3.02
"1094","2020-07-21",3.17
"1095","2020-07-22",3.08
"1096","2020-07-23",2.97
"1097","2020-07-24",2.86
"1098","2020-07-27",3
"1099","2020-07-28",2.93
"1100","2020-07-29",3.08
"1101","2020-07-30",3.08
"1102","2020-07-31",2.97
"1103","2020-08-03",3.06
"1104","2020-08-04",3.04
"1105","2020-08-05",2.98
"1106","2020-08-06",3.02
"1107","2020-08-07",3.06
"1108","2020-08-10",3.2
"1109","2020-08-11",3.15
"1110","2020-08-12",3.45
"1111","2020-08-13",3.49
"1112","2020-08-14",3.68
"1113","2020-08-17",3.54
"1114","2020-08-18",3.47
"1115","2020-08-19",3.36
"1116","2020-08-20",3.73
"1117","2020-08-21",3.82
"1118","2020-08-24",4.06
"1119","2020-08-25",3.94
"1120","2020-08-26",4.03
"1121","2020-08-27",4.16
"1122","2020-08-28",4.03
"1123","2020-08-31",3.87
"1124","2020-09-01",3.95
"1125","2020-09-02",3.75
"1126","2020-09-03",3.57
"1127","2020-09-04",3.55
"1128","2020-09-08",3.75
"1129","2020-09-09",3.83
"1130","2020-09-10",3.8
"1131","2020-09-11",3.74
"1132","2020-09-14",3.9
"1133","2020-09-15",3.85
"1134","2020-09-16",4.05
"1135","2020-09-17",4.4
"1136","2020-09-18",4.32
"1137","2020-09-21",4.04
"1138","2020-09-22",4.07
"1139","2020-09-23",3.75
"1140","2020-09-24",3.66
"1141","2020-09-25",3.74
"1142","2020-09-28",3.72
"1143","2020-09-29",3.62
"1144","2020-09-30",3.45
"1145","2020-10-01",3.4
"1146","2020-10-02",3.64
"1147","2020-10-05",3.75
"1148","2020-10-06",3.77
"1149","2020-10-07",3.92
"1150","2020-10-08",4.01
"1151","2020-10-09",3.87
"1152","2020-10-12",3.8
"1153","2020-10-13",4.23
"1154","2020-10-14",4.43
"1155","2020-10-15",5
"1156","2020-10-16",5.07
"1157","2020-10-19",5.26
"1158","2020-10-20",5.22
"1159","2020-10-21",3.87
"1160","2020-10-22",3.68
"1161","2020-10-23",3.74
"1162","2020-10-26",3.68
"1163","2020-10-27",3.6
"1164","2020-10-28",3.3
"1165","2020-10-29",3.17
"1166","2020-10-30",2.96
"1167","2020-11-02",2.95
"1168","2020-11-03",2.82
"1169","2020-11-04",2.69
"1170","2020-11-05",2.84
"1171","2020-11-06",2.69
"1172","2020-11-09",2.96
"1173","2020-11-10",3.18
"1174","2020-11-11",3.12
"1175","2020-11-12",3
"1176","2020-11-13",3
"1177","2020-11-16",3.11
"1178","2020-11-17",3.13
"1179","2020-11-18",3.11
"1180","2020-11-19",3.15
"1181","2020-11-20",3.27
"1182","2020-11-23",3.4
"1183","2020-11-24",3.49
"1184","2020-11-25",3.56
"1185","2020-11-27",3.8
