"","date","BGS"
"1000","2011-05-10",18
"1001","2011-05-11",18.15
"1002","2011-05-12",18.17
"1003","2011-05-13",18.07
"1004","2011-05-16",17.82
"1005","2011-05-17",17.719999
"1006","2011-05-18",18.02
"1007","2011-05-19",18.18
"1008","2011-05-20",18.07
"1009","2011-05-23",17.85
"1010","2011-05-24",17.75
"1011","2011-05-25",17.889999
"1012","2011-05-26",17.77
"1013","2011-05-27",18.01
"1014","2011-05-31",18.540001
"1015","2011-06-01",18.889999
"1016","2011-06-02",18.700001
"1017","2011-06-03",18.33
"1018","2011-06-06",17.92
"1019","2011-06-07",17.73
"1020","2011-06-08",17.4
"1021","2011-06-09",17.57
"1022","2011-06-10",17.540001
"1023","2011-06-13",17.549999
"1024","2011-06-14",18.52
"1025","2011-06-15",18.049999
"1026","2011-06-16",18.49
"1027","2011-06-17",19.440001
"1028","2011-06-20",19.379999
"1029","2011-06-21",20.389999
"1030","2011-06-22",20.43
"1031","2011-06-23",20.719999
"1032","2011-06-24",20.75
"1033","2011-06-27",21.17
"1034","2011-06-28",20.549999
"1035","2011-06-29",20.690001
"1036","2011-06-30",20.620001
"1037","2011-07-01",20.690001
"1038","2011-07-05",21.16
"1039","2011-07-06",20.629999
"1040","2011-07-07",20.75
"1041","2011-07-08",20.92
"1042","2011-07-11",20.629999
"1043","2011-07-12",20.610001
"1044","2011-07-13",20.360001
"1045","2011-07-14",20.34
"1046","2011-07-15",20.5
"1047","2011-07-18",20.379999
"1048","2011-07-19",21.01
"1049","2011-07-20",20.82
"1050","2011-07-21",21.09
"1051","2011-07-22",21.110001
"1052","2011-07-25",20.73
"1053","2011-07-26",20.32
"1054","2011-07-27",18.51
"1055","2011-07-28",18.85
"1056","2011-07-29",18.790001
"1057","2011-08-01",18.219999
"1058","2011-08-02",17.969999
"1059","2011-08-03",18.35
"1060","2011-08-04",17.51
"1061","2011-08-05",17.98
"1062","2011-08-08",16.200001
"1063","2011-08-09",17.540001
"1064","2011-08-10",16.879999
"1065","2011-08-11",17.469999
"1066","2011-08-12",17.450001
"1067","2011-08-15",18.02
"1068","2011-08-16",17.66
"1069","2011-08-17",17.58
"1070","2011-08-18",17.08
"1071","2011-08-19",17.110001
"1072","2011-08-22",16.65
"1073","2011-08-23",17.24
"1074","2011-08-24",17.1
"1075","2011-08-25",16.559999
"1076","2011-08-26",17.049999
"1077","2011-08-29",17.799999
"1078","2011-08-30",18.299999
"1079","2011-08-31",18.209999
"1080","2011-09-01",17.68
"1081","2011-09-02",17.290001
"1082","2011-09-06",17.190001
"1083","2011-09-07",17.57
"1084","2011-09-08",17.51
"1085","2011-09-09",17.120001
"1086","2011-09-12",17.33
"1087","2011-09-13",17.370001
"1088","2011-09-14",17.51
"1089","2011-09-15",17.450001
"1090","2011-09-16",17.49
"1091","2011-09-19",17.65
"1092","2011-09-20",17.5
"1093","2011-09-21",16.879999
"1094","2011-09-22",16.809999
"1095","2011-09-23",16.360001
"1096","2011-09-26",16.700001
"1097","2011-09-27",17.57
"1098","2011-09-28",16.530001
"1099","2011-09-29",16.98
"1100","2011-09-30",16.68
"1101","2011-10-03",16
"1102","2011-10-04",16.129999
"1103","2011-10-05",16.23
"1104","2011-10-06",16.82
"1105","2011-10-07",16.77
"1106","2011-10-10",17.24
"1107","2011-10-11",17.209999
"1108","2011-10-12",17
"1109","2011-10-13",17.459999
"1110","2011-10-14",17.809999
"1111","2011-10-17",17.67
"1112","2011-10-18",17.83
"1113","2011-10-19",18.200001
"1114","2011-10-20",18.200001
"1115","2011-10-21",18.35
"1116","2011-10-24",18.6
"1117","2011-10-25",18.48
"1118","2011-10-26",18.860001
"1119","2011-10-27",19.629999
"1120","2011-10-28",19.6
"1121","2011-10-31",21.219999
"1122","2011-11-01",20.790001
"1123","2011-11-02",21
"1124","2011-11-03",21.690001
"1125","2011-11-04",21.59
"1126","2011-11-07",21.49
"1127","2011-11-08",21.950001
"1128","2011-11-09",21.73
"1129","2011-11-10",21.799999
"1130","2011-11-11",22.030001
"1131","2011-11-14",21.92
"1132","2011-11-15",22.67
"1133","2011-11-16",22.5
"1134","2011-11-17",21.799999
"1135","2011-11-18",21.73
"1136","2011-11-21",21.379999
"1137","2011-11-22",21.34
"1138","2011-11-23",20.719999
"1139","2011-11-25",20.620001
"1140","2011-11-28",21.620001
"1141","2011-11-29",21.360001
"1142","2011-11-30",22.190001
"1143","2011-12-01",22.049999
"1144","2011-12-02",22.85
"1145","2011-12-05",23.52
"1146","2011-12-06",23.219999
"1147","2011-12-07",22.84
"1148","2011-12-08",22.440001
"1149","2011-12-09",22.879999
"1150","2011-12-12",22.799999
"1151","2011-12-13",22.77
"1152","2011-12-14",22.57
"1153","2011-12-15",22.950001
"1154","2011-12-16",23.33
"1155","2011-12-19",22.83
"1156","2011-12-20",23.610001
"1157","2011-12-21",24.23
"1158","2011-12-22",23.93
"1159","2011-12-23",24.1
"1160","2011-12-27",24.459999
"1161","2011-12-28",23.540001
"1162","2011-12-29",24.07
"1163","2011-12-30",24.07
"1164","2012-01-03",23.530001
"1165","2012-01-04",23.42
"1166","2012-01-05",23.5
"1167","2012-01-06",23.27
"1168","2012-01-09",22.809999
"1169","2012-01-10",22.799999
"1170","2012-01-11",23.629999
"1171","2012-01-12",23.629999
"1172","2012-01-13",23.440001
"1173","2012-01-17",23.389999
"1174","2012-01-18",23.620001
"1175","2012-01-19",23.790001
"1176","2012-01-20",22.870001
"1177","2012-01-23",22.75
"1178","2012-01-24",22.959999
"1179","2012-01-25",23.219999
"1180","2012-01-26",22.68
"1181","2012-01-27",22.6
"1182","2012-01-30",22.690001
"1183","2012-01-31",22.66
"1184","2012-02-01",22.889999
"1185","2012-02-02",22.799999
"1186","2012-02-03",22.43
"1187","2012-02-06",22.719999
"1188","2012-02-07",22.5
"1189","2012-02-08",22.84
"1190","2012-02-09",22.74
"1191","2012-02-10",22.41
"1192","2012-02-13",22.809999
"1193","2012-02-14",22.77
"1194","2012-02-15",22.440001
"1195","2012-02-16",22.200001
"1196","2012-02-17",23.709999
"1197","2012-02-21",23.34
"1198","2012-02-22",22.77
"1199","2012-02-23",23.110001
"1200","2012-02-24",22.99
"1201","2012-02-27",23.48
"1202","2012-02-28",23.559999
"1203","2012-02-29",23.280001
"1204","2012-03-01",22.99
"1205","2012-03-02",22.74
"1206","2012-03-05",22.57
"1207","2012-03-06",22.23
"1208","2012-03-07",22.440001
"1209","2012-03-08",22.51
"1210","2012-03-09",22.700001
"1211","2012-03-12",22.59
"1212","2012-03-13",22.790001
"1213","2012-03-14",22.620001
"1214","2012-03-15",22.74
"1215","2012-03-16",22.68
"1216","2012-03-19",22.709999
"1217","2012-03-20",22.559999
"1218","2012-03-21",22.82
"1219","2012-03-22",22.68
"1220","2012-03-23",22.91
"1221","2012-03-26",23.32
"1222","2012-03-27",23.24
"1223","2012-03-28",22.85
"1224","2012-03-29",22.700001
"1225","2012-03-30",22.51
"1226","2012-04-02",22.65
"1227","2012-04-03",22.67
"1228","2012-04-04",22.35
"1229","2012-04-05",22.25
"1230","2012-04-09",21.690001
"1231","2012-04-10",21.23
"1232","2012-04-11",21.16
"1233","2012-04-12",21.16
"1234","2012-04-13",21.809999
"1235","2012-04-16",21.950001
"1236","2012-04-17",22.049999
"1237","2012-04-18",22.1
"1238","2012-04-19",22.290001
"1239","2012-04-20",22.120001
"1240","2012-04-23",21.49
"1241","2012-04-24",21.549999
"1242","2012-04-25",22.129999
"1243","2012-04-26",22.33
"1244","2012-04-27",22.629999
"1245","2012-04-30",22.24
"1246","2012-05-01",22.059999
"1247","2012-05-02",22.200001
"1248","2012-05-03",21.75
"1249","2012-05-04",21.469999
"1250","2012-05-07",21.51
"1251","2012-05-08",21.74
"1252","2012-05-09",22.35
"1253","2012-05-10",22.9
"1254","2012-05-11",23.040001
"1255","2012-05-14",23.030001
"1256","2012-05-15",23.09
"1257","2012-05-16",22.620001
"1258","2012-05-17",22.209999
"1259","2012-05-18",21.82
"1260","2012-05-21",21.91
"1261","2012-05-22",22.02
"1262","2012-05-23",22.059999
"1263","2012-05-24",22.33
"1264","2012-05-25",23.129999
"1265","2012-05-29",23.57
"1266","2012-05-30",23.540001
"1267","2012-05-31",24.08
"1268","2012-06-01",23.379999
"1269","2012-06-04",23.5
"1270","2012-06-05",24.1
"1271","2012-06-06",24.67
"1272","2012-06-07",24.950001
"1273","2012-06-08",25.030001
"1274","2012-06-11",25.209999
"1275","2012-06-12",25.52
"1276","2012-06-13",25.780001
"1277","2012-06-14",26.110001
"1278","2012-06-15",26.33
"1279","2012-06-18",26.98
"1280","2012-06-19",27.290001
"1281","2012-06-20",26.82
"1282","2012-06-21",26.18
"1283","2012-06-22",26.610001
"1284","2012-06-25",26.780001
"1285","2012-06-26",26.709999
"1286","2012-06-27",26.34
"1287","2012-06-28",26.4
"1288","2012-06-29",26.6
"1289","2012-07-02",26.870001
"1290","2012-07-03",26.91
"1291","2012-07-05",26.75
"1292","2012-07-06",26.57
"1293","2012-07-09",26.33
"1294","2012-07-10",26.15
"1295","2012-07-11",26.190001
"1296","2012-07-12",26.08
"1297","2012-07-13",26.49
"1298","2012-07-16",26.440001
"1299","2012-07-17",26.629999
"1300","2012-07-18",26.59
"1301","2012-07-19",26.75
"1302","2012-07-20",27.35
"1303","2012-07-23",28.15
"1304","2012-07-24",27.610001
"1305","2012-07-25",27.889999
"1306","2012-07-26",27.99
"1307","2012-07-27",28
"1308","2012-07-30",28.43
"1309","2012-07-31",28
"1310","2012-08-01",27.91
"1311","2012-08-02",27.98
"1312","2012-08-03",28.309999
"1313","2012-08-06",28.440001
"1314","2012-08-07",28.51
"1315","2012-08-08",28.6
"1316","2012-08-09",28.639999
"1317","2012-08-10",28.43
"1318","2012-08-13",28.209999
"1319","2012-08-14",28
"1320","2012-08-15",28.1
"1321","2012-08-16",28.85
"1322","2012-08-17",28.959999
"1323","2012-08-20",29.07
"1324","2012-08-21",29.27
"1325","2012-08-22",29.030001
"1326","2012-08-23",29.030001
"1327","2012-08-24",29.139999
"1328","2012-08-27",29.290001
"1329","2012-08-28",29.709999
"1330","2012-08-29",29.52
"1331","2012-08-30",29.200001
"1332","2012-08-31",29.27
"1333","2012-09-04",29.860001
"1334","2012-09-05",29.889999
"1335","2012-09-06",29.870001
"1336","2012-09-07",30
"1337","2012-09-10",30.08
"1338","2012-09-11",30.92
"1339","2012-09-12",30.620001
"1340","2012-09-13",30.719999
"1341","2012-09-14",30.459999
"1342","2012-09-17",30.57
"1343","2012-09-18",30.92
"1344","2012-09-19",31.440001
"1345","2012-09-20",31.969999
"1346","2012-09-21",31.75
"1347","2012-09-24",31.52
"1348","2012-09-25",31.809999
"1349","2012-09-26",31.65
"1350","2012-09-27",31.08
"1351","2012-09-28",30.309999
"1352","2012-10-01",30.76
"1353","2012-10-02",31.35
"1354","2012-10-03",30.290001
"1355","2012-10-04",30.540001
"1356","2012-10-05",29.709999
"1357","2012-10-08",29.700001
"1358","2012-10-09",29.57
"1359","2012-10-10",29.32
"1360","2012-10-11",28.790001
"1361","2012-10-12",28.49
"1362","2012-10-15",28.129999
"1363","2012-10-16",28.48
"1364","2012-10-17",28.860001
"1365","2012-10-18",29.049999
"1366","2012-10-19",28.690001
"1367","2012-10-22",28.76
"1368","2012-10-23",29.059999
"1369","2012-10-24",29.42
"1370","2012-10-25",29.82
"1371","2012-10-26",30
"1372","2012-10-31",30.27
"1373","2012-11-01",30.82
"1374","2012-11-02",30.030001
"1375","2012-11-05",29.809999
"1376","2012-11-06",29.85
"1377","2012-11-07",29.190001
"1378","2012-11-08",28.75
"1379","2012-11-09",28.780001
"1380","2012-11-12",28.799999
"1381","2012-11-13",28.620001
"1382","2012-11-14",27.700001
"1383","2012-11-15",27.209999
"1384","2012-11-16",28.02
"1385","2012-11-19",28.790001
"1386","2012-11-20",28.91
"1387","2012-11-21",28.82
"1388","2012-11-23",29.129999
"1389","2012-11-26",28.67
"1390","2012-11-27",28.629999
"1391","2012-11-28",28.709999
"1392","2012-11-29",29.1
"1393","2012-11-30",29.18
"1394","2012-12-03",28.91
"1395","2012-12-04",28.889999
"1396","2012-12-05",28.780001
"1397","2012-12-06",28.700001
"1398","2012-12-07",28.9
"1399","2012-12-10",29.02
"1400","2012-12-11",28.9
"1401","2012-12-12",28.469999
"1402","2012-12-13",29.530001
"1403","2012-12-14",29.309999
"1404","2012-12-17",29.450001
"1405","2012-12-18",29.48
"1406","2012-12-19",29.34
"1407","2012-12-20",29.58
"1408","2012-12-21",29.709999
"1409","2012-12-24",29.57
"1410","2012-12-26",28.58
"1411","2012-12-27",27.99
"1412","2012-12-28",27.6
"1413","2012-12-31",28.309999
"1414","2013-01-02",29.219999
"1415","2013-01-03",29.34
"1416","2013-01-04",29.959999
"1417","2013-01-07",29.6
"1418","2013-01-08",29.309999
"1419","2013-01-09",31.24
"1420","2013-01-10",31.01
"1421","2013-01-11",31.1
"1422","2013-01-14",31.43
"1423","2013-01-15",31.379999
"1424","2013-01-16",31.290001
"1425","2013-01-17",31.860001
"1426","2013-01-18",31.91
"1427","2013-01-22",32.09
"1428","2013-01-23",31.860001
"1429","2013-01-24",32.259998
"1430","2013-01-25",32.459999
"1431","2013-01-28",32.029999
"1432","2013-01-29",32.18
"1433","2013-01-30",31.870001
"1434","2013-01-31",31.700001
"1435","2013-02-01",32.220001
"1436","2013-02-04",31.450001
"1437","2013-02-05",31.93
"1438","2013-02-06",31.93
"1439","2013-02-07",31.5
"1440","2013-02-08",32.200001
"1441","2013-02-11",31.700001
"1442","2013-02-12",31.83
"1443","2013-02-13",32.23
"1444","2013-02-14",32.240002
"1445","2013-02-15",30.040001
"1446","2013-02-19",30
"1447","2013-02-20",29.09
"1448","2013-02-21",28.66
"1449","2013-02-22",29.07
"1450","2013-02-25",28.719999
"1451","2013-02-26",28.99
"1452","2013-02-27",29.23
"1453","2013-02-28",29.4
"1454","2013-03-01",29.18
"1455","2013-03-04",28.75
"1456","2013-03-05",30.01
"1457","2013-03-06",30.049999
"1458","2013-03-07",29.959999
"1459","2013-03-08",30.52
"1460","2013-03-11",30.35
"1461","2013-03-12",29.84
"1462","2013-03-13",30.040001
"1463","2013-03-14",30.24
"1464","2013-03-15",30.25
"1465","2013-03-18",30.219999
"1466","2013-03-19",30.129999
"1467","2013-03-20",30.24
"1468","2013-03-21",29.969999
"1469","2013-03-22",30.17
"1470","2013-03-25",30.23
"1471","2013-03-26",30.26
"1472","2013-03-27",30.389999
"1473","2013-03-28",30.49
"1474","2013-04-01",30.139999
"1475","2013-04-02",29.559999
"1476","2013-04-03",28.93
"1477","2013-04-04",29.17
"1478","2013-04-05",29.1
"1479","2013-04-08",29.34
"1480","2013-04-09",29.25
"1481","2013-04-10",29.139999
"1482","2013-04-11",29.26
"1483","2013-04-12",29.190001
"1484","2013-04-15",28.24
"1485","2013-04-16",28.549999
"1486","2013-04-17",27.950001
"1487","2013-04-18",28.110001
"1488","2013-04-19",30.07
"1489","2013-04-22",30.58
"1490","2013-04-23",31.08
"1491","2013-04-24",31.4
"1492","2013-04-25",31.190001
"1493","2013-04-26",30.76
"1494","2013-04-29",30.809999
"1495","2013-04-30",30.860001
"1496","2013-05-01",29.93
"1497","2013-05-02",30.23
"1498","2013-05-03",30.379999
"1499","2013-05-06",30.16
"1500","2013-05-07",30.99
"1501","2013-05-08",30.83
"1502","2013-05-09",30.58
"1503","2013-05-10",30.530001
"1504","2013-05-13",30.52
"1505","2013-05-14",31.110001
"1506","2013-05-15",31.219999
"1507","2013-05-16",31.1
"1508","2013-05-17",31.25
"1509","2013-05-20",30.4
"1510","2013-05-21",29.959999
"1511","2013-05-22",29.57
"1512","2013-05-23",29.860001
"1513","2013-05-24",29.85
"1514","2013-05-28",29.940001
"1515","2013-05-29",29.35
"1516","2013-05-30",29.1
"1517","2013-05-31",28.780001
"1518","2013-06-03",29.059999
"1519","2013-06-04",28.639999
"1520","2013-06-05",28.75
"1521","2013-06-06",28.690001
"1522","2013-06-07",29.18
"1523","2013-06-10",31.17
"1524","2013-06-11",31.389999
"1525","2013-06-12",31.540001
"1526","2013-06-13",32.310001
"1527","2013-06-14",32.619999
"1528","2013-06-17",33.130001
"1529","2013-06-18",33.73
"1530","2013-06-19",33.18
"1531","2013-06-20",33
"1532","2013-06-21",33.5
"1533","2013-06-24",33.650002
"1534","2013-06-25",34.029999
"1535","2013-06-26",33.869999
"1536","2013-06-27",34
"1537","2013-06-28",34.049999
"1538","2013-07-01",34.200001
"1539","2013-07-02",34.049999
"1540","2013-07-03",34.220001
"1541","2013-07-05",34.290001
"1542","2013-07-08",34.330002
"1543","2013-07-09",34.84
"1544","2013-07-10",34.810001
"1545","2013-07-11",35.130001
"1546","2013-07-12",35.130001
"1547","2013-07-15",35.529999
"1548","2013-07-16",36
"1549","2013-07-17",35.950001
"1550","2013-07-18",35.450001
"1551","2013-07-19",34.459999
"1552","2013-07-22",34.490002
"1553","2013-07-23",34.41
"1554","2013-07-24",33.779999
"1555","2013-07-25",34.91
"1556","2013-07-26",35.18
"1557","2013-07-29",34.900002
"1558","2013-07-30",34.619999
"1559","2013-07-31",34.84
"1560","2013-08-01",35.130001
"1561","2013-08-02",35.279999
"1562","2013-08-05",35.509998
"1563","2013-08-06",35.150002
"1564","2013-08-07",35.34
"1565","2013-08-08",35.459999
"1566","2013-08-09",35.349998
"1567","2013-08-12",35.599998
"1568","2013-08-13",35.48
"1569","2013-08-14",35.290001
"1570","2013-08-15",34.09
"1571","2013-08-16",33.970001
"1572","2013-08-19",33.779999
"1573","2013-08-20",34.57
"1574","2013-08-21",33.720001
"1575","2013-08-22",34.5
"1576","2013-08-23",34.310001
"1577","2013-08-26",34.509998
"1578","2013-08-27",33.759998
"1579","2013-08-28",33.740002
"1580","2013-08-29",34.669998
"1581","2013-08-30",33.869999
"1582","2013-09-03",33.689999
"1583","2013-09-04",34.110001
"1584","2013-09-05",33.98
"1585","2013-09-06",34.16
"1586","2013-09-09",34.439999
"1587","2013-09-10",34.639999
"1588","2013-09-11",34.84
"1589","2013-09-12",34.650002
"1590","2013-09-13",34.619999
"1591","2013-09-16",35.080002
"1592","2013-09-17",35.549999
"1593","2013-09-18",35.889999
"1594","2013-09-19",35.84
"1595","2013-09-20",35.98
"1596","2013-09-23",36.110001
"1597","2013-09-24",35.720001
"1598","2013-09-25",35.349998
"1599","2013-09-26",34.75
"1600","2013-09-27",34.77
"1601","2013-09-30",34.549999
"1602","2013-10-01",34.68
"1603","2013-10-02",34.630001
"1604","2013-10-03",34.59
"1605","2013-10-04",35.150002
"1606","2013-10-07",34.91
"1607","2013-10-08",35.299999
"1608","2013-10-09",35.880001
"1609","2013-10-10",36.419998
"1610","2013-10-11",36.849998
"1611","2013-10-14",36.709999
"1612","2013-10-15",36.450001
"1613","2013-10-16",36.990002
"1614","2013-10-17",37.150002
"1615","2013-10-18",35.580002
"1616","2013-10-21",34.599998
"1617","2013-10-22",34.34
"1618","2013-10-23",34.259998
"1619","2013-10-24",33.779999
"1620","2013-10-25",34.009998
"1621","2013-10-28",34.080002
"1622","2013-10-29",33.939999
"1623","2013-10-30",33.779999
"1624","2013-10-31",33.849998
"1625","2013-11-01",33.77
"1626","2013-11-04",34
"1627","2013-11-05",33.810001
"1628","2013-11-06",33.75
"1629","2013-11-07",33.119999
"1630","2013-11-08",33.740002
"1631","2013-11-11",33.59
"1632","2013-11-12",33.259998
"1633","2013-11-13",33.360001
"1634","2013-11-14",33.380001
"1635","2013-11-15",33.240002
"1636","2013-11-18",33.43
"1637","2013-11-19",33.59
"1638","2013-11-20",33.380001
"1639","2013-11-21",33.939999
"1640","2013-11-22",34.299999
"1641","2013-11-25",33.580002
"1642","2013-11-26",34.200001
"1643","2013-11-27",34.48
"1644","2013-11-29",34.630001
"1645","2013-12-02",34
"1646","2013-12-03",33.73
"1647","2013-12-04",33.619999
"1648","2013-12-05",33.369999
"1649","2013-12-06",33.77
"1650","2013-12-09",33.75
"1651","2013-12-10",33.27
"1652","2013-12-11",33.09
"1653","2013-12-12",33.290001
"1654","2013-12-13",33.599998
"1655","2013-12-16",34
"1656","2013-12-17",34.07
"1657","2013-12-18",34.5
"1658","2013-12-19",34.41
"1659","2013-12-20",34.41
"1660","2013-12-23",34.349998
"1661","2013-12-24",34.189999
"1662","2013-12-26",34.16
"1663","2013-12-27",33.93
"1664","2013-12-30",33.970001
"1665","2013-12-31",33.91
"1666","2014-01-02",33.549999
"1667","2014-01-03",33.82
"1668","2014-01-06",33.450001
"1669","2014-01-07",34.040001
"1670","2014-01-08",33.799999
"1671","2014-01-09",33.77
"1672","2014-01-10",33.990002
"1673","2014-01-13",33.389999
"1674","2014-01-14",33.439999
"1675","2014-01-15",33.66
"1676","2014-01-16",33.959999
"1677","2014-01-17",33.310001
"1678","2014-01-21",33.73
"1679","2014-01-22",33.91
"1680","2014-01-23",33.82
"1681","2014-01-24",33.290001
"1682","2014-01-27",33.330002
"1683","2014-01-28",33.27
"1684","2014-01-29",32.650002
"1685","2014-01-30",33.150002
"1686","2014-01-31",32.77
"1687","2014-02-03",31.530001
"1688","2014-02-04",31.57
"1689","2014-02-05",31.43
"1690","2014-02-06",31.52
"1691","2014-02-07",31.48
"1692","2014-02-10",31.52
"1693","2014-02-11",31.02
"1694","2014-02-12",30.690001
"1695","2014-02-13",28.41
"1696","2014-02-14",28.870001
"1697","2014-02-18",29.4
"1698","2014-02-19",29.549999
"1699","2014-02-20",29.98
"1700","2014-02-21",29.75
"1701","2014-02-24",29.950001
"1702","2014-02-25",30.26
"1703","2014-02-26",30.17
"1704","2014-02-27",30.030001
"1705","2014-02-28",29.959999
"1706","2014-03-03",29.200001
"1707","2014-03-04",29.709999
"1708","2014-03-05",29.780001
"1709","2014-03-06",29.91
"1710","2014-03-07",30.23
"1711","2014-03-10",30.120001
"1712","2014-03-11",29.49
"1713","2014-03-12",29.83
"1714","2014-03-13",29.370001
"1715","2014-03-14",29.67
"1716","2014-03-17",29.780001
"1717","2014-03-18",30.299999
"1718","2014-03-19",30.110001
"1719","2014-03-20",30.27
"1720","2014-03-21",30.57
"1721","2014-03-24",30.549999
"1722","2014-03-25",30.790001
"1723","2014-03-26",30.700001
"1724","2014-03-27",29.540001
"1725","2014-03-28",29.879999
"1726","2014-03-31",30.110001
"1727","2014-04-01",30.370001
"1728","2014-04-02",30.6
"1729","2014-04-03",30.41
"1730","2014-04-04",31.57
"1731","2014-04-07",33.470001
"1732","2014-04-08",32.490002
"1733","2014-04-09",32.09
"1734","2014-04-10",31.67
"1735","2014-04-11",32.009998
"1736","2014-04-14",32.189999
"1737","2014-04-15",32.310001
"1738","2014-04-16",32.349998
"1739","2014-04-17",31.18
"1740","2014-04-21",32
"1741","2014-04-22",32.049999
"1742","2014-04-23",32.049999
"1743","2014-04-24",31.82
"1744","2014-04-25",31.209999
"1745","2014-04-28",31.5
"1746","2014-04-29",32.41
"1747","2014-04-30",32.799999
"1748","2014-05-01",32.360001
"1749","2014-05-02",32.5
"1750","2014-05-05",32.369999
"1751","2014-05-06",32.02
"1752","2014-05-07",32.25
"1753","2014-05-08",31.83
"1754","2014-05-09",32.130001
"1755","2014-05-12",32.509998
"1756","2014-05-13",32.099998
"1757","2014-05-14",32.150002
"1758","2014-05-15",31.77
"1759","2014-05-16",32.150002
"1760","2014-05-19",32.450001
"1761","2014-05-20",33.02
"1762","2014-05-21",33.57
"1763","2014-05-22",33.650002
"1764","2014-05-23",33.580002
"1765","2014-05-27",33.919998
"1766","2014-05-28",34.060001
"1767","2014-05-29",34.27
"1768","2014-05-30",34.259998
"1769","2014-06-02",34.16
"1770","2014-06-03",33.82
"1771","2014-06-04",34.029999
"1772","2014-06-05",34.349998
"1773","2014-06-06",34.09
"1774","2014-06-09",34.619999
"1775","2014-06-10",34.110001
"1776","2014-06-11",33.580002
"1777","2014-06-12",33.669998
"1778","2014-06-13",33.73
"1779","2014-06-16",33.73
"1780","2014-06-17",33.860001
"1781","2014-06-18",33.849998
"1782","2014-06-19",33.799999
"1783","2014-06-20",33.41
"1784","2014-06-23",33.279999
"1785","2014-06-24",33.23
"1786","2014-06-25",33.369999
"1787","2014-06-26",32.509998
"1788","2014-06-27",32.549999
"1789","2014-06-30",32.689999
"1790","2014-07-01",32.779999
"1791","2014-07-02",32.459999
"1792","2014-07-03",32.740002
"1793","2014-07-07",32.5
"1794","2014-07-08",32.41
"1795","2014-07-09",32.02
"1796","2014-07-10",31.68
"1797","2014-07-11",31.66
"1798","2014-07-14",32.130001
"1799","2014-07-15",31.709999
"1800","2014-07-16",31.41
"1801","2014-07-17",30.82
"1802","2014-07-18",29.620001
"1803","2014-07-21",28.940001
"1804","2014-07-22",29.620001
"1805","2014-07-23",29.25
"1806","2014-07-24",29.43
"1807","2014-07-25",29.5
"1808","2014-07-28",29.17
"1809","2014-07-29",28.77
"1810","2014-07-30",28.559999
"1811","2014-07-31",28.07
"1812","2014-08-01",28.190001
"1813","2014-08-04",28.799999
"1814","2014-08-05",28.059999
"1815","2014-08-06",28.120001
"1816","2014-08-07",28.049999
"1817","2014-08-08",28.35
"1818","2014-08-11",29.040001
"1819","2014-08-12",28.83
"1820","2014-08-13",28.77
"1821","2014-08-14",28.879999
"1822","2014-08-15",29.280001
"1823","2014-08-18",29.040001
"1824","2014-08-19",29.190001
"1825","2014-08-20",29.120001
"1826","2014-08-21",29.389999
"1827","2014-08-22",29.290001
"1828","2014-08-25",29.23
"1829","2014-08-26",29.459999
"1830","2014-08-27",29.889999
"1831","2014-08-28",30.290001
"1832","2014-08-29",30.200001
"1833","2014-09-02",30.280001
"1834","2014-09-03",30.040001
"1835","2014-09-04",30.129999
"1836","2014-09-05",30.25
"1837","2014-09-08",30.190001
"1838","2014-09-09",28.639999
"1839","2014-09-10",29.120001
"1840","2014-09-11",29.26
"1841","2014-09-12",28.52
"1842","2014-09-15",28.59
"1843","2014-09-16",28.43
"1844","2014-09-17",28.440001
"1845","2014-09-18",28.540001
"1846","2014-09-19",28.6
"1847","2014-09-22",28.299999
"1848","2014-09-23",27.82
"1849","2014-09-24",28.370001
"1850","2014-09-25",27.790001
"1851","2014-09-26",27.450001
"1852","2014-09-29",27.49
"1853","2014-09-30",27.549999
"1854","2014-10-01",27.4
"1855","2014-10-02",27.709999
"1856","2014-10-03",27.98
"1857","2014-10-06",28.1
"1858","2014-10-07",27.290001
"1859","2014-10-08",27.879999
"1860","2014-10-09",27.27
"1861","2014-10-10",27.98
"1862","2014-10-13",28.73
"1863","2014-10-14",28.93
"1864","2014-10-15",29.290001
"1865","2014-10-16",29.18
"1866","2014-10-17",29.02
"1867","2014-10-20",29.290001
"1868","2014-10-21",29.5
"1869","2014-10-22",27.48
"1870","2014-10-23",27.940001
"1871","2014-10-24",27.74
"1872","2014-10-27",28.200001
"1873","2014-10-28",28.450001
"1874","2014-10-29",28.690001
"1875","2014-10-30",28.74
"1876","2014-10-31",29.459999
"1877","2014-11-03",29.18
"1878","2014-11-04",29.23
"1879","2014-11-05",28.940001
"1880","2014-11-06",29.299999
"1881","2014-11-07",29.25
"1882","2014-11-10",29.6
"1883","2014-11-11",29.01
"1884","2014-11-12",29.450001
"1885","2014-11-13",29.309999
"1886","2014-11-14",28.959999
"1887","2014-11-17",29.34
"1888","2014-11-18",28.9
"1889","2014-11-19",28.540001
"1890","2014-11-20",28.42
"1891","2014-11-21",28.540001
"1892","2014-11-24",28.49
"1893","2014-11-25",28.5
"1894","2014-11-26",28.9
"1895","2014-11-28",28.620001
"1896","2014-12-01",28.35
"1897","2014-12-02",28.719999
"1898","2014-12-03",29.120001
"1899","2014-12-04",28.65
"1900","2014-12-05",28.58
"1901","2014-12-08",28.040001
"1902","2014-12-09",27.799999
