"","date","FLL"
"1003","2010-12-23",3.41
"1004","2010-12-27",3.42
"1005","2010-12-28",3.43
"1006","2010-12-29",3.4
"1007","2010-12-30",3.41
"1008","2010-12-31",3.39
"1009","2011-01-03",3.37
"1010","2011-01-04",3.31
"1011","2011-01-05",3.4
"1012","2011-01-06",3.46
"1013","2011-01-07",3.51
"1014","2011-01-10",3.88
"1015","2011-01-11",3.96
"1016","2011-01-12",3.99
"1017","2011-01-13",3.9
"1018","2011-01-14",3.94
"1019","2011-01-18",3.98
"1020","2011-01-19",3.93
"1021","2011-01-20",3.99
"1022","2011-01-21",3.93
"1023","2011-01-24",4.06
"1024","2011-01-25",3.98
"1025","2011-01-26",4.05
"1026","2011-01-27",4.26
"1027","2011-01-28",4.33
"1028","2011-01-31",4.49
"1029","2011-02-01",4.69
"1030","2011-02-02",4.75
"1031","2011-02-03",4.82
"1032","2011-02-04",4.92
"1033","2011-02-07",4.85
"1034","2011-02-08",4.2
"1035","2011-02-09",4.29
"1036","2011-02-10",4.24
"1037","2011-02-11",4.08
"1038","2011-02-14",4.1
"1039","2011-02-15",3.99
"1040","2011-02-16",4.04
"1041","2011-02-17",4.05
"1042","2011-02-18",4.13
"1043","2011-02-22",4.05
"1044","2011-02-23",3.98
"1045","2011-02-24",3.72
"1046","2011-02-25",3.94
"1047","2011-02-28",3.95
"1048","2011-03-01",3.97
"1049","2011-03-02",4
"1050","2011-03-03",4.03
"1051","2011-03-04",4.06
"1052","2011-03-07",3.94
"1053","2011-03-08",3.99
"1054","2011-03-09",3.95
"1055","2011-03-10",3.91
"1056","2011-03-11",3.9
"1057","2011-03-14",3.68
"1058","2011-03-15",3.61
"1059","2011-03-16",3.54
"1060","2011-03-17",3.57
"1061","2011-03-18",3.66
"1062","2011-03-21",3.67
"1063","2011-03-22",3.73
"1064","2011-03-23",3.78
"1065","2011-03-24",3.8
"1066","2011-03-25",3.78
"1067","2011-03-28",3.84
"1068","2011-03-29",3.76
"1069","2011-03-30",3.81
"1070","2011-03-31",3.81
"1071","2011-04-01",3.78
"1072","2011-04-04",4.08
"1073","2011-04-05",4.11
"1074","2011-04-06",4.11
"1075","2011-04-07",4.15
"1076","2011-04-08",4.19
"1077","2011-04-11",4.12
"1078","2011-04-12",4
"1079","2011-04-13",4.1
"1080","2011-04-14",4.03
"1081","2011-04-15",3.99
"1082","2011-04-18",3.97
"1083","2011-04-19",3.94
"1084","2011-04-20",4.09
"1085","2011-04-21",4.09
"1086","2011-04-25",4.11
"1087","2011-04-26",4.09
"1088","2011-04-27",4.13
"1089","2011-04-28",4.08
"1090","2011-04-29",4
"1091","2011-05-02",4.01
"1092","2011-05-03",3.96
"1093","2011-05-04",4.08
"1094","2011-05-05",4.06
"1095","2011-05-06",4.1
"1096","2011-05-09",4.01
"1097","2011-05-10",4.09
"1098","2011-05-11",3.93
"1099","2011-05-12",3.97
"1100","2011-05-13",3.89
"1101","2011-05-16",3.88
"1102","2011-05-17",3.93
"1103","2011-05-18",3.96
"1104","2011-05-19",3.94
"1105","2011-05-20",3.9
"1106","2011-05-23",3.91
"1107","2011-05-24",3.88
"1108","2011-05-25",3.87
"1109","2011-05-26",3.94
"1110","2011-05-27",3.94
"1111","2011-05-31",3.99
"1112","2011-06-01",3.88
"1113","2011-06-02",3.84
"1114","2011-06-03",3.8
"1115","2011-06-06",3.75
"1116","2011-06-07",3.7
"1117","2011-06-08",3.58
"1118","2011-06-09",3.77
"1119","2011-06-10",3.71
"1120","2011-06-13",3.76
"1121","2011-06-14",3.68
"1122","2011-06-15",3.69
"1123","2011-06-16",3.54
"1124","2011-06-17",3.49
"1125","2011-06-20",3.26
"1126","2011-06-21",3.32
"1127","2011-06-22",3.27
"1128","2011-06-23",3.32
"1129","2011-06-24",3.32
"1130","2011-06-27",3.22
"1131","2011-06-28",3.04
"1132","2011-06-29",3.03
"1133","2011-06-30",3.15
"1134","2011-07-01",3.28
"1135","2011-07-05",3.27
"1136","2011-07-06",3.2
"1137","2011-07-07",3.34
"1138","2011-07-08",3.32
"1139","2011-07-11",3.32
"1140","2011-07-12",3.31
"1141","2011-07-13",3.36
"1142","2011-07-14",3.37
"1143","2011-07-15",3.33
"1144","2011-07-18",3.3
"1145","2011-07-19",3.32
"1146","2011-07-20",3.31
"1147","2011-07-21",3.37
"1148","2011-07-22",3.38
"1149","2011-07-25",3.33
"1150","2011-07-26",3.31
"1151","2011-07-27",3.28
"1152","2011-07-28",3.22
"1153","2011-07-29",3.16
"1154","2011-08-01",3.12
"1155","2011-08-02",3.1
"1156","2011-08-03",3
"1157","2011-08-04",2.81
"1158","2011-08-05",2.8
"1159","2011-08-08",2.63
"1160","2011-08-09",2.67
"1161","2011-08-10",2.5
"1162","2011-08-11",2.59
"1163","2011-08-12",2.84
"1164","2011-08-15",3
"1165","2011-08-16",3
"1166","2011-08-17",2.95
"1167","2011-08-18",2.71
"1168","2011-08-19",2.75
"1169","2011-08-22",2.8
"1170","2011-08-23",2.84
"1171","2011-08-24",2.9
"1172","2011-08-25",2.8
"1173","2011-08-26",3.04
"1174","2011-08-29",3.32
"1175","2011-08-30",3.37
"1176","2011-08-31",3.39
"1177","2011-09-01",3.35
"1178","2011-09-02",3.2
"1179","2011-09-06",3.22
"1180","2011-09-07",3.2
"1181","2011-09-08",3.14
"1182","2011-09-09",3.09
"1183","2011-09-12",2.86
"1184","2011-09-13",2.82
"1185","2011-09-14",2.91
"1186","2011-09-15",2.93
"1187","2011-09-16",2.91
"1188","2011-09-19",2.83
"1189","2011-09-20",2.84
"1190","2011-09-21",2.82
"1191","2011-09-22",2.83
"1192","2011-09-23",2.85
"1193","2011-09-26",2.85
"1194","2011-09-27",2.94
"1195","2011-09-28",2.91
"1196","2011-09-29",2.84
"1197","2011-09-30",2.74
"1198","2011-10-03",2.7
"1199","2011-10-04",2.65
"1200","2011-10-05",2.74
"1201","2011-10-06",2.81
"1202","2011-10-07",2.8
"1203","2011-10-10",2.8
"1204","2011-10-11",2.81
"1205","2011-10-12",2.79
"1206","2011-10-13",2.79
"1207","2011-10-14",2.78
"1208","2011-10-17",2.73
"1209","2011-10-18",2.74
"1210","2011-10-19",2.63
"1211","2011-10-20",2.55
"1212","2011-10-21",2.44
"1213","2011-10-24",2.64
"1214","2011-10-25",2.66
"1215","2011-10-26",2.75
"1216","2011-10-27",2.79
"1217","2011-10-28",2.87
"1218","2011-10-31",2.88
"1219","2011-11-01",2.72
"1220","2011-11-02",2.93
"1221","2011-11-03",2.82
"1222","2011-11-04",2.89
"1223","2011-11-07",2.76
"1224","2011-11-08",2.87
"1225","2011-11-09",2.76
"1226","2011-11-10",2.75
"1227","2011-11-11",2.82
"1228","2011-11-14",2.75
"1229","2011-11-15",2.75
"1230","2011-11-16",2.72
"1231","2011-11-17",2.68
"1232","2011-11-18",2.65
"1233","2011-11-21",2.61
"1234","2011-11-22",2.55
"1235","2011-11-23",2.56
"1236","2011-11-25",2.56
"1237","2011-11-28",2.63
"1238","2011-11-29",2.6
"1239","2011-11-30",2.63
"1240","2011-12-01",2.59
"1241","2011-12-02",2.55
"1242","2011-12-05",2.61
"1243","2011-12-06",2.57
"1244","2011-12-07",2.55
"1245","2011-12-08",2.54
"1246","2011-12-09",2.54
"1247","2011-12-12",2.55
"1248","2011-12-13",2.55
"1249","2011-12-14",2.5
"1250","2011-12-15",2.56
"1251","2011-12-16",2.55
"1252","2011-12-19",2.38
"1253","2011-12-20",2.55
"1254","2011-12-21",2.64
"1255","2011-12-22",2.79
"1256","2011-12-23",2.74
"1257","2011-12-27",2.66
"1258","2011-12-28",2.51
"1259","2011-12-29",2.55
"1260","2011-12-30",2.63
"1261","2012-01-03",2.51
"1262","2012-01-04",2.6
"1263","2012-01-05",2.58
"1264","2012-01-06",2.57
"1265","2012-01-09",2.58
"1266","2012-01-10",2.57
"1267","2012-01-11",2.67
"1268","2012-01-12",2.74
"1269","2012-01-13",2.76
"1270","2012-01-17",2.74
"1271","2012-01-18",2.75
"1272","2012-01-19",2.73
"1273","2012-01-20",2.75
"1274","2012-01-23",2.77
"1275","2012-01-24",2.79
"1276","2012-01-25",2.73
"1277","2012-01-26",2.72
"1278","2012-01-27",2.73
"1279","2012-01-30",2.83
"1280","2012-01-31",2.78
"1281","2012-02-01",2.75
"1282","2012-02-02",2.96
"1283","2012-02-03",2.98
"1284","2012-02-06",3.06
"1285","2012-02-07",3.03
"1286","2012-02-08",3.03
"1287","2012-02-09",3.03
"1288","2012-02-10",3
"1289","2012-02-13",3.1
"1290","2012-02-14",2.92
"1291","2012-02-15",2.89
"1292","2012-02-16",2.88
"1293","2012-02-17",2.85
"1294","2012-02-21",2.9
"1295","2012-02-22",2.84
"1296","2012-02-23",2.83
"1297","2012-02-24",3.15
"1298","2012-02-27",3.37
"1299","2012-02-28",3.19
"1300","2012-02-29",3.2
"1301","2012-03-01",3.15
"1302","2012-03-02",3.18
"1303","2012-03-05",3.13
"1304","2012-03-06",3.06
"1305","2012-03-07",3.19
"1306","2012-03-08",2.93
"1307","2012-03-09",3.07
"1308","2012-03-12",3.1
"1309","2012-03-13",3.05
"1310","2012-03-14",3.06
"1311","2012-03-15",3.05
"1312","2012-03-16",3
"1313","2012-03-19",3.04
"1314","2012-03-20",3.01
"1315","2012-03-21",2.97
"1316","2012-03-22",2.89
"1317","2012-03-23",2.96
"1318","2012-03-26",2.98
"1319","2012-03-27",3
"1320","2012-03-28",2.97
"1321","2012-03-29",2.85
"1322","2012-03-30",2.84
"1323","2012-04-02",2.85
"1324","2012-04-03",3.01
"1325","2012-04-04",2.99
"1326","2012-04-05",2.99
"1327","2012-04-09",2.95
"1328","2012-04-10",2.91
"1329","2012-04-11",2.97
"1330","2012-04-12",3.01
"1331","2012-04-13",2.98
"1332","2012-04-16",2.98
"1333","2012-04-17",3.02
"1334","2012-04-18",3.01
"1335","2012-04-19",3.03
"1336","2012-04-20",3.03
"1337","2012-04-23",3
"1338","2012-04-24",3.05
"1339","2012-04-25",3.05
"1340","2012-04-26",3.05
"1341","2012-04-27",3.03
"1342","2012-04-30",3.02
"1343","2012-05-01",3
"1344","2012-05-02",3.09
"1345","2012-05-03",3
"1346","2012-05-04",2.98
"1347","2012-05-07",2.98
"1348","2012-05-08",2.97
"1349","2012-05-09",2.97
"1350","2012-05-10",2.95
"1351","2012-05-11",3.02
"1352","2012-05-14",3.04
"1353","2012-05-15",2.96
"1354","2012-05-16",2.97
"1355","2012-05-17",2.95
"1356","2012-05-18",2.93
"1357","2012-05-21",2.95
"1358","2012-05-22",2.95
"1359","2012-05-23",2.98
"1360","2012-05-24",2.98
"1361","2012-05-25",2.96
"1362","2012-05-29",2.96
"1363","2012-05-30",2.96
"1364","2012-05-31",2.92
"1365","2012-06-01",2.93
"1366","2012-06-04",2.89
"1367","2012-06-05",2.97
"1368","2012-06-06",2.96
"1369","2012-06-07",2.92
"1370","2012-06-08",2.94
"1371","2012-06-11",2.95
"1372","2012-06-12",2.91
"1373","2012-06-13",2.9
"1374","2012-06-14",2.95
"1375","2012-06-15",2.91
"1376","2012-06-18",3
"1377","2012-06-19",2.99
"1378","2012-06-20",3.03
"1379","2012-06-21",2.99
"1380","2012-06-22",3.01
"1381","2012-06-25",2.97
"1382","2012-06-26",2.85
"1383","2012-06-27",2.85
"1384","2012-06-28",2.82
"1385","2012-06-29",2.89
"1386","2012-07-02",2.89
"1387","2012-07-03",2.89
"1388","2012-07-05",2.89
"1389","2012-07-06",2.87
"1390","2012-07-09",2.84
"1391","2012-07-10",2.82
"1392","2012-07-11",2.8
"1393","2012-07-12",2.71
"1394","2012-07-13",2.73
"1395","2012-07-16",2.73
"1396","2012-07-17",2.7
"1397","2012-07-18",2.7
"1398","2012-07-19",2.75
"1399","2012-07-20",2.68
"1400","2012-07-23",2.71
"1401","2012-07-24",2.83
"1402","2012-07-25",2.8
"1403","2012-07-26",2.74
"1404","2012-07-27",2.75
"1405","2012-07-30",2.73
"1406","2012-07-31",2.73
"1407","2012-08-01",2.7
"1408","2012-08-02",2.68
"1409","2012-08-03",2.7
"1410","2012-08-06",2.67
"1411","2012-08-07",2.65
"1412","2012-08-08",2.77
"1413","2012-08-09",2.7
"1414","2012-08-10",2.63
"1415","2012-08-13",2.65
"1416","2012-08-14",2.63
"1417","2012-08-15",2.65
"1418","2012-08-16",2.68
"1419","2012-08-17",2.7
"1420","2012-08-20",2.73
"1421","2012-08-21",2.65
"1422","2012-08-22",2.66
"1423","2012-08-23",2.69
"1424","2012-08-24",2.72
"1425","2012-08-27",2.7
"1426","2012-08-28",2.69
"1427","2012-08-29",2.66
"1428","2012-08-30",2.71
"1429","2012-08-31",2.71
"1430","2012-09-04",2.77
"1431","2012-09-05",2.77
"1432","2012-09-06",2.84
"1433","2012-09-07",3.05
"1434","2012-09-10",3.13
"1435","2012-09-11",3.28
"1436","2012-09-12",3.3
"1437","2012-09-13",3.25
"1438","2012-09-14",3.16
"1439","2012-09-17",3.2
"1440","2012-09-18",3.12
"1441","2012-09-19",3.24
"1442","2012-09-20",3.35
"1443","2012-09-21",3.7
"1444","2012-09-24",3.41
"1445","2012-09-25",3.56
"1446","2012-09-26",3.53
"1447","2012-09-27",3.67
"1448","2012-09-28",3.75
"1449","2012-10-01",3.61
"1450","2012-10-02",3.63
"1451","2012-10-03",3.56
"1452","2012-10-04",3.59
"1453","2012-10-05",3.58
"1454","2012-10-08",3.55
"1455","2012-10-09",3.5
"1456","2012-10-10",3.5
"1457","2012-10-11",3.46
"1458","2012-10-12",3.48
"1459","2012-10-15",3.39
"1460","2012-10-16",3.4
"1461","2012-10-17",3.41
"1462","2012-10-18",3.37
"1463","2012-10-19",3.3
"1464","2012-10-22",3.21
"1465","2012-10-23",3.26
"1466","2012-10-24",3.16
"1467","2012-10-25",3.16
"1468","2012-10-26",3.1
"1469","2012-10-31",3.11
"1470","2012-11-01",3.1
"1471","2012-11-02",3.07
"1472","2012-11-05",3.14
"1473","2012-11-06",3.2
"1474","2012-11-07",3.15
"1475","2012-11-08",3.1
"1476","2012-11-09",3.08
"1477","2012-11-12",3
"1478","2012-11-13",3.02
"1479","2012-11-14",3.16
"1480","2012-11-15",3.03
"1481","2012-11-16",2.95
"1482","2012-11-19",2.87
"1483","2012-11-20",3.05
"1484","2012-11-21",3.02
"1485","2012-11-23",3.25
"1486","2012-11-26",3.24
"1487","2012-11-27",3.22
"1488","2012-11-28",3.17
"1489","2012-11-29",3.1
"1490","2012-11-30",3.13
"1491","2012-12-03",3.18
"1492","2012-12-04",3.15
"1493","2012-12-05",3.11
"1494","2012-12-06",3.06
"1495","2012-12-07",3.05
"1496","2012-12-10",3.08
"1497","2012-12-11",3.17
"1498","2012-12-12",3.15
"1499","2012-12-13",3.09
"1500","2012-12-14",3.12
"1501","2012-12-17",3.12
"1502","2012-12-18",3.11
"1503","2012-12-19",3.07
"1504","2012-12-20",3.08
"1505","2012-12-21",3.11
"1506","2012-12-24",3.1
"1507","2012-12-26",3.17
"1508","2012-12-27",3.19
"1509","2012-12-28",3.35
"1510","2012-12-31",3.45
"1511","2013-01-02",3.46
"1512","2013-01-03",3.44
"1513","2013-01-04",3.42
"1514","2013-01-07",3.5
"1515","2013-01-08",3.49
"1516","2013-01-09",3.47
"1517","2013-01-10",3.38
"1518","2013-01-11",3.35
"1519","2013-01-14",3.35
"1520","2013-01-15",3.22
"1521","2013-01-16",3.23
"1522","2013-01-17",3.29
"1523","2013-01-18",3.2
"1524","2013-01-22",3.15
"1525","2013-01-23",3.2
"1526","2013-01-24",3.2
"1527","2013-01-25",3.19
"1528","2013-01-28",3.17
"1529","2013-01-29",3.19
"1530","2013-01-30",3.22
"1531","2013-01-31",3.22
"1532","2013-02-01",3.22
"1533","2013-02-04",3.21
"1534","2013-02-05",3.21
"1535","2013-02-06",3.2
"1536","2013-02-07",3.21
"1537","2013-02-08",3.26
"1538","2013-02-11",3.3
"1539","2013-02-12",3.33
"1540","2013-02-13",3.41
"1541","2013-02-14",3.45
"1542","2013-02-15",3.48
"1543","2013-02-19",3.48
"1544","2013-02-20",3.42
"1545","2013-02-21",3.37
"1546","2013-02-22",3.44
"1547","2013-02-25",3.41
"1548","2013-02-26",3.34
"1549","2013-02-27",3.37
"1550","2013-02-28",3.34
"1551","2013-03-01",3.4
"1552","2013-03-04",3.37
"1553","2013-03-05",3.33
"1554","2013-03-06",3.29
"1555","2013-03-07",3.29
"1556","2013-03-08",3.3
"1557","2013-03-11",3.22
"1558","2013-03-12",3.18
"1559","2013-03-13",3.12
"1560","2013-03-14",3.13
"1561","2013-03-15",3.02
"1562","2013-03-18",3.01
"1563","2013-03-19",3.01
"1564","2013-03-20",2.98
"1565","2013-03-21",2.9
"1566","2013-03-22",2.99
"1567","2013-03-25",2.84
"1568","2013-03-26",2.89
"1569","2013-03-27",2.76
"1570","2013-03-28",2.8
"1571","2013-04-01",2.76
"1572","2013-04-02",2.77
"1573","2013-04-03",2.76
"1574","2013-04-04",2.77
"1575","2013-04-05",2.75
"1576","2013-04-08",2.75
"1577","2013-04-09",2.76
"1578","2013-04-10",2.8
"1579","2013-04-11",2.72
"1580","2013-04-12",2.71
"1581","2013-04-15",2.71
"1582","2013-04-16",2.74
"1583","2013-04-17",2.62
"1584","2013-04-18",2.69
"1585","2013-04-19",2.61
"1586","2013-04-22",2.69
"1587","2013-04-23",2.67
"1588","2013-04-24",2.7
"1589","2013-04-25",2.72
"1590","2013-04-26",2.71
"1591","2013-04-29",2.73
"1592","2013-04-30",2.76
"1593","2013-05-01",2.76
"1594","2013-05-02",2.75
"1595","2013-05-03",2.77
"1596","2013-05-06",2.91
"1597","2013-05-07",3.06
"1598","2013-05-08",3.05
"1599","2013-05-09",3.2
"1600","2013-05-10",3.24
"1601","2013-05-13",3.28
"1602","2013-05-14",3.23
"1603","2013-05-15",3.19
"1604","2013-05-16",3.12
"1605","2013-05-17",3.11
"1606","2013-05-20",3.1
"1607","2013-05-21",3.12
"1608","2013-05-22",3.03
"1609","2013-05-23",3.05
"1610","2013-05-24",2.99
"1611","2013-05-28",2.95
"1612","2013-05-29",2.91
"1613","2013-05-30",3
"1614","2013-05-31",2.99
"1615","2013-06-03",2.95
"1616","2013-06-04",2.9
"1617","2013-06-05",2.86
"1618","2013-06-06",2.85
"1619","2013-06-07",2.93
"1620","2013-06-10",2.93
"1621","2013-06-11",2.88
"1622","2013-06-12",2.89
"1623","2013-06-13",2.9
"1624","2013-06-14",2.83
"1625","2013-06-17",2.85
"1626","2013-06-18",2.8
"1627","2013-06-19",2.76
"1628","2013-06-20",2.75
"1629","2013-06-21",2.79
"1630","2013-06-24",2.63
"1631","2013-06-25",2.67
"1632","2013-06-26",2.65
"1633","2013-06-27",2.66
"1634","2013-06-28",2.7
"1635","2013-07-01",2.68
"1636","2013-07-02",2.61
"1637","2013-07-03",2.7
"1638","2013-07-05",2.74
"1639","2013-07-08",2.77
"1640","2013-07-09",2.74
"1641","2013-07-10",2.71
"1642","2013-07-11",2.76
"1643","2013-07-12",2.71
"1644","2013-07-15",2.72
"1645","2013-07-16",2.72
"1646","2013-07-17",2.76
"1647","2013-07-18",2.7
"1648","2013-07-19",2.71
"1649","2013-07-22",2.72
"1650","2013-07-23",2.71
"1651","2013-07-24",2.72
"1652","2013-07-25",2.76
"1653","2013-07-26",2.8
"1654","2013-07-29",2.9
"1655","2013-07-30",3
"1656","2013-07-31",2.93
"1657","2013-08-01",2.95
"1658","2013-08-02",2.87
"1659","2013-08-05",2.87
"1660","2013-08-06",2.89
"1661","2013-08-07",2.87
"1662","2013-08-08",2.75
"1663","2013-08-09",2.77
"1664","2013-08-12",2.8
"1665","2013-08-13",2.77
"1666","2013-08-14",2.75
"1667","2013-08-15",2.75
"1668","2013-08-16",2.76
"1669","2013-08-19",2.73
"1670","2013-08-20",2.71
"1671","2013-08-21",2.72
"1672","2013-08-22",2.72
"1673","2013-08-23",2.79
"1674","2013-08-26",2.71
"1675","2013-08-27",2.71
"1676","2013-08-28",2.75
"1677","2013-08-29",2.78
"1678","2013-08-30",2.74
"1679","2013-09-03",2.79
"1680","2013-09-04",2.8
"1681","2013-09-05",2.78
"1682","2013-09-06",2.75
"1683","2013-09-09",2.79
"1684","2013-09-10",2.78
"1685","2013-09-11",2.75
"1686","2013-09-12",2.75
"1687","2013-09-13",2.75
"1688","2013-09-16",2.74
"1689","2013-09-17",2.78
"1690","2013-09-18",2.79
"1691","2013-09-19",2.75
"1692","2013-09-20",2.66
"1693","2013-09-23",2.76
"1694","2013-09-24",2.75
"1695","2013-09-25",2.75
"1696","2013-09-26",2.79
"1697","2013-09-27",2.79
"1698","2013-09-30",2.78
"1699","2013-10-01",2.79
"1700","2013-10-02",2.78
"1701","2013-10-03",2.79
"1702","2013-10-04",2.82
"1703","2013-10-07",2.83
"1704","2013-10-08",2.77
"1705","2013-10-09",2.71
"1706","2013-10-10",2.77
"1707","2013-10-11",2.73
"1708","2013-10-14",2.78
"1709","2013-10-15",2.8
"1710","2013-10-16",2.78
"1711","2013-10-17",2.86
"1712","2013-10-18",2.94
"1713","2013-10-21",2.94
"1714","2013-10-22",2.96
"1715","2013-10-23",2.8
"1716","2013-10-24",2.86
"1717","2013-10-25",2.87
"1718","2013-10-28",2.76
"1719","2013-10-29",2.81
"1720","2013-10-30",2.75
"1721","2013-10-31",2.75
"1722","2013-11-01",2.72
"1723","2013-11-04",2.73
"1724","2013-11-05",2.74
"1725","2013-11-06",2.74
"1726","2013-11-07",2.71
"1727","2013-11-08",2.77
"1728","2013-11-11",2.74
"1729","2013-11-12",2.74
"1730","2013-11-13",2.75
"1731","2013-11-14",2.72
"1732","2013-11-15",2.74
"1733","2013-11-18",2.74
"1734","2013-11-19",2.72
"1735","2013-11-20",2.74
"1736","2013-11-21",2.72
"1737","2013-11-22",2.81
"1738","2013-11-25",2.78
"1739","2013-11-26",2.78
"1740","2013-11-27",2.84
"1741","2013-11-29",2.82
"1742","2013-12-02",2.78
"1743","2013-12-03",2.76
"1744","2013-12-04",2.77
"1745","2013-12-05",2.8
"1746","2013-12-06",2.76
"1747","2013-12-09",2.81
"1748","2013-12-10",2.82
"1749","2013-12-11",2.83
"1750","2013-12-12",2.85
"1751","2013-12-13",2.9
"1752","2013-12-16",2.85
"1753","2013-12-17",2.86
"1754","2013-12-18",2.87
"1755","2013-12-19",2.9
"1756","2013-12-20",2.92
"1757","2013-12-23",2.91
"1758","2013-12-24",2.91
"1759","2013-12-26",2.85
"1760","2013-12-27",2.88
"1761","2013-12-30",2.84
"1762","2013-12-31",2.8
"1763","2014-01-02",2.73
"1764","2014-01-03",2.73
"1765","2014-01-06",2.73
"1766","2014-01-07",2.73
"1767","2014-01-08",2.65
"1768","2014-01-09",2.68
"1769","2014-01-10",2.59
"1770","2014-01-13",2.6
"1771","2014-01-14",2.57
"1772","2014-01-15",2.62
"1773","2014-01-16",2.6
"1774","2014-01-17",2.6
"1775","2014-01-21",2.64
"1776","2014-01-22",2.63
"1777","2014-01-23",2.59
"1778","2014-01-24",2.55
"1779","2014-01-27",2.51
"1780","2014-01-28",2.53
"1781","2014-01-29",2.41
"1782","2014-01-30",2.56
"1783","2014-01-31",2.43
"1784","2014-02-03",2.34
"1785","2014-02-04",2.36
"1786","2014-02-05",2.39
"1787","2014-02-06",2.42
"1788","2014-02-07",2.46
"1789","2014-02-10",2.45
"1790","2014-02-11",2.52
"1791","2014-02-12",2.53
"1792","2014-02-13",2.53
"1793","2014-02-14",2.6
"1794","2014-02-18",2.54
"1795","2014-02-19",2.51
"1796","2014-02-20",2.5
"1797","2014-02-21",2.55
"1798","2014-02-24",2.55
"1799","2014-02-25",2.52
"1800","2014-02-26",2.4
"1801","2014-02-27",2.44
"1802","2014-02-28",2.39
"1803","2014-03-03",2.47
"1804","2014-03-04",2.45
"1805","2014-03-05",2.48
"1806","2014-03-06",2.45
"1807","2014-03-07",2.45
"1808","2014-03-10",2.45
"1809","2014-03-11",2.48
"1810","2014-03-12",2.43
"1811","2014-03-13",2.42
"1812","2014-03-14",2.42
"1813","2014-03-17",2.38
"1814","2014-03-18",2.4
"1815","2014-03-19",2.4
"1816","2014-03-20",2.41
"1817","2014-03-21",2.41
"1818","2014-03-24",2.33
"1819","2014-03-25",2.27
"1820","2014-03-26",2.09
"1821","2014-03-27",2.18
"1822","2014-03-28",2.18
"1823","2014-03-31",2.17
"1824","2014-04-01",2.16
"1825","2014-04-02",2.11
"1826","2014-04-03",2.09
"1827","2014-04-04",2.11
"1828","2014-04-07",2.05
"1829","2014-04-08",2.03
"1830","2014-04-09",2.03
"1831","2014-04-10",2.05
"1832","2014-04-11",2.06
"1833","2014-04-14",2.01
"1834","2014-04-15",2.02
"1835","2014-04-16",2.03
"1836","2014-04-17",2.02
"1837","2014-04-21",2.07
"1838","2014-04-22",2.11
"1839","2014-04-23",2.11
"1840","2014-04-24",2.08
"1841","2014-04-25",2.08
"1842","2014-04-28",2
"1843","2014-04-29",2
"1844","2014-04-30",2
"1845","2014-05-01",1.98
"1846","2014-05-02",2.01
"1847","2014-05-05",2
"1848","2014-05-06",1.89
"1849","2014-05-07",1.89
"1850","2014-05-08",1.87
"1851","2014-05-09",1.91
"1852","2014-05-12",1.89
"1853","2014-05-13",1.86
"1854","2014-05-14",1.56
"1855","2014-05-15",1.51
"1856","2014-05-16",1.54
"1857","2014-05-19",1.55
"1858","2014-05-20",1.52
"1859","2014-05-21",1.5
"1860","2014-05-22",1.52
"1861","2014-05-23",1.51
"1862","2014-05-27",1.54
"1863","2014-05-28",1.47
"1864","2014-05-29",1.41
"1865","2014-05-30",1.48
"1866","2014-06-02",1.5
"1867","2014-06-03",1.47
"1868","2014-06-04",1.48
"1869","2014-06-05",1.5
"1870","2014-06-06",1.5
"1871","2014-06-09",1.49
"1872","2014-06-10",1.47
"1873","2014-06-11",1.5
"1874","2014-06-12",1.48
"1875","2014-06-13",1.49
"1876","2014-06-16",1.46
"1877","2014-06-17",1.43
"1878","2014-06-18",1.41
"1879","2014-06-19",1.43
"1880","2014-06-20",1.4
"1881","2014-06-23",1.4
"1882","2014-06-24",1.38
"1883","2014-06-25",1.33
"1884","2014-06-26",1.28
"1885","2014-06-27",1.27
"1886","2014-06-30",1.41
"1887","2014-07-01",1.44
"1888","2014-07-02",1.44
"1889","2014-07-03",1.47
"1890","2014-07-07",1.44
"1891","2014-07-08",1.4
"1892","2014-07-09",1.43
"1893","2014-07-10",1.43
"1894","2014-07-11",1.43
"1895","2014-07-14",1.42
"1896","2014-07-15",1.42
"1897","2014-07-16",1.44
"1898","2014-07-17",1.41
"1899","2014-07-18",1.39
"1900","2014-07-21",1.39
"1901","2014-07-22",1.42
"1902","2014-07-23",1.44
"1903","2014-07-24",1.44
"1904","2014-07-25",1.42
"1905","2014-07-28",1.42
"1906","2014-07-29",1.39
"1907","2014-07-30",1.41
"1908","2014-07-31",1.41
"1909","2014-08-01",1.37
"1910","2014-08-04",1.33
"1911","2014-08-05",1.27
"1912","2014-08-06",1.26
"1913","2014-08-07",1.1
"1914","2014-08-08",0.98
"1915","2014-08-11",1.01
"1916","2014-08-12",1.01
"1917","2014-08-13",0.97
"1918","2014-08-14",0.97
"1919","2014-08-15",0.96
"1920","2014-08-18",0.98
"1921","2014-08-19",0.98
"1922","2014-08-20",0.97
"1923","2014-08-21",0.96
"1924","2014-08-22",0.88
"1925","2014-08-25",0.95
"1926","2014-08-26",0.94
"1927","2014-08-27",0.96
"1928","2014-08-28",1.05
"1929","2014-08-29",1.07
"1930","2014-09-02",1.03
"1931","2014-09-03",1.02
"1932","2014-09-04",1.01
"1933","2014-09-05",1.03
"1934","2014-09-08",1.03
"1935","2014-09-09",1
"1936","2014-09-10",1.02
"1937","2014-09-11",0.98
