"","date","SIRI"
"2867","2018-05-22",6.94
"2868","2018-05-23",6.93
"2869","2018-05-24",6.92
"2870","2018-05-25",6.95
"2871","2018-05-29",6.98
"2872","2018-05-30",7.12
"2873","2018-05-31",7.1
"2874","2018-06-01",7.07
"2875","2018-06-04",7.1
"2876","2018-06-05",7.06
"2877","2018-06-06",7.15
"2878","2018-06-07",7.18
"2879","2018-06-08",7.24
"2880","2018-06-11",7.22
"2881","2018-06-12",7.27
"2882","2018-06-13",7.31
"2883","2018-06-14",7.38
"2884","2018-06-15",7.58
"2885","2018-06-18",7.64
"2886","2018-06-19",7.47
"2887","2018-06-20",7.51
"2888","2018-06-21",7.16
"2889","2018-06-22",7.14
"2890","2018-06-25",7.06
"2891","2018-06-26",6.92
"2892","2018-06-27",6.65
"2893","2018-06-28",6.82
"2894","2018-06-29",6.77
"2895","2018-07-02",6.82
"2896","2018-07-03",6.75
"2897","2018-07-05",6.9
"2898","2018-07-06",7
"2899","2018-07-09",7.04
"2900","2018-07-10",7.02
"2901","2018-07-11",7.05
"2902","2018-07-12",7.11
"2903","2018-07-13",7.1
"2904","2018-07-16",7.04
"2905","2018-07-17",7.07
"2906","2018-07-18",7.13
"2907","2018-07-19",7.14
"2908","2018-07-20",7.11
"2909","2018-07-23",7.12
"2910","2018-07-24",6.98
"2911","2018-07-25",7.14
"2912","2018-07-26",7.2
"2913","2018-07-27",7.08
"2914","2018-07-30",6.99
"2915","2018-07-31",7.02
"2916","2018-08-01",6.86
"2917","2018-08-02",6.96
"2918","2018-08-03",6.87
"2919","2018-08-06",6.89
"2920","2018-08-07",6.86
"2921","2018-08-08",6.95
"2922","2018-08-09",7
"2923","2018-08-10",6.96
"2924","2018-08-13",6.95
"2925","2018-08-14",6.96
"2926","2018-08-15",6.9
"2927","2018-08-16",6.94
"2928","2018-08-17",6.97
"2929","2018-08-20",6.95
"2930","2018-08-21",6.94
"2931","2018-08-22",7
"2932","2018-08-23",6.9
"2933","2018-08-24",6.96
"2934","2018-08-27",7.02
"2935","2018-08-28",7
"2936","2018-08-29",7.1
"2937","2018-08-30",7.06
"2938","2018-08-31",7.1
"2939","2018-09-04",7.15
"2940","2018-09-05",7
"2941","2018-09-06",7.02
"2942","2018-09-07",6.98
"2943","2018-09-10",7.14
"2944","2018-09-11",7.18
"2945","2018-09-12",7.12
"2946","2018-09-13",7.19
"2947","2018-09-14",7.13
"2948","2018-09-17",7.06
"2949","2018-09-18",7.04
"2950","2018-09-19",7
"2951","2018-09-20",7.01
"2952","2018-09-21",6.98
"2953","2018-09-24",6.26
"2954","2018-09-25",6.27
"2955","2018-09-26",6.38
"2956","2018-09-27",6.36
"2957","2018-09-28",6.32
"2958","2018-10-01",6.3
"2959","2018-10-02",6.23
"2960","2018-10-03",6.26
"2961","2018-10-04",6.21
"2962","2018-10-05",6.13
"2963","2018-10-08",6.2
"2964","2018-10-09",6.18
"2965","2018-10-10",5.95
"2966","2018-10-11",5.97
"2967","2018-10-12",6.19
"2968","2018-10-15",6.14
"2969","2018-10-16",6.31
"2970","2018-10-17",6.25
"2971","2018-10-18",6.16
"2972","2018-10-19",6.01
"2973","2018-10-22",6.03
"2974","2018-10-23",5.95
"2975","2018-10-24",5.65
"2976","2018-10-25",5.79
"2977","2018-10-26",5.67
"2978","2018-10-29",5.62
"2979","2018-10-30",5.86
"2980","2018-10-31",6.02
"2981","2018-11-01",6.11
"2982","2018-11-02",6.11
"2983","2018-11-05",6.11
"2984","2018-11-06",6.34
"2985","2018-11-07",6.3
"2986","2018-11-08",6.21
"2987","2018-11-09",6.21
"2988","2018-11-12",6.12
"2989","2018-11-13",6.15
"2990","2018-11-14",6.25
"2991","2018-11-15",6.32
"2992","2018-11-16",6.27
"2993","2018-11-19",6.05
"2994","2018-11-20",5.87
"2995","2018-11-21",6.04
"2996","2018-11-23",6.06
"2997","2018-11-26",6.14
"2998","2018-11-27",6.1
"2999","2018-11-28",6.19
"3000","2018-11-29",6.32
"3001","2018-11-30",6.23
"3002","2018-12-03",6.32
"3003","2018-12-04",6.19
"3004","2018-12-06",6.35
"3005","2018-12-07",6.22
"3006","2018-12-10",6.2
"3007","2018-12-11",6.26
"3008","2018-12-12",6.32
"3009","2018-12-13",6.24
"3010","2018-12-14",6.17
"3011","2018-12-17",6.12
"3012","2018-12-18",6.15
"3013","2018-12-19",6.02
"3014","2018-12-20",5.89
"3015","2018-12-21",5.59
"3016","2018-12-24",5.51
"3017","2018-12-26",5.73
"3018","2018-12-27",5.73
"3019","2018-12-28",5.72
"3020","2018-12-31",5.71
"3021","2019-01-02",5.9
"3022","2019-01-03",5.94
"3023","2019-01-04",6.17
"3024","2019-01-07",6.22
"3025","2019-01-08",6.35
"3026","2019-01-09",6.06
"3027","2019-01-10",6.07
"3028","2019-01-11",6.07
"3029","2019-01-14",5.95
"3030","2019-01-15",5.98
"3031","2019-01-16",6.02
"3032","2019-01-17",6.05
"3033","2019-01-18",6.05
"3034","2019-01-22",5.85
"3035","2019-01-23",5.84
"3036","2019-01-24",5.75
"3037","2019-01-25",5.82
"3038","2019-01-28",5.75
"3039","2019-01-29",5.74
"3040","2019-01-30",5.92
"3041","2019-01-31",5.83
"3042","2019-02-01",5.98
"3043","2019-02-04",6.04
"3044","2019-02-05",6.02
"3045","2019-02-06",5.97
"3046","2019-02-07",5.89
"3047","2019-02-08",5.93
"3048","2019-02-11",5.86
"3049","2019-02-12",5.9
"3050","2019-02-13",5.9
"3051","2019-02-14",5.92
"3052","2019-02-15",6.03
"3053","2019-02-19",6
"3054","2019-02-20",6.04
"3055","2019-02-21",6.08
"3056","2019-02-22",6.06
"3057","2019-02-25",6.02
"3058","2019-02-26",5.92
"3059","2019-02-27",5.92
"3060","2019-02-28",5.93
"3061","2019-03-01",5.99
"3062","2019-03-04",6
"3063","2019-03-05",6.03
"3064","2019-03-06",6
"3065","2019-03-07",5.99
"3066","2019-03-08",5.94
"3067","2019-03-11",5.97
"3068","2019-03-12",6.14
"3069","2019-03-13",6.09
"3070","2019-03-14",6.13
"3071","2019-03-15",6.17
"3072","2019-03-18",6.06
"3073","2019-03-19",6.11
"3074","2019-03-20",6.02
"3075","2019-03-21",5.98
"3076","2019-03-22",5.76
"3077","2019-03-25",5.75
"3078","2019-03-26",5.7
"3079","2019-03-27",5.66
"3080","2019-03-28",5.69
"3081","2019-03-29",5.67
"3082","2019-04-01",5.79
"3083","2019-04-02",5.87
"3084","2019-04-03",5.92
"3085","2019-04-04",5.96
"3086","2019-04-05",5.94
"3087","2019-04-08",5.98
"3088","2019-04-09",5.97
"3089","2019-04-10",5.99
"3090","2019-04-11",6.05
"3091","2019-04-12",6.1
"3092","2019-04-15",5.99
"3093","2019-04-16",5.96
"3094","2019-04-17",6.01
"3095","2019-04-18",6.04
"3096","2019-04-22",6.12
"3097","2019-04-23",6.15
"3098","2019-04-24",5.71
"3099","2019-04-25",5.73
"3100","2019-04-26",5.78
"3101","2019-04-29",5.87
"3102","2019-04-30",5.81
"3103","2019-05-01",5.88
"3104","2019-05-02",5.77
"3105","2019-05-03",5.88
"3106","2019-05-06",5.84
"3107","2019-05-07",5.72
"3108","2019-05-08",5.74
"3109","2019-05-09",5.71
"3110","2019-05-10",5.74
"3111","2019-05-13",5.57
"3112","2019-05-14",5.63
"3113","2019-05-15",5.61
"3114","2019-05-16",5.65
"3115","2019-05-17",5.66
"3116","2019-05-20",5.58
"3117","2019-05-21",5.64
"3118","2019-05-22",5.56
"3119","2019-05-23",5.39
"3120","2019-05-24",5.41
"3121","2019-05-28",5.35
"3122","2019-05-29",5.34
"3123","2019-05-30",5.37
"3124","2019-05-31",5.31
"3125","2019-06-03",5.27
"3126","2019-06-04",5.39
"3127","2019-06-05",5.27
"3128","2019-06-06",5.31
"3129","2019-06-07",5.31
"3130","2019-06-10",5.43
"3131","2019-06-11",5.49
"3132","2019-06-12",5.5
"3133","2019-06-13",5.58
"3134","2019-06-14",5.56
"3135","2019-06-17",5.63
"3136","2019-06-18",5.7
"3137","2019-06-19",5.68
"3138","2019-06-20",5.74
"3139","2019-06-21",5.6
"3140","2019-06-24",5.59
"3141","2019-06-25",5.54
"3142","2019-06-26",5.53
"3143","2019-06-27",5.57
"3144","2019-06-28",5.58
"3145","2019-07-01",5.71
"3146","2019-07-02",5.83
"3147","2019-07-03",5.88
"3148","2019-07-05",5.91
"3149","2019-07-08",5.93
"3150","2019-07-09",5.96
"3151","2019-07-10",6.03
"3152","2019-07-11",6.03
"3153","2019-07-12",6.07
"3154","2019-07-15",6.04
"3155","2019-07-16",6.05
"3156","2019-07-17",6.04
"3157","2019-07-18",6.04
"3158","2019-07-19",6.06
"3159","2019-07-22",6.08
"3160","2019-07-23",6.04
"3161","2019-07-24",6.1
"3162","2019-07-25",6.14
"3163","2019-07-26",6.22
"3164","2019-07-29",6.16
"3165","2019-07-30",6.18
"3166","2019-07-31",6.26
"3167","2019-08-01",6.27
"3168","2019-08-02",6.34
"3169","2019-08-05",6.05
"3170","2019-08-06",6.09
"3171","2019-08-07",6.11
"3172","2019-08-08",6.17
"3173","2019-08-09",6.12
"3174","2019-08-12",6.04
"3175","2019-08-13",6.08
"3176","2019-08-14",6
"3177","2019-08-15",5.97
"3178","2019-08-16",6.08
"3179","2019-08-19",6.18
"3180","2019-08-20",6.09
"3181","2019-08-21",6.16
"3182","2019-08-22",6.16
"3183","2019-08-23",5.99
"3184","2019-08-26",6.08
"3185","2019-08-27",6.06
"3186","2019-08-28",6.13
"3187","2019-08-29",6.21
"3188","2019-08-30",6.17
"3189","2019-09-03",6.16
"3190","2019-09-04",6.21
"3191","2019-09-05",6.28
"3192","2019-09-06",6.25
"3193","2019-09-09",6.29
"3194","2019-09-10",6.36
"3195","2019-09-11",6.49
"3196","2019-09-12",6.45
"3197","2019-09-13",6.39
"3198","2019-09-16",6.37
"3199","2019-09-17",6.47
"3200","2019-09-18",6.39
"3201","2019-09-19",6.34
"3202","2019-09-20",6.26
"3203","2019-09-23",6.29
"3204","2019-09-24",6.23
"3205","2019-09-25",6.32
"3206","2019-09-26",6.26
"3207","2019-09-27",6.21
"3208","2019-09-30",6.26
"3209","2019-10-01",6.18
"3210","2019-10-02",6.23
"3211","2019-10-03",6.35
"3212","2019-10-04",6.38
"3213","2019-10-07",6.33
"3214","2019-10-08",6.24
"3215","2019-10-09",6.25
"3216","2019-10-10",6.25
"3217","2019-10-11",6.31
"3218","2019-10-14",6.33
"3219","2019-10-15",6.44
"3220","2019-10-16",6.43
"3221","2019-10-17",6.48
"3222","2019-10-18",6.43
"3223","2019-10-21",6.42
"3224","2019-10-22",6.4
"3225","2019-10-23",6.45
"3226","2019-10-24",6.46
"3227","2019-10-25",6.44
"3228","2019-10-28",6.46
"3229","2019-10-29",6.37
"3230","2019-10-30",6.47
"3231","2019-10-31",6.72
"3232","2019-11-01",6.82
"3233","2019-11-04",6.77
"3234","2019-11-05",6.83
"3235","2019-11-06",6.78
"3236","2019-11-07",6.8
"3237","2019-11-08",6.85
"3238","2019-11-11",6.96
"3239","2019-11-12",6.93
"3240","2019-11-13",6.88
"3241","2019-11-14",6.98
"3242","2019-11-15",6.92
"3243","2019-11-18",6.95
"3244","2019-11-19",6.97
"3245","2019-11-20",6.9
"3246","2019-11-21",6.96
"3247","2019-11-22",6.81
"3248","2019-11-25",6.85
"3249","2019-11-26",6.9
"3250","2019-11-27",6.93
"3251","2019-11-29",6.98
"3252","2019-12-02",6.89
"3253","2019-12-03",6.78
"3254","2019-12-04",6.87
"3255","2019-12-05",6.86
"3256","2019-12-06",6.83
"3257","2019-12-09",6.87
"3258","2019-12-10",6.89
"3259","2019-12-11",6.87
"3260","2019-12-12",6.89
"3261","2019-12-13",6.92
"3262","2019-12-16",6.95
"3263","2019-12-17",6.99
"3264","2019-12-18",7.04
"3265","2019-12-19",7.08
"3266","2019-12-20",7.18
"3267","2019-12-23",7.09
"3268","2019-12-24",7.14
"3269","2019-12-26",7.16
"3270","2019-12-27",7.14
"3271","2019-12-30",7.09
"3272","2019-12-31",7.15
"3273","2020-01-02",7.13
"3274","2020-01-03",7.09
"3275","2020-01-06",7.12
"3276","2020-01-07",7.07
"3277","2020-01-08",7.06
"3278","2020-01-09",7.05
"3279","2020-01-10",7
"3280","2020-01-13",7.05
"3281","2020-01-14",7.11
"3282","2020-01-15",7.17
"3283","2020-01-16",7.2
"3284","2020-01-17",7.17
"3285","2020-01-21",7.15
"3286","2020-01-22",7.2
"3287","2020-01-23",7.16
"3288","2020-01-24",7.11
"3289","2020-01-27",7.12
"3290","2020-01-28",7.13
"3291","2020-01-29",7.08
"3292","2020-01-30",7.19
"3293","2020-01-31",7.07
"3294","2020-02-03",7.17
"3295","2020-02-04",7.21
"3296","2020-02-05",7.17
"3297","2020-02-06",7.19
"3298","2020-02-07",7.11
"3299","2020-02-10",7.2
"3300","2020-02-11",7.16
"3301","2020-02-12",7.21
"3302","2020-02-13",7.23
"3303","2020-02-14",7.21
"3304","2020-02-18",7.24
"3305","2020-02-19",7.25
"3306","2020-02-20",7.34
"3307","2020-02-21",7.24
"3308","2020-02-24",7.04
"3309","2020-02-25",6.98
"3310","2020-02-26",6.79
"3311","2020-02-27",6.46
"3312","2020-02-28",6.34
"3313","2020-03-02",6.55
"3314","2020-03-03",6.48
"3315","2020-03-04",6.65
"3316","2020-03-05",6.64
"3317","2020-03-06",6.44
"3318","2020-03-09",6.04
"3319","2020-03-10",6.33
"3320","2020-03-11",6.05
"3321","2020-03-12",5.56
"3322","2020-03-13",5.9
"3323","2020-03-16",5.08
"3324","2020-03-17",5.43
"3325","2020-03-18",4.75
"3326","2020-03-19",4.79
"3327","2020-03-20",4.44
"3328","2020-03-23",4.52
"3329","2020-03-24",4.98
"3330","2020-03-25",5.05
"3331","2020-03-26",5.2
"3332","2020-03-27",4.93
"3333","2020-03-30",4.81
"3334","2020-03-31",4.94
"3335","2020-04-01",4.64
"3336","2020-04-02",4.75
"3337","2020-04-03",4.48
"3338","2020-04-06",4.79
"3339","2020-04-07",4.91
"3340","2020-04-08",5.17
"3341","2020-04-09",5.25
"3342","2020-04-13",5.12
"3343","2020-04-14",5.42
"3344","2020-04-15",5.3
"3345","2020-04-16",5.3
"3346","2020-04-17",5.29
"3347","2020-04-20",5.22
"3348","2020-04-21",5
"3349","2020-04-22",5.05
"3350","2020-04-23",5.37
"3351","2020-04-24",5.51
"3352","2020-04-27",5.61
"3353","2020-04-28",5.76
"3354","2020-04-29",5.92
"3355","2020-04-30",5.91
"3356","2020-05-01",5.8
"3357","2020-05-04",5.75
"3358","2020-05-05",5.74
"3359","2020-05-06",5.66
"3360","2020-05-07",5.52
"3361","2020-05-08",5.75
"3362","2020-05-11",5.66
"3363","2020-05-12",5.43
"3364","2020-05-13",5.22
"3365","2020-05-14",5.29
"3366","2020-05-15",5.34
"3367","2020-05-18",5.51
"3368","2020-05-19",5.45
"3369","2020-05-20",5.23
"3370","2020-05-21",5.2
"3371","2020-05-22",5.31
"3372","2020-05-26",5.48
"3373","2020-05-27",5.78
"3374","2020-05-28",5.68
"3375","2020-05-29",5.82
"3376","2020-06-01",5.97
"3377","2020-06-02",5.98
"3378","2020-06-03",6.25
"3379","2020-06-04",6.45
"3380","2020-06-05",6.51
"3381","2020-06-08",6.52
"3382","2020-06-09",6.33
"3383","2020-06-10",6.22
"3384","2020-06-11",5.85
"3385","2020-06-12",5.94
"3386","2020-06-15",5.99
"3387","2020-06-16",6.04
"3388","2020-06-17",6.02
"3389","2020-06-18",6.06
"3390","2020-06-19",5.96
"3391","2020-06-22",5.96
"3392","2020-06-23",5.9
"3393","2020-06-24",5.78
"3394","2020-06-25",5.82
"3395","2020-06-26",5.54
"3396","2020-06-29",5.7
"3397","2020-06-30",5.87
"3398","2020-07-01",5.89
"3399","2020-07-02",5.84
"3400","2020-07-06",5.87
"3401","2020-07-07",5.79
"3402","2020-07-08",5.78
"3403","2020-07-09",5.63
"3404","2020-07-10",5.7
"3405","2020-07-13",5.59
"3406","2020-07-14",5.66
"3407","2020-07-15",6.01
"3408","2020-07-16",5.95
"3409","2020-07-17",5.89
"3410","2020-07-20",5.82
"3411","2020-07-21",5.87
"3412","2020-07-22",5.94
"3413","2020-07-23",5.89
"3414","2020-07-24",5.91
"3415","2020-07-27",5.99
"3416","2020-07-28",5.95
"3417","2020-07-29",5.91
"3418","2020-07-30",5.87
"3419","2020-07-31",5.88
"3420","2020-08-03",5.87
"3421","2020-08-04",5.92
"3422","2020-08-05",5.91
"3423","2020-08-06",5.92
"3424","2020-08-07",5.98
"3425","2020-08-10",6.01
"3426","2020-08-11",6.05
"3427","2020-08-12",6.09
"3428","2020-08-13",6.01
"3429","2020-08-14",5.98
"3430","2020-08-17",6
"3431","2020-08-18",5.95
"3432","2020-08-19",5.87
"3433","2020-08-20",5.83
"3434","2020-08-21",5.82
"3435","2020-08-24",5.85
"3436","2020-08-25",5.86
"3437","2020-08-26",5.83
"3438","2020-08-27",5.9
"3439","2020-08-28",5.96
"3440","2020-08-31",5.87
"3441","2020-09-01",5.83
"3442","2020-09-02",5.93
"3443","2020-09-03",5.76
"3444","2020-09-04",5.72
"3445","2020-09-08",5.62
"3446","2020-09-09",5.71
"3447","2020-09-10",5.58
"3448","2020-09-11",5.48
"3449","2020-09-14",5.64
"3450","2020-09-15",5.36
"3451","2020-09-16",5.4
"3452","2020-09-17",5.31
"3453","2020-09-18",5.16
"3454","2020-09-21",5.11
"3455","2020-09-22",5.13
"3456","2020-09-23",5.02
"3457","2020-09-24",5.1
"3458","2020-09-25",5.12
"3459","2020-09-28",5.29
"3460","2020-09-29",5.25
"3461","2020-09-30",5.36
"3462","2020-10-01",5.65
"3463","2020-10-02",5.56
"3464","2020-10-05",5.61
"3465","2020-10-06",5.56
"3466","2020-10-07",5.82
"3467","2020-10-08",5.96
"3468","2020-10-09",5.84
"3469","2020-10-12",5.91
"3470","2020-10-13",5.89
"3471","2020-10-14",5.84
"3472","2020-10-15",5.84
"3473","2020-10-16",5.84
"3474","2020-10-19",5.73
"3475","2020-10-20",5.8
"3476","2020-10-21",5.86
"3477","2020-10-22",5.99
"3478","2020-10-23",5.98
"3479","2020-10-26",5.79
"3480","2020-10-27",5.91
"3481","2020-10-28",5.7
"3482","2020-10-29",5.83
"3483","2020-10-30",5.73
"3484","2020-11-02",5.78
"3485","2020-11-03",5.82
"3486","2020-11-04",5.89
"3487","2020-11-05",6.09
"3488","2020-11-06",6.03
"3489","2020-11-09",6.05
"3490","2020-11-10",5.99
"3491","2020-11-11",6.18
"3492","2020-11-12",6.11
"3493","2020-11-13",6.27
"3494","2020-11-16",6.37
"3495","2020-11-17",6.41
"3496","2020-11-18",6.32
"3497","2020-11-19",6.41
"3498","2020-11-20",6.42
"3499","2020-11-23",6.56
"3500","2020-11-24",6.55
"3501","2020-11-25",6.47
"3502","2020-11-27",6.55
