"","date","BBGI"
"1005","2010-12-28",6.01
"1006","2010-12-29",6
"1007","2010-12-30",5.77
"1008","2010-12-31",5.99
"1009","2011-01-03",6.03
"1010","2011-01-04",5.96
"1011","2011-01-05",5.92
"1012","2011-01-06",5.78
"1013","2011-01-07",5.62
"1014","2011-01-10",5.52
"1015","2011-01-11",5.51
"1016","2011-01-12",5.56
"1017","2011-01-13",5.45
"1018","2011-01-14",5.6
"1019","2011-01-18",6.07
"1020","2011-01-19",5.72
"1021","2011-01-20",5.55
"1022","2011-01-21",5.53
"1023","2011-01-24",5.78
"1024","2011-01-25",5.79
"1025","2011-01-26",5.78
"1026","2011-01-27",5.79
"1027","2011-01-28",5.29
"1028","2011-01-31",5.35
"1029","2011-02-01",5.37
"1030","2011-02-02",5.36
"1031","2011-02-03",5.32
"1032","2011-02-04",5.05
"1033","2011-02-07",4.6
"1034","2011-02-08",5.44
"1035","2011-02-09",5.35
"1036","2011-02-10",5.84
"1037","2011-02-11",6.43
"1038","2011-02-14",6.41
"1039","2011-02-15",6.35
"1040","2011-02-16",6.32
"1041","2011-02-17",6.7
"1042","2011-02-18",6.8
"1043","2011-02-22",6.63
"1044","2011-02-23",5.88
"1045","2011-02-24",6.15
"1046","2011-02-25",6.05
"1047","2011-02-28",6.13
"1048","2011-03-01",6.13
"1049","2011-03-02",6.15
"1050","2011-03-03",6.69
"1051","2011-03-04",6.61
"1052","2011-03-07",6.38
"1053","2011-03-08",6.56
"1054","2011-03-09",6.68
"1055","2011-03-10",6.07
"1056","2011-03-11",6.18
"1057","2011-03-14",6.01
"1058","2011-03-15",5.92
"1059","2011-03-16",5.77
"1060","2011-03-17",6.13
"1061","2011-03-18",6.18
"1062","2011-03-21",6.68
"1063","2011-03-22",6.51
"1064","2011-03-23",6.5
"1065","2011-03-24",6.51
"1066","2011-03-25",6.73
"1067","2011-03-28",6.84
"1068","2011-03-29",6.96
"1069","2011-03-30",7.3
"1070","2011-03-31",7.34
"1071","2011-04-01",8.16
"1072","2011-04-04",8.53
"1073","2011-04-05",8.25
"1074","2011-04-06",7.89
"1075","2011-04-07",6.84
"1076","2011-04-08",6.63
"1077","2011-04-11",6.67
"1078","2011-04-12",6.4
"1079","2011-04-13",6.42
"1080","2011-04-14",6.42
"1081","2011-04-15",6.51
"1082","2011-04-18",6.41
"1083","2011-04-19",6.37
"1084","2011-04-20",6.68
"1085","2011-04-21",6.85
"1086","2011-04-25",6.83
"1087","2011-04-26",7.06
"1088","2011-04-27",7.01
"1089","2011-04-28",6.92
"1090","2011-04-29",6.74
"1091","2011-05-02",6.48
"1092","2011-05-03",6.34
"1093","2011-05-04",5.88
"1094","2011-05-05",5.9
"1095","2011-05-06",5.7
"1096","2011-05-09",5.62
"1097","2011-05-10",4.88
"1098","2011-05-11",4.51
"1099","2011-05-12",4.46
"1100","2011-05-13",4.44
"1101","2011-05-16",4.2
"1102","2011-05-17",4.3
"1103","2011-05-18",4.37
"1104","2011-05-19",4.32
"1105","2011-05-20",4.37
"1106","2011-05-23",4.52
"1107","2011-05-24",4.68
"1108","2011-05-25",4.98
"1109","2011-05-26",5.06
"1110","2011-05-27",5.03
"1111","2011-05-31",4.96
"1112","2011-06-01",4.66
"1113","2011-06-02",4.42
"1114","2011-06-03",4.22
"1115","2011-06-06",3.7
"1116","2011-06-07",3.85
"1117","2011-06-08",4
"1118","2011-06-09",4.02
"1119","2011-06-10",3.92
"1120","2011-06-13",3.86
"1121","2011-06-14",4
"1122","2011-06-15",3.64
"1123","2011-06-16",3.71
"1124","2011-06-17",3.89
"1125","2011-06-20",4.04
"1126","2011-06-21",3.81
"1127","2011-06-22",3.76
"1128","2011-06-23",3.73
"1129","2011-06-24",4.1
"1130","2011-06-27",4.12
"1131","2011-06-28",4.17
"1132","2011-06-29",4
"1133","2011-06-30",4.21
"1134","2011-07-01",4.25
"1135","2011-07-05",4.24
"1136","2011-07-06",4.19
"1137","2011-07-07",4.07
"1138","2011-07-08",4.08
"1139","2011-07-11",4.2
"1140","2011-07-12",4.07
"1141","2011-07-13",4.04
"1142","2011-07-14",4.08
"1143","2011-07-15",4.08
"1144","2011-07-18",3.94
"1145","2011-07-19",3.86
"1146","2011-07-20",4.3
"1147","2011-07-21",4.07
"1148","2011-07-22",3.9
"1149","2011-07-25",4.08
"1150","2011-07-26",4.05
"1151","2011-07-27",4.05
"1152","2011-07-28",4.24
"1153","2011-07-29",4.18
"1154","2011-08-01",4.16
"1155","2011-08-02",4.19
"1156","2011-08-03",4.4
"1157","2011-08-04",4.36
"1158","2011-08-05",4.31
"1159","2011-08-08",4.04
"1160","2011-08-09",4.08
"1161","2011-08-10",4.1
"1162","2011-08-11",3.83
"1163","2011-08-12",3.9
"1164","2011-08-15",4
"1165","2011-08-16",4.1
"1166","2011-08-17",4.05
"1167","2011-08-18",4.09
"1168","2011-08-19",4.09
"1169","2011-08-22",4.08
"1170","2011-08-23",4.09
"1171","2011-08-24",4.09
"1172","2011-08-25",4.02
"1173","2011-08-26",4.14
"1174","2011-08-29",4.25
"1175","2011-08-30",4.21
"1176","2011-08-31",4.13
"1177","2011-09-01",4.04
"1178","2011-09-02",3.84
"1179","2011-09-06",3.95
"1180","2011-09-07",3.96
"1181","2011-09-08",4.08
"1182","2011-09-09",4.08
"1183","2011-09-12",3.92
"1184","2011-09-13",4
"1185","2011-09-14",4
"1186","2011-09-15",4.02
"1187","2011-09-16",4.01
"1188","2011-09-19",3.94
"1189","2011-09-20",4.05
"1190","2011-09-21",4.07
"1191","2011-09-22",4.08
"1192","2011-09-23",4.17
"1193","2011-09-26",4.17
"1194","2011-09-27",4.17
"1195","2011-09-28",4.17
"1196","2011-09-29",3.9
"1197","2011-09-30",3.8
"1198","2011-10-03",3.76
"1199","2011-10-04",3.76
"1200","2011-10-05",3.84
"1201","2011-10-06",3.84
"1202","2011-10-07",3.79
"1203","2011-10-10",3.84
"1204","2011-10-11",3.6
"1205","2011-10-12",3.92
"1206","2011-10-13",3.92
"1207","2011-10-14",3.69
"1208","2011-10-17",3.62
"1209","2011-10-18",4.03
"1210","2011-10-19",3.82
"1211","2011-10-20",3.82
"1212","2011-10-21",3.82
"1213","2011-10-24",3.82
"1214","2011-10-25",3.91
"1215","2011-10-26",3.91
"1216","2011-10-27",4.04
"1217","2011-10-28",3.98
"1218","2011-10-31",3.92
"1219","2011-11-01",3.98
"1220","2011-11-02",3.91
"1221","2011-11-03",3.9
"1222","2011-11-04",3.93
"1223","2011-11-07",3.95
"1224","2011-11-08",3.8
"1225","2011-11-09",3.91
"1226","2011-11-10",3.91
"1227","2011-11-11",4.04
"1228","2011-11-14",4.09
"1229","2011-11-15",4.09
"1230","2011-11-16",4.09
"1231","2011-11-17",3.92
"1232","2011-11-18",3.92
"1233","2011-11-21",3.92
"1234","2011-11-22",3.92
"1235","2011-11-23",3.89
"1236","2011-11-25",3.89
"1237","2011-11-28",3.88
"1238","2011-11-29",3.88
"1239","2011-11-30",3.84
"1240","2011-12-01",3.75
"1241","2011-12-02",3.6
"1242","2011-12-05",3.64
"1243","2011-12-06",3.55
"1244","2011-12-07",3.52
"1245","2011-12-08",3.52
"1246","2011-12-09",3.52
"1247","2011-12-12",3.57
"1248","2011-12-13",3.52
"1249","2011-12-14",3.41
"1250","2011-12-15",3.49
"1251","2011-12-16",3.42
"1252","2011-12-19",3.05
"1253","2011-12-20",3.1
"1254","2011-12-21",3.15
"1255","2011-12-22",3.16
"1256","2011-12-23",3.06
"1257","2011-12-27",3.05
"1258","2011-12-28",3.07
"1259","2011-12-29",3
"1260","2011-12-30",3.15
"1261","2012-01-03",3.26
"1262","2012-01-04",3.29
"1263","2012-01-05",3.45
"1264","2012-01-06",3.45
"1265","2012-01-09",3.44
"1266","2012-01-10",3.43
"1267","2012-01-11",3.38
"1268","2012-01-12",3.38
"1269","2012-01-13",3.41
"1270","2012-01-17",3.33
"1271","2012-01-18",3.16
"1272","2012-01-19",3.26
"1273","2012-01-20",3.28
"1274","2012-01-23",3.02
"1275","2012-01-24",3.04
"1276","2012-01-25",3.05
"1277","2012-01-26",3.39
"1278","2012-01-27",3.39
"1279","2012-01-30",3.37
"1280","2012-01-31",3.35
"1281","2012-02-01",3.28
"1282","2012-02-02",3.4
"1283","2012-02-03",3.25
"1284","2012-02-06",3.26
"1285","2012-02-07",3.35
"1286","2012-02-08",3.35
"1287","2012-02-09",3.3
"1288","2012-02-10",3.15
"1289","2012-02-13",3.38
"1290","2012-02-14",3.35
"1291","2012-02-15",3.34
"1292","2012-02-16",3.35
"1293","2012-02-17",3.35
"1294","2012-02-21",3.68
"1295","2012-02-22",3.49
"1296","2012-02-23",3.49
"1297","2012-02-24",3.61
"1298","2012-02-27",3.59
"1299","2012-02-28",3.69
"1300","2012-02-29",3.83
"1301","2012-03-01",3.87
"1302","2012-03-02",3.8
"1303","2012-03-05",3.65
"1304","2012-03-06",3.71
"1305","2012-03-07",3.71
"1306","2012-03-08",3.71
"1307","2012-03-09",3.76
"1308","2012-03-12",3.51
"1309","2012-03-13",3.63
"1310","2012-03-14",3.73
"1311","2012-03-15",3.88
"1312","2012-03-16",4
"1313","2012-03-19",4.2
"1314","2012-03-20",4.02
"1315","2012-03-21",4.14
"1316","2012-03-22",3.93
"1317","2012-03-23",4.39
"1318","2012-03-26",4.31
"1319","2012-03-27",4.31
"1320","2012-03-28",3.89
"1321","2012-03-29",4.15
"1322","2012-03-30",4.3
"1323","2012-04-02",4.48
"1324","2012-04-03",4.48
"1325","2012-04-04",4.28
"1326","2012-04-05",4.39
"1327","2012-04-09",4.25
"1328","2012-04-10",4.2
"1329","2012-04-11",4.2
"1330","2012-04-12",4.14
"1331","2012-04-13",4.04
"1332","2012-04-16",4.4
"1333","2012-04-17",4.67
"1334","2012-04-18",4.5
"1335","2012-04-19",4.5
"1336","2012-04-20",4.5
"1337","2012-04-23",4.55
"1338","2012-04-24",4.59
"1339","2012-04-25",4.6
"1340","2012-04-26",4.47
"1341","2012-04-27",4.67
"1342","2012-04-30",5.1
"1343","2012-05-01",5.25
"1344","2012-05-02",5.4
"1345","2012-05-03",5.94
"1346","2012-05-04",5.57
"1347","2012-05-07",6
"1348","2012-05-08",5.99
"1349","2012-05-09",5.96
"1350","2012-05-10",5.97
"1351","2012-05-11",6
"1352","2012-05-14",5.77
"1353","2012-05-15",5.67
"1354","2012-05-16",5.72
"1355","2012-05-17",5.67
"1356","2012-05-18",5.64
"1357","2012-05-21",5.79
"1358","2012-05-22",5.82
"1359","2012-05-23",5.66
"1360","2012-05-24",5.76
"1361","2012-05-25",5.76
"1362","2012-05-29",5.72
"1363","2012-05-30",5.7
"1364","2012-05-31",6.01
"1365","2012-06-01",6.05
"1366","2012-06-04",6.03
"1367","2012-06-05",5.89
"1368","2012-06-06",6
"1369","2012-06-07",5.85
"1370","2012-06-08",5.82
"1371","2012-06-11",5.67
"1372","2012-06-12",5.7
"1373","2012-06-13",5.45
"1374","2012-06-14",5.73
"1375","2012-06-15",5.64
"1376","2012-06-18",6.01
"1377","2012-06-19",5.85
"1378","2012-06-20",5.93
"1379","2012-06-21",5.99
"1380","2012-06-22",5.73
"1381","2012-06-25",5.52
"1382","2012-06-26",5.65
"1383","2012-06-27",5.59
"1384","2012-06-28",5.71
"1385","2012-06-29",5.89
"1386","2012-07-02",6
"1387","2012-07-03",6
"1388","2012-07-05",6
"1389","2012-07-06",5.92
"1390","2012-07-09",6
"1391","2012-07-10",6
"1392","2012-07-11",5.98
"1393","2012-07-12",5.97
"1394","2012-07-13",6
"1395","2012-07-16",5.96
"1396","2012-07-17",5.99
"1397","2012-07-18",5.98
"1398","2012-07-19",5.92
"1399","2012-07-20",5.89
"1400","2012-07-23",5.57
"1401","2012-07-24",5.33
"1402","2012-07-25",5.15
"1403","2012-07-26",5.41
"1404","2012-07-27",5.68
"1405","2012-07-30",5.32
"1406","2012-07-31",5.02
"1407","2012-08-01",4.79
"1408","2012-08-02",4.55
"1409","2012-08-03",4.56
"1410","2012-08-06",4.81
"1411","2012-08-07",4.98
"1412","2012-08-08",5.04
"1413","2012-08-09",5.03
"1414","2012-08-10",5.04
"1415","2012-08-13",5.11
"1416","2012-08-14",5.26
"1417","2012-08-15",5.87
"1418","2012-08-16",5.7
"1419","2012-08-17",5.83
"1420","2012-08-20",5.71
"1421","2012-08-21",5.71
"1422","2012-08-22",5.16
"1423","2012-08-23",5.24
"1424","2012-08-24",5.25
"1425","2012-08-27",5.09
"1426","2012-08-28",4.94
"1427","2012-08-29",4.87
"1428","2012-08-30",4.56
"1429","2012-08-31",4.35
"1430","2012-09-04",4.62
"1431","2012-09-05",4.63
"1432","2012-09-06",5.28
"1433","2012-09-07",5.29
"1434","2012-09-10",4.99
"1435","2012-09-11",5.12
"1436","2012-09-12",5.18
"1437","2012-09-13",5.31
"1438","2012-09-14",5.35
"1439","2012-09-17",5.38
"1440","2012-09-18",5.13
"1441","2012-09-19",5.22
"1442","2012-09-20",5.2
"1443","2012-09-21",4.96
"1444","2012-09-24",5.2
"1445","2012-09-25",5.07
"1446","2012-09-26",5.2
"1447","2012-09-27",4.92
"1448","2012-09-28",4.88
"1449","2012-10-01",4.95
"1450","2012-10-02",4.96
"1451","2012-10-03",4.96
"1452","2012-10-04",5.1
"1453","2012-10-05",5.07
"1454","2012-10-08",4.96
"1455","2012-10-09",4.94
"1456","2012-10-10",4.99
"1457","2012-10-11",5
"1458","2012-10-12",4.96
"1459","2012-10-15",5.01
"1460","2012-10-16",5.08
"1461","2012-10-17",4.96
"1462","2012-10-18",4.9
"1463","2012-10-19",4.78
"1464","2012-10-22",4.85
"1465","2012-10-23",4.86
"1466","2012-10-24",4.86
"1467","2012-10-25",4.98
"1468","2012-10-26",4.83
"1469","2012-10-31",4.86
"1470","2012-11-01",4.97
"1471","2012-11-02",4.83
"1472","2012-11-05",4.88
"1473","2012-11-06",5
"1474","2012-11-07",4.76
"1475","2012-11-08",4.12
"1476","2012-11-09",3.86
"1477","2012-11-12",4.05
"1478","2012-11-13",4.01
"1479","2012-11-14",4.1
"1480","2012-11-15",4.06
"1481","2012-11-16",4.15
"1482","2012-11-19",4.59
"1483","2012-11-20",4.34
"1484","2012-11-21",4.7
"1485","2012-11-23",4.96
"1486","2012-11-26",4.85
"1487","2012-11-27",4.89
"1488","2012-11-28",5.03
"1489","2012-11-29",5
"1490","2012-11-30",4.89
"1491","2012-12-03",4.98
"1492","2012-12-04",4.88
"1493","2012-12-05",5.01
"1494","2012-12-06",5
"1495","2012-12-07",4.94
"1496","2012-12-10",4.98
"1497","2012-12-11",4.98
"1498","2012-12-12",4.73
"1499","2012-12-13",4.44
"1500","2012-12-14",4.62
"1501","2012-12-17",4.95
"1502","2012-12-18",5
"1503","2012-12-19",5.03
"1504","2012-12-20",5
"1505","2012-12-21",4.95
"1506","2012-12-24",4.94
"1507","2012-12-26",5
"1508","2012-12-27",4.87
"1509","2012-12-28",4.66
"1510","2012-12-31",4.89
"1511","2013-01-02",4.98
"1512","2013-01-03",4.85
"1513","2013-01-04",5
"1514","2013-01-07",4.76
"1515","2013-01-08",4.85
"1516","2013-01-09",4.99
"1517","2013-01-10",5
"1518","2013-01-11",4.93
"1519","2013-01-14",4.85
"1520","2013-01-15",4.86
"1521","2013-01-16",4.74
"1522","2013-01-17",4.87
"1523","2013-01-18",4.95
"1524","2013-01-22",4.95
"1525","2013-01-23",4.93
"1526","2013-01-24",5.19
"1527","2013-01-25",4.96
"1528","2013-01-28",5
"1529","2013-01-29",5
"1530","2013-01-30",4.9
"1531","2013-01-31",5.04
"1532","2013-02-01",4.87
"1533","2013-02-04",4.9
"1534","2013-02-05",4.84
"1535","2013-02-06",4.82
"1536","2013-02-07",4.87
"1537","2013-02-08",5.01
"1538","2013-02-11",5
"1539","2013-02-12",5.14
"1540","2013-02-13",5.15
"1541","2013-02-14",5.07
"1542","2013-02-15",5.05
"1543","2013-02-19",5.11
"1544","2013-02-20",5.1
"1545","2013-02-21",5.08
"1546","2013-02-22",5.17
"1547","2013-02-25",5
"1548","2013-02-26",5.08
"1549","2013-02-27",5.32
"1550","2013-02-28",5.22
"1551","2013-03-01",5.05
"1552","2013-03-04",5.3
"1553","2013-03-05",5.8
"1554","2013-03-06",5.91
"1555","2013-03-07",6.1
"1556","2013-03-08",5.95
"1557","2013-03-11",6.45
"1558","2013-03-12",6.11
"1559","2013-03-13",6.45
"1560","2013-03-14",6.47
"1561","2013-03-15",6.19
"1562","2013-03-18",6.35
"1563","2013-03-19",6.4
"1564","2013-03-20",6.9
"1565","2013-03-21",6.66
"1566","2013-03-22",6.74
"1567","2013-03-25",6.87
"1568","2013-03-26",6.8
"1569","2013-03-27",6.64
"1570","2013-03-28",5.9
"1571","2013-04-01",5.66
"1572","2013-04-02",5.6
"1573","2013-04-03",5.29
"1574","2013-04-04",5.62
"1575","2013-04-05",5.4
"1576","2013-04-08",5.46
"1577","2013-04-09",5.55
"1578","2013-04-10",5.76
"1579","2013-04-11",5.73
"1580","2013-04-12",5.99
"1581","2013-04-15",6.04
"1582","2013-04-16",6.51
"1583","2013-04-17",6
"1584","2013-04-18",6.03
"1585","2013-04-19",6.25
"1586","2013-04-22",6.2
"1587","2013-04-23",6.12
"1588","2013-04-24",6.4
"1589","2013-04-25",6.47
"1590","2013-04-26",6.6
"1591","2013-04-29",6.62
"1592","2013-04-30",6.53
"1593","2013-05-01",6.02
"1594","2013-05-02",6.03
"1595","2013-05-03",6.1
"1596","2013-05-06",6.12
"1597","2013-05-07",6.11
"1598","2013-05-08",6.03
"1599","2013-05-09",6.01
"1600","2013-05-10",6.75
"1601","2013-05-13",7.05
"1602","2013-05-14",7.59
"1603","2013-05-15",7.06
"1604","2013-05-16",7.09
"1605","2013-05-17",7.44
"1606","2013-05-20",7.75
"1607","2013-05-21",7.67
"1608","2013-05-22",7.51
"1609","2013-05-23",7.21
"1610","2013-05-24",7.38
"1611","2013-05-28",7.59
"1612","2013-05-29",7.27
"1613","2013-05-30",7.39
"1614","2013-05-31",7.32
"1615","2013-06-03",7.34
"1616","2013-06-04",7.11
"1617","2013-06-05",7.04
"1618","2013-06-06",7.19
"1619","2013-06-07",7.4
"1620","2013-06-10",7.38
"1621","2013-06-11",7.42
"1622","2013-06-12",7.33
"1623","2013-06-13",7.9
"1624","2013-06-14",7.5
"1625","2013-06-17",7.66
"1626","2013-06-18",8.75
"1627","2013-06-19",8.26
"1628","2013-06-20",7.88
"1629","2013-06-21",7.64
"1630","2013-06-24",7.65
"1631","2013-06-25",8.13
"1632","2013-06-26",7.67
"1633","2013-06-27",8.15
"1634","2013-06-28",8.38
"1635","2013-07-01",8.74
"1636","2013-07-02",8.85
"1637","2013-07-03",8.7
"1638","2013-07-05",9.1
"1639","2013-07-08",8.96
"1640","2013-07-09",9.2
"1641","2013-07-10",9.23
"1642","2013-07-11",9.5
"1643","2013-07-12",9.44
"1644","2013-07-15",9.73
"1645","2013-07-16",8.34
"1646","2013-07-17",8.56
"1647","2013-07-18",8.67
"1648","2013-07-19",8.61
"1649","2013-07-22",9.06
"1650","2013-07-23",9.31
"1651","2013-07-24",9.35
"1652","2013-07-25",9.17
"1653","2013-07-26",8.74
"1654","2013-07-29",8.52
"1655","2013-07-30",8.49
"1656","2013-07-31",8.03
"1657","2013-08-01",8.12
"1658","2013-08-02",7.87
"1659","2013-08-05",7.48
"1660","2013-08-06",7.4
"1661","2013-08-07",7.44
"1662","2013-08-08",7.64
"1663","2013-08-09",7.72
"1664","2013-08-12",7.68
"1665","2013-08-13",7.65
"1666","2013-08-14",7.65
"1667","2013-08-15",7.44
"1668","2013-08-16",7.35
"1669","2013-08-19",7.37
"1670","2013-08-20",7.33
"1671","2013-08-21",7.05
"1672","2013-08-22",7.15
"1673","2013-08-23",7.24
"1674","2013-08-26",7.26
"1675","2013-08-27",7.1
"1676","2013-08-28",7.11
"1677","2013-08-29",7.45
"1678","2013-08-30",7.47
"1679","2013-09-03",7.65
"1680","2013-09-04",7.8
"1681","2013-09-05",7.91
"1682","2013-09-06",8.1
"1683","2013-09-09",8.98
"1684","2013-09-10",8.69
"1685","2013-09-11",8.2
"1686","2013-09-12",7.82
"1687","2013-09-13",7.48
"1688","2013-09-16",7.54
"1689","2013-09-17",7.62
"1690","2013-09-18",7.71
"1691","2013-09-19",8
"1692","2013-09-20",8.04
"1693","2013-09-23",8.27
"1694","2013-09-24",8.37
"1695","2013-09-25",8.39
"1696","2013-09-26",8.41
"1697","2013-09-27",8.42
"1698","2013-09-30",8.69
"1699","2013-10-01",8.52
"1700","2013-10-02",8.39
"1701","2013-10-03",8.17
"1702","2013-10-04",8.28
"1703","2013-10-07",8.27
"1704","2013-10-08",8.19
"1705","2013-10-09",7.86
"1706","2013-10-10",8.09
"1707","2013-10-11",7.8
"1708","2013-10-14",7.89
"1709","2013-10-15",7.98
"1710","2013-10-16",8.04
"1711","2013-10-17",8.3
"1712","2013-10-18",8.3
"1713","2013-10-21",8.51
"1714","2013-10-22",8.56
"1715","2013-10-23",8.72
"1716","2013-10-24",8.83
"1717","2013-10-25",8.89
"1718","2013-10-28",8.9
"1719","2013-10-29",8.94
"1720","2013-10-30",8.64
"1721","2013-10-31",8.67
"1722","2013-11-01",8.38
"1723","2013-11-04",8.33
"1724","2013-11-05",8.17
"1725","2013-11-06",8.15
"1726","2013-11-07",8.26
"1727","2013-11-08",8.73
"1728","2013-11-11",8.8
"1729","2013-11-12",8.79
"1730","2013-11-13",8.62
"1731","2013-11-14",8.57
"1732","2013-11-15",8.7
"1733","2013-11-18",8.61
"1734","2013-11-19",8.55
"1735","2013-11-20",8.44
"1736","2013-11-21",8.47
"1737","2013-11-22",8.43
"1738","2013-11-25",8.73
"1739","2013-11-26",8.84
"1740","2013-11-27",8.99
"1741","2013-11-29",9.19
"1742","2013-12-02",9.04
"1743","2013-12-03",8.66
"1744","2013-12-04",8.57
"1745","2013-12-05",8.58
"1746","2013-12-06",8.71
"1747","2013-12-09",8.21
"1748","2013-12-10",7.91
"1749","2013-12-11",7.96
"1750","2013-12-12",8.02
"1751","2013-12-13",7.93
"1752","2013-12-16",8
"1753","2013-12-17",8.11
"1754","2013-12-18",8.36
"1755","2013-12-19",8.34
"1756","2013-12-20",8.93
"1757","2013-12-23",8.9
"1758","2013-12-24",8.85
"1759","2013-12-26",8.87
"1760","2013-12-27",8.74
"1761","2013-12-30",8.76
"1762","2013-12-31",8.73
"1763","2014-01-02",9.14
"1764","2014-01-03",9.02
"1765","2014-01-06",9.11
"1766","2014-01-07",9.17
"1767","2014-01-08",9.12
"1768","2014-01-09",9.21
"1769","2014-01-10",9.16
"1770","2014-01-13",9.11
"1771","2014-01-14",9.28
"1772","2014-01-15",9.16
"1773","2014-01-16",9.24
"1774","2014-01-17",9.17
"1775","2014-01-21",9.33
"1776","2014-01-22",9.19
"1777","2014-01-23",9.21
"1778","2014-01-24",9.23
"1779","2014-01-27",9.24
"1780","2014-01-28",9.32
"1781","2014-01-29",9.22
"1782","2014-01-30",9.44
"1783","2014-01-31",9.14
"1784","2014-02-03",9.11
"1785","2014-02-04",9.19
"1786","2014-02-05",9.06
"1787","2014-02-06",9.14
"1788","2014-02-07",9.02
"1789","2014-02-10",9.01
"1790","2014-02-11",9.07
"1791","2014-02-12",8.94
"1792","2014-02-13",8.88
"1793","2014-02-14",8.87
"1794","2014-02-18",9.04
"1795","2014-02-19",8.77
"1796","2014-02-20",8.84
"1797","2014-02-21",8.83
"1798","2014-02-24",8.84
"1799","2014-02-25",8.94
"1800","2014-02-26",8.87
"1801","2014-02-27",9.03
"1802","2014-02-28",8.98
"1803","2014-03-03",8.92
"1804","2014-03-04",9.2
"1805","2014-03-05",9.18
"1806","2014-03-06",9.29
"1807","2014-03-07",9.18
"1808","2014-03-10",9.09
"1809","2014-03-11",9.18
"1810","2014-03-12",9.24
"1811","2014-03-13",9.16
"1812","2014-03-14",9.26
"1813","2014-03-17",9.17
"1814","2014-03-18",9.24
"1815","2014-03-19",9.16
"1816","2014-03-20",9.23
"1817","2014-03-21",9.2
"1818","2014-03-24",9.2
"1819","2014-03-25",9.19
"1820","2014-03-26",9.08
"1821","2014-03-27",8.91
"1822","2014-03-28",8.95
"1823","2014-03-31",9.1
"1824","2014-04-01",9.16
"1825","2014-04-02",9.15
"1826","2014-04-03",8.98
"1827","2014-04-04",8.8
"1828","2014-04-07",8.54
"1829","2014-04-08",8.34
"1830","2014-04-09",8.4
"1831","2014-04-10",8.01
"1832","2014-04-11",8.31
"1833","2014-04-14",8.42
"1834","2014-04-15",8.47
"1835","2014-04-16",8.49
"1836","2014-04-17",8.51
"1837","2014-04-21",8.65
"1838","2014-04-22",8.74
"1839","2014-04-23",8.34
"1840","2014-04-24",8.27
"1841","2014-04-25",7.97
"1842","2014-04-28",7.95
"1843","2014-04-29",7.81
"1844","2014-04-30",7.7
"1845","2014-05-01",7.41
"1846","2014-05-02",7.48
"1847","2014-05-05",7.52
"1848","2014-05-06",7.26
"1849","2014-05-07",7.18
"1850","2014-05-08",6.97
"1851","2014-05-09",7.13
"1852","2014-05-12",7.45
"1853","2014-05-13",7.54
"1854","2014-05-14",7.32
"1855","2014-05-15",7.35
"1856","2014-05-16",7.45
"1857","2014-05-19",7.36
"1858","2014-05-20",7.14
"1859","2014-05-21",7.02
"1860","2014-05-22",7.05
"1861","2014-05-23",6.98
"1862","2014-05-27",7.17
"1863","2014-05-28",7.04
"1864","2014-05-29",6.92
"1865","2014-05-30",6.99
"1866","2014-06-02",6.82
"1867","2014-06-03",6.67
"1868","2014-06-04",6.36
"1869","2014-06-05",6.18
"1870","2014-06-06",6.11
"1871","2014-06-09",6.22
"1872","2014-06-10",6.14
"1873","2014-06-11",6.21
"1874","2014-06-12",6.07
"1875","2014-06-13",6.1
"1876","2014-06-16",6.25
"1877","2014-06-17",5.95
"1878","2014-06-18",5.92
"1879","2014-06-19",5.71
"1880","2014-06-20",5.42
"1881","2014-06-23",5.58
"1882","2014-06-24",5.42
"1883","2014-06-25",5.37
"1884","2014-06-26",5.44
"1885","2014-06-27",5.82
"1886","2014-06-30",6.35
"1887","2014-07-01",6.84
"1888","2014-07-02",7.15
"1889","2014-07-03",7.28
"1890","2014-07-07",6.99
"1891","2014-07-08",6.78
"1892","2014-07-09",6.96
"1893","2014-07-10",6.74
"1894","2014-07-11",6.72
"1895","2014-07-14",6.94
"1896","2014-07-15",6.91
"1897","2014-07-16",6.94
"1898","2014-07-17",6.7
"1899","2014-07-18",6.93
"1900","2014-07-21",6.82
"1901","2014-07-22",6.78
"1902","2014-07-23",6.74
"1903","2014-07-24",6.32
"1904","2014-07-25",6.27
"1905","2014-07-28",6.56
"1906","2014-07-29",6.28
"1907","2014-07-30",6.31
"1908","2014-07-31",6.12
"1909","2014-08-01",6.12
"1910","2014-08-04",6.12
"1911","2014-08-05",6.12
"1912","2014-08-06",6.28
"1913","2014-08-07",6.17
"1914","2014-08-08",6.22
"1915","2014-08-11",6.11
"1916","2014-08-12",6.09
"1917","2014-08-13",6.02
"1918","2014-08-14",6.03
"1919","2014-08-15",6.12
"1920","2014-08-18",6.22
"1921","2014-08-19",6.14
"1922","2014-08-20",6.1
"1923","2014-08-21",6.1
"1924","2014-08-22",6.02
"1925","2014-08-25",6.08
"1926","2014-08-26",6.02
"1927","2014-08-27",6.08
"1928","2014-08-28",6.11
"1929","2014-08-29",6.11
"1930","2014-09-02",6.12
"1931","2014-09-03",6.12
"1932","2014-09-04",6.12
"1933","2014-09-05",6.08
"1934","2014-09-08",6.35
"1935","2014-09-09",6.39
"1936","2014-09-10",6.41
"1937","2014-09-11",6.51
"1938","2014-09-12",6.17
"1939","2014-09-15",6
"1940","2014-09-16",6.01
"1941","2014-09-17",5.82
