"","date","CAMP"
"1001","2010-12-21",3.13
"1002","2010-12-22",3.18
"1003","2010-12-23",3.12
"1004","2010-12-27",3.07
"1005","2010-12-28",3.12
"1006","2010-12-29",3.12
"1007","2010-12-30",3.13
"1008","2010-12-31",3.14
"1009","2011-01-03",3.1
"1010","2011-01-04",2.93
"1011","2011-01-05",2.89
"1012","2011-01-06",3
"1013","2011-01-07",3.01
"1014","2011-01-10",3.14
"1015","2011-01-11",3.26
"1016","2011-01-12",3.35
"1017","2011-01-13",3.35
"1018","2011-01-14",3.32
"1019","2011-01-18",3.35
"1020","2011-01-19",3.27
"1021","2011-01-20",3.04
"1022","2011-01-21",3.07
"1023","2011-01-24",3.11
"1024","2011-01-25",3.07
"1025","2011-01-26",3.14
"1026","2011-01-27",3.13
"1027","2011-01-28",3.07
"1028","2011-01-31",3.16
"1029","2011-02-01",3.2
"1030","2011-02-02",3.17
"1031","2011-02-03",3.14
"1032","2011-02-04",3.11
"1033","2011-02-07",3.19
"1034","2011-02-08",3.19
"1035","2011-02-09",3.1
"1036","2011-02-10",3.11
"1037","2011-02-11",3.09
"1038","2011-02-14",3.13
"1039","2011-02-15",3.13
"1040","2011-02-16",3.2
"1041","2011-02-17",3.24
"1042","2011-02-18",3.2
"1043","2011-02-22",3.1
"1044","2011-02-23",3.06
"1045","2011-02-24",3.07
"1046","2011-02-25",3.1
"1047","2011-02-28",3.05
"1048","2011-03-01",3.1
"1049","2011-03-02",3.12
"1050","2011-03-03",3.05
"1051","2011-03-04",3.07
"1052","2011-03-07",3
"1053","2011-03-08",3.07
"1054","2011-03-09",3.03
"1055","2011-03-10",3
"1056","2011-03-11",3.03
"1057","2011-03-14",3
"1058","2011-03-15",3.03
"1059","2011-03-16",3.01
"1060","2011-03-17",3.03
"1061","2011-03-18",3.09
"1062","2011-03-21",3.14
"1063","2011-03-22",3.13
"1064","2011-03-23",3.18
"1065","2011-03-24",3.17
"1066","2011-03-25",3.21
"1067","2011-03-28",3.38
"1068","2011-03-29",3.31
"1069","2011-03-30",3.38
"1070","2011-03-31",3.35
"1071","2011-04-01",3.27
"1072","2011-04-04",3.22
"1073","2011-04-05",3.24
"1074","2011-04-06",3.23
"1075","2011-04-07",3.34
"1076","2011-04-08",3.3
"1077","2011-04-11",3.17
"1078","2011-04-12",3.17
"1079","2011-04-13",3.13
"1080","2011-04-14",3.13
"1081","2011-04-15",3.1
"1082","2011-04-18",3.07
"1083","2011-04-19",3.12
"1084","2011-04-20",3.14
"1085","2011-04-21",3.19
"1086","2011-04-25",3.14
"1087","2011-04-26",3.09
"1088","2011-04-27",3.2
"1089","2011-04-28",3.19
"1090","2011-04-29",3.17
"1091","2011-05-02",3.06
"1092","2011-05-03",2.94
"1093","2011-05-04",2.97
"1094","2011-05-05",3.02
"1095","2011-05-06",3.06
"1096","2011-05-09",3
"1097","2011-05-10",3.01
"1098","2011-05-11",3.03
"1099","2011-05-12",3.17
"1100","2011-05-13",3.17
"1101","2011-05-16",3.18
"1102","2011-05-17",3.05
"1103","2011-05-18",3.01
"1104","2011-05-19",3.02
"1105","2011-05-20",3.2
"1106","2011-05-23",3.1
"1107","2011-05-24",3.03
"1108","2011-05-25",3.11
"1109","2011-05-26",3.15
"1110","2011-05-27",3.29
"1111","2011-05-31",3.19
"1112","2011-06-01",3.22
"1113","2011-06-02",3.24
"1114","2011-06-03",3.24
"1115","2011-06-06",3.23
"1116","2011-06-07",3.25
"1117","2011-06-08",3.16
"1118","2011-06-09",3.22
"1119","2011-06-10",3.19
"1120","2011-06-13",3.1
"1121","2011-06-14",3.1
"1122","2011-06-15",3.17
"1123","2011-06-16",3.12
"1124","2011-06-17",3.15
"1125","2011-06-20",2.97
"1126","2011-06-21",3.05
"1127","2011-06-22",3.08
"1128","2011-06-23",3.12
"1129","2011-06-24",3.12
"1130","2011-06-27",2.99
"1131","2011-06-28",2.99
"1132","2011-06-29",2.98
"1133","2011-06-30",3.03
"1134","2011-07-01",3.68
"1135","2011-07-05",3.64
"1136","2011-07-06",3.71
"1137","2011-07-07",3.8
"1138","2011-07-08",3.85
"1139","2011-07-11",3.87
"1140","2011-07-12",3.86
"1141","2011-07-13",3.84
"1142","2011-07-14",3.79
"1143","2011-07-15",3.85
"1144","2011-07-18",3.76
"1145","2011-07-19",3.77
"1146","2011-07-20",3.73
"1147","2011-07-21",3.73
"1148","2011-07-22",3.77
"1149","2011-07-25",3.89
"1150","2011-07-26",3.75
"1151","2011-07-27",3.79
"1152","2011-07-28",3.73
"1153","2011-07-29",3.77
"1154","2011-08-01",3.68
"1155","2011-08-02",3.63
"1156","2011-08-03",3.55
"1157","2011-08-04",3.54
"1158","2011-08-05",3.18
"1159","2011-08-08",2.94
"1160","2011-08-09",2.97
"1161","2011-08-10",2.89
"1162","2011-08-11",2.98
"1163","2011-08-12",2.97
"1164","2011-08-15",2.96
"1165","2011-08-16",3
"1166","2011-08-17",2.97
"1167","2011-08-18",2.85
"1168","2011-08-19",3.03
"1169","2011-08-22",2.99
"1170","2011-08-23",3
"1171","2011-08-24",2.98
"1172","2011-08-25",2.95
"1173","2011-08-26",3.01
"1174","2011-08-29",3.03
"1175","2011-08-30",3.09
"1176","2011-08-31",3.02
"1177","2011-09-01",3.01
"1178","2011-09-02",2.97
"1179","2011-09-06",2.99
"1180","2011-09-07",3.06
"1181","2011-09-08",3.04
"1182","2011-09-09",3.01
"1183","2011-09-12",2.87
"1184","2011-09-13",3.01
"1185","2011-09-14",3.01
"1186","2011-09-15",3.14
"1187","2011-09-16",3.15
"1188","2011-09-19",3.01
"1189","2011-09-20",2.94
"1190","2011-09-21",2.92
"1191","2011-09-22",2.72
"1192","2011-09-23",2.7
"1193","2011-09-26",2.61
"1194","2011-09-27",2.65
"1195","2011-09-28",2.71
"1196","2011-09-29",2.85
"1197","2011-09-30",3.21
"1198","2011-10-03",3.1
"1199","2011-10-04",3.07
"1200","2011-10-05",3.06
"1201","2011-10-06",3.15
"1202","2011-10-07",3.1
"1203","2011-10-10",3.2
"1204","2011-10-11",3.36
"1205","2011-10-12",3.5
"1206","2011-10-13",3.54
"1207","2011-10-14",3.61
"1208","2011-10-17",3.57
"1209","2011-10-18",3.72
"1210","2011-10-19",3.58
"1211","2011-10-20",3.53
"1212","2011-10-21",3.66
"1213","2011-10-24",3.84
"1214","2011-10-25",3.76
"1215","2011-10-26",3.75
"1216","2011-10-27",3.71
"1217","2011-10-28",3.69
"1218","2011-10-31",3.7
"1219","2011-11-01",3.6
"1220","2011-11-02",3.63
"1221","2011-11-03",3.64
"1222","2011-11-04",3.66
"1223","2011-11-07",3.68
"1224","2011-11-08",3.61
"1225","2011-11-09",3.46
"1226","2011-11-10",3.56
"1227","2011-11-11",3.88
"1228","2011-11-14",3.84
"1229","2011-11-15",3.88
"1230","2011-11-16",4.35
"1231","2011-11-17",4.3
"1232","2011-11-18",4.19
"1233","2011-11-21",4.28
"1234","2011-11-22",4.19
"1235","2011-11-23",4.16
"1236","2011-11-25",4.12
"1237","2011-11-28",4.12
"1238","2011-11-29",4.07
"1239","2011-11-30",4.13
"1240","2011-12-01",4.16
"1241","2011-12-02",4.05
"1242","2011-12-05",4.2
"1243","2011-12-06",4.71
"1244","2011-12-07",4.53
"1245","2011-12-08",4.39
"1246","2011-12-09",4.31
"1247","2011-12-12",4.24
"1248","2011-12-13",4.14
"1249","2011-12-14",4.19
"1250","2011-12-15",4.69
"1251","2011-12-16",4.55
"1252","2011-12-19",4.72
"1253","2011-12-20",4.77
"1254","2011-12-21",4.73
"1255","2011-12-22",5.13
"1256","2011-12-23",4.21
"1257","2011-12-27",4.17
"1258","2011-12-28",4.33
"1259","2011-12-29",4.16
"1260","2011-12-30",4.24
"1261","2012-01-03",4.27
"1262","2012-01-04",4.28
"1263","2012-01-05",4.32
"1264","2012-01-06",4.33
"1265","2012-01-09",4.26
"1266","2012-01-10",4.39
"1267","2012-01-11",4.44
"1268","2012-01-12",4.54
"1269","2012-01-13",4.72
"1270","2012-01-17",4.65
"1271","2012-01-18",4.67
"1272","2012-01-19",4.65
"1273","2012-01-20",4.42
"1274","2012-01-23",4.56
"1275","2012-01-24",4.68
"1276","2012-01-25",4.7
"1277","2012-01-26",4.65
"1278","2012-01-27",4.67
"1279","2012-01-30",4.71
"1280","2012-01-31",4.56
"1281","2012-02-01",4.55
"1282","2012-02-02",4.5
"1283","2012-02-03",4.56
"1284","2012-02-06",4.48
"1285","2012-02-07",4.48
"1286","2012-02-08",4.28
"1287","2012-02-09",4.46
"1288","2012-02-10",4.29
"1289","2012-02-13",4.23
"1290","2012-02-14",4.11
"1291","2012-02-15",4.19
"1292","2012-02-16",4.19
"1293","2012-02-17",4.19
"1294","2012-02-21",4.14
"1295","2012-02-22",4.16
"1296","2012-02-23",4.13
"1297","2012-02-24",4.18
"1298","2012-02-27",4.23
"1299","2012-02-28",4.3
"1300","2012-02-29",4.3
"1301","2012-03-01",4.44
"1302","2012-03-02",4.48
"1303","2012-03-05",4.21
"1304","2012-03-06",4.42
"1305","2012-03-07",4.51
"1306","2012-03-08",4.67
"1307","2012-03-09",4.75
"1308","2012-03-12",4.79
"1309","2012-03-13",4.82
"1310","2012-03-14",4.85
"1311","2012-03-15",4.88
"1312","2012-03-16",4.93
"1313","2012-03-19",4.99
"1314","2012-03-20",4.99
"1315","2012-03-21",5
"1316","2012-03-22",4.96
"1317","2012-03-23",4.9
"1318","2012-03-26",4.94
"1319","2012-03-27",4.81
"1320","2012-03-28",4.71
"1321","2012-03-29",4.83
"1322","2012-03-30",4.85
"1323","2012-04-02",5.33
"1324","2012-04-03",5.31
"1325","2012-04-04",5.21
"1326","2012-04-05",5.11
"1327","2012-04-09",5.01
"1328","2012-04-10",5.06
"1329","2012-04-11",5.08
"1330","2012-04-12",5.2
"1331","2012-04-13",5.21
"1332","2012-04-16",5.42
"1333","2012-04-17",5.6
"1334","2012-04-18",5.53
"1335","2012-04-19",5.5
"1336","2012-04-20",5.46
"1337","2012-04-23",5.44
"1338","2012-04-24",5.51
"1339","2012-04-25",5.5
"1340","2012-04-26",5.63
"1341","2012-04-27",5.7
"1342","2012-04-30",5.98
"1343","2012-05-01",6.02
"1344","2012-05-02",6
"1345","2012-05-03",6
"1346","2012-05-04",6.01
"1347","2012-05-07",6.06
"1348","2012-05-08",6.2
"1349","2012-05-09",6.34
"1350","2012-05-10",6.31
"1351","2012-05-11",6.5
"1352","2012-05-14",6.51
"1353","2012-05-15",6.61
"1354","2012-05-16",6.55
"1355","2012-05-17",6.15
"1356","2012-05-18",6.14
"1357","2012-05-21",6.33
"1358","2012-05-22",6.38
"1359","2012-05-23",6.12
"1360","2012-05-24",6.01
"1361","2012-05-25",6.02
"1362","2012-05-29",6.2
"1363","2012-05-30",6.13
"1364","2012-05-31",6.13
"1365","2012-06-01",6.1
"1366","2012-06-04",6.12
"1367","2012-06-05",5.89
"1368","2012-06-06",5.96
"1369","2012-06-07",5.84
"1370","2012-06-08",6.81
"1371","2012-06-11",7.07
"1372","2012-06-12",7.07
"1373","2012-06-13",7.25
"1374","2012-06-14",7.35
"1375","2012-06-15",7.47
"1376","2012-06-18",7.74
"1377","2012-06-19",7.98
"1378","2012-06-20",8.09
"1379","2012-06-21",7.72
"1380","2012-06-22",7.98
"1381","2012-06-25",8.31
"1382","2012-06-26",8.42
"1383","2012-06-27",8.37
"1384","2012-06-28",8.4
"1385","2012-06-29",7.33
"1386","2012-07-02",7.67
"1387","2012-07-03",7.54
"1388","2012-07-05",7.67
"1389","2012-07-06",7.57
"1390","2012-07-09",7.59
"1391","2012-07-10",7.7
"1392","2012-07-11",7.85
"1393","2012-07-12",7.9
"1394","2012-07-13",7.98
"1395","2012-07-16",7.95
"1396","2012-07-17",7.69
"1397","2012-07-18",7.69
"1398","2012-07-19",7.3
"1399","2012-07-20",7.3
"1400","2012-07-23",7.01
"1401","2012-07-24",7.43
"1402","2012-07-25",7.29
"1403","2012-07-26",7.38
"1404","2012-07-27",7.54
"1405","2012-07-30",7.5
"1406","2012-07-31",7.53
"1407","2012-08-01",7.32
"1408","2012-08-02",7.22
"1409","2012-08-03",7.39
"1410","2012-08-06",7.4
"1411","2012-08-07",7.68
"1412","2012-08-08",7.47
"1413","2012-08-09",7.46
"1414","2012-08-10",7.21
"1415","2012-08-13",6.95
"1416","2012-08-14",7.01
"1417","2012-08-15",7.12
"1418","2012-08-16",7.09
"1419","2012-08-17",6.97
"1420","2012-08-20",6.82
"1421","2012-08-21",6.7
"1422","2012-08-22",6.86
"1423","2012-08-23",6.65
"1424","2012-08-24",6.81
"1425","2012-08-27",7.02
"1426","2012-08-28",7.1
"1427","2012-08-29",7.25
"1428","2012-08-30",7.44
"1429","2012-08-31",7.6
"1430","2012-09-04",7.94
"1431","2012-09-05",7.98
"1432","2012-09-06",7.62
"1433","2012-09-07",7.64
"1434","2012-09-10",7.82
"1435","2012-09-11",7.46
"1436","2012-09-12",7.21
"1437","2012-09-13",7.46
"1438","2012-09-14",7.46
"1439","2012-09-17",7.42
"1440","2012-09-18",7.34
"1441","2012-09-19",7.36
"1442","2012-09-20",7.31
"1443","2012-09-21",7.52
"1444","2012-09-24",7.47
"1445","2012-09-25",7.12
"1446","2012-09-26",8.11
"1447","2012-09-27",8.38
"1448","2012-09-28",8.21
"1449","2012-10-01",8.33
"1450","2012-10-02",8.46
"1451","2012-10-03",9.18
"1452","2012-10-04",9.25
"1453","2012-10-05",9.68
"1454","2012-10-08",9.19
"1455","2012-10-09",9.1
"1456","2012-10-10",9.02
"1457","2012-10-11",9.4
"1458","2012-10-12",9.1
"1459","2012-10-15",9.25
"1460","2012-10-16",9.37
"1461","2012-10-17",9.38
"1462","2012-10-18",9.24
"1463","2012-10-19",8.95
"1464","2012-10-22",8.9
"1465","2012-10-23",8.67
"1466","2012-10-24",8.64
"1467","2012-10-25",8.65
"1468","2012-10-26",8.8
"1469","2012-10-31",8.88
"1470","2012-11-01",8.67
"1471","2012-11-02",8.36
"1472","2012-11-05",8.61
"1473","2012-11-06",9.4
"1474","2012-11-07",8.69
"1475","2012-11-08",8.37
"1476","2012-11-09",8.34
"1477","2012-11-12",8.4
"1478","2012-11-13",8.52
"1479","2012-11-14",8.27
"1480","2012-11-15",8.29
"1481","2012-11-16",8.28
"1482","2012-11-19",8.46
"1483","2012-11-20",8.29
"1484","2012-11-21",8.35
"1485","2012-11-23",8.51
"1486","2012-11-26",8.83
"1487","2012-11-27",8.85
"1488","2012-11-28",8.48
"1489","2012-11-29",8.71
"1490","2012-11-30",8.67
"1491","2012-12-03",8.56
"1492","2012-12-04",8.4
"1493","2012-12-05",8.19
"1494","2012-12-06",8.3
"1495","2012-12-07",8.28
"1496","2012-12-10",8.31
"1497","2012-12-11",8.47
"1498","2012-12-12",8.41
"1499","2012-12-13",8.3
"1500","2012-12-14",8.37
"1501","2012-12-17",8.35
"1502","2012-12-18",8.27
"1503","2012-12-19",8.47
"1504","2012-12-20",8.58
"1505","2012-12-21",8.2
"1506","2012-12-24",8.05
"1507","2012-12-26",8.08
"1508","2012-12-27",8.06
"1509","2012-12-28",8.05
"1510","2012-12-31",8.32
"1511","2013-01-02",8.62
"1512","2013-01-03",8.55
"1513","2013-01-04",8.66
"1514","2013-01-07",8.13
"1515","2013-01-08",8.09
"1516","2013-01-09",8.1
"1517","2013-01-10",8.05
"1518","2013-01-11",8.13
"1519","2013-01-14",8.21
"1520","2013-01-15",8.29
"1521","2013-01-16",8.24
"1522","2013-01-17",8.26
"1523","2013-01-18",8.41
"1524","2013-01-22",8.4
"1525","2013-01-23",8.41
"1526","2013-01-24",8.39
"1527","2013-01-25",8.35
"1528","2013-01-28",8.51
"1529","2013-01-29",8.43
"1530","2013-01-30",8.66
"1531","2013-01-31",8.56
"1532","2013-02-01",8.84
"1533","2013-02-04",8.81
"1534","2013-02-05",9.19
"1535","2013-02-06",9.49
"1536","2013-02-07",9.34
"1537","2013-02-08",9.37
"1538","2013-02-11",9.08
"1539","2013-02-12",10.08
"1540","2013-02-13",10.03
"1541","2013-02-14",10.23
"1542","2013-02-15",9.69
"1543","2013-02-19",10.1
"1544","2013-02-20",10.08
"1545","2013-02-21",10.12
"1546","2013-02-22",10.83
"1547","2013-02-25",11.07
"1548","2013-02-26",10.8
"1549","2013-02-27",11.02
"1550","2013-02-28",10.95
"1551","2013-03-01",10.85
"1552","2013-03-04",11.12
"1553","2013-03-05",11.09
"1554","2013-03-06",11.16
"1555","2013-03-07",11.01
"1556","2013-03-08",10.97
"1557","2013-03-11",10.95
"1558","2013-03-12",10.96
"1559","2013-03-13",10.83
"1560","2013-03-14",11.01
"1561","2013-03-15",10.69
"1562","2013-03-18",10.52
"1563","2013-03-19",10.63
"1564","2013-03-20",10.73
"1565","2013-03-21",10.53
"1566","2013-03-22",10.69
"1567","2013-03-25",10.76
"1568","2013-03-26",10.82
"1569","2013-03-27",10.68
"1570","2013-03-28",10.97
"1571","2013-04-01",10.6
"1572","2013-04-02",10.57
"1573","2013-04-03",10.15
"1574","2013-04-04",10.09
"1575","2013-04-05",10.16
"1576","2013-04-08",10.19
"1577","2013-04-09",10.13
"1578","2013-04-10",10.28
"1579","2013-04-11",10.07
"1580","2013-04-12",9.78
"1581","2013-04-15",9.29
"1582","2013-04-16",9.85
"1583","2013-04-17",9.47
"1584","2013-04-18",9.35
"1585","2013-04-19",9.52
"1586","2013-04-22",9.61
"1587","2013-04-23",9.89
"1588","2013-04-24",9.87
"1589","2013-04-25",10.08
"1590","2013-04-26",10.7
"1591","2013-04-29",10.76
"1592","2013-04-30",11.13
"1593","2013-05-01",11
"1594","2013-05-02",11.67
"1595","2013-05-03",12.01
"1596","2013-05-06",12.02
"1597","2013-05-07",12.07
"1598","2013-05-08",12.07
"1599","2013-05-09",12.15
"1600","2013-05-10",12.27
"1601","2013-05-13",12.2
"1602","2013-05-14",12.28
"1603","2013-05-15",12.21
"1604","2013-05-16",12.15
"1605","2013-05-17",12.3
"1606","2013-05-20",12.11
"1607","2013-05-21",12.14
"1608","2013-05-22",12.3
"1609","2013-05-23",12.3
"1610","2013-05-24",12.55
"1611","2013-05-28",13.01
"1612","2013-05-29",12.73
"1613","2013-05-30",13.09
"1614","2013-05-31",13.17
"1615","2013-06-03",13.36
"1616","2013-06-04",13.16
"1617","2013-06-05",13.01
"1618","2013-06-06",13.07
"1619","2013-06-07",13.09
"1620","2013-06-10",13.48
"1621","2013-06-11",13.8
"1622","2013-06-12",13.4
"1623","2013-06-13",13.4
"1624","2013-06-14",13.3
"1625","2013-06-17",13.26
"1626","2013-06-18",13.27
"1627","2013-06-19",13.25
"1628","2013-06-20",13.56
"1629","2013-06-21",13.43
"1630","2013-06-24",13.39
"1631","2013-06-25",13.52
"1632","2013-06-26",13.75
"1633","2013-06-27",14.38
"1634","2013-06-28",14.6
"1635","2013-07-01",15.02
"1636","2013-07-02",14.88
"1637","2013-07-03",14.95
"1638","2013-07-05",15.46
"1639","2013-07-08",16.24
"1640","2013-07-09",16.139999
"1641","2013-07-10",15.93
"1642","2013-07-11",15.66
"1643","2013-07-12",15.81
"1644","2013-07-15",15.75
"1645","2013-07-16",15.15
"1646","2013-07-17",15.64
"1647","2013-07-18",15.6
"1648","2013-07-19",15.02
"1649","2013-07-22",15.2
"1650","2013-07-23",15.08
"1651","2013-07-24",14.97
"1652","2013-07-25",15.14
"1653","2013-07-26",15.03
"1654","2013-07-29",14.85
"1655","2013-07-30",15.19
"1656","2013-07-31",15.35
"1657","2013-08-01",15.95
"1658","2013-08-02",15.63
"1659","2013-08-05",15.73
"1660","2013-08-06",15.77
"1661","2013-08-07",15.71
"1662","2013-08-08",16.049999
"1663","2013-08-09",15.77
"1664","2013-08-12",16.030001
"1665","2013-08-13",15.92
"1666","2013-08-14",15.73
"1667","2013-08-15",15.2
"1668","2013-08-16",15.43
"1669","2013-08-19",15.2
"1670","2013-08-20",15.78
"1671","2013-08-21",15.94
"1672","2013-08-22",16.110001
"1673","2013-08-23",16.27
"1674","2013-08-26",16.52
"1675","2013-08-27",16.040001
"1676","2013-08-28",16.1
"1677","2013-08-29",16.469999
"1678","2013-08-30",16.389999
"1679","2013-09-03",16.74
"1680","2013-09-04",17.1
"1681","2013-09-05",17.690001
"1682","2013-09-06",17.02
"1683","2013-09-09",17.219999
"1684","2013-09-10",17.389999
"1685","2013-09-11",17.120001
"1686","2013-09-12",16.92
"1687","2013-09-13",17.139999
"1688","2013-09-16",16.860001
"1689","2013-09-17",17.24
"1690","2013-09-18",17.190001
"1691","2013-09-19",17.190001
"1692","2013-09-20",17.17
"1693","2013-09-23",16.9
"1694","2013-09-24",17.1
"1695","2013-09-25",17.040001
"1696","2013-09-26",17.190001
"1697","2013-09-27",17.09
"1698","2013-09-30",17.610001
"1699","2013-10-01",18.200001
"1700","2013-10-02",18.690001
"1701","2013-10-03",21.35
"1702","2013-10-04",23.209999
"1703","2013-10-07",22.74
"1704","2013-10-08",22.57
"1705","2013-10-09",22.5
"1706","2013-10-10",24.120001
"1707","2013-10-11",23.780001
"1708","2013-10-14",23.629999
"1709","2013-10-15",23.280001
"1710","2013-10-16",24.77
"1711","2013-10-17",25.959999
"1712","2013-10-18",26
"1713","2013-10-21",25.41
"1714","2013-10-22",25.15
"1715","2013-10-23",24.66
"1716","2013-10-24",24.950001
"1717","2013-10-25",24.559999
"1718","2013-10-28",24.41
"1719","2013-10-29",24.58
"1720","2013-10-30",23.790001
"1721","2013-10-31",23.52
"1722","2013-11-01",23.35
"1723","2013-11-04",24.01
"1724","2013-11-05",23.68
"1725","2013-11-06",23.889999
"1726","2013-11-07",21.66
"1727","2013-11-08",22.790001
"1728","2013-11-11",23.68
"1729","2013-11-12",23.450001
"1730","2013-11-13",23.92
"1731","2013-11-14",24.02
"1732","2013-11-15",24.629999
"1733","2013-11-18",24.370001
"1734","2013-11-19",23.77
"1735","2013-11-20",23.48
"1736","2013-11-21",24.24
"1737","2013-11-22",24.74
"1738","2013-11-25",24.700001
"1739","2013-11-26",25.65
"1740","2013-11-27",25.27
"1741","2013-11-29",24.940001
"1742","2013-12-02",24.370001
"1743","2013-12-03",24.280001
"1744","2013-12-04",24.139999
"1745","2013-12-05",24.219999
"1746","2013-12-06",23.9
"1747","2013-12-09",24.540001
"1748","2013-12-10",24.129999
"1749","2013-12-11",23.610001
"1750","2013-12-12",23.68
"1751","2013-12-13",24.35
"1752","2013-12-16",24.370001
"1753","2013-12-17",24.24
"1754","2013-12-18",25.049999
"1755","2013-12-19",26.299999
"1756","2013-12-20",28.27
"1757","2013-12-23",27.559999
"1758","2013-12-24",25.629999
"1759","2013-12-26",25.99
"1760","2013-12-27",26.26
"1761","2013-12-30",27.48
"1762","2013-12-31",27.969999
"1763","2014-01-02",27.1
"1764","2014-01-03",27.559999
"1765","2014-01-06",28.35
"1766","2014-01-07",29.24
"1767","2014-01-08",30.440001
"1768","2014-01-09",30.559999
"1769","2014-01-10",29.799999
"1770","2014-01-13",28.200001
"1771","2014-01-14",29.709999
"1772","2014-01-15",30.34
"1773","2014-01-16",31.719999
"1774","2014-01-17",31.24
"1775","2014-01-21",32.080002
"1776","2014-01-22",33.369999
"1777","2014-01-23",31.84
"1778","2014-01-24",30.5
"1779","2014-01-27",29.709999
"1780","2014-01-28",29.77
"1781","2014-01-29",28.389999
"1782","2014-01-30",29.83
"1783","2014-01-31",29.48
"1784","2014-02-03",27.73
"1785","2014-02-04",28.15
"1786","2014-02-05",27.42
"1787","2014-02-06",27.27
"1788","2014-02-07",28.799999
"1789","2014-02-10",29.4
"1790","2014-02-11",29.09
"1791","2014-02-12",29.209999
"1792","2014-02-13",30.129999
"1793","2014-02-14",28.950001
"1794","2014-02-18",30.690001
"1795","2014-02-19",31.360001
"1796","2014-02-20",31.51
"1797","2014-02-21",31.15
"1798","2014-02-24",31.48
"1799","2014-02-25",32.029999
"1800","2014-02-26",32.57
"1801","2014-02-27",32.669998
"1802","2014-02-28",32.040001
"1803","2014-03-03",32.049999
"1804","2014-03-04",33.919998
"1805","2014-03-05",34.41
"1806","2014-03-06",33.709999
"1807","2014-03-07",33.689999
"1808","2014-03-10",34.049999
"1809","2014-03-11",33.380001
"1810","2014-03-12",33.66
"1811","2014-03-13",32.950001
"1812","2014-03-14",32.09
"1813","2014-03-17",33.299999
"1814","2014-03-18",32.529999
"1815","2014-03-19",31.389999
"1816","2014-03-20",30.85
"1817","2014-03-21",28.85
"1818","2014-03-24",27.98
"1819","2014-03-25",27.790001
"1820","2014-03-26",26
"1821","2014-03-27",26.780001
"1822","2014-03-28",26.540001
"1823","2014-03-31",27.870001
"1824","2014-04-01",28.110001
"1825","2014-04-02",27.940001
"1826","2014-04-03",27.4
"1827","2014-04-04",25.299999
"1828","2014-04-07",24.530001
"1829","2014-04-08",25.309999
"1830","2014-04-09",26
"1831","2014-04-10",24.299999
"1832","2014-04-11",23.559999
"1833","2014-04-14",23.879999
"1834","2014-04-15",23.66
"1835","2014-04-16",24.469999
"1836","2014-04-17",24.559999
"1837","2014-04-21",25.209999
"1838","2014-04-22",25.59
"1839","2014-04-23",25.1
"1840","2014-04-24",24.629999
"1841","2014-04-25",18.620001
"1842","2014-04-28",18.030001
"1843","2014-04-29",17.67
"1844","2014-04-30",17.75
"1845","2014-05-01",17.98
"1846","2014-05-02",17.959999
"1847","2014-05-05",17.65
"1848","2014-05-06",16.91
"1849","2014-05-07",16.200001
"1850","2014-05-08",15.24
"1851","2014-05-09",15.28
"1852","2014-05-12",15.96
"1853","2014-05-13",16.200001
"1854","2014-05-14",16.610001
"1855","2014-05-15",17.42
"1856","2014-05-16",17.280001
"1857","2014-05-19",17.73
"1858","2014-05-20",17.370001
"1859","2014-05-21",17.860001
"1860","2014-05-22",17.940001
"1861","2014-05-23",18.23
"1862","2014-05-27",18.959999
"1863","2014-05-28",19.07
"1864","2014-05-29",19.379999
"1865","2014-05-30",19.1
"1866","2014-06-02",18.299999
"1867","2014-06-03",18.280001
"1868","2014-06-04",18.49
"1869","2014-06-05",18.74
"1870","2014-06-06",18.959999
"1871","2014-06-09",19.469999
"1872","2014-06-10",19.76
"1873","2014-06-11",19.6
"1874","2014-06-12",19.620001
"1875","2014-06-13",19.51
"1876","2014-06-16",19.870001
"1877","2014-06-17",20.450001
"1878","2014-06-18",20.42
"1879","2014-06-19",20.200001
"1880","2014-06-20",20
"1881","2014-06-23",20.92
"1882","2014-06-24",20.860001
"1883","2014-06-25",20.469999
"1884","2014-06-26",21.17
"1885","2014-06-27",21.110001
"1886","2014-06-30",21.66
"1887","2014-07-01",22.059999
"1888","2014-07-02",19.190001
"1889","2014-07-03",19.73
"1890","2014-07-07",18.969999
"1891","2014-07-08",17.85
"1892","2014-07-09",18.209999
"1893","2014-07-10",17.790001
"1894","2014-07-11",17.700001
"1895","2014-07-14",17.540001
"1896","2014-07-15",16.889999
"1897","2014-07-16",16.83
"1898","2014-07-17",17.5
"1899","2014-07-18",18.07
"1900","2014-07-21",17.73
"1901","2014-07-22",17.83
"1902","2014-07-23",17.549999
"1903","2014-07-24",17.49
"1904","2014-07-25",17.23
"1905","2014-07-28",17.1
"1906","2014-07-29",17.469999
"1907","2014-07-30",17.389999
"1908","2014-07-31",17.01
"1909","2014-08-01",17.299999
"1910","2014-08-04",17.870001
"1911","2014-08-05",17.85
"1912","2014-08-06",18.17
"1913","2014-08-07",18.07
"1914","2014-08-08",18.02
"1915","2014-08-11",17.940001
"1916","2014-08-12",17.700001
"1917","2014-08-13",17.959999
"1918","2014-08-14",17.610001
"1919","2014-08-15",17.42
"1920","2014-08-18",17.91
"1921","2014-08-19",18.870001
"1922","2014-08-20",18.65
"1923","2014-08-21",18.65
"1924","2014-08-22",18.67
"1925","2014-08-25",18.98
