"","date","ONCS"
"1134","2015-10-09",43
"1135","2015-10-12",40.799999
"1136","2015-10-13",41.400002
"1137","2015-10-14",41.5
"1138","2015-10-15",40.599998
"1139","2015-10-16",43.099998
"1140","2015-10-19",43.400002
"1141","2015-10-20",42.900002
"1142","2015-10-21",42.099998
"1143","2015-10-22",40.700001
"1144","2015-10-23",40.299999
"1145","2015-10-26",40
"1146","2015-10-27",41.299999
"1147","2015-10-28",42.900002
"1148","2015-10-29",43.5
"1149","2015-10-30",42.599998
"1150","2015-11-02",43.299999
"1151","2015-11-03",42.900002
"1152","2015-11-04",38.5
"1153","2015-11-05",36.599998
"1154","2015-11-06",34.900002
"1155","2015-11-09",34.400002
"1156","2015-11-10",34.200001
"1157","2015-11-11",31.799999
"1158","2015-11-12",31.5
"1159","2015-11-13",31.799999
"1160","2015-11-16",31.9
"1161","2015-11-17",31.4
"1162","2015-11-18",30.200001
"1163","2015-11-19",30
"1164","2015-11-20",31.799999
"1165","2015-11-23",31.700001
"1166","2015-11-24",32
"1167","2015-11-25",32.599998
"1168","2015-11-27",32.799999
"1169","2015-11-30",32.799999
"1170","2015-12-01",32.599998
"1171","2015-12-02",32.099998
"1172","2015-12-03",30.299999
"1173","2015-12-04",30.1
"1174","2015-12-07",29.5
"1175","2015-12-08",29.299999
"1176","2015-12-09",27.700001
"1177","2015-12-10",27.799999
"1178","2015-12-11",26.5
"1179","2015-12-14",25.200001
"1180","2015-12-15",24.9
"1181","2015-12-16",23.700001
"1182","2015-12-17",22.799999
"1183","2015-12-18",22.299999
"1184","2015-12-21",24.799999
"1185","2015-12-22",27.1
"1186","2015-12-23",27.9
"1187","2015-12-24",28.5
"1188","2015-12-28",27.299999
"1189","2015-12-29",26
"1190","2015-12-30",23.799999
"1191","2015-12-31",23.700001
"1192","2016-01-04",24.299999
"1193","2016-01-05",23.4
"1194","2016-01-06",22.6
"1195","2016-01-07",21.1
"1196","2016-01-08",21.799999
"1197","2016-01-11",19.1
"1198","2016-01-12",18.5
"1199","2016-01-13",16.6
"1200","2016-01-14",16.799999
"1201","2016-01-15",16.299999
"1202","2016-01-19",15.2
"1203","2016-01-20",15.3
"1204","2016-01-21",17
"1205","2016-01-22",17.299999
"1206","2016-01-25",16.700001
"1207","2016-01-26",17
"1208","2016-01-27",16.1
"1209","2016-01-28",16
"1210","2016-01-29",15.9
"1211","2016-02-01",17
"1212","2016-02-02",16.4
"1213","2016-02-03",17.1
"1214","2016-02-04",17
"1215","2016-02-05",16.9
"1216","2016-02-08",15.6
"1217","2016-02-09",15
"1218","2016-02-10",14.8
"1219","2016-02-11",15.1
"1220","2016-02-12",16.799999
"1221","2016-02-16",16.6
"1222","2016-02-17",17.5
"1223","2016-02-18",18
"1224","2016-02-19",17.5
"1225","2016-02-22",17.700001
"1226","2016-02-23",17.700001
"1227","2016-02-24",17.700001
"1228","2016-02-25",17.700001
"1229","2016-02-26",17.5
"1230","2016-02-29",18.200001
"1231","2016-03-01",18.200001
"1232","2016-03-02",17.700001
"1233","2016-03-03",19
"1234","2016-03-04",20.200001
"1235","2016-03-07",21
"1236","2016-03-08",20.200001
"1237","2016-03-09",20.1
"1238","2016-03-10",19.6
"1239","2016-03-11",20.9
"1240","2016-03-14",22.4
"1241","2016-03-15",21.9
"1242","2016-03-16",21.6
"1243","2016-03-17",21
"1244","2016-03-18",22.200001
"1245","2016-03-21",25.700001
"1246","2016-03-22",29.5
"1247","2016-03-23",28.299999
"1248","2016-03-24",26.700001
"1249","2016-03-28",25.4
"1250","2016-03-29",25.200001
"1251","2016-03-30",25.1
"1252","2016-03-31",25.5
"1253","2016-04-01",25.700001
"1254","2016-04-04",24.4
"1255","2016-04-05",23.5
"1256","2016-04-06",23.799999
"1257","2016-04-07",24.6
"1258","2016-04-08",24.200001
"1259","2016-04-11",23.700001
"1260","2016-04-12",24.700001
"1261","2016-04-13",27.799999
"1262","2016-04-14",26.299999
"1263","2016-04-15",26.6
"1264","2016-04-18",24.5
"1265","2016-04-19",24.1
"1266","2016-04-20",26.6
"1267","2016-04-21",24.299999
"1268","2016-04-22",24
"1269","2016-04-25",21.5
"1270","2016-04-26",19.9
"1271","2016-04-27",18.799999
"1272","2016-04-28",19.5
"1273","2016-04-29",19.6
"1274","2016-05-02",18.799999
"1275","2016-05-03",18.200001
"1276","2016-05-04",17.200001
"1277","2016-05-05",16.700001
"1278","2016-05-06",16
"1279","2016-05-09",16.5
"1280","2016-05-10",16.6
"1281","2016-05-11",16.700001
"1282","2016-05-12",15.7
"1283","2016-05-13",16.1
"1284","2016-05-16",16.299999
"1285","2016-05-17",16.4
"1286","2016-05-18",15.8
"1287","2016-05-19",14.5
"1288","2016-05-20",16.799999
"1289","2016-05-23",16.1
"1290","2016-05-24",16.299999
"1291","2016-05-25",16.4
"1292","2016-05-26",16.200001
"1293","2016-05-27",17.1
"1294","2016-05-31",17.4
"1295","2016-06-01",18.4
"1296","2016-06-02",18.700001
"1297","2016-06-03",18.6
"1298","2016-06-06",18.9
"1299","2016-06-07",18.700001
"1300","2016-06-08",18
"1301","2016-06-09",17.799999
"1302","2016-06-10",16.700001
"1303","2016-06-13",17.4
"1304","2016-06-14",17
"1305","2016-06-15",17.5
"1306","2016-06-16",16.9
"1307","2016-06-17",16.9
"1308","2016-06-20",16.9
"1309","2016-06-21",16.5
"1310","2016-06-22",16.4
"1311","2016-06-23",16
"1312","2016-06-24",16.299999
"1313","2016-06-27",15.9
"1314","2016-06-28",16.799999
"1315","2016-06-29",16.799999
"1316","2016-06-30",16.4
"1317","2016-07-01",17
"1318","2016-07-05",16.799999
"1319","2016-07-06",16.799999
"1320","2016-07-07",16.9
"1321","2016-07-08",16.799999
"1322","2016-07-11",16.799999
"1323","2016-07-12",16.700001
"1324","2016-07-13",16.700001
"1325","2016-07-14",16.4
"1326","2016-07-15",16
"1327","2016-07-18",16.6
"1328","2016-07-19",16.299999
"1329","2016-07-20",16.4
"1330","2016-07-21",17
"1331","2016-07-22",17.4
"1332","2016-07-25",17.5
"1333","2016-07-26",17.5
"1334","2016-07-27",17.200001
"1335","2016-07-28",17.9
"1336","2016-07-29",18.200001
"1337","2016-08-01",18.4
"1338","2016-08-02",18.1
"1339","2016-08-03",18.9
"1340","2016-08-04",19
"1341","2016-08-05",19
"1342","2016-08-08",19.1
"1343","2016-08-09",19.1
"1344","2016-08-10",17
"1345","2016-08-11",16.700001
"1346","2016-08-12",17.4
"1347","2016-08-15",17.5
"1348","2016-08-16",18.1
"1349","2016-08-17",18.6
"1350","2016-08-18",17.9
"1351","2016-08-19",18.299999
"1352","2016-08-22",18.299999
"1353","2016-08-23",18
"1354","2016-08-24",17.299999
"1355","2016-08-25",17.200001
"1356","2016-08-26",17
"1357","2016-08-29",16.9
"1358","2016-08-30",17.200001
"1359","2016-08-31",16.9
"1360","2016-09-01",17.1
"1361","2016-09-02",17
"1362","2016-09-06",16.9
"1363","2016-09-07",16.799999
"1364","2016-09-08",17.700001
"1365","2016-09-09",17.299999
"1366","2016-09-12",17.5
"1367","2016-09-13",16.9
"1368","2016-09-14",17.5
"1369","2016-09-15",17.5
"1370","2016-09-16",17.1
"1371","2016-09-19",17.1
"1372","2016-09-20",17.299999
"1373","2016-09-21",17.4
"1374","2016-09-22",17.700001
"1375","2016-09-23",17.799999
"1376","2016-09-26",17.700001
"1377","2016-09-27",17.299999
"1378","2016-09-28",17.1
"1379","2016-09-29",17.1
"1380","2016-09-30",17.1
"1381","2016-10-03",16.9
"1382","2016-10-04",17
"1383","2016-10-05",17
"1384","2016-10-06",16.9
"1385","2016-10-07",16.6
"1386","2016-10-10",17.200001
"1387","2016-10-11",17.200001
"1388","2016-10-12",16.700001
"1389","2016-10-13",17.4
"1390","2016-10-14",18.1
"1391","2016-10-17",17.799999
"1392","2016-10-18",17.5
"1393","2016-10-19",17.9
"1394","2016-10-20",18.200001
"1395","2016-10-21",17.799999
"1396","2016-10-24",17.9
"1397","2016-10-25",17.4
"1398","2016-10-26",17.700001
"1399","2016-10-27",20
"1400","2016-10-28",19.200001
"1401","2016-10-31",19.4
"1402","2016-11-01",19.799999
"1403","2016-11-02",18.700001
"1404","2016-11-03",18
"1405","2016-11-04",17.799999
"1406","2016-11-07",17.299999
"1407","2016-11-08",16.5
"1408","2016-11-09",16.5
"1409","2016-11-10",16.700001
"1410","2016-11-11",15.6
"1411","2016-11-14",15.7
"1412","2016-11-15",15
"1413","2016-11-16",16
"1414","2016-11-17",15.1
"1415","2016-11-18",15.4
"1416","2016-11-21",15.5
"1417","2016-11-22",15
"1418","2016-11-23",14.8
"1419","2016-11-25",15.2
"1420","2016-11-28",14.5
"1421","2016-11-29",14
"1422","2016-11-30",13.7
"1423","2016-12-01",12.8
"1424","2016-12-02",12.9
"1425","2016-12-05",13.6
"1426","2016-12-06",13.5
"1427","2016-12-07",13.5
"1428","2016-12-08",13.1
"1429","2016-12-09",14.4
"1430","2016-12-12",14.2
"1431","2016-12-13",13.7
"1432","2016-12-14",12.9
"1433","2016-12-15",13.4
"1434","2016-12-16",13.3
"1435","2016-12-19",13
"1436","2016-12-20",13
"1437","2016-12-21",12.4
"1438","2016-12-22",13
"1439","2016-12-23",12.7
"1440","2016-12-27",12.2
"1441","2016-12-28",12.3
"1442","2016-12-29",12.3
"1443","2016-12-30",12.3
"1444","2017-01-03",13.2
"1445","2017-01-04",13.4
"1446","2017-01-05",13.8
"1447","2017-01-06",13.6
"1448","2017-01-09",13.6
"1449","2017-01-10",13.8
"1450","2017-01-11",13.2
"1451","2017-01-12",13.1
"1452","2017-01-13",13.6
"1453","2017-01-17",13.4
"1454","2017-01-18",13.1
"1455","2017-01-19",12.8
"1456","2017-01-20",12.6
"1457","2017-01-23",12.6
"1458","2017-01-24",12.5
"1459","2017-01-25",12.9
"1460","2017-01-26",12.6
"1461","2017-01-27",12.2
"1462","2017-01-30",11.9
"1463","2017-01-31",11.6
"1464","2017-02-01",11.5
"1465","2017-02-02",11.8
"1466","2017-02-03",11.7
"1467","2017-02-06",11.5
"1468","2017-02-07",11.8
"1469","2017-02-08",13.3
"1470","2017-02-09",13.4
"1471","2017-02-10",13.2
"1472","2017-02-13",13.2
"1473","2017-02-14",14.3
"1474","2017-02-15",13.9
"1475","2017-02-16",13.8
"1476","2017-02-17",14
"1477","2017-02-21",14
"1478","2017-02-22",15.2
"1479","2017-02-23",14.2
"1480","2017-02-24",13.9
"1481","2017-02-27",14.6
"1482","2017-02-28",14.4
"1483","2017-03-01",14.2
"1484","2017-03-02",13.4
"1485","2017-03-03",14.7
"1486","2017-03-06",14.7
"1487","2017-03-07",14.2
"1488","2017-03-08",14
"1489","2017-03-09",13.9
"1490","2017-03-10",13.5
"1491","2017-03-13",13.6
"1492","2017-03-14",13.2
"1493","2017-03-15",13.2
"1494","2017-03-16",13.1
"1495","2017-03-17",12.4
"1496","2017-03-20",12.7
"1497","2017-03-21",12.9
"1498","2017-03-22",12.6
"1499","2017-03-23",12.5
"1500","2017-03-24",12.7
"1501","2017-03-27",13
"1502","2017-03-28",12.8
"1503","2017-03-29",13.4
"1504","2017-03-30",13.4
"1505","2017-03-31",12.8
"1506","2017-04-03",12.7
"1507","2017-04-04",13
"1508","2017-04-05",12.5
"1509","2017-04-06",12.5
"1510","2017-04-07",12
"1511","2017-04-10",12.3
"1512","2017-04-11",11.8
"1513","2017-04-12",11.5
"1514","2017-04-13",11.6
"1515","2017-04-17",12.2
"1516","2017-04-18",11.8
"1517","2017-04-19",11.8
"1518","2017-04-20",11.8
"1519","2017-04-21",12
"1520","2017-04-24",11.7
"1521","2017-04-25",11.6
"1522","2017-04-26",11.6
"1523","2017-04-27",11.4
"1524","2017-04-28",11.5
"1525","2017-05-01",11.3
"1526","2017-05-02",11.7
"1527","2017-05-03",11.3
"1528","2017-05-04",11.6
"1529","2017-05-05",11.3
"1530","2017-05-08",11.2
"1531","2017-05-09",10.7
"1532","2017-05-10",11.3
"1533","2017-05-11",11
"1534","2017-05-12",11.2
"1535","2017-05-15",10.1
"1536","2017-05-16",9.9
"1537","2017-05-17",9.8
"1538","2017-05-18",9.1
"1539","2017-05-19",9.5
"1540","2017-05-22",9
"1541","2017-05-23",9.2
"1542","2017-05-24",10
"1543","2017-05-25",9.8
"1544","2017-05-26",10.6
"1545","2017-05-30",10.3
"1546","2017-05-31",10.7
"1547","2017-06-01",11.3
"1548","2017-06-02",11.4
"1549","2017-06-05",10.9
"1550","2017-06-06",10.6
"1551","2017-06-07",10.6
"1552","2017-06-08",11.2
"1553","2017-06-09",10.8
"1554","2017-06-12",11.1
"1555","2017-06-13",10.9
"1556","2017-06-14",10.7
"1557","2017-06-15",10.7
"1558","2017-06-16",10.3
"1559","2017-06-19",10.6
"1560","2017-06-20",10.9
"1561","2017-06-21",11.6
"1562","2017-06-22",11.4
"1563","2017-06-23",10.7
"1564","2017-06-26",11.1
"1565","2017-06-27",11.8
"1566","2017-06-28",12.4
"1567","2017-06-29",11.5
"1568","2017-06-30",11.9
"1569","2017-07-03",11.2
"1570","2017-07-05",11.6
"1571","2017-07-06",10.9
"1572","2017-07-07",11
"1573","2017-07-10",10.8
"1574","2017-07-11",11
"1575","2017-07-12",10.8
"1576","2017-07-13",11.2
"1577","2017-07-14",11.4
"1578","2017-07-17",11.4
"1579","2017-07-18",11
"1580","2017-07-19",11
"1581","2017-07-20",11.2
"1582","2017-07-21",10.8
"1583","2017-07-24",11.4
"1584","2017-07-25",10.7
"1585","2017-07-26",10.9
"1586","2017-07-27",10
"1587","2017-07-28",9.9
"1588","2017-07-31",10.3
"1589","2017-08-01",10.4
"1590","2017-08-02",9.8
"1591","2017-08-03",9.9
"1592","2017-08-04",9.8
"1593","2017-08-07",10
"1594","2017-08-08",9.7
"1595","2017-08-09",9.8
"1596","2017-08-10",9.5
"1597","2017-08-11",9.6
"1598","2017-08-14",9.8
"1599","2017-08-15",9.2
"1600","2017-08-16",9.6
"1601","2017-08-17",9.2
"1602","2017-08-18",9.2
"1603","2017-08-21",8.9
"1604","2017-08-22",9.4
"1605","2017-08-23",9.3
"1606","2017-08-24",9.5
"1607","2017-08-25",9.5
"1608","2017-08-28",9.1
"1609","2017-08-29",9.2
"1610","2017-08-30",9.4
"1611","2017-08-31",9.2
"1612","2017-09-01",9.8
"1613","2017-09-05",9.9
"1614","2017-09-06",10.9
"1615","2017-09-07",10.8
"1616","2017-09-08",10.9
"1617","2017-09-11",10.7
"1618","2017-09-12",10.6
"1619","2017-09-13",10.2
"1620","2017-09-14",9.9
"1621","2017-09-15",9.6
"1622","2017-09-18",10
"1623","2017-09-19",9.9
"1624","2017-09-20",9.9
"1625","2017-09-21",9.8
"1626","2017-09-22",9.7
"1627","2017-09-25",9.8
"1628","2017-09-26",9.6
"1629","2017-09-27",9.8
"1630","2017-09-28",9.4
"1631","2017-09-29",9.6
"1632","2017-10-02",9.7
"1633","2017-10-03",9.8
"1634","2017-10-04",10.5
"1635","2017-10-05",10.1
"1636","2017-10-06",10.4
"1637","2017-10-09",10.6
"1638","2017-10-10",10
"1639","2017-10-11",10.9
"1640","2017-10-12",12
"1641","2017-10-13",13.1
"1642","2017-10-16",12
"1643","2017-10-17",12.1
"1644","2017-10-18",12.8
"1645","2017-10-19",12.9
"1646","2017-10-20",12.5
"1647","2017-10-23",10.9
"1648","2017-10-24",10.5
"1649","2017-10-25",11.5
"1650","2017-10-26",11.4
"1651","2017-10-27",11.9
"1652","2017-10-30",11.5
"1653","2017-10-31",11.5
"1654","2017-11-01",11.9
"1655","2017-11-02",12.7
"1656","2017-11-03",13.2
"1657","2017-11-06",12.7
"1658","2017-11-07",12.5
"1659","2017-11-08",20
"1660","2017-11-09",20.9
"1661","2017-11-10",22.6
"1662","2017-11-13",23.5
"1663","2017-11-14",23.6
"1664","2017-11-15",22.200001
"1665","2017-11-16",21.6
"1666","2017-11-17",21.1
"1667","2017-11-20",21
"1668","2017-11-21",20.1
"1669","2017-11-22",22
"1670","2017-11-24",21.200001
"1671","2017-11-27",19.9
"1672","2017-11-28",21.5
"1673","2017-11-29",21.799999
"1674","2017-11-30",20.799999
"1675","2017-12-01",20.700001
"1676","2017-12-04",19.700001
"1677","2017-12-05",19.5
"1678","2017-12-06",18.200001
"1679","2017-12-07",17.1
"1680","2017-12-08",17.4
"1681","2017-12-11",17.299999
"1682","2017-12-12",16.799999
"1683","2017-12-13",17.6
"1684","2017-12-14",17.1
"1685","2017-12-15",15.9
"1686","2017-12-18",16.700001
"1687","2017-12-19",17
"1688","2017-12-20",16.700001
"1689","2017-12-21",16.9
"1690","2017-12-22",16.5
"1691","2017-12-26",17
"1692","2017-12-27",16.799999
"1693","2017-12-28",16.5
"1694","2017-12-29",16.299999
"1695","2018-01-02",18.700001
"1696","2018-01-03",18.700001
"1697","2018-01-04",20.1
"1698","2018-01-05",19.6
"1699","2018-01-08",19.200001
"1700","2018-01-09",18.799999
"1701","2018-01-10",19.4
"1702","2018-01-11",20
"1703","2018-01-12",19.4
"1704","2018-01-16",18.299999
"1705","2018-01-17",18.5
"1706","2018-01-18",21.1
"1707","2018-01-19",20.4
"1708","2018-01-22",21
"1709","2018-01-23",20.6
"1710","2018-01-24",20
"1711","2018-01-25",19.6
"1712","2018-01-26",20.1
"1713","2018-01-29",19.200001
"1714","2018-01-30",18.200001
"1715","2018-01-31",18.1
"1716","2018-02-01",15.8
"1717","2018-02-02",16.6
"1718","2018-02-05",17.6
"1719","2018-02-06",17.799999
"1720","2018-02-07",17.4
"1721","2018-02-08",16.4
"1722","2018-02-09",16.4
"1723","2018-02-12",17.6
"1724","2018-02-13",18.799999
"1725","2018-02-14",19.5
"1726","2018-02-15",19.5
"1727","2018-02-16",18.1
"1728","2018-02-20",17.799999
"1729","2018-02-21",18.200001
"1730","2018-02-22",17.700001
"1731","2018-02-23",17.799999
"1732","2018-02-26",18.1
"1733","2018-02-27",17.799999
"1734","2018-02-28",18.1
"1735","2018-03-01",18.1
"1736","2018-03-02",19
"1737","2018-03-05",19.700001
"1738","2018-03-06",19.6
"1739","2018-03-07",20.1
"1740","2018-03-08",20.4
"1741","2018-03-09",20.1
"1742","2018-03-12",19.299999
"1743","2018-03-13",19
"1744","2018-03-14",18
"1745","2018-03-15",17.4
"1746","2018-03-16",18.1
"1747","2018-03-19",17.9
"1748","2018-03-20",17.6
"1749","2018-03-21",17.299999
"1750","2018-03-22",17.1
"1751","2018-03-23",17.700001
"1752","2018-03-26",18.6
"1753","2018-03-27",18.799999
"1754","2018-03-28",19.1
"1755","2018-03-29",18.799999
"1756","2018-04-02",19.700001
"1757","2018-04-03",19.700001
"1758","2018-04-04",21.4
"1759","2018-04-05",21.5
"1760","2018-04-06",20.6
"1761","2018-04-09",17.299999
"1762","2018-04-10",18.200001
"1763","2018-04-11",17.700001
"1764","2018-04-12",18.4
"1765","2018-04-13",18.5
"1766","2018-04-16",16.200001
"1767","2018-04-17",16.4
"1768","2018-04-18",16.799999
"1769","2018-04-19",16.6
"1770","2018-04-20",15.7
"1771","2018-04-23",15.2
"1772","2018-04-24",15.2
"1773","2018-04-25",15.2
"1774","2018-04-26",15.7
"1775","2018-04-27",15.4
"1776","2018-04-30",15.3
"1777","2018-05-01",14.6
"1778","2018-05-02",15
"1779","2018-05-03",14.7
"1780","2018-05-04",15.4
"1781","2018-05-07",15.9
"1782","2018-05-08",15
"1783","2018-05-09",15.4
"1784","2018-05-10",15.8
"1785","2018-05-11",15.9
"1786","2018-05-14",16
"1787","2018-05-15",17.1
"1788","2018-05-16",17.799999
"1789","2018-05-17",16.5
"1790","2018-05-18",15.9
"1791","2018-05-21",15.2
"1792","2018-05-22",15.6
"1793","2018-05-23",15.7
"1794","2018-05-24",15.9
"1795","2018-05-25",16.700001
"1796","2018-05-29",16.1
"1797","2018-05-30",16.1
"1798","2018-05-31",15.9
"1799","2018-06-01",16.200001
"1800","2018-06-04",15.4
"1801","2018-06-05",15.4
"1802","2018-06-06",15.1
"1803","2018-06-07",15.1
"1804","2018-06-08",14.9
"1805","2018-06-11",14.6
"1806","2018-06-12",15.1
"1807","2018-06-13",14.7
"1808","2018-06-14",14.3
"1809","2018-06-15",14.6
"1810","2018-06-18",13.8
"1811","2018-06-19",13.5
"1812","2018-06-20",14.3
"1813","2018-06-21",13.8
"1814","2018-06-22",14.4
"1815","2018-06-25",13.9
"1816","2018-06-26",14
"1817","2018-06-27",13.9
"1818","2018-06-28",13.8
"1819","2018-06-29",13.8
"1820","2018-07-02",13.4
"1821","2018-07-03",13.1
"1822","2018-07-05",13.2
"1823","2018-07-06",14.1
"1824","2018-07-09",13.5
"1825","2018-07-10",12.9
"1826","2018-07-11",13.6
"1827","2018-07-12",13
"1828","2018-07-13",13
"1829","2018-07-16",13.4
"1830","2018-07-17",13
"1831","2018-07-18",13
"1832","2018-07-19",12.8
"1833","2018-07-20",13.2
"1834","2018-07-23",13.4
"1835","2018-07-24",13.5
"1836","2018-07-25",13.7
"1837","2018-07-26",13.5
"1838","2018-07-27",13.1
"1839","2018-07-30",12.6
"1840","2018-07-31",12.4
"1841","2018-08-01",12.5
"1842","2018-08-02",12.5
"1843","2018-08-03",11.8
"1844","2018-08-06",12.5
"1845","2018-08-07",13.2
"1846","2018-08-08",13.9
"1847","2018-08-09",14.9
"1848","2018-08-10",15.1
"1849","2018-08-13",14.5
"1850","2018-08-14",15.8
"1851","2018-08-15",15.8
"1852","2018-08-16",15.8
"1853","2018-08-17",15.2
"1854","2018-08-20",14.2
"1855","2018-08-21",13.5
"1856","2018-08-22",14.3
"1857","2018-08-23",13.7
"1858","2018-08-24",14.3
"1859","2018-08-27",14
"1860","2018-08-28",14.4
"1861","2018-08-29",14.6
"1862","2018-08-30",15
"1863","2018-08-31",15
"1864","2018-09-04",15.7
"1865","2018-09-05",15.5
"1866","2018-09-06",14.9
"1867","2018-09-07",15.4
"1868","2018-09-10",15.6
"1869","2018-09-11",14.9
"1870","2018-09-12",14.7
"1871","2018-09-13",14.7
"1872","2018-09-14",14.1
"1873","2018-09-17",13.7
"1874","2018-09-18",13.2
"1875","2018-09-19",13.3
"1876","2018-09-20",13.9
"1877","2018-09-21",14
"1878","2018-09-24",14.3
"1879","2018-09-25",15
"1880","2018-09-26",14.7
"1881","2018-09-27",14.6
"1882","2018-09-28",14
"1883","2018-10-01",14
"1884","2018-10-02",14.5
"1885","2018-10-03",15.5
"1886","2018-10-04",17.1
"1887","2018-10-05",16.799999
"1888","2018-10-08",15.9
"1889","2018-10-09",15.7
"1890","2018-10-10",15.2
"1891","2018-10-11",14.8
"1892","2018-10-12",15.2
"1893","2018-10-15",15.1
"1894","2018-10-16",15.8
"1895","2018-10-17",15.8
"1896","2018-10-18",16.4
"1897","2018-10-19",16.1
"1898","2018-10-22",17.9
"1899","2018-10-23",17.799999
"1900","2018-10-24",16.6
"1901","2018-10-25",17.799999
"1902","2018-10-26",17.700001
"1903","2018-10-29",16.4
"1904","2018-10-30",16.799999
"1905","2018-10-31",17.1
"1906","2018-11-01",19.1
"1907","2018-11-02",18.799999
"1908","2018-11-05",17.4
"1909","2018-11-06",8.7
"1910","2018-11-07",8.6
"1911","2018-11-08",8.4
"1912","2018-11-09",8.6
"1913","2018-11-12",8.6
"1914","2018-11-13",8.3
"1915","2018-11-14",8.3
"1916","2018-11-15",8
"1917","2018-11-16",8.1
"1918","2018-11-19",8
"1919","2018-11-20",8
"1920","2018-11-21",8.5
"1921","2018-11-23",9.5
"1922","2018-11-26",9.2
"1923","2018-11-27",9.6
"1924","2018-11-28",8.7
"1925","2018-11-29",8.8
"1926","2018-11-30",8.8
"1927","2018-12-03",8.7
"1928","2018-12-04",8.8
"1929","2018-12-06",8.7
"1930","2018-12-07",8.1
"1931","2018-12-10",8.8
"1932","2018-12-11",8.2
"1933","2018-12-12",8.1
"1934","2018-12-13",7.9
"1935","2018-12-14",7.7
"1936","2018-12-17",7
"1937","2018-12-18",6.5
"1938","2018-12-19",6.2
"1939","2018-12-20",6.2
"1940","2018-12-21",6.2
"1941","2018-12-24",6
"1942","2018-12-26",6.1
"1943","2018-12-27",5.5
"1944","2018-12-28",6.3
"1945","2018-12-31",6.4
"1946","2019-01-02",6.6
"1947","2019-01-03",6.3
"1948","2019-01-04",6.7
"1949","2019-01-07",7.3
"1950","2019-01-08",7.5
"1951","2019-01-09",7.1
"1952","2019-01-10",6.9
"1953","2019-01-11",7.3
"1954","2019-01-14",6.7
"1955","2019-01-15",6.8
"1956","2019-01-16",6.9
"1957","2019-01-17",6.9
"1958","2019-01-18",7.2
"1959","2019-01-22",6.8
"1960","2019-01-23",7
"1961","2019-01-24",7.4
"1962","2019-01-25",7.2
"1963","2019-01-28",7.6
"1964","2019-01-29",9
"1965","2019-01-30",9
"1966","2019-01-31",8.8
"1967","2019-02-01",6.6
"1968","2019-02-04",6.1
"1969","2019-02-05",6.1
"1970","2019-02-06",6.2
"1971","2019-02-07",5.9
"1972","2019-02-08",6
"1973","2019-02-11",6
"1974","2019-02-12",6.5
"1975","2019-02-13",6.5
"1976","2019-02-14",6.2
"1977","2019-02-15",6.3
"1978","2019-02-19",6.3
"1979","2019-02-20",6
"1980","2019-02-21",6
"1981","2019-02-22",6
"1982","2019-02-25",5.6
"1983","2019-02-26",5.7
"1984","2019-02-27",5.8
"1985","2019-02-28",5.7
"1986","2019-03-01",5.5
"1987","2019-03-04",5.4
"1988","2019-03-05",5.3
"1989","2019-03-06",4.8
"1990","2019-03-07",4.9
"1991","2019-03-08",5.3
"1992","2019-03-11",5.3
"1993","2019-03-12",5.4
"1994","2019-03-13",5.4
"1995","2019-03-14",5.6
"1996","2019-03-15",5.3
"1997","2019-03-18",5.5
"1998","2019-03-19",5.6
"1999","2019-03-20",5.3
"2000","2019-03-21",5.3
"2001","2019-03-22",5
"2002","2019-03-25",5
"2003","2019-03-26",4.9
"2004","2019-03-27",4.9
"2005","2019-03-28",5.1
"2006","2019-03-29",5.6
"2007","2019-04-01",6.1
"2008","2019-04-02",6.7
"2009","2019-04-03",6.7
"2010","2019-04-04",6.6
"2011","2019-04-05",6.4
"2012","2019-04-08",6.3
"2013","2019-04-09",6.3
"2014","2019-04-10",6.5
"2015","2019-04-11",6.4
"2016","2019-04-12",6.5
"2017","2019-04-15",6.5
"2018","2019-04-16",6
"2019","2019-04-17",5.9
"2020","2019-04-18",5.7
"2021","2019-04-22",5.6
"2022","2019-04-23",5.9
"2023","2019-04-24",5.8
"2024","2019-04-25",5.7
"2025","2019-04-26",5.6
"2026","2019-04-29",5.7
"2027","2019-04-30",5.6
"2028","2019-05-01",5.6
"2029","2019-05-02",5.6
"2030","2019-05-03",5.7
"2031","2019-05-06",5.6
"2032","2019-05-07",5.3
"2033","2019-05-08",5.4
"2034","2019-05-09",5.3
"2035","2019-05-10",5.4
"2036","2019-05-13",5.1
"2037","2019-05-14",5.1
"2038","2019-05-15",5.2
"2039","2019-05-16",4.7
"2040","2019-05-17",4.5
"2041","2019-05-20",3.8
"2042","2019-05-21",4
"2043","2019-05-22",2.7
"2044","2019-05-23",2.57
"2045","2019-05-24",2.49
"2046","2019-05-28",2.58
"2047","2019-05-29",2.38
"2048","2019-05-30",2.47
"2049","2019-05-31",2.59
"2050","2019-06-03",2.45
"2051","2019-06-04",2.5
"2052","2019-06-05",2.41
"2053","2019-06-06",2.59
"2054","2019-06-07",2.59
"2055","2019-06-10",2.84
"2056","2019-06-11",2.85
"2057","2019-06-12",2.8
"2058","2019-06-13",2.86
"2059","2019-06-14",2.8
"2060","2019-06-17",2.83
"2061","2019-06-18",2.81
"2062","2019-06-19",2.73
"2063","2019-06-20",2.77
"2064","2019-06-21",2.67
"2065","2019-06-24",2.57
"2066","2019-06-25",2.59
"2067","2019-06-26",2.5
"2068","2019-06-27",2.53
