"","date","EBS"
"995","2010-12-13",20.07
"996","2010-12-14",21.129999
"997","2010-12-15",22.02
"998","2010-12-16",22.25
"999","2010-12-17",22.629999
"1000","2010-12-20",23
"1001","2010-12-21",23.1
"1002","2010-12-22",22.950001
"1003","2010-12-23",22.959999
"1004","2010-12-27",23.24
"1005","2010-12-28",23.67
"1006","2010-12-29",23.799999
"1007","2010-12-30",23.68
"1008","2010-12-31",23.459999
"1009","2011-01-03",23.780001
"1010","2011-01-04",23.66
"1011","2011-01-05",23.98
"1012","2011-01-06",23.75
"1013","2011-01-07",23.530001
"1014","2011-01-10",24.549999
"1015","2011-01-11",24.389999
"1016","2011-01-12",24.389999
"1017","2011-01-13",24.41
"1018","2011-01-14",24.02
"1019","2011-01-18",23.83
"1020","2011-01-19",23.26
"1021","2011-01-20",22.4
"1022","2011-01-21",21.950001
"1023","2011-01-24",22.049999
"1024","2011-01-25",21.43
"1025","2011-01-26",22.040001
"1026","2011-01-27",21.940001
"1027","2011-01-28",21.040001
"1028","2011-01-31",21.24
"1029","2011-02-01",21.84
"1030","2011-02-02",22.059999
"1031","2011-02-03",21.639999
"1032","2011-02-04",21.610001
"1033","2011-02-07",21.440001
"1034","2011-02-08",22.059999
"1035","2011-02-09",21.629999
"1036","2011-02-10",21.530001
"1037","2011-02-11",21.75
"1038","2011-02-14",22.129999
"1039","2011-02-15",21.719999
"1040","2011-02-16",21.57
"1041","2011-02-17",21.809999
"1042","2011-02-18",22.309999
"1043","2011-02-22",21.639999
"1044","2011-02-23",20.93
"1045","2011-02-24",20.870001
"1046","2011-02-25",21.24
"1047","2011-02-28",21.040001
"1048","2011-03-01",20.879999
"1049","2011-03-02",20.639999
"1050","2011-03-03",21.200001
"1051","2011-03-04",21.139999
"1052","2011-03-07",21.15
"1053","2011-03-08",22.299999
"1054","2011-03-09",22.91
"1055","2011-03-10",22.49
"1056","2011-03-11",22.83
"1057","2011-03-14",24.15
"1058","2011-03-15",23.76
"1059","2011-03-16",23.82
"1060","2011-03-17",23.879999
"1061","2011-03-18",23.6
"1062","2011-03-21",23.57
"1063","2011-03-22",23.57
"1064","2011-03-23",23.48
"1065","2011-03-24",23.530001
"1066","2011-03-25",23.4
"1067","2011-03-28",23.370001
"1068","2011-03-29",23.59
"1069","2011-03-30",24.190001
"1070","2011-03-31",24.16
"1071","2011-04-01",24.85
"1072","2011-04-04",24.6
"1073","2011-04-05",24.639999
"1074","2011-04-06",24.85
"1075","2011-04-07",24.74
"1076","2011-04-08",24.4
"1077","2011-04-11",24.34
"1078","2011-04-12",24.469999
"1079","2011-04-13",24.68
"1080","2011-04-14",24.559999
"1081","2011-04-15",24.35
"1082","2011-04-18",23.4
"1083","2011-04-19",23.719999
"1084","2011-04-20",23.870001
"1085","2011-04-21",23.57
"1086","2011-04-25",23.34
"1087","2011-04-26",24.01
"1088","2011-04-27",23.809999
"1089","2011-04-28",23.73
"1090","2011-04-29",23.280001
"1091","2011-05-02",23.700001
"1092","2011-05-03",23.6
"1093","2011-05-04",23.65
"1094","2011-05-05",23
"1095","2011-05-06",23
"1096","2011-05-09",22.24
"1097","2011-05-10",22.18
"1098","2011-05-11",22.42
"1099","2011-05-12",23.02
"1100","2011-05-13",22.01
"1101","2011-05-16",21.959999
"1102","2011-05-17",22.030001
"1103","2011-05-18",22.02
"1104","2011-05-19",22.110001
"1105","2011-05-20",21.83
"1106","2011-05-23",20.860001
"1107","2011-05-24",20.66
"1108","2011-05-25",21.440001
"1109","2011-05-26",24.77
"1110","2011-05-27",24.690001
"1111","2011-05-31",24.98
"1112","2011-06-01",23.98
"1113","2011-06-02",24.02
"1114","2011-06-03",23.6
"1115","2011-06-06",23.450001
"1116","2011-06-07",24
"1117","2011-06-08",24.02
"1118","2011-06-09",23.879999
"1119","2011-06-10",23.27
"1120","2011-06-13",22.74
"1121","2011-06-14",23.66
"1122","2011-06-15",22.889999
"1123","2011-06-16",22.370001
"1124","2011-06-17",21.879999
"1125","2011-06-20",21.969999
"1126","2011-06-21",22.34
"1127","2011-06-22",21.870001
"1128","2011-06-23",22.01
"1129","2011-06-24",21.91
"1130","2011-06-27",22.110001
"1131","2011-06-28",22.629999
"1132","2011-06-29",22.5
"1133","2011-06-30",22.549999
"1134","2011-07-01",22.469999
"1135","2011-07-05",22.51
"1136","2011-07-06",22.23
"1137","2011-07-07",22.129999
"1138","2011-07-08",21.780001
"1139","2011-07-11",21.07
"1140","2011-07-12",21.32
"1141","2011-07-13",22.629999
"1142","2011-07-14",22.059999
"1143","2011-07-15",21.76
"1144","2011-07-18",21.24
"1145","2011-07-19",21.75
"1146","2011-07-20",21.15
"1147","2011-07-21",21.700001
"1148","2011-07-22",21.469999
"1149","2011-07-25",21.200001
"1150","2011-07-26",21.24
"1151","2011-07-27",21.120001
"1152","2011-07-28",20.77
"1153","2011-07-29",20.65
"1154","2011-08-01",20.52
"1155","2011-08-02",19.77
"1156","2011-08-03",19.08
"1157","2011-08-04",18.209999
"1158","2011-08-05",17.629999
"1159","2011-08-08",16.709999
"1160","2011-08-09",17.33
"1161","2011-08-10",16.75
"1162","2011-08-11",17.08
"1163","2011-08-12",17.040001
"1164","2011-08-15",17.889999
"1165","2011-08-16",17.700001
"1166","2011-08-17",17.51
"1167","2011-08-18",16.620001
"1168","2011-08-19",16.280001
"1169","2011-08-22",16.27
"1170","2011-08-23",17
"1171","2011-08-24",17.120001
"1172","2011-08-25",16.639999
"1173","2011-08-26",16.91
"1174","2011-08-29",17.84
"1175","2011-08-30",17.780001
"1176","2011-08-31",18.07
"1177","2011-09-01",17.33
"1178","2011-09-02",16.68
"1179","2011-09-06",16.889999
"1180","2011-09-07",17.93
"1181","2011-09-08",17.549999
"1182","2011-09-09",17.040001
"1183","2011-09-12",16.959999
"1184","2011-09-13",17.309999
"1185","2011-09-14",17.33
"1186","2011-09-15",17.610001
"1187","2011-09-16",17.280001
"1188","2011-09-19",16.809999
"1189","2011-09-20",16.309999
"1190","2011-09-21",15.98
"1191","2011-09-22",15.02
"1192","2011-09-23",15.61
"1193","2011-09-26",15.58
"1194","2011-09-27",16.32
"1195","2011-09-28",15.73
"1196","2011-09-29",15.45
"1197","2011-09-30",15.43
"1198","2011-10-03",17.129999
"1199","2011-10-04",16.25
"1200","2011-10-05",16.98
"1201","2011-10-06",18.85
"1202","2011-10-07",18.129999
"1203","2011-10-10",18.41
"1204","2011-10-11",18.49
"1205","2011-10-12",18.690001
"1206","2011-10-13",18.700001
"1207","2011-10-14",19.200001
"1208","2011-10-17",18.32
"1209","2011-10-18",18.66
"1210","2011-10-19",18.34
"1211","2011-10-20",18.33
"1212","2011-10-21",18.9
"1213","2011-10-24",18.950001
"1214","2011-10-25",18.540001
"1215","2011-10-26",18.82
"1216","2011-10-27",19.639999
"1217","2011-10-28",19.17
"1218","2011-10-31",18.860001
"1219","2011-11-01",18.299999
"1220","2011-11-02",18.25
"1221","2011-11-03",18.58
"1222","2011-11-04",17.9
"1223","2011-11-07",17.6
"1224","2011-11-08",17.5
"1225","2011-11-09",16.74
"1226","2011-11-10",16.700001
"1227","2011-11-11",16.85
"1228","2011-11-14",16.639999
"1229","2011-11-15",16.719999
"1230","2011-11-16",16.51
"1231","2011-11-17",16.200001
"1232","2011-11-18",16.33
"1233","2011-11-21",15.75
"1234","2011-11-22",15.51
"1235","2011-11-23",15.48
"1236","2011-11-25",15.43
"1237","2011-11-28",16.01
"1238","2011-11-29",15.86
"1239","2011-11-30",17.040001
"1240","2011-12-01",16.969999
"1241","2011-12-02",17.57
"1242","2011-12-05",17.709999
"1243","2011-12-06",17.59
"1244","2011-12-07",17.35
"1245","2011-12-08",16.82
"1246","2011-12-09",17.42
"1247","2011-12-12",17.040001
"1248","2011-12-13",16.610001
"1249","2011-12-14",16.450001
"1250","2011-12-15",16.51
"1251","2011-12-16",16.610001
"1252","2011-12-19",16.209999
"1253","2011-12-20",16.809999
"1254","2011-12-21",17.01
"1255","2011-12-22",17.09
"1256","2011-12-23",17.1
"1257","2011-12-27",17.209999
"1258","2011-12-28",16.530001
"1259","2011-12-29",17.219999
"1260","2011-12-30",16.84
"1261","2012-01-03",17
"1262","2012-01-04",16.969999
"1263","2012-01-05",17.030001
"1264","2012-01-06",17.02
"1265","2012-01-09",17.110001
"1266","2012-01-10",17.77
"1267","2012-01-11",17.75
"1268","2012-01-12",17.5
"1269","2012-01-13",17.440001
"1270","2012-01-17",17.469999
"1271","2012-01-18",17.290001
"1272","2012-01-19",17.23
"1273","2012-01-20",17.139999
"1274","2012-01-23",16.879999
"1275","2012-01-24",17.139999
"1276","2012-01-25",17.23
"1277","2012-01-26",17.25
"1278","2012-01-27",17.379999
"1279","2012-01-30",17.110001
"1280","2012-01-31",16.969999
"1281","2012-02-01",17.34
"1282","2012-02-02",17.559999
"1283","2012-02-03",18.27
"1284","2012-02-06",18.34
"1285","2012-02-07",18.120001
"1286","2012-02-08",17.85
"1287","2012-02-09",17.719999
"1288","2012-02-10",17.35
"1289","2012-02-13",17.110001
"1290","2012-02-14",16.940001
"1291","2012-02-15",17.08
"1292","2012-02-16",16.99
"1293","2012-02-17",16.66
"1294","2012-02-21",16.33
"1295","2012-02-22",16.02
"1296","2012-02-23",16.23
"1297","2012-02-24",16
"1298","2012-02-27",15.29
"1299","2012-02-28",15.42
"1300","2012-02-29",15.27
"1301","2012-03-01",15.31
"1302","2012-03-02",14.89
"1303","2012-03-05",14.71
"1304","2012-03-06",14.32
"1305","2012-03-07",14.49
"1306","2012-03-08",14.65
"1307","2012-03-09",16
"1308","2012-03-12",15.83
"1309","2012-03-13",16.049999
"1310","2012-03-14",15.73
"1311","2012-03-15",15.75
"1312","2012-03-16",15.5
"1313","2012-03-19",15.66
"1314","2012-03-20",15.5
"1315","2012-03-21",15.61
"1316","2012-03-22",15.52
"1317","2012-03-23",15.58
"1318","2012-03-26",16.26
"1319","2012-03-27",16.08
"1320","2012-03-28",16.07
"1321","2012-03-29",16
"1322","2012-03-30",16
"1323","2012-04-02",16.27
"1324","2012-04-03",16.139999
"1325","2012-04-04",15.77
"1326","2012-04-05",15.74
"1327","2012-04-09",15.14
"1328","2012-04-10",14.66
"1329","2012-04-11",14.75
"1330","2012-04-12",14.64
"1331","2012-04-13",14.24
"1332","2012-04-16",14.08
"1333","2012-04-17",14.42
"1334","2012-04-18",14.12
"1335","2012-04-19",13.96
"1336","2012-04-20",14.3
"1337","2012-04-23",14.02
"1338","2012-04-24",14.33
"1339","2012-04-25",14.65
"1340","2012-04-26",14.52
"1341","2012-04-27",14.46
"1342","2012-04-30",14.06
"1343","2012-05-01",13.82
"1344","2012-05-02",13.99
"1345","2012-05-03",13.83
"1346","2012-05-04",14.32
"1347","2012-05-07",14.46
"1348","2012-05-08",15.18
"1349","2012-05-09",15.17
"1350","2012-05-10",15.21
"1351","2012-05-11",15.15
"1352","2012-05-14",14.94
"1353","2012-05-15",14.92
"1354","2012-05-16",14.66
"1355","2012-05-17",14.39
"1356","2012-05-18",13.91
"1357","2012-05-21",13.93
"1358","2012-05-22",13.91
"1359","2012-05-23",13.87
"1360","2012-05-24",13.77
"1361","2012-05-25",13.7
"1362","2012-05-29",14.91
"1363","2012-05-30",14.98
"1364","2012-05-31",14.42
"1365","2012-06-01",14.08
"1366","2012-06-04",13.86
"1367","2012-06-05",13.77
"1368","2012-06-06",13.84
"1369","2012-06-07",13.86
"1370","2012-06-08",13.97
"1371","2012-06-11",13.73
"1372","2012-06-12",13.5
"1373","2012-06-13",13.5
"1374","2012-06-14",13.57
"1375","2012-06-15",13.64
"1376","2012-06-18",14.41
"1377","2012-06-19",15
"1378","2012-06-20",15.06
"1379","2012-06-21",15.02
"1380","2012-06-22",15.3
"1381","2012-06-25",14.73
"1382","2012-06-26",14.67
"1383","2012-06-27",14.97
"1384","2012-06-28",14.69
"1385","2012-06-29",15.15
"1386","2012-07-02",15.58
"1387","2012-07-03",15.79
"1388","2012-07-05",15.5
"1389","2012-07-06",15.02
"1390","2012-07-09",14.64
"1391","2012-07-10",14.07
"1392","2012-07-11",14.67
"1393","2012-07-12",14.91
"1394","2012-07-13",14.92
"1395","2012-07-16",14.58
"1396","2012-07-17",14.73
"1397","2012-07-18",14.43
"1398","2012-07-19",14.43
"1399","2012-07-20",14.23
"1400","2012-07-23",14.08
"1401","2012-07-24",13.74
"1402","2012-07-25",13.62
"1403","2012-07-26",13.77
"1404","2012-07-27",14.48
"1405","2012-07-30",14.47
"1406","2012-07-31",14.61
"1407","2012-08-01",14.1
"1408","2012-08-02",14.31
"1409","2012-08-03",14.37
"1410","2012-08-06",14.54
"1411","2012-08-07",14.63
"1412","2012-08-08",14.58
"1413","2012-08-09",14.55
"1414","2012-08-10",14.79
"1415","2012-08-13",14.88
"1416","2012-08-14",14.81
"1417","2012-08-15",15.35
"1418","2012-08-16",15.26
"1419","2012-08-17",15.5
"1420","2012-08-20",15.27
"1421","2012-08-21",15.42
"1422","2012-08-22",15
"1423","2012-08-23",14.81
"1424","2012-08-24",14.85
"1425","2012-08-27",15
"1426","2012-08-28",15.07
"1427","2012-08-29",15.01
"1428","2012-08-30",14.82
"1429","2012-08-31",14.73
"1430","2012-09-04",14.81
"1431","2012-09-05",14.64
"1432","2012-09-06",15.02
"1433","2012-09-07",15.02
"1434","2012-09-10",14.95
"1435","2012-09-11",14.98
"1436","2012-09-12",14.38
"1437","2012-09-13",14.97
"1438","2012-09-14",14.88
"1439","2012-09-17",14.73
"1440","2012-09-18",14.98
"1441","2012-09-19",14.81
"1442","2012-09-20",14.79
"1443","2012-09-21",14.83
"1444","2012-09-24",14.41
"1445","2012-09-25",14.4
"1446","2012-09-26",14.46
"1447","2012-09-27",14.38
"1448","2012-09-28",14.21
"1449","2012-10-01",14.47
"1450","2012-10-02",15.03
"1451","2012-10-03",15
"1452","2012-10-04",14.95
"1453","2012-10-05",14.91
"1454","2012-10-08",14.77
"1455","2012-10-09",14.48
"1456","2012-10-10",14.25
"1457","2012-10-11",14.12
"1458","2012-10-12",14
"1459","2012-10-15",13.96
"1460","2012-10-16",13.92
"1461","2012-10-17",14.02
"1462","2012-10-18",13.62
"1463","2012-10-19",13.16
"1464","2012-10-22",12.95
"1465","2012-10-23",12.91
"1466","2012-10-24",13.15
"1467","2012-10-25",13.43
"1468","2012-10-26",13.49
"1469","2012-10-31",13.29
"1470","2012-11-01",13.72
"1471","2012-11-02",14.41
"1472","2012-11-05",14.51
"1473","2012-11-06",14.77
"1474","2012-11-07",14.48
"1475","2012-11-08",14.06
"1476","2012-11-09",14.23
"1477","2012-11-12",14.43
"1478","2012-11-13",14.28
"1479","2012-11-14",14.12
"1480","2012-11-15",14.08
"1481","2012-11-16",14.15
"1482","2012-11-19",14.57
"1483","2012-11-20",14.79
"1484","2012-11-21",14.59
"1485","2012-11-23",14.96
"1486","2012-11-26",15.01
"1487","2012-11-27",15.14
"1488","2012-11-28",15.29
"1489","2012-11-29",15.78
"1490","2012-11-30",15.02
"1491","2012-12-03",15.01
"1492","2012-12-04",15.16
"1493","2012-12-05",15.23
"1494","2012-12-06",15.41
"1495","2012-12-07",15.27
"1496","2012-12-10",15.18
"1497","2012-12-11",15.51
"1498","2012-12-12",14.97
"1499","2012-12-13",14.85
"1500","2012-12-14",15
"1501","2012-12-17",15
"1502","2012-12-18",15.12
"1503","2012-12-19",15.74
"1504","2012-12-20",15.86
"1505","2012-12-21",16.09
"1506","2012-12-24",15.9
"1507","2012-12-26",15.81
"1508","2012-12-27",15.91
"1509","2012-12-28",15.83
"1510","2012-12-31",16.040001
"1511","2013-01-02",16.9
"1512","2013-01-03",16.889999
"1513","2013-01-04",16.84
"1514","2013-01-07",16.709999
"1515","2013-01-08",16.540001
"1516","2013-01-09",16.639999
"1517","2013-01-10",16.9
"1518","2013-01-11",16.77
"1519","2013-01-14",16.73
"1520","2013-01-15",16.709999
"1521","2013-01-16",16.57
"1522","2013-01-17",16.139999
"1523","2013-01-18",16.450001
"1524","2013-01-22",16.5
"1525","2013-01-23",16.52
"1526","2013-01-24",16.48
"1527","2013-01-25",16.530001
"1528","2013-01-28",16.51
"1529","2013-01-29",16.26
"1530","2013-01-30",16.049999
"1531","2013-01-31",16.049999
"1532","2013-02-01",16.299999
"1533","2013-02-04",15.86
"1534","2013-02-05",15.98
"1535","2013-02-06",15.86
"1536","2013-02-07",15.88
"1537","2013-02-08",15.7
"1538","2013-02-11",15.6
"1539","2013-02-12",15.6
"1540","2013-02-13",15.7
"1541","2013-02-14",15.67
"1542","2013-02-15",15.6
"1543","2013-02-19",15.88
"1544","2013-02-20",15.72
"1545","2013-02-21",15.6
"1546","2013-02-22",15.72
"1547","2013-02-25",15.51
"1548","2013-02-26",15.32
"1549","2013-02-27",15.29
"1550","2013-02-28",15.49
"1551","2013-03-01",15.6
"1552","2013-03-04",15.48
"1553","2013-03-05",15.25
"1554","2013-03-06",15.21
"1555","2013-03-07",15.22
"1556","2013-03-08",15.49
"1557","2013-03-11",14.67
"1558","2013-03-12",14.61
"1559","2013-03-13",14.46
"1560","2013-03-14",14.85
"1561","2013-03-15",14.97
"1562","2013-03-18",14.51
"1563","2013-03-19",14.37
"1564","2013-03-20",14.25
"1565","2013-03-21",14.37
"1566","2013-03-22",14.37
"1567","2013-03-25",13.95
"1568","2013-03-26",14.14
"1569","2013-03-27",13.96
"1570","2013-03-28",13.98
"1571","2013-04-01",13.56
"1572","2013-04-02",13.48
"1573","2013-04-03",13.08
"1574","2013-04-04",13.41
"1575","2013-04-05",13.2
"1576","2013-04-08",13.2
"1577","2013-04-09",13.37
"1578","2013-04-10",13.76
"1579","2013-04-11",14.6
"1580","2013-04-12",14.8
"1581","2013-04-15",14.42
"1582","2013-04-16",14.73
"1583","2013-04-17",15.01
"1584","2013-04-18",15.07
"1585","2013-04-19",15.14
"1586","2013-04-22",15.23
"1587","2013-04-23",15.43
"1588","2013-04-24",15.49
"1589","2013-04-25",15.73
"1590","2013-04-26",15.64
"1591","2013-04-29",15.45
"1592","2013-04-30",15.34
"1593","2013-05-01",14.74
"1594","2013-05-02",15.1
"1595","2013-05-03",14
"1596","2013-05-06",14.05
"1597","2013-05-07",14.08
"1598","2013-05-08",14.18
"1599","2013-05-09",14.2
"1600","2013-05-10",14.4
"1601","2013-05-13",14.37
"1602","2013-05-14",14.42
"1603","2013-05-15",14.41
"1604","2013-05-16",14.43
"1605","2013-05-17",14.56
"1606","2013-05-20",14.34
"1607","2013-05-21",14.21
"1608","2013-05-22",14.25
"1609","2013-05-23",14.26
"1610","2013-05-24",14.16
"1611","2013-05-28",14.25
"1612","2013-05-29",14.16
"1613","2013-05-30",14.23
"1614","2013-05-31",14.2
"1615","2013-06-03",14.26
"1616","2013-06-04",14.2
"1617","2013-06-05",14.16
"1618","2013-06-06",14.8
"1619","2013-06-07",15
"1620","2013-06-10",15.13
"1621","2013-06-11",15.05
"1622","2013-06-12",14.89
"1623","2013-06-13",15.18
"1624","2013-06-14",15.16
"1625","2013-06-17",14.56
"1626","2013-06-18",14.99
"1627","2013-06-19",14.47
"1628","2013-06-20",14.32
"1629","2013-06-21",14.56
"1630","2013-06-24",14.4
"1631","2013-06-25",14.37
"1632","2013-06-26",14.21
"1633","2013-06-27",14.44
"1634","2013-06-28",14.42
"1635","2013-07-01",14.85
"1636","2013-07-02",15.22
"1637","2013-07-03",15.34
"1638","2013-07-05",15.38
"1639","2013-07-08",15.59
"1640","2013-07-09",15.66
"1641","2013-07-10",16.08
"1642","2013-07-11",16.5
"1643","2013-07-12",17.049999
"1644","2013-07-15",17.5
"1645","2013-07-16",17.51
"1646","2013-07-17",18.200001
"1647","2013-07-18",17.33
"1648","2013-07-19",17.83
"1649","2013-07-22",17.83
"1650","2013-07-23",17.700001
"1651","2013-07-24",17.219999
"1652","2013-07-25",17.6
"1653","2013-07-26",17.440001
"1654","2013-07-29",17.280001
"1655","2013-07-30",17.15
"1656","2013-07-31",17.690001
"1657","2013-08-01",17.889999
"1658","2013-08-02",17.9
"1659","2013-08-05",18.049999
"1660","2013-08-06",18.18
"1661","2013-08-07",18.549999
"1662","2013-08-08",18.65
"1663","2013-08-09",18.6
"1664","2013-08-12",18.870001
"1665","2013-08-13",18.690001
"1666","2013-08-14",18.57
"1667","2013-08-15",17.889999
"1668","2013-08-16",17.51
"1669","2013-08-19",17.530001
"1670","2013-08-20",17.629999
"1671","2013-08-21",17.57
"1672","2013-08-22",18.139999
"1673","2013-08-23",17.940001
"1674","2013-08-26",18.110001
"1675","2013-08-27",17.25
"1676","2013-08-28",17.83
"1677","2013-08-29",17.950001
"1678","2013-08-30",17.58
"1679","2013-09-03",17.74
"1680","2013-09-04",18.450001
"1681","2013-09-05",18.51
"1682","2013-09-06",18.120001
"1683","2013-09-09",18.33
"1684","2013-09-10",18.190001
"1685","2013-09-11",18.41
"1686","2013-09-12",18.299999
"1687","2013-09-13",18.85
"1688","2013-09-16",18.940001
"1689","2013-09-17",19.209999
"1690","2013-09-18",19.4
"1691","2013-09-19",19.41
"1692","2013-09-20",19.15
"1693","2013-09-23",19.43
"1694","2013-09-24",19.18
"1695","2013-09-25",18.700001
"1696","2013-09-26",19.200001
"1697","2013-09-27",19.07
"1698","2013-09-30",19.049999
"1699","2013-10-01",19.43
"1700","2013-10-02",19.049999
"1701","2013-10-03",18.52
"1702","2013-10-04",18.48
"1703","2013-10-07",18.01
"1704","2013-10-08",17.709999
"1705","2013-10-09",17.82
"1706","2013-10-10",18.5
"1707","2013-10-11",18.709999
"1708","2013-10-14",18.549999
"1709","2013-10-15",18.32
"1710","2013-10-16",18.74
"1711","2013-10-17",19.129999
"1712","2013-10-18",19.23
"1713","2013-10-21",19.280001
"1714","2013-10-22",19.6
"1715","2013-10-23",19.84
"1716","2013-10-24",19.83
"1717","2013-10-25",19.51
"1718","2013-10-28",19.91
"1719","2013-10-29",19.870001
"1720","2013-10-30",19.790001
"1721","2013-10-31",19.530001
"1722","2013-11-01",19.58
"1723","2013-11-04",19.639999
"1724","2013-11-05",19.709999
"1725","2013-11-06",19.049999
"1726","2013-11-07",18.43
"1727","2013-11-08",20.790001
"1728","2013-11-11",20.940001
"1729","2013-11-12",21.27
"1730","2013-11-13",21.02
"1731","2013-11-14",21
"1732","2013-11-15",21.030001
"1733","2013-11-18",20.75
"1734","2013-11-19",21.17
"1735","2013-11-20",21.24
"1736","2013-11-21",21.25
"1737","2013-11-22",21.530001
"1738","2013-11-25",21.700001
"1739","2013-11-26",22.469999
"1740","2013-11-27",22.5
"1741","2013-11-29",22.450001
"1742","2013-12-02",22.48
"1743","2013-12-03",22.32
"1744","2013-12-04",22.540001
"1745","2013-12-05",22.35
"1746","2013-12-06",22.709999
"1747","2013-12-09",22.25
"1748","2013-12-10",21.790001
"1749","2013-12-11",21.309999
"1750","2013-12-12",22.450001
"1751","2013-12-13",22.940001
"1752","2013-12-16",22.92
"1753","2013-12-17",22.700001
"1754","2013-12-18",23.049999
"1755","2013-12-19",22.940001
"1756","2013-12-20",23.440001
"1757","2013-12-23",23.83
"1758","2013-12-24",23.950001
"1759","2013-12-26",23.67
"1760","2013-12-27",23.48
"1761","2013-12-30",23.360001
"1762","2013-12-31",22.99
"1763","2014-01-02",24.02
"1764","2014-01-03",24.23
"1765","2014-01-06",24.24
"1766","2014-01-07",24.77
"1767","2014-01-08",24.58
"1768","2014-01-09",24.67
"1769","2014-01-10",24.93
"1770","2014-01-13",25.799999
"1771","2014-01-14",25.99
"1772","2014-01-15",25.809999
"1773","2014-01-16",26.040001
"1774","2014-01-17",26.139999
"1775","2014-01-21",26.23
"1776","2014-01-22",26.41
"1777","2014-01-23",23.549999
"1778","2014-01-24",22.85
"1779","2014-01-27",22.85
"1780","2014-01-28",23.24
"1781","2014-01-29",23.18
"1782","2014-01-30",23.77
"1783","2014-01-31",23.93
"1784","2014-02-03",23.809999
"1785","2014-02-04",24.27
"1786","2014-02-05",23.559999
"1787","2014-02-06",23.639999
"1788","2014-02-07",24
"1789","2014-02-10",24.51
"1790","2014-02-11",24.42
"1791","2014-02-12",25.17
"1792","2014-02-13",24.889999
"1793","2014-02-14",24.700001
"1794","2014-02-18",25.32
"1795","2014-02-19",24.870001
"1796","2014-02-20",25.469999
"1797","2014-02-21",25.549999
"1798","2014-02-24",25.57
"1799","2014-02-25",25.65
"1800","2014-02-26",25.700001
"1801","2014-02-27",25.66
"1802","2014-02-28",24.74
"1803","2014-03-03",24.77
"1804","2014-03-04",25.16
"1805","2014-03-05",25.459999
"1806","2014-03-06",25.57
"1807","2014-03-07",27.77
"1808","2014-03-10",28.09
"1809","2014-03-11",27.15
"1810","2014-03-12",27.35
"1811","2014-03-13",27.059999
"1812","2014-03-14",27.040001
"1813","2014-03-17",27.030001
"1814","2014-03-18",27.389999
"1815","2014-03-19",27.440001
"1816","2014-03-20",27.440001
"1817","2014-03-21",26.42
"1818","2014-03-24",25.77
"1819","2014-03-25",25.139999
"1820","2014-03-26",25.23
"1821","2014-03-27",25.07
"1822","2014-03-28",24.35
"1823","2014-03-31",25.27
"1824","2014-04-01",25.75
"1825","2014-04-02",25.9
"1826","2014-04-03",25.01
"1827","2014-04-04",23.66
"1828","2014-04-07",24.26
"1829","2014-04-08",24.280001
"1830","2014-04-09",24.549999
"1831","2014-04-10",23.66
"1832","2014-04-11",23.200001
"1833","2014-04-14",23.08
"1834","2014-04-15",23.690001
"1835","2014-04-16",25.1
"1836","2014-04-17",25.440001
"1837","2014-04-21",25.82
"1838","2014-04-22",26.780001
"1839","2014-04-23",26.5
"1840","2014-04-24",26.26
"1841","2014-04-25",24.83
"1842","2014-04-28",25.030001
"1843","2014-04-29",25.709999
"1844","2014-04-30",26.360001
"1845","2014-05-01",26.02
"1846","2014-05-02",26.17
"1847","2014-05-05",25.92
"1848","2014-05-06",25.620001
"1849","2014-05-07",25.41
"1850","2014-05-08",25.049999
"1851","2014-05-09",22.73
"1852","2014-05-12",21.52
"1853","2014-05-13",20.9
"1854","2014-05-14",21.01
"1855","2014-05-15",20.9
"1856","2014-05-16",20.77
"1857","2014-05-19",20.959999
"1858","2014-05-20",20.42
"1859","2014-05-21",20.440001
"1860","2014-05-22",21.059999
"1861","2014-05-23",21.1
"1862","2014-05-27",22.360001
"1863","2014-05-28",21.809999
"1864","2014-05-29",21.68
"1865","2014-05-30",21.690001
"1866","2014-06-02",21.52
"1867","2014-06-03",21.280001
"1868","2014-06-04",21.450001
"1869","2014-06-05",22.23
"1870","2014-06-06",22
"1871","2014-06-09",22.610001
"1872","2014-06-10",22.870001
"1873","2014-06-11",22.370001
"1874","2014-06-12",22.57
"1875","2014-06-13",22.52
"1876","2014-06-16",22.5
"1877","2014-06-17",22.290001
"1878","2014-06-18",22.73
"1879","2014-06-19",22.98
"1880","2014-06-20",22.76
"1881","2014-06-23",22.24
"1882","2014-06-24",22.07
"1883","2014-06-25",22.59
"1884","2014-06-26",22.32
"1885","2014-06-27",22.559999
"1886","2014-06-30",22.459999
"1887","2014-07-01",23.719999
"1888","2014-07-02",23.639999
"1889","2014-07-03",23.549999
"1890","2014-07-07",23.059999
"1891","2014-07-08",23.129999
"1892","2014-07-09",23.15
"1893","2014-07-10",22.91
"1894","2014-07-11",22.969999
"1895","2014-07-14",23.110001
"1896","2014-07-15",22.219999
"1897","2014-07-16",22.49
"1898","2014-07-17",22.219999
"1899","2014-07-18",22.58
"1900","2014-07-21",22.610001
"1901","2014-07-22",23.030001
"1902","2014-07-23",23.34
"1903","2014-07-24",22.940001
"1904","2014-07-25",22.809999
"1905","2014-07-28",22.27
"1906","2014-07-29",22.450001
"1907","2014-07-30",22.629999
"1908","2014-07-31",22
"1909","2014-08-01",22.030001
"1910","2014-08-04",22.559999
"1911","2014-08-05",22.860001
