"","date","NWSA"
"709","2016-04-12",12.47
"710","2016-04-13",12.7
"711","2016-04-14",12.73
"712","2016-04-15",12.7
"713","2016-04-18",12.46
"714","2016-04-19",12.54
"715","2016-04-20",12.54
"716","2016-04-21",12.74
"717","2016-04-22",12.8
"718","2016-04-25",12.62
"719","2016-04-26",12.79
"720","2016-04-27",12.67
"721","2016-04-28",12.54
"722","2016-04-29",12.42
"723","2016-05-02",12.61
"724","2016-05-03",12.23
"725","2016-05-04",12.15
"726","2016-05-05",12.17
"727","2016-05-06",12.7
"728","2016-05-09",12.28
"729","2016-05-10",12.32
"730","2016-05-11",12.2
"731","2016-05-12",11.94
"732","2016-05-13",11.65
"733","2016-05-16",11.75
"734","2016-05-17",11.69
"735","2016-05-18",11.61
"736","2016-05-19",11.52
"737","2016-05-20",11.85
"738","2016-05-23",11.7
"739","2016-05-24",11.81
"740","2016-05-25",12.03
"741","2016-05-26",11.86
"742","2016-05-27",11.91
"743","2016-05-31",11.96
"744","2016-06-01",12.02
"745","2016-06-02",12.14
"746","2016-06-03",11.97
"747","2016-06-06",12.16
"748","2016-06-07",11.87
"749","2016-06-08",11.8
"750","2016-06-09",11.69
"751","2016-06-10",11.51
"752","2016-06-13",11.55
"753","2016-06-14",11.45
"754","2016-06-15",11.67
"755","2016-06-16",11.4
"756","2016-06-17",11.28
"757","2016-06-20",11.41
"758","2016-06-21",11.55
"759","2016-06-22",11.66
"760","2016-06-23",11.86
"761","2016-06-24",11.13
"762","2016-06-27",10.62
"763","2016-06-28",10.73
"764","2016-06-29",11.23
"765","2016-06-30",11.35
"766","2016-07-01",11.48
"767","2016-07-05",11.24
"768","2016-07-06",11.23
"769","2016-07-07",11.36
"770","2016-07-08",11.67
"771","2016-07-11",11.85
"772","2016-07-12",12.13
"773","2016-07-13",12.26
"774","2016-07-14",12.33
"775","2016-07-15",12.3
"776","2016-07-18",12.44
"777","2016-07-19",12.5
"778","2016-07-20",12.48
"779","2016-07-21",12.4
"780","2016-07-22",12.62
"781","2016-07-25",12.61
"782","2016-07-26",12.8
"783","2016-07-27",12.74
"784","2016-07-28",12.78
"785","2016-07-29",12.97
"786","2016-08-01",12.86
"787","2016-08-02",12.68
"788","2016-08-03",12.66
"789","2016-08-04",12.74
"790","2016-08-05",12.83
"791","2016-08-08",12.84
"792","2016-08-09",13.32
"793","2016-08-10",13.15
"794","2016-08-11",13.39
"795","2016-08-12",13.51
"796","2016-08-15",13.65
"797","2016-08-16",13.68
"798","2016-08-17",13.76
"799","2016-08-18",13.75
"800","2016-08-19",13.74
"801","2016-08-22",13.82
"802","2016-08-23",13.85
"803","2016-08-24",13.84
"804","2016-08-25",13.89
"805","2016-08-26",13.98
"806","2016-08-29",14.04
"807","2016-08-30",14.01
"808","2016-08-31",14.06
"809","2016-09-01",13.97
"810","2016-09-02",13.94
"811","2016-09-06",13.76
"812","2016-09-07",13.78
"813","2016-09-08",13.81
"814","2016-09-09",13.36
"815","2016-09-12",13.9
"816","2016-09-13",13.64
"817","2016-09-14",13.71
"818","2016-09-15",13.64
"819","2016-09-16",13.64
"820","2016-09-19",13.62
"821","2016-09-20",13.71
"822","2016-09-21",13.93
"823","2016-09-22",14.14
"824","2016-09-23",14.05
"825","2016-09-26",13.82
"826","2016-09-27",13.96
"827","2016-09-28",14.02
"828","2016-09-29",13.89
"829","2016-09-30",13.98
"830","2016-10-03",14.43
"831","2016-10-04",14.28
"832","2016-10-05",14.62
"833","2016-10-06",14.52
"834","2016-10-07",14.11
"835","2016-10-10",13.92
"836","2016-10-11",13.67
"837","2016-10-12",13.47
"838","2016-10-13",13.54
"839","2016-10-14",13.37
"840","2016-10-17",13.38
"841","2016-10-18",13.51
"842","2016-10-19",13.65
"843","2016-10-20",13.51
"844","2016-10-21",13.41
"845","2016-10-24",12.97
"846","2016-10-25",12.65
"847","2016-10-26",12.91
"848","2016-10-27",12.22
"849","2016-10-28",12.17
"850","2016-10-31",12.12
"851","2016-11-01",12.05
"852","2016-11-02",11.84
"853","2016-11-03",11.83
"854","2016-11-04",11.89
"855","2016-11-07",12.22
"856","2016-11-08",11.65
"857","2016-11-09",11.98
"858","2016-11-10",11.95
"859","2016-11-11",12.12
"860","2016-11-14",12.17
"861","2016-11-15",12.01
"862","2016-11-16",12.02
"863","2016-11-17",12
"864","2016-11-18",11.87
"865","2016-11-21",11.73
"866","2016-11-22",11.68
"867","2016-11-23",11.8
"868","2016-11-25",11.8
"869","2016-11-28",11.84
"870","2016-11-29",11.54
"871","2016-11-30",11.56
"872","2016-12-01",11.76
"873","2016-12-02",11.66
"874","2016-12-05",11.81
"875","2016-12-06",11.79
"876","2016-12-07",11.83
"877","2016-12-08",11.92
"878","2016-12-09",12.05
"879","2016-12-12",12.01
"880","2016-12-13",11.88
"881","2016-12-14",11.88
"882","2016-12-15",11.69
"883","2016-12-16",11.61
"884","2016-12-19",11.73
"885","2016-12-20",11.65
"886","2016-12-21",11.72
"887","2016-12-22",11.74
"888","2016-12-23",11.73
"889","2016-12-27",11.91
"890","2016-12-28",11.69
"891","2016-12-29",11.66
"892","2016-12-30",11.46
"893","2017-01-03",11.69
"894","2017-01-04",11.87
"895","2017-01-05",11.89
"896","2017-01-06",11.93
"897","2017-01-09",12
"898","2017-01-10",12
"899","2017-01-11",12.04
"900","2017-01-12",12.02
"901","2017-01-13",12.05
"902","2017-01-17",12.23
"903","2017-01-18",12.14
"904","2017-01-19",12.04
"905","2017-01-20",11.97
"906","2017-01-23",11.96
"907","2017-01-24",12.11
"908","2017-01-25",12.31
"909","2017-01-26",12.22
"910","2017-01-27",12.36
"911","2017-01-30",12.33
"912","2017-01-31",12.29
"913","2017-02-01",12.36
"914","2017-02-02",12.22
"915","2017-02-03",12.27
"916","2017-02-06",12.22
"917","2017-02-07",12.2
"918","2017-02-08",12.16
"919","2017-02-09",12.39
"920","2017-02-10",13.29
"921","2017-02-13",13.08
"922","2017-02-14",13.08
"923","2017-02-15",13.1
"924","2017-02-16",13.05
"925","2017-02-17",13.08
"926","2017-02-21",13.33
"927","2017-02-22",13.29
"928","2017-02-23",13.24
"929","2017-02-24",13.1
"930","2017-02-27",13.06
"931","2017-02-28",12.82
"932","2017-03-01",13.09
"933","2017-03-02",12.84
"934","2017-03-03",12.9
"935","2017-03-06",12.95
"936","2017-03-07",12.66
"937","2017-03-08",12.49
"938","2017-03-09",12.41
"939","2017-03-10",12.38
"940","2017-03-13",12.28
"941","2017-03-14",12.4
"942","2017-03-15",12.6
"943","2017-03-16",12.64
"944","2017-03-17",12.65
"945","2017-03-20",12.63
"946","2017-03-21",12.52
"947","2017-03-22",12.52
"948","2017-03-23",12.55
"949","2017-03-24",12.55
"950","2017-03-27",12.58
"951","2017-03-28",12.84
"952","2017-03-29",13
"953","2017-03-30",13.24
"954","2017-03-31",13
"955","2017-04-03",12.79
"956","2017-04-04",12.77
"957","2017-04-05",12.63
"958","2017-04-06",12.57
"959","2017-04-07",12.51
"960","2017-04-10",12.53
"961","2017-04-11",12.5
"962","2017-04-12",12.49
"963","2017-04-13",12.33
"964","2017-04-17",12.41
"965","2017-04-18",12.33
"966","2017-04-19",12.43
"967","2017-04-20",12.94
"968","2017-04-21",12.89
"969","2017-04-24",13.04
"970","2017-04-25",13.07
"971","2017-04-26",12.94
"972","2017-04-27",12.96
"973","2017-04-28",12.72
"974","2017-05-01",12.74
"975","2017-05-02",12.62
"976","2017-05-03",12.57
"977","2017-05-04",12.57
"978","2017-05-05",12.69
"979","2017-05-08",12.79
"980","2017-05-09",13.11
"981","2017-05-10",12.71
"982","2017-05-11",12.68
"983","2017-05-12",12.71
"984","2017-05-15",12.89
"985","2017-05-16",12.93
"986","2017-05-17",12.66
"987","2017-05-18",12.7
"988","2017-05-19",12.82
"989","2017-05-22",13.12
"990","2017-05-23",13.15
