"","date","EVA"
"979","2019-03-19",30.809999
"980","2019-03-20",30.9
"981","2019-03-21",30.870001
"982","2019-03-22",30.51
"983","2019-03-25",31.629999
"984","2019-03-26",31.66
"985","2019-03-27",32.240002
"986","2019-03-28",32.48
"987","2019-03-29",32.25
"988","2019-04-01",32.560001
"989","2019-04-02",32.970001
"990","2019-04-03",32.549999
"991","2019-04-04",32.43
"992","2019-04-05",32.610001
"993","2019-04-08",32.73
"994","2019-04-09",32.57
"995","2019-04-10",32.48
"996","2019-04-11",32.73
"997","2019-04-12",32.75
"998","2019-04-15",32.509998
"999","2019-04-16",32.75
"1000","2019-04-17",32.900002
"1001","2019-04-18",32.84
"1002","2019-04-22",32.799999
"1003","2019-04-23",32.860001
"1004","2019-04-24",32.619999
"1005","2019-04-25",32.639999
"1006","2019-04-26",32.619999
"1007","2019-04-29",33.080002
"1008","2019-04-30",33.18
"1009","2019-05-01",32.799999
"1010","2019-05-02",32.790001
"1011","2019-05-03",33.040001
"1012","2019-05-06",32.950001
"1013","2019-05-07",32.849998
"1014","2019-05-08",32.25
"1015","2019-05-09",31.84
"1016","2019-05-10",32.450001
"1017","2019-05-13",31.76
"1018","2019-05-14",31.969999
"1019","2019-05-15",32
"1020","2019-05-16",32.169998
"1021","2019-05-17",31.559999
"1022","2019-05-20",31.17
"1023","2019-05-21",31.280001
"1024","2019-05-22",31.6
"1025","2019-05-23",31.27
"1026","2019-05-24",31.629999
"1027","2019-05-28",31.43
"1028","2019-05-29",31.27
"1029","2019-05-30",30.65
"1030","2019-05-31",30.5
"1031","2019-06-03",30.639999
"1032","2019-06-04",30.77
"1033","2019-06-05",30.42
"1034","2019-06-06",30.42
"1035","2019-06-07",30.629999
"1036","2019-06-10",30.700001
"1037","2019-06-11",30.450001
"1038","2019-06-12",30.389999
"1039","2019-06-13",30.52
"1040","2019-06-14",30.25
"1041","2019-06-17",30.200001
"1042","2019-06-18",29.950001
"1043","2019-06-19",29.790001
"1044","2019-06-20",29.85
"1045","2019-06-21",29.690001
"1046","2019-06-24",30.66
"1047","2019-06-25",30.76
"1048","2019-06-26",30.77
"1049","2019-06-27",30.92
"1050","2019-06-28",31.42
"1051","2019-07-01",31.219999
"1052","2019-07-02",30.82
"1053","2019-07-03",30.99
"1054","2019-07-05",31.01
"1055","2019-07-08",30.709999
"1056","2019-07-09",30.389999
"1057","2019-07-10",30.780001
"1058","2019-07-11",30.309999
"1059","2019-07-12",30.77
"1060","2019-07-15",30.59
"1061","2019-07-16",30.73
"1062","2019-07-17",30.43
"1063","2019-07-18",30.35
"1064","2019-07-19",30.41
"1065","2019-07-22",30.83
"1066","2019-07-23",30.549999
"1067","2019-07-24",30.5
"1068","2019-07-25",30.459999
"1069","2019-07-26",30.51
"1070","2019-07-29",30.35
"1071","2019-07-30",30.51
"1072","2019-07-31",30.24
"1073","2019-08-01",30.639999
"1074","2019-08-02",30.5
"1075","2019-08-05",29.92
"1076","2019-08-06",30.549999
"1077","2019-08-07",30
"1078","2019-08-08",29.700001
"1079","2019-08-09",29.23
"1080","2019-08-12",29.809999
"1081","2019-08-13",30.15
"1082","2019-08-14",30.07
"1083","2019-08-15",29.700001
"1084","2019-08-16",29.610001
"1085","2019-08-19",30.02
"1086","2019-08-20",30.59
"1087","2019-08-21",30.879999
"1088","2019-08-22",30.91
"1089","2019-08-23",30.530001
"1090","2019-08-26",30.639999
"1091","2019-08-27",30.41
"1092","2019-08-28",31.200001
"1093","2019-08-29",31.639999
"1094","2019-08-30",31.690001
"1095","2019-09-03",31.059999
"1096","2019-09-04",31.219999
"1097","2019-09-05",30.780001
"1098","2019-09-06",30.860001
"1099","2019-09-09",30.84
"1100","2019-09-10",31.01
"1101","2019-09-11",31.459999
"1102","2019-09-12",30.99
"1103","2019-09-13",31.18
"1104","2019-09-16",31.24
"1105","2019-09-17",31.379999
"1106","2019-09-18",31.42
"1107","2019-09-19",31.9
"1108","2019-09-20",32.09
"1109","2019-09-23",32.02
"1110","2019-09-24",31.76
"1111","2019-09-25",32.02
"1112","2019-09-26",31.73
"1113","2019-09-27",31.83
"1114","2019-09-30",31.950001
"1115","2019-10-01",31.33
"1116","2019-10-02",31.33
"1117","2019-10-03",30.780001
"1118","2019-10-04",31.5
"1119","2019-10-07",31.040001
"1120","2019-10-08",30.65
"1121","2019-10-09",30.700001
"1122","2019-10-10",30.93
"1123","2019-10-11",31.26
"1124","2019-10-14",31.17
"1125","2019-10-15",31.200001
"1126","2019-10-16",31.280001
"1127","2019-10-17",31.459999
"1128","2019-10-18",31.629999
"1129","2019-10-21",31.719999
"1130","2019-10-22",32.07
"1131","2019-10-23",32.419998
"1132","2019-10-24",32.740002
"1133","2019-10-25",32.740002
"1134","2019-10-28",32.84
"1135","2019-10-29",33.099998
"1136","2019-10-30",33.049999
"1137","2019-10-31",33.52
"1138","2019-11-01",33.509998
"1139","2019-11-04",34.139999
"1140","2019-11-05",34.880001
"1141","2019-11-06",35.02
"1142","2019-11-07",34.990002
"1143","2019-11-08",35.139999
"1144","2019-11-11",35.41
"1145","2019-11-12",35.689999
"1146","2019-11-13",35.799999
"1147","2019-11-14",34.52
"1148","2019-11-15",34.369999
"1149","2019-11-18",33.880001
"1150","2019-11-19",33.849998
"1151","2019-11-20",33.77
"1152","2019-11-21",33.93
"1153","2019-11-22",33.900002
"1154","2019-11-25",34.009998
"1155","2019-11-26",33.810001
"1156","2019-11-27",33.77
"1157","2019-11-29",34.560001
"1158","2019-12-02",34.490002
"1159","2019-12-03",34.77
"1160","2019-12-04",35.139999
"1161","2019-12-05",35.18
"1162","2019-12-06",35.34
"1163","2019-12-09",34.720001
"1164","2019-12-10",34.5
"1165","2019-12-11",34.66
"1166","2019-12-12",35.029999
"1167","2019-12-13",35.099998
"1168","2019-12-16",35.599998
"1169","2019-12-17",36.34
"1170","2019-12-18",36.970001
"1171","2019-12-19",37.400002
"1172","2019-12-20",37.279999
"1173","2019-12-23",37.630001
"1174","2019-12-24",37.560001
"1175","2019-12-26",37.169998
"1176","2019-12-27",36.799999
"1177","2019-12-30",36.869999
"1178","2019-12-31",37.310001
"1179","2020-01-02",38.040001
"1180","2020-01-03",38.599998
"1181","2020-01-06",38.549999
"1182","2020-01-07",38.470001
"1183","2020-01-08",37.389999
"1184","2020-01-09",37.310001
"1185","2020-01-10",37.299999
"1186","2020-01-13",37.84
"1187","2020-01-14",37.349998
"1188","2020-01-15",37.32
"1189","2020-01-16",37.310001
"1190","2020-01-17",37.41
"1191","2020-01-21",37.630001
"1192","2020-01-22",37.77
"1193","2020-01-23",37.580002
"1194","2020-01-24",37.689999
"1195","2020-01-27",37.610001
"1196","2020-01-28",37.900002
"1197","2020-01-29",37.990002
"1198","2020-01-30",37.900002
"1199","2020-01-31",38.110001
"1200","2020-02-03",38.349998
"1201","2020-02-04",38.23
"1202","2020-02-05",38.470001
"1203","2020-02-06",38.439999
"1204","2020-02-07",38.139999
"1205","2020-02-10",38.099998
"1206","2020-02-11",38.400002
"1207","2020-02-12",39
"1208","2020-02-13",38.32
"1209","2020-02-14",38.34
"1210","2020-02-18",38.450001
"1211","2020-02-19",38.48
"1212","2020-02-20",38.59
"1213","2020-02-21",38.529999
"1214","2020-02-24",37.860001
"1215","2020-02-25",36.900002
"1216","2020-02-26",36.599998
"1217","2020-02-27",35.799999
"1218","2020-02-28",37.869999
"1219","2020-03-02",37.419998
"1220","2020-03-03",36.799999
"1221","2020-03-04",37.709999
"1222","2020-03-05",36.98
"1223","2020-03-06",34.77
"1224","2020-03-09",31
"1225","2020-03-10",31.809999
"1226","2020-03-11",31.41
"1227","2020-03-12",28.91
"1228","2020-03-13",30.16
"1229","2020-03-16",26.280001
"1230","2020-03-17",25.48
"1231","2020-03-18",22.76
"1232","2020-03-19",23.08
"1233","2020-03-20",26.219999
"1234","2020-03-23",22.73
"1235","2020-03-24",24.35
"1236","2020-03-25",25.290001
"1237","2020-03-26",26.49
"1238","2020-03-27",26.26
"1239","2020-03-30",27.84
"1240","2020-03-31",26.719999
"1241","2020-04-01",26.450001
"1242","2020-04-02",26.84
"1243","2020-04-03",27.01
"1244","2020-04-06",28.02
"1245","2020-04-07",28.07
"1246","2020-04-08",29.24
"1247","2020-04-09",29.469999
"1248","2020-04-13",31.040001
"1249","2020-04-14",30.74
"1250","2020-04-15",29.65
"1251","2020-04-16",30.66
"1252","2020-04-17",31.68
"1253","2020-04-20",31.540001
"1254","2020-04-21",31.65
"1255","2020-04-22",32.07
"1256","2020-04-23",33.5
"1257","2020-04-24",34.540001
"1258","2020-04-27",34.360001
"1259","2020-04-28",34.560001
"1260","2020-04-29",34.5
"1261","2020-04-30",34.619999
"1262","2020-05-01",34.799999
"1263","2020-05-04",34.630001
"1264","2020-05-05",34.580002
"1265","2020-05-06",34.279999
"1266","2020-05-07",34.220001
"1267","2020-05-08",34.099998
"1268","2020-05-11",33.919998
"1269","2020-05-12",33.48
"1270","2020-05-13",31.889999
"1271","2020-05-14",30.68
"1272","2020-05-15",31.1
"1273","2020-05-18",32.52
"1274","2020-05-19",32.25
"1275","2020-05-20",32.970001
"1276","2020-05-21",33.380001
"1277","2020-05-22",33.959999
"1278","2020-05-26",34.650002
"1279","2020-05-27",35.009998
"1280","2020-05-28",35.16
"1281","2020-05-29",34.98
"1282","2020-06-01",34.860001
"1283","2020-06-02",34.75
"1284","2020-06-03",34.580002
"1285","2020-06-04",34.09
"1286","2020-06-05",34.869999
"1287","2020-06-08",35.169998
"1288","2020-06-09",35.200001
"1289","2020-06-10",34.75
"1290","2020-06-11",33.970001
"1291","2020-06-12",34.369999
"1292","2020-06-15",34.189999
"1293","2020-06-16",34.689999
"1294","2020-06-17",34.630001
"1295","2020-06-18",35.889999
"1296","2020-06-19",35.73
"1297","2020-06-22",35.549999
"1298","2020-06-23",35
"1299","2020-06-24",35.490002
"1300","2020-06-25",35.610001
"1301","2020-06-26",35.259998
"1302","2020-06-29",35.66
"1303","2020-06-30",36.040001
"1304","2020-07-01",36.43
"1305","2020-07-02",36.310001
"1306","2020-07-06",37.009998
"1307","2020-07-07",37.330002
"1308","2020-07-08",37.380001
"1309","2020-07-09",36.869999
"1310","2020-07-10",37.240002
"1311","2020-07-13",37.900002
"1312","2020-07-14",38.23
"1313","2020-07-15",38.889999
"1314","2020-07-16",39.330002
"1315","2020-07-17",39.27
"1316","2020-07-20",38.93
"1317","2020-07-21",38.970001
"1318","2020-07-22",38.970001
"1319","2020-07-23",39.110001
"1320","2020-07-24",37.580002
"1321","2020-07-27",37.82
"1322","2020-07-28",37.77
"1323","2020-07-29",37.75
"1324","2020-07-30",37.25
"1325","2020-07-31",38.209999
"1326","2020-08-03",39.080002
"1327","2020-08-04",39.060001
"1328","2020-08-05",40
"1329","2020-08-06",40.759998
"1330","2020-08-07",41.09
"1331","2020-08-10",42.139999
"1332","2020-08-11",42.720001
"1333","2020-08-12",42.900002
"1334","2020-08-13",41.84
"1335","2020-08-14",41.799999
"1336","2020-08-17",42.23
"1337","2020-08-18",41.889999
"1338","2020-08-19",41.990002
"1339","2020-08-20",41.27
"1340","2020-08-21",40.849998
"1341","2020-08-24",41.119999
"1342","2020-08-25",40.950001
"1343","2020-08-26",40.450001
"1344","2020-08-27",40.48
"1345","2020-08-28",41.18
"1346","2020-08-31",41.27
"1347","2020-09-01",41.080002
"1348","2020-09-02",41.119999
"1349","2020-09-03",40.16
"1350","2020-09-04",39.029999
"1351","2020-09-08",38.77
"1352","2020-09-09",39.630001
"1353","2020-09-10",38.130001
"1354","2020-09-11",38
"1355","2020-09-14",38.77
"1356","2020-09-15",38.66
"1357","2020-09-16",38.860001
"1358","2020-09-17",38.540001
"1359","2020-09-18",39.209999
"1360","2020-09-21",38.200001
"1361","2020-09-22",38.349998
"1362","2020-09-23",37.18
"1363","2020-09-24",37.360001
"1364","2020-09-25",38.459999
"1365","2020-09-28",38.57
"1366","2020-09-29",39.09
"1367","2020-09-30",40.259998
"1368","2020-10-01",41.209999
"1369","2020-10-02",40.349998
"1370","2020-10-05",40.290001
"1371","2020-10-06",40.259998
"1372","2020-10-07",40.599998
"1373","2020-10-08",41.200001
"1374","2020-10-09",41.389999
"1375","2020-10-12",42.330002
"1376","2020-10-13",42.549999
"1377","2020-10-14",42.59
"1378","2020-10-15",43.32
"1379","2020-10-16",42.599998
"1380","2020-10-19",43.200001
"1381","2020-10-20",43.25
"1382","2020-10-21",41.240002
"1383","2020-10-22",41.290001
"1384","2020-10-23",41.09
"1385","2020-10-26",40.389999
"1386","2020-10-27",40.25
"1387","2020-10-28",40.25
"1388","2020-10-29",40.849998
"1389","2020-10-30",42.849998
"1390","2020-11-02",43.450001
"1391","2020-11-03",43.810001
"1392","2020-11-04",43.470001
"1393","2020-11-05",43.57
"1394","2020-11-06",43.169998
"1395","2020-11-09",43.5
"1396","2020-11-10",44.439999
"1397","2020-11-11",44.470001
"1398","2020-11-12",43.23
"1399","2020-11-13",43.779999
"1400","2020-11-16",45.200001
"1401","2020-11-17",45.41
"1402","2020-11-18",44.630001
"1403","2020-11-19",44.150002
"1404","2020-11-20",43.990002
"1405","2020-11-23",44.209999
"1406","2020-11-24",45.07
"1407","2020-11-25",45.099998
"1408","2020-11-27",45.439999
