"","date","SLP"
"1002","2010-12-22",2.47
"1003","2010-12-23",2.42
"1004","2010-12-27",2.54
"1005","2010-12-28",2.56
"1006","2010-12-29",2.58
"1007","2010-12-30",2.62
"1008","2010-12-31",2.69
"1009","2011-01-03",2.78
"1010","2011-01-04",2.69
"1011","2011-01-05",2.74
"1012","2011-01-06",2.75
"1013","2011-01-07",2.78
"1014","2011-01-10",2.72
"1015","2011-01-11",2.8
"1016","2011-01-12",2.72
"1017","2011-01-13",2.82
"1018","2011-01-14",2.94
"1019","2011-01-18",2.88
"1020","2011-01-19",2.81
"1021","2011-01-20",2.72
"1022","2011-01-21",2.8
"1023","2011-01-24",2.92
"1024","2011-01-25",2.97
"1025","2011-01-26",3.18
"1026","2011-01-27",3.14
"1027","2011-01-28",3.03
"1028","2011-01-31",3.25
"1029","2011-02-01",3.17
"1030","2011-02-02",3.21
"1031","2011-02-03",3.39
"1032","2011-02-04",3.4
"1033","2011-02-07",3.69
"1034","2011-02-08",3.52
"1035","2011-02-09",3.59
"1036","2011-02-10",3.5
"1037","2011-02-11",3.39
"1038","2011-02-14",3.35
"1039","2011-02-15",3.23
"1040","2011-02-16",3.18
"1041","2011-02-17",3.35
"1042","2011-02-18",3.24
"1043","2011-02-22",3.14
"1044","2011-02-23",3.09
"1045","2011-02-24",3.25
"1046","2011-02-25",3.37
"1047","2011-02-28",3.29
"1048","2011-03-01",3.23
"1049","2011-03-02",3.21
"1050","2011-03-03",3.24
"1051","2011-03-04",3.15
"1052","2011-03-07",3.12
"1053","2011-03-08",3.13
"1054","2011-03-09",3.15
"1055","2011-03-10",3.12
"1056","2011-03-11",3.15
"1057","2011-03-14",3.05
"1058","2011-03-15",3
"1059","2011-03-16",3.08
"1060","2011-03-17",3
"1061","2011-03-18",3.07
"1062","2011-03-21",3.06
"1063","2011-03-22",3.03
"1064","2011-03-23",3.06
"1065","2011-03-24",3.1
"1066","2011-03-25",3.14
"1067","2011-03-28",3.11
"1068","2011-03-29",3.14
"1069","2011-03-30",3.16
"1070","2011-03-31",3.16
"1071","2011-04-01",3.16
"1072","2011-04-04",3.12
"1073","2011-04-05",3.09
"1074","2011-04-06",3.13
"1075","2011-04-07",3.2
"1076","2011-04-08",3.27
"1077","2011-04-11",3.24
"1078","2011-04-12",3.14
"1079","2011-04-13",3.18
"1080","2011-04-14",3.16
"1081","2011-04-15",3.23
"1082","2011-04-18",3.25
"1083","2011-04-19",3.23
"1084","2011-04-20",3.18
"1085","2011-04-21",3.21
"1086","2011-04-25",3.17
"1087","2011-04-26",3.15
"1088","2011-04-27",3.1
"1089","2011-04-28",3.1
"1090","2011-04-29",3.17
"1091","2011-05-02",3.05
"1092","2011-05-03",3.06
"1093","2011-05-04",2.98
"1094","2011-05-05",2.88
"1095","2011-05-06",2.89
"1096","2011-05-09",2.88
"1097","2011-05-10",2.86
"1098","2011-05-11",2.79
"1099","2011-05-12",2.7
"1100","2011-05-13",2.69
"1101","2011-05-16",2.68
"1102","2011-05-17",2.69
"1103","2011-05-18",2.97
"1104","2011-05-19",3.14
"1105","2011-05-20",3.04
"1106","2011-05-23",2.95
"1107","2011-05-24",2.9
"1108","2011-05-25",2.84
"1109","2011-05-26",2.88
"1110","2011-05-27",2.85
"1111","2011-05-31",2.9
"1112","2011-06-01",2.85
"1113","2011-06-02",2.89
"1114","2011-06-03",2.9
"1115","2011-06-06",2.84
"1116","2011-06-07",2.86
"1117","2011-06-08",2.81
"1118","2011-06-09",2.85
"1119","2011-06-10",2.76
"1120","2011-06-13",2.78
"1121","2011-06-14",2.89
"1122","2011-06-15",2.95
"1123","2011-06-16",2.81
"1124","2011-06-17",2.95
"1125","2011-06-20",3.02
"1126","2011-06-21",2.98
"1127","2011-06-22",2.87
"1128","2011-06-23",2.84
"1129","2011-06-24",3.05
"1130","2011-06-27",2.9
"1131","2011-06-28",2.89
"1132","2011-06-29",2.9
"1133","2011-06-30",2.9
"1134","2011-07-01",2.89
"1135","2011-07-05",2.89
"1136","2011-07-06",2.95
"1137","2011-07-07",2.91
"1138","2011-07-08",2.97
"1139","2011-07-11",2.94
"1140","2011-07-12",2.94
"1141","2011-07-13",2.99
"1142","2011-07-14",3.11
"1143","2011-07-15",3.15
"1144","2011-07-18",3.12
"1145","2011-07-19",3.14
"1146","2011-07-20",3.23
"1147","2011-07-21",3.25
"1148","2011-07-22",3.25
"1149","2011-07-25",3.39
"1150","2011-07-26",3.39
"1151","2011-07-27",3.34
"1152","2011-07-28",3.3
"1153","2011-07-29",3.33
"1154","2011-08-01",3.4
"1155","2011-08-02",3.4
"1156","2011-08-03",3.47
"1157","2011-08-04",3.44
"1158","2011-08-05",3.33
"1159","2011-08-08",3.01
"1160","2011-08-09",3.14
"1161","2011-08-10",3.04
"1162","2011-08-11",3.14
"1163","2011-08-12",3.13
"1164","2011-08-15",3.1
"1165","2011-08-16",3.15
"1166","2011-08-17",3.05
"1167","2011-08-18",3.06
"1168","2011-08-19",3.05
"1169","2011-08-22",3
"1170","2011-08-23",3.14
"1171","2011-08-24",3.14
"1172","2011-08-25",3.12
"1173","2011-08-26",3.25
"1174","2011-08-29",3.23
"1175","2011-08-30",3.17
"1176","2011-08-31",3.23
"1177","2011-09-01",3.18
"1178","2011-09-02",3.21
"1179","2011-09-06",3.24
"1180","2011-09-07",3.04
"1181","2011-09-08",3.05
"1182","2011-09-09",3.11
"1183","2011-09-12",3.09
"1184","2011-09-13",3.23
"1185","2011-09-14",3.15
"1186","2011-09-15",3.15
"1187","2011-09-16",3
"1188","2011-09-19",3.12
"1189","2011-09-20",3.17
"1190","2011-09-21",3.15
"1191","2011-09-22",3.13
"1192","2011-09-23",3.2
"1193","2011-09-26",3.1
"1194","2011-09-27",3.13
"1195","2011-09-28",3.17
"1196","2011-09-29",3.13
"1197","2011-09-30",3.1
"1198","2011-10-03",3.08
"1199","2011-10-04",2.97
"1200","2011-10-05",3.03
"1201","2011-10-06",2.99
"1202","2011-10-07",3
"1203","2011-10-10",3.03
"1204","2011-10-11",3.02
"1205","2011-10-12",3.05
"1206","2011-10-13",3.09
"1207","2011-10-14",3.05
"1208","2011-10-17",3.02
"1209","2011-10-18",3.05
"1210","2011-10-19",3.03
"1211","2011-10-20",3.07
"1212","2011-10-21",3.04
"1213","2011-10-24",3.08
"1214","2011-10-25",3.1
"1215","2011-10-26",3.03
"1216","2011-10-27",3.06
"1217","2011-10-28",3.06
"1218","2011-10-31",3.07
"1219","2011-11-01",3.12
"1220","2011-11-02",3.09
"1221","2011-11-03",3.05
"1222","2011-11-04",3.12
"1223","2011-11-07",3.08
"1224","2011-11-08",3.08
"1225","2011-11-09",3.02
"1226","2011-11-10",3
"1227","2011-11-11",3.01
"1228","2011-11-14",3.02
"1229","2011-11-15",3.1
"1230","2011-11-16",3.14
"1231","2011-11-17",3.17
"1232","2011-11-18",3.1
"1233","2011-11-21",3.05
"1234","2011-11-22",3.1
"1235","2011-11-23",3.1
"1236","2011-11-25",3.12
"1237","2011-11-28",3.15
"1238","2011-11-29",3.13
"1239","2011-11-30",3.08
"1240","2011-12-01",3.06
"1241","2011-12-02",3.04
"1242","2011-12-05",3.04
"1243","2011-12-06",3.09
"1244","2011-12-07",3.02
"1245","2011-12-08",3
"1246","2011-12-09",3.02
"1247","2011-12-12",3.08
"1248","2011-12-13",3.08
"1249","2011-12-14",3.01
"1250","2011-12-15",3
"1251","2011-12-16",2.96
"1252","2011-12-19",2.95
"1253","2011-12-20",3.08
"1254","2011-12-21",3.05
"1255","2011-12-22",3.05
"1256","2011-12-23",3.07
"1257","2011-12-27",2.98
"1258","2011-12-28",3.02
"1259","2011-12-29",3.02
"1260","2011-12-30",2.99
"1261","2012-01-03",3.01
"1262","2012-01-04",3.02
"1263","2012-01-05",2.99
"1264","2012-01-06",3.05
"1265","2012-01-09",3.05
"1266","2012-01-10",3.04
"1267","2012-01-11",3.01
"1268","2012-01-12",3
"1269","2012-01-13",3.02
"1270","2012-01-17",3.05
"1271","2012-01-18",3.08
"1272","2012-01-19",3.01
"1273","2012-01-20",3.07
"1274","2012-01-23",3.16
"1275","2012-01-24",3.08
"1276","2012-01-25",3.1
"1277","2012-01-26",3.11
"1278","2012-01-27",3.1
"1279","2012-01-30",3.12
"1280","2012-01-31",3.15
"1281","2012-02-01",3.17
"1282","2012-02-02",3.39
"1283","2012-02-03",3.3
"1284","2012-02-06",3.28
"1285","2012-02-07",3.18
"1286","2012-02-08",3.11
"1287","2012-02-09",3.12
"1288","2012-02-10",3.16
"1289","2012-02-13",3.58
"1290","2012-02-14",3.78
"1291","2012-02-15",3.99
"1292","2012-02-16",4.16
"1293","2012-02-17",4.1
"1294","2012-02-21",4.25
"1295","2012-02-22",4.08
"1296","2012-02-23",4.01
"1297","2012-02-24",3.88
"1298","2012-02-27",4
"1299","2012-02-28",4.02
"1300","2012-02-29",4.01
"1301","2012-03-01",3.97
"1302","2012-03-02",3.99
"1303","2012-03-05",4
"1304","2012-03-06",4
"1305","2012-03-07",4.02
"1306","2012-03-08",4.04
"1307","2012-03-09",4.01
"1308","2012-03-12",4.02
"1309","2012-03-13",3.95
"1310","2012-03-14",3.97
"1311","2012-03-15",4.25
"1312","2012-03-16",4.55
"1313","2012-03-19",4.47
"1314","2012-03-20",4.52
"1315","2012-03-21",4.44
"1316","2012-03-22",4.48
"1317","2012-03-23",4.38
"1318","2012-03-26",4.29
"1319","2012-03-27",4.31
"1320","2012-03-28",4.33
"1321","2012-03-29",4.39
"1322","2012-03-30",4.41
"1323","2012-04-02",4.41
"1324","2012-04-03",4.43
"1325","2012-04-04",4.4
"1326","2012-04-05",4.4
"1327","2012-04-09",4.39
"1328","2012-04-10",4.32
"1329","2012-04-11",4.44
"1330","2012-04-12",4.5
"1331","2012-04-13",4.44
"1332","2012-04-16",4.33
"1333","2012-04-17",4.36
"1334","2012-04-18",4.32
"1335","2012-04-19",4.3
"1336","2012-04-20",4.44
"1337","2012-04-23",4.48
"1338","2012-04-24",4.37
"1339","2012-04-25",4.41
"1340","2012-04-26",4.45
"1341","2012-04-27",4.4
"1342","2012-04-30",4.52
"1343","2012-05-01",4.53
"1344","2012-05-02",4.6
"1345","2012-05-03",4.61
"1346","2012-05-04",4.57
"1347","2012-05-07",4.59
"1348","2012-05-08",4.56
"1349","2012-05-09",4.54
"1350","2012-05-10",4.4
"1351","2012-05-11",4.36
"1352","2012-05-14",4.28
"1353","2012-05-15",4.28
"1354","2012-05-16",4.19
"1355","2012-05-17",3.76
"1356","2012-05-18",3.66
"1357","2012-05-21",3.92
"1358","2012-05-22",4.27
"1359","2012-05-23",4
"1360","2012-05-24",4.09
"1361","2012-05-25",3.95
"1362","2012-05-29",4.25
"1363","2012-05-30",4.08
"1364","2012-05-31",3.96
"1365","2012-06-01",3.99
"1366","2012-06-04",3.82
"1367","2012-06-05",3.99
"1368","2012-06-06",3.91
"1369","2012-06-07",3.84
"1370","2012-06-08",3.81
"1371","2012-06-11",3.85
"1372","2012-06-12",3.81
"1373","2012-06-13",4.08
"1374","2012-06-14",4.07
"1375","2012-06-15",4.03
"1376","2012-06-18",4.11
"1377","2012-06-19",4.24
"1378","2012-06-20",4.21
"1379","2012-06-21",4.1
"1380","2012-06-22",4.22
"1381","2012-06-25",4.16
"1382","2012-06-26",4.11
"1383","2012-06-27",4.16
"1384","2012-06-28",4.21
"1385","2012-06-29",4.16
"1386","2012-07-02",4.06
"1387","2012-07-03",4.13
"1388","2012-07-05",4.13
"1389","2012-07-06",4.13
"1390","2012-07-09",4.05
"1391","2012-07-10",4.04
"1392","2012-07-11",4.04
"1393","2012-07-12",3.86
"1394","2012-07-13",4.01
"1395","2012-07-16",4.06
"1396","2012-07-17",4.17
"1397","2012-07-18",4.17
"1398","2012-07-19",4.18
"1399","2012-07-20",4.19
"1400","2012-07-23",4.08
"1401","2012-07-24",4.14
"1402","2012-07-25",4.16
"1403","2012-07-26",4.16
"1404","2012-07-27",4.12
"1405","2012-07-30",4.19
"1406","2012-07-31",4.19
"1407","2012-08-01",4.19
"1408","2012-08-02",4.17
"1409","2012-08-03",4.15
"1410","2012-08-06",4.19
"1411","2012-08-07",4.18
"1412","2012-08-08",4.17
"1413","2012-08-09",4.2
"1414","2012-08-10",4.2
"1415","2012-08-13",4.18
"1416","2012-08-14",4
"1417","2012-08-15",4.09
"1418","2012-08-16",4.04
"1419","2012-08-17",4.09
"1420","2012-08-20",4.13
"1421","2012-08-21",4.23
"1422","2012-08-22",4.35
"1423","2012-08-23",4.34
"1424","2012-08-24",4.4
"1425","2012-08-27",4.45
"1426","2012-08-28",4.45
"1427","2012-08-29",4.41
"1428","2012-08-30",4.39
"1429","2012-08-31",4.46
"1430","2012-09-04",4.43
"1431","2012-09-05",4.5
"1432","2012-09-06",4.58
"1433","2012-09-07",4.55
"1434","2012-09-10",4.6
"1435","2012-09-11",4.64
"1436","2012-09-12",4.62
"1437","2012-09-13",4.74
"1438","2012-09-14",4.77
"1439","2012-09-17",4.74
"1440","2012-09-18",4.66
"1441","2012-09-19",4.8
"1442","2012-09-20",4.81
"1443","2012-09-21",4.85
"1444","2012-09-24",4.84
"1445","2012-09-25",4.67
"1446","2012-09-26",4.7
"1447","2012-09-27",4.61
"1448","2012-09-28",4.61
"1449","2012-10-01",4.78
"1450","2012-10-02",4.59
"1451","2012-10-03",4.59
"1452","2012-10-04",4.62
"1453","2012-10-05",4.64
"1454","2012-10-08",4.67
"1455","2012-10-09",4.62
"1456","2012-10-10",4.6
"1457","2012-10-11",4.6
"1458","2012-10-12",4.63
"1459","2012-10-15",4.76
"1460","2012-10-16",4.74
"1461","2012-10-17",4.71
"1462","2012-10-18",4.71
"1463","2012-10-19",4.71
"1464","2012-10-22",4.62
"1465","2012-10-23",4.66
"1466","2012-10-24",4.66
"1467","2012-10-25",4.66
"1468","2012-10-26",4.69
"1469","2012-10-31",4.6
"1470","2012-11-01",4.59
"1471","2012-11-02",4.57
"1472","2012-11-05",4.69
"1473","2012-11-06",4.64
"1474","2012-11-07",4.49
"1475","2012-11-08",4.57
"1476","2012-11-09",4.5
"1477","2012-11-12",4.45
"1478","2012-11-13",4.41
"1479","2012-11-14",4.44
"1480","2012-11-15",4.46
"1481","2012-11-16",4.48
"1482","2012-11-19",4.48
"1483","2012-11-20",4.48
"1484","2012-11-21",4.45
"1485","2012-11-23",4.46
"1486","2012-11-26",4.42
"1487","2012-11-27",4.46
"1488","2012-11-28",4.62
"1489","2012-11-29",4.62
"1490","2012-11-30",4.55
"1491","2012-12-03",4.53
"1492","2012-12-04",4.4
"1493","2012-12-05",4.43
"1494","2012-12-06",4.43
"1495","2012-12-07",4.43
"1496","2012-12-10",4.3
"1497","2012-12-11",4.29
"1498","2012-12-12",4.28
"1499","2012-12-13",4.32
"1500","2012-12-14",4.32
"1501","2012-12-17",4.27
"1502","2012-12-18",4.21
"1503","2012-12-19",4.4
"1504","2012-12-20",4.33
"1505","2012-12-21",4.54
"1506","2012-12-24",4.5
"1507","2012-12-26",4.49
"1508","2012-12-27",4.59
"1509","2012-12-28",4.41
"1510","2012-12-31",4.39
"1511","2013-01-02",4.36
"1512","2013-01-03",4.33
"1513","2013-01-04",4.34
"1514","2013-01-07",4.26
"1515","2013-01-08",4.33
"1516","2013-01-09",4.26
"1517","2013-01-10",4.27
"1518","2013-01-11",4.25
"1519","2013-01-14",4.3
"1520","2013-01-15",4.18
"1521","2013-01-16",4.23
"1522","2013-01-17",4.17
"1523","2013-01-18",4.2
"1524","2013-01-22",4.24
"1525","2013-01-23",4.4
"1526","2013-01-24",4.33
"1527","2013-01-25",4.33
"1528","2013-01-28",4.31
"1529","2013-01-29",4.3
"1530","2013-01-30",4.41
"1531","2013-01-31",4.34
"1532","2013-02-01",4.35
"1533","2013-02-04",4.36
"1534","2013-02-05",4.35
"1535","2013-02-06",4.33
"1536","2013-02-07",4.32
"1537","2013-02-08",4.35
"1538","2013-02-11",4.35
"1539","2013-02-12",4.39
"1540","2013-02-13",4.42
"1541","2013-02-14",4.35
"1542","2013-02-15",4.26
"1543","2013-02-19",4.31
"1544","2013-02-20",4.31
"1545","2013-02-21",4.35
"1546","2013-02-22",4.25
"1547","2013-02-25",4.13
"1548","2013-02-26",4.13
"1549","2013-02-27",4.01
"1550","2013-02-28",4.02
"1551","2013-03-01",4.13
"1552","2013-03-04",4.13
"1553","2013-03-05",4.13
"1554","2013-03-06",4.23
"1555","2013-03-07",4.11
"1556","2013-03-08",4.18
"1557","2013-03-11",4.18
"1558","2013-03-12",4.07
"1559","2013-03-13",4.13
"1560","2013-03-14",4.05
"1561","2013-03-15",4.18
"1562","2013-03-18",4.2
"1563","2013-03-19",4.18
"1564","2013-03-20",4.24
"1565","2013-03-21",4.17
"1566","2013-03-22",4.17
"1567","2013-03-25",4.08
"1568","2013-03-26",4.1
"1569","2013-03-27",4.13
"1570","2013-03-28",4.13
"1571","2013-04-01",4.04
"1572","2013-04-02",4.12
"1573","2013-04-03",4.07
"1574","2013-04-04",4.05
"1575","2013-04-05",4.04
"1576","2013-04-08",4
"1577","2013-04-09",4.05
"1578","2013-04-10",4
"1579","2013-04-11",4.09
"1580","2013-04-12",4.12
"1581","2013-04-15",4.11
"1582","2013-04-16",4.09
"1583","2013-04-17",4.05
"1584","2013-04-18",4
"1585","2013-04-19",4.02
"1586","2013-04-22",4
"1587","2013-04-23",4.05
"1588","2013-04-24",4
"1589","2013-04-25",3.99
"1590","2013-04-26",3.95
"1591","2013-04-29",3.96
"1592","2013-04-30",4
"1593","2013-05-01",4
"1594","2013-05-02",3.99
"1595","2013-05-03",4
"1596","2013-05-06",3.97
"1597","2013-05-07",3.99
"1598","2013-05-08",3.98
"1599","2013-05-09",4
"1600","2013-05-10",4
"1601","2013-05-13",4.07
"1602","2013-05-14",4.11
"1603","2013-05-15",4.3
"1604","2013-05-16",4.31
"1605","2013-05-17",4.31
"1606","2013-05-20",4.27
"1607","2013-05-21",4.3
"1608","2013-05-22",4.29
"1609","2013-05-23",4.27
"1610","2013-05-24",4.16
"1611","2013-05-28",4.32
"1612","2013-05-29",4.34
"1613","2013-05-30",4.3
"1614","2013-05-31",4.39
"1615","2013-06-03",4.48
"1616","2013-06-04",4.48
"1617","2013-06-05",4.54
"1618","2013-06-06",4.58
"1619","2013-06-07",4.55
"1620","2013-06-10",4.44
"1621","2013-06-11",4.3
"1622","2013-06-12",4.25
"1623","2013-06-13",4.26
"1624","2013-06-14",4.32
"1625","2013-06-17",4.32
"1626","2013-06-18",4.3
"1627","2013-06-19",4.31
"1628","2013-06-20",4.14
"1629","2013-06-21",4.18
"1630","2013-06-24",4.14
"1631","2013-06-25",4.16
"1632","2013-06-26",4.13
"1633","2013-06-27",4.15
"1634","2013-06-28",4.17
"1635","2013-07-01",4.14
"1636","2013-07-02",4.13
"1637","2013-07-03",4.28
"1638","2013-07-05",4.23
"1639","2013-07-08",4.28
"1640","2013-07-09",4.27
"1641","2013-07-10",4.36
"1642","2013-07-11",4.53
"1643","2013-07-12",4.48
"1644","2013-07-15",4.53
"1645","2013-07-16",4.5
"1646","2013-07-17",4.52
"1647","2013-07-18",4.45
"1648","2013-07-19",4.47
"1649","2013-07-22",4.57
"1650","2013-07-23",4.54
"1651","2013-07-24",4.6
"1652","2013-07-25",4.56
"1653","2013-07-26",4.51
"1654","2013-07-29",4.6
"1655","2013-07-30",4.62
"1656","2013-07-31",4.77
"1657","2013-08-01",4.77
"1658","2013-08-02",4.83
"1659","2013-08-05",4.81
"1660","2013-08-06",4.85
"1661","2013-08-07",4.77
"1662","2013-08-08",4.8
"1663","2013-08-09",4.79
"1664","2013-08-12",4.81
"1665","2013-08-13",4.83
"1666","2013-08-14",4.73
"1667","2013-08-15",4.79
"1668","2013-08-16",4.73
"1669","2013-08-19",4.71
"1670","2013-08-20",4.8
"1671","2013-08-21",4.78
"1672","2013-08-22",4.82
"1673","2013-08-23",4.81
"1674","2013-08-26",4.74
"1675","2013-08-27",4.76
"1676","2013-08-28",4.79
"1677","2013-08-29",4.79
"1678","2013-08-30",4.78
"1679","2013-09-03",4.8
"1680","2013-09-04",4.82
"1681","2013-09-05",4.8
"1682","2013-09-06",4.79
"1683","2013-09-09",4.79
"1684","2013-09-10",4.83
"1685","2013-09-11",4.79
"1686","2013-09-12",4.83
"1687","2013-09-13",4.8
"1688","2013-09-16",4.79
"1689","2013-09-17",4.78
"1690","2013-09-18",4.77
"1691","2013-09-19",4.85
"1692","2013-09-20",4.78
"1693","2013-09-23",4.82
"1694","2013-09-24",4.84
"1695","2013-09-25",4.96
"1696","2013-09-26",4.9
"1697","2013-09-27",4.88
"1698","2013-09-30",4.81
"1699","2013-10-01",4.81
"1700","2013-10-02",4.84
"1701","2013-10-03",4.78
"1702","2013-10-04",4.8
"1703","2013-10-07",4.81
"1704","2013-10-08",4.76
"1705","2013-10-09",4.74
"1706","2013-10-10",4.77
"1707","2013-10-11",4.77
"1708","2013-10-14",4.79
"1709","2013-10-15",4.79
"1710","2013-10-16",4.82
"1711","2013-10-17",4.82
"1712","2013-10-18",4.82
"1713","2013-10-21",4.89
"1714","2013-10-22",4.81
"1715","2013-10-23",4.79
"1716","2013-10-24",4.79
"1717","2013-10-25",4.89
"1718","2013-10-28",4.94
"1719","2013-10-29",5.25
"1720","2013-10-30",5.2
"1721","2013-10-31",5.24
"1722","2013-11-01",5.21
"1723","2013-11-04",5.18
"1724","2013-11-05",5.34
"1725","2013-11-06",5.41
"1726","2013-11-07",5.36
"1727","2013-11-08",5.32
"1728","2013-11-11",5.28
"1729","2013-11-12",5.26
"1730","2013-11-13",5.24
"1731","2013-11-14",5.38
"1732","2013-11-15",5.31
"1733","2013-11-18",5.28
"1734","2013-11-19",4.95
"1735","2013-11-20",4.96
"1736","2013-11-21",4.95
"1737","2013-11-22",4.97
"1738","2013-11-25",4.99
"1739","2013-11-26",5.14
"1740","2013-11-27",5.1
"1741","2013-11-29",5.02
"1742","2013-12-02",5.15
"1743","2013-12-03",5.11
"1744","2013-12-04",5.26
"1745","2013-12-05",5.36
"1746","2013-12-06",5.37
"1747","2013-12-09",5.23
"1748","2013-12-10",5.26
"1749","2013-12-11",5.16
"1750","2013-12-12",5.09
"1751","2013-12-13",5.1
"1752","2013-12-16",5.1
"1753","2013-12-17",5.09
"1754","2013-12-18",5.03
"1755","2013-12-19",5.17
"1756","2013-12-20",5.2
"1757","2013-12-23",5.17
"1758","2013-12-24",5.11
"1759","2013-12-26",5.19
"1760","2013-12-27",5.25
"1761","2013-12-30",5.05
"1762","2013-12-31",5.05
"1763","2014-01-02",5.1
"1764","2014-01-03",5.13
"1765","2014-01-06",4.97
"1766","2014-01-07",4.97
"1767","2014-01-08",4.9
"1768","2014-01-09",4.92
"1769","2014-01-10",5.21
"1770","2014-01-13",5.21
"1771","2014-01-14",5.25
"1772","2014-01-15",5.24
"1773","2014-01-16",5.23
"1774","2014-01-17",5.24
"1775","2014-01-21",5.26
"1776","2014-01-22",5.33
"1777","2014-01-23",5.36
"1778","2014-01-24",5.38
"1779","2014-01-27",5.36
"1780","2014-01-28",5.36
"1781","2014-01-29",5.42
"1782","2014-01-30",5.4
"1783","2014-01-31",5.7
"1784","2014-02-03",5.59
"1785","2014-02-04",5.58
"1786","2014-02-05",5.45
"1787","2014-02-06",5.56
"1788","2014-02-07",5.57
"1789","2014-02-10",5.65
"1790","2014-02-11",5.89
"1791","2014-02-12",5.85
"1792","2014-02-13",5.97
"1793","2014-02-14",5.97
"1794","2014-02-18",6
"1795","2014-02-19",5.9
"1796","2014-02-20",6.04
"1797","2014-02-21",6.08
"1798","2014-02-24",6.05
"1799","2014-02-25",6.01
"1800","2014-02-26",5.54
"1801","2014-02-27",5.98
"1802","2014-02-28",5.7
"1803","2014-03-03",5.74
"1804","2014-03-04",5.71
"1805","2014-03-05",5.77
"1806","2014-03-06",5.83
"1807","2014-03-07",5.89
"1808","2014-03-10",5.66
"1809","2014-03-11",5.72
"1810","2014-03-12",5.92
"1811","2014-03-13",5.9
"1812","2014-03-14",6
"1813","2014-03-17",5.96
"1814","2014-03-18",6
"1815","2014-03-19",6.26
"1816","2014-03-20",6.35
"1817","2014-03-21",6.43
"1818","2014-03-24",6.59
"1819","2014-03-25",6.82
"1820","2014-03-26",6.3
"1821","2014-03-27",6.59
"1822","2014-03-28",6.45
"1823","2014-03-31",6.66
"1824","2014-04-01",6.57
"1825","2014-04-02",6.66
"1826","2014-04-03",6.55
"1827","2014-04-04",6.31
"1828","2014-04-07",6.25
"1829","2014-04-08",6.12
"1830","2014-04-09",6.15
"1831","2014-04-10",6.18
"1832","2014-04-11",6.16
"1833","2014-04-14",6.03
"1834","2014-04-15",5.96
"1835","2014-04-16",5.8
"1836","2014-04-17",5.95
"1837","2014-04-21",6.08
"1838","2014-04-22",6.15
"1839","2014-04-23",6.09
"1840","2014-04-24",6.06
"1841","2014-04-25",6.07
"1842","2014-04-28",6
"1843","2014-04-29",6.1
"1844","2014-04-30",6.05
"1845","2014-05-01",6.06
"1846","2014-05-02",6.05
"1847","2014-05-05",6.05
"1848","2014-05-06",6.07
"1849","2014-05-07",6.02
"1850","2014-05-08",6.03
"1851","2014-05-09",6
"1852","2014-05-12",6.04
"1853","2014-05-13",5.93
"1854","2014-05-14",5.83
"1855","2014-05-15",5.85
"1856","2014-05-16",5.9
"1857","2014-05-19",6.2
"1858","2014-05-20",6.18
"1859","2014-05-21",6.16
"1860","2014-05-22",6.16
"1861","2014-05-23",6.13
"1862","2014-05-27",6.12
"1863","2014-05-28",6.04
"1864","2014-05-29",6.11
"1865","2014-05-30",6.04
"1866","2014-06-02",5.95
"1867","2014-06-03",5.9
"1868","2014-06-04",6
"1869","2014-06-05",6.08
"1870","2014-06-06",6.1
"1871","2014-06-09",6
"1872","2014-06-10",5.96
"1873","2014-06-11",5.91
"1874","2014-06-12",5.96
"1875","2014-06-13",5.9
"1876","2014-06-16",5.97
"1877","2014-06-17",5.9
"1878","2014-06-18",5.73
"1879","2014-06-19",5.7
"1880","2014-06-20",5.64
"1881","2014-06-23",5.65
"1882","2014-06-24",5.61
"1883","2014-06-25",5.65
"1884","2014-06-26",5.47
"1885","2014-06-27",5.79
"1886","2014-06-30",5.62
"1887","2014-07-01",5.55
"1888","2014-07-02",5.47
"1889","2014-07-03",5.62
"1890","2014-07-07",5.78
"1891","2014-07-08",5.77
"1892","2014-07-09",5.92
"1893","2014-07-10",5.87
"1894","2014-07-11",5.87
"1895","2014-07-14",5.91
"1896","2014-07-15",5.86
"1897","2014-07-16",5.7
"1898","2014-07-17",5.71
"1899","2014-07-18",5.62
"1900","2014-07-21",5.64
"1901","2014-07-22",5.61
"1902","2014-07-23",5.65
"1903","2014-07-24",5.89
"1904","2014-07-25",5.89
"1905","2014-07-28",5.85
"1906","2014-07-29",5.97
"1907","2014-07-30",6.14
"1908","2014-07-31",5.97
"1909","2014-08-01",5.98
"1910","2014-08-04",6.08
"1911","2014-08-05",6.22
"1912","2014-08-06",6.33
"1913","2014-08-07",6.36
"1914","2014-08-08",6.2
"1915","2014-08-11",6.41
"1916","2014-08-12",6.59
"1917","2014-08-13",6.74
"1918","2014-08-14",6.7
"1919","2014-08-15",6.74
"1920","2014-08-18",7
"1921","2014-08-19",6.96
"1922","2014-08-20",6.9
"1923","2014-08-21",6.74
"1924","2014-08-22",6.82
"1925","2014-08-25",6.7
"1926","2014-08-26",6.72
"1927","2014-08-27",6.78
"1928","2014-08-28",6.85
"1929","2014-08-29",6.72
"1930","2014-09-02",6.67
"1931","2014-09-03",6.71
"1932","2014-09-04",6.67
"1933","2014-09-05",6.68
"1934","2014-09-08",6.51
"1935","2014-09-09",6.59
"1936","2014-09-10",6.74
"1937","2014-09-11",6.78
"1938","2014-09-12",6.78
