"","date","IPHI"
"996","2014-10-28",14.46
"997","2014-10-29",15.2
"998","2014-10-30",15.4
"999","2014-10-31",15.48
"1000","2014-11-03",15.53
"1001","2014-11-04",15.51
"1002","2014-11-05",15.34
"1003","2014-11-06",15.14
"1004","2014-11-07",15.03
"1005","2014-11-10",14.59
"1006","2014-11-11",14.66
"1007","2014-11-12",14.53
"1008","2014-11-13",13.98
"1009","2014-11-14",13.76
"1010","2014-11-17",13.62
"1011","2014-11-18",14.61
"1012","2014-11-19",14.44
"1013","2014-11-20",14.77
"1014","2014-11-21",14.81
"1015","2014-11-24",14.57
"1016","2014-11-25",14.32
"1017","2014-11-26",14.83
"1018","2014-11-28",14.69
"1019","2014-12-01",14.48
"1020","2014-12-02",14.64
"1021","2014-12-03",14.58
"1022","2014-12-04",14.39
"1023","2014-12-05",14.61
"1024","2014-12-08",14.36
"1025","2014-12-09",14.62
"1026","2014-12-10",14.37
"1027","2014-12-11",14.6
"1028","2014-12-12",14.53
"1029","2014-12-15",14.5
"1030","2014-12-16",14.6
"1031","2014-12-17",14.88
"1032","2014-12-18",15.06
"1033","2014-12-19",15.12
"1034","2014-12-22",15.72
"1035","2014-12-23",15.52
"1036","2014-12-24",15.51
"1037","2014-12-26",15.52
"1038","2014-12-29",16.09
"1039","2014-12-30",18.049999
"1040","2014-12-31",18.48
"1041","2015-01-02",17.74
"1042","2015-01-05",19.34
"1043","2015-01-06",17.91
"1044","2015-01-07",18
"1045","2015-01-08",18.219999
"1046","2015-01-09",18.57
"1047","2015-01-12",18.77
"1048","2015-01-13",18.809999
"1049","2015-01-14",18.48
"1050","2015-01-15",18.1
"1051","2015-01-16",18.41
"1052","2015-01-20",18.450001
"1053","2015-01-21",19
"1054","2015-01-22",18.940001
"1055","2015-01-23",20.5
"1056","2015-01-26",20.870001
"1057","2015-01-27",20.76
"1058","2015-01-28",20.129999
"1059","2015-01-29",20.16
"1060","2015-01-30",19.6
"1061","2015-02-02",19.469999
"1062","2015-02-03",18.73
"1063","2015-02-04",18.799999
"1064","2015-02-05",18.799999
"1065","2015-02-06",18.5
"1066","2015-02-09",18.469999
"1067","2015-02-10",20.110001
"1068","2015-02-11",20.4
"1069","2015-02-12",20.65
"1070","2015-02-13",19.17
"1071","2015-02-17",19
"1072","2015-02-18",18.65
"1073","2015-02-19",18.610001
"1074","2015-02-20",18.549999
"1075","2015-02-23",18.35
"1076","2015-02-24",18.450001
"1077","2015-02-25",18.6
"1078","2015-02-26",18.620001
"1079","2015-02-27",18.639999
"1080","2015-03-02",19.879999
"1081","2015-03-03",19.299999
"1082","2015-03-04",19.01
"1083","2015-03-05",18.879999
"1084","2015-03-06",18.67
"1085","2015-03-09",17.98
"1086","2015-03-10",17.450001
"1087","2015-03-11",17.66
"1088","2015-03-12",17.5
"1089","2015-03-13",17.629999
"1090","2015-03-16",17.49
"1091","2015-03-17",18
"1092","2015-03-18",18.700001
"1093","2015-03-19",18.75
"1094","2015-03-20",19.07
"1095","2015-03-23",19.08
"1096","2015-03-24",18.85
"1097","2015-03-25",18.15
"1098","2015-03-26",18.16
"1099","2015-03-27",18.43
"1100","2015-03-30",18.219999
"1101","2015-03-31",17.83
"1102","2015-04-01",17.77
"1103","2015-04-02",17.59
"1104","2015-04-06",17.860001
"1105","2015-04-07",18.450001
"1106","2015-04-08",18.49
"1107","2015-04-09",18.450001
"1108","2015-04-10",18.309999
"1109","2015-04-13",18.57
"1110","2015-04-14",18.59
"1111","2015-04-15",19.280001
"1112","2015-04-16",19.9
"1113","2015-04-17",19.26
"1114","2015-04-20",18.809999
"1115","2015-04-21",18.93
"1116","2015-04-22",19.18
"1117","2015-04-23",19.200001
"1118","2015-04-24",18.67
"1119","2015-04-27",18.34
"1120","2015-04-28",18.42
"1121","2015-04-29",20.799999
"1122","2015-04-30",21.450001
"1123","2015-05-01",21.09
"1124","2015-05-04",21.129999
"1125","2015-05-05",20.309999
"1126","2015-05-06",21.48
"1127","2015-05-07",21.65
"1128","2015-05-08",21.530001
"1129","2015-05-11",21.809999
"1130","2015-05-12",22.92
"1131","2015-05-13",23.26
"1132","2015-05-14",23.58
"1133","2015-05-15",23.5
"1134","2015-05-18",23.959999
"1135","2015-05-19",23.59
"1136","2015-05-20",23.66
"1137","2015-05-21",23.66
"1138","2015-05-22",23.67
"1139","2015-05-26",23.790001
"1140","2015-05-27",24.379999
"1141","2015-05-28",24.01
"1142","2015-05-29",23.940001
"1143","2015-06-01",24.68
"1144","2015-06-02",24.129999
"1145","2015-06-03",24.75
"1146","2015-06-04",24
"1147","2015-06-05",24.469999
"1148","2015-06-08",24.27
"1149","2015-06-09",24.52
"1150","2015-06-10",25.34
"1151","2015-06-11",24.969999
"1152","2015-06-12",25.02
"1153","2015-06-15",25.43
"1154","2015-06-16",25.309999
"1155","2015-06-17",25.370001
"1156","2015-06-18",26.24
"1157","2015-06-19",25.559999
"1158","2015-06-22",26.09
"1159","2015-06-23",26.09
"1160","2015-06-24",24.84
"1161","2015-06-25",25.1
"1162","2015-06-26",23.879999
"1163","2015-06-29",23.15
"1164","2015-06-30",22.860001
"1165","2015-07-01",22.83
"1166","2015-07-02",22.82
"1167","2015-07-06",22.5
"1168","2015-07-07",22.15
"1169","2015-07-08",21.48
"1170","2015-07-09",20.950001
"1171","2015-07-10",22.360001
"1172","2015-07-13",22.4
"1173","2015-07-14",22.27
"1174","2015-07-15",21.82
"1175","2015-07-16",22.42
"1176","2015-07-17",22.110001
"1177","2015-07-20",21.58
"1178","2015-07-21",21.959999
"1179","2015-07-22",21.25
"1180","2015-07-23",22.139999
"1181","2015-07-24",21.91
"1182","2015-07-27",21.02
"1183","2015-07-28",21.15
"1184","2015-07-29",22.24
"1185","2015-07-30",22.59
"1186","2015-07-31",22.73
"1187","2015-08-03",22.66
"1188","2015-08-04",21.9
"1189","2015-08-05",22.18
"1190","2015-08-06",21.879999
"1191","2015-08-07",22.5
"1192","2015-08-10",23.040001
"1193","2015-08-11",22.540001
"1194","2015-08-12",23
"1195","2015-08-13",22.51
"1196","2015-08-14",22.58
"1197","2015-08-17",24.99
"1198","2015-08-18",24.469999
"1199","2015-08-19",23.969999
"1200","2015-08-20",22.879999
"1201","2015-08-21",22.370001
"1202","2015-08-24",22.219999
"1203","2015-08-25",22.26
"1204","2015-08-26",22.42
"1205","2015-08-27",23.299999
"1206","2015-08-28",23.879999
"1207","2015-08-31",23.74
"1208","2015-09-01",22.959999
"1209","2015-09-02",22.889999
"1210","2015-09-03",23.41
"1211","2015-09-04",22.99
"1212","2015-09-08",23.99
"1213","2015-09-09",23.51
"1214","2015-09-10",23.32
"1215","2015-09-11",23.799999
"1216","2015-09-14",24.379999
"1217","2015-09-15",25.08
"1218","2015-09-16",25.49
"1219","2015-09-17",24.860001
"1220","2015-09-18",24.639999
"1221","2015-09-21",24.450001
"1222","2015-09-22",23.91
"1223","2015-09-23",24.25
"1224","2015-09-24",24.09
"1225","2015-09-25",23.67
"1226","2015-09-28",22.82
"1227","2015-09-29",23.360001
"1228","2015-09-30",24.040001
"1229","2015-10-01",23.309999
"1230","2015-10-02",24.540001
"1231","2015-10-05",24.99
"1232","2015-10-06",25.540001
"1233","2015-10-07",26
"1234","2015-10-08",25.91
"1235","2015-10-09",25.889999
"1236","2015-10-12",26.16
"1237","2015-10-13",25.799999
"1238","2015-10-14",25.9
"1239","2015-10-15",27.879999
"1240","2015-10-16",28.75
"1241","2015-10-19",28.49
"1242","2015-10-20",28.67
"1243","2015-10-21",28.700001
"1244","2015-10-22",29.940001
"1245","2015-10-23",28.32
"1246","2015-10-26",27.459999
"1247","2015-10-27",27.99
"1248","2015-10-28",30.969999
"1249","2015-10-29",29.639999
"1250","2015-10-30",29.77
"1251","2015-11-02",29.58
"1252","2015-11-03",29.23
"1253","2015-11-04",29.809999
"1254","2015-11-05",29.280001
"1255","2015-11-06",31.23
"1256","2015-11-09",29.52
"1257","2015-11-10",29.57
"1258","2015-11-11",29.82
"1259","2015-11-12",29.26
"1260","2015-11-13",29.280001
"1261","2015-11-16",29.190001
"1262","2015-11-17",30.23
"1263","2015-11-18",30.5
"1264","2015-11-19",30.790001
"1265","2015-11-20",31.83
"1266","2015-11-23",30.940001
"1267","2015-11-24",30.639999
"1268","2015-11-25",31.219999
"1269","2015-11-27",30.940001
"1270","2015-11-30",32.150002
"1271","2015-12-01",32.32
"1272","2015-12-02",29.75
"1273","2015-12-03",29.049999
"1274","2015-12-04",29.200001
"1275","2015-12-07",28.5
"1276","2015-12-08",29.120001
"1277","2015-12-09",29.219999
"1278","2015-12-10",29.17
"1279","2015-12-11",28.440001
"1280","2015-12-14",28.41
"1281","2015-12-15",28.360001
"1282","2015-12-16",28.450001
"1283","2015-12-17",27.77
"1284","2015-12-18",27.01
"1285","2015-12-21",27.450001
"1286","2015-12-22",27.35
"1287","2015-12-23",27.620001
"1288","2015-12-24",27.879999
"1289","2015-12-28",27.07
"1290","2015-12-29",28.15
"1291","2015-12-30",27.379999
"1292","2015-12-31",27.02
"1293","2016-01-04",26.32
"1294","2016-01-05",26.700001
"1295","2016-01-06",26.389999
"1296","2016-01-07",25.440001
"1297","2016-01-08",23.68
"1298","2016-01-11",24.110001
"1299","2016-01-12",25.940001
"1300","2016-01-13",25.09
"1301","2016-01-14",25.4
"1302","2016-01-15",24.84
"1303","2016-01-19",24.129999
"1304","2016-01-20",25.75
"1305","2016-01-21",26.1
"1306","2016-01-22",27.74
"1307","2016-01-25",27.280001
"1308","2016-01-26",27.690001
"1309","2016-01-27",26.77
"1310","2016-01-28",26.65
"1311","2016-01-29",27.75
"1312","2016-02-01",28.110001
"1313","2016-02-02",25.49
"1314","2016-02-03",25.809999
"1315","2016-02-04",27.18
"1316","2016-02-05",23.219999
"1317","2016-02-08",22.48
"1318","2016-02-09",23.139999
"1319","2016-02-10",23.73
"1320","2016-02-11",22.92
"1321","2016-02-12",22.969999
"1322","2016-02-16",23.4
"1323","2016-02-17",24.49
"1324","2016-02-18",23.620001
"1325","2016-02-19",24.09
"1326","2016-02-22",24.48
"1327","2016-02-23",24.540001
"1328","2016-02-24",24.799999
"1329","2016-02-25",24.879999
"1330","2016-02-26",25.190001
"1331","2016-02-29",25.299999
"1332","2016-03-01",26.309999
"1333","2016-03-02",27.030001
"1334","2016-03-03",27.639999
"1335","2016-03-04",27.870001
"1336","2016-03-07",27.959999
"1337","2016-03-08",25.92
"1338","2016-03-09",26.68
"1339","2016-03-10",26.58
"1340","2016-03-11",27.66
"1341","2016-03-14",27.35
"1342","2016-03-15",27.5
"1343","2016-03-16",27.9
"1344","2016-03-17",28.85
"1345","2016-03-18",29.200001
"1346","2016-03-21",29.17
"1347","2016-03-22",30.610001
"1348","2016-03-23",32.939999
"1349","2016-03-24",33.509998
"1350","2016-03-28",32.98
"1351","2016-03-29",33.810001
"1352","2016-03-30",34.200001
"1353","2016-03-31",33.34
"1354","2016-04-01",34.630001
"1355","2016-04-04",34
"1356","2016-04-05",34.110001
"1357","2016-04-06",34.470001
"1358","2016-04-07",34.16
"1359","2016-04-08",33.900002
"1360","2016-04-11",33.830002
"1361","2016-04-12",33.470001
"1362","2016-04-13",34.360001
"1363","2016-04-14",34.669998
"1364","2016-04-15",33.869999
"1365","2016-04-18",33.849998
"1366","2016-04-19",31.9
"1367","2016-04-20",32.900002
"1368","2016-04-21",31.5
"1369","2016-04-22",31.65
"1370","2016-04-25",31.9
"1371","2016-04-26",31.92
"1372","2016-04-27",33.130001
"1373","2016-04-28",31.09
"1374","2016-04-29",29.67
"1375","2016-05-02",30.469999
"1376","2016-05-03",29.91
"1377","2016-05-04",29.389999
"1378","2016-05-05",29.280001
"1379","2016-05-06",29.309999
"1380","2016-05-09",29.190001
"1381","2016-05-10",29.280001
"1382","2016-05-11",29.969999
"1383","2016-05-12",28.889999
"1384","2016-05-13",28.950001
"1385","2016-05-16",29.48
"1386","2016-05-17",28.530001
"1387","2016-05-18",28.83
"1388","2016-05-19",27.75
"1389","2016-05-20",28.120001
"1390","2016-05-23",28.530001
"1391","2016-05-24",29.809999
"1392","2016-05-25",29.860001
"1393","2016-05-26",31.02
"1394","2016-05-27",31.110001
"1395","2016-05-31",31.190001
"1396","2016-06-01",31.709999
"1397","2016-06-02",32.299999
"1398","2016-06-03",32.110001
"1399","2016-06-06",32.439999
"1400","2016-06-07",33.060001
"1401","2016-06-08",33.279999
"1402","2016-06-09",33.34
"1403","2016-06-10",32.48
"1404","2016-06-13",32.23
"1405","2016-06-14",32.450001
"1406","2016-06-15",32.509998
"1407","2016-06-16",32.509998
"1408","2016-06-17",32.220001
"1409","2016-06-20",31.84
"1410","2016-06-21",31.59
"1411","2016-06-22",31.799999
"1412","2016-06-23",32.709999
"1413","2016-06-24",29.27
"1414","2016-06-27",25.93
"1415","2016-06-28",27.67
"1416","2016-06-29",28.41
"1417","2016-06-30",32.029999
"1418","2016-07-01",31.540001
"1419","2016-07-05",30.76
"1420","2016-07-06",30.889999
"1421","2016-07-07",31.190001
"1422","2016-07-08",32.73
"1423","2016-07-11",33.220001
"1424","2016-07-12",33.68
"1425","2016-07-13",33.369999
"1426","2016-07-14",33.48
"1427","2016-07-15",33.549999
"1428","2016-07-18",33.939999
"1429","2016-07-19",33.869999
"1430","2016-07-20",34.610001
"1431","2016-07-21",33.990002
"1432","2016-07-22",34.900002
"1433","2016-07-25",35.389999
"1434","2016-07-26",35.990002
"1435","2016-07-27",35.84
"1436","2016-07-28",35.25
"1437","2016-07-29",35.18
"1438","2016-08-01",35.400002
"1439","2016-08-02",34.18
"1440","2016-08-03",34.650002
"1441","2016-08-04",34.700001
"1442","2016-08-05",35.900002
"1443","2016-08-08",36.110001
"1444","2016-08-09",42.25
"1445","2016-08-10",40.689999
"1446","2016-08-11",41.689999
"1447","2016-08-12",41.700001
"1448","2016-08-15",42.860001
"1449","2016-08-16",42.080002
"1450","2016-08-17",42.009998
"1451","2016-08-18",42.439999
"1452","2016-08-19",43.700001
"1453","2016-08-22",43.549999
"1454","2016-08-23",43.66
"1455","2016-08-24",42.389999
"1456","2016-08-25",42.110001
"1457","2016-08-26",42.139999
"1458","2016-08-29",41.990002
"1459","2016-08-30",43.16
"1460","2016-08-31",43.07
"1461","2016-09-01",43.220001
"1462","2016-09-02",43.529999
"1463","2016-09-06",41.73
"1464","2016-09-07",41.18
"1465","2016-09-08",40.950001
"1466","2016-09-09",38.59
"1467","2016-09-12",39.869999
"1468","2016-09-13",38.93
"1469","2016-09-14",39.32
"1470","2016-09-15",40.07
"1471","2016-09-16",40.290001
"1472","2016-09-19",40.810001
"1473","2016-09-20",40.27
"1474","2016-09-21",41.240002
"1475","2016-09-22",42.110001
"1476","2016-09-23",40.860001
"1477","2016-09-26",40.509998
"1478","2016-09-27",42.560001
"1479","2016-09-28",42.959999
"1480","2016-09-29",42.889999
"1481","2016-09-30",43.509998
"1482","2016-10-03",43.549999
"1483","2016-10-04",43.389999
"1484","2016-10-05",44.43
"1485","2016-10-06",44.720001
"1486","2016-10-07",43.509998
"1487","2016-10-10",43.610001
"1488","2016-10-11",41
"1489","2016-10-12",40.150002
"1490","2016-10-13",40.32
"1491","2016-10-14",39.060001
"1492","2016-10-17",38.599998
"1493","2016-10-18",39.32
"1494","2016-10-19",38.970001
"1495","2016-10-20",38.93
"1496","2016-10-21",38.93
"1497","2016-10-24",39.169998
"1498","2016-10-25",39.110001
"1499","2016-10-26",38.77
"1500","2016-10-27",37.720001
"1501","2016-10-28",37.060001
"1502","2016-10-31",37.099998
"1503","2016-11-01",37.849998
"1504","2016-11-02",40.889999
"1505","2016-11-03",41.25
"1506","2016-11-04",40.27
"1507","2016-11-07",41.959999
"1508","2016-11-08",42.419998
"1509","2016-11-09",44.09
"1510","2016-11-10",41.950001
"1511","2016-11-11",42.73
"1512","2016-11-14",42.59
"1513","2016-11-15",43.389999
"1514","2016-11-16",44.889999
"1515","2016-11-17",46.82
"1516","2016-11-18",46.389999
"1517","2016-11-21",46.119999
"1518","2016-11-22",46.560001
"1519","2016-11-23",47.25
"1520","2016-11-25",47.200001
"1521","2016-11-28",46.68
"1522","2016-11-29",46.529999
"1523","2016-11-30",45.169998
"1524","2016-12-01",40.09
"1525","2016-12-02",40.009998
"1526","2016-12-05",41.299999
"1527","2016-12-06",41.759998
"1528","2016-12-07",43.849998
"1529","2016-12-08",44.900002
"1530","2016-12-09",43.599998
"1531","2016-12-12",42.5
"1532","2016-12-13",43.369999
"1533","2016-12-14",43.599998
"1534","2016-12-15",44.459999
"1535","2016-12-16",45.48
"1536","2016-12-19",46.389999
"1537","2016-12-20",47.139999
"1538","2016-12-21",48.080002
"1539","2016-12-22",46.990002
"1540","2016-12-23",46.639999
"1541","2016-12-27",47.32
"1542","2016-12-28",46.139999
"1543","2016-12-29",45.759998
"1544","2016-12-30",44.619999
"1545","2017-01-03",44.68
"1546","2017-01-04",44.669998
"1547","2017-01-05",44.369999
"1548","2017-01-06",44.25
"1549","2017-01-09",44.709999
"1550","2017-01-10",45.59
"1551","2017-01-11",46.34
"1552","2017-01-12",47.02
"1553","2017-01-13",47.639999
"1554","2017-01-17",46.669998
"1555","2017-01-18",46.75
"1556","2017-01-19",46.189999
"1557","2017-01-20",46.400002
"1558","2017-01-23",45.900002
"1559","2017-01-24",46.509998
"1560","2017-01-25",46.68
"1561","2017-01-26",46.25
"1562","2017-01-27",46.619999
"1563","2017-01-30",46.310001
"1564","2017-01-31",45.82
"1565","2017-02-01",47.240002
"1566","2017-02-02",47.490002
"1567","2017-02-03",47.689999
"1568","2017-02-06",47.82
"1569","2017-02-07",48.919998
"1570","2017-02-08",48.939999
"1571","2017-02-09",48.709999
"1572","2017-02-10",47.75
"1573","2017-02-13",47.380001
"1574","2017-02-14",48.330002
"1575","2017-02-15",49.759998
"1576","2017-02-16",50.299999
"1577","2017-02-17",50.610001
"1578","2017-02-21",51.400002
"1579","2017-02-22",51.029999
"1580","2017-02-23",49.389999
"1581","2017-02-24",48.68
"1582","2017-02-27",47.5
"1583","2017-02-28",46.939999
"1584","2017-03-01",46.360001
"1585","2017-03-02",45.880001
"1586","2017-03-03",46.77
"1587","2017-03-06",45.419998
"1588","2017-03-07",45.119999
"1589","2017-03-08",44.400002
"1590","2017-03-09",44.34
"1591","2017-03-10",43.709999
"1592","2017-03-13",42.889999
"1593","2017-03-14",41.889999
"1594","2017-03-15",43.630001
"1595","2017-03-16",44.830002
"1596","2017-03-17",45.57
"1597","2017-03-20",46.400002
"1598","2017-03-21",44.59
"1599","2017-03-22",45.549999
"1600","2017-03-23",45.650002
"1601","2017-03-24",46.830002
"1602","2017-03-27",46.779999
"1603","2017-03-28",48.009998
"1604","2017-03-29",47.84
"1605","2017-03-30",48.860001
"1606","2017-03-31",48.82
"1607","2017-04-03",47.299999
"1608","2017-04-04",47.290001
"1609","2017-04-05",45.75
"1610","2017-04-06",46.41
"1611","2017-04-07",46.400002
"1612","2017-04-10",46.259998
"1613","2017-04-11",45.82
"1614","2017-04-12",44.669998
"1615","2017-04-13",44.459999
"1616","2017-04-17",44.939999
"1617","2017-04-18",45.02
"1618","2017-04-19",42.990002
"1619","2017-04-20",44.16
"1620","2017-04-21",44.419998
"1621","2017-04-24",45.900002
"1622","2017-04-25",46.84
"1623","2017-04-26",42.630001
"1624","2017-04-27",43.080002
"1625","2017-04-28",41.419998
"1626","2017-05-01",42.349998
"1627","2017-05-02",40.540001
"1628","2017-05-03",36.16
"1629","2017-05-04",35.73
"1630","2017-05-05",36.610001
"1631","2017-05-08",36.240002
"1632","2017-05-09",37.860001
"1633","2017-05-10",37.549999
"1634","2017-05-11",37.419998
"1635","2017-05-12",37.52
"1636","2017-05-15",38.32
"1637","2017-05-16",38.75
"1638","2017-05-17",36.18
"1639","2017-05-18",37.09
"1640","2017-05-19",38.389999
"1641","2017-05-22",41.139999
"1642","2017-05-23",40.450001
"1643","2017-05-24",39.91
"1644","2017-05-25",39.689999
"1645","2017-05-26",40.560001
"1646","2017-05-30",40.73
"1647","2017-05-31",39.68
"1648","2017-06-01",39.509998
"1649","2017-06-02",39.240002
"1650","2017-06-05",39.369999
"1651","2017-06-06",40.709999
"1652","2017-06-07",39.82
"1653","2017-06-08",39.720001
"1654","2017-06-09",37.73
"1655","2017-06-12",37.290001
"1656","2017-06-13",37.209999
"1657","2017-06-14",36.709999
"1658","2017-06-15",36.18
"1659","2017-06-16",36.619999
"1660","2017-06-19",38.029999
"1661","2017-06-20",37.330002
"1662","2017-06-21",37.52
"1663","2017-06-22",37.549999
"1664","2017-06-23",38.970001
"1665","2017-06-26",37.119999
"1666","2017-06-27",35.580002
"1667","2017-06-28",35.970001
"1668","2017-06-29",34.360001
"1669","2017-06-30",34.299999
"1670","2017-07-03",33.869999
"1671","2017-07-05",34.18
"1672","2017-07-06",34.580002
"1673","2017-07-07",36.389999
"1674","2017-07-10",36.490002
"1675","2017-07-11",36.900002
"1676","2017-07-12",38.52
"1677","2017-07-13",38.48
"1678","2017-07-14",38.380001
"1679","2017-07-17",37.689999
"1680","2017-07-18",36.619999
"1681","2017-07-19",37.849998
"1682","2017-07-20",38.669998
"1683","2017-07-21",38.990002
"1684","2017-07-24",39.220001
"1685","2017-07-25",38.77
"1686","2017-07-26",39.02
"1687","2017-07-27",37.759998
"1688","2017-07-28",38.07
"1689","2017-07-31",38.400002
"1690","2017-08-01",39.32
"1691","2017-08-02",35.759998
"1692","2017-08-03",34.459999
"1693","2017-08-04",34.689999
"1694","2017-08-07",35.43
"1695","2017-08-08",36.529999
"1696","2017-08-09",37.580002
"1697","2017-08-10",36.009998
"1698","2017-08-11",36.189999
"1699","2017-08-14",37.279999
"1700","2017-08-15",37.27
"1701","2017-08-16",36.84
"1702","2017-08-17",35.299999
"1703","2017-08-18",35.110001
"1704","2017-08-21",34.389999
"1705","2017-08-22",34.959999
"1706","2017-08-23",36.650002
"1707","2017-08-24",38.029999
"1708","2017-08-25",37.98
"1709","2017-08-28",38.080002
"1710","2017-08-29",38.16
"1711","2017-08-30",38.200001
"1712","2017-08-31",38.290001
"1713","2017-09-01",38.75
"1714","2017-09-05",37.509998
"1715","2017-09-06",37.5
"1716","2017-09-07",36.310001
"1717","2017-09-08",36.049999
"1718","2017-09-11",37.98
"1719","2017-09-12",38.91
"1720","2017-09-13",39.740002
"1721","2017-09-14",38.599998
"1722","2017-09-15",40.189999
"1723","2017-09-18",39.830002
"1724","2017-09-19",39
"1725","2017-09-20",38.23
"1726","2017-09-21",37.759998
"1727","2017-09-22",38.400002
"1728","2017-09-25",37.869999
"1729","2017-09-26",38.189999
"1730","2017-09-27",39.48
"1731","2017-09-28",39.419998
"1732","2017-09-29",39.689999
"1733","2017-10-02",40.060001
"1734","2017-10-03",40.040001
"1735","2017-10-04",39.990002
"1736","2017-10-05",38.5
"1737","2017-10-06",39.41
"1738","2017-10-09",39.349998
"1739","2017-10-10",39.009998
"1740","2017-10-11",38.860001
"1741","2017-10-12",38.290001
"1742","2017-10-13",37.450001
"1743","2017-10-16",36.25
"1744","2017-10-17",36.529999
"1745","2017-10-18",37.5
"1746","2017-10-19",37.25
"1747","2017-10-20",37.169998
"1748","2017-10-23",38.130001
"1749","2017-10-24",38.939999
"1750","2017-10-25",38.380001
"1751","2017-10-26",38.330002
"1752","2017-10-27",38.439999
"1753","2017-10-30",40.200001
"1754","2017-10-31",40.98
"1755","2017-11-01",41.150002
"1756","2017-11-02",38.470001
"1757","2017-11-03",40
"1758","2017-11-06",40.34
"1759","2017-11-07",39.490002
"1760","2017-11-08",40.790001
"1761","2017-11-09",40.669998
"1762","2017-11-10",40.860001
"1763","2017-11-13",41.150002
"1764","2017-11-14",40.130001
"1765","2017-11-15",40.400002
"1766","2017-11-16",40.09
"1767","2017-11-17",40.099998
"1768","2017-11-20",41.150002
"1769","2017-11-21",43.119999
"1770","2017-11-22",42.68
"1771","2017-11-24",42.459999
"1772","2017-11-27",42.18
"1773","2017-11-28",42.099998
"1774","2017-11-29",40.740002
"1775","2017-11-30",41.07
"1776","2017-12-01",41.209999
"1777","2017-12-04",40.450001
"1778","2017-12-05",39.32
"1779","2017-12-06",38.919998
"1780","2017-12-07",37.84
"1781","2017-12-08",36.869999
"1782","2017-12-11",37.169998
"1783","2017-12-12",36.610001
"1784","2017-12-13",36.860001
"1785","2017-12-14",36.93
"1786","2017-12-15",37.639999
"1787","2017-12-18",38.779999
"1788","2017-12-19",38.919998
"1789","2017-12-20",39.209999
"1790","2017-12-21",39.130001
"1791","2017-12-22",38.720001
"1792","2017-12-26",37.560001
"1793","2017-12-27",37.360001
"1794","2017-12-28",37.189999
"1795","2017-12-29",36.599998
"1796","2018-01-02",37.75
"1797","2018-01-03",38.169998
"1798","2018-01-04",38.360001
"1799","2018-01-05",38.599998
"1800","2018-01-08",38.98
"1801","2018-01-09",37.759998
"1802","2018-01-10",36.889999
"1803","2018-01-11",38.389999
"1804","2018-01-12",38.630001
"1805","2018-01-16",37.860001
"1806","2018-01-17",37.869999
"1807","2018-01-18",35.400002
"1808","2018-01-19",32.07
"1809","2018-01-22",31.42
"1810","2018-01-23",31.15
"1811","2018-01-24",30.57
"1812","2018-01-25",31.09
"1813","2018-01-26",31.790001
"1814","2018-01-29",30.51
"1815","2018-01-30",30.370001
"1816","2018-01-31",29.870001
"1817","2018-02-01",29.65
"1818","2018-02-02",30
"1819","2018-02-05",28.82
"1820","2018-02-06",32.09
"1821","2018-02-07",29.709999
"1822","2018-02-08",25.09
"1823","2018-02-09",24.51
"1824","2018-02-12",25.860001
"1825","2018-02-13",24.98
"1826","2018-02-14",25.15
"1827","2018-02-15",25.57
"1828","2018-02-16",24.440001
"1829","2018-02-20",25.200001
"1830","2018-02-21",25.1
"1831","2018-02-22",25.84
"1832","2018-02-23",26.309999
"1833","2018-02-26",28.52
"1834","2018-02-27",28.18
"1835","2018-02-28",27.75
"1836","2018-03-01",27.51
"1837","2018-03-02",29.52
"1838","2018-03-05",29.459999
"1839","2018-03-06",29.91
"1840","2018-03-07",30.190001
"1841","2018-03-08",30.459999
"1842","2018-03-09",31.629999
"1843","2018-03-12",32.93
"1844","2018-03-13",32.27
"1845","2018-03-14",32.490002
"1846","2018-03-15",32.959999
"1847","2018-03-16",33.27
"1848","2018-03-19",31.209999
"1849","2018-03-20",31.959999
"1850","2018-03-21",32.080002
"1851","2018-03-22",31.299999
"1852","2018-03-23",30.18
"1853","2018-03-26",30.379999
"1854","2018-03-27",30.389999
"1855","2018-03-28",29.190001
"1856","2018-03-29",30.1
"1857","2018-04-02",29.700001
"1858","2018-04-03",29.940001
"1859","2018-04-04",30.469999
"1860","2018-04-05",30.42
"1861","2018-04-06",29.5
"1862","2018-04-09",29.08
"1863","2018-04-10",30.879999
"1864","2018-04-11",31.870001
"1865","2018-04-12",32.52
"1866","2018-04-13",32.75
"1867","2018-04-16",30.790001
"1868","2018-04-17",32.150002
"1869","2018-04-18",32.139999
"1870","2018-04-19",30.58
"1871","2018-04-20",30.280001
"1872","2018-04-23",30.360001
"1873","2018-04-24",31.42
"1874","2018-04-25",27.709999
"1875","2018-04-26",28.549999
"1876","2018-04-27",28.969999
"1877","2018-04-30",28.58
"1878","2018-05-01",30.440001
"1879","2018-05-02",31.860001
"1880","2018-05-03",32.360001
"1881","2018-05-04",32.470001
"1882","2018-05-07",33.560001
"1883","2018-05-08",33.77
"1884","2018-05-09",33.529999
"1885","2018-05-10",33.41
"1886","2018-05-11",32.549999
"1887","2018-05-14",32.939999
"1888","2018-05-15",32.98
"1889","2018-05-16",33.549999
"1890","2018-05-17",33.130001
"1891","2018-05-18",32.959999
"1892","2018-05-21",33.380001
"1893","2018-05-22",33.419998
"1894","2018-05-23",33.240002
"1895","2018-05-24",33.290001
"1896","2018-05-25",34.02
