"","date","ONDK"
"998","2018-12-03",7.51
"999","2018-12-04",7.37
"1000","2018-12-06",7.35
"1001","2018-12-07",7.22
"1002","2018-12-10",7.15
"1003","2018-12-11",7.02
"1004","2018-12-12",7.08
"1005","2018-12-13",7.07
"1006","2018-12-14",6.63
"1007","2018-12-17",6.1
"1008","2018-12-18",6.3
"1009","2018-12-19",6.19
"1010","2018-12-20",6.25
"1011","2018-12-21",6.02
"1012","2018-12-24",5.98
"1013","2018-12-26",6.21
"1014","2018-12-27",6.02
"1015","2018-12-28",5.99
"1016","2018-12-31",5.9
"1017","2019-01-02",5.91
"1018","2019-01-03",5.89
"1019","2019-01-04",6.05
"1020","2019-01-07",6.24
"1021","2019-01-08",6.52
"1022","2019-01-09",7.13
"1023","2019-01-10",7.14
"1024","2019-01-11",7.17
"1025","2019-01-14",7.09
"1026","2019-01-15",7.17
"1027","2019-01-16",7.08
"1028","2019-01-17",7
"1029","2019-01-18",7.06
"1030","2019-01-22",6.9
"1031","2019-01-23",6.84
"1032","2019-01-24",6.82
"1033","2019-01-25",6.94
"1034","2019-01-28",6.85
"1035","2019-01-29",6.95
"1036","2019-01-30",7.23
"1037","2019-01-31",7.52
"1038","2019-02-01",7.45
"1039","2019-02-04",7.33
"1040","2019-02-05",7.47
"1041","2019-02-06",7.34
"1042","2019-02-07",7.2
"1043","2019-02-08",7.21
"1044","2019-02-11",7.36
"1045","2019-02-12",6.44
"1046","2019-02-13",5.98
"1047","2019-02-14",5.83
"1048","2019-02-15",5.75
"1049","2019-02-19",6.01
"1050","2019-02-20",6
"1051","2019-02-21",6.12
"1052","2019-02-22",6.22
"1053","2019-02-25",6.14
"1054","2019-02-26",6.05
"1055","2019-02-27",6.05
"1056","2019-02-28",6.14
"1057","2019-03-01",6.14
"1058","2019-03-04",6.16
"1059","2019-03-05",6.07
"1060","2019-03-06",5.95
"1061","2019-03-07",5.81
"1062","2019-03-08",5.71
"1063","2019-03-11",5.59
"1064","2019-03-12",5.73
"1065","2019-03-13",5.77
"1066","2019-03-14",5.62
"1067","2019-03-15",5.63
"1068","2019-03-18",5.72
"1069","2019-03-19",5.72
"1070","2019-03-20",5.57
"1071","2019-03-21",5.64
"1072","2019-03-22",5.3
"1073","2019-03-25",5.27
"1074","2019-03-26",5.26
"1075","2019-03-27",5.37
"1076","2019-03-28",5.43
"1077","2019-03-29",5.42
"1078","2019-04-01",5.59
"1079","2019-04-02",5.52
"1080","2019-04-03",5.43
"1081","2019-04-04",5.4
"1082","2019-04-05",5.4
"1083","2019-04-08",5.41
"1084","2019-04-09",5.25
"1085","2019-04-10",5.3
"1086","2019-04-11",5.2
"1087","2019-04-12",5.24
"1088","2019-04-15",5.2
"1089","2019-04-16",5.28
"1090","2019-04-17",5.2
"1091","2019-04-18",5.24
"1092","2019-04-22",5.22
"1093","2019-04-23",5.31
"1094","2019-04-24",5.22
"1095","2019-04-25",5.33
"1096","2019-04-26",5.36
"1097","2019-04-29",5.61
"1098","2019-04-30",5.46
"1099","2019-05-01",5.64
"1100","2019-05-02",4.75
"1101","2019-05-03",4.73
"1102","2019-05-06",4.9
"1103","2019-05-07",4.95
"1104","2019-05-08",4.79
"1105","2019-05-09",4.92
"1106","2019-05-10",4.9
"1107","2019-05-13",4.69
"1108","2019-05-14",4.58
"1109","2019-05-15",4.57
"1110","2019-05-16",4.74
"1111","2019-05-17",4.59
"1112","2019-05-20",4.61
"1113","2019-05-21",4.52
"1114","2019-05-22",4.4
"1115","2019-05-23",4.53
"1116","2019-05-24",4.4
"1117","2019-05-28",4.34
"1118","2019-05-29",4.31
"1119","2019-05-30",4.33
"1120","2019-05-31",4.02
"1121","2019-06-03",4.09
"1122","2019-06-04",4.21
"1123","2019-06-05",4.17
"1124","2019-06-06",4.27
"1125","2019-06-07",4.3
"1126","2019-06-10",4.24
"1127","2019-06-11",4.16
"1128","2019-06-12",4.1
"1129","2019-06-13",4.18
"1130","2019-06-14",4.11
"1131","2019-06-17",4.08
"1132","2019-06-18",4.14
"1133","2019-06-19",4.24
"1134","2019-06-20",4.22
"1135","2019-06-21",4.29
"1136","2019-06-24",4.12
"1137","2019-06-25",4.01
"1138","2019-06-26",3.93
"1139","2019-06-27",4.1
"1140","2019-06-28",4.15
"1141","2019-07-01",4.09
"1142","2019-07-02",4.08
"1143","2019-07-03",4.03
"1144","2019-07-05",4.05
"1145","2019-07-08",3.96
"1146","2019-07-09",4
"1147","2019-07-10",3.83
"1148","2019-07-11",3.9
"1149","2019-07-12",3.97
"1150","2019-07-15",3.94
"1151","2019-07-16",3.99
"1152","2019-07-17",3.92
"1153","2019-07-18",3.98
"1154","2019-07-19",3.96
"1155","2019-07-22",3.91
"1156","2019-07-23",3.97
"1157","2019-07-24",3.97
"1158","2019-07-25",3.91
"1159","2019-07-26",3.96
"1160","2019-07-29",3.04
"1161","2019-07-30",3.6
"1162","2019-07-31",3.58
"1163","2019-08-01",3.5
"1164","2019-08-02",3.56
"1165","2019-08-05",3.52
"1166","2019-08-06",3.27
"1167","2019-08-07",3.25
"1168","2019-08-08",3.4
"1169","2019-08-09",3.37
"1170","2019-08-12",3.26
"1171","2019-08-13",3.33
"1172","2019-08-14",3.19
"1173","2019-08-15",3.13
"1174","2019-08-16",3.26
"1175","2019-08-19",3.32
"1176","2019-08-20",3.23
"1177","2019-08-21",3.36
"1178","2019-08-22",3.39
"1179","2019-08-23",3.33
"1180","2019-08-26",3.36
"1181","2019-08-27",3.2
"1182","2019-08-28",3.21
"1183","2019-08-29",3.28
"1184","2019-08-30",3.25
"1185","2019-09-03",3.18
"1186","2019-09-04",3.22
"1187","2019-09-05",3.43
"1188","2019-09-06",3.39
"1189","2019-09-09",3.57
"1190","2019-09-10",3.67
"1191","2019-09-11",3.74
"1192","2019-09-12",3.79
"1193","2019-09-13",3.65
"1194","2019-09-16",3.61
"1195","2019-09-17",3.54
"1196","2019-09-18",3.45
"1197","2019-09-19",3.41
"1198","2019-09-20",3.31
"1199","2019-09-23",3.44
"1200","2019-09-24",3.39
"1201","2019-09-25",3.49
"1202","2019-09-26",3.36
"1203","2019-09-27",3.33
"1204","2019-09-30",3.36
"1205","2019-10-01",3.23
"1206","2019-10-02",3.17
"1207","2019-10-03",3.11
"1208","2019-10-04",3.2
"1209","2019-10-07",3.28
"1210","2019-10-08",3.31
"1211","2019-10-09",3.37
"1212","2019-10-10",3.45
"1213","2019-10-11",3.54
"1214","2019-10-14",3.56
"1215","2019-10-15",3.6
"1216","2019-10-16",3.54
"1217","2019-10-17",3.58
"1218","2019-10-18",3.54
"1219","2019-10-21",3.6
"1220","2019-10-22",3.62
"1221","2019-10-23",3.63
"1222","2019-10-24",4.21
"1223","2019-10-25",4.46
"1224","2019-10-28",4.52
"1225","2019-10-29",4.6
"1226","2019-10-30",4.67
"1227","2019-10-31",4.46
"1228","2019-11-01",4.58
"1229","2019-11-04",4.62
"1230","2019-11-05",4.53
"1231","2019-11-06",4.4
"1232","2019-11-07",4.42
"1233","2019-11-08",4.46
"1234","2019-11-11",4.41
"1235","2019-11-12",4.43
"1236","2019-11-13",4.34
"1237","2019-11-14",4.35
"1238","2019-11-15",4.33
"1239","2019-11-18",4.25
"1240","2019-11-19",4.26
"1241","2019-11-20",4.25
"1242","2019-11-21",4.17
"1243","2019-11-22",4.2
"1244","2019-11-25",4.17
"1245","2019-11-26",4.11
"1246","2019-11-27",4.03
"1247","2019-11-29",4.11
"1248","2019-12-02",4.01
"1249","2019-12-03",4.04
"1250","2019-12-04",4.1
"1251","2019-12-05",4.11
"1252","2019-12-06",4.19
"1253","2019-12-09",4
"1254","2019-12-10",4.1
"1255","2019-12-11",4.16
"1256","2019-12-12",4.11
"1257","2019-12-13",4.04
"1258","2019-12-16",4.09
"1259","2019-12-17",4
"1260","2019-12-18",4.08
"1261","2019-12-19",4.08
"1262","2019-12-20",4.04
"1263","2019-12-23",3.98
"1264","2019-12-24",4.11
"1265","2019-12-26",4.04
"1266","2019-12-27",4
"1267","2019-12-30",4.05
"1268","2019-12-31",4.14
"1269","2020-01-02",4.12
"1270","2020-01-03",4.09
"1271","2020-01-06",4.09
"1272","2020-01-07",4.05
"1273","2020-01-08",4.01
"1274","2020-01-09",4.14
"1275","2020-01-10",4.05
"1276","2020-01-13",4.03
"1277","2020-01-14",4.08
"1278","2020-01-15",4.11
"1279","2020-01-16",4.16
"1280","2020-01-17",4.19
"1281","2020-01-21",4.13
"1282","2020-01-22",4.09
"1283","2020-01-23",4.13
"1284","2020-01-24",4.17
"1285","2020-01-27",4.14
"1286","2020-01-28",4.14
"1287","2020-01-29",4.1
"1288","2020-01-30",4.12
"1289","2020-01-31",4.08
"1290","2020-02-03",3.96
"1291","2020-02-04",4
"1292","2020-02-05",4.14
"1293","2020-02-06",4.13
"1294","2020-02-07",4.06
"1295","2020-02-10",4.2
"1296","2020-02-11",4.07
"1297","2020-02-12",3.99
"1298","2020-02-13",4.01
"1299","2020-02-14",4.05
"1300","2020-02-18",4
"1301","2020-02-19",4.1
"1302","2020-02-20",4.22
"1303","2020-02-21",4.14
"1304","2020-02-24",4
"1305","2020-02-25",3.85
"1306","2020-02-26",3.71
"1307","2020-02-27",3.46
"1308","2020-02-28",3.49
"1309","2020-03-02",3.52
"1310","2020-03-03",3.38
"1311","2020-03-04",3.45
"1312","2020-03-05",3.13
"1313","2020-03-06",2.76
"1314","2020-03-09",2.48
"1315","2020-03-10",2.48
"1316","2020-03-11",1.87
"1317","2020-03-12",1.44
"1318","2020-03-13",1.69
"1319","2020-03-16",1.16
"1320","2020-03-17",1.05
"1321","2020-03-18",0.659
"1322","2020-03-19",0.835
"1323","2020-03-20",0.834
"1324","2020-03-23",0.7
"1325","2020-03-24",1.09
"1326","2020-03-25",1.28
"1327","2020-03-26",1.65
"1328","2020-03-27",1.68
"1329","2020-03-30",1.59
"1330","2020-03-31",1.54
"1331","2020-04-01",1.17
"1332","2020-04-02",0.992
"1333","2020-04-03",0.879
"1334","2020-04-06",1.01
"1335","2020-04-07",1.02
"1336","2020-04-08",1.09
"1337","2020-04-09",1.23
"1338","2020-04-13",1.19
"1339","2020-04-14",1.48
"1340","2020-04-15",1.35
"1341","2020-04-16",1.25
"1342","2020-04-17",1.35
"1343","2020-04-20",1.22
"1344","2020-04-21",1.16
"1345","2020-04-22",1.13
"1346","2020-04-23",1.08
"1347","2020-04-24",1.1
"1348","2020-04-27",1.21
"1349","2020-04-28",1.27
"1350","2020-04-29",1.61
"1351","2020-04-30",1.21
"1352","2020-05-01",1.1
"1353","2020-05-04",1.08
"1354","2020-05-05",1.05
"1355","2020-05-06",0.9
"1356","2020-05-07",0.909
"1357","2020-05-08",0.91
"1358","2020-05-11",0.804
"1359","2020-05-12",0.783
"1360","2020-05-13",0.676
"1361","2020-05-14",0.665
"1362","2020-05-15",0.639
"1363","2020-05-18",0.662
"1364","2020-05-19",0.612
"1365","2020-05-20",0.625
"1366","2020-05-21",0.763
"1367","2020-05-22",0.773
"1368","2020-05-26",0.774
"1369","2020-05-27",0.857
"1370","2020-05-28",0.861
"1371","2020-05-29",0.748
"1372","2020-06-01",0.78
"1373","2020-06-02",0.762
"1374","2020-06-03",0.785
"1375","2020-06-04",0.86
"1376","2020-06-05",0.968
"1377","2020-06-08",1.39
"1378","2020-06-09",1.26
"1379","2020-06-10",1.19
"1380","2020-06-11",1.02
"1381","2020-06-12",1.1
"1382","2020-06-15",1.1
"1383","2020-06-16",1.06
"1384","2020-06-17",1.02
"1385","2020-06-18",0.973
"1386","2020-06-19",0.907
"1387","2020-06-22",0.879
"1388","2020-06-23",0.86
"1389","2020-06-24",0.79
"1390","2020-06-25",0.766
"1391","2020-06-26",0.754
"1392","2020-06-29",0.778
"1393","2020-06-30",0.719
"1394","2020-07-01",0.684
"1395","2020-07-02",0.69
"1396","2020-07-06",0.763
"1397","2020-07-07",0.714
"1398","2020-07-08",0.72
"1399","2020-07-09",0.743
"1400","2020-07-10",0.783
"1401","2020-07-13",0.72
"1402","2020-07-14",0.684
"1403","2020-07-15",0.8
"1404","2020-07-16",0.786
"1405","2020-07-17",0.794
"1406","2020-07-20",0.782
"1407","2020-07-21",0.794
"1408","2020-07-22",0.792
"1409","2020-07-23",0.774
"1410","2020-07-24",0.783
"1411","2020-07-27",0.725
"1412","2020-07-28",0.85
"1413","2020-07-29",1.37
"1414","2020-07-30",1.4
"1415","2020-07-31",1.46
"1416","2020-08-03",1.48
"1417","2020-08-04",1.47
"1418","2020-08-05",1.65
"1419","2020-08-06",1.7
"1420","2020-08-07",1.75
"1421","2020-08-10",1.76
"1422","2020-08-11",1.75
"1423","2020-08-12",1.72
"1424","2020-08-13",1.68
"1425","2020-08-14",1.7
"1426","2020-08-17",1.62
"1427","2020-08-18",1.58
"1428","2020-08-19",1.56
"1429","2020-08-20",1.55
"1430","2020-08-21",1.51
"1431","2020-08-24",1.58
"1432","2020-08-25",1.57
"1433","2020-08-26",1.61
"1434","2020-08-27",1.63
"1435","2020-08-28",1.7
"1436","2020-08-31",1.62
"1437","2020-09-01",1.67
"1438","2020-09-02",1.72
"1439","2020-09-03",1.72
"1440","2020-09-04",1.7
"1441","2020-09-08",1.68
"1442","2020-09-09",1.68
"1443","2020-09-10",1.61
"1444","2020-09-11",1.61
"1445","2020-09-14",1.63
"1446","2020-09-15",1.62
"1447","2020-09-16",1.6
"1448","2020-09-17",1.62
"1449","2020-09-18",1.57
"1450","2020-09-21",1.56
"1451","2020-09-22",1.56
"1452","2020-09-23",1.56
"1453","2020-09-24",1.53
"1454","2020-09-25",1.55
"1455","2020-09-28",1.59
"1456","2020-09-29",1.58
"1457","2020-09-30",1.6
"1458","2020-10-01",1.64
"1459","2020-10-02",1.69
"1460","2020-10-05",1.75
"1461","2020-10-06",1.69
"1462","2020-10-07",1.73
"1463","2020-10-08",1.85
"1464","2020-10-09",1.89
"1465","2020-10-12",1.83
"1466","2020-10-13",1.83
"1467","2020-10-14",1.83
"1468","2020-10-15",NA
"1469","2020-10-16",NA
"1470","2020-10-19",NA
"1471","2020-10-20",NA
"1472","2020-10-21",NA
"1473","2020-10-22",NA
"1474","2020-10-23",NA
"1475","2020-10-26",NA
"1476","2020-10-27",NA
"1477","2020-10-28",NA
"1478","2020-10-29",NA
"1479","2020-10-30",NA
"1480","2020-11-02",NA
"1481","2020-11-03",NA
"1482","2020-11-04",NA
"1483","2020-11-05",NA
"1484","2020-11-06",NA
"1485","2020-11-09",NA
"1486","2020-11-10",NA
"1487","2020-11-11",NA
"1488","2020-11-12",NA
"1489","2020-11-13",NA
"1490","2020-11-16",NA
"1491","2020-11-17",NA
"1492","2020-11-18",NA
"1493","2020-11-19",NA
"1494","2020-11-20",NA
"1495","2020-11-23",NA
"1496","2020-11-24",NA
"1497","2020-11-25",NA
