"","date","LMB"
"1003","2018-08-01",11.17
"1004","2018-08-02",10.85
"1005","2018-08-03",10.85
"1006","2018-08-06",10.7
"1007","2018-08-07",10.67
"1008","2018-08-08",10.55
"1009","2018-08-09",10.59
"1010","2018-08-10",10.6
"1011","2018-08-13",10.68
"1012","2018-08-14",10.7
"1013","2018-08-15",10.35
"1014","2018-08-16",10.03
"1015","2018-08-17",9.98
"1016","2018-08-20",9.94
"1017","2018-08-21",9.89
"1018","2018-08-22",9.95
"1019","2018-08-23",9.95
"1020","2018-08-24",9.79
"1021","2018-08-27",9.63
"1022","2018-08-28",9.29
"1023","2018-08-29",9.4
"1024","2018-08-30",9.6
"1025","2018-08-31",9.45
"1026","2018-09-04",9.6
"1027","2018-09-05",9.76
"1028","2018-09-06",9.8
"1029","2018-09-07",9.6
"1030","2018-09-10",9.576
"1031","2018-09-11",9.65
"1032","2018-09-12",9.65
"1033","2018-09-13",9.67
"1034","2018-09-14",9.58
"1035","2018-09-17",10.24
"1036","2018-09-18",10.15
"1037","2018-09-19",10.05
"1038","2018-09-20",11.63
"1039","2018-09-21",10.77
"1040","2018-09-24",10.84
"1041","2018-09-25",10.51
"1042","2018-09-26",10.295
"1043","2018-09-27",10.57
"1044","2018-09-28",11.27
"1045","2018-10-01",11.33
"1046","2018-10-02",10.65
"1047","2018-10-03",11.07
"1048","2018-10-04",10.93
"1049","2018-10-05",10.8
"1050","2018-10-08",10.91
"1051","2018-10-09",10.8
"1052","2018-10-10",10.75
"1053","2018-10-11",10.5
"1054","2018-10-12",11.21
"1055","2018-10-15",10.81
"1056","2018-10-16",10.76
"1057","2018-10-17",11
"1058","2018-10-18",10.45
"1059","2018-10-19",10.5
"1060","2018-10-22",10.45
"1061","2018-10-23",10.47
"1062","2018-10-24",10.42
"1063","2018-10-25",10.05
"1064","2018-10-26",9.32
"1065","2018-10-29",9.38
"1066","2018-10-30",9.4
"1067","2018-10-31",9.49
"1068","2018-11-01",9.02
"1069","2018-11-02",9.16
"1070","2018-11-05",8.91
"1071","2018-11-06",9
"1072","2018-11-07",8.99
"1073","2018-11-08",8.86
"1074","2018-11-09",8.34
"1075","2018-11-12",8.26
"1076","2018-11-13",8.71
"1077","2018-11-14",8.22
"1078","2018-11-15",8.34
"1079","2018-11-16",6.05
"1080","2018-11-19",5.9
"1081","2018-11-20",4.852
"1082","2018-11-21",4.8
"1083","2018-11-23",4.72
"1084","2018-11-26",4.7
"1085","2018-11-27",4.4
"1086","2018-11-28",4.19
"1087","2018-11-29",4.15
"1088","2018-11-30",4.01
"1089","2018-12-03",4.2
"1090","2018-12-04",4.2
"1091","2018-12-06",4.06
"1092","2018-12-07",3.97
"1093","2018-12-10",4.14
"1094","2018-12-11",3.9
"1095","2018-12-12",3.9
"1096","2018-12-13",3.74
"1097","2018-12-14",3.89
"1098","2018-12-17",3.72
"1099","2018-12-18",3.75
"1100","2018-12-19",4.53
"1101","2018-12-20",4.67
"1102","2018-12-21",4.37
"1103","2018-12-24",4.13
"1104","2018-12-26",3.92
"1105","2018-12-27",3.8
"1106","2018-12-28",3.92
"1107","2018-12-31",3.68
"1108","2019-01-02",4.65
"1109","2019-01-03",4.47
"1110","2019-01-04",5
"1111","2019-01-07",4.91
"1112","2019-01-08",4.76
"1113","2019-01-09",5.07
"1114","2019-01-10",5.01
"1115","2019-01-11",5.436
"1116","2019-01-14",5.45
"1117","2019-01-15",4.895
"1118","2019-01-16",4.78
"1119","2019-01-17",4.9
"1120","2019-01-18",5.1
"1121","2019-01-22",5.3
"1122","2019-01-23",5.15
"1123","2019-01-24",5.45
"1124","2019-01-25",5.51
"1125","2019-01-28",6.09
"1126","2019-01-29",5.655
"1127","2019-01-30",5.65
"1128","2019-01-31",5.65
"1129","2019-02-01",5.7
"1130","2019-02-04",5.74
"1131","2019-02-05",5.7
"1132","2019-02-06",5.55
"1133","2019-02-07",5.28
"1134","2019-02-08",5.57
"1135","2019-02-11",5.75
"1136","2019-02-12",5.55
"1137","2019-02-13",5.4
"1138","2019-02-14",5.55
"1139","2019-02-15",5.55
"1140","2019-02-19",5.75
"1141","2019-02-20",5.79
"1142","2019-02-21",5.35
"1143","2019-02-22",5.5
"1144","2019-02-25",5.9
"1145","2019-02-26",5.85
"1146","2019-02-27",5.8
"1147","2019-02-28",5.78
"1148","2019-03-01",5.38
"1149","2019-03-04",5.62
"1150","2019-03-05",5.6
"1151","2019-03-06",5.22
"1152","2019-03-07",5.81
"1153","2019-03-08",5.67
"1154","2019-03-11",5.51
"1155","2019-03-12",5.629
"1156","2019-03-13",5.72
"1157","2019-03-14",5.65
"1158","2019-03-15",5.8
"1159","2019-03-18",5.9
"1160","2019-03-19",6.45
"1161","2019-03-20",6.65
"1162","2019-03-21",7.74
"1163","2019-03-22",7
"1164","2019-03-25",7.156
"1165","2019-03-26",7.43
"1166","2019-03-27",7.29
"1167","2019-03-28",7.15
"1168","2019-03-29",7.575
"1169","2019-04-01",7.65
"1170","2019-04-02",7.73
"1171","2019-04-03",7.535
"1172","2019-04-04",7.6
"1173","2019-04-05",7.62
"1174","2019-04-08",7.65
"1175","2019-04-09",7.7
"1176","2019-04-10",7.55
"1177","2019-04-11",7.63
"1178","2019-04-12",7.68
"1179","2019-04-15",7.45
"1180","2019-04-16",8.63
"1181","2019-04-17",8.85
"1182","2019-04-18",9.04
"1183","2019-04-22",9.03
"1184","2019-04-23",9.01
"1185","2019-04-24",8.65
"1186","2019-04-25",8.45
"1187","2019-04-26",8.32
"1188","2019-04-29",8.96
"1189","2019-04-30",9.1
"1190","2019-05-01",8.87
"1191","2019-05-02",8.8
"1192","2019-05-03",8.75
"1193","2019-05-06",8.62
"1194","2019-05-07",8.8
"1195","2019-05-08",8.7
"1196","2019-05-09",8.8
"1197","2019-05-10",8.98
"1198","2019-05-13",8.521
"1199","2019-05-14",8.16
"1200","2019-05-15",8.23
"1201","2019-05-16",9.8
"1202","2019-05-17",10.45
"1203","2019-05-20",11.025
"1204","2019-05-21",10.65
"1205","2019-05-22",10.2
"1206","2019-05-23",10.02
"1207","2019-05-24",10
"1208","2019-05-28",10.19
"1209","2019-05-29",9.75
"1210","2019-05-30",9.1
"1211","2019-05-31",9.05
"1212","2019-06-03",9.05
"1213","2019-06-04",9.2
"1214","2019-06-05",9.07
"1215","2019-06-06",8.76
"1216","2019-06-07",8.53
"1217","2019-06-10",7.87
"1218","2019-06-11",8.48
"1219","2019-06-12",8.75
"1220","2019-06-13",8.83
"1221","2019-06-14",8.6
"1222","2019-06-17",8.64
"1223","2019-06-18",8.76
"1224","2019-06-19",8.56
"1225","2019-06-20",8.17
"1226","2019-06-21",8.32
"1227","2019-06-24",7.67
"1228","2019-06-25",7.81
"1229","2019-06-26",8.15
"1230","2019-06-27",8.28
"1231","2019-06-28",9.1
"1232","2019-07-01",8.96
"1233","2019-07-02",8.78
"1234","2019-07-03",8.55
"1235","2019-07-05",8.89
"1236","2019-07-08",8.61
"1237","2019-07-09",8.58
"1238","2019-07-10",8.75
"1239","2019-07-11",8.86
"1240","2019-07-12",9.01
"1241","2019-07-15",8.92
"1242","2019-07-16",9.06
"1243","2019-07-17",9.1
"1244","2019-07-18",9.1
"1245","2019-07-19",8.93
"1246","2019-07-22",8.84
"1247","2019-07-23",8.69
"1248","2019-07-24",8.86
"1249","2019-07-25",8.81
"1250","2019-07-26",8.81
"1251","2019-07-29",8.57
"1252","2019-07-30",8.53
"1253","2019-07-31",8.88
"1254","2019-08-01",8.65
"1255","2019-08-02",8.78
"1256","2019-08-05",8.21
"1257","2019-08-06",8.07
"1258","2019-08-07",7.88
"1259","2019-08-08",7.75
"1260","2019-08-09",8.07
"1261","2019-08-12",8.14
"1262","2019-08-13",8.4
"1263","2019-08-14",8.45
"1264","2019-08-15",4.84
"1265","2019-08-16",5.09
"1266","2019-08-19",4.7
"1267","2019-08-20",4.81
"1268","2019-08-21",4.76
"1269","2019-08-22",4.71
"1270","2019-08-23",4.55
"1271","2019-08-26",4.55
"1272","2019-08-27",4.37
"1273","2019-08-28",4.45
"1274","2019-08-29",4.8
"1275","2019-08-30",4.84
"1276","2019-09-03",4.66
"1277","2019-09-04",4.81
"1278","2019-09-05",4.77
"1279","2019-09-06",4.81
"1280","2019-09-09",4.98
"1281","2019-09-10",5
"1282","2019-09-11",5
"1283","2019-09-12",4.91
"1284","2019-09-13",5
"1285","2019-09-16",4.97
"1286","2019-09-17",4.85
"1287","2019-09-18",4.82
"1288","2019-09-19",4.88
"1289","2019-09-20",4.83
"1290","2019-09-23",4.9
"1291","2019-09-24",4.78
"1292","2019-09-25",4.8
"1293","2019-09-26",4.93
"1294","2019-09-27",4.8
"1295","2019-09-30",4.93
"1296","2019-10-01",4.98
"1297","2019-10-02",4.92
"1298","2019-10-03",4.96
"1299","2019-10-04",4.96
"1300","2019-10-07",4.86
"1301","2019-10-08",4.93
"1302","2019-10-09",4.76
"1303","2019-10-10",4.68
"1304","2019-10-11",4.91
"1305","2019-10-14",4.77
"1306","2019-10-15",4.87
"1307","2019-10-16",4.79
"1308","2019-10-17",4.79
"1309","2019-10-18",4.87
"1310","2019-10-21",4.89
"1311","2019-10-22",4.64
"1312","2019-10-23",4.66
"1313","2019-10-24",4.53
"1314","2019-10-25",4.45
"1315","2019-10-28",4.82
"1316","2019-10-29",4.52
"1317","2019-10-30",4.57
"1318","2019-10-31",4.5
"1319","2019-11-01",4.84
"1320","2019-11-04",4.71
"1321","2019-11-05",4.71
"1322","2019-11-06",4.79
"1323","2019-11-07",4.79
"1324","2019-11-08",4.56
"1325","2019-11-11",4.67
"1326","2019-11-12",4.33
"1327","2019-11-13",4.59
"1328","2019-11-14",4.64
"1329","2019-11-15",3.04
"1330","2019-11-18",2.85
"1331","2019-11-19",2.9
"1332","2019-11-20",3.04
"1333","2019-11-21",2.9
"1334","2019-11-22",3.01
"1335","2019-11-25",2.98
"1336","2019-11-26",2.91
"1337","2019-11-27",2.94
"1338","2019-11-29",3
"1339","2019-12-02",2.94
"1340","2019-12-03",2.85
"1341","2019-12-04",2.85
"1342","2019-12-05",2.8
"1343","2019-12-06",2.73
"1344","2019-12-09",2.74
"1345","2019-12-10",2.695
"1346","2019-12-11",2.85
"1347","2019-12-12",2.85
"1348","2019-12-13",2.87
"1349","2019-12-16",2.82
"1350","2019-12-17",2.91
"1351","2019-12-18",2.99
"1352","2019-12-19",3.03
"1353","2019-12-20",3.06
"1354","2019-12-23",3.05
"1355","2019-12-24",3.065
"1356","2019-12-26",3.18
"1357","2019-12-27",3.23
"1358","2019-12-30",3.565
"1359","2019-12-31",3.78
"1360","2020-01-02",3.75
"1361","2020-01-03",3.63
"1362","2020-01-06",3.77
"1363","2020-01-07",3.95
"1364","2020-01-08",3.87
"1365","2020-01-09",3.89
"1366","2020-01-10",3.915
"1367","2020-01-13",3.92
"1368","2020-01-14",4.05
"1369","2020-01-15",4.15
"1370","2020-01-16",4.54
"1371","2020-01-17",4.41
"1372","2020-01-21",4.85
"1373","2020-01-22",4.74
"1374","2020-01-23",4.5
"1375","2020-01-24",4.35
"1376","2020-01-27",4.04
"1377","2020-01-28",4.2
"1378","2020-01-29",4.14
"1379","2020-01-30",4
"1380","2020-01-31",4
"1381","2020-02-03",4.01
"1382","2020-02-04",4.021
"1383","2020-02-05",4.06
"1384","2020-02-06",4.05
"1385","2020-02-07",3.89
"1386","2020-02-10",4
"1387","2020-02-11",4
"1388","2020-02-12",4.01
"1389","2020-02-13",4
"1390","2020-02-14",4.15
"1391","2020-02-18",4
"1392","2020-02-19",4.34
"1393","2020-02-20",4.26
"1394","2020-02-21",4.5
"1395","2020-02-24",4.45
"1396","2020-02-25",4.45
"1397","2020-02-26",4.54
"1398","2020-02-27",4.17
"1399","2020-02-28",4.15
"1400","2020-03-02",4.07
"1401","2020-03-03",4.1
"1402","2020-03-04",4.2
"1403","2020-03-05",4.165
"1404","2020-03-06",3.91
"1405","2020-03-09",3.77
"1406","2020-03-10",3.7
"1407","2020-03-11",3.74
"1408","2020-03-12",3.8
"1409","2020-03-13",3.9
"1410","2020-03-16",3.9
"1411","2020-03-17",3.95
"1412","2020-03-18",3.7
"1413","2020-03-19",3.8
"1414","2020-03-20",3.61
"1415","2020-03-23",2.53
"1416","2020-03-24",2.67
"1417","2020-03-25",2.65
"1418","2020-03-26",2.9
"1419","2020-03-27",2.69
"1420","2020-03-30",2.69
"1421","2020-03-31",2.85
"1422","2020-04-01",2.92
"1423","2020-04-02",2.98
"1424","2020-04-03",2.86
"1425","2020-04-06",3.01
"1426","2020-04-07",2.96
"1427","2020-04-08",3.09
"1428","2020-04-09",3.19
"1429","2020-04-13",3.19
"1430","2020-04-14",3.12
"1431","2020-04-15",3.24
"1432","2020-04-16",3.17
"1433","2020-04-17",3.18
"1434","2020-04-20",2.97
"1435","2020-04-21",2.85
"1436","2020-04-22",2.8
"1437","2020-04-23",2.759
"1438","2020-04-24",2.763
"1439","2020-04-27",2.984
"1440","2020-04-28",3.02
"1441","2020-04-29",3
"1442","2020-04-30",3.044
"1443","2020-05-01",2.994
"1444","2020-05-04",2.98
"1445","2020-05-05",2.98
"1446","2020-05-06",2.82
"1447","2020-05-07",2.82
"1448","2020-05-08",2.71
"1449","2020-05-11",2.86
"1450","2020-05-12",2.81
"1451","2020-05-13",2.9
"1452","2020-05-14",2.65
"1453","2020-05-15",2.65
"1454","2020-05-18",2.705
"1455","2020-05-19",2.69
"1456","2020-05-20",2.8
"1457","2020-05-21",2.77
"1458","2020-05-22",2.7
"1459","2020-05-26",2.75
"1460","2020-05-27",2.81
"1461","2020-05-28",2.88
"1462","2020-05-29",2.85
"1463","2020-06-01",3.2
"1464","2020-06-02",3.21
"1465","2020-06-03",3.19
"1466","2020-06-04",3.3
"1467","2020-06-05",3.33
"1468","2020-06-08",3.37
"1469","2020-06-09",3.363
"1470","2020-06-10",3.29
"1471","2020-06-11",3.14
"1472","2020-06-12",3.1
"1473","2020-06-15",3.35
"1474","2020-06-16",3.89
"1475","2020-06-17",3.68
"1476","2020-06-18",3.9
"1477","2020-06-19",3.76
"1478","2020-06-22",3.75
"1479","2020-06-23",3.99
"1480","2020-06-24",3.86
"1481","2020-06-25",3.93
"1482","2020-06-26",3.75
"1483","2020-06-29",3.75
"1484","2020-06-30",3.7
"1485","2020-07-01",3.71
"1486","2020-07-02",3.67
"1487","2020-07-06",3.8
"1488","2020-07-07",3.8
"1489","2020-07-08",3.727
"1490","2020-07-09",3.655
"1491","2020-07-10",3.7
"1492","2020-07-13",3.48
"1493","2020-07-14",3.52
"1494","2020-07-15",3.53
"1495","2020-07-16",3.55
"1496","2020-07-17",3.621
"1497","2020-07-20",3.55
"1498","2020-07-21",3.64
"1499","2020-07-22",3.75
"1500","2020-07-23",3.75
"1501","2020-07-24",3.75
"1502","2020-07-27",3.82
"1503","2020-07-28",3.651
"1504","2020-07-29",3.84
"1505","2020-07-30",3.85
"1506","2020-07-31",3.72
"1507","2020-08-03",4
"1508","2020-08-04",4.37
"1509","2020-08-05",4.54
"1510","2020-08-06",4.29
"1511","2020-08-07",4.458
"1512","2020-08-10",4.73
"1513","2020-08-11",4.75
"1514","2020-08-12",4.75
"1515","2020-08-13",4.55
"1516","2020-08-14",4.94
"1517","2020-08-17",5.2
"1518","2020-08-18",5.41
"1519","2020-08-19",5.57
"1520","2020-08-20",5.47
"1521","2020-08-21",5.55
"1522","2020-08-24",5.94
"1523","2020-08-25",5.72
"1524","2020-08-26",5.48
"1525","2020-08-27",5.37
"1526","2020-08-28",5.5
"1527","2020-08-31",5.42
"1528","2020-09-01",5.99
"1529","2020-09-02",6.37
"1530","2020-09-03",6.659
"1531","2020-09-04",7.32
"1532","2020-09-08",7.82
"1533","2020-09-09",7.55
"1534","2020-09-10",7.45
"1535","2020-09-11",7.43
"1536","2020-09-14",8.26
"1537","2020-09-15",8.82
"1538","2020-09-16",9.14
"1539","2020-09-17",8.89
"1540","2020-09-18",9.54
"1541","2020-09-21",8.98
"1542","2020-09-22",8.41
"1543","2020-09-23",8.1
"1544","2020-09-24",7.91
"1545","2020-09-25",8.14
"1546","2020-09-28",8.9
"1547","2020-09-29",9.2
"1548","2020-09-30",10.7
"1549","2020-10-01",10.72
"1550","2020-10-02",10.48
"1551","2020-10-05",10.04
"1552","2020-10-06",9.98
"1553","2020-10-07",9.6
"1554","2020-10-08",9.5
"1555","2020-10-09",9.5
"1556","2020-10-12",9.5
"1557","2020-10-13",9.7
"1558","2020-10-14",9.44
"1559","2020-10-15",9.44
"1560","2020-10-16",9.55
"1561","2020-10-19",9.41
"1562","2020-10-20",9.35
"1563","2020-10-21",9.35
"1564","2020-10-22",9.25
"1565","2020-10-23",9.25
"1566","2020-10-26",8.81
"1567","2020-10-27",9.03
"1568","2020-10-28",8.68
"1569","2020-10-29",8.67
"1570","2020-10-30",8.93
"1571","2020-11-02",8.78
"1572","2020-11-03",8.8
"1573","2020-11-04",8.75
"1574","2020-11-05",8.89
"1575","2020-11-06",8.62
"1576","2020-11-09",9.16
"1577","2020-11-10",8.77
"1578","2020-11-11",9
"1579","2020-11-12",9
"1580","2020-11-13",9.11
"1581","2020-11-16",9.02
"1582","2020-11-17",9.88
"1583","2020-11-18",11.14
"1584","2020-11-19",11.49
"1585","2020-11-20",11.13
"1586","2020-11-23",11.97
"1587","2020-11-24",11.42
"1588","2020-11-25",11.92
"1589","2020-11-27",11.98
