"","date","PRTS"
"1001","2011-01-28",8.67
"1002","2011-01-31",8.3
"1003","2011-02-01",9.06
"1004","2011-02-02",8.8
"1005","2011-02-03",8.86
"1006","2011-02-04",8.53
"1007","2011-02-07",8.83
"1008","2011-02-08",8.86
"1009","2011-02-09",8.7
"1010","2011-02-10",8.6
"1011","2011-02-11",8.66
"1012","2011-02-14",8.56
"1013","2011-02-15",8.39
"1014","2011-02-16",8.46
"1015","2011-02-17",8.45
"1016","2011-02-18",8.52
"1017","2011-02-22",8.06
"1018","2011-02-23",7.99
"1019","2011-02-24",7.9
"1020","2011-02-25",8.35
"1021","2011-02-28",8.12
"1022","2011-03-01",7.7
"1023","2011-03-02",7.71
"1024","2011-03-03",7.65
"1025","2011-03-04",7.6
"1026","2011-03-07",7.46
"1027","2011-03-08",7.4
"1028","2011-03-09",7.36
"1029","2011-03-10",7.09
"1030","2011-03-11",6.96
"1031","2011-03-14",6.82
"1032","2011-03-15",6.76
"1033","2011-03-16",6.75
"1034","2011-03-17",7.07
"1035","2011-03-18",7.47
"1036","2011-03-21",7.81
"1037","2011-03-22",7.73
"1038","2011-03-23",7.75
"1039","2011-03-24",7.83
"1040","2011-03-25",8
"1041","2011-03-28",8.3
"1042","2011-03-29",8.25
"1043","2011-03-30",8.42
"1044","2011-03-31",8.7
"1045","2011-04-01",8.48
"1046","2011-04-04",8.55
"1047","2011-04-05",8.39
"1048","2011-04-06",8.29
"1049","2011-04-07",8.27
"1050","2011-04-08",8.11
"1051","2011-04-11",7.99
"1052","2011-04-12",7.78
"1053","2011-04-13",7.66
"1054","2011-04-14",7.6
"1055","2011-04-15",7.67
"1056","2011-04-18",7.52
"1057","2011-04-19",7.45
"1058","2011-04-20",7.6
"1059","2011-04-21",7.46
"1060","2011-04-25",7.78
"1061","2011-04-26",7.74
"1062","2011-04-27",7.6
"1063","2011-04-28",7.8
"1064","2011-04-29",7.76
"1065","2011-05-02",8.15
"1066","2011-05-03",7.41
"1067","2011-05-04",6.62
"1068","2011-05-05",6.97
"1069","2011-05-06",7.07
"1070","2011-05-09",7.15
"1071","2011-05-10",7.2
"1072","2011-05-11",6.87
"1073","2011-05-12",7.01
"1074","2011-05-13",7.14
"1075","2011-05-16",7.08
"1076","2011-05-17",7.09
"1077","2011-05-18",7.28
"1078","2011-05-19",7.32
"1079","2011-05-20",7.25
"1080","2011-05-23",6.99
"1081","2011-05-24",6.9
"1082","2011-05-25",7.08
"1083","2011-05-26",7.13
"1084","2011-05-27",7.18
"1085","2011-05-31",7.49
"1086","2011-06-01",7.5
"1087","2011-06-02",7.43
"1088","2011-06-03",7.14
"1089","2011-06-06",7.05
"1090","2011-06-07",7.13
"1091","2011-06-08",7.12
"1092","2011-06-09",7.04
"1093","2011-06-10",6.92
"1094","2011-06-13",7.05
"1095","2011-06-14",7.29
"1096","2011-06-15",7.07
"1097","2011-06-16",7.28
"1098","2011-06-17",7.16
"1099","2011-06-20",7.19
"1100","2011-06-21",7.3
"1101","2011-06-22",7.08
"1102","2011-06-23",7.16
"1103","2011-06-24",7.4
"1104","2011-06-27",7.63
"1105","2011-06-28",7.69
"1106","2011-06-29",7.45
"1107","2011-06-30",7.66
"1108","2011-07-01",7.65
"1109","2011-07-05",7.58
"1110","2011-07-06",7.6
"1111","2011-07-07",7.7
"1112","2011-07-08",7.82
"1113","2011-07-11",7.76
"1114","2011-07-12",7.83
"1115","2011-07-13",7.85
"1116","2011-07-14",7.77
"1117","2011-07-15",7.78
"1118","2011-07-18",7.43
"1119","2011-07-19",7.57
"1120","2011-07-20",7.62
"1121","2011-07-21",7.64
"1122","2011-07-22",7.44
"1123","2011-07-25",7.3
"1124","2011-07-26",7.19
"1125","2011-07-27",7.14
"1126","2011-07-28",7.5
"1127","2011-07-29",7.49
"1128","2011-08-01",7.42
"1129","2011-08-02",7.42
"1130","2011-08-03",7.22
"1131","2011-08-04",6.96
"1132","2011-08-05",7.06
"1133","2011-08-08",6.95
"1134","2011-08-09",7
"1135","2011-08-10",6.03
"1136","2011-08-11",6.08
"1137","2011-08-12",6.07
"1138","2011-08-15",6.44
"1139","2011-08-16",6.44
"1140","2011-08-17",6.32
"1141","2011-08-18",6
"1142","2011-08-19",5.75
"1143","2011-08-22",5.79
"1144","2011-08-23",6.07
"1145","2011-08-24",6.15
"1146","2011-08-25",5.97
"1147","2011-08-26",6.06
"1148","2011-08-29",6.4
"1149","2011-08-30",6.33
"1150","2011-08-31",6.32
"1151","2011-09-01",5.91
"1152","2011-09-02",5.71
"1153","2011-09-06",5.62
"1154","2011-09-07",5.9
"1155","2011-09-08",5.81
"1156","2011-09-09",5.51
"1157","2011-09-12",5.29
"1158","2011-09-13",5.18
"1159","2011-09-14",4.94
"1160","2011-09-15",4.84
"1161","2011-09-16",4.78
"1162","2011-09-19",4.73
"1163","2011-09-20",4.53
"1164","2011-09-21",4.47
"1165","2011-09-22",4.31
"1166","2011-09-23",4.32
"1167","2011-09-26",4.35
"1168","2011-09-27",4.72
"1169","2011-09-28",4.73
"1170","2011-09-29",5.03
"1171","2011-09-30",5.07
"1172","2011-10-03",4.67
"1173","2011-10-04",5.15
"1174","2011-10-05",5.16
"1175","2011-10-06",5.34
"1176","2011-10-07",5.28
"1177","2011-10-10",5.4
"1178","2011-10-11",5.42
"1179","2011-10-12",5.7
"1180","2011-10-13",5.58
"1181","2011-10-14",5.78
"1182","2011-10-17",5.38
"1183","2011-10-18",5.56
"1184","2011-10-19",5.85
"1185","2011-10-20",5.83
"1186","2011-10-21",5.86
"1187","2011-10-24",6
"1188","2011-10-25",5.95
"1189","2011-10-26",5.83
"1190","2011-10-27",6
"1191","2011-10-28",5.97
"1192","2011-10-31",5.6
"1193","2011-11-01",5.12
"1194","2011-11-02",5.37
"1195","2011-11-03",5.28
"1196","2011-11-04",5.15
"1197","2011-11-07",5.04
"1198","2011-11-08",5.1
"1199","2011-11-09",3.96
"1200","2011-11-10",3.69
"1201","2011-11-11",4.05
"1202","2011-11-14",3.88
"1203","2011-11-15",4.05
"1204","2011-11-16",3.87
"1205","2011-11-17",3.94
"1206","2011-11-18",4.04
"1207","2011-11-21",4.11
"1208","2011-11-22",4.07
"1209","2011-11-23",3.88
"1210","2011-11-25",3.81
"1211","2011-11-28",4.01
"1212","2011-11-29",3.95
"1213","2011-11-30",4.11
"1214","2011-12-01",4.19
"1215","2011-12-02",4.54
"1216","2011-12-05",4.74
"1217","2011-12-06",4.71
"1218","2011-12-07",4.64
"1219","2011-12-08",4.44
"1220","2011-12-09",4.95
"1221","2011-12-12",4.88
"1222","2011-12-13",4.87
"1223","2011-12-14",4.82
"1224","2011-12-15",5
"1225","2011-12-16",4.89
"1226","2011-12-19",4.65
"1227","2011-12-20",4.92
"1228","2011-12-21",4.71
"1229","2011-12-22",4.8
"1230","2011-12-23",4.8
"1231","2011-12-27",4.71
"1232","2011-12-28",4.46
"1233","2011-12-29",4.39
"1234","2011-12-30",4.37
"1235","2012-01-03",4.62
"1236","2012-01-04",4.5
"1237","2012-01-05",4.52
"1238","2012-01-06",4.77
"1239","2012-01-09",4.69
"1240","2012-01-10",4.76
"1241","2012-01-11",4.71
"1242","2012-01-12",4.75
"1243","2012-01-13",4.69
"1244","2012-01-17",4.73
"1245","2012-01-18",4.88
"1246","2012-01-19",4.99
"1247","2012-01-20",5.03
"1248","2012-01-23",5.08
"1249","2012-01-24",5.17
"1250","2012-01-25",5.27
"1251","2012-01-26",5.13
"1252","2012-01-27",5.01
"1253","2012-01-30",5.05
"1254","2012-01-31",4.98
"1255","2012-02-01",5.11
"1256","2012-02-02",5.07
"1257","2012-02-03",5.05
"1258","2012-02-06",4.98
"1259","2012-02-07",4.83
"1260","2012-02-08",4.86
"1261","2012-02-09",4.68
"1262","2012-02-10",4.37
"1263","2012-02-13",4.51
"1264","2012-02-14",4.4
"1265","2012-02-15",4.4
"1266","2012-02-16",4.4
"1267","2012-02-17",4.37
"1268","2012-02-21",4.76
"1269","2012-02-22",4.82
"1270","2012-02-23",4.93
"1271","2012-02-24",4.92
"1272","2012-02-27",4.81
"1273","2012-02-28",4.85
"1274","2012-02-29",4.85
"1275","2012-03-01",4.95
"1276","2012-03-02",4
"1277","2012-03-05",3.91
"1278","2012-03-06",3.67
"1279","2012-03-07",3.73
"1280","2012-03-08",3.72
"1281","2012-03-09",3.63
"1282","2012-03-12",3.6
"1283","2012-03-13",3.69
"1284","2012-03-14",3.64
"1285","2012-03-15",3.66
"1286","2012-03-16",3.59
"1287","2012-03-19",3.6
"1288","2012-03-20",3.65
"1289","2012-03-21",3.63
"1290","2012-03-22",3.52
"1291","2012-03-23",3.57
"1292","2012-03-26",3.71
"1293","2012-03-27",3.68
"1294","2012-03-28",3.67
"1295","2012-03-29",3.67
"1296","2012-03-30",3.61
"1297","2012-04-02",3.52
"1298","2012-04-03",3.43
"1299","2012-04-04",3.22
"1300","2012-04-05",3.07
"1301","2012-04-09",3.03
"1302","2012-04-10",2.89
"1303","2012-04-11",3.04
"1304","2012-04-12",3.08
"1305","2012-04-13",2.89
"1306","2012-04-16",2.98
"1307","2012-04-17",2.96
"1308","2012-04-18",2.97
"1309","2012-04-19",3
"1310","2012-04-20",3.06
"1311","2012-04-23",3
"1312","2012-04-24",3.01
"1313","2012-04-25",3.02
"1314","2012-04-26",3.17
"1315","2012-04-27",3.37
"1316","2012-04-30",3.62
"1317","2012-05-01",3.62
"1318","2012-05-02",3.68
"1319","2012-05-03",3.63
"1320","2012-05-04",3.71
"1321","2012-05-07",3.82
"1322","2012-05-08",3.79
"1323","2012-05-09",3.77
"1324","2012-05-10",3.79
"1325","2012-05-11",3.71
"1326","2012-05-14",3.76
"1327","2012-05-15",3.76
"1328","2012-05-16",3.75
"1329","2012-05-17",3.75
"1330","2012-05-18",3.78
"1331","2012-05-21",3.86
"1332","2012-05-22",3.83
"1333","2012-05-23",4.12
"1334","2012-05-24",4.05
"1335","2012-05-25",4.03
"1336","2012-05-29",4.03
"1337","2012-05-30",4.01
"1338","2012-05-31",4.09
"1339","2012-06-01",4
"1340","2012-06-04",4.16
"1341","2012-06-05",4.14
"1342","2012-06-06",4.17
"1343","2012-06-07",4.34
"1344","2012-06-08",4.38
"1345","2012-06-11",4.25
"1346","2012-06-12",4.29
"1347","2012-06-13",4.25
"1348","2012-06-14",4.42
"1349","2012-06-15",4.34
"1350","2012-06-18",4.37
"1351","2012-06-19",4.44
"1352","2012-06-20",4.28
"1353","2012-06-21",4.25
"1354","2012-06-22",4.25
"1355","2012-06-25",4.26
"1356","2012-06-26",4.29
"1357","2012-06-27",4.21
"1358","2012-06-28",4.12
"1359","2012-06-29",4.18
"1360","2012-07-02",4.2
"1361","2012-07-03",4.38
"1362","2012-07-05",4.33
"1363","2012-07-06",4.27
"1364","2012-07-09",4.43
"1365","2012-07-10",4.19
"1366","2012-07-11",4.28
"1367","2012-07-12",4.39
"1368","2012-07-13",4.58
"1369","2012-07-16",4.43
"1370","2012-07-17",4.37
"1371","2012-07-18",4.27
"1372","2012-07-19",4.25
"1373","2012-07-20",4.12
"1374","2012-07-23",4.08
"1375","2012-07-24",4.05
"1376","2012-07-25",4
"1377","2012-07-26",4.04
"1378","2012-07-27",4.19
"1379","2012-07-30",4.23
"1380","2012-07-31",4.25
"1381","2012-08-01",4.33
"1382","2012-08-02",4.3
"1383","2012-08-03",4.45
"1384","2012-08-06",4.44
"1385","2012-08-07",4.31
"1386","2012-08-08",3.92
"1387","2012-08-09",3.95
"1388","2012-08-10",3.95
"1389","2012-08-13",3.89
"1390","2012-08-14",3.75
"1391","2012-08-15",3.73
"1392","2012-08-16",3.76
"1393","2012-08-17",3.79
"1394","2012-08-20",3.71
"1395","2012-08-21",3.68
"1396","2012-08-22",3.59
"1397","2012-08-23",3.52
"1398","2012-08-24",3.49
"1399","2012-08-27",3.37
"1400","2012-08-28",3.38
"1401","2012-08-29",3.32
"1402","2012-08-30",3.15
"1403","2012-08-31",2.95
"1404","2012-09-04",2.93
"1405","2012-09-05",2.98
"1406","2012-09-06",3.22
"1407","2012-09-07",3.17
"1408","2012-09-10",3.16
"1409","2012-09-11",3.19
"1410","2012-09-12",3.26
"1411","2012-09-13",3.51
"1412","2012-09-14",3.56
"1413","2012-09-17",3.66
"1414","2012-09-18",3.53
"1415","2012-09-19",3.45
"1416","2012-09-20",3.43
"1417","2012-09-21",3.65
"1418","2012-09-24",3.66
"1419","2012-09-25",3.55
"1420","2012-09-26",3.4
"1421","2012-09-27",3.49
"1422","2012-09-28",3.46
"1423","2012-10-01",3.48
"1424","2012-10-02",3.24
"1425","2012-10-03",3.02
"1426","2012-10-04",3.07
"1427","2012-10-05",3.02
"1428","2012-10-08",2.97
"1429","2012-10-09",2.89
"1430","2012-10-10",2.92
"1431","2012-10-11",3
"1432","2012-10-12",2.93
"1433","2012-10-15",3
"1434","2012-10-16",3.05
"1435","2012-10-17",3.03
"1436","2012-10-18",3.08
"1437","2012-10-19",3.03
"1438","2012-10-22",3.06
"1439","2012-10-23",3.01
"1440","2012-10-24",2.97
"1441","2012-10-25",3
"1442","2012-10-26",2.97
"1443","2012-10-31",2.99
"1444","2012-11-01",2.94
"1445","2012-11-02",2.84
"1446","2012-11-05",2.82
"1447","2012-11-06",2.91
"1448","2012-11-07",2.4
"1449","2012-11-08",2.38
"1450","2012-11-09",2.3
"1451","2012-11-12",2.16
"1452","2012-11-13",2.11
"1453","2012-11-14",1.97
"1454","2012-11-15",1.99
"1455","2012-11-16",1.95
"1456","2012-11-19",1.99
"1457","2012-11-20",1.85
"1458","2012-11-21",1.79
"1459","2012-11-23",1.78
"1460","2012-11-26",1.86
"1461","2012-11-27",1.86
"1462","2012-11-28",1.88
"1463","2012-11-29",1.93
"1464","2012-11-30",1.94
"1465","2012-12-03",1.95
"1466","2012-12-04",1.99
"1467","2012-12-05",1.98
"1468","2012-12-06",1.98
"1469","2012-12-07",1.98
"1470","2012-12-10",1.99
"1471","2012-12-11",2
"1472","2012-12-12",1.89
"1473","2012-12-13",1.93
"1474","2012-12-14",1.97
"1475","2012-12-17",1.94
"1476","2012-12-18",1.9
"1477","2012-12-19",1.8
"1478","2012-12-20",1.94
"1479","2012-12-21",1.91
"1480","2012-12-24",1.92
"1481","2012-12-26",1.93
"1482","2012-12-27",1.9
"1483","2012-12-28",1.85
"1484","2012-12-31",1.83
"1485","2013-01-02",1.89
"1486","2013-01-03",1.89
"1487","2013-01-04",1.91
"1488","2013-01-07",1.92
"1489","2013-01-08",1.9
"1490","2013-01-09",1.92
"1491","2013-01-10",1.87
"1492","2013-01-11",1.82
"1493","2013-01-14",1.8
"1494","2013-01-15",1.76
"1495","2013-01-16",1.73
"1496","2013-01-17",1.91
"1497","2013-01-18",2.03
"1498","2013-01-22",2.06
"1499","2013-01-23",1.91
"1500","2013-01-24",1.88
"1501","2013-01-25",1.83
"1502","2013-01-28",1.84
"1503","2013-01-29",1.84
"1504","2013-01-30",1.89
"1505","2013-01-31",1.89
"1506","2013-02-01",1.85
"1507","2013-02-04",1.78
"1508","2013-02-05",1.85
"1509","2013-02-06",1.85
"1510","2013-02-07",1.85
"1511","2013-02-08",1.79
"1512","2013-02-11",1.83
"1513","2013-02-12",1.78
"1514","2013-02-13",1.77
"1515","2013-02-14",1.76
"1516","2013-02-15",1.78
"1517","2013-02-19",1.71
"1518","2013-02-20",1.58
"1519","2013-02-21",1.56
"1520","2013-02-22",1.51
"1521","2013-02-25",1.44
"1522","2013-02-26",1.46
"1523","2013-02-27",1.41
"1524","2013-02-28",1.31
"1525","2013-03-01",1.4
"1526","2013-03-04",1.31
"1527","2013-03-05",1.36
"1528","2013-03-06",1.37
"1529","2013-03-07",1.35
"1530","2013-03-08",1.37
"1531","2013-03-11",1.33
"1532","2013-03-12",1.34
"1533","2013-03-13",1.3
"1534","2013-03-14",1.29
"1535","2013-03-15",1.27
"1536","2013-03-18",1.26
"1537","2013-03-19",1.24
"1538","2013-03-20",1.24
"1539","2013-03-21",1.21
"1540","2013-03-22",1.2
"1541","2013-03-25",1.17
"1542","2013-03-26",1.02
"1543","2013-03-27",1.09
"1544","2013-03-28",1.2
"1545","2013-04-01",1.22
"1546","2013-04-02",1.17
"1547","2013-04-03",1.1
"1548","2013-04-04",1.13
"1549","2013-04-05",1.08
"1550","2013-04-08",1.1
"1551","2013-04-09",1.07
"1552","2013-04-10",1.14
"1553","2013-04-11",1.15
"1554","2013-04-12",1.14
"1555","2013-04-15",1.1
"1556","2013-04-16",1.12
"1557","2013-04-17",1.09
"1558","2013-04-18",1.12
"1559","2013-04-19",1.18
"1560","2013-04-22",1.22
"1561","2013-04-23",1.26
"1562","2013-04-24",1.28
"1563","2013-04-25",1.26
"1564","2013-04-26",1.25
"1565","2013-04-29",1.28
"1566","2013-04-30",1.25
"1567","2013-05-01",1.22
"1568","2013-05-02",1.23
"1569","2013-05-03",1.26
"1570","2013-05-06",1.36
"1571","2013-05-07",1.46
"1572","2013-05-08",1.35
"1573","2013-05-09",1.26
"1574","2013-05-10",1.2
"1575","2013-05-13",1.24
"1576","2013-05-14",1.26
"1577","2013-05-15",1.24
"1578","2013-05-16",1.19
"1579","2013-05-17",1.17
"1580","2013-05-20",1.12
"1581","2013-05-21",1.15
"1582","2013-05-22",1.14
"1583","2013-05-23",1.17
"1584","2013-05-24",1.29
"1585","2013-05-28",1.31
"1586","2013-05-29",1.24
"1587","2013-05-30",1.23
"1588","2013-05-31",1.24
"1589","2013-06-03",1.29
"1590","2013-06-04",1.29
"1591","2013-06-05",1.31
"1592","2013-06-06",1.29
"1593","2013-06-07",1.3
"1594","2013-06-10",1.27
"1595","2013-06-11",1.25
"1596","2013-06-12",1.26
"1597","2013-06-13",1.25
"1598","2013-06-14",1.25
"1599","2013-06-17",1.24
"1600","2013-06-18",1.24
"1601","2013-06-19",1.24
"1602","2013-06-20",1.2
"1603","2013-06-21",1.2
"1604","2013-06-24",1.16
"1605","2013-06-25",1.17
"1606","2013-06-26",1.19
"1607","2013-06-27",1.14
"1608","2013-06-28",1.15
"1609","2013-07-01",1.13
"1610","2013-07-02",1.12
"1611","2013-07-03",1.11
"1612","2013-07-05",1.12
"1613","2013-07-08",1.13
"1614","2013-07-09",1.12
"1615","2013-07-10",1.04
"1616","2013-07-11",1.05
"1617","2013-07-12",1.03
"1618","2013-07-15",1
"1619","2013-07-16",0.95
"1620","2013-07-17",0.96
"1621","2013-07-18",1.04
"1622","2013-07-19",0.97
"1623","2013-07-22",0.95
"1624","2013-07-23",0.97
"1625","2013-07-24",0.96
"1626","2013-07-25",0.96
"1627","2013-07-26",0.95
"1628","2013-07-29",1.04
"1629","2013-07-30",1.24
"1630","2013-07-31",1.2
"1631","2013-08-01",1.21
"1632","2013-08-02",1.15
"1633","2013-08-05",1.13
"1634","2013-08-06",1.09
"1635","2013-08-07",0.99
"1636","2013-08-08",0.97
"1637","2013-08-09",0.97
"1638","2013-08-12",0.99
"1639","2013-08-13",1.03
"1640","2013-08-14",0.99
"1641","2013-08-15",0.97
"1642","2013-08-16",0.95
"1643","2013-08-19",0.97
"1644","2013-08-20",0.97
"1645","2013-08-21",0.95
"1646","2013-08-22",0.97
"1647","2013-08-23",0.94
"1648","2013-08-26",0.95
"1649","2013-08-27",0.94
"1650","2013-08-28",0.95
"1651","2013-08-29",0.96
"1652","2013-08-30",0.95
"1653","2013-09-03",0.95
"1654","2013-09-04",0.94
"1655","2013-09-05",0.95
"1656","2013-09-06",0.95
"1657","2013-09-09",0.97
"1658","2013-09-10",0.99
"1659","2013-09-11",1
"1660","2013-09-12",1.02
"1661","2013-09-13",1.05
"1662","2013-09-16",1.06
"1663","2013-09-17",1.07
"1664","2013-09-18",1.13
"1665","2013-09-19",1.17
"1666","2013-09-20",1.18
"1667","2013-09-23",1.16
"1668","2013-09-24",1.13
"1669","2013-09-25",1.26
"1670","2013-09-26",1.38
"1671","2013-09-27",1.28
"1672","2013-09-30",1.32
"1673","2013-10-01",1.33
"1674","2013-10-02",1.36
"1675","2013-10-03",1.43
"1676","2013-10-04",1.49
"1677","2013-10-07",1.51
"1678","2013-10-08",1.51
"1679","2013-10-09",1.98
"1680","2013-10-10",1.67
"1681","2013-10-11",1.89
"1682","2013-10-14",1.76
"1683","2013-10-15",1.66
"1684","2013-10-16",1.81
"1685","2013-10-17",1.85
"1686","2013-10-18",1.82
"1687","2013-10-21",1.91
"1688","2013-10-22",1.92
"1689","2013-10-23",1.87
"1690","2013-10-24",1.93
"1691","2013-10-25",1.95
"1692","2013-10-28",1.98
"1693","2013-10-29",1.91
"1694","2013-10-30",1.85
"1695","2013-10-31",1.78
"1696","2013-11-01",1.9
"1697","2013-11-04",1.91
"1698","2013-11-05",2.16
"1699","2013-11-06",2.65
"1700","2013-11-07",2.44
"1701","2013-11-08",2.43
"1702","2013-11-11",2.66
"1703","2013-11-12",2.65
"1704","2013-11-13",2.91
"1705","2013-11-14",2.91
"1706","2013-11-15",2.94
"1707","2013-11-18",2.77
"1708","2013-11-19",2.57
"1709","2013-11-20",2.59
"1710","2013-11-21",2.54
"1711","2013-11-22",2.5
"1712","2013-11-25",2.47
"1713","2013-11-26",2.51
"1714","2013-11-27",2.51
"1715","2013-11-29",2.66
"1716","2013-12-02",2.51
"1717","2013-12-03",2.37
"1718","2013-12-04",2.34
"1719","2013-12-05",2.32
"1720","2013-12-06",2.33
"1721","2013-12-09",2.18
"1722","2013-12-10",2.23
"1723","2013-12-11",2.06
"1724","2013-12-12",2.16
"1725","2013-12-13",2.26
"1726","2013-12-16",2.16
"1727","2013-12-17",2.22
"1728","2013-12-18",2.16
"1729","2013-12-19",2.19
"1730","2013-12-20",2.5
"1731","2013-12-23",2.59
"1732","2013-12-24",2.59
"1733","2013-12-26",2.55
"1734","2013-12-27",2.51
"1735","2013-12-30",2.43
"1736","2013-12-31",2.48
"1737","2014-01-02",2.46
"1738","2014-01-03",2.41
"1739","2014-01-06",2.45
"1740","2014-01-07",2.43
"1741","2014-01-08",2.42
"1742","2014-01-09",2.4
"1743","2014-01-10",2.35
"1744","2014-01-13",2.23
"1745","2014-01-14",2.25
"1746","2014-01-15",2.32
"1747","2014-01-16",2.37
"1748","2014-01-17",2.43
"1749","2014-01-21",2.41
"1750","2014-01-22",2.46
"1751","2014-01-23",2.46
"1752","2014-01-24",2.46
"1753","2014-01-27",2.37
"1754","2014-01-28",2.44
"1755","2014-01-29",2.43
"1756","2014-01-30",2.46
"1757","2014-01-31",2.5
"1758","2014-02-03",2.52
"1759","2014-02-04",2.37
"1760","2014-02-05",2.33
"1761","2014-02-06",2.28
"1762","2014-02-07",2.32
"1763","2014-02-10",2.24
"1764","2014-02-11",2.21
"1765","2014-02-12",2.16
"1766","2014-02-13",2.13
"1767","2014-02-14",2.03
"1768","2014-02-18",2.05
"1769","2014-02-19",2.1
"1770","2014-02-20",2.08
"1771","2014-02-21",2.05
"1772","2014-02-24",2.04
"1773","2014-02-25",2
"1774","2014-02-26",2.01
"1775","2014-02-27",1.99
"1776","2014-02-28",2.06
"1777","2014-03-03",2.05
"1778","2014-03-04",2.24
"1779","2014-03-05",2.31
"1780","2014-03-06",2.47
"1781","2014-03-07",2.77
"1782","2014-03-10",2.9
"1783","2014-03-11",2.8
"1784","2014-03-12",3
"1785","2014-03-13",2.9
"1786","2014-03-14",2.99
"1787","2014-03-17",3.24
"1788","2014-03-18",3.27
"1789","2014-03-19",3.03
"1790","2014-03-20",2.91
"1791","2014-03-21",2.96
"1792","2014-03-24",2.84
"1793","2014-03-25",2.92
"1794","2014-03-26",2.84
"1795","2014-03-27",2.86
"1796","2014-03-28",2.96
"1797","2014-03-31",3.06
"1798","2014-04-01",3.09
"1799","2014-04-02",3.04
"1800","2014-04-03",2.93
"1801","2014-04-04",2.87
"1802","2014-04-07",2.83
"1803","2014-04-08",2.85
"1804","2014-04-09",2.79
"1805","2014-04-10",2.9
"1806","2014-04-11",2.84
"1807","2014-04-14",2.81
"1808","2014-04-15",2.79
"1809","2014-04-16",3.02
"1810","2014-04-17",2.94
"1811","2014-04-21",3.03
"1812","2014-04-22",3.11
"1813","2014-04-23",3.2
"1814","2014-04-24",3.17
"1815","2014-04-25",3.14
"1816","2014-04-28",3.12
"1817","2014-04-29",3.16
"1818","2014-04-30",3.12
"1819","2014-05-01",3.15
"1820","2014-05-02",2.99
"1821","2014-05-05",2.94
"1822","2014-05-06",2.97
"1823","2014-05-07",2.99
"1824","2014-05-08",3.03
"1825","2014-05-09",3.3
"1826","2014-05-12",3.4
"1827","2014-05-13",3.32
"1828","2014-05-14",3.33
"1829","2014-05-15",3.24
"1830","2014-05-16",3.2
"1831","2014-05-19",3.36
"1832","2014-05-20",3.25
"1833","2014-05-21",3.34
"1834","2014-05-22",3.26
"1835","2014-05-23",3.43
"1836","2014-05-27",3.63
"1837","2014-05-28",3.57
"1838","2014-05-29",3.6
"1839","2014-05-30",3.61
"1840","2014-06-02",3.67
"1841","2014-06-03",3.58
"1842","2014-06-04",3.56
"1843","2014-06-05",3.54
"1844","2014-06-06",3.52
"1845","2014-06-09",3.48
"1846","2014-06-10",3.47
"1847","2014-06-11",3.5
"1848","2014-06-12",3.44
"1849","2014-06-13",3.47
"1850","2014-06-16",3.51
"1851","2014-06-17",3.53
"1852","2014-06-18",3.55
"1853","2014-06-19",3.7
"1854","2014-06-20",3.81
"1855","2014-06-23",3.63
"1856","2014-06-24",3.65
"1857","2014-06-25",3.61
"1858","2014-06-26",3.58
"1859","2014-06-27",3.67
"1860","2014-06-30",3.61
"1861","2014-07-01",3.58
"1862","2014-07-02",3.63
"1863","2014-07-03",4
"1864","2014-07-07",3.81
"1865","2014-07-08",3.63
"1866","2014-07-09",3.61
"1867","2014-07-10",3.56
"1868","2014-07-11",3.39
"1869","2014-07-14",3.48
"1870","2014-07-15",3.4
"1871","2014-07-16",3.42
"1872","2014-07-17",3.32
"1873","2014-07-18",3.24
"1874","2014-07-21",3.08
"1875","2014-07-22",3.13
"1876","2014-07-23",3.12
"1877","2014-07-24",3.14
"1878","2014-07-25",3.15
"1879","2014-07-28",3.25
"1880","2014-07-29",3.29
"1881","2014-07-30",3.34
"1882","2014-07-31",3.28
"1883","2014-08-01",3.17
"1884","2014-08-04",3.05
"1885","2014-08-05",3.02
"1886","2014-08-06",2.81
"1887","2014-08-07",2.81
"1888","2014-08-08",2.87
"1889","2014-08-11",2.95
"1890","2014-08-12",2.98
"1891","2014-08-13",2.99
"1892","2014-08-14",2.96
"1893","2014-08-15",2.95
"1894","2014-08-18",3.02
"1895","2014-08-19",2.97
"1896","2014-08-20",2.98
"1897","2014-08-21",2.97
"1898","2014-08-22",2.96
"1899","2014-08-25",2.96
"1900","2014-08-26",2.92
"1901","2014-08-27",2.93
"1902","2014-08-28",3.2
"1903","2014-08-29",3.05
"1904","2014-09-02",3.03
"1905","2014-09-03",2.99
"1906","2014-09-04",3.01
"1907","2014-09-05",3.06
"1908","2014-09-08",3.17
"1909","2014-09-09",3.13
"1910","2014-09-10",3
"1911","2014-09-11",2.93
"1912","2014-09-12",2.94
"1913","2014-09-15",2.97
"1914","2014-09-16",3
"1915","2014-09-17",2.98
"1916","2014-09-18",2.76
"1917","2014-09-19",2.76
"1918","2014-09-22",2.77
"1919","2014-09-23",2.8
"1920","2014-09-24",2.67
"1921","2014-09-25",2.6
"1922","2014-09-26",2.65
"1923","2014-09-29",2.79
"1924","2014-09-30",2.82
"1925","2014-10-01",2.65
"1926","2014-10-02",2.62
"1927","2014-10-03",2.56
"1928","2014-10-06",2.28
"1929","2014-10-07",2.27
"1930","2014-10-08",2.22
"1931","2014-10-09",2.57
"1932","2014-10-10",2.63
"1933","2014-10-13",2.65
"1934","2014-10-14",2.66
"1935","2014-10-15",2.79
