"","date","AGTC"
"990","2018-03-01",3.95
"991","2018-03-02",4.05
"992","2018-03-05",4.225
"993","2018-03-06",4.45
"994","2018-03-07",4.75
"995","2018-03-08",4.85
"996","2018-03-09",4.5
"997","2018-03-12",4.3
"998","2018-03-13",4.4
"999","2018-03-14",4.45
"1000","2018-03-15",4.55
"1001","2018-03-16",4.6
"1002","2018-03-19",4.25
"1003","2018-03-20",4.15
"1004","2018-03-21",4.375
"1005","2018-03-22",4.45
"1006","2018-03-23",4.2
"1007","2018-03-26",4.35
"1008","2018-03-27",4.15
"1009","2018-03-28",3.95
"1010","2018-03-29",3.85
"1011","2018-04-02",3.7
"1012","2018-04-03",3.75
"1013","2018-04-04",3.95
"1014","2018-04-05",3.95
"1015","2018-04-06",3.7
"1016","2018-04-09",3.7
"1017","2018-04-10",3.85
"1018","2018-04-11",4
"1019","2018-04-12",4.6
"1020","2018-04-13",5.05
"1021","2018-04-16",4.9
"1022","2018-04-17",5.25
"1023","2018-04-18",5.05
"1024","2018-04-19",5
"1025","2018-04-20",5
"1026","2018-04-23",5.1
"1027","2018-04-24",4.85
"1028","2018-04-25",4.7
"1029","2018-04-26",4.8
"1030","2018-04-27",4.725
"1031","2018-04-30",4.575
"1032","2018-05-01",4.65
"1033","2018-05-02",4.85
"1034","2018-05-03",4.7
"1035","2018-05-04",4.85
"1036","2018-05-07",5.05
"1037","2018-05-08",4.85
"1038","2018-05-09",4.8
"1039","2018-05-10",5.05
"1040","2018-05-11",4.9
"1041","2018-05-14",5.05
"1042","2018-05-15",5.425
"1043","2018-05-16",5.6
"1044","2018-05-17",5.5
"1045","2018-05-18",5.65
"1046","2018-05-21",5.65
"1047","2018-05-22",5.35
"1048","2018-05-23",5.25
"1049","2018-05-24",4.5
"1050","2018-05-25",4.625
"1051","2018-05-29",4.55
"1052","2018-05-30",4.5
"1053","2018-05-31",4.5
"1054","2018-06-01",4.4
"1055","2018-06-04",4.55
"1056","2018-06-05",4.65
"1057","2018-06-06",4.6
"1058","2018-06-07",4.9
"1059","2018-06-08",4.75
"1060","2018-06-11",4.55
"1061","2018-06-12",4.725
"1062","2018-06-13",4.5
"1063","2018-06-14",4.35
"1064","2018-06-15",4.3
"1065","2018-06-18",4.4
"1066","2018-06-19",4.35
"1067","2018-06-20",4.55
"1068","2018-06-21",4.4
"1069","2018-06-22",4.35
"1070","2018-06-25",4.1
"1071","2018-06-26",4.15
"1072","2018-06-27",3.9
"1073","2018-06-28",3.85
"1074","2018-06-29",3.7
"1075","2018-07-02",3.85
"1076","2018-07-03",4.25
"1077","2018-07-05",4.325
"1078","2018-07-06",4.2
"1079","2018-07-09",4.4
"1080","2018-07-10",4.15
"1081","2018-07-11",4.15
"1082","2018-07-12",4.1
"1083","2018-07-13",3.95
"1084","2018-07-16",3.85
"1085","2018-07-17",4.15
"1086","2018-07-18",4.2
"1087","2018-07-19",4.15
"1088","2018-07-20",4.05
"1089","2018-07-23",4.35
"1090","2018-07-24",4.1
"1091","2018-07-25",4.25
"1092","2018-07-26",4.25
"1093","2018-07-27",4.1
"1094","2018-07-30",4.075
"1095","2018-07-31",4
"1096","2018-08-01",4.225
"1097","2018-08-02",4.15
"1098","2018-08-03",4.15
"1099","2018-08-06",4.15
"1100","2018-08-07",4.1
"1101","2018-08-08",4.25
"1102","2018-08-09",4.1
"1103","2018-08-10",4.15
"1104","2018-08-13",4
"1105","2018-08-14",4.1
"1106","2018-08-15",4.1
"1107","2018-08-16",4.1
"1108","2018-08-17",4.15
"1109","2018-08-20",4
"1110","2018-08-21",4.3
"1111","2018-08-22",4.35
"1112","2018-08-23",4.25
"1113","2018-08-24",4.35
"1114","2018-08-27",4.5
"1115","2018-08-28",4.35
"1116","2018-08-29",4.45
"1117","2018-08-30",4.45
"1118","2018-08-31",4.45
"1119","2018-09-04",4.45
"1120","2018-09-05",4.475
"1121","2018-09-06",4.375
"1122","2018-09-07",4.475
"1123","2018-09-10",4.3
"1124","2018-09-11",3.925
"1125","2018-09-12",3.95
"1126","2018-09-13",3.9
"1127","2018-09-14",3.9
"1128","2018-09-17",4.15
"1129","2018-09-18",4.25
"1130","2018-09-19",4.35
"1131","2018-09-20",4.4
"1132","2018-09-21",4.4
"1133","2018-09-24",5
"1134","2018-09-25",6.3
"1135","2018-09-26",6.5
"1136","2018-09-27",7.35
"1137","2018-09-28",7.3
"1138","2018-10-01",6.85
"1139","2018-10-02",6.7
"1140","2018-10-03",6.58
"1141","2018-10-04",6.92
"1142","2018-10-05",6.84
"1143","2018-10-08",6.55
"1144","2018-10-09",6.36
"1145","2018-10-10",6.35
"1146","2018-10-11",6.46
"1147","2018-10-12",6.63
"1148","2018-10-15",6.7
"1149","2018-10-16",6.76
"1150","2018-10-17",6.48
"1151","2018-10-18",6.48
"1152","2018-10-19",6.45
"1153","2018-10-22",6.46
"1154","2018-10-23",6.77
"1155","2018-10-24",6.51
"1156","2018-10-25",6.48
"1157","2018-10-26",6.52
"1158","2018-10-29",6.33
"1159","2018-10-30",6.63
"1160","2018-10-31",6.28
"1161","2018-11-01",6.47
"1162","2018-11-02",6.48
"1163","2018-11-05",6.33
"1164","2018-11-06",6.28
"1165","2018-11-07",6.8
"1166","2018-11-08",7.01
"1167","2018-11-09",6.7
"1168","2018-11-12",7.05
"1169","2018-11-13",7.15
"1170","2018-11-14",6.83
"1171","2018-11-15",6.9
"1172","2018-11-16",6.86
"1173","2018-11-19",6.88
"1174","2018-11-20",6.75
"1175","2018-11-21",6.8
"1176","2018-11-23",6.73
"1177","2018-11-26",6.52
"1178","2018-11-27",6.48
"1179","2018-11-28",6.58
"1180","2018-11-29",6.49
"1181","2018-11-30",6.49
"1182","2018-12-03",6.56
"1183","2018-12-04",6.14
"1184","2018-12-06",6.31
"1185","2018-12-07",6.5
"1186","2018-12-10",6.17
"1187","2018-12-11",6.11
"1188","2018-12-12",6.56
"1189","2018-12-13",3.47
"1190","2018-12-14",3.25
"1191","2018-12-17",3.11
"1192","2018-12-18",2.82
"1193","2018-12-19",2.75
"1194","2018-12-20",2.63
"1195","2018-12-21",2.28
"1196","2018-12-24",2.46
"1197","2018-12-26",2.54
"1198","2018-12-27",2.63
"1199","2018-12-28",2.54
"1200","2018-12-31",2.49
"1201","2019-01-02",2.65
"1202","2019-01-03",2.62
"1203","2019-01-04",2.72
"1204","2019-01-07",2.94
"1205","2019-01-08",2.96
"1206","2019-01-09",3.05
"1207","2019-01-10",3.15
"1208","2019-01-11",3.2
"1209","2019-01-14",3.11
"1210","2019-01-15",3.14
"1211","2019-01-16",3.04
"1212","2019-01-17",3
"1213","2019-01-18",2.905
"1214","2019-01-22",2.98
"1215","2019-01-23",2.97
"1216","2019-01-24",3.07
"1217","2019-01-25",3.06
"1218","2019-01-28",2.95
"1219","2019-01-29",2.8
"1220","2019-01-30",2.96
"1221","2019-01-31",2.96
"1222","2019-02-01",3.08
"1223","2019-02-04",3.1
"1224","2019-02-05",3.15
"1225","2019-02-06",3.24
"1226","2019-02-07",3.14
"1227","2019-02-08",3.38
"1228","2019-02-11",3.29
"1229","2019-02-12",3.24
"1230","2019-02-13",3.34
"1231","2019-02-14",3.35
"1232","2019-02-15",3.26
"1233","2019-02-19",3.34
"1234","2019-02-20",3.35
"1235","2019-02-21",3.4
"1236","2019-02-22",3.4
"1237","2019-02-25",3.72
"1238","2019-02-26",3.68
"1239","2019-02-27",3.75
"1240","2019-02-28",3.8
"1241","2019-03-01",3.89
"1242","2019-03-04",4.09
"1243","2019-03-05",4.06
"1244","2019-03-06",4
"1245","2019-03-07",3.83
"1246","2019-03-08",3.91
"1247","2019-03-11",3.97
"1248","2019-03-12",4.01
"1249","2019-03-13",4.04
"1250","2019-03-14",4.33
"1251","2019-03-15",4.4
"1252","2019-03-18",4.25
"1253","2019-03-19",4.28
"1254","2019-03-20",4.26
"1255","2019-03-21",4.44
"1256","2019-03-22",4.17
"1257","2019-03-25",4.2
"1258","2019-03-26",4.27
"1259","2019-03-27",4.21
"1260","2019-03-28",4.15
"1261","2019-03-29",4.19
"1262","2019-04-01",4.34
"1263","2019-04-02",4.39
"1264","2019-04-03",4.46
"1265","2019-04-04",4.53
"1266","2019-04-05",4.36
"1267","2019-04-08",4.41
"1268","2019-04-09",4.47
"1269","2019-04-10",4.52
"1270","2019-04-11",4.61
"1271","2019-04-12",4.65
"1272","2019-04-15",4.77
"1273","2019-04-16",4.72
"1274","2019-04-17",4.64
"1275","2019-04-18",4.55
"1276","2019-04-22",4.48
"1277","2019-04-23",4.78
"1278","2019-04-24",4.68
"1279","2019-04-25",4.62
"1280","2019-04-26",4.49
"1281","2019-04-29",4.49
"1282","2019-04-30",4.47
"1283","2019-05-01",4.21
"1284","2019-05-02",4.34
"1285","2019-05-03",4.3
"1286","2019-05-06",4.32
"1287","2019-05-07",4.23
"1288","2019-05-08",4.23
"1289","2019-05-09",4.21
"1290","2019-05-10",4.08
"1291","2019-05-13",4.06
"1292","2019-05-14",4.01
"1293","2019-05-15",3.78
"1294","2019-05-16",3.88
"1295","2019-05-17",3.82
"1296","2019-05-20",3.76
"1297","2019-05-21",3.82
"1298","2019-05-22",3.72
"1299","2019-05-23",3.69
"1300","2019-05-24",3.8
"1301","2019-05-28",3.69
"1302","2019-05-29",3.66
"1303","2019-05-30",3.7
"1304","2019-05-31",3.65
"1305","2019-06-03",3.88
"1306","2019-06-04",3.68
"1307","2019-06-05",3.68
"1308","2019-06-06",3.6
"1309","2019-06-07",3.63
"1310","2019-06-10",3.805
"1311","2019-06-11",3.7
"1312","2019-06-12",3.81
"1313","2019-06-13",3.82
"1314","2019-06-14",3.88
"1315","2019-06-17",3.99
"1316","2019-06-18",4.04
"1317","2019-06-19",3.88
"1318","2019-06-20",3.78
"1319","2019-06-21",3.8
"1320","2019-06-24",3.8
"1321","2019-06-25",3.75
"1322","2019-06-26",3.73
"1323","2019-06-27",3.75
"1324","2019-06-28",3.79
"1325","2019-07-01",3.7
"1326","2019-07-02",3.63
"1327","2019-07-03",3.66
"1328","2019-07-05",3.78
"1329","2019-07-08",3.7
"1330","2019-07-09",3.75
"1331","2019-07-10",3.74
"1332","2019-07-11",3.75
"1333","2019-07-12",3.67
"1334","2019-07-15",3.8
"1335","2019-07-16",3.79
"1336","2019-07-17",3.88
"1337","2019-07-18",3.88
"1338","2019-07-19",3.88
"1339","2019-07-22",3.91
"1340","2019-07-23",4.06
"1341","2019-07-24",4.02
"1342","2019-07-25",4.02
"1343","2019-07-26",3.95
"1344","2019-07-29",3.91
"1345","2019-07-30",3.9
"1346","2019-07-31",3.86
"1347","2019-08-01",3.89
"1348","2019-08-02",3.95
"1349","2019-08-05",3.91
"1350","2019-08-06",3.85
"1351","2019-08-07",3.855
"1352","2019-08-08",3.85
"1353","2019-08-09",3.83
"1354","2019-08-12",3.68
"1355","2019-08-13",3.51
"1356","2019-08-14",3.47
"1357","2019-08-15",3
"1358","2019-08-16",3.08
"1359","2019-08-19",3.18
"1360","2019-08-20",2.97
"1361","2019-08-21",3
"1362","2019-08-22",3
"1363","2019-08-23",2.88
"1364","2019-08-26",2.7
"1365","2019-08-27",2.59
"1366","2019-08-28",2.6
"1367","2019-08-29",2.98
"1368","2019-08-30",3.16
"1369","2019-09-03",3.16
"1370","2019-09-04",3.29
"1371","2019-09-05",3.2
"1372","2019-09-06",3.76
"1373","2019-09-09",3.8
"1374","2019-09-10",3.78
"1375","2019-09-11",3.7
"1376","2019-09-12",3.73
"1377","2019-09-13",3.68
"1378","2019-09-16",3.85
"1379","2019-09-17",3.78
"1380","2019-09-18",3.8
"1381","2019-09-19",3.61
"1382","2019-09-20",3.42
"1383","2019-09-23",3.64
"1384","2019-09-24",3.75
"1385","2019-09-25",3.78
"1386","2019-09-26",4
"1387","2019-09-27",3.99
"1388","2019-09-30",4.16
"1389","2019-10-01",4.14
"1390","2019-10-02",4
"1391","2019-10-03",3.7
"1392","2019-10-04",3.53
"1393","2019-10-07",3.37
"1394","2019-10-08",3.28
"1395","2019-10-09",3.12
"1396","2019-10-10",3.15
"1397","2019-10-11",3.06
"1398","2019-10-14",3.1
"1399","2019-10-15",3.16
"1400","2019-10-16",3.24
"1401","2019-10-17",3.11
"1402","2019-10-18",3.08
"1403","2019-10-21",2.92
"1404","2019-10-22",2.99
"1405","2019-10-23",3
"1406","2019-10-24",2.82
"1407","2019-10-25",2.86
"1408","2019-10-28",2.95
"1409","2019-10-29",3.03
"1410","2019-10-30",2.91
"1411","2019-10-31",3.03
"1412","2019-11-01",3.04
"1413","2019-11-04",3.14
"1414","2019-11-05",3.23
"1415","2019-11-06",2.98
"1416","2019-11-07",2.89
"1417","2019-11-08",3.08
"1418","2019-11-11",3.16
"1419","2019-11-12",3.1
"1420","2019-11-13",2.93
"1421","2019-11-14",2.87
"1422","2019-11-15",2.77
"1423","2019-11-18",2.81
"1424","2019-11-19",2.9
"1425","2019-11-20",2.81
"1426","2019-11-21",2.77
"1427","2019-11-22",2.73
"1428","2019-11-25",2.8
"1429","2019-11-26",2.75
"1430","2019-11-27",2.8
"1431","2019-11-29",2.74
"1432","2019-12-02",2.75
"1433","2019-12-03",2.77
"1434","2019-12-04",3.02
"1435","2019-12-05",2.98
"1436","2019-12-06",2.87
"1437","2019-12-09",2.72
"1438","2019-12-10",2.73
"1439","2019-12-11",2.71
"1440","2019-12-12",2.69
"1441","2019-12-13",2.75
"1442","2019-12-16",2.85
"1443","2019-12-17",2.795
"1444","2019-12-18",2.75
"1445","2019-12-19",2.96
"1446","2019-12-20",3.84
"1447","2019-12-23",3.92
"1448","2019-12-24",4.86
"1449","2019-12-26",4.92
"1450","2019-12-27",4.74
"1451","2019-12-30",4.4
"1452","2019-12-31",4.52
"1453","2020-01-02",4.15
"1454","2020-01-03",4.18
"1455","2020-01-06",4.13
"1456","2020-01-07",4.27
"1457","2020-01-08",4.16
"1458","2020-01-09",9.27
"1459","2020-01-10",7.84
"1460","2020-01-13",7.525
"1461","2020-01-14",8.34
"1462","2020-01-15",8.17
"1463","2020-01-16",8.13
"1464","2020-01-17",8.16
"1465","2020-01-21",8.25
"1466","2020-01-22",9.86
"1467","2020-01-23",8.37
"1468","2020-01-24",7.4
"1469","2020-01-27",7.86
"1470","2020-01-28",7.27
"1471","2020-01-29",7.36
"1472","2020-01-30",6.43
"1473","2020-01-31",6.28
"1474","2020-02-03",6.09
"1475","2020-02-04",6.44
"1476","2020-02-05",7.01
"1477","2020-02-06",5.71
"1478","2020-02-07",5
"1479","2020-02-10",5
"1480","2020-02-11",5.14
"1481","2020-02-12",4.93
"1482","2020-02-13",5.14
"1483","2020-02-14",5.12
"1484","2020-02-18",5.405
"1485","2020-02-19",5.55
"1486","2020-02-20",5.69
"1487","2020-02-21",5.35
"1488","2020-02-24",5.07
"1489","2020-02-25",4.87
"1490","2020-02-26",4.92
"1491","2020-02-27",4.65
"1492","2020-02-28",4.73
"1493","2020-03-02",4.82
"1494","2020-03-03",4.75
"1495","2020-03-04",4.76
"1496","2020-03-05",4.45
"1497","2020-03-06",4.28
"1498","2020-03-09",3.77
"1499","2020-03-10",3.97
"1500","2020-03-11",3.84
"1501","2020-03-12",3.16
"1502","2020-03-13",3.13
"1503","2020-03-16",2.53
"1504","2020-03-17",2.65
"1505","2020-03-18",2.36
"1506","2020-03-19",2.79
"1507","2020-03-20",2.91
"1508","2020-03-23",3.12
"1509","2020-03-24",3.25
"1510","2020-03-25",3.41
"1511","2020-03-26",3.61
"1512","2020-03-27",3.33
"1513","2020-03-30",3.28
"1514","2020-03-31",3.28
"1515","2020-04-01",3.05
"1516","2020-04-02",3.24
"1517","2020-04-03",3
"1518","2020-04-06",3.34
"1519","2020-04-07",3.2
"1520","2020-04-08",3.37
"1521","2020-04-09",3.625
"1522","2020-04-13",3.7
"1523","2020-04-14",3.85
"1524","2020-04-15",4.1
"1525","2020-04-16",3.92
"1526","2020-04-17",4.05
"1527","2020-04-20",4
"1528","2020-04-21",3.91
"1529","2020-04-22",3.95
"1530","2020-04-23",3.87
"1531","2020-04-24",3.89
"1532","2020-04-27",3.97
"1533","2020-04-28",3.91
"1534","2020-04-29",3.86
"1535","2020-04-30",3.73
"1536","2020-05-01",3.95
"1537","2020-05-04",3.94
"1538","2020-05-05",4.02
"1539","2020-05-06",4.03
"1540","2020-05-07",4.23
"1541","2020-05-08",4.08
"1542","2020-05-11",4.66
"1543","2020-05-12",4.54
"1544","2020-05-13",4.49
"1545","2020-05-14",4.27
"1546","2020-05-15",4.1
"1547","2020-05-18",4.18
"1548","2020-05-19",4.2
"1549","2020-05-20",4.35
"1550","2020-05-21",4.48
"1551","2020-05-22",4.6
"1552","2020-05-26",5.02
"1553","2020-05-27",5.03
"1554","2020-05-28",4.83
"1555","2020-05-29",4.8
"1556","2020-06-01",4.78
"1557","2020-06-02",4.98
"1558","2020-06-03",4.9
"1559","2020-06-04",5.1
"1560","2020-06-05",5.22
"1561","2020-06-08",5.22
"1562","2020-06-09",5.23
"1563","2020-06-10",5.61
"1564","2020-06-11",4.85
"1565","2020-06-12",5.02
"1566","2020-06-15",5.14
"1567","2020-06-16",5.46
"1568","2020-06-17",5.43
"1569","2020-06-18",5.63
"1570","2020-06-19",6.16
"1571","2020-06-22",6.36
"1572","2020-06-23",6.75
"1573","2020-06-24",6.81
"1574","2020-06-25",6.9
"1575","2020-06-26",6.19
"1576","2020-06-29",5.92
"1577","2020-06-30",5.54
"1578","2020-07-01",5.83
"1579","2020-07-02",6.43
"1580","2020-07-06",5.91
"1581","2020-07-07",5.63
"1582","2020-07-08",5.98
"1583","2020-07-09",6.11
"1584","2020-07-10",5.84
"1585","2020-07-13",5.63
"1586","2020-07-14",5.63
"1587","2020-07-15",5.8
"1588","2020-07-16",5.55
"1589","2020-07-17",5.96
"1590","2020-07-20",6.01
"1591","2020-07-21",5.85
"1592","2020-07-22",6.05
"1593","2020-07-23",5.79
"1594","2020-07-24",5.82
"1595","2020-07-27",5.76
"1596","2020-07-28",5.6
"1597","2020-07-29",5.19
"1598","2020-07-30",5.32
"1599","2020-07-31",5.28
"1600","2020-08-03",5.35
"1601","2020-08-04",5.34
"1602","2020-08-05",5.5
"1603","2020-08-06",5.35
"1604","2020-08-07",5.52
"1605","2020-08-10",5.9
"1606","2020-08-11",5.72
"1607","2020-08-12",5.64
"1608","2020-08-13",5.6
"1609","2020-08-14",5.77
"1610","2020-08-17",5.87
"1611","2020-08-18",5.76
"1612","2020-08-19",5.53
"1613","2020-08-20",5.51
"1614","2020-08-21",5.53
"1615","2020-08-24",5.15
"1616","2020-08-25",5.335
"1617","2020-08-26",5.2
"1618","2020-08-27",5.03
"1619","2020-08-28",5.17
"1620","2020-08-31",5.14
"1621","2020-09-01",5.14
"1622","2020-09-02",5.15
"1623","2020-09-03",5.82
"1624","2020-09-04",5.86
"1625","2020-09-08",6.13
"1626","2020-09-09",5.26
"1627","2020-09-10",5.03
"1628","2020-09-11",4.55
"1629","2020-09-14",4.38
"1630","2020-09-15",4.99
"1631","2020-09-16",5.07
"1632","2020-09-17",5.08
"1633","2020-09-18",5.49
"1634","2020-09-21",5.35
"1635","2020-09-22",5.14
"1636","2020-09-23",4.88
"1637","2020-09-24",4.73
"1638","2020-09-25",4.87
"1639","2020-09-28",4.91
"1640","2020-09-29",4.97
"1641","2020-09-30",4.86
"1642","2020-10-01",5
"1643","2020-10-02",4.92
"1644","2020-10-05",5.47
"1645","2020-10-06",5.4
"1646","2020-10-07",5.47
"1647","2020-10-08",5.5
"1648","2020-10-09",5.55
"1649","2020-10-12",5.66
"1650","2020-10-13",5.59
"1651","2020-10-14",5.42
"1652","2020-10-15",5.36
"1653","2020-10-16",5.44
"1654","2020-10-19",5.27
"1655","2020-10-20",5.32
"1656","2020-10-21",5.37
"1657","2020-10-22",5.39
"1658","2020-10-23",5.46
"1659","2020-10-26",5.28
"1660","2020-10-27",5.33
"1661","2020-10-28",5.13
"1662","2020-10-29",5.26
"1663","2020-10-30",5.16
"1664","2020-11-02",5.15
"1665","2020-11-03",5.35
"1666","2020-11-04",5.53
"1667","2020-11-05",5.7
"1668","2020-11-06",5.27
"1669","2020-11-09",5.41
"1670","2020-11-10",5.65
"1671","2020-11-11",5.19
"1672","2020-11-12",5.15
"1673","2020-11-13",4.96
"1674","2020-11-16",4.93
"1675","2020-11-17",4.33
"1676","2020-11-18",4.31
"1677","2020-11-19",4.05
"1678","2020-11-20",3.99
"1679","2020-11-23",4.28
"1680","2020-11-24",4.33
"1681","2020-11-25",4.3
"1682","2020-11-27",4.34
