"","date","BRKL"
"1934","2014-09-08",9.1
"1935","2014-09-09",8.96
"1936","2014-09-10",9.04
"1937","2014-09-11",9.13
"1938","2014-09-12",9.04
"1939","2014-09-15",8.92
"1940","2014-09-16",8.9
"1941","2014-09-17",8.9
"1942","2014-09-18",9.01
"1943","2014-09-19",8.91
"1944","2014-09-22",8.8
"1945","2014-09-23",8.72
"1946","2014-09-24",8.74
"1947","2014-09-25",8.69
"1948","2014-09-26",8.68
"1949","2014-09-29",8.65
"1950","2014-09-30",8.55
"1951","2014-10-01",8.56
"1952","2014-10-02",8.7
"1953","2014-10-03",8.72
"1954","2014-10-06",8.63
"1955","2014-10-07",8.62
"1956","2014-10-08",8.83
"1957","2014-10-09",8.7
"1958","2014-10-10",8.8
"1959","2014-10-13",9.02
"1960","2014-10-14",9.24
"1961","2014-10-15",9.11
"1962","2014-10-16",9.16
"1963","2014-10-17",8.97
"1964","2014-10-20",9.03
"1965","2014-10-21",9.09
"1966","2014-10-22",9.01
"1967","2014-10-23",9.07
"1968","2014-10-24",9.11
"1969","2014-10-27",9.09
"1970","2014-10-28",9.29
"1971","2014-10-29",9.34
"1972","2014-10-30",9.43
"1973","2014-10-31",9.59
"1974","2014-11-03",9.68
"1975","2014-11-04",9.66
"1976","2014-11-05",9.71
"1977","2014-11-06",9.77
"1978","2014-11-07",9.79
"1979","2014-11-10",9.86
"1980","2014-11-11",9.85
"1981","2014-11-12",9.83
"1982","2014-11-13",9.67
"1983","2014-11-14",9.65
"1984","2014-11-17",9.61
"1985","2014-11-18",9.6
"1986","2014-11-19",9.45
"1987","2014-11-20",9.61
"1988","2014-11-21",9.46
"1989","2014-11-24",9.62
"1990","2014-11-25",9.66
"1991","2014-11-26",9.65
"1992","2014-11-28",9.51
"1993","2014-12-01",9.33
"1994","2014-12-02",9.44
"1995","2014-12-03",9.53
"1996","2014-12-04",9.55
"1997","2014-12-05",9.7
"1998","2014-12-08",9.65
"1999","2014-12-09",9.83
"2000","2014-12-10",9.56
"2001","2014-12-11",9.63
"2002","2014-12-12",9.55
"2003","2014-12-15",9.5
"2004","2014-12-16",9.55
"2005","2014-12-17",9.75
"2006","2014-12-18",9.82
"2007","2014-12-19",9.76
"2008","2014-12-22",9.81
"2009","2014-12-23",9.84
"2010","2014-12-24",9.91
"2011","2014-12-26",9.97
"2012","2014-12-29",10.15
"2013","2014-12-30",10.14
"2014","2014-12-31",10.03
"2015","2015-01-02",9.87
"2016","2015-01-05",9.78
"2017","2015-01-06",9.61
"2018","2015-01-07",9.69
"2019","2015-01-08",9.74
"2020","2015-01-09",9.55
"2021","2015-01-12",9.47
"2022","2015-01-13",9.52
"2023","2015-01-14",9.47
"2024","2015-01-15",9.4
"2025","2015-01-16",9.53
"2026","2015-01-20",9.46
"2027","2015-01-21",9.29
"2028","2015-01-22",9.72
"2029","2015-01-23",9.63
"2030","2015-01-26",9.69
"2031","2015-01-27",9.64
"2032","2015-01-28",9.38
"2033","2015-01-29",9.95
"2034","2015-01-30",9.6
"2035","2015-02-02",9.69
"2036","2015-02-03",9.79
"2037","2015-02-04",9.65
"2038","2015-02-05",9.76
"2039","2015-02-06",9.89
"2040","2015-02-09",9.78
"2041","2015-02-10",9.82
"2042","2015-02-11",9.71
"2043","2015-02-12",9.93
"2044","2015-02-13",9.75
"2045","2015-02-17",9.76
"2046","2015-02-18",9.73
"2047","2015-02-19",9.71
"2048","2015-02-20",9.72
"2049","2015-02-23",9.75
"2050","2015-02-24",9.82
"2051","2015-02-25",9.72
"2052","2015-02-26",9.76
"2053","2015-02-27",9.68
"2054","2015-03-02",9.82
"2055","2015-03-03",9.77
"2056","2015-03-04",9.7
"2057","2015-03-05",9.72
"2058","2015-03-06",9.68
"2059","2015-03-09",9.71
"2060","2015-03-10",9.56
"2061","2015-03-11",9.63
"2062","2015-03-12",9.89
"2063","2015-03-13",9.92
"2064","2015-03-16",9.82
"2065","2015-03-17",9.94
"2066","2015-03-18",9.89
"2067","2015-03-19",9.79
"2068","2015-03-20",9.99
"2069","2015-03-23",9.97
"2070","2015-03-24",9.92
"2071","2015-03-25",9.79
"2072","2015-03-26",9.84
"2073","2015-03-27",9.83
"2074","2015-03-30",9.98
"2075","2015-03-31",10.05
"2076","2015-04-01",10.28
"2077","2015-04-02",10.36
"2078","2015-04-06",10.31
"2079","2015-04-07",10.18
"2080","2015-04-08",10.19
"2081","2015-04-09",10.14
"2082","2015-04-10",10.18
"2083","2015-04-13",10.31
"2084","2015-04-14",10.29
"2085","2015-04-15",10.36
"2086","2015-04-16",10.35
"2087","2015-04-17",10.1
"2088","2015-04-20",10.38
"2089","2015-04-21",10.38
"2090","2015-04-22",10.4
"2091","2015-04-23",10.96
"2092","2015-04-24",10.98
"2093","2015-04-27",10.82
"2094","2015-04-28",10.98
"2095","2015-04-29",10.93
"2096","2015-04-30",10.77
"2097","2015-05-01",10.68
"2098","2015-05-04",10.63
"2099","2015-05-05",10.57
"2100","2015-05-06",10.66
"2101","2015-05-07",10.63
"2102","2015-05-08",10.66
"2103","2015-05-11",10.8
"2104","2015-05-12",10.83
"2105","2015-05-13",10.83
"2106","2015-05-14",11.01
"2107","2015-05-15",10.93
"2108","2015-05-18",11.09
"2109","2015-05-19",11.25
"2110","2015-05-20",11.2
"2111","2015-05-21",11.17
"2112","2015-05-22",11.07
"2113","2015-05-26",11.05
"2114","2015-05-27",11.06
"2115","2015-05-28",11.04
"2116","2015-05-29",10.94
"2117","2015-06-01",10.94
"2118","2015-06-02",11.04
"2119","2015-06-03",11.18
"2120","2015-06-04",11.05
"2121","2015-06-05",11.21
"2122","2015-06-08",11.13
"2123","2015-06-09",11.23
"2124","2015-06-10",11.37
"2125","2015-06-11",11.33
"2126","2015-06-12",11.32
"2127","2015-06-15",11.25
"2128","2015-06-16",11.35
"2129","2015-06-17",11.22
"2130","2015-06-18",11.36
"2131","2015-06-19",11.36
"2132","2015-06-22",11.44
"2133","2015-06-23",11.54
"2134","2015-06-24",11.51
"2135","2015-06-25",11.48
"2136","2015-06-26",11.48
"2137","2015-06-29",11.24
"2138","2015-06-30",11.29
"2139","2015-07-01",11.33
"2140","2015-07-02",11.28
"2141","2015-07-06",11.37
"2142","2015-07-07",11.34
"2143","2015-07-08",11.43
"2144","2015-07-09",11.37
"2145","2015-07-10",11.44
"2146","2015-07-13",11.5
"2147","2015-07-14",11.58
"2148","2015-07-15",11.63
"2149","2015-07-16",11.66
"2150","2015-07-17",11.6
"2151","2015-07-20",11.66
"2152","2015-07-21",11.48
"2153","2015-07-22",11.55
"2154","2015-07-23",11.48
"2155","2015-07-24",11.43
"2156","2015-07-27",11.36
"2157","2015-07-28",11.3
"2158","2015-07-29",11.3
"2159","2015-07-30",11.33
"2160","2015-07-31",11.27
"2161","2015-08-03",11.16
"2162","2015-08-04",11.22
"2163","2015-08-05",11.19
"2164","2015-08-06",11.15
"2165","2015-08-07",11.13
"2166","2015-08-10",11.15
"2167","2015-08-11",11.09
"2168","2015-08-12",10.74
"2169","2015-08-13",10.72
"2170","2015-08-14",10.8
"2171","2015-08-17",10.87
"2172","2015-08-18",10.9
"2173","2015-08-19",10.93
"2174","2015-08-20",10.87
"2175","2015-08-21",10.77
"2176","2015-08-24",10.32
"2177","2015-08-25",10.28
"2178","2015-08-26",10.54
"2179","2015-08-27",10.5
"2180","2015-08-28",10.51
"2181","2015-08-31",10.55
"2182","2015-09-01",10.1
"2183","2015-09-02",10.13
"2184","2015-09-03",10.48
"2185","2015-09-04",10.44
"2186","2015-09-08",10.57
"2187","2015-09-09",10.45
"2188","2015-09-10",10.5
"2189","2015-09-11",10.55
"2190","2015-09-14",10.57
"2191","2015-09-15",10.64
"2192","2015-09-16",10.44
"2193","2015-09-17",10.27
"2194","2015-09-18",10.09
"2195","2015-09-21",10.24
"2196","2015-09-22",10.14
"2197","2015-09-23",10.14
"2198","2015-09-24",10.27
"2199","2015-09-25",10.35
"2200","2015-09-28",10.23
"2201","2015-09-29",10.12
"2202","2015-09-30",10.14
"2203","2015-10-01",10.21
"2204","2015-10-02",10.19
"2205","2015-10-05",10.43
"2206","2015-10-06",10.38
"2207","2015-10-07",10.6
"2208","2015-10-08",10.69
"2209","2015-10-09",10.51
"2210","2015-10-12",10.61
"2211","2015-10-13",10.49
"2212","2015-10-14",10.22
"2213","2015-10-15",10.52
"2214","2015-10-16",10.51
"2215","2015-10-19",10.54
"2216","2015-10-20",10.68
"2217","2015-10-21",10.49
"2218","2015-10-22",11.2
"2219","2015-10-23",11.4
"2220","2015-10-26",11.45
"2221","2015-10-27",11.55
"2222","2015-10-28",11.66
"2223","2015-10-29",11.6
"2224","2015-10-30",11.35
"2225","2015-11-02",11.55
"2226","2015-11-03",11.37
"2227","2015-11-04",11.35
"2228","2015-11-05",11.6
"2229","2015-11-06",11.87
"2230","2015-11-09",11.71
"2231","2015-11-10",11.85
"2232","2015-11-11",11.83
"2233","2015-11-12",11.6
"2234","2015-11-13",11.51
"2235","2015-11-16",11.59
"2236","2015-11-17",11.59
"2237","2015-11-18",11.74
"2238","2015-11-19",11.65
"2239","2015-11-20",11.67
"2240","2015-11-23",11.69
"2241","2015-11-24",11.74
"2242","2015-11-25",11.75
"2243","2015-11-27",11.77
"2244","2015-11-30",11.74
"2245","2015-12-01",11.82
"2246","2015-12-02",11.7
"2247","2015-12-03",11.54
"2248","2015-12-04",11.72
"2249","2015-12-07",11.51
"2250","2015-12-08",11.42
"2251","2015-12-09",11.44
"2252","2015-12-10",11.46
"2253","2015-12-11",11.22
"2254","2015-12-14",11.37
"2255","2015-12-15",11.67
"2256","2015-12-16",11.89
"2257","2015-12-17",11.79
"2258","2015-12-18",11.53
"2259","2015-12-21",11.69
"2260","2015-12-22",11.59
"2261","2015-12-23",11.59
"2262","2015-12-24",11.59
"2263","2015-12-28",11.58
"2264","2015-12-29",11.77
"2265","2015-12-30",11.71
"2266","2015-12-31",11.5
"2267","2016-01-04",11.05
"2268","2016-01-05",11.19
"2269","2016-01-06",11.21
"2270","2016-01-07",10.95
"2271","2016-01-08",10.83
"2272","2016-01-11",11
"2273","2016-01-12",11.05
"2274","2016-01-13",10.81
"2275","2016-01-14",10.78
"2276","2016-01-15",10.62
"2277","2016-01-19",10.63
"2278","2016-01-20",10.66
"2279","2016-01-21",10.47
"2280","2016-01-22",10.58
"2281","2016-01-25",10.45
"2282","2016-01-26",10.8
"2283","2016-01-27",10.68
"2284","2016-01-28",10.92
"2285","2016-01-29",11.16
"2286","2016-02-01",10.98
"2287","2016-02-02",10.6
"2288","2016-02-03",10.61
"2289","2016-02-04",10.57
"2290","2016-02-05",10.44
"2291","2016-02-08",10.53
"2292","2016-02-09",10.64
"2293","2016-02-10",10.35
"2294","2016-02-11",10.23
"2295","2016-02-12",10.46
"2296","2016-02-16",10.57
"2297","2016-02-17",10.4
"2298","2016-02-18",10.37
"2299","2016-02-19",10.39
"2300","2016-02-22",10.36
"2301","2016-02-23",10.3
"2302","2016-02-24",10.29
"2303","2016-02-25",10.54
"2304","2016-02-26",10.65
"2305","2016-02-29",10.51
"2306","2016-03-01",10.83
"2307","2016-03-02",11
"2308","2016-03-03",11.02
"2309","2016-03-04",11.11
"2310","2016-03-07",11.03
"2311","2016-03-08",10.88
"2312","2016-03-09",10.86
"2313","2016-03-10",10.99
"2314","2016-03-11",11.1
"2315","2016-03-14",11.05
"2316","2016-03-15",10.97
"2317","2016-03-16",10.89
"2318","2016-03-17",11.01
"2319","2016-03-18",10.99
"2320","2016-03-21",11.05
"2321","2016-03-22",11.06
"2322","2016-03-23",10.92
"2323","2016-03-24",10.92
"2324","2016-03-28",10.9
"2325","2016-03-29",11.08
"2326","2016-03-30",11.09
"2327","2016-03-31",11.01
"2328","2016-04-01",10.96
"2329","2016-04-04",10.82
"2330","2016-04-05",10.65
"2331","2016-04-06",10.76
"2332","2016-04-07",10.54
"2333","2016-04-08",10.63
"2334","2016-04-11",10.56
"2335","2016-04-12",10.78
"2336","2016-04-13",11.1
"2337","2016-04-14",11.09
"2338","2016-04-15",11.12
"2339","2016-04-18",11.25
"2340","2016-04-19",11.32
"2341","2016-04-20",11.39
"2342","2016-04-21",11.35
"2343","2016-04-22",11.55
"2344","2016-04-25",11.5
"2345","2016-04-26",11.56
"2346","2016-04-27",11.57
"2347","2016-04-28",11.28
"2348","2016-04-29",11.38
"2349","2016-05-02",11.51
"2350","2016-05-03",11.23
"2351","2016-05-04",11.06
"2352","2016-05-05",11.1
"2353","2016-05-06",11.26
"2354","2016-05-09",11.27
"2355","2016-05-10",11.3
"2356","2016-05-11",11.21
"2357","2016-05-12",11.3
"2358","2016-05-13",11.16
"2359","2016-05-16",11.3
"2360","2016-05-17",10.97
"2361","2016-05-18",11.3
"2362","2016-05-19",11.07
"2363","2016-05-20",11.31
"2364","2016-05-23",11.2
"2365","2016-05-24",11.46
"2366","2016-05-25",11.52
"2367","2016-05-26",11.44
"2368","2016-05-27",11.6
"2369","2016-05-31",11.63
"2370","2016-06-01",11.69
"2371","2016-06-02",11.68
"2372","2016-06-03",11.59
"2373","2016-06-06",11.66
"2374","2016-06-07",11.47
"2375","2016-06-08",11.57
"2376","2016-06-09",11.38
"2377","2016-06-10",11.31
"2378","2016-06-13",11.14
"2379","2016-06-14",10.97
"2380","2016-06-15",10.98
"2381","2016-06-16",10.9
"2382","2016-06-17",10.83
"2383","2016-06-20",10.96
"2384","2016-06-21",11.01
"2385","2016-06-22",10.99
"2386","2016-06-23",11.42
"2387","2016-06-24",10.7
"2388","2016-06-27",10.44
"2389","2016-06-28",10.56
"2390","2016-06-29",10.8
"2391","2016-06-30",11.03
"2392","2016-07-01",10.84
"2393","2016-07-05",10.75
"2394","2016-07-06",10.71
"2395","2016-07-07",10.72
"2396","2016-07-08",11.07
"2397","2016-07-11",11.28
"2398","2016-07-12",11.59
"2399","2016-07-13",11.58
"2400","2016-07-14",11.64
"2401","2016-07-15",11.71
"2402","2016-07-18",11.66
"2403","2016-07-19",11.62
"2404","2016-07-20",11.54
"2405","2016-07-21",11.5
"2406","2016-07-22",11.57
"2407","2016-07-25",11.42
"2408","2016-07-26",11.44
"2409","2016-07-27",11.52
"2410","2016-07-28",11.39
"2411","2016-07-29",11.39
"2412","2016-08-01",11.31
"2413","2016-08-02",11.21
"2414","2016-08-03",11.22
"2415","2016-08-04",11.21
"2416","2016-08-05",11.59
"2417","2016-08-08",11.51
"2418","2016-08-09",11.51
"2419","2016-08-10",11.41
"2420","2016-08-11",11.44
"2421","2016-08-12",11.41
"2422","2016-08-15",11.5
"2423","2016-08-16",11.45
"2424","2016-08-17",11.41
"2425","2016-08-18",11.56
"2426","2016-08-19",11.56
"2427","2016-08-22",11.61
"2428","2016-08-23",11.66
"2429","2016-08-24",11.67
"2430","2016-08-25",11.75
"2431","2016-08-26",11.78
"2432","2016-08-29",11.87
"2433","2016-08-30",11.94
"2434","2016-08-31",11.94
"2435","2016-09-01",11.93
"2436","2016-09-02",12.1
"2437","2016-09-06",12.03
"2438","2016-09-07",12.08
"2439","2016-09-08",12.08
"2440","2016-09-09",11.86
"2441","2016-09-12",11.96
"2442","2016-09-13",11.79
"2443","2016-09-14",11.63
"2444","2016-09-15",11.69
"2445","2016-09-16",11.68
"2446","2016-09-19",11.73
"2447","2016-09-20",11.76
"2448","2016-09-21",11.77
"2449","2016-09-22",12
"2450","2016-09-23",12.04
"2451","2016-09-26",11.93
"2452","2016-09-27",12.04
"2453","2016-09-28",12.16
"2454","2016-09-29",12.02
"2455","2016-09-30",12.19
"2456","2016-10-03",12.05
"2457","2016-10-04",12.2
"2458","2016-10-05",12.32
"2459","2016-10-06",12.34
"2460","2016-10-07",12.3
"2461","2016-10-10",12.33
"2462","2016-10-11",12.29
"2463","2016-10-12",12.28
"2464","2016-10-13",12.07
"2465","2016-10-14",12.26
"2466","2016-10-17",12.25
"2467","2016-10-18",12.3
"2468","2016-10-19",12.4
"2469","2016-10-20",12.8
"2470","2016-10-21",12.75
"2471","2016-10-24",13
"2472","2016-10-25",12.95
"2473","2016-10-26",12.85
"2474","2016-10-27",12.9
"2475","2016-10-28",12.8
"2476","2016-10-31",12.8
"2477","2016-11-01",12.7
"2478","2016-11-02",12.5
"2479","2016-11-03",12.55
"2480","2016-11-04",12.55
"2481","2016-11-07",12.95
"2482","2016-11-08",12.9
"2483","2016-11-09",13.7
"2484","2016-11-10",14.15
"2485","2016-11-11",15.2
"2486","2016-11-14",15.3
"2487","2016-11-15",15
"2488","2016-11-16",14.9
"2489","2016-11-17",14.8
"2490","2016-11-18",15
"2491","2016-11-21",14.9
"2492","2016-11-22",15.05
"2493","2016-11-23",15
"2494","2016-11-25",15.25
"2495","2016-11-28",14.95
"2496","2016-11-29",15
"2497","2016-11-30",14.9
"2498","2016-12-01",14.95
"2499","2016-12-02",15.1
"2500","2016-12-05",15.35
"2501","2016-12-06",15.9
"2502","2016-12-07",16.049999
"2503","2016-12-08",16.299999
"2504","2016-12-09",16.299999
"2505","2016-12-12",16.049999
"2506","2016-12-13",16.200001
"2507","2016-12-14",16.25
"2508","2016-12-15",16.299999
"2509","2016-12-16",16
"2510","2016-12-19",16.200001
"2511","2016-12-20",16.4
"2512","2016-12-21",16.450001
"2513","2016-12-22",16.5
"2514","2016-12-23",16.35
"2515","2016-12-27",16.6
"2516","2016-12-28",16.450001
"2517","2016-12-29",16.5
"2518","2016-12-30",16.4
"2519","2017-01-03",16.549999
"2520","2017-01-04",16.75
"2521","2017-01-05",16.25
"2522","2017-01-06",16.4
"2523","2017-01-09",16
"2524","2017-01-10",16.25
"2525","2017-01-11",16.5
"2526","2017-01-12",15.95
"2527","2017-01-13",16
"2528","2017-01-17",15.55
"2529","2017-01-18",15.85
"2530","2017-01-19",15.7
"2531","2017-01-20",15.7
"2532","2017-01-23",15.6
"2533","2017-01-24",15.95
"2534","2017-01-25",16.200001
"2535","2017-01-26",16.5
"2536","2017-01-27",16.200001
"2537","2017-01-30",15.7
"2538","2017-01-31",15.75
"2539","2017-02-01",15.7
"2540","2017-02-02",15.5
"2541","2017-02-03",15.85
"2542","2017-02-06",15.55
"2543","2017-02-07",15.45
"2544","2017-02-08",15.2
"2545","2017-02-09",15.4
"2546","2017-02-10",15.5
"2547","2017-02-13",15.9
"2548","2017-02-14",16
"2549","2017-02-15",15.9
"2550","2017-02-16",15.95
"2551","2017-02-17",16.049999
"2552","2017-02-21",16
"2553","2017-02-22",16.1
"2554","2017-02-23",16.15
"2555","2017-02-24",16.25
"2556","2017-02-27",16.200001
"2557","2017-02-28",15.85
"2558","2017-03-01",16.15
"2559","2017-03-02",15.65
"2560","2017-03-03",15.8
"2561","2017-03-06",15.7
"2562","2017-03-07",15.65
"2563","2017-03-08",15.45
"2564","2017-03-09",15.45
"2565","2017-03-10",15.4
"2566","2017-03-13",15.4
"2567","2017-03-14",15.45
"2568","2017-03-15",15.35
"2569","2017-03-16",15.6
"2570","2017-03-17",15.8
"2571","2017-03-20",15.65
"2572","2017-03-21",14.7
"2573","2017-03-22",14.5
"2574","2017-03-23",14.8
"2575","2017-03-24",15.05
"2576","2017-03-27",15.15
"2577","2017-03-28",15.15
"2578","2017-03-29",15.1
"2579","2017-03-30",15.65
"2580","2017-03-31",15.65
"2581","2017-04-03",15.25
"2582","2017-04-04",15.3
"2583","2017-04-05",15.05
"2584","2017-04-06",15.25
"2585","2017-04-07",15.05
"2586","2017-04-10",15.05
"2587","2017-04-11",15.2
"2588","2017-04-12",14.9
"2589","2017-04-13",14.55
"2590","2017-04-17",14.9
"2591","2017-04-18",14.75
"2592","2017-04-19",14.9
"2593","2017-04-20",15.3
"2594","2017-04-21",15.25
"2595","2017-04-24",15.65
"2596","2017-04-25",15.6
"2597","2017-04-26",15.95
"2598","2017-04-27",14.7
"2599","2017-04-28",14.55
"2600","2017-05-01",14.5
"2601","2017-05-02",14.3
"2602","2017-05-03",14.25
"2603","2017-05-04",14.2
"2604","2017-05-05",14.15
"2605","2017-05-08",14.45
"2606","2017-05-09",14.35
"2607","2017-05-10",14.25
"2608","2017-05-11",14.2
"2609","2017-05-12",14.2
"2610","2017-05-15",14.05
"2611","2017-05-16",14.05
"2612","2017-05-17",13.75
"2613","2017-05-18",13.85
"2614","2017-05-19",13.95
"2615","2017-05-22",13.9
"2616","2017-05-23",14.05
"2617","2017-05-24",13.95
"2618","2017-05-25",13.95
"2619","2017-05-26",14
"2620","2017-05-30",13.75
"2621","2017-05-31",13.8
"2622","2017-06-01",14.15
"2623","2017-06-02",14.1
"2624","2017-06-05",13.95
"2625","2017-06-06",13.85
"2626","2017-06-07",14.05
"2627","2017-06-08",14.3
"2628","2017-06-09",14.7
"2629","2017-06-12",14.55
"2630","2017-06-13",14.8
"2631","2017-06-14",14.85
"2632","2017-06-15",14.8
"2633","2017-06-16",14.7
"2634","2017-06-19",14.6
"2635","2017-06-20",14.35
"2636","2017-06-21",14
"2637","2017-06-22",14.1
"2638","2017-06-23",14.15
"2639","2017-06-26",14.3
"2640","2017-06-27",14.25
"2641","2017-06-28",14.5
"2642","2017-06-29",14.7
"2643","2017-06-30",14.6
"2644","2017-07-03",14.95
"2645","2017-07-05",14.85
"2646","2017-07-06",14.65
"2647","2017-07-07",14.85
"2648","2017-07-10",14.6
"2649","2017-07-11",14.55
"2650","2017-07-12",14.6
"2651","2017-07-13",14.6
"2652","2017-07-14",14.5
"2653","2017-07-17",14.45
"2654","2017-07-18",14.55
"2655","2017-07-19",14.75
"2656","2017-07-20",14.75
"2657","2017-07-21",14.9
"2658","2017-07-24",14.7
"2659","2017-07-25",14.95
"2660","2017-07-26",14.75
"2661","2017-07-27",14.75
"2662","2017-07-28",14.6
"2663","2017-07-31",14.85
"2664","2017-08-01",14.8
"2665","2017-08-02",14.65
"2666","2017-08-03",14.65
"2667","2017-08-04",14.7
"2668","2017-08-07",14.55
"2669","2017-08-08",14.6
"2670","2017-08-09",14.3
"2671","2017-08-10",14.1
"2672","2017-08-11",13.9
"2673","2017-08-14",14.15
"2674","2017-08-15",14.05
"2675","2017-08-16",14.05
"2676","2017-08-17",13.75
"2677","2017-08-18",13.78
"2678","2017-08-21",13.95
"2679","2017-08-22",14.2
"2680","2017-08-23",14.2
"2681","2017-08-24",14.25
"2682","2017-08-25",14.45
"2683","2017-08-28",14.25
"2684","2017-08-29",14.25
"2685","2017-08-30",14.25
"2686","2017-08-31",14.35
"2687","2017-09-01",14.3
"2688","2017-09-05",13.95
"2689","2017-09-06",13.95
"2690","2017-09-07",13.75
"2691","2017-09-08",13.95
"2692","2017-09-11",14.3
"2693","2017-09-12",14.4
"2694","2017-09-13",14.45
"2695","2017-09-14",14.25
"2696","2017-09-15",14.3
"2697","2017-09-18",14.55
"2698","2017-09-19",14.55
"2699","2017-09-20",14.65
"2700","2017-09-21",14.75
"2701","2017-09-22",14.85
"2702","2017-09-25",14.95
"2703","2017-09-26",14.95
"2704","2017-09-27",15.3
"2705","2017-09-28",15.4
"2706","2017-09-29",15.5
"2707","2017-10-02",15.65
"2708","2017-10-03",15.7
"2709","2017-10-04",15.65
"2710","2017-10-05",15.7
"2711","2017-10-06",15.85
"2712","2017-10-09",15.75
"2713","2017-10-10",15.9
"2714","2017-10-11",16
"2715","2017-10-12",15.95
"2716","2017-10-13",16
"2717","2017-10-16",16.049999
"2718","2017-10-17",15.85
"2719","2017-10-18",16
"2720","2017-10-19",15.85
"2721","2017-10-20",15.8
"2722","2017-10-23",15.65
"2723","2017-10-24",15.55
"2724","2017-10-25",15.6
"2725","2017-10-26",15.75
"2726","2017-10-27",15.85
"2727","2017-10-30",15.3
"2728","2017-10-31",15.4
"2729","2017-11-01",15.5
"2730","2017-11-02",15.43
"2731","2017-11-03",15.35
"2732","2017-11-06",15.5
"2733","2017-11-07",15
"2734","2017-11-08",14.75
"2735","2017-11-09",14.5
"2736","2017-11-10",14.6
"2737","2017-11-13",14.9
"2738","2017-11-14",14.95
"2739","2017-11-15",14.9
"2740","2017-11-16",15.05
"2741","2017-11-17",15.15
"2742","2017-11-20",15.3
"2743","2017-11-21",15.45
"2744","2017-11-22",15.4
"2745","2017-11-24",15.2
"2746","2017-11-27",15.3
"2747","2017-11-28",15.85
"2748","2017-11-29",16.35
"2749","2017-11-30",16.1
"2750","2017-12-01",16
"2751","2017-12-04",16.25
"2752","2017-12-05",15.9
"2753","2017-12-06",15.7
"2754","2017-12-07",15.7
"2755","2017-12-08",15.55
"2756","2017-12-11",15.35
"2757","2017-12-12",15.45
"2758","2017-12-13",15.45
"2759","2017-12-14",15.25
"2760","2017-12-15",15.9
"2761","2017-12-18",16.049999
"2762","2017-12-19",15.9
"2763","2017-12-20",15.75
"2764","2017-12-21",15.8
"2765","2017-12-22",15.9
"2766","2017-12-26",15.85
"2767","2017-12-27",15.75
"2768","2017-12-28",15.85
"2769","2017-12-29",15.7
"2770","2018-01-02",15.65
"2771","2018-01-03",15.6
"2772","2018-01-04",15.7
"2773","2018-01-05",15.95
"2774","2018-01-08",16
"2775","2018-01-09",16
"2776","2018-01-10",16.1
"2777","2018-01-11",16.35
"2778","2018-01-12",16.25
"2779","2018-01-16",16.299999
"2780","2018-01-17",16.35
"2781","2018-01-18",16.25
"2782","2018-01-19",16.549999
"2783","2018-01-22",16.450001
"2784","2018-01-23",16.5
"2785","2018-01-24",16.35
"2786","2018-01-25",16.450001
"2787","2018-01-26",16.15
"2788","2018-01-29",16.15
"2789","2018-01-30",16
"2790","2018-01-31",16
"2791","2018-02-01",16.799999
"2792","2018-02-02",16.799999
"2793","2018-02-05",16.200001
"2794","2018-02-06",16.15
"2795","2018-02-07",16.25
"2796","2018-02-08",15.8
"2797","2018-02-09",16.200001
"2798","2018-02-12",16.200001
"2799","2018-02-13",16.200001
"2800","2018-02-14",16.450001
"2801","2018-02-15",16.299999
"2802","2018-02-16",16.5
"2803","2018-02-20",16.35
"2804","2018-02-21",16.549999
"2805","2018-02-22",16.200001
"2806","2018-02-23",16.4
"2807","2018-02-26",16.35
"2808","2018-02-27",16.299999
"2809","2018-02-28",15.85
"2810","2018-03-01",15.85
"2811","2018-03-02",16.27
"2812","2018-03-05",16.5
"2813","2018-03-06",16.5
"2814","2018-03-07",16.6
"2815","2018-03-08",16.450001
"2816","2018-03-09",17.049999
"2817","2018-03-12",17
"2818","2018-03-13",16.9
"2819","2018-03-14",16.799999
"2820","2018-03-15",16.9
"2821","2018-03-16",17.049999
"2822","2018-03-19",17.049999
"2823","2018-03-20",16.85
"2824","2018-03-21",16.950001
"2825","2018-03-22",16.450001
"2826","2018-03-23",15.95
"2827","2018-03-26",16.35
"2828","2018-03-27",16.15
"2829","2018-03-28",16.35
"2830","2018-03-29",16.200001
"2831","2018-04-02",15.9
"2832","2018-04-03",16.1
"2833","2018-04-04",16.25
"2834","2018-04-05",16.35
"2835","2018-04-06",16.1
"2836","2018-04-09",16.049999
"2837","2018-04-10",16.200001
"2838","2018-04-11",16.200001
"2839","2018-04-12",16.4
"2840","2018-04-13",16.15
"2841","2018-04-16",16.35
"2842","2018-04-17",16.200001
"2843","2018-04-18",16.15
"2844","2018-04-19",16.4
"2845","2018-04-20",16.35
"2846","2018-04-23",16.52
"2847","2018-04-24",16.700001
"2848","2018-04-25",16.5
"2849","2018-04-26",17.049999
"2850","2018-04-27",16.85
"2851","2018-04-30",16.6
"2852","2018-05-01",16.799999
"2853","2018-05-02",16.85
"2854","2018-05-03",16.700001
"2855","2018-05-04",16.799999
"2856","2018-05-07",16.85
"2857","2018-05-08",17.18
"2858","2018-05-09",17.4
"2859","2018-05-10",17.25
"2860","2018-05-11",17.15
"2861","2018-05-14",17
"2862","2018-05-15",17.1
"2863","2018-05-16",17.25
"2864","2018-05-17",17.65
"2865","2018-05-18",17.4
