"","date","HLIT"
"1001","2010-12-21",8.62
"1002","2010-12-22",8.61
"1003","2010-12-23",8.53
"1004","2010-12-27",8.55
"1005","2010-12-28",8.52
"1006","2010-12-29",8.66
"1007","2010-12-30",8.71
"1008","2010-12-31",8.57
"1009","2011-01-03",8.71
"1010","2011-01-04",8.52
"1011","2011-01-05",8.59
"1012","2011-01-06",8.53
"1013","2011-01-07",8.5
"1014","2011-01-10",8.45
"1015","2011-01-11",8.38
"1016","2011-01-12",8.44
"1017","2011-01-13",8.32
"1018","2011-01-14",8.41
"1019","2011-01-18",8.3
"1020","2011-01-19",8.05
"1021","2011-01-20",7.96
"1022","2011-01-21",7.95
"1023","2011-01-24",7.94
"1024","2011-01-25",8.18
"1025","2011-01-26",8.43
"1026","2011-01-27",8.38
"1027","2011-01-28",8.15
"1028","2011-01-31",8.44
"1029","2011-02-01",8.76
"1030","2011-02-02",8.36
"1031","2011-02-03",8.6
"1032","2011-02-04",9.84
"1033","2011-02-07",9.56
"1034","2011-02-08",9.45
"1035","2011-02-09",9.48
"1036","2011-02-10",9.52
"1037","2011-02-11",9.78
"1038","2011-02-14",9.97
"1039","2011-02-15",9.63
"1040","2011-02-16",9.74
"1041","2011-02-17",9.69
"1042","2011-02-18",9.56
"1043","2011-02-22",9.28
"1044","2011-02-23",9.08
"1045","2011-02-24",9.44
"1046","2011-02-25",9.6
"1047","2011-02-28",9.61
"1048","2011-03-01",9.46
"1049","2011-03-02",9.58
"1050","2011-03-03",9.74
"1051","2011-03-04",9.69
"1052","2011-03-07",9.48
"1053","2011-03-08",9.57
"1054","2011-03-09",9.49
"1055","2011-03-10",9.1
"1056","2011-03-11",8.84
"1057","2011-03-14",8.79
"1058","2011-03-15",8.73
"1059","2011-03-16",8.51
"1060","2011-03-17",8.42
"1061","2011-03-18",8.48
"1062","2011-03-21",8.65
"1063","2011-03-22",8.5
"1064","2011-03-23",8.67
"1065","2011-03-24",8.96
"1066","2011-03-25",8.98
"1067","2011-03-28",8.87
"1068","2011-03-29",9.14
"1069","2011-03-30",9.3
"1070","2011-03-31",9.38
"1071","2011-04-01",9.22
"1072","2011-04-04",9.89
"1073","2011-04-05",9.74
"1074","2011-04-06",9.83
"1075","2011-04-07",9.81
"1076","2011-04-08",9.6
"1077","2011-04-11",9.35
"1078","2011-04-12",9
"1079","2011-04-13",8.97
"1080","2011-04-14",8.99
"1081","2011-04-15",8.99
"1082","2011-04-18",8.67
"1083","2011-04-19",8.65
"1084","2011-04-20",9.05
"1085","2011-04-21",9.13
"1086","2011-04-25",9.25
"1087","2011-04-26",9.36
"1088","2011-04-27",9.28
"1089","2011-04-28",9.08
"1090","2011-04-29",8.28
"1091","2011-05-02",8.08
"1092","2011-05-03",7.93
"1093","2011-05-04",7.83
"1094","2011-05-05",7.87
"1095","2011-05-06",7.79
"1096","2011-05-09",7.81
"1097","2011-05-10",7.92
"1098","2011-05-11",7.8
"1099","2011-05-12",7.77
"1100","2011-05-13",7.69
"1101","2011-05-16",7.49
"1102","2011-05-17",7.55
"1103","2011-05-18",7.69
"1104","2011-05-19",7.66
"1105","2011-05-20",7.56
"1106","2011-05-23",7.47
"1107","2011-05-24",7.43
"1108","2011-05-25",7.72
"1109","2011-05-26",7.83
"1110","2011-05-27",7.76
"1111","2011-05-31",7.79
"1112","2011-06-01",7.42
"1113","2011-06-02",7.51
"1114","2011-06-03",7.28
"1115","2011-06-06",7.09
"1116","2011-06-07",7.12
"1117","2011-06-08",6.95
"1118","2011-06-09",6.91
"1119","2011-06-10",6.71
"1120","2011-06-13",6.78
"1121","2011-06-14",6.91
"1122","2011-06-15",6.83
"1123","2011-06-16",6.97
"1124","2011-06-17",6.94
"1125","2011-06-20",6.9
"1126","2011-06-21",7.15
"1127","2011-06-22",7.1
"1128","2011-06-23",7.27
"1129","2011-06-24",7.06
"1130","2011-06-27",7.06
"1131","2011-06-28",7.15
"1132","2011-06-29",7.16
"1133","2011-06-30",7.23
"1134","2011-07-01",7.46
"1135","2011-07-05",7.23
"1136","2011-07-06",7.13
"1137","2011-07-07",7.25
"1138","2011-07-08",7.1
"1139","2011-07-11",6.86
"1140","2011-07-12",6.87
"1141","2011-07-13",6.85
"1142","2011-07-14",6.69
"1143","2011-07-15",6.84
"1144","2011-07-18",6.83
"1145","2011-07-19",7.08
"1146","2011-07-20",7.06
"1147","2011-07-21",6.46
"1148","2011-07-22",6.2
"1149","2011-07-25",6.03
"1150","2011-07-26",6.17
"1151","2011-07-27",5.8
"1152","2011-07-28",5.44
"1153","2011-07-29",5.43
"1154","2011-08-01",5.56
"1155","2011-08-02",5.55
"1156","2011-08-03",5.62
"1157","2011-08-04",5.44
"1158","2011-08-05",5.55
"1159","2011-08-08",5
"1160","2011-08-09",5.31
"1161","2011-08-10",4.88
"1162","2011-08-11",5.42
"1163","2011-08-12",5.4
"1164","2011-08-15",5.58
"1165","2011-08-16",5.41
"1166","2011-08-17",5.29
"1167","2011-08-18",4.94
"1168","2011-08-19",4.74
"1169","2011-08-22",4.66
"1170","2011-08-23",4.97
"1171","2011-08-24",4.9
"1172","2011-08-25",4.78
"1173","2011-08-26",4.85
"1174","2011-08-29",4.92
"1175","2011-08-30",4.88
"1176","2011-08-31",4.77
"1177","2011-09-01",4.72
"1178","2011-09-02",4.59
"1179","2011-09-06",4.48
"1180","2011-09-07",4.8
"1181","2011-09-08",4.63
"1182","2011-09-09",4.51
"1183","2011-09-12",4.54
"1184","2011-09-13",4.69
"1185","2011-09-14",4.82
"1186","2011-09-15",4.9
"1187","2011-09-16",4.8
"1188","2011-09-19",4.71
"1189","2011-09-20",4.56
"1190","2011-09-21",4.4
"1191","2011-09-22",4.33
"1192","2011-09-23",4.34
"1193","2011-09-26",4.33
"1194","2011-09-27",4.53
"1195","2011-09-28",4.25
"1196","2011-09-29",4.39
"1197","2011-09-30",4.26
"1198","2011-10-03",3.89
"1199","2011-10-04",4.27
"1200","2011-10-05",4.37
"1201","2011-10-06",4.51
"1202","2011-10-07",4.38
"1203","2011-10-10",4.65
"1204","2011-10-11",4.64
"1205","2011-10-12",4.79
"1206","2011-10-13",4.68
"1207","2011-10-14",4.78
"1208","2011-10-17",4.43
"1209","2011-10-18",4.69
"1210","2011-10-19",4.46
"1211","2011-10-20",4.44
"1212","2011-10-21",4.67
"1213","2011-10-24",4.85
"1214","2011-10-25",4.78
"1215","2011-10-26",4.79
"1216","2011-10-27",5.17
"1217","2011-10-28",5.62
"1218","2011-10-31",5.5
"1219","2011-11-01",5.3
"1220","2011-11-02",5.52
"1221","2011-11-03",5.66
"1222","2011-11-04",5.63
"1223","2011-11-07",5.59
"1224","2011-11-08",5.72
"1225","2011-11-09",5.38
"1226","2011-11-10",5.46
"1227","2011-11-11",5.7
"1228","2011-11-14",5.64
"1229","2011-11-15",5.64
"1230","2011-11-16",5.49
"1231","2011-11-17",5.41
"1232","2011-11-18",5.32
"1233","2011-11-21",5.02
"1234","2011-11-22",5.08
"1235","2011-11-23",4.72
"1236","2011-11-25",4.63
"1237","2011-11-28",5.01
"1238","2011-11-29",4.97
"1239","2011-11-30",5.37
"1240","2011-12-01",5.33
"1241","2011-12-02",5.31
"1242","2011-12-05",5.48
"1243","2011-12-06",5.46
"1244","2011-12-07",5.42
"1245","2011-12-08",5.02
"1246","2011-12-09",5.3
"1247","2011-12-12",5.25
"1248","2011-12-13",5.02
"1249","2011-12-14",4.86
"1250","2011-12-15",4.78
"1251","2011-12-16",5.03
"1252","2011-12-19",4.87
"1253","2011-12-20",5.16
"1254","2011-12-21",5.13
"1255","2011-12-22",5.18
"1256","2011-12-23",5.16
"1257","2011-12-27",5.18
"1258","2011-12-28",5.04
"1259","2011-12-29",5.13
"1260","2011-12-30",5.04
"1261","2012-01-03",5.17
"1262","2012-01-04",4.95
"1263","2012-01-05",4.98
"1264","2012-01-06",5.13
"1265","2012-01-09",5.16
"1266","2012-01-10",5.29
"1267","2012-01-11",5.28
"1268","2012-01-12",5.33
"1269","2012-01-13",5.23
"1270","2012-01-17",5.2
"1271","2012-01-18",5.46
"1272","2012-01-19",5.66
"1273","2012-01-20",5.67
"1274","2012-01-23",5.82
"1275","2012-01-24",5.81
"1276","2012-01-25",5.9
"1277","2012-01-26",5.95
"1278","2012-01-27",5.99
"1279","2012-01-30",5.91
"1280","2012-01-31",5.88
"1281","2012-02-01",6.33
"1282","2012-02-02",6.27
"1283","2012-02-03",6.39
"1284","2012-02-06",6.34
"1285","2012-02-07",6.62
"1286","2012-02-08",6.68
"1287","2012-02-09",6.52
"1288","2012-02-10",6.34
"1289","2012-02-13",6.51
"1290","2012-02-14",6.33
"1291","2012-02-15",6.27
"1292","2012-02-16",6.52
"1293","2012-02-17",6.33
"1294","2012-02-21",6.25
"1295","2012-02-22",6.1
"1296","2012-02-23",6.39
"1297","2012-02-24",6.18
"1298","2012-02-27",6.29
"1299","2012-02-28",6.14
"1300","2012-02-29",5.89
"1301","2012-03-01",5.85
"1302","2012-03-02",6
"1303","2012-03-05",5.75
"1304","2012-03-06",5.57
"1305","2012-03-07",5.7
"1306","2012-03-08",5.77
"1307","2012-03-09",5.82
"1308","2012-03-12",5.74
"1309","2012-03-13",6
"1310","2012-03-14",5.61
"1311","2012-03-15",5.35
"1312","2012-03-16",5.33
"1313","2012-03-19",5.51
"1314","2012-03-20",5.53
"1315","2012-03-21",5.55
"1316","2012-03-22",5.48
"1317","2012-03-23",5.44
"1318","2012-03-26",5.66
"1319","2012-03-27",5.62
"1320","2012-03-28",5.56
"1321","2012-03-29",5.54
"1322","2012-03-30",5.47
"1323","2012-04-02",5.41
"1324","2012-04-03",5.3
"1325","2012-04-04",5.18
"1326","2012-04-05",5.14
"1327","2012-04-09",4.96
"1328","2012-04-10",4.75
"1329","2012-04-11",4.9
"1330","2012-04-12",4.93
"1331","2012-04-13",4.81
"1332","2012-04-16",4.81
"1333","2012-04-17",4.86
"1334","2012-04-18",4.7
"1335","2012-04-19",4.67
"1336","2012-04-20",4.56
"1337","2012-04-23",4.46
"1338","2012-04-24",4.58
"1339","2012-04-25",4.62
"1340","2012-04-26",4.7
"1341","2012-04-27",4.7
"1342","2012-04-30",4.72
"1343","2012-05-01",4.71
"1344","2012-05-02",4.63
"1345","2012-05-03",4.51
"1346","2012-05-04",4.4
"1347","2012-05-07",4.3
"1348","2012-05-08",4.39
"1349","2012-05-09",4.4
"1350","2012-05-10",4.29
"1351","2012-05-11",4.23
"1352","2012-05-14",4.29
"1353","2012-05-15",4.32
"1354","2012-05-16",4.26
"1355","2012-05-17",4.18
"1356","2012-05-18",4.09
"1357","2012-05-21",4.3
"1358","2012-05-22",4.19
"1359","2012-05-23",4.23
"1360","2012-05-24",4.21
"1361","2012-05-25",4.25
"1362","2012-05-29",4.39
"1363","2012-05-30",4.29
"1364","2012-05-31",4.39
"1365","2012-06-01",4.16
"1366","2012-06-04",4.18
"1367","2012-06-05",4.33
"1368","2012-06-06",4.39
"1369","2012-06-07",4.38
"1370","2012-06-08",4.42
"1371","2012-06-11",4.17
"1372","2012-06-12",4.2
"1373","2012-06-13",4.11
"1374","2012-06-14",4.18
"1375","2012-06-15",4.23
"1376","2012-06-18",4.2
"1377","2012-06-19",4.21
"1378","2012-06-20",4.28
"1379","2012-06-21",4.11
"1380","2012-06-22",4.18
"1381","2012-06-25",4.05
"1382","2012-06-26",4.18
"1383","2012-06-27",4.24
"1384","2012-06-28",4.09
"1385","2012-06-29",4.26
"1386","2012-07-02",4.37
"1387","2012-07-03",4.31
"1388","2012-07-05",4.36
"1389","2012-07-06",4.23
"1390","2012-07-09",4.21
"1391","2012-07-10",4.23
"1392","2012-07-11",4.19
"1393","2012-07-12",4.01
"1394","2012-07-13",4.01
"1395","2012-07-16",3.93
"1396","2012-07-17",3.89
"1397","2012-07-18",4.07
"1398","2012-07-19",4.11
"1399","2012-07-20",4.01
"1400","2012-07-23",3.92
"1401","2012-07-24",3.77
"1402","2012-07-25",3.97
"1403","2012-07-26",4.01
"1404","2012-07-27",4.26
"1405","2012-07-30",4.24
"1406","2012-07-31",4.24
"1407","2012-08-01",4.23
"1408","2012-08-02",4.28
"1409","2012-08-03",4.38
"1410","2012-08-06",4.47
"1411","2012-08-07",4.49
"1412","2012-08-08",4.43
"1413","2012-08-09",4.45
"1414","2012-08-10",4.46
"1415","2012-08-13",4.47
"1416","2012-08-14",4.29
"1417","2012-08-15",4.42
"1418","2012-08-16",4.48
"1419","2012-08-17",4.49
"1420","2012-08-20",4.46
"1421","2012-08-21",4.41
"1422","2012-08-22",4.42
"1423","2012-08-23",4.32
"1424","2012-08-24",4.37
"1425","2012-08-27",4.48
"1426","2012-08-28",4.44
"1427","2012-08-29",4.57
"1428","2012-08-30",4.52
"1429","2012-08-31",4.57
"1430","2012-09-04",4.59
"1431","2012-09-05",4.58
"1432","2012-09-06",4.7
"1433","2012-09-07",4.78
"1434","2012-09-10",4.67
"1435","2012-09-11",4.75
"1436","2012-09-12",4.81
"1437","2012-09-13",4.92
"1438","2012-09-14",4.95
"1439","2012-09-17",4.86
"1440","2012-09-18",4.89
"1441","2012-09-19",4.86
"1442","2012-09-20",4.75
"1443","2012-09-21",4.83
"1444","2012-09-24",4.79
"1445","2012-09-25",4.71
"1446","2012-09-26",4.62
"1447","2012-09-27",4.68
"1448","2012-09-28",4.54
"1449","2012-10-01",4.49
"1450","2012-10-02",4.44
"1451","2012-10-03",4.45
"1452","2012-10-04",4.49
"1453","2012-10-05",4.53
"1454","2012-10-08",4.42
"1455","2012-10-09",4.3
"1456","2012-10-10",4.38
"1457","2012-10-11",4.36
"1458","2012-10-12",4.38
"1459","2012-10-15",4.42
"1460","2012-10-16",4.51
"1461","2012-10-17",4.5
"1462","2012-10-18",4.39
"1463","2012-10-19",4.27
"1464","2012-10-22",4.31
"1465","2012-10-23",4.27
"1466","2012-10-24",4.27
"1467","2012-10-25",4.35
"1468","2012-10-26",4.34
"1469","2012-10-31",4.34
"1470","2012-11-01",4.35
"1471","2012-11-02",4.27
"1472","2012-11-05",4.37
"1473","2012-11-06",4.43
"1474","2012-11-07",4.24
"1475","2012-11-08",4.19
"1476","2012-11-09",4.14
"1477","2012-11-12",4.17
"1478","2012-11-13",4.08
"1479","2012-11-14",4.1
"1480","2012-11-15",4.02
"1481","2012-11-16",4.09
"1482","2012-11-19",4.24
"1483","2012-11-20",4.2
"1484","2012-11-21",4.27
"1485","2012-11-23",4.41
"1486","2012-11-26",4.34
"1487","2012-11-27",4.36
"1488","2012-11-28",4.58
"1489","2012-11-29",4.63
"1490","2012-11-30",4.58
"1491","2012-12-03",4.7
"1492","2012-12-04",4.78
"1493","2012-12-05",4.72
"1494","2012-12-06",4.74
"1495","2012-12-07",4.73
"1496","2012-12-10",4.8
"1497","2012-12-11",4.85
"1498","2012-12-12",4.82
"1499","2012-12-13",4.84
"1500","2012-12-14",4.81
"1501","2012-12-17",4.92
"1502","2012-12-18",4.98
"1503","2012-12-19",5.05
"1504","2012-12-20",5.08
"1505","2012-12-21",4.97
"1506","2012-12-24",4.99
"1507","2012-12-26",4.97
"1508","2012-12-27",4.97
"1509","2012-12-28",4.96
"1510","2012-12-31",5.07
"1511","2013-01-02",5.29
"1512","2013-01-03",5
"1513","2013-01-04",5.17
"1514","2013-01-07",5.18
"1515","2013-01-08",5.1
"1516","2013-01-09",5.08
"1517","2013-01-10",5.06
"1518","2013-01-11",5.09
"1519","2013-01-14",5.09
"1520","2013-01-15",5.14
"1521","2013-01-16",5.09
"1522","2013-01-17",5.24
"1523","2013-01-18",5.23
"1524","2013-01-22",5.21
"1525","2013-01-23",5.44
"1526","2013-01-24",5.57
"1527","2013-01-25",5.46
"1528","2013-01-28",5.48
"1529","2013-01-29",5.44
"1530","2013-01-30",5.19
"1531","2013-01-31",5.23
"1532","2013-02-01",5.34
"1533","2013-02-04",5.29
"1534","2013-02-05",5.36
"1535","2013-02-06",5.35
"1536","2013-02-07",5.35
"1537","2013-02-08",5.35
"1538","2013-02-11",5.44
"1539","2013-02-12",5.46
"1540","2013-02-13",5.48
"1541","2013-02-14",5.7
"1542","2013-02-15",5.68
"1543","2013-02-19",5.78
"1544","2013-02-20",5.67
"1545","2013-02-21",5.59
"1546","2013-02-22",5.68
"1547","2013-02-25",5.54
"1548","2013-02-26",5.52
"1549","2013-02-27",5.62
"1550","2013-02-28",5.69
"1551","2013-03-01",5.6
"1552","2013-03-04",5.59
"1553","2013-03-05",5.7
"1554","2013-03-06",5.72
"1555","2013-03-07",5.78
"1556","2013-03-08",5.82
"1557","2013-03-11",5.82
"1558","2013-03-12",5.78
"1559","2013-03-13",5.82
"1560","2013-03-14",5.87
"1561","2013-03-15",5.78
"1562","2013-03-18",5.83
"1563","2013-03-19",5.74
"1564","2013-03-20",5.82
"1565","2013-03-21",5.73
"1566","2013-03-22",5.77
"1567","2013-03-25",5.77
"1568","2013-03-26",5.77
"1569","2013-03-27",5.77
"1570","2013-03-28",5.79
"1571","2013-04-01",5.77
"1572","2013-04-02",5.57
"1573","2013-04-03",5.59
"1574","2013-04-04",5.6
"1575","2013-04-05",5.55
"1576","2013-04-08",5.68
"1577","2013-04-09",5.72
"1578","2013-04-10",5.93
"1579","2013-04-11",5.91
"1580","2013-04-12",5.89
"1581","2013-04-15",5.52
"1582","2013-04-16",5.65
"1583","2013-04-17",5.5
"1584","2013-04-18",5.47
"1585","2013-04-19",5.51
"1586","2013-04-22",5.89
"1587","2013-04-23",6.02
"1588","2013-04-24",5.79
"1589","2013-04-25",5.68
"1590","2013-04-26",5.71
"1591","2013-04-29",5.69
"1592","2013-04-30",5.68
"1593","2013-05-01",5.53
"1594","2013-05-02",5.61
"1595","2013-05-03",5.72
"1596","2013-05-06",5.84
"1597","2013-05-07",5.89
"1598","2013-05-08",5.84
"1599","2013-05-09",5.82
"1600","2013-05-10",5.88
"1601","2013-05-13",5.85
"1602","2013-05-14",5.9
"1603","2013-05-15",6
"1604","2013-05-16",5.93
"1605","2013-05-17",6.05
"1606","2013-05-20",6.08
"1607","2013-05-21",6.07
"1608","2013-05-22",6.05
"1609","2013-05-23",6.07
"1610","2013-05-24",6.1
"1611","2013-05-28",6.25
"1612","2013-05-29",6.23
"1613","2013-05-30",6.15
"1614","2013-05-31",6.1
"1615","2013-06-03",6.19
"1616","2013-06-04",6.16
"1617","2013-06-05",6.11
"1618","2013-06-06",6.2
"1619","2013-06-07",6.35
"1620","2013-06-10",6.26
"1621","2013-06-11",6.18
"1622","2013-06-12",6.17
"1623","2013-06-13",6.24
"1624","2013-06-14",6.13
"1625","2013-06-17",6.24
"1626","2013-06-18",6.34
"1627","2013-06-19",6.25
"1628","2013-06-20",6.16
"1629","2013-06-21",6.22
"1630","2013-06-24",6.16
"1631","2013-06-25",6.2
"1632","2013-06-26",6.2
"1633","2013-06-27",6.28
"1634","2013-06-28",6.35
"1635","2013-07-01",6.48
"1636","2013-07-02",6.47
"1637","2013-07-03",6.47
"1638","2013-07-05",6.55
"1639","2013-07-08",6.63
"1640","2013-07-09",6.68
"1641","2013-07-10",6.73
"1642","2013-07-11",6.88
"1643","2013-07-12",6.89
"1644","2013-07-15",7
"1645","2013-07-16",7.06
"1646","2013-07-17",7.04
"1647","2013-07-18",7.07
"1648","2013-07-19",6.99
"1649","2013-07-22",7.1
"1650","2013-07-23",6.96
"1651","2013-07-24",7.7
"1652","2013-07-25",7.71
"1653","2013-07-26",7.64
"1654","2013-07-29",7.52
"1655","2013-07-30",7.55
"1656","2013-07-31",7.66
"1657","2013-08-01",7.71
"1658","2013-08-02",7.78
"1659","2013-08-05",7.81
"1660","2013-08-06",7.73
"1661","2013-08-07",7.77
"1662","2013-08-08",7.87
"1663","2013-08-09",7.89
"1664","2013-08-12",7.98
"1665","2013-08-13",7.93
"1666","2013-08-14",7.85
"1667","2013-08-15",7.6
"1668","2013-08-16",7.68
"1669","2013-08-19",7.55
"1670","2013-08-20",7.52
"1671","2013-08-21",7.41
"1672","2013-08-22",7.52
"1673","2013-08-23",7.46
"1674","2013-08-26",7.5
"1675","2013-08-27",7.13
"1676","2013-08-28",7.26
"1677","2013-08-29",7.37
"1678","2013-08-30",7.07
"1679","2013-09-03",7.2
"1680","2013-09-04",7.38
"1681","2013-09-05",7.31
"1682","2013-09-06",7.34
"1683","2013-09-09",7.36
"1684","2013-09-10",7.45
"1685","2013-09-11",7.49
"1686","2013-09-12",7.5
"1687","2013-09-13",7.51
"1688","2013-09-16",7.52
"1689","2013-09-17",7.61
"1690","2013-09-18",7.65
"1691","2013-09-19",7.68
"1692","2013-09-20",7.64
"1693","2013-09-23",7.67
"1694","2013-09-24",7.81
"1695","2013-09-25",7.82
"1696","2013-09-26",7.84
"1697","2013-09-27",7.78
"1698","2013-09-30",7.68
"1699","2013-10-01",7.78
"1700","2013-10-02",7.69
"1701","2013-10-03",7.63
"1702","2013-10-04",7.75
"1703","2013-10-07",7.65
"1704","2013-10-08",7.54
"1705","2013-10-09",7.4
"1706","2013-10-10",7.57
"1707","2013-10-11",7.68
"1708","2013-10-14",7.71
"1709","2013-10-15",7.69
"1710","2013-10-16",7.76
"1711","2013-10-17",7.83
"1712","2013-10-18",7.95
"1713","2013-10-21",8.1
"1714","2013-10-22",8.24
"1715","2013-10-23",8
"1716","2013-10-24",7.94
"1717","2013-10-25",7.79
"1718","2013-10-28",7.67
"1719","2013-10-29",7.55
"1720","2013-10-30",7.24
"1721","2013-10-31",7.31
"1722","2013-11-01",7.2
"1723","2013-11-04",7.37
"1724","2013-11-05",7.3
"1725","2013-11-06",7.3
"1726","2013-11-07",7.18
"1727","2013-11-08",7.32
"1728","2013-11-11",7.34
"1729","2013-11-12",7.34
"1730","2013-11-13",7.4
"1731","2013-11-14",7.34
"1732","2013-11-15",7.44
"1733","2013-11-18",7.29
"1734","2013-11-19",7.26
"1735","2013-11-20",7.27
"1736","2013-11-21",7.35
"1737","2013-11-22",7.45
"1738","2013-11-25",7.45
"1739","2013-11-26",7.58
"1740","2013-11-27",7.65
"1741","2013-11-29",7.7
"1742","2013-12-02",7.33
"1743","2013-12-03",7.23
"1744","2013-12-04",7.31
"1745","2013-12-05",7.33
"1746","2013-12-06",7.38
"1747","2013-12-09",7.21
"1748","2013-12-10",7.08
"1749","2013-12-11",6.96
"1750","2013-12-12",6.66
"1751","2013-12-13",6.67
"1752","2013-12-16",6.77
"1753","2013-12-17",6.82
"1754","2013-12-18",6.88
"1755","2013-12-19",6.9
"1756","2013-12-20",7.25
"1757","2013-12-23",7.32
"1758","2013-12-24",7.38
"1759","2013-12-26",7.42
"1760","2013-12-27",7.45
"1761","2013-12-30",7.37
"1762","2013-12-31",7.38
"1763","2014-01-02",7.32
"1764","2014-01-03",7.38
"1765","2014-01-06",7.27
"1766","2014-01-07",7.29
"1767","2014-01-08",7.44
"1768","2014-01-09",7.27
"1769","2014-01-10",7.29
"1770","2014-01-13",7.25
"1771","2014-01-14",7.34
"1772","2014-01-15",7.36
"1773","2014-01-16",7.12
"1774","2014-01-17",6.54
"1775","2014-01-21",6.71
"1776","2014-01-22",6.8
"1777","2014-01-23",6.77
"1778","2014-01-24",6.6
"1779","2014-01-27",6.59
"1780","2014-01-28",6.67
"1781","2014-01-29",6.61
"1782","2014-01-30",6.6
"1783","2014-01-31",6.56
"1784","2014-02-03",6.41
"1785","2014-02-04",6.32
"1786","2014-02-05",6.3
"1787","2014-02-06",6.43
"1788","2014-02-07",6.46
"1789","2014-02-10",6.45
"1790","2014-02-11",6.5
"1791","2014-02-12",6.41
"1792","2014-02-13",6.47
"1793","2014-02-14",6.48
"1794","2014-02-18",6.53
"1795","2014-02-19",6.52
"1796","2014-02-20",6.56
"1797","2014-02-21",6.53
"1798","2014-02-24",6.49
"1799","2014-02-25",6.42
"1800","2014-02-26",6.53
"1801","2014-02-27",6.51
"1802","2014-02-28",6.49
"1803","2014-03-03",6.4
"1804","2014-03-04",6.69
"1805","2014-03-05",6.72
"1806","2014-03-06",6.66
"1807","2014-03-07",6.69
"1808","2014-03-10",6.65
"1809","2014-03-11",6.59
"1810","2014-03-12",6.63
"1811","2014-03-13",6.49
"1812","2014-03-14",6.49
"1813","2014-03-17",6.55
"1814","2014-03-18",6.63
"1815","2014-03-19",6.68
"1816","2014-03-20",6.76
"1817","2014-03-21",6.81
"1818","2014-03-24",6.71
"1819","2014-03-25",6.8
"1820","2014-03-26",6.71
"1821","2014-03-27",6.73
"1822","2014-03-28",6.84
"1823","2014-03-31",7.14
"1824","2014-04-01",7.22
"1825","2014-04-02",7.27
"1826","2014-04-03",7.18
"1827","2014-04-04",7
"1828","2014-04-07",6.89
"1829","2014-04-08",6.9
"1830","2014-04-09",6.94
"1831","2014-04-10",6.62
"1832","2014-04-11",6.48
"1833","2014-04-14",6.5
"1834","2014-04-15",6.45
"1835","2014-04-16",6.52
"1836","2014-04-17",6.72
"1837","2014-04-21",6.78
"1838","2014-04-22",6.9
"1839","2014-04-23",7.33
"1840","2014-04-24",7.37
"1841","2014-04-25",7.17
"1842","2014-04-28",7.08
"1843","2014-04-29",7
"1844","2014-04-30",7.03
"1845","2014-05-01",7.05
"1846","2014-05-02",7.09
"1847","2014-05-05",7.15
"1848","2014-05-06",7.02
"1849","2014-05-07",6.93
"1850","2014-05-08",6.95
"1851","2014-05-09",7.07
"1852","2014-05-12",7.3
"1853","2014-05-13",7.22
"1854","2014-05-14",7.09
"1855","2014-05-15",7.18
"1856","2014-05-16",7.3
"1857","2014-05-19",7.38
"1858","2014-05-20",7.27
"1859","2014-05-21",7.26
"1860","2014-05-22",7.28
"1861","2014-05-23",7.39
"1862","2014-05-27",7.36
"1863","2014-05-28",7.4
"1864","2014-05-29",7.36
"1865","2014-05-30",7.24
"1866","2014-06-02",7.09
"1867","2014-06-03",7.25
"1868","2014-06-04",7.24
"1869","2014-06-05",7.47
"1870","2014-06-06",7.59
"1871","2014-06-09",7.72
"1872","2014-06-10",7.71
"1873","2014-06-11",7.62
"1874","2014-06-12",7.62
"1875","2014-06-13",7.54
"1876","2014-06-16",7.41
"1877","2014-06-17",7.42
"1878","2014-06-18",7.5
"1879","2014-06-19",7.4
"1880","2014-06-20",7.49
"1881","2014-06-23",7.46
"1882","2014-06-24",7.44
"1883","2014-06-25",7.41
"1884","2014-06-26",7.38
"1885","2014-06-27",7.45
"1886","2014-06-30",7.46
"1887","2014-07-01",7.6
"1888","2014-07-02",7.47
"1889","2014-07-03",7.54
"1890","2014-07-07",7.5
"1891","2014-07-08",7.36
"1892","2014-07-09",7.33
"1893","2014-07-10",7.08
"1894","2014-07-11",7.13
"1895","2014-07-14",6.15
"1896","2014-07-15",5.98
"1897","2014-07-16",6.01
"1898","2014-07-17",6
"1899","2014-07-18",6.13
"1900","2014-07-21",6.24
"1901","2014-07-22",6.28
"1902","2014-07-23",6.29
"1903","2014-07-24",6.3
"1904","2014-07-25",6.3
"1905","2014-07-28",6.23
"1906","2014-07-29",5.73
"1907","2014-07-30",5.99
"1908","2014-07-31",6
"1909","2014-08-01",5.94
"1910","2014-08-04",6.14
"1911","2014-08-05",6.12
"1912","2014-08-06",6.16
"1913","2014-08-07",5.99
"1914","2014-08-08",6
"1915","2014-08-11",6.23
"1916","2014-08-12",6.08
"1917","2014-08-13",6.19
"1918","2014-08-14",6.19
"1919","2014-08-15",6.15
"1920","2014-08-18",6.21
"1921","2014-08-19",6.2
"1922","2014-08-20",6.11
"1923","2014-08-21",6.23
"1924","2014-08-22",6.34
"1925","2014-08-25",6.26
"1926","2014-08-26",6.52
"1927","2014-08-27",6.47
"1928","2014-08-28",6.5
"1929","2014-08-29",6.57
"1930","2014-09-02",6.54
"1931","2014-09-03",6.64
"1932","2014-09-04",6.8
"1933","2014-09-05",6.88
"1934","2014-09-08",7.02
