"","date","ASMB"
"780","2014-01-24",19.4
"781","2014-01-27",19.200001
"782","2014-01-28",19.9
"783","2014-01-29",19.549999
"784","2014-01-30",19.6
"785","2014-01-31",21.200001
"786","2014-02-03",20.450001
"787","2014-02-04",20.65
"788","2014-02-05",20.950001
"789","2014-02-06",20.75
"790","2014-02-07",21.299999
"791","2014-02-10",22.299999
"792","2014-02-11",21.9
"793","2014-02-12",8.1
"794","2014-02-13",8.15
"795","2014-02-14",7.9
"796","2014-02-18",7.65
"797","2014-02-19",7.8
"798","2014-02-20",7.6
"799","2014-02-21",7.6
"800","2014-02-24",7.65
"801","2014-02-25",7.3
"802","2014-02-26",6.95
"803","2014-02-27",7.05
"804","2014-02-28",6.8
"805","2014-03-03",6.85
"806","2014-03-04",7.35
"807","2014-03-05",6.95
"808","2014-03-06",7
"809","2014-03-07",7.1
"810","2014-03-10",7.3
"811","2014-03-11",7.2
"812","2014-03-12",7
"813","2014-03-13",6.95
"814","2014-03-14",6.9
"815","2014-03-17",7.1
"816","2014-03-18",7.05
"817","2014-03-19",6.95
"818","2014-03-20",6.9
"819","2014-03-21",6.95
"820","2014-03-24",6.9
"821","2014-03-25",6.9
"822","2014-03-26",6.65
"823","2014-03-27",6.3
"824","2014-03-28",6.2
"825","2014-03-31",6.35
"826","2014-04-01",5.95
"827","2014-04-02",6.15
"828","2014-04-03",6.2
"829","2014-04-04",6.2
"830","2014-04-07",5.9
"831","2014-04-08",6.05
"832","2014-04-09",6.05
"833","2014-04-10",6.15
"834","2014-04-11",5.8
"835","2014-04-14",5.4
"836","2014-04-15",5.25
"837","2014-04-16",5.35
"838","2014-04-17",5.4
"839","2014-04-21",5.65
"840","2014-04-22",5.8
"841","2014-04-23",5.55
"842","2014-04-24",5.7
"843","2014-04-25",5.5
"844","2014-04-28",5.35
"845","2014-04-29",5.3
"846","2014-04-30",5.35
"847","2014-05-01",5.35
"848","2014-05-02",5.35
"849","2014-05-05",5.25
"850","2014-05-06",5.15
"851","2014-05-07",5.05
"852","2014-05-08",5.1
"853","2014-05-09",4.8
"854","2014-05-12",4.9
"855","2014-05-13",5.15
"856","2014-05-14",5.35
"857","2014-05-15",5.25
"858","2014-05-16",5.3
"859","2014-05-19",4.4
"860","2014-05-20",4.35
"861","2014-05-21",4.3
"862","2014-05-22",4.5
"863","2014-05-23",4.5
"864","2014-05-27",4.7
"865","2014-05-28",5.15
"866","2014-05-29",6.35
"867","2014-05-30",6.3
"868","2014-06-02",5.9
"869","2014-06-03",5.9
"870","2014-06-04",5.9
"871","2014-06-05",6.9
"872","2014-06-06",6.7
"873","2014-06-09",6.8
"874","2014-06-10",6.9
"875","2014-06-11",7.75
"876","2014-06-12",7.85
"877","2014-06-13",7.9
"878","2014-06-16",6.85
"879","2014-06-17",7.1
"880","2014-06-18",6.7
"881","2014-06-19",6.85
"882","2014-06-20",7
"883","2014-06-23",7.5
"884","2014-06-24",7.55
"885","2014-06-25",7.3
"886","2014-06-26",7.2
"887","2014-06-27",6.7
"888","2014-06-30",6.55
"889","2014-07-01",6.7
"890","2014-07-02",6.5
"891","2014-07-03",6.65
"892","2014-07-07",6.5
"893","2014-07-08",6.65
"894","2014-07-09",7.55
"895","2014-07-10",7.2
"896","2014-07-11",7.25
"897","2014-07-14",7.25
"898","2014-07-15",9.1
"899","2014-07-16",8.2
"900","2014-07-17",7.59
"901","2014-07-18",7.93
"902","2014-07-21",7.8
"903","2014-07-22",7.23
"904","2014-07-23",7.12
"905","2014-07-24",7.09
"906","2014-07-25",7.07
"907","2014-07-28",6.07
"908","2014-07-29",6.66
"909","2014-07-30",6.56
"910","2014-07-31",6.33
"911","2014-08-01",6.22
"912","2014-08-04",6.19
"913","2014-08-05",6.31
"914","2014-08-06",6.52
"915","2014-08-07",6.97
"916","2014-08-08",6.87
"917","2014-08-11",6.92
"918","2014-08-12",6.97
"919","2014-08-13",7.36
"920","2014-08-14",7.47
"921","2014-08-15",7.37
"922","2014-08-18",7.09
"923","2014-08-19",6.77
"924","2014-08-20",6.67
"925","2014-08-21",6.68
"926","2014-08-22",6.87
"927","2014-08-25",7.53
"928","2014-08-26",7.39
"929","2014-08-27",7.46
"930","2014-08-28",7.3
"931","2014-08-29",7.26
"932","2014-09-02",7.53
"933","2014-09-03",7.78
"934","2014-09-04",7.76
"935","2014-09-05",7.68
"936","2014-09-08",7.6
"937","2014-09-09",7.2
"938","2014-09-10",7.56
"939","2014-09-11",7.55
"940","2014-09-12",8.12
"941","2014-09-15",8.09
"942","2014-09-16",8.36
"943","2014-09-17",8.32
"944","2014-09-18",8.26
"945","2014-09-19",8.23
"946","2014-09-22",8.07
"947","2014-09-23",8.07
"948","2014-09-24",8.11
"949","2014-09-25",8.1
"950","2014-09-26",8.07
"951","2014-09-29",8.24
"952","2014-09-30",8.19
"953","2014-10-01",8.31
"954","2014-10-02",8.98
"955","2014-10-03",9.04
"956","2014-10-06",9.02
"957","2014-10-07",8.97
"958","2014-10-08",8.96
"959","2014-10-09",8.8
"960","2014-10-10",8.95
"961","2014-10-13",9.01
"962","2014-10-14",8.82
"963","2014-10-15",8.86
"964","2014-10-16",8.98
"965","2014-10-17",8.94
"966","2014-10-20",9.05
"967","2014-10-21",8.95
"968","2014-10-22",8.56
"969","2014-10-23",8.46
"970","2014-10-24",8.62
"971","2014-10-27",8.61
"972","2014-10-28",8.3
"973","2014-10-29",8.28
"974","2014-10-30",8.49
"975","2014-10-31",8.19
"976","2014-11-03",7.96
"977","2014-11-04",7.87
"978","2014-11-05",8.03
"979","2014-11-06",8
"980","2014-11-07",8.16
"981","2014-11-10",8.25
"982","2014-11-11",8.13
"983","2014-11-12",8.45
"984","2014-11-13",8.51
"985","2014-11-14",8.59
"986","2014-11-17",8.59
