"","date","TURN"
"1002","2010-12-22",4.65
"1003","2010-12-23",4.63
"1004","2010-12-27",4.6
"1005","2010-12-28",4.6
"1006","2010-12-29",4.5
"1007","2010-12-30",4.3
"1008","2010-12-31",4.38
"1009","2011-01-03",4.42
"1010","2011-01-04",4.3
"1011","2011-01-05",4.35
"1012","2011-01-06",4.4
"1013","2011-01-07",4.36
"1014","2011-01-10",4.32
"1015","2011-01-11",4.74
"1016","2011-01-12",5.05
"1017","2011-01-13",4.89
"1018","2011-01-14",4.99
"1019","2011-01-18",5.01
"1020","2011-01-19",4.71
"1021","2011-01-20",4.77
"1022","2011-01-21",4.69
"1023","2011-01-24",4.81
"1024","2011-01-25",5.15
"1025","2011-01-26",5.28
"1026","2011-01-27",5.32
"1027","2011-01-28",5.09
"1028","2011-01-31",5.09
"1029","2011-02-01",5.28
"1030","2011-02-02",5.23
"1031","2011-02-03",5.37
"1032","2011-02-04",5.31
"1033","2011-02-07",5.55
"1034","2011-02-08",5.65
"1035","2011-02-09",6.16
"1036","2011-02-10",6.13
"1037","2011-02-11",6.11
"1038","2011-02-14",6.04
"1039","2011-02-15",5.83
"1040","2011-02-16",5.89
"1041","2011-02-17",5.95
"1042","2011-02-18",5.95
"1043","2011-02-22",5.73
"1044","2011-02-23",5.46
"1045","2011-02-24",5.7
"1046","2011-02-25",5.89
"1047","2011-02-28",5.85
"1048","2011-03-01",5.71
"1049","2011-03-02",5.75
"1050","2011-03-03",5.74
"1051","2011-03-04",5.72
"1052","2011-03-07",5.37
"1053","2011-03-08",5.44
"1054","2011-03-09",5.34
"1055","2011-03-10",5.12
"1056","2011-03-11",5.05
"1057","2011-03-14",5.1
"1058","2011-03-15",4.97
"1059","2011-03-16",4.85
"1060","2011-03-17",4.86
"1061","2011-03-18",4.97
"1062","2011-03-21",5.15
"1063","2011-03-22",5.2
"1064","2011-03-23",5.43
"1065","2011-03-24",5.32
"1066","2011-03-25",5.34
"1067","2011-03-28",5.26
"1068","2011-03-29",5.3
"1069","2011-03-30",5.24
"1070","2011-03-31",5.38
"1071","2011-04-01",5.35
"1072","2011-04-04",5.33
"1073","2011-04-05",5.41
"1074","2011-04-06",5.44
"1075","2011-04-07",5.32
"1076","2011-04-08",5.17
"1077","2011-04-11",5.06
"1078","2011-04-12",4.93
"1079","2011-04-13",4.94
"1080","2011-04-14",5.04
"1081","2011-04-15",5.18
"1082","2011-04-18",5.02
"1083","2011-04-19",5
"1084","2011-04-20",5.09
"1085","2011-04-21",5.03
"1086","2011-04-25",5.1
"1087","2011-04-26",5.1
"1088","2011-04-27",5.07
"1089","2011-04-28",5.17
"1090","2011-04-29",5.22
"1091","2011-05-02",5
"1092","2011-05-03",5.08
"1093","2011-05-04",4.98
"1094","2011-05-05",4.9
"1095","2011-05-06",4.92
"1096","2011-05-09",5.1
"1097","2011-05-10",5.33
"1098","2011-05-11",5.07
"1099","2011-05-12",5.24
"1100","2011-05-13",5.1
"1101","2011-05-16",4.97
"1102","2011-05-17",4.95
"1103","2011-05-18",5.01
"1104","2011-05-19",5.46
"1105","2011-05-20",5.4
"1106","2011-05-23",5.6
"1107","2011-05-24",5.66
"1108","2011-05-25",5.57
"1109","2011-05-26",5.88
"1110","2011-05-27",5.65
"1111","2011-05-31",5.73
"1112","2011-06-01",5.35
"1113","2011-06-02",5.56
"1114","2011-06-03",5.57
"1115","2011-06-06",5.41
"1116","2011-06-07",5.32
"1117","2011-06-08",5.1
"1118","2011-06-09",5.14
"1119","2011-06-10",5.17
"1120","2011-06-13",5.05
"1121","2011-06-14",5.16
"1122","2011-06-15",5
"1123","2011-06-16",4.99
"1124","2011-06-17",4.98
"1125","2011-06-20",4.98
"1126","2011-06-21",5.23
"1127","2011-06-22",5.04
"1128","2011-06-23",5.13
"1129","2011-06-24",5.07
"1130","2011-06-27",5.16
"1131","2011-06-28",5.09
"1132","2011-06-29",5.09
"1133","2011-06-30",5.13
"1134","2011-07-01",5.16
"1135","2011-07-05",5.19
"1136","2011-07-06",5.34
"1137","2011-07-07",5.53
"1138","2011-07-08",5.45
"1139","2011-07-11",5.34
"1140","2011-07-12",5.47
"1141","2011-07-13",5.5
"1142","2011-07-14",5.38
"1143","2011-07-15",5.35
"1144","2011-07-18",5.22
"1145","2011-07-19",5.39
"1146","2011-07-20",5.37
"1147","2011-07-21",5.49
"1148","2011-07-22",5.42
"1149","2011-07-25",5.38
"1150","2011-07-26",5.42
"1151","2011-07-27",5.13
"1152","2011-07-28",5.08
"1153","2011-07-29",5.1
"1154","2011-08-01",5.09
"1155","2011-08-02",4.9
"1156","2011-08-03",4.9
"1157","2011-08-04",4.52
"1158","2011-08-05",4.38
"1159","2011-08-08",3.96
"1160","2011-08-09",4.35
"1161","2011-08-10",4
"1162","2011-08-11",4.24
"1163","2011-08-12",4.13
"1164","2011-08-15",4.25
"1165","2011-08-16",4.3
"1166","2011-08-17",4.3
"1167","2011-08-18",4.14
"1168","2011-08-19",4
"1169","2011-08-22",4.01
"1170","2011-08-23",4.1
"1171","2011-08-24",4.19
"1172","2011-08-25",4.02
"1173","2011-08-26",4.12
"1174","2011-08-29",4.28
"1175","2011-08-30",4.23
"1176","2011-08-31",4.15
"1177","2011-09-01",4.04
"1178","2011-09-02",3.94
"1179","2011-09-06",3.92
"1180","2011-09-07",4.01
"1181","2011-09-08",3.88
"1182","2011-09-09",3.75
"1183","2011-09-12",3.75
"1184","2011-09-13",3.86
"1185","2011-09-14",3.99
"1186","2011-09-15",4
"1187","2011-09-16",3.99
"1188","2011-09-19",3.9
"1189","2011-09-20",3.81
"1190","2011-09-21",3.64
"1191","2011-09-22",3.53
"1192","2011-09-23",3.56
"1193","2011-09-26",3.62
"1194","2011-09-27",3.71
"1195","2011-09-28",3.5
"1196","2011-09-29",3.72
"1197","2011-09-30",3.55
"1198","2011-10-03",3.31
"1199","2011-10-04",3.52
"1200","2011-10-05",3.53
"1201","2011-10-06",3.58
"1202","2011-10-07",3.35
"1203","2011-10-10",3.52
"1204","2011-10-11",3.63
"1205","2011-10-12",3.82
"1206","2011-10-13",3.74
"1207","2011-10-14",3.88
"1208","2011-10-17",3.63
"1209","2011-10-18",3.85
"1210","2011-10-19",3.71
"1211","2011-10-20",3.71
"1212","2011-10-21",3.74
"1213","2011-10-24",3.94
"1214","2011-10-25",3.61
"1215","2011-10-26",3.72
"1216","2011-10-27",4.13
"1217","2011-10-28",4.06
"1218","2011-10-31",3.93
"1219","2011-11-01",3.63
"1220","2011-11-02",3.79
"1221","2011-11-03",3.97
"1222","2011-11-04",3.82
"1223","2011-11-07",3.69
"1224","2011-11-08",3.88
"1225","2011-11-09",3.65
"1226","2011-11-10",3.64
"1227","2011-11-11",3.8
"1228","2011-11-14",3.73
"1229","2011-11-15",3.85
"1230","2011-11-16",3.76
"1231","2011-11-17",3.61
"1232","2011-11-18",3.7
"1233","2011-11-21",3.53
"1234","2011-11-22",3.53
"1235","2011-11-23",3.53
"1236","2011-11-25",3.46
"1237","2011-11-28",3.54
"1238","2011-11-29",3.42
"1239","2011-11-30",3.58
"1240","2011-12-01",3.45
"1241","2011-12-02",3.53
"1242","2011-12-05",3.62
"1243","2011-12-06",3.64
"1244","2011-12-07",3.72
"1245","2011-12-08",3.52
"1246","2011-12-09",3.69
"1247","2011-12-12",3.65
"1248","2011-12-13",3.54
"1249","2011-12-14",3.58
"1250","2011-12-15",3.66
"1251","2011-12-16",3.61
"1252","2011-12-19",3.51
"1253","2011-12-20",3.67
"1254","2011-12-21",3.62
"1255","2011-12-22",3.74
"1256","2011-12-23",3.71
"1257","2011-12-27",3.66
"1258","2011-12-28",3.54
"1259","2011-12-29",3.44
"1260","2011-12-30",3.46
"1261","2012-01-03",3.64
"1262","2012-01-04",3.62
"1263","2012-01-05",3.56
"1264","2012-01-06",3.57
"1265","2012-01-09",3.5
"1266","2012-01-10",3.58
"1267","2012-01-11",3.62
"1268","2012-01-12",3.77
"1269","2012-01-13",3.77
"1270","2012-01-17",3.81
"1271","2012-01-18",3.9
"1272","2012-01-19",3.86
"1273","2012-01-20",4
"1274","2012-01-23",4.21
"1275","2012-01-24",4.4
"1276","2012-01-25",4.58
"1277","2012-01-26",4.31
"1278","2012-01-27",4.4
"1279","2012-01-30",4.25
"1280","2012-01-31",4.41
"1281","2012-02-01",4.41
"1282","2012-02-02",4.47
"1283","2012-02-03",4.6
"1284","2012-02-06",4.57
"1285","2012-02-07",4.56
"1286","2012-02-08",4.39
"1287","2012-02-09",4.35
"1288","2012-02-10",4.19
"1289","2012-02-13",4.2
"1290","2012-02-14",4.16
"1291","2012-02-15",4.11
"1292","2012-02-16",4.3
"1293","2012-02-17",4.28
"1294","2012-02-21",4.21
"1295","2012-02-22",4.23
"1296","2012-02-23",4.3
"1297","2012-02-24",4.27
"1298","2012-02-27",4.32
"1299","2012-02-28",4.34
"1300","2012-02-29",4.3
"1301","2012-03-01",4.28
"1302","2012-03-02",4.07
"1303","2012-03-05",4.03
"1304","2012-03-06",3.9
"1305","2012-03-07",4.01
"1306","2012-03-08",4.1
"1307","2012-03-09",4.14
"1308","2012-03-12",4.15
"1309","2012-03-13",4.2
"1310","2012-03-14",4.2
"1311","2012-03-15",4.2
"1312","2012-03-16",4.16
"1313","2012-03-19",4.22
"1314","2012-03-20",4.27
"1315","2012-03-21",4.31
"1316","2012-03-22",4.3
"1317","2012-03-23",4.47
"1318","2012-03-26",4.54
"1319","2012-03-27",4.46
"1320","2012-03-28",4.31
"1321","2012-03-29",4.29
"1322","2012-03-30",4.15
"1323","2012-04-02",4.27
"1324","2012-04-03",4.31
"1325","2012-04-04",4.17
"1326","2012-04-05",4.13
"1327","2012-04-09",4.06
"1328","2012-04-10",3.99
"1329","2012-04-11",3.98
"1330","2012-04-12",4
"1331","2012-04-13",3.92
"1332","2012-04-16",4
"1333","2012-04-17",4.08
"1334","2012-04-18",3.99
"1335","2012-04-19",3.93
"1336","2012-04-20",3.95
"1337","2012-04-23",3.87
"1338","2012-04-24",4
"1339","2012-04-25",4.13
"1340","2012-04-26",4.14
"1341","2012-04-27",4.13
"1342","2012-04-30",4.03
"1343","2012-05-01",3.95
"1344","2012-05-02",3.94
"1345","2012-05-03",3.76
"1346","2012-05-04",3.7
"1347","2012-05-07",3.82
"1348","2012-05-08",3.85
"1349","2012-05-09",3.82
"1350","2012-05-10",3.76
"1351","2012-05-11",3.71
"1352","2012-05-14",3.56
"1353","2012-05-15",3.5
"1354","2012-05-16",3.39
"1355","2012-05-17",3.33
"1356","2012-05-18",3.25
"1357","2012-05-21",3.29
"1358","2012-05-22",3.05
"1359","2012-05-23",3.09
"1360","2012-05-24",3.14
"1361","2012-05-25",3.13
"1362","2012-05-29",3.3
"1363","2012-05-30",3.42
"1364","2012-05-31",3.53
"1365","2012-06-01",3.27
"1366","2012-06-04",3.23
"1367","2012-06-05",3.22
"1368","2012-06-06",3.6
"1369","2012-06-07",3.55
"1370","2012-06-08",3.66
"1371","2012-06-11",3.38
"1372","2012-06-12",3.52
"1373","2012-06-13",3.44
"1374","2012-06-14",3.47
"1375","2012-06-15",3.65
"1376","2012-06-18",3.57
"1377","2012-06-19",3.83
"1378","2012-06-20",3.76
"1379","2012-06-21",3.62
"1380","2012-06-22",3.83
"1381","2012-06-25",3.59
"1382","2012-06-26",3.6
"1383","2012-06-27",3.73
"1384","2012-06-28",3.65
"1385","2012-06-29",3.8
"1386","2012-07-02",3.95
"1387","2012-07-03",4.01
"1388","2012-07-05",4.04
"1389","2012-07-06",4
"1390","2012-07-09",3.87
"1391","2012-07-10",3.83
"1392","2012-07-11",3.98
"1393","2012-07-12",4.1
"1394","2012-07-13",4.14
"1395","2012-07-16",4.22
"1396","2012-07-17",4.18
"1397","2012-07-18",4.15
"1398","2012-07-19",3.92
"1399","2012-07-20",3.8
"1400","2012-07-23",3.66
"1401","2012-07-24",3.62
"1402","2012-07-25",3.68
"1403","2012-07-26",3.75
"1404","2012-07-27",3.84
"1405","2012-07-30",3.76
"1406","2012-07-31",3.72
"1407","2012-08-01",3.58
"1408","2012-08-02",3.58
"1409","2012-08-03",3.78
"1410","2012-08-06",3.8
"1411","2012-08-07",3.83
"1412","2012-08-08",3.74
"1413","2012-08-09",3.71
"1414","2012-08-10",3.61
"1415","2012-08-13",3.67
"1416","2012-08-14",3.65
"1417","2012-08-15",3.67
"1418","2012-08-16",3.81
"1419","2012-08-17",3.85
"1420","2012-08-20",3.79
"1421","2012-08-21",3.78
"1422","2012-08-22",3.75
"1423","2012-08-23",3.82
"1424","2012-08-24",3.76
"1425","2012-08-27",3.7
"1426","2012-08-28",3.71
"1427","2012-08-29",3.63
"1428","2012-08-30",3.53
"1429","2012-08-31",3.66
"1430","2012-09-04",3.63
"1431","2012-09-05",3.71
"1432","2012-09-06",3.83
"1433","2012-09-07",3.72
"1434","2012-09-10",3.68
"1435","2012-09-11",3.8
"1436","2012-09-12",3.83
"1437","2012-09-13",3.96
"1438","2012-09-14",3.92
"1439","2012-09-17",3.99
"1440","2012-09-18",4.05
"1441","2012-09-19",3.99
"1442","2012-09-20",3.9
"1443","2012-09-21",4.01
"1444","2012-09-24",3.99
"1445","2012-09-25",3.87
"1446","2012-09-26",3.76
"1447","2012-09-27",3.85
"1448","2012-09-28",3.79
"1449","2012-10-01",3.79
"1450","2012-10-02",3.78
"1451","2012-10-03",3.76
"1452","2012-10-04",3.92
"1453","2012-10-05",3.86
"1454","2012-10-08",3.8
"1455","2012-10-09",3.75
"1456","2012-10-10",3.79
"1457","2012-10-11",3.77
"1458","2012-10-12",3.7
"1459","2012-10-15",3.71
"1460","2012-10-16",3.74
"1461","2012-10-17",3.72
"1462","2012-10-18",3.65
"1463","2012-10-19",3.55
"1464","2012-10-22",3.47
"1465","2012-10-23",3.41
"1466","2012-10-24",3.38
"1467","2012-10-25",3.4
"1468","2012-10-26",3.41
"1469","2012-10-31",3.43
"1470","2012-11-01",3.49
"1471","2012-11-02",3.36
"1472","2012-11-05",3.39
"1473","2012-11-06",3.38
"1474","2012-11-07",3.23
"1475","2012-11-08",3.16
"1476","2012-11-09",3.25
"1477","2012-11-12",3.22
"1478","2012-11-13",3.16
"1479","2012-11-14",3.06
"1480","2012-11-15",3.08
"1481","2012-11-16",3.08
"1482","2012-11-19",3.26
"1483","2012-11-20",3.3
"1484","2012-11-21",3.37
"1485","2012-11-23",3.37
"1486","2012-11-26",3.32
"1487","2012-11-27",3.26
"1488","2012-11-28",3.2
"1489","2012-11-29",3.23
"1490","2012-11-30",3.24
"1491","2012-12-03",3.25
"1492","2012-12-04",3.22
"1493","2012-12-05",3.19
"1494","2012-12-06",3.21
"1495","2012-12-07",3.18
"1496","2012-12-10",3.14
"1497","2012-12-11",3.28
"1498","2012-12-12",3.27
"1499","2012-12-13",3.19
"1500","2012-12-14",3.21
"1501","2012-12-17",3.2
"1502","2012-12-18",3.33
"1503","2012-12-19",3.35
"1504","2012-12-20",3.45
"1505","2012-12-21",3.5
"1506","2012-12-24",3.43
"1507","2012-12-26",3.39
"1508","2012-12-27",3.37
"1509","2012-12-28",3.34
"1510","2012-12-31",3.3
"1511","2013-01-02",3.42
"1512","2013-01-03",3.47
"1513","2013-01-04",3.5
"1514","2013-01-07",3.61
"1515","2013-01-08",3.67
"1516","2013-01-09",3.67
"1517","2013-01-10",3.69
"1518","2013-01-11",3.64
"1519","2013-01-14",3.62
"1520","2013-01-15",3.54
"1521","2013-01-16",3.5
"1522","2013-01-17",3.6
"1523","2013-01-18",3.64
"1524","2013-01-22",3.75
"1525","2013-01-23",3.62
"1526","2013-01-24",3.72
"1527","2013-01-25",3.68
"1528","2013-01-28",3.72
"1529","2013-01-29",3.74
"1530","2013-01-30",3.74
"1531","2013-01-31",3.79
"1532","2013-02-01",3.87
"1533","2013-02-04",3.88
"1534","2013-02-05",3.92
"1535","2013-02-06",3.89
"1536","2013-02-07",3.87
"1537","2013-02-08",3.9
"1538","2013-02-11",3.91
"1539","2013-02-12",3.85
"1540","2013-02-13",3.83
"1541","2013-02-14",3.86
"1542","2013-02-15",3.76
"1543","2013-02-19",3.84
"1544","2013-02-20",3.64
"1545","2013-02-21",3.56
"1546","2013-02-22",3.64
"1547","2013-02-25",3.5
"1548","2013-02-26",3.5
"1549","2013-02-27",3.52
"1550","2013-02-28",3.56
"1551","2013-03-01",3.68
"1552","2013-03-04",3.7
"1553","2013-03-05",3.66
"1554","2013-03-06",3.58
"1555","2013-03-07",3.64
"1556","2013-03-08",3.69
"1557","2013-03-11",3.74
"1558","2013-03-12",3.63
"1559","2013-03-13",3.68
"1560","2013-03-14",3.7
"1561","2013-03-15",3.74
"1562","2013-03-18",3.66
"1563","2013-03-19",3.59
"1564","2013-03-20",3.6
"1565","2013-03-21",3.54
"1566","2013-03-22",3.61
"1567","2013-03-25",3.68
"1568","2013-03-26",3.62
"1569","2013-03-27",3.62
"1570","2013-03-28",3.6
"1571","2013-04-01",3.5
"1572","2013-04-02",3.37
"1573","2013-04-03",3.29
"1574","2013-04-04",3.23
"1575","2013-04-05",3.15
"1576","2013-04-08",3.24
"1577","2013-04-09",3.21
"1578","2013-04-10",3.26
"1579","2013-04-11",3.23
"1580","2013-04-12",3.21
"1581","2013-04-15",3.1
"1582","2013-04-16",3.14
"1583","2013-04-17",3.12
"1584","2013-04-18",3.07
"1585","2013-04-19",3.13
"1586","2013-04-22",3.18
"1587","2013-04-23",3.19
"1588","2013-04-24",3.22
"1589","2013-04-25",3.38
"1590","2013-04-26",3.28
"1591","2013-04-29",3.27
"1592","2013-04-30",3.3
"1593","2013-05-01",3.14
"1594","2013-05-02",3.15
"1595","2013-05-03",3.22
"1596","2013-05-06",3.37
"1597","2013-05-07",3.27
"1598","2013-05-08",3.23
"1599","2013-05-09",3.2
"1600","2013-05-10",3.18
"1601","2013-05-13",3.17
"1602","2013-05-14",3.23
"1603","2013-05-15",3.22
"1604","2013-05-16",3.22
"1605","2013-05-17",3.26
"1606","2013-05-20",3.33
"1607","2013-05-21",3.31
"1608","2013-05-22",3.26
"1609","2013-05-23",3.26
"1610","2013-05-24",3.23
"1611","2013-05-28",3.31
"1612","2013-05-29",3.27
"1613","2013-05-30",3.26
"1614","2013-05-31",3.52
"1615","2013-06-03",3.69
"1616","2013-06-04",3.64
"1617","2013-06-05",3.56
"1618","2013-06-06",3.6
"1619","2013-06-07",3.47
"1620","2013-06-10",3.38
"1621","2013-06-11",3.3
"1622","2013-06-12",3.24
"1623","2013-06-13",3.27
"1624","2013-06-14",3.25
"1625","2013-06-17",3.4
"1626","2013-06-18",3.37
"1627","2013-06-19",3.28
"1628","2013-06-20",3.23
"1629","2013-06-21",3.24
"1630","2013-06-24",3.1
"1631","2013-06-25",3.1
"1632","2013-06-26",3.1
"1633","2013-06-27",3.11
"1634","2013-06-28",3.04
"1635","2013-07-01",3.16
"1636","2013-07-02",3.13
"1637","2013-07-03",3.18
"1638","2013-07-05",3.18
"1639","2013-07-08",3.13
"1640","2013-07-09",3.11
"1641","2013-07-10",3.12
"1642","2013-07-11",3.17
"1643","2013-07-12",3.1
"1644","2013-07-15",3.1
"1645","2013-07-16",3.09
"1646","2013-07-17",3.13
"1647","2013-07-18",3.12
"1648","2013-07-19",3.1
"1649","2013-07-22",3.09
"1650","2013-07-23",3.07
"1651","2013-07-24",3.07
"1652","2013-07-25",3.1
"1653","2013-07-26",3.14
"1654","2013-07-29",3.08
"1655","2013-07-30",3.12
"1656","2013-07-31",3.12
"1657","2013-08-01",3.1
"1658","2013-08-02",3.14
"1659","2013-08-05",3.13
"1660","2013-08-06",3.2
"1661","2013-08-07",3.16
"1662","2013-08-08",3.17
"1663","2013-08-09",3.17
"1664","2013-08-12",3.15
"1665","2013-08-13",3.09
"1666","2013-08-14",3.12
"1667","2013-08-15",3.11
"1668","2013-08-16",3.08
"1669","2013-08-19",3.09
"1670","2013-08-20",3.09
"1671","2013-08-21",3.07
"1672","2013-08-22",3.11
"1673","2013-08-23",3.09
"1674","2013-08-26",3.05
"1675","2013-08-27",3.03
"1676","2013-08-28",3.03
"1677","2013-08-29",3.06
"1678","2013-08-30",3.05
"1679","2013-09-03",3.04
"1680","2013-09-04",3.04
"1681","2013-09-05",3.05
"1682","2013-09-06",3.05
"1683","2013-09-09",3.04
"1684","2013-09-10",3.06
"1685","2013-09-11",3.05
"1686","2013-09-12",3.02
"1687","2013-09-13",3.03
"1688","2013-09-16",3.02
"1689","2013-09-17",2.98
"1690","2013-09-18",2.99
"1691","2013-09-19",2.98
"1692","2013-09-20",2.99
"1693","2013-09-23",3.02
"1694","2013-09-24",3.07
"1695","2013-09-25",3.08
"1696","2013-09-26",3.04
"1697","2013-09-27",2.97
"1698","2013-09-30",3
"1699","2013-10-01",2.98
"1700","2013-10-02",3
"1701","2013-10-03",3
"1702","2013-10-04",3.07
"1703","2013-10-07",3.08
"1704","2013-10-08",3.03
"1705","2013-10-09",3.02
"1706","2013-10-10",3.04
"1707","2013-10-11",3.03
"1708","2013-10-14",3.02
"1709","2013-10-15",3.02
"1710","2013-10-16",3.05
"1711","2013-10-17",3.04
"1712","2013-10-18",3.07
"1713","2013-10-21",3.04
"1714","2013-10-22",3.06
"1715","2013-10-23",3.05
"1716","2013-10-24",3.08
"1717","2013-10-25",3.08
"1718","2013-10-28",3.14
"1719","2013-10-29",3.13
"1720","2013-10-30",3.08
"1721","2013-10-31",3.13
"1722","2013-11-01",3.11
"1723","2013-11-04",3.07
"1724","2013-11-05",3.08
"1725","2013-11-06",3.05
"1726","2013-11-07",3.05
"1727","2013-11-08",3.07
"1728","2013-11-11",3.07
"1729","2013-11-12",3.04
"1730","2013-11-13",3.09
"1731","2013-11-14",3.05
"1732","2013-11-15",3.07
"1733","2013-11-18",3.08
"1734","2013-11-19",3.12
"1735","2013-11-20",3.12
"1736","2013-11-21",3.17
"1737","2013-11-22",3.17
"1738","2013-11-25",3.15
"1739","2013-11-26",3.17
"1740","2013-11-27",3.17
"1741","2013-11-29",3.23
"1742","2013-12-02",3.23
"1743","2013-12-03",3.11
"1744","2013-12-04",3.07
"1745","2013-12-05",3.07
"1746","2013-12-06",3.08
"1747","2013-12-09",3.09
"1748","2013-12-10",3.07
"1749","2013-12-11",3.08
"1750","2013-12-12",3.02
"1751","2013-12-13",3
"1752","2013-12-16",3.02
"1753","2013-12-17",3
"1754","2013-12-18",3.07
"1755","2013-12-19",3.01
"1756","2013-12-20",3.02
"1757","2013-12-23",3.06
"1758","2013-12-24",3.06
"1759","2013-12-26",3.05
"1760","2013-12-27",2.98
"1761","2013-12-30",2.99
"1762","2013-12-31",2.98
"1763","2014-01-02",3
"1764","2014-01-03",3
"1765","2014-01-06",3.11
"1766","2014-01-07",3.07
"1767","2014-01-08",3.05
"1768","2014-01-09",3.06
"1769","2014-01-10",3.14
"1770","2014-01-13",3.13
"1771","2014-01-14",3.11
"1772","2014-01-15",3.07
"1773","2014-01-16",3.09
"1774","2014-01-17",3.09
"1775","2014-01-21",3.08
"1776","2014-01-22",3.12
"1777","2014-01-23",3.09
"1778","2014-01-24",3.07
"1779","2014-01-27",3.03
"1780","2014-01-28",3.03
"1781","2014-01-29",3
"1782","2014-01-30",3.01
"1783","2014-01-31",3.01
"1784","2014-02-03",3.02
"1785","2014-02-04",3
"1786","2014-02-05",2.98
"1787","2014-02-06",2.98
"1788","2014-02-07",2.98
"1789","2014-02-10",3.04
"1790","2014-02-11",3.03
"1791","2014-02-12",3.01
"1792","2014-02-13",2.99
"1793","2014-02-14",3.03
"1794","2014-02-18",2.83
"1795","2014-02-19",3.02
"1796","2014-02-20",3.06
"1797","2014-02-21",3.05
"1798","2014-02-24",3.06
"1799","2014-02-25",2.99
"1800","2014-02-26",3.04
"1801","2014-02-27",3.02
"1802","2014-02-28",3.06
"1803","2014-03-03",3.03
"1804","2014-03-04",3.03
"1805","2014-03-05",3.06
"1806","2014-03-06",3.05
"1807","2014-03-07",3.11
"1808","2014-03-10",3.27
"1809","2014-03-11",3.52
"1810","2014-03-12",3.48
"1811","2014-03-13",3.76
"1812","2014-03-14",3.75
"1813","2014-03-17",3.58
"1814","2014-03-18",3.54
"1815","2014-03-19",3.5
"1816","2014-03-20",3.39
"1817","2014-03-21",3.41
"1818","2014-03-24",3.47
"1819","2014-03-25",3.5
"1820","2014-03-26",3.55
"1821","2014-03-27",3.52
"1822","2014-03-28",3.57
"1823","2014-03-31",3.47
"1824","2014-04-01",3.55
"1825","2014-04-02",3.83
"1826","2014-04-03",3.73
"1827","2014-04-04",3.57
"1828","2014-04-07",3.7
"1829","2014-04-08",3.58
"1830","2014-04-09",3.62
"1831","2014-04-10",3.58
"1832","2014-04-11",3.5
"1833","2014-04-14",3.43
"1834","2014-04-15",3.42
"1835","2014-04-16",3.39
"1836","2014-04-17",3.38
"1837","2014-04-21",3.36
"1838","2014-04-22",3.39
"1839","2014-04-23",3.47
"1840","2014-04-24",3.66
"1841","2014-04-25",3.69
"1842","2014-04-28",3.68
"1843","2014-04-29",3.57
"1844","2014-04-30",3.59
"1845","2014-05-01",3.6
"1846","2014-05-02",3.5
"1847","2014-05-05",3.47
"1848","2014-05-06",3.43
"1849","2014-05-07",3.39
"1850","2014-05-08",3.51
"1851","2014-05-09",3.5
"1852","2014-05-12",3.5
"1853","2014-05-13",3.43
"1854","2014-05-14",3.41
"1855","2014-05-15",3.39
"1856","2014-05-16",3.38
"1857","2014-05-19",3.39
"1858","2014-05-20",3.35
"1859","2014-05-21",3.41
"1860","2014-05-22",3.38
"1861","2014-05-23",3.35
"1862","2014-05-27",3.3
"1863","2014-05-28",3.23
"1864","2014-05-29",3.24
"1865","2014-05-30",3.31
"1866","2014-06-02",3.31
"1867","2014-06-03",3.27
"1868","2014-06-04",3.24
"1869","2014-06-05",3.22
"1870","2014-06-06",3.25
"1871","2014-06-09",3.29
"1872","2014-06-10",3.32
"1873","2014-06-11",3.32
"1874","2014-06-12",3.27
"1875","2014-06-13",3.31
"1876","2014-06-16",3.3
"1877","2014-06-17",3.33
"1878","2014-06-18",3.3
"1879","2014-06-19",3.32
"1880","2014-06-20",3.28
"1881","2014-06-23",3.28
"1882","2014-06-24",3.27
"1883","2014-06-25",3.24
"1884","2014-06-26",3.29
"1885","2014-06-27",3.13
"1886","2014-06-30",3.18
"1887","2014-07-01",3.22
"1888","2014-07-02",3.24
"1889","2014-07-03",3.24
"1890","2014-07-07",3.23
"1891","2014-07-08",3.18
"1892","2014-07-09",3.18
"1893","2014-07-10",3.23
"1894","2014-07-11",3.21
"1895","2014-07-14",3.23
"1896","2014-07-15",3.22
"1897","2014-07-16",3.18
"1898","2014-07-17",3.17
"1899","2014-07-18",3.17
"1900","2014-07-21",3.16
"1901","2014-07-22",3.19
"1902","2014-07-23",3.18
"1903","2014-07-24",3.17
"1904","2014-07-25",3.15
"1905","2014-07-28",3.15
"1906","2014-07-29",3.15
"1907","2014-07-30",3.17
"1908","2014-07-31",3.12
"1909","2014-08-01",3.14
"1910","2014-08-04",3.11
"1911","2014-08-05",3.09
"1912","2014-08-06",3.11
"1913","2014-08-07",3.11
"1914","2014-08-08",3.12
"1915","2014-08-11",3.11
"1916","2014-08-12",3.09
"1917","2014-08-13",3.09
"1918","2014-08-14",3.17
"1919","2014-08-15",3.11
"1920","2014-08-18",3.14
"1921","2014-08-19",3.16
"1922","2014-08-20",3.19
"1923","2014-08-21",3.19
"1924","2014-08-22",3.18
"1925","2014-08-25",3.14
"1926","2014-08-26",3.13
"1927","2014-08-27",3.18
"1928","2014-08-28",3.23
"1929","2014-08-29",3.32
"1930","2014-09-02",3.33
"1931","2014-09-03",3.36
"1932","2014-09-04",3.39
"1933","2014-09-05",3.42
"1934","2014-09-08",3.42
"1935","2014-09-09",3.35
"1936","2014-09-10",3.35
