"","date","CF"
"981","2010-11-22",23.6
"982","2010-11-23",24.294001
"983","2010-11-24",24.922001
"984","2010-11-26",24.562
"985","2010-11-29",24.412001
"986","2010-11-30",24.153999
"987","2010-12-01",24.808001
"988","2010-12-02",24.75
"989","2010-12-03",25.365999
"990","2010-12-06",25.049999
"991","2010-12-07",24.524
"992","2010-12-08",24.266001
"993","2010-12-09",24.341999
"994","2010-12-10",24.601999
"995","2010-12-13",24
"996","2010-12-14",23.492001
"997","2010-12-15",23.934
"998","2010-12-16",24.358
"999","2010-12-17",24.996
"1000","2010-12-20",25.318001
"1001","2010-12-21",25.836
"1002","2010-12-22",25.766001
"1003","2010-12-23",26.997999
"1004","2010-12-27",26.846001
"1005","2010-12-28",26.398001
"1006","2010-12-29",26.969999
"1007","2010-12-30",27.334
"1008","2010-12-31",27.030001
"1009","2011-01-03",27.246
"1010","2011-01-04",26.996
"1011","2011-01-05",27.4
"1012","2011-01-06",27.604
"1013","2011-01-07",27.493999
"1014","2011-01-10",27.098
"1015","2011-01-11",27.014
"1016","2011-01-12",28.362
"1017","2011-01-13",28.493999
"1018","2011-01-14",29.254
"1019","2011-01-18",29.889999
"1020","2011-01-19",28.034
"1021","2011-01-20",27.166
"1022","2011-01-21",26.66
"1023","2011-01-24",26.454
"1024","2011-01-25",26.146
"1025","2011-01-26",26.912001
"1026","2011-01-27",26.752001
"1027","2011-01-28",26.796
"1028","2011-01-31",27.007999
"1029","2011-02-01",27.68
"1030","2011-02-02",28.997999
"1031","2011-02-03",28.444
"1032","2011-02-04",28.532
"1033","2011-02-07",29.246
"1034","2011-02-08",29.294001
"1035","2011-02-09",30.403999
"1036","2011-02-10",30.073999
"1037","2011-02-11",30.068001
"1038","2011-02-14",30.356001
"1039","2011-02-15",28.780001
"1040","2011-02-16",28.968
"1041","2011-02-17",29.562
"1042","2011-02-18",27.573999
"1043","2011-02-22",26.4
"1044","2011-02-23",26.888
"1045","2011-02-24",26.804001
"1046","2011-02-25",28.007999
"1047","2011-02-28",28.256001
"1048","2011-03-01",27.393999
"1049","2011-03-02",27.016001
"1050","2011-03-03",28.028
"1051","2011-03-04",26.862
"1052","2011-03-07",25.780001
"1053","2011-03-08",25.788
"1054","2011-03-09",25.306
"1055","2011-03-10",24.796
"1056","2011-03-11",25.204
"1057","2011-03-14",25.194
"1058","2011-03-15",24.955999
"1059","2011-03-16",25.378
"1060","2011-03-17",25.906
"1061","2011-03-18",25.48
"1062","2011-03-21",25.427999
"1063","2011-03-22",24.511999
"1064","2011-03-23",25.1
"1065","2011-03-24",25.164
"1066","2011-03-25",26.42
"1067","2011-03-28",25.563999
"1068","2011-03-29",25.952
"1069","2011-03-30",26.521999
"1070","2011-03-31",27.358
"1071","2011-04-01",27.858
"1072","2011-04-04",28.444
"1073","2011-04-05",28.716
"1074","2011-04-06",28.07
"1075","2011-04-07",27.950001
"1076","2011-04-08",27.708
"1077","2011-04-11",27.086
"1078","2011-04-12",26.764
"1079","2011-04-13",26.818001
"1080","2011-04-14",26.738001
"1081","2011-04-15",25.996
"1082","2011-04-18",26.591999
"1083","2011-04-19",26.978001
"1084","2011-04-20",26.643999
"1085","2011-04-21",27.768
"1086","2011-04-25",27.788
"1087","2011-04-26",28.068001
"1088","2011-04-27",27.862
"1089","2011-04-28",27.782
"1090","2011-04-29",28.309999
"1091","2011-05-02",27.882
"1092","2011-05-03",26.591999
"1093","2011-05-04",26.062
"1094","2011-05-05",25.85
"1095","2011-05-06",27.563999
"1096","2011-05-09",28.559999
"1097","2011-05-10",28.294001
"1098","2011-05-11",27.459999
"1099","2011-05-12",27.007999
"1100","2011-05-13",26.716
"1101","2011-05-16",26.992001
"1102","2011-05-17",26.85
"1103","2011-05-18",28.038
"1104","2011-05-19",28.285999
"1105","2011-05-20",27.812
"1106","2011-05-23",29.549999
"1107","2011-05-24",29.309999
"1108","2011-05-25",30.198
"1109","2011-05-26",30.038
"1110","2011-05-27",31.038
"1111","2011-05-31",30.756001
"1112","2011-06-01",29.620001
"1113","2011-06-02",30.038
"1114","2011-06-03",30.282
"1115","2011-06-06",29.620001
"1116","2011-06-07",29.414
"1117","2011-06-08",29.724001
"1118","2011-06-09",30.972
"1119","2011-06-10",30.511999
"1120","2011-06-13",30.028
"1121","2011-06-14",30.879999
"1122","2011-06-15",29.6
"1123","2011-06-16",28.478001
"1124","2011-06-17",27.212
"1125","2011-06-20",27.714001
"1126","2011-06-21",29.356001
"1127","2011-06-22",28.549999
"1128","2011-06-23",28.594
"1129","2011-06-24",28.129999
"1130","2011-06-27",28.796
"1131","2011-06-28",29.393999
"1132","2011-06-29",29.870001
"1133","2011-06-30",28.334
"1134","2011-07-01",27.903999
"1135","2011-07-05",28.625999
"1136","2011-07-06",28.59
"1137","2011-07-07",29.138
"1138","2011-07-08",29.802
"1139","2011-07-11",28.972
"1140","2011-07-12",29.5
"1141","2011-07-13",30.021999
"1142","2011-07-14",29.958
"1143","2011-07-15",30.844
"1144","2011-07-18",30.312
"1145","2011-07-19",31.33
"1146","2011-07-20",31.48
"1147","2011-07-21",32.237999
"1148","2011-07-22",32.049999
"1149","2011-07-25",32.057999
"1150","2011-07-26",31.898001
"1151","2011-07-27",31.174
"1152","2011-07-28",31.766001
"1153","2011-07-29",31.063999
"1154","2011-08-01",31.450001
"1155","2011-08-02",30.582001
"1156","2011-08-03",31.004
"1157","2011-08-04",28.318001
"1158","2011-08-05",29.332001
"1159","2011-08-08",27.65
"1160","2011-08-09",30.006001
"1161","2011-08-10",29.917999
"1162","2011-08-11",32.838001
"1163","2011-08-12",33.639999
"1164","2011-08-15",33.928001
"1165","2011-08-16",33.562
"1166","2011-08-17",34.382
"1167","2011-08-18",32.84
"1168","2011-08-19",32.962002
"1169","2011-08-22",34.113998
"1170","2011-08-23",35.790001
"1171","2011-08-24",35.080002
"1172","2011-08-25",35.034
"1173","2011-08-26",36.07
"1174","2011-08-29",37.720001
"1175","2011-08-30",37.956001
"1176","2011-08-31",36.549999
"1177","2011-09-01",36.5
"1178","2011-09-02",36.377998
"1179","2011-09-06",37.138
"1180","2011-09-07",36.647999
"1181","2011-09-08",37.02
"1182","2011-09-09",36.018002
"1183","2011-09-12",35.408001
"1184","2011-09-13",35.439999
"1185","2011-09-14",35.944
"1186","2011-09-15",35.076
"1187","2011-09-16",35.029999
"1188","2011-09-19",35.015999
"1189","2011-09-20",32.734001
"1190","2011-09-21",30.587999
"1191","2011-09-22",29.378
"1192","2011-09-23",29.138
"1193","2011-09-26",30.417999
"1194","2011-09-27",30.99
"1195","2011-09-28",28.996
"1196","2011-09-29",28.188
"1197","2011-09-30",24.677999
"1198","2011-10-03",24.195999
"1199","2011-10-04",24.82
"1200","2011-10-05",26.708
"1201","2011-10-06",28.548
"1202","2011-10-07",26.941999
"1203","2011-10-10",28.077999
"1204","2011-10-11",29.362
"1205","2011-10-12",28.92
"1206","2011-10-13",29.504
"1207","2011-10-14",30.1
"1208","2011-10-17",29.048
"1209","2011-10-18",29.722
"1210","2011-10-19",28.704
"1211","2011-10-20",29.462
"1212","2011-10-21",30.68
"1213","2011-10-24",31.827999
"1214","2011-10-25",31.58
"1215","2011-10-26",32.321999
"1216","2011-10-27",33.602001
"1217","2011-10-28",34.028
"1218","2011-10-31",32.453999
"1219","2011-11-01",31.726
"1220","2011-11-02",33.862
"1221","2011-11-03",34.863998
"1222","2011-11-04",34.764
"1223","2011-11-07",34.804001
"1224","2011-11-08",35.284
"1225","2011-11-09",33.216
"1226","2011-11-10",33.827999
"1227","2011-11-11",34.523998
"1228","2011-11-14",34.194
"1229","2011-11-15",33.902
"1230","2011-11-16",33.396
"1231","2011-11-17",29.638
"1232","2011-11-18",30.336
"1233","2011-11-21",29.870001
"1234","2011-11-22",30.204
"1235","2011-11-23",28.959999
"1236","2011-11-25",27.950001
"1237","2011-11-28",29.208
"1238","2011-11-29",28.752001
"1239","2011-11-30",27.959999
"1240","2011-12-01",29.396
"1241","2011-12-02",28.146
"1242","2011-12-05",28.158001
"1243","2011-12-06",29.364
"1244","2011-12-07",29.393999
"1245","2011-12-08",28.386
"1246","2011-12-09",28.312
"1247","2011-12-12",27.870001
"1248","2011-12-13",26.944
"1249","2011-12-14",25.993999
"1250","2011-12-15",26.032
"1251","2011-12-16",25.978001
"1252","2011-12-19",25.974001
"1253","2011-12-20",27.586
"1254","2011-12-21",27.646
"1255","2011-12-22",28.548
"1256","2011-12-23",28.83
"1257","2011-12-27",29.162001
"1258","2011-12-28",28.450001
"1259","2011-12-29",28.798
"1260","2011-12-30",28.996
"1261","2012-01-03",30.761999
"1262","2012-01-04",31.598
"1263","2012-01-05",31.931999
"1264","2012-01-06",31.598
"1265","2012-01-09",31.959999
"1266","2012-01-10",33.242001
"1267","2012-01-11",33.431999
"1268","2012-01-12",33.257999
"1269","2012-01-13",34.509998
"1270","2012-01-17",34.535999
"1271","2012-01-18",33.557999
"1272","2012-01-19",34.236
"1273","2012-01-20",35.098
"1274","2012-01-23",34.695999
"1275","2012-01-24",34.472
"1276","2012-01-25",36.212002
"1277","2012-01-26",34.810001
"1278","2012-01-27",35.917999
"1279","2012-01-30",35.411999
"1280","2012-01-31",35.476002
"1281","2012-02-01",36.762001
"1282","2012-02-02",36.459999
"1283","2012-02-03",37.349998
"1284","2012-02-06",37.484001
"1285","2012-02-07",37.700001
"1286","2012-02-08",37.902
"1287","2012-02-09",37.146
"1288","2012-02-10",36.029999
"1289","2012-02-13",36.462002
"1290","2012-02-14",35.580002
"1291","2012-02-15",35.835999
"1292","2012-02-16",35.178001
"1293","2012-02-17",35.768002
"1294","2012-02-21",36.860001
"1295","2012-02-22",37.208
"1296","2012-02-23",37.464001
"1297","2012-02-24",36.776001
"1298","2012-02-27",37.826
"1299","2012-02-28",38.312
"1300","2012-02-29",37.200001
"1301","2012-03-01",37.846001
"1302","2012-03-02",37.650002
"1303","2012-03-05",35.596001
"1304","2012-03-06",33.793999
"1305","2012-03-07",35.167999
"1306","2012-03-08",36.599998
"1307","2012-03-09",35.745998
"1308","2012-03-12",36
"1309","2012-03-13",36.054001
"1310","2012-03-14",36.299999
"1311","2012-03-15",36.23
"1312","2012-03-16",36.841999
"1313","2012-03-19",36.633999
"1314","2012-03-20",36.798
"1315","2012-03-21",37.208
"1316","2012-03-22",36.487999
"1317","2012-03-23",37.751999
"1318","2012-03-26",37.605999
"1319","2012-03-27",37.506001
"1320","2012-03-28",36.624001
"1321","2012-03-29",35.900002
"1322","2012-03-30",36.529999
"1323","2012-04-02",37.557999
"1324","2012-04-03",37.655998
"1325","2012-04-04",37.419998
"1326","2012-04-05",37.327999
"1327","2012-04-09",36.548
"1328","2012-04-10",35.807999
"1329","2012-04-11",36.369999
"1330","2012-04-12",37.778
"1331","2012-04-13",37.25
"1332","2012-04-16",36.556
"1333","2012-04-17",37.349998
"1334","2012-04-18",37.254002
"1335","2012-04-19",37.16
"1336","2012-04-20",37.334
"1337","2012-04-23",36.462002
"1338","2012-04-24",36.279999
"1339","2012-04-25",38.448002
"1340","2012-04-26",38.598
"1341","2012-04-27",39.594002
"1342","2012-04-30",38.612
"1343","2012-05-01",39.042
"1344","2012-05-02",40.026001
"1345","2012-05-03",39.495998
"1346","2012-05-04",36.782001
"1347","2012-05-07",36.782001
"1348","2012-05-08",36.580002
"1349","2012-05-09",35.037998
"1350","2012-05-10",34.433998
"1351","2012-05-11",34.436001
"1352","2012-05-14",33.155998
"1353","2012-05-15",32.712002
"1354","2012-05-16",32.105999
"1355","2012-05-17",30.85
"1356","2012-05-18",31.402
"1357","2012-05-21",33.23
"1358","2012-05-22",32.296001
"1359","2012-05-23",33.464001
"1360","2012-05-24",33.616001
"1361","2012-05-25",33.312
"1362","2012-05-29",34.639999
"1363","2012-05-30",34.515999
"1364","2012-05-31",34.192001
"1365","2012-06-01",32.417999
"1366","2012-06-04",31.950001
"1367","2012-06-05",33.368
"1368","2012-06-06",33.784
"1369","2012-06-07",33.27
"1370","2012-06-08",34.104
"1371","2012-06-11",33.284
"1372","2012-06-12",33.748001
"1373","2012-06-13",32.827999
"1374","2012-06-14",32.762001
"1375","2012-06-15",33.021999
"1376","2012-06-18",34.181999
"1377","2012-06-19",36.172001
"1378","2012-06-20",35.891998
"1379","2012-06-21",35.015999
"1380","2012-06-22",35.537998
"1381","2012-06-25",36.731998
"1382","2012-06-26",37.785999
"1383","2012-06-27",38.077999
"1384","2012-06-28",38.007999
"1385","2012-06-29",38.748001
"1386","2012-07-02",38.688
"1387","2012-07-03",39.869999
"1388","2012-07-05",39.952
"1389","2012-07-06",39.234001
"1390","2012-07-09",39.130001
"1391","2012-07-10",38.194
"1392","2012-07-11",38.938
"1393","2012-07-12",38.698002
"1394","2012-07-13",39.040001
"1395","2012-07-16",39.73
"1396","2012-07-17",40.728001
"1397","2012-07-18",41.243999
"1398","2012-07-19",40.73
"1399","2012-07-20",40.554001
"1400","2012-07-23",39.588001
"1401","2012-07-24",38.793999
"1402","2012-07-25",39.118
"1403","2012-07-26",38.924
"1404","2012-07-27",40.057999
"1405","2012-07-30",39.5
"1406","2012-07-31",39.152
"1407","2012-08-01",38.924
"1408","2012-08-02",38.877998
"1409","2012-08-03",40.403999
"1410","2012-08-06",40.692001
"1411","2012-08-07",41.214001
"1412","2012-08-08",41.486
"1413","2012-08-09",42.571999
"1414","2012-08-10",41.59
"1415","2012-08-13",41.743999
"1416","2012-08-14",41.622002
"1417","2012-08-15",42.304001
"1418","2012-08-16",43.217999
"1419","2012-08-17",43.326
"1420","2012-08-20",43.116001
"1421","2012-08-21",42.279999
"1422","2012-08-22",42.759998
"1423","2012-08-23",41.346001
"1424","2012-08-24",41.518002
"1425","2012-08-27",41.188
"1426","2012-08-28",41.360001
"1427","2012-08-29",41.5
"1428","2012-08-30",40.712002
"1429","2012-08-31",41.402
"1430","2012-09-04",40.950001
"1431","2012-09-05",41.652
"1432","2012-09-06",42.576
"1433","2012-09-07",42.993999
"1434","2012-09-10",42.43
"1435","2012-09-11",42.257999
"1436","2012-09-12",42.917999
"1437","2012-09-13",44.09
"1438","2012-09-14",44.737999
"1439","2012-09-17",44.082001
"1440","2012-09-18",43.962002
"1441","2012-09-19",44.563999
"1442","2012-09-20",43.986
"1443","2012-09-21",43.740002
"1444","2012-09-24",43.355999
"1445","2012-09-25",42.827999
"1446","2012-09-26",43.18
"1447","2012-09-27",44.023998
"1448","2012-09-28",44.448002
"1449","2012-10-01",44.902
"1450","2012-10-02",44.403999
"1451","2012-10-03",43.995998
"1452","2012-10-04",44.720001
"1453","2012-10-05",44.383999
"1454","2012-10-08",43.633999
"1455","2012-10-09",43.633999
"1456","2012-10-10",42.73
"1457","2012-10-11",42.956001
"1458","2012-10-12",42.102001
"1459","2012-10-15",41.953999
"1460","2012-10-16",42.652
"1461","2012-10-17",43.192001
"1462","2012-10-18",42.32
"1463","2012-10-19",41.335999
"1464","2012-10-22",41.964001
"1465","2012-10-23",41.110001
"1466","2012-10-24",41
"1467","2012-10-25",40.722
"1468","2012-10-26",40.964001
"1469","2012-10-31",41.037998
"1470","2012-11-01",42.175999
"1471","2012-11-02",39.806
"1472","2012-11-05",41.096001
"1473","2012-11-06",41.265999
"1474","2012-11-07",40.397999
"1475","2012-11-08",39.150002
"1476","2012-11-09",39.208
"1477","2012-11-12",39.439999
"1478","2012-11-13",39.453999
"1479","2012-11-14",39.048
"1480","2012-11-15",38.959999
"1481","2012-11-16",39.116001
"1482","2012-11-19",40.73
"1483","2012-11-20",41.164001
"1484","2012-11-21",41.450001
"1485","2012-11-23",42.023998
"1486","2012-11-26",41.675999
"1487","2012-11-27",41.658001
"1488","2012-11-28",41.708
"1489","2012-11-29",42.66
"1490","2012-11-30",42.806
"1491","2012-12-03",41.855999
"1492","2012-12-04",42.504002
"1493","2012-12-05",42.348
"1494","2012-12-06",42.341999
"1495","2012-12-07",42.462002
"1496","2012-12-10",42.737999
"1497","2012-12-11",43.444
"1498","2012-12-12",41.938
"1499","2012-12-13",40.501999
"1500","2012-12-14",41.198002
"1501","2012-12-17",41.051998
"1502","2012-12-18",41.096001
"1503","2012-12-19",41.132
"1504","2012-12-20",40.855999
"1505","2012-12-21",39.959999
"1506","2012-12-24",40.242001
"1507","2012-12-26",40.433998
"1508","2012-12-27",40.282001
"1509","2012-12-28",39.928001
"1510","2012-12-31",40.632
"1511","2013-01-02",41.448002
"1512","2013-01-03",41.251999
"1513","2013-01-04",42.175999
"1514","2013-01-07",42.018002
"1515","2013-01-08",41.402
"1516","2013-01-09",42.849998
"1517","2013-01-10",43.493999
"1518","2013-01-11",43.633999
"1519","2013-01-14",43.737999
"1520","2013-01-15",43.402
"1521","2013-01-16",43.57
"1522","2013-01-17",43.48
"1523","2013-01-18",43.812
"1524","2013-01-22",44.736
"1525","2013-01-23",44.756001
"1526","2013-01-24",45.293999
"1527","2013-01-25",46.056
"1528","2013-01-28",45.638
"1529","2013-01-29",45.816002
"1530","2013-01-30",46.098
"1531","2013-01-31",45.834
"1532","2013-02-01",45.992001
"1533","2013-02-04",45.782001
"1534","2013-02-05",45.504002
"1535","2013-02-06",45.183998
"1536","2013-02-07",45.066002
"1537","2013-02-08",45.231998
"1538","2013-02-11",45.124001
"1539","2013-02-12",44.068001
"1540","2013-02-13",43.577999
"1541","2013-02-14",43.571999
"1542","2013-02-15",43.334
"1543","2013-02-19",43.706001
"1544","2013-02-20",41.414001
"1545","2013-02-21",40.785999
"1546","2013-02-22",40.304001
"1547","2013-02-25",39.452
"1548","2013-02-26",39.046001
"1549","2013-02-27",39.773998
"1550","2013-02-28",40.166
"1551","2013-03-01",40.299999
"1552","2013-03-04",40.084
"1553","2013-03-05",40.306
"1554","2013-03-06",40.403999
"1555","2013-03-07",40.551998
"1556","2013-03-08",41.428001
"1557","2013-03-11",41.630001
"1558","2013-03-12",41.344002
"1559","2013-03-13",40.782001
"1560","2013-03-14",40.702
"1561","2013-03-15",40.778
"1562","2013-03-18",40.414001
"1563","2013-03-19",39.282001
"1564","2013-03-20",39.299999
"1565","2013-03-21",38.771999
"1566","2013-03-22",38.650002
"1567","2013-03-25",38.301998
"1568","2013-03-26",38.666
"1569","2013-03-27",38.352001
"1570","2013-03-28",38.074001
"1571","2013-04-01",38.004002
"1572","2013-04-02",37.223999
"1573","2013-04-03",37.484001
"1574","2013-04-04",38.014
"1575","2013-04-05",37.993999
"1576","2013-04-08",37.938
"1577","2013-04-09",38.195999
"1578","2013-04-10",38.228001
"1579","2013-04-11",37.698002
"1580","2013-04-12",36.448002
"1581","2013-04-15",35.098
"1582","2013-04-16",35.397999
"1583","2013-04-17",34.566002
"1584","2013-04-18",35.612
"1585","2013-04-19",35.830002
"1586","2013-04-22",35.627998
"1587","2013-04-23",35.883999
"1588","2013-04-24",37.417999
"1589","2013-04-25",38.237999
"1590","2013-04-26",37.150002
"1591","2013-04-29",37.759998
"1592","2013-04-30",37.301998
"1593","2013-05-01",36.688
"1594","2013-05-02",36.792
"1595","2013-05-03",36.799999
"1596","2013-05-06",37.223999
"1597","2013-05-07",37.438
"1598","2013-05-08",38.141998
"1599","2013-05-09",38.998001
"1600","2013-05-10",38.993999
"1601","2013-05-13",38.334
"1602","2013-05-14",38.563999
"1603","2013-05-15",38.023998
"1604","2013-05-16",38.150002
"1605","2013-05-17",38.104
"1606","2013-05-20",38.296001
"1607","2013-05-21",37.706001
"1608","2013-05-22",37.784
"1609","2013-05-23",37.776001
"1610","2013-05-24",37.346001
"1611","2013-05-28",37.776001
"1612","2013-05-29",38.799999
"1613","2013-05-30",38.936001
"1614","2013-05-31",38.192001
"1615","2013-06-03",38.712002
"1616","2013-06-04",38.804001
"1617","2013-06-05",38.362
"1618","2013-06-06",38.576
"1619","2013-06-07",38.883999
"1620","2013-06-10",38.756001
"1621","2013-06-11",37.551998
"1622","2013-06-12",36.700001
"1623","2013-06-13",37.127998
"1624","2013-06-14",36.911999
"1625","2013-06-17",36.976002
"1626","2013-06-18",37.726002
"1627","2013-06-19",37.953999
"1628","2013-06-20",36.883999
"1629","2013-06-21",36.534
"1630","2013-06-24",35.265999
"1631","2013-06-25",34.972
"1632","2013-06-26",35.375999
"1633","2013-06-27",35.076
"1634","2013-06-28",34.299999
"1635","2013-07-01",34.056
"1636","2013-07-02",34.368
"1637","2013-07-03",35.004002
"1638","2013-07-05",35.09
"1639","2013-07-08",35.375999
"1640","2013-07-09",36.240002
"1641","2013-07-10",36.167999
"1642","2013-07-11",37.509998
"1643","2013-07-12",36.827999
"1644","2013-07-15",37.066002
"1645","2013-07-16",36.234001
"1646","2013-07-17",36.722
"1647","2013-07-18",36.591999
"1648","2013-07-19",36.784
"1649","2013-07-22",36.514
"1650","2013-07-23",36.200001
"1651","2013-07-24",35.952
"1652","2013-07-25",36.023998
"1653","2013-07-26",36.200001
"1654","2013-07-29",40.459999
"1655","2013-07-30",39.448002
"1656","2013-07-31",39.202
"1657","2013-08-01",39.195999
"1658","2013-08-02",38.667999
"1659","2013-08-05",38.618
"1660","2013-08-06",37.908001
"1661","2013-08-07",37.976002
"1662","2013-08-08",38.382
"1663","2013-08-09",37.650002
"1664","2013-08-12",38.023998
"1665","2013-08-13",38.006001
"1666","2013-08-14",37.610001
"1667","2013-08-15",38.098
"1668","2013-08-16",37.568001
"1669","2013-08-19",37.299999
"1670","2013-08-20",37.577999
"1671","2013-08-21",38.200001
"1672","2013-08-22",38.784
"1673","2013-08-23",38.860001
"1674","2013-08-26",39.414001
"1675","2013-08-27",38.689999
"1676","2013-08-28",37.978001
"1677","2013-08-29",37.866001
"1678","2013-08-30",38.068001
"1679","2013-09-03",38.326
"1680","2013-09-04",38.445999
"1681","2013-09-05",38.501999
"1682","2013-09-06",38.838001
"1683","2013-09-09",39.161999
"1684","2013-09-10",39.537998
"1685","2013-09-11",39.641998
"1686","2013-09-12",38.875999
"1687","2013-09-13",38.765999
"1688","2013-09-16",40.136002
"1689","2013-09-17",40.152
"1690","2013-09-18",41.400002
"1691","2013-09-19",41.223999
"1692","2013-09-20",41.633999
"1693","2013-09-23",41.577999
"1694","2013-09-24",41.596001
"1695","2013-09-25",42.801998
"1696","2013-09-26",42.470001
"1697","2013-09-27",42.096001
"1698","2013-09-30",42.166
"1699","2013-10-01",42.194
"1700","2013-10-02",42.779999
"1701","2013-10-03",42.362
"1702","2013-10-04",43.276001
"1703","2013-10-07",42.911999
"1704","2013-10-08",41.743999
"1705","2013-10-09",41.292
"1706","2013-10-10",41.383999
"1707","2013-10-11",40.91
"1708","2013-10-14",41.216
"1709","2013-10-15",41.032001
"1710","2013-10-16",41.787998
"1711","2013-10-17",41.908001
"1712","2013-10-18",43.032001
"1713","2013-10-21",43.194
"1714","2013-10-22",43.164001
"1715","2013-10-23",42.509998
"1716","2013-10-24",42.026001
"1717","2013-10-25",41.924
"1718","2013-10-28",43.672001
"1719","2013-10-29",43.243999
"1720","2013-10-30",43.273998
"1721","2013-10-31",43.119999
"1722","2013-11-01",42.987999
"1723","2013-11-04",43.526001
"1724","2013-11-05",41.900002
"1725","2013-11-06",42.327999
"1726","2013-11-07",42.152
"1727","2013-11-08",43.872002
"1728","2013-11-11",44.099998
"1729","2013-11-12",43.655998
"1730","2013-11-13",43.48
"1731","2013-11-14",43.742001
"1732","2013-11-15",43.779999
"1733","2013-11-18",43.262001
"1734","2013-11-19",42.896
"1735","2013-11-20",42.891998
"1736","2013-11-21",42.924
"1737","2013-11-22",43.037998
"1738","2013-11-25",42.728001
"1739","2013-11-26",42.868
"1740","2013-11-27",43.299999
"1741","2013-11-29",43.476002
"1742","2013-12-02",43.402
"1743","2013-12-03",42.838001
"1744","2013-12-04",47.414001
"1745","2013-12-05",47.124001
"1746","2013-12-06",46.618
"1747","2013-12-09",46.318001
"1748","2013-12-10",45.953999
"1749","2013-12-11",45.619999
"1750","2013-12-12",45.133999
"1751","2013-12-13",45.110001
"1752","2013-12-16",45.326
"1753","2013-12-17",45.93
"1754","2013-12-18",45.647999
"1755","2013-12-19",45.604
"1756","2013-12-20",45.599998
"1757","2013-12-23",46.223999
"1758","2013-12-24",46.324001
"1759","2013-12-26",46.529999
"1760","2013-12-27",46.226002
"1761","2013-12-30",46.363998
"1762","2013-12-31",46.608002
"1763","2014-01-02",46.737999
"1764","2014-01-03",46.416
"1765","2014-01-06",45.798
"1766","2014-01-07",46.091999
"1767","2014-01-08",46.712002
"1768","2014-01-09",47.998001
"1769","2014-01-10",49.231998
"1770","2014-01-13",48.928001
"1771","2014-01-14",49.132
"1772","2014-01-15",49.686001
"1773","2014-01-16",49.689999
"1774","2014-01-17",49.161999
"1775","2014-01-21",49.301998
"1776","2014-01-22",48.487999
"1777","2014-01-23",47.931999
"1778","2014-01-24",46.535999
"1779","2014-01-27",46.358002
"1780","2014-01-28",46.981998
"1781","2014-01-29",45.914001
"1782","2014-01-30",46.515999
"1783","2014-01-31",46.172001
"1784","2014-02-03",45.226002
"1785","2014-02-04",44.984001
"1786","2014-02-05",45.549999
"1787","2014-02-06",45.986
"1788","2014-02-07",46.812
"1789","2014-02-10",46.577999
"1790","2014-02-11",46.212002
"1791","2014-02-12",45.736
"1792","2014-02-13",46.245998
"1793","2014-02-14",46.330002
"1794","2014-02-18",45.237999
"1795","2014-02-19",47.523998
"1796","2014-02-20",48.172001
"1797","2014-02-21",48.594002
"1798","2014-02-24",48.557999
"1799","2014-02-25",48.585999
"1800","2014-02-26",48.855999
"1801","2014-02-27",49.810001
"1802","2014-02-28",50.18
"1803","2014-03-03",51.174
"1804","2014-03-04",51.403999
"1805","2014-03-05",52.556
"1806","2014-03-06",52.826
"1807","2014-03-07",52.217999
"1808","2014-03-10",52.896
"1809","2014-03-11",51.504002
"1810","2014-03-12",51.147999
"1811","2014-03-13",50.306
"1812","2014-03-14",50.464001
"1813","2014-03-17",50.18
"1814","2014-03-18",50.931999
"1815","2014-03-19",50.459999
"1816","2014-03-20",50.290001
"1817","2014-03-21",50.799999
"1818","2014-03-24",50.543999
"1819","2014-03-25",50.944
"1820","2014-03-26",50.32
"1821","2014-03-27",50.942001
"1822","2014-03-28",51.557999
"1823","2014-03-31",52.127998
"1824","2014-04-01",53.276001
"1825","2014-04-02",53.088001
"1826","2014-04-03",51.964001
"1827","2014-04-04",51.124001
"1828","2014-04-07",50.369999
"1829","2014-04-08",50.886002
"1830","2014-04-09",51.082001
"1831","2014-04-10",49.152
"1832","2014-04-11",47.543999
"1833","2014-04-14",48.198002
"1834","2014-04-15",48.172001
"1835","2014-04-16",49.543999
"1836","2014-04-17",48.467999
"1837","2014-04-21",48.243999
"1838","2014-04-22",48.386002
"1839","2014-04-23",48.638
"1840","2014-04-24",48.057999
"1841","2014-04-25",48.138
"1842","2014-04-28",48.400002
"1843","2014-04-29",48.889999
"1844","2014-04-30",49.034
"1845","2014-05-01",48.400002
"1846","2014-05-02",48.674
"1847","2014-05-05",48.903999
"1848","2014-05-06",48.703999
"1849","2014-05-07",48.972
"1850","2014-05-08",48.273998
"1851","2014-05-09",47.132
"1852","2014-05-12",48.335999
"1853","2014-05-13",49.792
"1854","2014-05-14",49.599998
"1855","2014-05-15",47.84
"1856","2014-05-16",48.147999
"1857","2014-05-19",49.25
"1858","2014-05-20",49.355999
"1859","2014-05-21",49.099998
"1860","2014-05-22",48.922001
"1861","2014-05-23",49.332001
"1862","2014-05-27",49.467999
"1863","2014-05-28",48.374001
"1864","2014-05-29",48.467999
"1865","2014-05-30",48.661999
"1866","2014-06-02",48.900002
"1867","2014-06-03",48.888
"1868","2014-06-04",48.986
"1869","2014-06-05",48.976002
"1870","2014-06-06",49.098
"1871","2014-06-09",48.751999
"1872","2014-06-10",48.576
"1873","2014-06-11",47.849998
"1874","2014-06-12",47.186001
"1875","2014-06-13",47.048
