"","date","WTER"
"1010","2017-11-08",1.25
"1011","2017-11-09",1.22
"1012","2017-11-10",1.22
"1013","2017-11-13",1.15
"1014","2017-11-14",1.11
"1015","2017-11-15",1.15
"1016","2017-11-16",1.2
"1017","2017-11-17",1.24
"1018","2017-11-20",1.24
"1019","2017-11-21",1.25
"1020","2017-11-22",1.24
"1021","2017-11-24",1.19
"1022","2017-11-27",1.16
"1023","2017-11-28",1.15
"1024","2017-11-29",1.17
"1025","2017-11-30",1.12
"1026","2017-12-01",1.14
"1027","2017-12-04",1.04
"1028","2017-12-05",1.02
"1029","2017-12-06",1.06
"1030","2017-12-07",1.15
"1031","2017-12-08",1.12
"1032","2017-12-11",1.1
"1033","2017-12-12",1.24
"1034","2017-12-13",1.15
"1035","2017-12-14",1.149
"1036","2017-12-15",1.15
"1037","2017-12-18",1.12
"1038","2017-12-19",1.15
"1039","2017-12-20",1.15
"1040","2017-12-21",1.14
"1041","2017-12-22",1.2
"1042","2017-12-26",1.03
"1043","2017-12-27",1.1
"1044","2017-12-28",1.08
"1045","2017-12-29",1.04
"1046","2018-01-02",1.07
"1047","2018-01-03",1.08
"1048","2018-01-04",1.07
"1049","2018-01-05",1.08
"1050","2018-01-08",1
"1051","2018-01-09",1.031
"1052","2018-01-10",1.13
"1053","2018-01-11",1.1
"1054","2018-01-12",1.1
"1055","2018-01-16",1.05
"1056","2018-01-17",1.08
"1057","2018-01-18",1.07
"1058","2018-01-19",1.04
"1059","2018-01-22",1.01
"1060","2018-01-23",1.02
"1061","2018-01-24",1.02
"1062","2018-01-25",1.03
"1063","2018-01-26",1.03
"1064","2018-01-29",1.04
"1065","2018-01-30",1.1
"1066","2018-01-31",1.03
"1067","2018-02-01",1.04
"1068","2018-02-02",1.01
"1069","2018-02-05",1.02
"1070","2018-02-06",0.98
"1071","2018-02-07",0.97
"1072","2018-02-08",0.91
"1073","2018-02-09",0.95
"1074","2018-02-12",0.95
"1075","2018-02-13",1
"1076","2018-02-14",0.96
"1077","2018-02-15",0.968
"1078","2018-02-16",0.93
"1079","2018-02-20",0.93
"1080","2018-02-21",0.862
"1081","2018-02-22",1
"1082","2018-02-23",1.03
"1083","2018-02-26",1
"1084","2018-02-27",1.02
"1085","2018-02-28",0.927
"1086","2018-03-01",0.922
"1087","2018-03-02",0.942
"1088","2018-03-05",0.951
"1089","2018-03-06",1.02
"1090","2018-03-07",1.02
"1091","2018-03-08",1
"1092","2018-03-09",0.95
"1093","2018-03-12",0.99
"1094","2018-03-13",0.951
"1095","2018-03-14",0.94
"1096","2018-03-15",0.94
"1097","2018-03-16",0.94
"1098","2018-03-19",0.95
"1099","2018-03-20",0.904
"1100","2018-03-21",0.904
"1101","2018-03-22",0.996
"1102","2018-03-23",0.99
"1103","2018-03-26",0.98
"1104","2018-03-27",0.92
"1105","2018-03-28",0.902
"1106","2018-03-29",1
"1107","2018-04-02",1
"1108","2018-04-03",1.05
"1109","2018-04-04",1.05
"1110","2018-04-05",1.15
"1111","2018-04-06",1.15
"1112","2018-04-09",1.09
"1113","2018-04-10",1
"1114","2018-04-11",1.07
"1115","2018-04-12",1.1
"1116","2018-04-13",1.05
"1117","2018-04-16",1.1
"1118","2018-04-17",1.09
"1119","2018-04-18",1.06
"1120","2018-04-19",1.03
"1121","2018-04-20",1.08
"1122","2018-04-23",1.01
"1123","2018-04-24",0.98
"1124","2018-04-25",1.05
"1125","2018-04-26",0.93
"1126","2018-04-27",0.95
"1127","2018-04-30",1
"1128","2018-05-01",0.98
"1129","2018-05-02",0.98
"1130","2018-05-03",1.02
"1131","2018-05-04",0.98
"1132","2018-05-07",1
"1133","2018-05-08",1.01
"1134","2018-05-09",1.02
"1135","2018-05-10",1
"1136","2018-05-11",1.05
"1137","2018-05-14",1.08
"1138","2018-05-15",1.05
"1139","2018-05-16",1.11
"1140","2018-05-17",1.17
"1141","2018-05-18",1.29
"1142","2018-05-21",1.33
"1143","2018-05-22",1.55
"1144","2018-05-23",1.59
"1145","2018-05-24",1.58
"1146","2018-05-25",1.6
"1147","2018-05-29",1.74
"1148","2018-05-30",1.68
"1149","2018-05-31",1.5
"1150","2018-06-01",1.52
"1151","2018-06-04",1.53
"1152","2018-06-05",1.55
"1153","2018-06-06",1.58
"1154","2018-06-07",1.56
"1155","2018-06-08",1.48
"1156","2018-06-11",1.46
"1157","2018-06-12",1.49
"1158","2018-06-13",1.511
"1159","2018-06-14",1.58
"1160","2018-06-15",1.7
"1161","2018-06-18",1.71
"1162","2018-06-19",1.8
"1163","2018-06-20",1.88
"1164","2018-06-21",2.13
"1165","2018-06-22",2.15
"1166","2018-06-25",2.08
"1167","2018-06-26",2.2
"1168","2018-06-27",2.17
"1169","2018-06-28",2.1
"1170","2018-06-29",2.08
"1171","2018-07-02",1.92
"1172","2018-07-03",1.82
"1173","2018-07-05",1.845
"1174","2018-07-06",2
"1175","2018-07-09",1.95
"1176","2018-07-10",1.85
"1177","2018-07-11",1.85
"1178","2018-07-12",1.92
"1179","2018-07-13",1.92
"1180","2018-07-16",1.92
"1181","2018-07-17",1.87
"1182","2018-07-18",1.83
"1183","2018-07-19",1.81
"1184","2018-07-20",1.88
"1185","2018-07-23",1.86
"1186","2018-07-24",1.7
"1187","2018-07-25",1.64
"1188","2018-07-26",1.81
"1189","2018-07-27",1.76
"1190","2018-07-30",1.7
"1191","2018-07-31",1.65
"1192","2018-08-01",1.684
"1193","2018-08-02",1.78
"1194","2018-08-03",1.82
"1195","2018-08-06",1.97
"1196","2018-08-07",1.92
"1197","2018-08-08",1.99
"1198","2018-08-09",1.93
"1199","2018-08-10",1.9
"1200","2018-08-13",1.89
"1201","2018-08-14",1.85
"1202","2018-08-15",1.89
"1203","2018-08-16",1.7
"1204","2018-08-17",1.84
"1205","2018-08-20",1.95
"1206","2018-08-21",1.95
"1207","2018-08-22",1.89
"1208","2018-08-23",1.86
"1209","2018-08-24",1.88
"1210","2018-08-27",1.728
"1211","2018-08-28",1.67
"1212","2018-08-29",1.67
"1213","2018-08-30",1.7
"1214","2018-08-31",1.74
"1215","2018-09-04",1.7
"1216","2018-09-05",1.72
"1217","2018-09-06",1.77
"1218","2018-09-07",1.83
"1219","2018-09-10",2.12
"1220","2018-09-11",2.21
"1221","2018-09-12",2.46
"1222","2018-09-13",2.42
"1223","2018-09-14",2.36
"1224","2018-09-17",2.48
"1225","2018-09-18",2.64
"1226","2018-09-19",3.26
"1227","2018-09-20",3.75
"1228","2018-09-21",3.72
"1229","2018-09-24",4.27
"1230","2018-09-25",4.55
"1231","2018-09-26",4.1
"1232","2018-09-27",3.51
"1233","2018-09-28",3.8
"1234","2018-10-01",4.27
"1235","2018-10-02",4.52
"1236","2018-10-03",4.21
"1237","2018-10-04",4.49
"1238","2018-10-05",4.61
"1239","2018-10-08",4.3
"1240","2018-10-09",4.36
"1241","2018-10-10",4.13
"1242","2018-10-11",4.04
"1243","2018-10-12",3.92
"1244","2018-10-15",4.08
"1245","2018-10-16",3.95
"1246","2018-10-17",4.14
"1247","2018-10-18",3.89
"1248","2018-10-19",3.7
"1249","2018-10-22",3.662
"1250","2018-10-23",3.33
"1251","2018-10-24",3.45
"1252","2018-10-25",3.61
"1253","2018-10-26",3.76
"1254","2018-10-29",3.62
"1255","2018-10-30",3.36
"1256","2018-10-31",3.25
"1257","2018-11-01",3.13
"1258","2018-11-02",3.32
"1259","2018-11-05",3.64
"1260","2018-11-06",3.91
"1261","2018-11-07",3.76
"1262","2018-11-08",3.75
"1263","2018-11-09",3.62
"1264","2018-11-12",3.63
"1265","2018-11-13",3.26
"1266","2018-11-14",3.7
"1267","2018-11-15",3.71
"1268","2018-11-16",3.56
"1269","2018-11-19",3.44
"1270","2018-11-20",3.2
"1271","2018-11-21",3.44
"1272","2018-11-23",3.45
"1273","2018-11-26",3.23
"1274","2018-11-27",3.27
"1275","2018-11-28",3.25
"1276","2018-11-29",3.49
"1277","2018-11-30",3.556
"1278","2018-12-03",3.7
"1279","2018-12-04",3.97
"1280","2018-12-06",4.33
"1281","2018-12-07",4.6
"1282","2018-12-10",5.18
"1283","2018-12-11",4.9
"1284","2018-12-12",4.86
"1285","2018-12-13",4.28
"1286","2018-12-14",4.53
"1287","2018-12-17",4.47
"1288","2018-12-18",4.08
"1289","2018-12-19",3.97
"1290","2018-12-20",3.64
"1291","2018-12-21",3.14
"1292","2018-12-24",2.89
"1293","2018-12-26",3.16
"1294","2018-12-27",3.23
"1295","2018-12-28",3.24
"1296","2018-12-31",3.09
"1297","2019-01-02",2.95
"1298","2019-01-03",2.68
"1299","2019-01-04",2.888
"1300","2019-01-07",2.75
"1301","2019-01-08",2.72
"1302","2019-01-09",2.64
"1303","2019-01-10",2.65
"1304","2019-01-11",3.13
"1305","2019-01-14",3.75
"1306","2019-01-15",3.65
"1307","2019-01-16",3.35
"1308","2019-01-17",3.71
"1309","2019-01-18",3.66
"1310","2019-01-22",3.74
"1311","2019-01-23",3.58
"1312","2019-01-24",3.64
"1313","2019-01-25",3.6
"1314","2019-01-28",3.65
"1315","2019-01-29",3.6
"1316","2019-01-30",3.45
"1317","2019-01-31",3.4
"1318","2019-02-01",3.35
"1319","2019-02-04",3.83
"1320","2019-02-05",3.82
"1321","2019-02-06",3.8
"1322","2019-02-07",3.84
"1323","2019-02-08",3.88
"1324","2019-02-11",3.79
"1325","2019-02-12",3.7
"1326","2019-02-13",3.62
"1327","2019-02-14",3.59
"1328","2019-02-15",3.48
"1329","2019-02-19",3.42
"1330","2019-02-20",3.36
"1331","2019-02-21",3.38
"1332","2019-02-22",3.48
"1333","2019-02-25",3.33
"1334","2019-02-26",3.35
"1335","2019-02-27",3.23
"1336","2019-02-28",3.41
"1337","2019-03-01",3.35
"1338","2019-03-04",3.33
"1339","2019-03-05",3.45
"1340","2019-03-06",3.36
"1341","2019-03-07",3.2
"1342","2019-03-08",2.75
"1343","2019-03-11",2.74
"1344","2019-03-12",2.87
"1345","2019-03-13",3
"1346","2019-03-14",3.08
"1347","2019-03-15",2.87
"1348","2019-03-18",2.91
"1349","2019-03-19",2.91
"1350","2019-03-20",2.86
"1351","2019-03-21",2.8
"1352","2019-03-22",2.71
"1353","2019-03-25",2.53
"1354","2019-03-26",2.6
"1355","2019-03-27",2.54
"1356","2019-03-28",2.38
"1357","2019-03-29",2.39
"1358","2019-04-01",2.41
"1359","2019-04-02",2.26
"1360","2019-04-03",2.15
"1361","2019-04-04",2.19
"1362","2019-04-05",2.14
"1363","2019-04-08",2.3
"1364","2019-04-09",2.24
"1365","2019-04-10",2.25
"1366","2019-04-11",2.47
"1367","2019-04-12",2.59
"1368","2019-04-15",2.47
"1369","2019-04-16",2.38
"1370","2019-04-17",2.29
"1371","2019-04-18",2.34
"1372","2019-04-22",2.3
"1373","2019-04-23",2.31
"1374","2019-04-24",2.32
"1375","2019-04-25",2.31
"1376","2019-04-26",2.3
"1377","2019-04-29",2.29
"1378","2019-04-30",2.27
"1379","2019-05-01",2.21
"1380","2019-05-02",2.1
"1381","2019-05-03",2.08
"1382","2019-05-06",2.06
"1383","2019-05-07",2.05
"1384","2019-05-08",2.09
"1385","2019-05-09",2.04
"1386","2019-05-10",1.98
"1387","2019-05-13",1.86
"1388","2019-05-14",1.99
"1389","2019-05-15",1.91
"1390","2019-05-16",1.92
"1391","2019-05-17",1.9
"1392","2019-05-20",1.9
"1393","2019-05-21",1.81
"1394","2019-05-22",1.82
"1395","2019-05-23",1.71
"1396","2019-05-24",1.75
"1397","2019-05-28",1.82
"1398","2019-05-29",1.76
"1399","2019-05-30",1.74
"1400","2019-05-31",1.59
"1401","2019-06-03",1.58
"1402","2019-06-04",1.74
"1403","2019-06-05",1.67
"1404","2019-06-06",1.58
"1405","2019-06-07",1.62
"1406","2019-06-10",1.72
"1407","2019-06-11",1.73
"1408","2019-06-12",1.65
"1409","2019-06-13",1.67
"1410","2019-06-14",1.69
"1411","2019-06-17",1.68
"1412","2019-06-18",1.7
"1413","2019-06-19",1.68
"1414","2019-06-20",1.66
"1415","2019-06-21",1.63
"1416","2019-06-24",1.66
"1417","2019-06-25",1.63
"1418","2019-06-26",1.9
"1419","2019-06-27",2.2
"1420","2019-06-28",2.18
"1421","2019-07-01",2.3
"1422","2019-07-02",2.16
"1423","2019-07-03",2.16
"1424","2019-07-05",2.08
"1425","2019-07-08",2.04
"1426","2019-07-09",2.03
"1427","2019-07-10",1.93
"1428","2019-07-11",1.98
"1429","2019-07-12",1.89
"1430","2019-07-15",1.83
"1431","2019-07-16",1.84
"1432","2019-07-17",1.76
"1433","2019-07-18",1.72
"1434","2019-07-19",1.8
"1435","2019-07-22",1.7
"1436","2019-07-23",1.72
"1437","2019-07-24",1.77
"1438","2019-07-25",1.74
"1439","2019-07-26",1.79
"1440","2019-07-29",1.8
"1441","2019-07-30",1.81
"1442","2019-07-31",1.85
"1443","2019-08-01",1.75
"1444","2019-08-02",1.88
"1445","2019-08-05",1.8
"1446","2019-08-06",1.78
"1447","2019-08-07",1.9
"1448","2019-08-08",1.74
"1449","2019-08-09",1.73
"1450","2019-08-12",1.64
"1451","2019-08-13",1.59
"1452","2019-08-14",1.5
"1453","2019-08-15",1.58
"1454","2019-08-16",1.55
"1455","2019-08-19",1.55
"1456","2019-08-20",1.48
"1457","2019-08-21",1.51
"1458","2019-08-22",1.54
"1459","2019-08-23",1.45
"1460","2019-08-26",1.39
"1461","2019-08-27",1.46
"1462","2019-08-28",1.8
"1463","2019-08-29",1.82
"1464","2019-08-30",1.99
"1465","2019-09-03",2
"1466","2019-09-04",1.971
"1467","2019-09-05",2.05
"1468","2019-09-06",2.18
"1469","2019-09-09",2.3
"1470","2019-09-10",2.08
"1471","2019-09-11",2.19
"1472","2019-09-12",2.06
"1473","2019-09-13",1.92
"1474","2019-09-16",1.84
"1475","2019-09-17",1.72
"1476","2019-09-18",1.67
"1477","2019-09-19",1.75
"1478","2019-09-20",1.71
"1479","2019-09-23",1.73
"1480","2019-09-24",1.67
"1481","2019-09-25",1.57
"1482","2019-09-26",1.55
"1483","2019-09-27",1.51
"1484","2019-09-30",1.47
"1485","2019-10-01",1.54
"1486","2019-10-02",1.49
"1487","2019-10-03",1.52
"1488","2019-10-04",1.5
"1489","2019-10-07",1.51
"1490","2019-10-08",1.51
"1491","2019-10-09",1.52
"1492","2019-10-10",1.48
"1493","2019-10-11",1.49
"1494","2019-10-14",1.52
"1495","2019-10-15",1.5
"1496","2019-10-16",1.576
"1497","2019-10-17",1.55
"1498","2019-10-18",1.51
"1499","2019-10-21",1.44
"1500","2019-10-22",1.44
"1501","2019-10-23",1.4
"1502","2019-10-24",1.4
"1503","2019-10-25",1.42
"1504","2019-10-28",1.37
"1505","2019-10-29",1.37
"1506","2019-10-30",1.34
"1507","2019-10-31",1.3
"1508","2019-11-01",1.28
"1509","2019-11-04",1.36
"1510","2019-11-05",1.41
"1511","2019-11-06",1.45
"1512","2019-11-07",1.38
"1513","2019-11-08",1.38
"1514","2019-11-11",1.4
"1515","2019-11-12",1.42
"1516","2019-11-13",1.35
"1517","2019-11-14",1.31
"1518","2019-11-15",1.3
"1519","2019-11-18",1.258
"1520","2019-11-19",1.16
"1521","2019-11-20",1.15
"1522","2019-11-21",1.26
"1523","2019-11-22",1.16
"1524","2019-11-25",1.16
"1525","2019-11-26",1.11
"1526","2019-11-27",1.13
"1527","2019-11-29",1.17
"1528","2019-12-02",1.12
"1529","2019-12-03",1.09
"1530","2019-12-04",1.12
"1531","2019-12-05",1.12
"1532","2019-12-06",1.11
"1533","2019-12-09",1.2
"1534","2019-12-10",1.15
"1535","2019-12-11",1.11
"1536","2019-12-12",1.1
"1537","2019-12-13",1.09
"1538","2019-12-16",1.05
"1539","2019-12-17",1.12
"1540","2019-12-18",1.13
"1541","2019-12-19",1.16
"1542","2019-12-20",1.27
"1543","2019-12-23",1.28
"1544","2019-12-24",1.26
"1545","2019-12-26",1.13
"1546","2019-12-27",1.25
"1547","2019-12-30",1.26
"1548","2019-12-31",1.27
"1549","2020-01-02",1.37
"1550","2020-01-03",1.33
"1551","2020-01-06",1.36
"1552","2020-01-07",1.38
"1553","2020-01-08",1.3
"1554","2020-01-09",1.32
"1555","2020-01-10",1.32
"1556","2020-01-13",1.42
"1557","2020-01-14",1.64
"1558","2020-01-15",1.67
"1559","2020-01-16",1.67
"1560","2020-01-17",1.58
"1561","2020-01-21",1.61
"1562","2020-01-22",1.51
"1563","2020-01-23",1.5
"1564","2020-01-24",1.45
"1565","2020-01-27",1.35
"1566","2020-01-28",1.51
"1567","2020-01-29",1.47
"1568","2020-01-30",1.43
"1569","2020-01-31",1.4
"1570","2020-02-03",1.42
"1571","2020-02-04",1.48
"1572","2020-02-05",1.43
"1573","2020-02-06",1.44
"1574","2020-02-07",1.48
"1575","2020-02-10",1.48
"1576","2020-02-11",1
"1577","2020-02-12",1.12
"1578","2020-02-13",1.06
"1579","2020-02-14",1.04
"1580","2020-02-18",1.03
"1581","2020-02-19",1.03
"1582","2020-02-20",0.994
"1583","2020-02-21",0.985
"1584","2020-02-24",0.944
"1585","2020-02-25",0.863
"1586","2020-02-26",0.899
"1587","2020-02-27",0.82
"1588","2020-02-28",0.91
"1589","2020-03-02",0.917
"1590","2020-03-03",0.899
"1591","2020-03-04",0.94
"1592","2020-03-05",0.871
"1593","2020-03-06",0.85
"1594","2020-03-09",0.711
"1595","2020-03-10",0.769
"1596","2020-03-11",0.735
"1597","2020-03-12",0.68
"1598","2020-03-13",0.63
"1599","2020-03-16",0.5
"1600","2020-03-17",0.506
"1601","2020-03-18",0.43
"1602","2020-03-19",0.47
"1603","2020-03-20",0.5
"1604","2020-03-23",0.456
"1605","2020-03-24",0.54
"1606","2020-03-25",0.54
"1607","2020-03-26",0.618
"1608","2020-03-27",0.63
"1609","2020-03-30",0.62
"1610","2020-03-31",0.6
"1611","2020-04-01",0.565
"1612","2020-04-02",0.534
"1613","2020-04-03",0.556
"1614","2020-04-06",0.547
"1615","2020-04-07",0.574
"1616","2020-04-08",0.59
"1617","2020-04-09",0.68
"1618","2020-04-13",0.75
"1619","2020-04-14",0.869
"1620","2020-04-15",0.89
"1621","2020-04-16",0.822
"1622","2020-04-17",0.883
"1623","2020-04-20",1.12
"1624","2020-04-21",1.04
"1625","2020-04-22",1.12
"1626","2020-04-23",1.08
"1627","2020-04-24",1.08
"1628","2020-04-27",1.01
"1629","2020-04-28",0.983
"1630","2020-04-29",1
"1631","2020-04-30",1
"1632","2020-05-01",0.955
"1633","2020-05-04",0.917
"1634","2020-05-05",0.911
"1635","2020-05-06",0.91
"1636","2020-05-07",0.915
"1637","2020-05-08",0.962
"1638","2020-05-11",0.91
"1639","2020-05-12",0.943
"1640","2020-05-13",0.922
"1641","2020-05-14",0.903
"1642","2020-05-15",0.915
"1643","2020-05-18",0.965
"1644","2020-05-19",1.01
"1645","2020-05-20",1.1
"1646","2020-05-21",1.09
"1647","2020-05-22",1.1
"1648","2020-05-26",1.1
"1649","2020-05-27",1.11
"1650","2020-05-28",1.14
"1651","2020-05-29",1.12
"1652","2020-06-01",1.15
"1653","2020-06-02",1.26
"1654","2020-06-03",1.38
"1655","2020-06-04",1.35
"1656","2020-06-05",1.35
"1657","2020-06-08",1.42
"1658","2020-06-09",1.34
"1659","2020-06-10",1.33
"1660","2020-06-11",1.16
"1661","2020-06-12",1.27
"1662","2020-06-15",1.33
"1663","2020-06-16",1.34
"1664","2020-06-17",1.52
"1665","2020-06-18",1.62
"1666","2020-06-19",1.55
"1667","2020-06-22",1.625
"1668","2020-06-23",1.62
"1669","2020-06-24",1.7
"1670","2020-06-25",1.67
"1671","2020-06-26",1.56
"1672","2020-06-29",1.41
"1673","2020-06-30",1.43
"1674","2020-07-01",1.6
"1675","2020-07-02",1.66
"1676","2020-07-06",2.08
"1677","2020-07-07",2.02
"1678","2020-07-08",2.45
"1679","2020-07-09",2.205
"1680","2020-07-10",2.35
"1681","2020-07-13",2.24
"1682","2020-07-14",2.13
"1683","2020-07-15",2.27
"1684","2020-07-16",2.3
"1685","2020-07-17",2.3
"1686","2020-07-20",2.25
"1687","2020-07-21",2.37
"1688","2020-07-22",2.27
"1689","2020-07-23",2.34
"1690","2020-07-24",2.19
"1691","2020-07-27",1.98
"1692","2020-07-28",2.16
"1693","2020-07-29",2.06
"1694","2020-07-30",2.13
"1695","2020-07-31",2.02
"1696","2020-08-03",1.9
"1697","2020-08-04",1.95
"1698","2020-08-05",1.95
"1699","2020-08-06",1.82
"1700","2020-08-07",1.82
"1701","2020-08-10",1.71
"1702","2020-08-11",1.63
"1703","2020-08-12",1.79
"1704","2020-08-13",1.87
"1705","2020-08-14",1.72
"1706","2020-08-17",1.72
"1707","2020-08-18",1.71
"1708","2020-08-19",1.67
"1709","2020-08-20",1.68
"1710","2020-08-21",1.545
"1711","2020-08-24",1.53
"1712","2020-08-25",1.41
"1713","2020-08-26",1.57
"1714","2020-08-27",1.51
"1715","2020-08-28",1.46
"1716","2020-08-31",1.49
"1717","2020-09-01",1.52
"1718","2020-09-02",1.51
"1719","2020-09-03",1.38
"1720","2020-09-04",1.43
"1721","2020-09-08",1.37
"1722","2020-09-09",1.39
"1723","2020-09-10",1.37
"1724","2020-09-11",1.33
"1725","2020-09-14",1.38
"1726","2020-09-15",1.33
"1727","2020-09-16",1.36
"1728","2020-09-17",1.37
"1729","2020-09-18",1.36
"1730","2020-09-21",1.38
"1731","2020-09-22",1.3
"1732","2020-09-23",1.23
"1733","2020-09-24",1.21
"1734","2020-09-25",1.25
"1735","2020-09-28",1.3
"1736","2020-09-29",1.27
"1737","2020-09-30",1.26
"1738","2020-10-01",1.36
"1739","2020-10-02",1.35
"1740","2020-10-05",1.4
"1741","2020-10-06",1.33
"1742","2020-10-07",1.41
"1743","2020-10-08",1.45
"1744","2020-10-09",1.48
"1745","2020-10-12",1.55
"1746","2020-10-13",1.62
"1747","2020-10-14",1.61
"1748","2020-10-15",1.68
"1749","2020-10-16",1.63
"1750","2020-10-19",1.615
"1751","2020-10-20",1.6
"1752","2020-10-21",1.49
"1753","2020-10-22",1.46
"1754","2020-10-23",1.45
"1755","2020-10-26",1.34
"1756","2020-10-27",1.34
"1757","2020-10-28",1.25
"1758","2020-10-29",1.3
"1759","2020-10-30",1.25
"1760","2020-11-02",1.27
"1761","2020-11-03",1.31
"1762","2020-11-04",1.28
"1763","2020-11-05",1.34
"1764","2020-11-06",1.49
"1765","2020-11-09",1.37
"1766","2020-11-10",1.35
"1767","2020-11-11",1.36
"1768","2020-11-12",1.28
"1769","2020-11-13",1.27
"1770","2020-11-16",1.33
"1771","2020-11-17",1.13
"1772","2020-11-18",1.09
"1773","2020-11-19",1.09
"1774","2020-11-20",1.11
"1775","2020-11-23",1.09
"1776","2020-11-24",1.2
"1777","2020-11-25",1.17
"1778","2020-11-27",1.19
