"","date","COLL"
"983","2019-04-02",15.73
"984","2019-04-03",15.7
"985","2019-04-04",16.07
"986","2019-04-05",16.41
"987","2019-04-08",16.17
"988","2019-04-09",16.09
"989","2019-04-10",16.4
"990","2019-04-11",16.33
"991","2019-04-12",16.59
"992","2019-04-15",14.66
"993","2019-04-16",14.4
"994","2019-04-17",13.61
"995","2019-04-18",13.52
"996","2019-04-22",14.15
"997","2019-04-23",14.83
"998","2019-04-24",14.48
"999","2019-04-25",14.57
"1000","2019-04-26",14.99
"1001","2019-04-29",15.01
"1002","2019-04-30",13.93
"1003","2019-05-01",13.82
"1004","2019-05-02",13.9
"1005","2019-05-03",13.97
"1006","2019-05-06",14.69
"1007","2019-05-07",13.98
"1008","2019-05-08",14.05
"1009","2019-05-09",14.76
"1010","2019-05-10",14.12
"1011","2019-05-13",13.58
"1012","2019-05-14",13.51
"1013","2019-05-15",13.13
"1014","2019-05-16",12.67
"1015","2019-05-17",12.51
"1016","2019-05-20",11.97
"1017","2019-05-21",11.9
"1018","2019-05-22",11.67
"1019","2019-05-23",11.81
"1020","2019-05-24",11.84
"1021","2019-05-28",11.79
"1022","2019-05-29",11.6
"1023","2019-05-30",11.56
"1024","2019-05-31",11.51
"1025","2019-06-03",11.55
"1026","2019-06-04",11.26
"1027","2019-06-05",10.96
"1028","2019-06-06",10.62
"1029","2019-06-07",11.47
"1030","2019-06-10",11.76
"1031","2019-06-11",11.75
"1032","2019-06-12",11.75
"1033","2019-06-13",12.2
"1034","2019-06-14",12.05
"1035","2019-06-17",11.15
"1036","2019-06-18",11.35
"1037","2019-06-19",12.09
"1038","2019-06-20",12.22
"1039","2019-06-21",12.46
"1040","2019-06-24",12.39
"1041","2019-06-25",12.62
"1042","2019-06-26",13.39
"1043","2019-06-27",13.23
"1044","2019-06-28",13.15
"1045","2019-07-01",13.21
"1046","2019-07-02",13.28
"1047","2019-07-03",13.11
"1048","2019-07-05",12.9
"1049","2019-07-08",12.39
"1050","2019-07-09",12.34
"1051","2019-07-10",12.44
"1052","2019-07-11",11.43
"1053","2019-07-12",11.4
"1054","2019-07-15",11.24
"1055","2019-07-16",10.83
"1056","2019-07-17",10.84
"1057","2019-07-18",10.53
"1058","2019-07-19",10.35
"1059","2019-07-22",10.16
"1060","2019-07-23",10.48
"1061","2019-07-24",10.72
"1062","2019-07-25",10.47
"1063","2019-07-26",10.64
"1064","2019-07-29",10.67
"1065","2019-07-30",10.85
"1066","2019-07-31",10.97
"1067","2019-08-01",10.92
"1068","2019-08-02",10.41
"1069","2019-08-05",10.5
"1070","2019-08-06",10.71
"1071","2019-08-07",10.61
"1072","2019-08-08",11.14
"1073","2019-08-09",11.24
"1074","2019-08-12",11.74
"1075","2019-08-13",11.82
"1076","2019-08-14",11.31
"1077","2019-08-15",10.94
"1078","2019-08-16",11.52
"1079","2019-08-19",11.61
"1080","2019-08-20",11.86
"1081","2019-08-21",11.96
"1082","2019-08-22",11.8
"1083","2019-08-23",11.34
"1084","2019-08-26",11.49
"1085","2019-08-27",11.13
"1086","2019-08-28",11.46
"1087","2019-08-29",11.57
"1088","2019-08-30",11.58
"1089","2019-09-03",10.88
"1090","2019-09-04",10.55
"1091","2019-09-05",10.91
"1092","2019-09-06",10.81
"1093","2019-09-09",11.28
"1094","2019-09-10",12.26
"1095","2019-09-11",12.97
"1096","2019-09-12",12.1
"1097","2019-09-13",11.94
"1098","2019-09-16",12.44
"1099","2019-09-17",12.13
"1100","2019-09-18",11.72
"1101","2019-09-19",11.64
"1102","2019-09-20",11.63
"1103","2019-09-23",11.305
"1104","2019-09-24",10.94
"1105","2019-09-25",11.28
"1106","2019-09-26",11.02
"1107","2019-09-27",11.45
"1108","2019-09-30",11.48
"1109","2019-10-01",10.7
"1110","2019-10-02",10.72
"1111","2019-10-03",11.11
"1112","2019-10-04",11.69
"1113","2019-10-07",11.83
"1114","2019-10-08",11.71
"1115","2019-10-09",11.49
"1116","2019-10-10",11.9
"1117","2019-10-11",11.79
"1118","2019-10-14",11.785
"1119","2019-10-15",12.03
"1120","2019-10-16",11.89
"1121","2019-10-17",12.08
"1122","2019-10-18",11.56
"1123","2019-10-21",11.87
"1124","2019-10-22",11.42
"1125","2019-10-23",11.49
"1126","2019-10-24",12.14
"1127","2019-10-25",12.6
"1128","2019-10-28",12.59
"1129","2019-10-29",11.89
"1130","2019-10-30",11.96
"1131","2019-10-31",12
"1132","2019-11-01",12.85
"1133","2019-11-04",13.4
"1134","2019-11-05",13.72
"1135","2019-11-06",13.7
"1136","2019-11-07",18
"1137","2019-11-08",19.959999
"1138","2019-11-11",19.004999
"1139","2019-11-12",19.139999
"1140","2019-11-13",18.264999
"1141","2019-11-14",18.290001
"1142","2019-11-15",18.115
"1143","2019-11-18",18.860001
"1144","2019-11-19",19.040001
"1145","2019-11-20",19.209999
"1146","2019-11-21",19.209999
"1147","2019-11-22",19.35
"1148","2019-11-25",20.879999
"1149","2019-11-26",20.68
"1150","2019-11-27",21.535
"1151","2019-11-29",21.73
"1152","2019-12-02",22.24
"1153","2019-12-03",20.915001
"1154","2019-12-04",20.65
"1155","2019-12-05",20.280001
"1156","2019-12-06",21.059999
"1157","2019-12-09",20.959999
"1158","2019-12-10",21.23
"1159","2019-12-11",20.4
"1160","2019-12-12",20.709999
"1161","2019-12-13",20.950001
"1162","2019-12-16",20.52
"1163","2019-12-17",19.889999
"1164","2019-12-18",19.459999
"1165","2019-12-19",20.030001
"1166","2019-12-20",19.68
"1167","2019-12-23",20.01
"1168","2019-12-24",20.549999
"1169","2019-12-26",20.35
"1170","2019-12-27",20.969999
"1171","2019-12-30",20.129999
"1172","2019-12-31",20.58
"1173","2020-01-02",21.6
"1174","2020-01-03",20.59
"1175","2020-01-06",20.309999
"1176","2020-01-07",19.93
"1177","2020-01-08",22.129999
"1178","2020-01-09",23.190001
"1179","2020-01-10",23.299999
"1180","2020-01-13",23.99
"1181","2020-01-14",23.565001
"1182","2020-01-15",24.1
"1183","2020-01-16",23.92
"1184","2020-01-17",23.41
"1185","2020-01-21",21.559999
"1186","2020-01-22",21.690001
"1187","2020-01-23",21.17
"1188","2020-01-24",20.950001
"1189","2020-01-27",21.01
"1190","2020-01-28",20.85
"1191","2020-01-29",20.209999
"1192","2020-01-30",19.99
"1193","2020-01-31",20.115
"1194","2020-02-03",20.879999
"1195","2020-02-04",20.709999
"1196","2020-02-05",21.34
"1197","2020-02-06",20.299999
"1198","2020-02-07",25.450001
"1199","2020-02-10",21.620001
"1200","2020-02-11",22.209999
"1201","2020-02-12",24.16
"1202","2020-02-13",24.01
"1203","2020-02-14",23.129999
"1204","2020-02-18",23.110001
"1205","2020-02-19",23.889999
"1206","2020-02-20",23.610001
"1207","2020-02-21",23.93
"1208","2020-02-24",23.75
"1209","2020-02-25",23.040001
"1210","2020-02-26",22.57
"1211","2020-02-27",21.68
"1212","2020-02-28",23.75
"1213","2020-03-02",23.59
"1214","2020-03-03",22.23
"1215","2020-03-04",22.32
"1216","2020-03-05",21.959999
"1217","2020-03-06",21.58
"1218","2020-03-09",19.52
"1219","2020-03-10",19.85
"1220","2020-03-11",17.57
"1221","2020-03-12",14.99
"1222","2020-03-13",17.360001
"1223","2020-03-16",15.41
"1224","2020-03-17",16.059999
"1225","2020-03-18",13.89
"1226","2020-03-19",14.68
"1227","2020-03-20",14.26
"1228","2020-03-23",13.9
"1229","2020-03-24",16.280001
"1230","2020-03-25",16.809999
"1231","2020-03-26",17.030001
"1232","2020-03-27",16.379999
"1233","2020-03-30",16.92
"1234","2020-03-31",16.33
"1235","2020-04-01",15.49
"1236","2020-04-02",15.65
"1237","2020-04-03",16.129999
"1238","2020-04-06",17.559999
"1239","2020-04-07",17.639999
"1240","2020-04-08",18.299999
"1241","2020-04-09",19.299999
"1242","2020-04-13",18.99
"1243","2020-04-14",19.530001
"1244","2020-04-15",18.76
"1245","2020-04-16",18.98
"1246","2020-04-17",19.51
"1247","2020-04-20",19.530001
"1248","2020-04-21",18.98
"1249","2020-04-22",20.52
"1250","2020-04-23",20.059999
"1251","2020-04-24",20.559999
"1252","2020-04-27",20.52
"1253","2020-04-28",19.940001
"1254","2020-04-29",20.620001
"1255","2020-04-30",20.68
"1256","2020-05-01",18.41
"1257","2020-05-04",18.74
"1258","2020-05-05",18.59
"1259","2020-05-06",19.629999
"1260","2020-05-07",20.33
"1261","2020-05-08",21.469999
"1262","2020-05-11",21.530001
"1263","2020-05-12",22.809999
"1264","2020-05-13",21.139999
"1265","2020-05-14",21.030001
"1266","2020-05-15",22.030001
"1267","2020-05-18",23.51
"1268","2020-05-19",21.889999
"1269","2020-05-20",22.049999
"1270","2020-05-21",22.49
"1271","2020-05-22",22.52
"1272","2020-05-26",23.43
"1273","2020-05-27",23.24
"1274","2020-05-28",23.18
"1275","2020-05-29",22.049999
"1276","2020-06-01",21.24
"1277","2020-06-02",20.27
"1278","2020-06-03",20.99
"1279","2020-06-04",19.844999
"1280","2020-06-05",19.68
"1281","2020-06-08",19.02
"1282","2020-06-09",19.200001
"1283","2020-06-10",18.59
"1284","2020-06-11",17.389999
"1285","2020-06-12",17.6
"1286","2020-06-15",18.129999
"1287","2020-06-16",17.65
"1288","2020-06-17",17.969999
"1289","2020-06-18",18.049999
"1290","2020-06-19",17.73
"1291","2020-06-22",18.379999
"1292","2020-06-23",18.18
"1293","2020-06-24",17.43
"1294","2020-06-25",17.77
"1295","2020-06-26",16.34
"1296","2020-06-29",17.139999
"1297","2020-06-30",17.5
"1298","2020-07-01",17.370001
"1299","2020-07-02",17.459999
"1300","2020-07-06",17.540001
"1301","2020-07-07",17.059999
"1302","2020-07-08",17.09
"1303","2020-07-09",17.139999
"1304","2020-07-10",16.73
"1305","2020-07-13",16.4
"1306","2020-07-14",16.655001
"1307","2020-07-15",17.360001
"1308","2020-07-16",17.27
"1309","2020-07-17",17.290001
"1310","2020-07-20",17.469999
"1311","2020-07-21",17.34
"1312","2020-07-22",17.48
"1313","2020-07-23",16.9
"1314","2020-07-24",16.77
"1315","2020-07-27",17.120001
"1316","2020-07-28",16.459999
"1317","2020-07-29",16.200001
"1318","2020-07-30",16.23
"1319","2020-07-31",15.78
"1320","2020-08-03",16.65
"1321","2020-08-04",16.66
"1322","2020-08-05",17.309999
"1323","2020-08-06",17.76
"1324","2020-08-07",18.33
"1325","2020-08-10",18.889999
"1326","2020-08-11",18.92
"1327","2020-08-12",18.25
"1328","2020-08-13",17.92
"1329","2020-08-14",18.16
"1330","2020-08-17",18.709999
"1331","2020-08-18",19
"1332","2020-08-19",19.370001
"1333","2020-08-20",19.200001
"1334","2020-08-21",18.84
"1335","2020-08-24",18.290001
"1336","2020-08-25",18.530001
"1337","2020-08-26",17.629999
"1338","2020-08-27",17.98
"1339","2020-08-28",18.200001
"1340","2020-08-31",19.059999
"1341","2020-09-01",18.709999
"1342","2020-09-02",19.790001
"1343","2020-09-03",20.190001
"1344","2020-09-04",19.389999
"1345","2020-09-08",18.41
"1346","2020-09-09",18.42
"1347","2020-09-10",18.16
"1348","2020-09-11",18
"1349","2020-09-14",18.690001
"1350","2020-09-15",19.02
"1351","2020-09-16",19.33
"1352","2020-09-17",19.700001
"1353","2020-09-18",20.23
"1354","2020-09-21",18.629999
"1355","2020-09-22",18.09
"1356","2020-09-23",17.889999
"1357","2020-09-24",17.77
"1358","2020-09-25",18.49
"1359","2020-09-28",18.780001
"1360","2020-09-29",19.879999
"1361","2020-09-30",20.82
"1362","2020-10-01",21.68
"1363","2020-10-02",21.18
"1364","2020-10-05",20.889999
"1365","2020-10-06",21.129999
"1366","2020-10-07",21.280001
"1367","2020-10-08",21.940001
"1368","2020-10-09",22.290001
"1369","2020-10-12",21.709999
"1370","2020-10-13",21.639999
"1371","2020-10-14",21.200001
"1372","2020-10-15",20.99
"1373","2020-10-16",20.75
"1374","2020-10-19",20.379999
"1375","2020-10-20",19.780001
"1376","2020-10-21",18.870001
"1377","2020-10-22",19.1
"1378","2020-10-23",19.34
"1379","2020-10-26",18.870001
"1380","2020-10-27",18.360001
"1381","2020-10-28",18
"1382","2020-10-29",18.040001
"1383","2020-10-30",17.83
"1384","2020-11-02",18.1
"1385","2020-11-03",18.65
"1386","2020-11-04",19.219999
"1387","2020-11-05",20.030001
"1388","2020-11-06",19.65
"1389","2020-11-09",20.379999
"1390","2020-11-10",20.049999
"1391","2020-11-11",19.35
"1392","2020-11-12",19.15
"1393","2020-11-13",19.18
"1394","2020-11-16",19.02
"1395","2020-11-17",19.389999
"1396","2020-11-18",19.120001
"1397","2020-11-19",18.57
"1398","2020-11-20",18.540001
"1399","2020-11-23",18.32
"1400","2020-11-24",19.23
"1401","2020-11-25",19.27
"1402","2020-11-27",19.190001
