"","date","L"
"957","2010-10-19",39.290001
"958","2010-10-20",39.740002
"959","2010-10-21",39.77
"960","2010-10-22",39.700001
"961","2010-10-25",39.650002
"962","2010-10-26",39.77
"963","2010-10-27",39.43
"964","2010-10-28",39.470001
"965","2010-10-29",39.490002
"966","2010-11-01",39.52
"967","2010-11-02",39.880001
"968","2010-11-03",39.77
"969","2010-11-04",40.07
"970","2010-11-05",40.080002
"971","2010-11-08",39.869999
"972","2010-11-09",39.27
"973","2010-11-10",39.68
"974","2010-11-11",39.330002
"975","2010-11-12",39.23
"976","2010-11-15",39.259998
"977","2010-11-16",38.400002
"978","2010-11-17",38.080002
"979","2010-11-18",38.740002
"980","2010-11-19",38.299999
"981","2010-11-22",38.299999
"982","2010-11-23",37.610001
"983","2010-11-24",38.009998
"984","2010-11-26",37.540001
"985","2010-11-29",37.66
"986","2010-11-30",37.41
"987","2010-12-01",37.91
"988","2010-12-02",38.220001
"989","2010-12-03",38.130001
"990","2010-12-06",38.029999
"991","2010-12-07",37.93
"992","2010-12-08",38.34
"993","2010-12-09",38.470001
"994","2010-12-10",38.77
"995","2010-12-13",38.709999
"996","2010-12-14",38.540001
"997","2010-12-15",38.419998
"998","2010-12-16",38.639999
"999","2010-12-17",38.650002
"1000","2010-12-20",38.799999
"1001","2010-12-21",38.98
"1002","2010-12-22",39.200001
"1003","2010-12-23",38.98
"1004","2010-12-27",39.18
"1005","2010-12-28",39.009998
"1006","2010-12-29",39
"1007","2010-12-30",38.939999
"1008","2010-12-31",38.91
"1009","2011-01-03",39.400002
"1010","2011-01-04",39.299999
"1011","2011-01-05",39.619999
"1012","2011-01-06",39.75
"1013","2011-01-07",39.98
"1014","2011-01-10",40.009998
"1015","2011-01-11",40.110001
"1016","2011-01-12",40.799999
"1017","2011-01-13",40.470001
"1018","2011-01-14",40.349998
"1019","2011-01-18",40.439999
"1020","2011-01-19",39.799999
"1021","2011-01-20",40.040001
"1022","2011-01-21",40.23
"1023","2011-01-24",40.490002
"1024","2011-01-25",40.700001
"1025","2011-01-26",40.389999
"1026","2011-01-27",40.700001
"1027","2011-01-28",39.959999
"1028","2011-01-31",40.049999
"1029","2011-02-01",41.27
"1030","2011-02-02",41.290001
"1031","2011-02-03",41.279999
"1032","2011-02-04",41.400002
"1033","2011-02-07",43.27
"1034","2011-02-08",43.029999
"1035","2011-02-09",43
"1036","2011-02-10",43
"1037","2011-02-11",43.029999
"1038","2011-02-14",43.07
"1039","2011-02-15",43
"1040","2011-02-16",43.139999
"1041","2011-02-17",43.240002
"1042","2011-02-18",43.189999
"1043","2011-02-22",42.869999
"1044","2011-02-23",42.880001
"1045","2011-02-24",42.830002
"1046","2011-02-25",42.91
"1047","2011-02-28",43.25
"1048","2011-03-01",42.66
"1049","2011-03-02",42.529999
"1050","2011-03-03",43.029999
"1051","2011-03-04",42.77
"1052","2011-03-07",42.380001
"1053","2011-03-08",42.939999
"1054","2011-03-09",42.759998
"1055","2011-03-10",41.810001
"1056","2011-03-11",41.970001
"1057","2011-03-14",41.77
"1058","2011-03-15",41.540001
"1059","2011-03-16",41.389999
"1060","2011-03-17",41.849998
"1061","2011-03-18",42.139999
"1062","2011-03-21",42.939999
"1063","2011-03-22",43
"1064","2011-03-23",42.950001
"1065","2011-03-24",43
"1066","2011-03-25",43.040001
"1067","2011-03-28",42.669998
"1068","2011-03-29",43
"1069","2011-03-30",43.029999
"1070","2011-03-31",43.09
"1071","2011-04-01",43.509998
"1072","2011-04-04",43.669998
"1073","2011-04-05",43.400002
"1074","2011-04-06",43.669998
"1075","2011-04-07",43.34
"1076","2011-04-08",43
"1077","2011-04-11",43.02
"1078","2011-04-12",42.509998
"1079","2011-04-13",42.380001
"1080","2011-04-14",42.209999
"1081","2011-04-15",42.48
"1082","2011-04-18",42.110001
"1083","2011-04-19",42.119999
"1084","2011-04-20",42.830002
"1085","2011-04-21",43.279999
"1086","2011-04-25",43.130001
"1087","2011-04-26",43.220001
"1088","2011-04-27",43.290001
"1089","2011-04-28",44.060001
"1090","2011-04-29",44.259998
"1091","2011-05-02",43.029999
"1092","2011-05-03",42.48
"1093","2011-05-04",42.259998
"1094","2011-05-05",41.580002
"1095","2011-05-06",41.720001
"1096","2011-05-09",41.810001
"1097","2011-05-10",42.169998
"1098","2011-05-11",41.560001
"1099","2011-05-12",41.93
"1100","2011-05-13",41.650002
"1101","2011-05-16",41.52
"1102","2011-05-17",41.619999
"1103","2011-05-18",41.939999
"1104","2011-05-19",42.080002
"1105","2011-05-20",41.740002
"1106","2011-05-23",41.57
"1107","2011-05-24",41.57
"1108","2011-05-25",41.689999
"1109","2011-05-26",41.990002
"1110","2011-05-27",41.84
"1111","2011-05-31",42.02
"1112","2011-06-01",41.25
"1113","2011-06-02",41.52
"1114","2011-06-03",41.310001
"1115","2011-06-06",40.939999
"1116","2011-06-07",40.880001
"1117","2011-06-08",40.82
"1118","2011-06-09",41.169998
"1119","2011-06-10",40.700001
"1120","2011-06-13",40.709999
"1121","2011-06-14",41.029999
"1122","2011-06-15",40.299999
"1123","2011-06-16",40.240002
"1124","2011-06-17",40.560001
"1125","2011-06-20",40.84
"1126","2011-06-21",41.400002
"1127","2011-06-22",41.41
"1128","2011-06-23",41.349998
"1129","2011-06-24",40.790001
"1130","2011-06-27",41.209999
"1131","2011-06-28",41.73
"1132","2011-06-29",42.139999
"1133","2011-06-30",42.09
"1134","2011-07-01",42.119999
"1135","2011-07-05",41.939999
"1136","2011-07-06",42.150002
"1137","2011-07-07",42.630001
"1138","2011-07-08",42.360001
"1139","2011-07-11",41.259998
"1140","2011-07-12",41.32
"1141","2011-07-13",41.279999
"1142","2011-07-14",40.810001
"1143","2011-07-15",40.77
"1144","2011-07-18",40.110001
"1145","2011-07-19",40.610001
"1146","2011-07-20",40.470001
"1147","2011-07-21",41.060001
"1148","2011-07-22",40.900002
"1149","2011-07-25",40.619999
"1150","2011-07-26",40.41
"1151","2011-07-27",40.119999
"1152","2011-07-28",40.029999
"1153","2011-07-29",39.869999
"1154","2011-08-01",39.110001
"1155","2011-08-02",38.23
"1156","2011-08-03",38.330002
"1157","2011-08-04",37.509998
"1158","2011-08-05",37.580002
"1159","2011-08-08",35.360001
"1160","2011-08-09",36.459999
"1161","2011-08-10",34.540001
"1162","2011-08-11",36.509998
"1163","2011-08-12",36.259998
"1164","2011-08-15",37.09
"1165","2011-08-16",36.84
"1166","2011-08-17",36.93
"1167","2011-08-18",35.560001
"1168","2011-08-19",35.25
"1169","2011-08-22",35.139999
"1170","2011-08-23",35.73
"1171","2011-08-24",36.139999
"1172","2011-08-25",35.560001
"1173","2011-08-26",35.880001
"1174","2011-08-29",37.16
"1175","2011-08-30",37.07
"1176","2011-08-31",37.619999
"1177","2011-09-01",36.880001
"1178","2011-09-02",36.07
"1179","2011-09-06",35.560001
"1180","2011-09-07",36.93
"1181","2011-09-08",36.450001
"1182","2011-09-09",35.959999
"1183","2011-09-12",36.34
"1184","2011-09-13",36.470001
"1185","2011-09-14",36.82
"1186","2011-09-15",37.439999
"1187","2011-09-16",37.57
"1188","2011-09-19",37.009998
"1189","2011-09-20",36.970001
"1190","2011-09-21",35.279999
"1191","2011-09-22",34.259998
"1192","2011-09-23",34.400002
"1193","2011-09-26",35.439999
"1194","2011-09-27",35.509998
"1195","2011-09-28",34.619999
"1196","2011-09-29",35.23
"1197","2011-09-30",34.549999
"1198","2011-10-03",33.5
"1199","2011-10-04",34.110001
"1200","2011-10-05",34.990002
"1201","2011-10-06",35.41
"1202","2011-10-07",34.669998
"1203","2011-10-10",36.09
"1204","2011-10-11",36.009998
"1205","2011-10-12",36.080002
"1206","2011-10-13",35.970001
"1207","2011-10-14",36.560001
"1208","2011-10-17",35.529999
"1209","2011-10-18",36.84
"1210","2011-10-19",36.439999
"1211","2011-10-20",37.52
"1212","2011-10-21",38.66
"1213","2011-10-24",39.369999
"1214","2011-10-25",38.75
"1215","2011-10-26",39.48
"1216","2011-10-27",41.419998
"1217","2011-10-28",41.279999
"1218","2011-10-31",39.700001
"1219","2011-11-01",38.16
"1220","2011-11-02",38.889999
"1221","2011-11-03",39.360001
"1222","2011-11-04",39.279999
"1223","2011-11-07",39.459999
"1224","2011-11-08",39.860001
"1225","2011-11-09",38.330002
"1226","2011-11-10",38.689999
"1227","2011-11-11",39.5
"1228","2011-11-14",38.93
"1229","2011-11-15",39.25
"1230","2011-11-16",38.43
"1231","2011-11-17",37.73
"1232","2011-11-18",38.18
"1233","2011-11-21",37.189999
"1234","2011-11-22",36.91
"1235","2011-11-23",35.82
"1236","2011-11-25",35.849998
"1237","2011-11-28",36.68
"1238","2011-11-29",36.700001
"1239","2011-11-30",38.43
"1240","2011-12-01",38.330002
"1241","2011-12-02",38.25
"1242","2011-12-05",38.950001
"1243","2011-12-06",39.139999
"1244","2011-12-07",39.150002
"1245","2011-12-08",37.830002
"1246","2011-12-09",38.580002
"1247","2011-12-12",37.759998
"1248","2011-12-13",37.389999
"1249","2011-12-14",37.290001
"1250","2011-12-15",37.189999
"1251","2011-12-16",36.959999
"1252","2011-12-19",36.529999
"1253","2011-12-20",37.459999
"1254","2011-12-21",37.740002
"1255","2011-12-22",37.919998
"1256","2011-12-23",38.220001
"1257","2011-12-27",38.099998
"1258","2011-12-28",37.549999
"1259","2011-12-29",37.919998
"1260","2011-12-30",37.650002
"1261","2012-01-03",38.470001
"1262","2012-01-04",38
"1263","2012-01-05",38.049999
"1264","2012-01-06",37.720001
"1265","2012-01-09",37.84
"1266","2012-01-10",38.48
"1267","2012-01-11",38.34
"1268","2012-01-12",38.52
"1269","2012-01-13",38.23
"1270","2012-01-17",38.029999
"1271","2012-01-18",38.380001
"1272","2012-01-19",38.529999
"1273","2012-01-20",38.560001
"1274","2012-01-23",38.939999
"1275","2012-01-24",38.439999
"1276","2012-01-25",38.18
"1277","2012-01-26",37.950001
"1278","2012-01-27",37.630001
"1279","2012-01-30",37.32
"1280","2012-01-31",37.310001
"1281","2012-02-01",37.849998
"1282","2012-02-02",38
"1283","2012-02-03",38.610001
"1284","2012-02-06",38.380001
"1285","2012-02-07",38.360001
"1286","2012-02-08",38.490002
"1287","2012-02-09",38.200001
"1288","2012-02-10",38.099998
"1289","2012-02-13",38.419998
"1290","2012-02-14",38.150002
"1291","2012-02-15",37.59
"1292","2012-02-16",38.07
"1293","2012-02-17",38.299999
"1294","2012-02-21",38.73
"1295","2012-02-22",38.709999
"1296","2012-02-23",39.169998
"1297","2012-02-24",39.139999
"1298","2012-02-27",39.27
"1299","2012-02-28",39.349998
"1300","2012-02-29",39.139999
"1301","2012-03-01",39.23
"1302","2012-03-02",38.869999
"1303","2012-03-05",38.849998
"1304","2012-03-06",38.16
"1305","2012-03-07",38.209999
"1306","2012-03-08",38.32
"1307","2012-03-09",38.650002
"1308","2012-03-12",38.57
"1309","2012-03-13",39.299999
"1310","2012-03-14",39.02
"1311","2012-03-15",39.560001
"1312","2012-03-16",39.48
"1313","2012-03-19",39.68
"1314","2012-03-20",39.700001
"1315","2012-03-21",39.34
"1316","2012-03-22",38.799999
"1317","2012-03-23",39.189999
"1318","2012-03-26",39.860001
"1319","2012-03-27",39.689999
"1320","2012-03-28",39.630001
"1321","2012-03-29",39.470001
"1322","2012-03-30",39.869999
"1323","2012-04-02",40.369999
"1324","2012-04-03",40.060001
"1325","2012-04-04",39.709999
"1326","2012-04-05",39.57
"1327","2012-04-09",39
"1328","2012-04-10",38.389999
"1329","2012-04-11",38.790001
"1330","2012-04-12",39.43
"1331","2012-04-13",38.91
"1332","2012-04-16",39.25
"1333","2012-04-17",39.919998
"1334","2012-04-18",39.650002
"1335","2012-04-19",39.549999
"1336","2012-04-20",39.84
"1337","2012-04-23",39.619999
"1338","2012-04-24",40.240002
"1339","2012-04-25",40.639999
"1340","2012-04-26",41.049999
"1341","2012-04-27",41.009998
"1342","2012-04-30",41.130001
"1343","2012-05-01",41.490002
"1344","2012-05-02",41.27
"1345","2012-05-03",41.139999
"1346","2012-05-04",40.77
"1347","2012-05-07",40.720001
"1348","2012-05-08",40.91
"1349","2012-05-09",40.759998
"1350","2012-05-10",41
"1351","2012-05-11",40.639999
"1352","2012-05-14",40.110001
"1353","2012-05-15",39.709999
"1354","2012-05-16",39.110001
"1355","2012-05-17",38.73
"1356","2012-05-18",38.32
"1357","2012-05-21",38.959999
"1358","2012-05-22",39.200001
"1359","2012-05-23",39.220001
"1360","2012-05-24",39.369999
"1361","2012-05-25",39.220001
"1362","2012-05-29",39.66
"1363","2012-05-30",38.77
"1364","2012-05-31",38.889999
"1365","2012-06-01",38.360001
"1366","2012-06-04",38.299999
"1367","2012-06-05",38.5
"1368","2012-06-06",39.529999
"1369","2012-06-07",39.560001
"1370","2012-06-08",39.869999
"1371","2012-06-11",39.52
"1372","2012-06-12",39.669998
"1373","2012-06-13",39.23
"1374","2012-06-14",39.709999
"1375","2012-06-15",40.459999
"1376","2012-06-18",40.709999
"1377","2012-06-19",40.869999
"1378","2012-06-20",40.91
"1379","2012-06-21",39.84
"1380","2012-06-22",40.07
"1381","2012-06-25",39.32
"1382","2012-06-26",39.34
"1383","2012-06-27",39.849998
"1384","2012-06-28",40.139999
"1385","2012-06-29",40.91
"1386","2012-07-02",41.009998
"1387","2012-07-03",41.34
"1388","2012-07-05",40.59
"1389","2012-07-06",40.5
"1390","2012-07-09",40.200001
"1391","2012-07-10",39.950001
"1392","2012-07-11",40.349998
"1393","2012-07-12",40.09
"1394","2012-07-13",40.900002
"1395","2012-07-16",40.689999
"1396","2012-07-17",40.720001
"1397","2012-07-18",41.02
"1398","2012-07-19",40.990002
"1399","2012-07-20",40.549999
"1400","2012-07-23",40.470001
"1401","2012-07-24",40.299999
"1402","2012-07-25",40.299999
"1403","2012-07-26",40.990002
"1404","2012-07-27",41.700001
"1405","2012-07-30",39.540001
"1406","2012-07-31",39.59
"1407","2012-08-01",39.450001
"1408","2012-08-02",39.459999
"1409","2012-08-03",40.349998
"1410","2012-08-06",40.419998
"1411","2012-08-07",40.580002
"1412","2012-08-08",40.459999
"1413","2012-08-09",40.470001
"1414","2012-08-10",40.509998
"1415","2012-08-13",40.459999
"1416","2012-08-14",40.490002
"1417","2012-08-15",40.439999
"1418","2012-08-16",40.52
"1419","2012-08-17",40.48
"1420","2012-08-20",40.610001
"1421","2012-08-21",40.490002
"1422","2012-08-22",40.439999
"1423","2012-08-23",39.77
"1424","2012-08-24",40.23
"1425","2012-08-27",40.419998
"1426","2012-08-28",40.220001
"1427","2012-08-29",40.369999
"1428","2012-08-30",40.25
"1429","2012-08-31",40.650002
"1430","2012-09-04",40.790001
"1431","2012-09-05",40.93
"1432","2012-09-06",40.93
"1433","2012-09-07",41.18
"1434","2012-09-10",41.209999
"1435","2012-09-11",41.48
"1436","2012-09-12",41.380001
"1437","2012-09-13",42.32
"1438","2012-09-14",42.689999
"1439","2012-09-17",42.290001
"1440","2012-09-18",42.049999
"1441","2012-09-19",41.720001
"1442","2012-09-20",41.439999
"1443","2012-09-21",41.43
"1444","2012-09-24",41.509998
"1445","2012-09-25",41.240002
"1446","2012-09-26",40.959999
"1447","2012-09-27",41.279999
"1448","2012-09-28",41.259998
"1449","2012-10-01",41.549999
"1450","2012-10-02",41.529999
"1451","2012-10-03",41.290001
"1452","2012-10-04",41.959999
"1453","2012-10-05",41.959999
"1454","2012-10-08",42.080002
"1455","2012-10-09",41.799999
"1456","2012-10-10",41.549999
"1457","2012-10-11",41.610001
"1458","2012-10-12",41.48
"1459","2012-10-15",41.689999
"1460","2012-10-16",42.099998
"1461","2012-10-17",42.689999
"1462","2012-10-18",43.169998
"1463","2012-10-19",42.509998
"1464","2012-10-22",42.450001
"1465","2012-10-23",41.810001
"1466","2012-10-24",42.02
"1467","2012-10-25",42.400002
"1468","2012-10-26",42.389999
"1469","2012-10-31",42.279999
"1470","2012-11-01",42.919998
"1471","2012-11-02",42.16
"1472","2012-11-05",42.169998
"1473","2012-11-06",42.330002
"1474","2012-11-07",41.200001
"1475","2012-11-08",40.619999
"1476","2012-11-09",41.130001
"1477","2012-11-12",40.990002
"1478","2012-11-13",40.610001
"1479","2012-11-14",39.919998
"1480","2012-11-15",39.830002
"1481","2012-11-16",40.720001
"1482","2012-11-19",40.84
"1483","2012-11-20",40.73
"1484","2012-11-21",40.84
"1485","2012-11-23",41.299999
"1486","2012-11-26",41.09
"1487","2012-11-27",40.740002
"1488","2012-11-28",40.849998
"1489","2012-11-29",40.970001
"1490","2012-11-30",40.880001
"1491","2012-12-03",40.720001
"1492","2012-12-04",40.950001
"1493","2012-12-05",41.060001
"1494","2012-12-06",41.279999
"1495","2012-12-07",41.279999
"1496","2012-12-10",41.040001
"1497","2012-12-11",41.5
"1498","2012-12-12",41.439999
"1499","2012-12-13",40.990002
"1500","2012-12-14",40.650002
"1501","2012-12-17",41.029999
"1502","2012-12-18",41.639999
"1503","2012-12-19",41.169998
"1504","2012-12-20",41.240002
"1505","2012-12-21",40.900002
"1506","2012-12-24",40.740002
"1507","2012-12-26",40.529999
"1508","2012-12-27",40.490002
"1509","2012-12-28",40.18
"1510","2012-12-31",40.75
"1511","2013-01-02",41.529999
"1512","2013-01-03",41.709999
"1513","2013-01-04",42.060001
"1514","2013-01-07",42.110001
"1515","2013-01-08",42.060001
"1516","2013-01-09",42.110001
"1517","2013-01-10",42.759998
"1518","2013-01-11",42.650002
"1519","2013-01-14",42.540001
"1520","2013-01-15",42.5
"1521","2013-01-16",42.470001
"1522","2013-01-17",42.73
"1523","2013-01-18",42.82
"1524","2013-01-22",43.389999
"1525","2013-01-23",43.369999
"1526","2013-01-24",43.240002
"1527","2013-01-25",43.470001
"1528","2013-01-28",43.32
"1529","2013-01-29",43.669998
"1530","2013-01-30",43.360001
"1531","2013-01-31",43.369999
"1532","2013-02-01",44.080002
"1533","2013-02-04",43.709999
"1534","2013-02-05",43.810001
"1535","2013-02-06",43.919998
"1536","2013-02-07",43.740002
"1537","2013-02-08",43.849998
"1538","2013-02-11",43.509998
"1539","2013-02-12",43.650002
"1540","2013-02-13",44.080002
"1541","2013-02-14",44.080002
"1542","2013-02-15",43.91
"1543","2013-02-19",43.919998
"1544","2013-02-20",43.34
"1545","2013-02-21",43.41
"1546","2013-02-22",43.68
"1547","2013-02-25",42.400002
"1548","2013-02-26",42.68
"1549","2013-02-27",43.060001
"1550","2013-02-28",43.110001
"1551","2013-03-01",43.18
"1552","2013-03-04",42.849998
"1553","2013-03-05",43.080002
"1554","2013-03-06",43.119999
"1555","2013-03-07",43.220001
"1556","2013-03-08",43.580002
"1557","2013-03-11",44.240002
"1558","2013-03-12",43.959999
"1559","2013-03-13",43.970001
"1560","2013-03-14",44.639999
"1561","2013-03-15",44.599998
"1562","2013-03-18",44.16
"1563","2013-03-19",43.799999
"1564","2013-03-20",44.009998
"1565","2013-03-21",43.849998
"1566","2013-03-22",43.98
"1567","2013-03-25",43.799999
"1568","2013-03-26",43.990002
"1569","2013-03-27",43.720001
"1570","2013-03-28",44.07
"1571","2013-04-01",43.970001
"1572","2013-04-02",44.290001
"1573","2013-04-03",43.93
"1574","2013-04-04",44.23
"1575","2013-04-05",43.799999
"1576","2013-04-08",43.970001
"1577","2013-04-09",43.900002
"1578","2013-04-10",44.009998
"1579","2013-04-11",44
"1580","2013-04-12",43.990002
"1581","2013-04-15",42.619999
"1582","2013-04-16",43.389999
"1583","2013-04-17",43.119999
"1584","2013-04-18",43
"1585","2013-04-19",43.18
"1586","2013-04-22",42.990002
"1587","2013-04-23",43.639999
"1588","2013-04-24",44.509998
"1589","2013-04-25",45.009998
"1590","2013-04-26",44.439999
"1591","2013-04-29",44.529999
"1592","2013-04-30",44.669998
"1593","2013-05-01",44.73
"1594","2013-05-02",44.93
"1595","2013-05-03",45.419998
"1596","2013-05-06",45.619999
"1597","2013-05-07",45.639999
"1598","2013-05-08",45.779999
"1599","2013-05-09",45.389999
"1600","2013-05-10",45.450001
"1601","2013-05-13",45.459999
"1602","2013-05-14",46
"1603","2013-05-15",46.279999
"1604","2013-05-16",46.040001
"1605","2013-05-17",46.439999
"1606","2013-05-20",46.709999
"1607","2013-05-21",46.66
"1608","2013-05-22",46.389999
"1609","2013-05-23",46.060001
"1610","2013-05-24",45.950001
"1611","2013-05-28",46.200001
"1612","2013-05-29",46.18
"1613","2013-05-30",46.189999
"1614","2013-05-31",45.82
"1615","2013-06-03",45.82
"1616","2013-06-04",45.25
"1617","2013-06-05",44.709999
"1618","2013-06-06",45.110001
"1619","2013-06-07",45.740002
"1620","2013-06-10",45.349998
"1621","2013-06-11",44.779999
"1622","2013-06-12",44.43
"1623","2013-06-13",44.990002
"1624","2013-06-14",44.580002
"1625","2013-06-17",44.869999
"1626","2013-06-18",45.169998
"1627","2013-06-19",44.650002
"1628","2013-06-20",43.580002
"1629","2013-06-21",43.580002
"1630","2013-06-24",43.220001
"1631","2013-06-25",43.849998
"1632","2013-06-26",43.970001
"1633","2013-06-27",44.509998
"1634","2013-06-28",44.400002
"1635","2013-07-01",44.68
"1636","2013-07-02",44.5
"1637","2013-07-03",44.259998
"1638","2013-07-05",44.869999
"1639","2013-07-08",44.990002
"1640","2013-07-09",45.27
"1641","2013-07-10",45
"1642","2013-07-11",45.450001
"1643","2013-07-12",45.68
"1644","2013-07-15",45.810001
"1645","2013-07-16",45.66
"1646","2013-07-17",45.990002
"1647","2013-07-18",46.34
"1648","2013-07-19",46.509998
"1649","2013-07-22",46.759998
"1650","2013-07-23",46.43
"1651","2013-07-24",46.16
"1652","2013-07-25",46.119999
"1653","2013-07-26",46.049999
"1654","2013-07-29",46.060001
"1655","2013-07-30",45.75
"1656","2013-07-31",45.549999
"1657","2013-08-01",46.57
"1658","2013-08-02",46.290001
"1659","2013-08-05",46.119999
"1660","2013-08-06",45.919998
"1661","2013-08-07",45.650002
"1662","2013-08-08",46.029999
"1663","2013-08-09",46.18
"1664","2013-08-12",46.419998
"1665","2013-08-13",47.200001
"1666","2013-08-14",47.529999
"1667","2013-08-15",46.970001
"1668","2013-08-16",46.41
"1669","2013-08-19",45.669998
"1670","2013-08-20",45.77
"1671","2013-08-21",45.560001
"1672","2013-08-22",45.93
"1673","2013-08-23",45.950001
"1674","2013-08-26",45.869999
"1675","2013-08-27",45.07
"1676","2013-08-28",45.009998
"1677","2013-08-29",44.599998
"1678","2013-08-30",44.459999
"1679","2013-09-03",44.529999
"1680","2013-09-04",44.970001
"1681","2013-09-05",44.810001
"1682","2013-09-06",44.689999
"1683","2013-09-09",45.48
"1684","2013-09-10",45.73
"1685","2013-09-11",46.110001
"1686","2013-09-12",46.02
"1687","2013-09-13",46.23
"1688","2013-09-16",47
"1689","2013-09-17",47.299999
"1690","2013-09-18",47.419998
"1691","2013-09-19",47.599998
"1692","2013-09-20",47.439999
"1693","2013-09-23",47.099998
"1694","2013-09-24",47.16
"1695","2013-09-25",47.16
"1696","2013-09-26",47.34
"1697","2013-09-27",46.950001
"1698","2013-09-30",46.740002
"1699","2013-10-01",47.16
"1700","2013-10-02",47.049999
"1701","2013-10-03",46.209999
"1702","2013-10-04",47.060001
"1703","2013-10-07",46.860001
"1704","2013-10-08",46.169998
"1705","2013-10-09",46.490002
"1706","2013-10-10",48.130001
"1707","2013-10-11",48.330002
"1708","2013-10-14",48.560001
"1709","2013-10-15",48.060001
"1710","2013-10-16",48.549999
"1711","2013-10-17",48.759998
"1712","2013-10-18",49.07
"1713","2013-10-21",48.919998
"1714","2013-10-22",49.200001
"1715","2013-10-23",48.439999
"1716","2013-10-24",48.59
"1717","2013-10-25",48.810001
"1718","2013-10-28",48.700001
"1719","2013-10-29",49.139999
"1720","2013-10-30",48.93
"1721","2013-10-31",48.310001
"1722","2013-11-01",48.34
"1723","2013-11-04",48.290001
"1724","2013-11-05",48.119999
"1725","2013-11-06",48.369999
"1726","2013-11-07",47.740002
"1727","2013-11-08",48.57
"1728","2013-11-11",48.400002
"1729","2013-11-12",47.869999
"1730","2013-11-13",48.049999
"1731","2013-11-14",48.060001
"1732","2013-11-15",48.07
"1733","2013-11-18",47.939999
"1734","2013-11-19",47.740002
"1735","2013-11-20",47.580002
"1736","2013-11-21",48.139999
"1737","2013-11-22",48.240002
"1738","2013-11-25",48.049999
"1739","2013-11-26",47.849998
"1740","2013-11-27",47.5
"1741","2013-11-29",47.349998
"1742","2013-12-02",47.349998
"1743","2013-12-03",47.029999
"1744","2013-12-04",46.759998
"1745","2013-12-05",46.509998
"1746","2013-12-06",47.290001
"1747","2013-12-09",47.57
"1748","2013-12-10",47.41
"1749","2013-12-11",46.560001
"1750","2013-12-12",46.610001
"1751","2013-12-13",46.560001
"1752","2013-12-16",46.779999
"1753","2013-12-17",46.439999
"1754","2013-12-18",47.400002
"1755","2013-12-19",47.27
"1756","2013-12-20",47.619999
"1757","2013-12-23",47.77
"1758","2013-12-24",48
"1759","2013-12-26",48.029999
"1760","2013-12-27",47.669998
"1761","2013-12-30",47.959999
"1762","2013-12-31",48.240002
"1763","2014-01-02",47.380001
"1764","2014-01-03",47.259998
"1765","2014-01-06",47.16
"1766","2014-01-07",47
"1767","2014-01-08",46.759998
"1768","2014-01-09",46.810001
"1769","2014-01-10",46.860001
"1770","2014-01-13",46.330002
"1771","2014-01-14",46.66
"1772","2014-01-15",47.189999
"1773","2014-01-16",47.029999
"1774","2014-01-17",47.330002
"1775","2014-01-21",46.98
"1776","2014-01-22",47.200001
"1777","2014-01-23",46
"1778","2014-01-24",44.650002
"1779","2014-01-27",44.639999
"1780","2014-01-28",44.939999
"1781","2014-01-29",44.57
"1782","2014-01-30",45.34
"1783","2014-01-31",44.59
"1784","2014-02-03",43.41
"1785","2014-02-04",44.52
"1786","2014-02-05",44.529999
"1787","2014-02-06",44.740002
"1788","2014-02-07",45.18
"1789","2014-02-10",43.259998
"1790","2014-02-11",43.849998
"1791","2014-02-12",43.849998
"1792","2014-02-13",43.990002
"1793","2014-02-14",44.029999
"1794","2014-02-18",43.93
"1795","2014-02-19",43.349998
"1796","2014-02-20",43.669998
"1797","2014-02-21",43.5
"1798","2014-02-24",43.580002
"1799","2014-02-25",43.439999
"1800","2014-02-26",43.490002
"1801","2014-02-27",43.560001
"1802","2014-02-28",43.48
"1803","2014-03-03",43.150002
"1804","2014-03-04",43.889999
"1805","2014-03-05",44.040001
"1806","2014-03-06",44.400002
"1807","2014-03-07",45.049999
"1808","2014-03-10",44.639999
"1809","2014-03-11",44.389999
"1810","2014-03-12",44.700001
"1811","2014-03-13",44.380001
"1812","2014-03-14",43.970001
"1813","2014-03-17",43.970001
"1814","2014-03-18",43.93
"1815","2014-03-19",43.68
"1816","2014-03-20",43.91
"1817","2014-03-21",44.23
"1818","2014-03-24",43.59
"1819","2014-03-25",43.59
"1820","2014-03-26",43.169998
"1821","2014-03-27",43.029999
"1822","2014-03-28",43.419998
"1823","2014-03-31",44.049999
"1824","2014-04-01",44.349998
"1825","2014-04-02",44.650002
"1826","2014-04-03",44.880001
"1827","2014-04-04",44.700001
"1828","2014-04-07",44.150002
"1829","2014-04-08",44.52
"1830","2014-04-09",44.540001
"1831","2014-04-10",43.919998
"1832","2014-04-11",43.439999
"1833","2014-04-14",43.720001
"1834","2014-04-15",43.779999
"1835","2014-04-16",44.07
"1836","2014-04-17",43.950001
"1837","2014-04-21",43.84
"1838","2014-04-22",43.790001
"1839","2014-04-23",43.830002
"1840","2014-04-24",44.439999
"1841","2014-04-25",44.139999
"1842","2014-04-28",43.759998
"1843","2014-04-29",44.099998
"1844","2014-04-30",43.970001
"1845","2014-05-01",44.09
"1846","2014-05-02",44.099998
"1847","2014-05-05",43.75
"1848","2014-05-06",43.16
"1849","2014-05-07",43.849998
"1850","2014-05-08",43.66
"1851","2014-05-09",43.25
