"","date","TJX"
"966","2010-11-01",11.4625
"967","2010-11-02",11.585
"968","2010-11-03",11.705
"969","2010-11-04",11.7175
"970","2010-11-05",11.7725
"971","2010-11-08",11.5125
"972","2010-11-09",11.37
"973","2010-11-10",11.415
"974","2010-11-11",11.4375
"975","2010-11-12",11.4475
"976","2010-11-15",11.425
"977","2010-11-16",11.2575
"978","2010-11-17",11.35
"979","2010-11-18",11.4575
"980","2010-11-19",11.5225
"981","2010-11-22",11.5675
"982","2010-11-23",11.46
"983","2010-11-24",11.6225
"984","2010-11-26",11.5875
"985","2010-11-29",11.3225
"986","2010-11-30",11.4025
"987","2010-12-01",11.3975
"988","2010-12-02",11.1325
"989","2010-12-03",11.3225
"990","2010-12-06",11.2475
"991","2010-12-07",11.215
"992","2010-12-08",11.1775
"993","2010-12-09",11.24
"994","2010-12-10",11.2675
"995","2010-12-13",11.0275
"996","2010-12-14",11.115
"997","2010-12-15",10.965
"998","2010-12-16",10.95
"999","2010-12-17",10.86
"1000","2010-12-20",10.9725
"1001","2010-12-21",11.0525
"1002","2010-12-22",11.09
"1003","2010-12-23",11.1225
"1004","2010-12-27",11.08
"1005","2010-12-28",11.095
"1006","2010-12-29",11.1575
"1007","2010-12-30",11.1825
"1008","2010-12-31",11.0975
"1009","2011-01-03",10.9525
"1010","2011-01-04",10.895
"1011","2011-01-05",10.75
"1012","2011-01-06",11.38
"1013","2011-01-07",11.4125
"1014","2011-01-10",11.395
"1015","2011-01-11",11.42
"1016","2011-01-12",11.4725
"1017","2011-01-13",11.38
"1018","2011-01-14",11.4925
"1019","2011-01-18",11.545
"1020","2011-01-19",11.685
"1021","2011-01-20",11.755
"1022","2011-01-21",11.8075
"1023","2011-01-24",11.8875
"1024","2011-01-25",12.14
"1025","2011-01-26",12.1475
"1026","2011-01-27",12.1525
"1027","2011-01-28",11.9275
"1028","2011-01-31",11.8475
"1029","2011-02-01",11.985
"1030","2011-02-02",11.7825
"1031","2011-02-03",12.3775
"1032","2011-02-04",12.425
"1033","2011-02-07",12.4475
"1034","2011-02-08",12.46
"1035","2011-02-09",12.3425
"1036","2011-02-10",12.495
"1037","2011-02-11",12.7
"1038","2011-02-14",12.385
"1039","2011-02-15",12.325
"1040","2011-02-16",12.355
"1041","2011-02-17",12.3
"1042","2011-02-18",12.52
"1043","2011-02-22",12.43
"1044","2011-02-23",12.2025
"1045","2011-02-24",12.56
"1046","2011-02-25",12.5825
"1047","2011-02-28",12.4675
"1048","2011-03-01",12.405
"1049","2011-03-02",12.6175
"1050","2011-03-03",12.735
"1051","2011-03-04",12.645
"1052","2011-03-07",12.33
"1053","2011-03-08",12.3775
"1054","2011-03-09",12.3975
"1055","2011-03-10",12.3675
"1056","2011-03-11",12.4425
"1057","2011-03-14",12.345
"1058","2011-03-15",12.27
"1059","2011-03-16",12.1475
"1060","2011-03-17",12.1675
"1061","2011-03-18",12.165
"1062","2011-03-21",12.3175
"1063","2011-03-22",12.215
"1064","2011-03-23",12.385
"1065","2011-03-24",12.58
"1066","2011-03-25",12.5375
"1067","2011-03-28",12.3025
"1068","2011-03-29",12.37
"1069","2011-03-30",12.5225
"1070","2011-03-31",12.4325
"1071","2011-04-01",12.375
"1072","2011-04-04",12.4
"1073","2011-04-05",12.7425
"1074","2011-04-06",12.8875
"1075","2011-04-07",12.78
"1076","2011-04-08",12.675
"1077","2011-04-11",12.7725
"1078","2011-04-12",12.765
"1079","2011-04-13",12.815
"1080","2011-04-14",12.7825
"1081","2011-04-15",12.855
"1082","2011-04-18",12.93
"1083","2011-04-19",12.945
"1084","2011-04-20",13.0775
"1085","2011-04-21",13.1375
"1086","2011-04-25",13.1575
"1087","2011-04-26",13.2925
"1088","2011-04-27",13.3225
"1089","2011-04-28",13.43
"1090","2011-04-29",13.405
"1091","2011-05-02",13.3275
"1092","2011-05-03",13.3
"1093","2011-05-04",13.315
"1094","2011-05-05",13.3425
"1095","2011-05-06",13.18
"1096","2011-05-09",13.29
"1097","2011-05-10",13.3825
"1098","2011-05-11",13.355
"1099","2011-05-12",13.67
"1100","2011-05-13",13.6425
"1101","2011-05-16",13.5775
"1102","2011-05-17",13.015
"1103","2011-05-18",13.165
"1104","2011-05-19",13.0375
"1105","2011-05-20",13.155
"1106","2011-05-23",13.1925
"1107","2011-05-24",13.2325
"1108","2011-05-25",13.155
"1109","2011-05-26",13.4225
"1110","2011-05-27",13.365
"1111","2011-05-31",13.255
"1112","2011-06-01",13
"1113","2011-06-02",12.8325
"1114","2011-06-03",12.755
"1115","2011-06-06",12.5775
"1116","2011-06-07",12.6275
"1117","2011-06-08",12.5525
"1118","2011-06-09",12.6075
"1119","2011-06-10",12.3725
"1120","2011-06-13",12.375
"1121","2011-06-14",12.3975
"1122","2011-06-15",12.3875
"1123","2011-06-16",12.395
"1124","2011-06-17",12.515
"1125","2011-06-20",12.595
"1126","2011-06-21",12.7675
"1127","2011-06-22",12.7525
"1128","2011-06-23",12.77
"1129","2011-06-24",12.43
"1130","2011-06-27",12.5075
"1131","2011-06-28",12.885
"1132","2011-06-29",13.0025
"1133","2011-06-30",13.1325
"1134","2011-07-01",13.2925
"1135","2011-07-05",13.4325
"1136","2011-07-06",13.4475
"1137","2011-07-07",13.7475
"1138","2011-07-08",13.79
"1139","2011-07-11",13.86
"1140","2011-07-12",13.8025
"1141","2011-07-13",13.8175
"1142","2011-07-14",13.7725
"1143","2011-07-15",13.815
"1144","2011-07-18",13.77
"1145","2011-07-19",14.005
"1146","2011-07-20",13.9825
"1147","2011-07-21",14.0825
"1148","2011-07-22",14.0475
"1149","2011-07-25",13.8325
"1150","2011-07-26",14.015
"1151","2011-07-27",13.7125
"1152","2011-07-28",13.8025
"1153","2011-07-29",13.825
"1154","2011-08-01",13.685
"1155","2011-08-02",13.2825
"1156","2011-08-03",13.4125
"1157","2011-08-04",13.065
"1158","2011-08-05",13.175
"1159","2011-08-08",12.6925
"1160","2011-08-09",13.3075
"1161","2011-08-10",12.6775
"1162","2011-08-11",13.265
"1163","2011-08-12",13.4725
"1164","2011-08-15",13.4075
"1165","2011-08-16",13.735
"1166","2011-08-17",13.6275
"1167","2011-08-18",13.22
"1168","2011-08-19",13.215
"1169","2011-08-22",13.265
"1170","2011-08-23",13.795
"1171","2011-08-24",13.92
"1172","2011-08-25",13.4525
"1173","2011-08-26",13.6675
"1174","2011-08-29",13.805
"1175","2011-08-30",13.7725
"1176","2011-08-31",13.655
"1177","2011-09-01",13.2475
"1178","2011-09-02",13.0675
"1179","2011-09-06",13.0225
"1180","2011-09-07",13.2775
"1181","2011-09-08",13.2525
"1182","2011-09-09",12.9475
"1183","2011-09-12",13.1225
"1184","2011-09-13",13.1675
"1185","2011-09-14",13.375
"1186","2011-09-15",13.895
"1187","2011-09-16",14.3125
"1188","2011-09-19",14.3425
"1189","2011-09-20",14.56
"1190","2011-09-21",14.1225
"1191","2011-09-22",13.8875
"1192","2011-09-23",14.1425
"1193","2011-09-26",14.47
"1194","2011-09-27",14.4375
"1195","2011-09-28",14.3925
"1196","2011-09-29",13.9225
"1197","2011-09-30",13.8675
"1198","2011-10-03",13.5
"1199","2011-10-04",13.8625
"1200","2011-10-05",14.0975
"1201","2011-10-06",13.9
"1202","2011-10-07",13.925
"1203","2011-10-10",14.45
"1204","2011-10-11",14.5175
"1205","2011-10-12",14.425
"1206","2011-10-13",14.375
"1207","2011-10-14",14.4275
"1208","2011-10-17",14.2875
"1209","2011-10-18",14.3725
"1210","2011-10-19",14.455
"1211","2011-10-20",14.645
"1212","2011-10-21",14.96
"1213","2011-10-24",14.9875
"1214","2011-10-25",14.7775
"1215","2011-10-26",14.635
"1216","2011-10-27",15.2025
"1217","2011-10-28",15.0925
"1218","2011-10-31",14.7325
"1219","2011-11-01",14.8425
"1220","2011-11-02",15.02
"1221","2011-11-03",15.275
"1222","2011-11-04",15.1475
"1223","2011-11-07",15.145
"1224","2011-11-08",15.2375
"1225","2011-11-09",14.7125
"1226","2011-11-10",14.9975
"1227","2011-11-11",15.335
"1228","2011-11-14",15.1425
"1229","2011-11-15",15.2175
"1230","2011-11-16",15.1025
"1231","2011-11-17",14.795
"1232","2011-11-18",14.885
"1233","2011-11-21",14.7775
"1234","2011-11-22",14.7925
"1235","2011-11-23",14.7
"1236","2011-11-25",14.6875
"1237","2011-11-28",14.9725
"1238","2011-11-29",15.15
"1239","2011-11-30",15.425
"1240","2011-12-01",15.64
"1241","2011-12-02",15.56
"1242","2011-12-05",15.855
"1243","2011-12-06",15.88
"1244","2011-12-07",15.7625
"1245","2011-12-08",15.59
"1246","2011-12-09",15.8125
"1247","2011-12-12",15.7225
"1248","2011-12-13",15.63
"1249","2011-12-14",15.5425
"1250","2011-12-15",15.5725
"1251","2011-12-16",15.535
"1252","2011-12-19",15.38
"1253","2011-12-20",15.7775
"1254","2011-12-21",15.875
"1255","2011-12-22",16.059999
"1256","2011-12-23",16.327499
"1257","2011-12-27",16.344999
"1258","2011-12-28",16.209999
"1259","2011-12-29",16.344999
"1260","2011-12-30",16.137501
"1261","2012-01-03",15.9275
"1262","2012-01-04",16.1075
"1263","2012-01-05",16.577499
"1264","2012-01-06",16.615
"1265","2012-01-09",16.424999
"1266","2012-01-10",16.389999
"1267","2012-01-11",16.385
"1268","2012-01-12",16.327499
"1269","2012-01-13",16.2875
"1270","2012-01-17",16.495001
"1271","2012-01-18",16.7125
"1272","2012-01-19",16.73
"1273","2012-01-20",16.645
"1274","2012-01-23",16.647499
"1275","2012-01-24",16.815001
"1276","2012-01-25",16.99
"1277","2012-01-26",16.987499
"1278","2012-01-27",16.842501
"1279","2012-01-30",16.862499
"1280","2012-01-31",17.035
"1281","2012-02-01",17.0725
"1282","2012-02-02",17.030001
"1283","2012-02-03",17.264999
"1284","2012-02-06",17.16
"1285","2012-02-07",17.299999
"1286","2012-02-08",17.209999
"1287","2012-02-09",17.285
"1288","2012-02-10",17.18
"1289","2012-02-13",17.205
"1290","2012-02-14",17.245001
"1291","2012-02-15",17.02
"1292","2012-02-16",17.115
"1293","2012-02-17",17.434999
"1294","2012-02-21",17.610001
"1295","2012-02-22",17.565001
"1296","2012-02-23",17.965
"1297","2012-02-24",17.985001
"1298","2012-02-27",18.370001
"1299","2012-02-28",18.48
"1300","2012-02-29",18.305
"1301","2012-03-01",18.545
"1302","2012-03-02",18.540001
"1303","2012-03-05",18.700001
"1304","2012-03-06",18.405001
"1305","2012-03-07",18.58
"1306","2012-03-08",18.870001
"1307","2012-03-09",19.059999
"1308","2012-03-12",19.035
"1309","2012-03-13",19.025
"1310","2012-03-14",19.045
"1311","2012-03-15",19.094999
"1312","2012-03-16",18.955
"1313","2012-03-19",19.049999
"1314","2012-03-20",19.235001
"1315","2012-03-21",19.455
"1316","2012-03-22",19.450001
"1317","2012-03-23",19.315001
"1318","2012-03-26",19.68
"1319","2012-03-27",19.764999
"1320","2012-03-28",19.74
"1321","2012-03-29",19.610001
"1322","2012-03-30",19.855
"1323","2012-04-02",19.934999
"1324","2012-04-03",19.805
"1325","2012-04-04",19.68
"1326","2012-04-05",20.145
"1327","2012-04-09",20.004999
"1328","2012-04-10",19.334999
"1329","2012-04-11",19.790001
"1330","2012-04-12",19.879999
"1331","2012-04-13",19.91
"1332","2012-04-16",20.094999
"1333","2012-04-17",20.674999
"1334","2012-04-18",20.690001
"1335","2012-04-19",20.545
"1336","2012-04-20",20.51
"1337","2012-04-23",20.219999
"1338","2012-04-24",20.125
"1339","2012-04-25",20.610001
"1340","2012-04-26",20.885
"1341","2012-04-27",21.23
"1342","2012-04-30",20.855
"1343","2012-05-01",21.025
"1344","2012-05-02",21.264999
"1345","2012-05-03",21.225
"1346","2012-05-04",20.870001
"1347","2012-05-07",20.745001
"1348","2012-05-08",20.645
"1349","2012-05-09",20.635
"1350","2012-05-10",20.895
"1351","2012-05-11",20.625
"1352","2012-05-14",19.85
"1353","2012-05-15",21.225
"1354","2012-05-16",21.215
"1355","2012-05-17",20.469999
"1356","2012-05-18",20.030001
"1357","2012-05-21",20.165001
"1358","2012-05-22",20.285
"1359","2012-05-23",20.334999
"1360","2012-05-24",20.450001
"1361","2012-05-25",20.434999
"1362","2012-05-29",20.799999
"1363","2012-05-30",20.665001
"1364","2012-05-31",21.23
"1365","2012-06-01",20.450001
"1366","2012-06-04",20.565001
"1367","2012-06-05",20.555
"1368","2012-06-06",21.110001
"1369","2012-06-07",20.780001
"1370","2012-06-08",20.73
"1371","2012-06-11",20.625
"1372","2012-06-12",20.85
"1373","2012-06-13",20.705
"1374","2012-06-14",21.030001
"1375","2012-06-15",21.23
"1376","2012-06-18",21.52
"1377","2012-06-19",21.74
"1378","2012-06-20",21.555
"1379","2012-06-21",21.205
"1380","2012-06-22",21.6
"1381","2012-06-25",21.219999
"1382","2012-06-26",21.545
"1383","2012-06-27",21.125
"1384","2012-06-28",20.799999
"1385","2012-06-29",21.465
"1386","2012-07-02",21.610001
"1387","2012-07-03",21.25
"1388","2012-07-05",22.045
"1389","2012-07-06",22.215
"1390","2012-07-09",22.32
"1391","2012-07-10",22
"1392","2012-07-11",21.805
"1393","2012-07-12",22.035
"1394","2012-07-13",22.395
"1395","2012-07-16",22.365
"1396","2012-07-17",22.535
"1397","2012-07-18",22.485001
"1398","2012-07-19",22.49
"1399","2012-07-20",22.155001
"1400","2012-07-23",22.105
"1401","2012-07-24",22.004999
"1402","2012-07-25",22.139999
"1403","2012-07-26",22.1
"1404","2012-07-27",22.35
"1405","2012-07-30",22.450001
"1406","2012-07-31",22.139999
"1407","2012-08-01",21.934999
"1408","2012-08-02",22.504999
"1409","2012-08-03",22.555
"1410","2012-08-06",22.625
"1411","2012-08-07",22.57
"1412","2012-08-08",22.549999
"1413","2012-08-09",22.5
"1414","2012-08-10",22.23
"1415","2012-08-13",22.120001
"1416","2012-08-14",22.514999
"1417","2012-08-15",22.51
"1418","2012-08-16",22.594999
"1419","2012-08-17",22.955
"1420","2012-08-20",22.92
"1421","2012-08-21",22.889999
"1422","2012-08-22",23.045
"1423","2012-08-23",22.790001
"1424","2012-08-24",22.934999
"1425","2012-08-27",22.84
"1426","2012-08-28",22.895
"1427","2012-08-29",23.32
"1428","2012-08-30",22.799999
"1429","2012-08-31",22.895
"1430","2012-09-04",23.08
"1431","2012-09-05",22.815001
"1432","2012-09-06",23.139999
"1433","2012-09-07",22.924999
"1434","2012-09-10",22.92
"1435","2012-09-11",22.775
"1436","2012-09-12",22.795
"1437","2012-09-13",23.280001
"1438","2012-09-14",23.23
"1439","2012-09-17",22.99
"1440","2012-09-18",22.67
"1441","2012-09-19",22.645
"1442","2012-09-20",22.584999
"1443","2012-09-21",22.275
"1444","2012-09-24",22.155001
"1445","2012-09-25",22.030001
"1446","2012-09-26",22.299999
"1447","2012-09-27",22.525
"1448","2012-09-28",22.395
"1449","2012-10-01",22.705
"1450","2012-10-02",22.584999
"1451","2012-10-03",22.605
"1452","2012-10-04",22.75
"1453","2012-10-05",22.700001
"1454","2012-10-08",22.635
"1455","2012-10-09",22.33
"1456","2012-10-10",22.379999
"1457","2012-10-11",21.940001
"1458","2012-10-12",21.415001
"1459","2012-10-15",21.68
"1460","2012-10-16",21.549999
"1461","2012-10-17",21.525
"1462","2012-10-18",21.615
"1463","2012-10-19",21.275
"1464","2012-10-22",20.924999
"1465","2012-10-23",21.290001
"1466","2012-10-24",20.995001
"1467","2012-10-25",20.674999
"1468","2012-10-26",20.365
"1469","2012-10-31",20.815001
"1470","2012-11-01",21.15
"1471","2012-11-02",20.76
"1472","2012-11-05",20.995001
"1473","2012-11-06",20.780001
"1474","2012-11-07",20.51
"1475","2012-11-08",20.18
"1476","2012-11-09",20.365
"1477","2012-11-12",20.485001
"1478","2012-11-13",21.030001
"1479","2012-11-14",21.045
"1480","2012-11-15",21
"1481","2012-11-16",21.225
"1482","2012-11-19",22.040001
"1483","2012-11-20",21.77
"1484","2012-11-21",21.73
"1485","2012-11-23",21.955
"1486","2012-11-26",21.754999
"1487","2012-11-27",21.545
"1488","2012-11-28",22.02
"1489","2012-11-29",22.059999
"1490","2012-11-30",22.17
"1491","2012-12-03",22.025
"1492","2012-12-04",21.674999
"1493","2012-12-05",21.665001
"1494","2012-12-06",21.77
"1495","2012-12-07",21.725
"1496","2012-12-10",21.540001
"1497","2012-12-11",21.325001
"1498","2012-12-12",21.285
"1499","2012-12-13",21.254999
"1500","2012-12-14",21.305
"1501","2012-12-17",21.809999
"1502","2012-12-18",21.84
"1503","2012-12-19",21.625
"1504","2012-12-20",21.174999
"1505","2012-12-21",20.975
"1506","2012-12-24",21.105
"1507","2012-12-26",20.615
"1508","2012-12-27",20.764999
"1509","2012-12-28",20.809999
"1510","2012-12-31",21.225
"1511","2013-01-02",21.584999
"1512","2013-01-03",22.290001
"1513","2013-01-04",22.280001
"1514","2013-01-07",22.129999
"1515","2013-01-08",21.75
"1516","2013-01-09",21.834999
"1517","2013-01-10",21.865
"1518","2013-01-11",21.98
"1519","2013-01-14",21.965
"1520","2013-01-15",22.174999
"1521","2013-01-16",22.16
"1522","2013-01-17",22.305
"1523","2013-01-18",22.375
"1524","2013-01-22",22.334999
"1525","2013-01-23",22.209999
"1526","2013-01-24",22.434999
"1527","2013-01-25",22.559999
"1528","2013-01-28",22.469999
"1529","2013-01-29",22.625
"1530","2013-01-30",22.76
"1531","2013-01-31",22.59
"1532","2013-02-01",22.65
"1533","2013-02-04",22.620001
"1534","2013-02-05",22.815001
"1535","2013-02-06",22.725
"1536","2013-02-07",22.695
"1537","2013-02-08",22.84
"1538","2013-02-11",22.700001
"1539","2013-02-12",22.6
"1540","2013-02-13",22.504999
"1541","2013-02-14",22.605
"1542","2013-02-15",22.504999
"1543","2013-02-19",22.575001
"1544","2013-02-20",22.15
"1545","2013-02-21",22.105
"1546","2013-02-22",22.110001
"1547","2013-02-25",21.790001
"1548","2013-02-26",21.834999
"1549","2013-02-27",22.375
"1550","2013-02-28",22.485001
"1551","2013-03-01",22.49
"1552","2013-03-04",22.6
"1553","2013-03-05",22.59
"1554","2013-03-06",22.469999
"1555","2013-03-07",22.309999
"1556","2013-03-08",22.455
"1557","2013-03-11",22.395
"1558","2013-03-12",22.295
"1559","2013-03-13",22.51
"1560","2013-03-14",22.6
"1561","2013-03-15",22.459999
"1562","2013-03-18",22.475
"1563","2013-03-19",22.549999
"1564","2013-03-20",22.695
"1565","2013-03-21",22.805
"1566","2013-03-22",23.309999
"1567","2013-03-25",23.559999
"1568","2013-03-26",23.51
"1569","2013-03-27",23.445
"1570","2013-03-28",23.375
"1571","2013-04-01",23.450001
"1572","2013-04-02",23.684999
"1573","2013-04-03",23.545
"1574","2013-04-04",23.695
"1575","2013-04-05",23.57
"1576","2013-04-08",23.725
"1577","2013-04-09",23.83
"1578","2013-04-10",23.754999
"1579","2013-04-11",24.370001
"1580","2013-04-12",24.290001
"1581","2013-04-15",23.775
"1582","2013-04-16",23.860001
"1583","2013-04-17",23.655001
"1584","2013-04-18",23.35
"1585","2013-04-19",23.5
"1586","2013-04-22",23.57
"1587","2013-04-23",23.58
"1588","2013-04-24",23.709999
"1589","2013-04-25",24.145
"1590","2013-04-26",24.200001
"1591","2013-04-29",24.42
"1592","2013-04-30",24.385
"1593","2013-05-01",24.18
"1594","2013-05-02",24.434999
"1595","2013-05-03",24.775
"1596","2013-05-06",24.645
"1597","2013-05-07",25.014999
"1598","2013-05-08",25.200001
"1599","2013-05-09",25.344999
"1600","2013-05-10",25.48
"1601","2013-05-13",25.325001
"1602","2013-05-14",25.725
"1603","2013-05-15",25.809999
"1604","2013-05-16",25.379999
"1605","2013-05-17",25.665001
"1606","2013-05-20",25.674999
"1607","2013-05-21",25.860001
"1608","2013-05-22",25.115
"1609","2013-05-23",25.15
"1610","2013-05-24",25.424999
"1611","2013-05-28",25.344999
"1612","2013-05-29",24.995001
"1613","2013-05-30",25.025
"1614","2013-05-31",25.305
"1615","2013-06-03",25.174999
"1616","2013-06-04",25.254999
"1617","2013-06-05",25.004999
"1618","2013-06-06",24.959999
"1619","2013-06-07",25.225
"1620","2013-06-10",25.15
"1621","2013-06-11",24.945
"1622","2013-06-12",24.99
"1623","2013-06-13",25.59
"1624","2013-06-14",25.209999
"1625","2013-06-17",24.885
"1626","2013-06-18",25.264999
"1627","2013-06-19",24.92
"1628","2013-06-20",24.485001
"1629","2013-06-21",24.745001
"1630","2013-06-24",24.424999
"1631","2013-06-25",24.625
"1632","2013-06-26",24.764999
"1633","2013-06-27",25.059999
"1634","2013-06-28",25.030001
"1635","2013-07-01",25.235001
"1636","2013-07-02",25.120001
"1637","2013-07-03",25.145
"1638","2013-07-05",25.459999
"1639","2013-07-08",25.705
"1640","2013-07-09",25.629999
"1641","2013-07-10",25.885
"1642","2013-07-11",26.120001
"1643","2013-07-12",26.155001
"1644","2013-07-15",26.094999
"1645","2013-07-16",26.129999
"1646","2013-07-17",26.215
"1647","2013-07-18",26.205
"1648","2013-07-19",26.200001
"1649","2013-07-22",26.08
"1650","2013-07-23",25.969999
"1651","2013-07-24",25.799999
"1652","2013-07-25",25.885
"1653","2013-07-26",25.825001
"1654","2013-07-29",25.9
"1655","2013-07-30",26.045
"1656","2013-07-31",26.02
"1657","2013-08-01",26.74
"1658","2013-08-02",26.965
"1659","2013-08-05",27.125
"1660","2013-08-06",26.879999
"1661","2013-08-07",26.445
"1662","2013-08-08",26.395
"1663","2013-08-09",26.200001
"1664","2013-08-12",26.200001
"1665","2013-08-13",26.34
"1666","2013-08-14",25.985001
"1667","2013-08-15",25.385
"1668","2013-08-16",25.24
"1669","2013-08-19",25.375
"1670","2013-08-20",27.120001
"1671","2013-08-21",27.059999
"1672","2013-08-22",27.08
"1673","2013-08-23",27.219999
"1674","2013-08-26",27.014999
"1675","2013-08-27",26.475
"1676","2013-08-28",26.4
"1677","2013-08-29",26.5
"1678","2013-08-30",26.360001
"1679","2013-09-03",26.565001
"1680","2013-09-04",26.934999
"1681","2013-09-05",27.059999
"1682","2013-09-06",26.959999
"1683","2013-09-09",26.975
"1684","2013-09-10",26.959999
"1685","2013-09-11",27.285
"1686","2013-09-12",27.040001
"1687","2013-09-13",27.1
"1688","2013-09-16",27.645
"1689","2013-09-17",27.969999
"1690","2013-09-18",28.42
"1691","2013-09-19",28.360001
"1692","2013-09-20",28.299999
"1693","2013-09-23",28.059999
"1694","2013-09-24",27.934999
"1695","2013-09-25",27.809999
"1696","2013-09-26",28.235001
"1697","2013-09-27",28.235001
"1698","2013-09-30",28.195
"1699","2013-10-01",28.389999
"1700","2013-10-02",28.355
"1701","2013-10-03",28.094999
"1702","2013-10-04",28.174999
"1703","2013-10-07",27.68
"1704","2013-10-08",27.334999
"1705","2013-10-09",27.455
"1706","2013-10-10",27.865
"1707","2013-10-11",27.785
"1708","2013-10-14",28.094999
"1709","2013-10-15",27.815001
"1710","2013-10-16",28.860001
"1711","2013-10-17",28.780001
"1712","2013-10-18",28.885
"1713","2013-10-21",28.790001
"1714","2013-10-22",29.295
"1715","2013-10-23",29.35
"1716","2013-10-24",29.395
"1717","2013-10-25",29.549999
"1718","2013-10-28",29.379999
"1719","2013-10-29",30.02
"1720","2013-10-30",30.120001
"1721","2013-10-31",30.395
"1722","2013-11-01",30.440001
"1723","2013-11-04",30.415001
"1724","2013-11-05",30.645
"1725","2013-11-06",30.860001
"1726","2013-11-07",30.305
"1727","2013-11-08",30.860001
"1728","2013-11-11",30.844999
"1729","2013-11-12",30.809999
"1730","2013-11-13",31.360001
"1731","2013-11-14",31.504999
"1732","2013-11-15",31.76
"1733","2013-11-18",31.245001
"1734","2013-11-19",31.559999
"1735","2013-11-20",31.635
"1736","2013-11-21",31.995001
"1737","2013-11-22",31.530001
"1738","2013-11-25",31.58
"1739","2013-11-26",31.52
"1740","2013-11-27",31.629999
"1741","2013-11-29",31.440001
"1742","2013-12-02",31.355
"1743","2013-12-03",31.225
"1744","2013-12-04",31.305
"1745","2013-12-05",31.115
"1746","2013-12-06",31.17
"1747","2013-12-09",31.030001
"1748","2013-12-10",31.09
"1749","2013-12-11",30.674999
"1750","2013-12-12",30.625
"1751","2013-12-13",30.584999
"1752","2013-12-16",30.809999
"1753","2013-12-17",30.68
"1754","2013-12-18",31.25
"1755","2013-12-19",31.275
"1756","2013-12-20",31.245001
"1757","2013-12-23",31.355
"1758","2013-12-24",31.514999
"1759","2013-12-26",31.825001
"1760","2013-12-27",31.690001
"1761","2013-12-30",31.66
"1762","2013-12-31",31.865
"1763","2014-01-02",31.74
"1764","2014-01-03",31.799999
"1765","2014-01-06",31.455
"1766","2014-01-07",31.59
"1767","2014-01-08",31.75
"1768","2014-01-09",31.66
"1769","2014-01-10",32.025002
"1770","2014-01-13",31.455
"1771","2014-01-14",31.43
"1772","2014-01-15",31.275
"1773","2014-01-16",31.065001
"1774","2014-01-17",30.93
"1775","2014-01-21",30.105
"1776","2014-01-22",29.594999
"1777","2014-01-23",29.200001
"1778","2014-01-24",28.875
"1779","2014-01-27",29.049999
"1780","2014-01-28",29.075001
"1781","2014-01-29",28.625
"1782","2014-01-30",28.754999
"1783","2014-01-31",28.68
"1784","2014-02-03",28.120001
"1785","2014-02-04",28.014999
"1786","2014-02-05",28.895
"1787","2014-02-06",29.695
"1788","2014-02-07",29.715
"1789","2014-02-10",29.629999
"1790","2014-02-11",29.98
"1791","2014-02-12",30.065001
"1792","2014-02-13",30.084999
"1793","2014-02-14",29.895
"1794","2014-02-18",30.115
"1795","2014-02-19",29.924999
"1796","2014-02-20",30.01
"1797","2014-02-21",30.040001
"1798","2014-02-24",30.195
"1799","2014-02-25",30.495001
"1800","2014-02-26",30.145
"1801","2014-02-27",30.365
"1802","2014-02-28",30.73
"1803","2014-03-03",30.445
"1804","2014-03-04",30.77
"1805","2014-03-05",30.865
"1806","2014-03-06",30.565001
"1807","2014-03-07",30.855
"1808","2014-03-10",31.115
"1809","2014-03-11",30.92
"1810","2014-03-12",30.754999
"1811","2014-03-13",30.530001
"1812","2014-03-14",30.674999
"1813","2014-03-17",31.025
"1814","2014-03-18",30.4
"1815","2014-03-19",30.254999
"1816","2014-03-20",30.344999
"1817","2014-03-21",30.875
"1818","2014-03-24",30.285
"1819","2014-03-25",30.030001
"1820","2014-03-26",29.83
"1821","2014-03-27",29.700001
"1822","2014-03-28",30.049999
"1823","2014-03-31",30.325001
"1824","2014-04-01",30.594999
"1825","2014-04-02",31.08
"1826","2014-04-03",30.775
"1827","2014-04-04",30.59
"1828","2014-04-07",29.940001
"1829","2014-04-08",30.225
"1830","2014-04-09",30.125
"1831","2014-04-10",29.440001
"1832","2014-04-11",28.915001
"1833","2014-04-14",29.145
"1834","2014-04-15",29.34
"1835","2014-04-16",29.514999
"1836","2014-04-17",29.35
"1837","2014-04-21",29.695
"1838","2014-04-22",29.85
"1839","2014-04-23",29.424999
"1840","2014-04-24",29.125
"1841","2014-04-25",29.07
"1842","2014-04-28",29.27
"1843","2014-04-29",29.225
"1844","2014-04-30",29.09
"1845","2014-05-01",29.129999
"1846","2014-05-02",29.190001
"1847","2014-05-05",29.049999
"1848","2014-05-06",28.514999
"1849","2014-05-07",28.605
"1850","2014-05-08",28.91
"1851","2014-05-09",29.235001
"1852","2014-05-12",29.93
"1853","2014-05-13",29.540001
"1854","2014-05-14",29.565001
"1855","2014-05-15",29.059999
"1856","2014-05-16",29.280001
"1857","2014-05-19",29.200001
"1858","2014-05-20",26.975
"1859","2014-05-21",28.299999
"1860","2014-05-22",27.735001
"1861","2014-05-23",27.575001
"1862","2014-05-27",27.33
"1863","2014-05-28",27.15
"1864","2014-05-29",27.225
"1865","2014-05-30",27.225
"1866","2014-06-02",27.065001
"1867","2014-06-03",27.115
"1868","2014-06-04",27.764999
"1869","2014-06-05",28.01
